,IWMax,ReturnMean,ReturnMax,ReturnStepMax,LQGmu1,TimestepsSoFar,DenMISEMeanLog,IWMean,URet,ReturnAbsMax,IWFirstEpisode,DenMISELogLast,LQGsigma,LQGmu01,Bound,ReturnLastEpisode,MISE,TimeElapsed,DenMISELogFirst,target_sum_log_mean,IWNorm1,IWLastEpisode,Iteration,SqrtESSClassic,ReturnMin,IWNorm2,IWMin
0,1.2095755,15.058442000000001,15.058442000000001,0.9625284,-0.105,20,18.60218,1.2095755,16.687925283112616,15.058442000000001,1.2095755,18.60218,0.11,-0.01,48.331207,15.058442000000001,18.214323,0.8964569568634033,18.60218,18.79245,1.2095755,1.2095755,1,1.0,,1.2095755,
1,1.2076944,15.4617605,15.865079000000001,0.9965108,-0.11,40,19.941689999999998,1.1659758,17.565936350579985,15.865079000000001,1.1242573,21.181547,0.11,-0.011,40.495834,15.865079000000001,18.044864999999998,27.48327350616455,18.701833999999998,20.094607999999997,2.3319516,1.2076944,2,1.4133091,,1.649994,
2,1.2716296,15.631595,15.971264000000001,0.99794203,-0.097,60,20.4916,0.8949756,17.68470541224484,15.971264000000001,0.7139852,21.483894,0.11,-0.01,33.2936,15.971264000000001,14.051892,29.034880876541138,18.742418,20.340181,2.6849267000000006,1.2716296,3,1.6600673,,1.6173601,
3,1.1956613999999999,15.757331,16.134539,0.9994071,-0.094,80,20.062271,0.7603909000000001,17.85891559631328,16.134539,0.5894348,18.860917999999998,0.11,-0.009,29.023281,16.134539,12.020916999999999,30.58677172660828,18.668229999999998,19.741785,3.0415634999999996,0.6587898,4,1.8979169999999999,,1.6025798,
4,1.3243983,15.652681,16.134539,0.9994071,-0.112,100,18.730915,0.94950694,16.870788728153407,16.134539,1.2121876,13.60736,0.11,-0.011,30.477818,15.234078,14.898507999999998,32.30816125869751,18.582548000000003,18.571222,4.7475347999999995,0.38968959999999997,5,2.0712778999999997,,2.2920802000000005,
5,4.2193135999999996,15.68935,16.134539,0.9994071,-0.118,120,18.31579,1.2801718999999998,17.579146867859546,16.134539,0.84740627,16.293184,0.11,-0.012,39.438484,15.872697,20.235825,33.838509798049934,18.617302,18.066383,7.681031,4.2193135999999996,6,1.6804483000000001,,4.5708227,
6,4.9995804,15.715516000000001,16.134539,0.9994071,-0.13,140,18.332514,1.1129863000000002,17.579901888497567,16.134539,0.24040636,18.287066,0.11,-0.013,39.45478,15.872515,17.655638,35.131276845932014,18.595263,17.269306,7.790903999999999,1.4656565000000001,7,1.4802911,,5.263089,
7,2.7657428,15.734769,16.134539,0.9999322,-0.124,160,17.714706,1.1120433,17.57843002101636,16.134539,0.5531621999999999,13.411757000000001,0.11,-0.012,32.185345,15.869535999999998,17.616425,36.97859406471253,18.495497,17.337139999999998,8.896346000000001,2.0161428,8,2.2149259999999997,,4.0165434,
8,2.0843916,15.745239000000002,16.134539,0.9999322,-0.091,180,17.93185,0.64810014,17.531735626864396,16.134539,0.5357506999999999,19.606493,0.11,-0.009,25.743818,15.829014,10.124413,39.179045677185066,18.444574,16.845613,5.8329015,0.1628487,9,2.0659606,,2.8233361,
9,1.4893450000000001,15.808926999999999,16.382116,0.9999322,-0.112,200,17.412277,1.2317893999999998,18.1196505239315,16.382116,1.4348538,13.079965,0.11,-0.011,30.212086,16.382116,19.508024,41.40653562545776,18.397038000000002,17.57394,12.317894,1.4110763000000002,10,3.060916,,4.0242510000000005,
10,3.8176773e-10,15.777764000000001,16.382116,0.9999322,-0.246,220,17.30759,3.6890494e-11,17.14381746774554,16.382116,8.849846000000001e-24,16.056348999999997,0.11,-0.025,12.639038000000001,15.466125,5.8659094e-10,43.32263493537903,18.435807999999998,-20.396553,1.5057955e-09,3.5088066000000005e-22,11,2.5923042,,5.8087146e-10,
11,16.269983,15.855153,16.706425,0.9999908000000002,-0.24,240,16.590822,1.355832,18.472436964722792,16.706425,4.637804e-22,9.663511,0.11,-0.024,56.063956999999995,16.706425,22.651106,44.851638078689575,18.348797,-15.081563000000001,16.269983,16.269983,12,1.0,,16.269983,
12,12.246387,15.937311,16.9232,0.9999908000000002,-0.228,260,16.028105,1.2320478000000001,18.69266608250864,16.9232,1.0132809e-18,9.379099,0.11,-0.023,47.72377,16.9232,20.645982999999998,46.38528347015381,18.268753,-8.392171000000001,16.01662,3.7702336000000005,13,1.2499692,,12.813612,
13,8.642794,16.006414000000003,16.9232,0.9999908000000002,-0.218,280,16.032515,0.99100435,18.675306080775368,16.9232,3.1930113999999997e-16,16.134846,0.11,-0.022,39.72926,16.904761999999998,16.63265,48.02706384658814,18.194645,-3.3471620000000004,13.874061,3.4075518,14,1.4654273000000002,,9.467587,
14,4.1722574,16.056093,16.9232,0.9999908000000002,-0.138,300,16.12031,0.6486871999999999,18.512216263981827,16.9232,0.079755425,17.494265,0.11,-0.014,27.240412,16.751606,10.33341,50.03657603263855,18.125652,12.743564,9.730308,1.0533992000000001e-05,15,2.0019162,,4.8604970000000005,
15,2.8424606,16.074364000000003,16.9232,0.9999908000000002,-0.124,320,16.08459,1.1614883,18.088659242065876,16.9232,0.88952696,15.914024,0.11,-0.012,29.899902,16.348434,18.530539,52.37300419807434,18.066418,13.126175,18.583813,2.501864,16,2.9769827999999996,,6.242499400000001,
16,5.727643,16.090569,16.9232,0.9999908000000002,-0.145,340,16.150503,0.8945759,18.089590876340306,16.9232,0.018241936,17.083136,0.11,-0.015,31.513440000000003,16.349829999999997,14.502478,54.59026336669922,18.059898,13.046258,15.20779,4.241147,17,1.9896817999999998,,7.6433277,
17,3.7606027,16.103842,16.9232,0.9999908000000002,-0.135,360,16.133566000000002,1.154347,18.075660840595265,16.9232,0.16808474,16.008264999999998,0.11,-0.014,30.983086,16.329458,18.63985,57.549880504608154,18.00381,13.6754,20.778244,3.7606027,18,2.7421014,,7.577489,
18,9.258571,16.115564000000003,16.9232,0.9999908000000002,-0.152,380,16.154320000000002,1.1902407,18.06566251954121,16.9232,0.0027941134999999997,16.426073000000002,0.11,-0.015,36.267967,16.326582000000002,19.399734,60.22168016433716,17.959039999999998,13.080116,22.614573999999998,9.258571,19,2.0065172,,11.270561,
19,,16.143196,16.9232,0.9999908000000002,0.122,400,16.104477,,18.43074562177151,16.9232,,15.082934,0.11,0.012,7.5682864,16.668219,,62.60662531852722,17.907892,-151.76546000000002,2e-09,,20,4.4721355,,4.4721363e-10,
20,8.675918,15.813892999999998,16.9232,0.9999908000000002,-0.254,420,14.707566,1.0403832,10.115909584196137,16.9232,3.9650247999999996e-26,-12.254859,0.11,-0.026,36.243057,9.227836,17.532822,65.81837105751039,17.859102,-62.216343,21.848047,,21,1.8089776000000002,,12.077566000000001,
21,7.020365700000001,15.836065,16.9232,0.9999908000000002,-0.193,440,13.476764999999999,0.51527387,18.050916129586252,16.9232,3.0443853e-10,-12.298318,0.11,-0.02,30.447922,16.301647,8.589013000000001,70.97604846954346,17.812582,-34.72726,11.336025,4.998171e-05,22,1.548403,,7.321107400000001,
22,11.189786,15.873382000000001,16.9232,0.9999908000000002,-0.188,460,13.067326,0.9332398000000001,18.45108021745441,16.9232,3.6143475e-09,4.568761,0.11,-0.019,35.256240000000005,16.694359,15.543307,74.34537959098816,17.768131,-31.107712,21.464516,11.189786,23,1.7169641,,12.501435,
23,7.071818400000001,15.910347,16.9232,0.9999908000000002,-0.154,480,13.202614,1.1274701,18.524067723484272,16.9232,0.0023058066,16.476374,0.11,-0.016,32.21203,16.76054,18.475096,76.7798218727112,17.72557,-19.099,27.059282,0.15934202,24,2.4638982000000005,,10.982306,
24,3.7151248,15.928614000000001,16.9232,0.9999908000000002,-0.142,500,13.340563000000001,1.113168,18.104083271954828,16.9232,0.05014818,16.594948000000002,0.11,-0.014,29.037643,16.367022,18.123844000000002,79.51665472984314,17.684845000000003,-15.205817999999999,27.8292,2.5986952999999997,25,3.101248,,8.973549,
25,7.100403999999999,15.944362,16.9232,0.9999908000000002,-0.17,520,13.432654000000001,1.1211799999999998,18.083304960897067,16.9232,1.0572327000000001e-05,15.661641,0.11,-0.017,31.173725,16.338064000000003,18.465714000000002,82.48728299140929,17.647629000000002,-20.178978,29.150679999999998,2.8216345,26,2.6633906,,10.944951,
26,3.0872927000000003,15.967007,16.9232,0.9999908000000002,-0.136,540,13.637049,1.0803528999999998,18.311005502666177,16.9232,0.22986206,18.889908,0.11,-0.014,26.735297999999997,16.555801000000002,17.51705,87.96600008010864,17.609888,-11.616311,29.169528999999997,2.0315778,27,3.6716733,,7.944478500000001,
27,4.7946153,15.984096,16.9232,0.9999908000000002,-0.156,560,13.638157999999999,1.2964475,18.187550219901755,16.9232,0.0012071709,13.610604,0.11,-0.016,31.814838,16.445465,21.278429,91.0716028213501,17.581999,-14.382232,36.30053,4.2095833,28,3.2123282000000004,,11.30038,
28,8.627164e-13,15.996792999999998,16.9232,0.9999908000000002,-0.531,580,13.79315,3.545329e-14,18.09862868842825,16.9232,,17.893564,0.11,-0.059,6.285126,16.352325,5.998753000000001e-13,94.87580418586731,17.54695,-161.22481000000002,2.9010283e-09,,29,5.3851585,,5.387081e-10,
29,39.254642,16.031958,17.051758,0.9999908000000002,-0.521,600,13.40681,1.3084881000000002,18.828471302663147,17.051758,,3.1860862,0.11,-0.058,56.415535,17.051758,22.312020999999998,98.91827297210692,17.513048,-151.68791000000002,39.254642,39.254642,30,1.0,,39.254642,
30,24.208733,16.067041,17.119557999999998,0.9999908000000002,-0.51,620,13.220464000000002,1.478626,18.897897770692282,17.119557999999998,,7.7772183,0.11,-0.056,49.509514,17.119557999999998,25.260479,102.50480389595032,17.480259,-142.24756000000002,45.837406,21.628674,31,1.4119786,,32.463245,
31,21.263187,16.100494,17.137503,0.9999944,-0.494,640,13.207813,1.4964773999999998,18.917256281623832,17.137503,,12.693469,0.11,-0.054,46.20139,17.137503,25.579517000000003,105.62937426567078,17.44851,-131.35611,47.887276,9.87862,32,1.6620705000000002,,28.81182,
32,21.364779000000002,16.130154,17.137503,0.9999944,-0.472,660,13.272371,1.5650445,18.857005554272472,17.137503,,15.123464000000002,0.11,-0.051,45.40323,17.079226000000002,26.739052,109.497092962265,17.417738,-118.52546000000001,51.64647,10.787771000000001,33,1.8364061999999999,,28.123663,
33,24.591942,16.16004,17.146318,0.9999944,-0.403,680,13.368881,1.1808962,18.926160461281327,17.146318,,16.246933,0.11,-0.043,42.641987,17.146318,20.17061,113.29220509529114,17.387885999999998,-89.7305,40.15047,7.7726674,34,1.5260586,,26.309915999999998,
34,8.709368,16.187185,17.146318,0.9999944,-0.479,700,13.434776999999999,1.2867511999999999,18.888927082244802,17.146318,,15.692598,0.11,-0.052,36.14763,17.110144000000002,22.013718,116.66230845451356,17.358898,-113.209755,45.03629,6.875151600000001,35,2.4262662,,18.561974,
35,10.322863,16.215746,17.215343,0.9999944,-0.456,720,13.420851999999998,1.3718382,18.99679441575773,17.215343,,12.755448,0.11,-0.049,37.116837,17.215343,23.479570000000002,120.79197788238524,17.330727,-102.06508000000001,49.386177,4.7325735,36,2.5247498,,19.560822,
36,10.628213,16.242160000000002,17.215343,0.9999944,-0.441,740,13.407517000000002,1.1741787000000001,18.97435732446626,17.215343,,12.670433000000001,0.11,-0.047,34.037327000000005,17.193127,20.094514999999998,125.66587615013123,17.303328,-93.95656600000001,43.44461,1.2506833000000002,37,2.4694220000000002,,17.593027,
37,7.7585372999999995,16.266610999999997,17.215343,0.9999944,-0.53,760,13.475666,0.87303585,18.952396802342985,17.215343,,15.908482999999999,0.11,-0.059,28.53955,17.171298999999998,14.978717999999999,129.2663311958313,17.276659,-119.10423,33.17536,5.920689,38,2.5389805,,13.066410000000001,
38,5.010798,16.28849,17.215343,0.9999944,-0.488,780,13.544270000000001,1.1225767,18.898135437835336,17.215343,,16.31886,0.11,-0.053,30.258460999999997,17.11983,19.237474,134.0331993103027,17.250685,-102.6688,43.78049,4.985144999999999,39,3.1241024,,14.013782500000001,
39,6.3602705,16.307245,17.215343,0.9999944,-0.545,800,13.675156,0.7198836999999999,18.817213299189323,17.215343,,18.70446,0.11,-0.061,24.887043,17.038729999999997,12.343386,137.91022205352786,17.225367000000002,-116.69233999999999,28.795346999999996,2.3383583999999997,40,2.744868,,10.490613,
40,4.697267,16.322232999999997,17.215343,0.9999944,-0.48,820,13.5807495,1.1397715,18.696333567708987,17.215343,,10.104314,0.11,-0.052,29.556305,16.921696,19.502083,141.92851614952087,17.200674,-94.635216,46.73063,2.937272,41,3.4245007000000003,,13.645968,
41,0.046841554,16.342458999999998,17.215343,0.9999944,-0.726,840,13.56923,0.0019764637,18.95221123389373,17.215343,,12.997114999999999,0.11,-0.092,21.849182,17.171814,0.03394479,146.35372447967532,17.176576999999998,-163.85925,0.083011486,7.1785043e-06,42,1.578286,,0.05259597,
42,18.267765,16.360016,17.215343,0.99999523,-0.771,860,13.529779000000001,0.42494938,18.87554635102139,17.215343,,12.859157000000002,0.11,-0.102,41.686695,17.097399,7.265539599999999,150.89645791053772,17.153046,-173.87424,18.272823000000002,18.267765,43,1.0002769,,18.267765,
43,46.08358,16.376696,17.215343,0.99999523,-0.787,880,13.497714000000002,1.2291652,18.872281654600073,17.215343,,12.753259,0.11,-0.106,50.7883,17.093866000000002,21.011831,156.46208429336545,17.130056,-174.53508,54.08327,46.08358,44,1.1563053,,46.772484000000006,
44,32.183586,16.395172,17.215343,0.99999523,-0.807,900,13.511459,0.8802503,18.99109785416721,17.215343,,14.221497,0.11,-0.111,43.418182,17.208157999999997,15.058465,161.30955839157102,17.107584,-176.8995,39.611263,4.469942,45,1.2140701999999999,,32.62683,
45,15.338365,16.412860000000002,17.215343,0.99999523,-0.757,920,13.525741,0.91692567,18.990984766228237,17.215343,,14.459570000000001,0.11,-0.099,33.677864,17.208803,15.723771,165.002504825592,17.085604,-157.28452,42.17858,8.3244095,46,1.917707,,21.994278,
46,20.243109,16.42765,17.215343,0.99999523,-0.695,940,13.342845,0.81668365,18.882081430523677,17.215343,,5.099369,0.11,-0.085,36.706463,17.108082,14.002329999999999,170.39130330085752,17.064098,-136.41454,38.384132,0.40943927,47,1.5164943000000002,,25.311096,
47,22.395243,16.44087,17.215343,0.99999523,-0.829,960,13.368324,1.4182428999999999,18.839856126002964,17.215343,,14.8545,0.11,-0.118,42.25119,17.062145,24.286913000000002,174.25816655158997,17.043045000000003,-171.7641,68.07566,6.376705599999999,48,1.9166197,,35.518609999999995,
48,16.941162,16.456095,17.215343,0.99999523,-0.86,980,13.439657,0.8543674000000001,18.968407808695083,17.215343,,16.650578,0.11,-0.129,33.463375,17.186825,14.629235000000001,177.2462291717529,17.022427,-178.64331,41.864002,0.44778973,49,1.8280995999999998,,22.900285999999998,
49,6.333789,16.470024,17.215343,0.99999523,-0.551,1000,13.503845000000002,0.63862675,18.933880730228747,17.215343,,16.876661,0.11,-0.062,22.289604,17.15255,10.952956,181.00151991844174,17.002224,-92.96526999999999,31.931337,0.00023491181000000002,50,3.0371134,,10.513713000000001,
50,4.7053285,16.482626,17.215343,0.99999523,-0.494,1020,13.400070000000001,1.1059473999999998,18.893329211795034,17.215343,,8.583728,0.11,-0.054,28.263609999999996,17.112688000000002,18.936968,185.3788468837738,16.98242,-78.09473,56.403316000000004,4.4052067,51,3.6916485,,15.278626000000001,
51,15.641647,16.49468,17.215343,0.99999523,-0.394,1040,13.352371,0.87794363,18.889117151197734,17.215343,,10.846662,0.11,-0.042,30.686284999999998,17.109548999999998,14.958828,189.54085373878482,16.963003,-54.529964,45.65307,1.2022257,52,2.1892087000000005,,20.853685000000002,
52,6.2203817,16.504263,17.215343,0.99999523,-0.112,1060,13.3040695,0.9423577,18.776611689425067,17.215343,6.2203817,10.974438000000001,0.11,-0.011,25.03968,17.002504000000002,14.895763,194.0421392917633,16.943954,-28.532770000000003,49.944958,9.709617000000001e-23,53,3.3942203999999996,,14.714706,
53,,16.505297,17.215343,0.99999523,0.385,1080,13.128273000000002,,18.305999041214186,17.215343,,3.8957381,0.11,0.041,4.6854234,16.560146,,199.19862008094788,17.036236,-453.74962999999997,5.4e-09,,54,7.348469000000001,,7.3484696e-10,
54,1.2971697e-16,16.363577,17.215343,0.99999523,0.385,1100,12.631239,2.3584902e-18,9.557907967137632,17.215343,,-13.217673000000001,0.11,0.041,4.6426324999999995,8.710616,2.0543904e-17,202.5916793346405,17.017886999999998,-446.4051,5.5000005e-09,1.2971697e-16,55,7.416198700000001,,7.416199e-10,
55,24.037727,16.225346,17.215343,0.99999523,0.394,1120,12.598478,0.42924514,9.472104908333582,17.215343,,11.787661,0.11,0.042,38.131924,8.622662,3.7012355,206.13968873023987,16.999868,-445.14062,24.037727,24.037727,56,1.0,,24.037727,
56,38.44355,16.09229,17.215343,0.99999523,0.342,1140,12.586396,0.9508751,9.489883916347017,17.215343,,12.54377,0.11,0.036,34.604595,8.641209,8.211583000000001,210.5872538089752,16.982167999999998,-395.75363,54.19988299999999,38.44355,57,1.304538,,41.547184,
57,56.457184,15.964210500000002,17.215343,0.99999523,0.32,1160,12.560482,1.2450290000000002,9.516580099723877,17.215343,,11.315124,0.11,0.033,38.3627,8.6636715,10.779243,214.92902636528012,16.964776999999998,-369.73404,72.21168,56.457184,58,1.2482367,,57.850952,
58,72.63869,15.840991,17.215343,0.99999523,0.309,1180,12.555772,1.7290102999999999,9.550941192013404,17.215343,,12.343649000000001,0.11,0.032,40.817974,8.694286,15.014578,220.7736496925354,16.947682999999998,-353.67264,102.01161,72.63869,59,1.3343471000000002,,76.45058,
59,60.771533999999996,15.722106,17.215343,0.99999523,0.293,1200,12.564527,1.7825398000000001,9.562154000351764,17.215343,,12.837874000000001,0.11,0.03,38.71089,8.7078705,15.507129999999998,226.37499022483826,16.930876,-333.9923,106.95239,60.771533999999996,60,1.4838406000000002,,72.07809,
60,31.049868,15.606214999999999,17.215343,0.99999523,0.292,1220,12.614646,1.0366613000000002,9.504469777175043,17.215343,,15.294246,0.11,0.03,30.420502000000003,8.652702,9.01473,231.12171030044559,16.914347,-327.19275,63.236336,2.2419443,61,1.6084768999999999,,39.31442,
61,5.9263484000000006e-06,15.494403,17.215343,0.99999523,0.211,1240,12.593637,1.02521305e-07,9.527024698558158,17.215343,,11.428339,0.11,0.021,32.154408000000004,8.673883,8.926473399999999e-07,236.1785128116608,16.898085000000002,-252.63145,6.3625207e-06,1.9803328e-09,62,1.0707921999999999,,5.9418817e-06,
62,63.993469999999995,15.388672,17.215343,0.99999523,0.211,1260,12.622002,1.0157694,9.703448327258986,17.215343,,15.372570000000001,0.11,0.021,43.403343,8.8333645,8.972662,239.3639953136444,16.882085999999997,-247.9934,63.993473,63.993469999999995,63,1.0000001,,63.993469999999995,
63,12.199282,15.286157999999999,17.215343,0.99999523,0.19,1280,12.618193,0.30654994,9.695414282191608,17.215343,,12.66943,0.11,0.019,27.765385,8.827781,2.70722,245.61320805549624,16.866336999999998,-226.8072,19.619196,7.4199147,64,1.3740306999999998,,14.278572,
64,0.0005049271,15.187153,17.215343,0.99999523,0.152,1300,12.635261999999999,7.876251e-06,9.719309715481954,17.215343,,14.435753,0.11,0.015,33.95989,8.85085,6.970951999999999e-05,250.81609344482425,16.850832,-194.3883,0.00051196286,0.0005049271,65,1.0138654,,0.0005049614,
65,36.790752000000005,15.092096,17.215343,0.99999523,0.147,1320,12.553474000000001,0.55743605,9.791540455075102,17.215343,,8.229614999999999,0.11,0.015,39.399307,8.913387,4.9686437,258.77598404884344,16.835566,-187.90587,36.79078,36.790752000000005,66,1.0000007,,36.790752000000005,
66,20.208118,15.000233999999999,17.215343,0.99999523,0.171,1340,12.474356,0.33111897,9.815019949570614,17.215343,,7.802092999999999,0.11,0.017,34.386944,8.93731,2.950335,265.2255477905273,16.820528,-201.50366,22.18497,0.635193,67,1.0952418,,20.255775,
67,43.462821999999996,14.910075,17.215343,0.99999523,0.178,1360,12.394739,0.8131636,9.740454602538543,17.215343,,7.7601070000000005,0.11,0.018,34.697956,8.869482000000001,7.2130394,271.94113731384283,16.805712,-203.28757,55.295124,43.462821999999996,68,1.2527121,,44.140327,
68,35.01447,14.8226385,17.215343,0.99999523,0.163,1380,12.457774,0.6833340999999999,9.749857774366962,17.215343,,17.074753,0.11,0.016,32.189857,8.876966,6.088760400000001,275.0638988018036,16.791113,-189.6622,47.150055,3.8095427,69,1.319128,,35.74335,
69,19.656168,14.738391,17.215343,0.99999523,0.137,1400,12.412857,0.34771505,9.80135684113201,17.215343,,9.725263,0.11,0.014,31.431887,8.925243,3.106661,281.16914486885065,16.776723999999998,-170.38,24.340054000000002,3.6879435,70,1.2155485000000001,,20.023926,
70,0.10631086,14.656845,17.215343,0.99999523,0.113,1420,12.363245,0.0016286089000000002,9.828799245298287,17.215343,,9.570377,0.11,0.011,31.73003,8.948701,0.014592171000000001,286.56374764442444,16.762539999999998,-156.41899999999998,0.11563124,0.10631086,71,1.0856128999999999,,0.106512405,
71,27.576636999999998,14.578062,17.215343,0.99999523,0.158,1440,12.339777,0.94624305,9.865883003729968,17.215343,,11.664937,0.11,0.016,27.982097999999997,8.984459,8.442772999999999,291.9174838066101,16.748554000000002,-177.90863000000002,68.1295,0.0012048281,72,1.7621226000000003,,38.663315000000004,
72,34.34689,14.500878,17.215343,0.99999523,0.141,1460,12.325372999999999,1.2541856000000002,9.821059641962783,17.215343,,11.453204,0.11,0.014,29.387096000000003,8.943655,11.215893,296.8371963500977,16.73476,-164.97215,91.55555,25.639789999999998,73,1.8947938999999998,,48.31953,
73,22.342083,14.425788,17.215343,0.99999523,0.142,1480,12.343635,1.2923737,9.824423698877693,17.215343,,13.590616,0.11,0.014,26.872807,8.944291999999999,11.555675,301.9516346454621,16.721155,-163.531,95.63565,21.380982999999997,74,2.2478547000000004,,42.5453,
74,2.5253507000000003e-06,14.352656,17.215343,0.99999523,0.071,1500,12.385864999999999,3.3681445e-08,9.819269333090462,17.215343,,15.352110999999999,0.11,0.007,34.319828,8.940896,3.1080434999999995e-07,308.43646097183233,16.707731,-139.88753,2.5336085e-06,2.0011729e-22,75,1.0032301,,2.525451e-06,
75,126.698074,14.282727,17.215343,0.99999523,0.074,1520,12.264308,1.6670802,9.92770173837888,17.215343,,4.1408724999999995,0.11,0.007,49.49772,9.037978,15.067035,313.7766044139862,16.694487,-137.93825,126.69809,126.698074,76,1.0000001,,126.698074,
76,71.616196,14.214720000000002,17.215343,0.99999523,0.08,1540,12.302146,1.8353671999999999,9.935542466890489,17.215343,,15.190361,0.11,0.008,40.94364,9.046037,16.595306,318.90983414649963,16.681414,-136.17647,141.32327,69.70674,77,1.4140879,,99.93953,
77,26.777817,14.148369,17.215343,0.99999523,0.074,1560,12.312894,0.9595689000000001,9.927915258508852,17.215343,,12.831877,0.11,0.007,28.650043,9.039292999999999,8.675692,324.19742321968084,16.66851,-133.9595,74.846375,21.482605,78,1.7237449,,43.420795,
