,IWMean,target_sum_log_mean,IWFirstEpisode,TimeElapsed,IWMax,ReturnMax,TimestepsSoFar,IWMin,ReturnStepMax,ReturnAbsMax,MISE,IWLastEpisode,LQGmu01,URet,ReturnMin,DenMISEMeanLog,SqrtESSClassic,LQGmu1,DenMISELogLast,LQGsigma,Bound,ReturnMean,IWNorm2,DenMISELogFirst,IWNorm1,ReturnLastEpisode,Iteration
0,1.1235435,13.627989000000001,1.1235435,0.2584228515625,1.1235435,15.807039999999999,20,,0.99233466,15.807039999999999,17.759897,1.1235435,-0.01,17.497854397219367,,13.511501,1.0,-0.097,13.511501,0.11,49.373978,15.807039999999999,1.1235435,13.511501,1.1235435,15.807039999999999,1
1,1.2814252,16.85599,1.0819045,6.908506155014037,1.4809461000000002,15.807039999999999,40,,0.99233466,15.807039999999999,20.001678,1.4809461000000002,-0.01,17.130192872932227,,16.620287,1.3973765,-0.095,19.669134,0.11,42.625557,15.635622,1.8340443,13.571441,2.5628505,15.464203,2
2,1.2416993,16.07454,1.0748086000000001,7.462775230407715,1.57799,15.807039999999999,60,,0.99233466,15.807039999999999,19.2625,1.0722992,-0.009,16.935315778018385,,15.875173,1.7011368000000002,-0.094,14.209317,0.11,37.84659,15.520458999999999,2.1897697,13.598376000000002,3.7250980000000005,15.290135999999999,3
3,1.2233688999999999,16.154545000000002,1.0599077,7.782304763793945,1.8150918000000003,15.807039999999999,80,,0.99233466,15.807039999999999,19.044777,0.9718063,-0.009,17.497750143155855,,15.986710999999998,1.9256271,-0.092,16.149918,0.11,35.462326000000004,15.589803,2.5412374,13.616905,4.8934755,15.797832500000002,4
4,1.2753315,14.990225,1.0158417,8.291545629501343,2.0582363999999997,15.807039999999999,100,,0.99233466,15.807039999999999,19.735386,1.4116913999999998,-0.009,16.783042991934234,,14.796555,2.1194277,-0.089,9.869363,0.11,34.651714,15.506348000000001,3.0086696,13.628816,6.376657499999999,15.172526999999999,5
5,1.3992805,15.62695,0.9607455,8.690585374832152,2.177317,15.807039999999999,120,,0.99233466,15.807039999999999,21.298914,2.177317,-0.009,16.12020600011632,,15.368526999999998,2.2754922000000004,-0.087,18.015272,0.11,35.192207,15.339559,3.6896122000000005,13.631453,8.395683,14.505616,6
6,1.3431218999999999,15.206035,0.8291185,9.012062311172484,2.3868492000000003,15.807039999999999,140,,0.99233466,15.807039999999999,20.441076000000002,1.051175,-0.008,17.094834937058337,,15.031969,2.3565447,-0.083,12.696496,0.11,33.856514000000004,15.354045000000001,3.9896777,13.625829000000001,9.401854,15.440966,7
7,0.8885443999999999,14.527688000000001,0.3332213,9.37147045135498,2.6698117000000003,15.807039999999999,160,,0.99233466,15.807039999999999,13.477561999999999,0.33485264,-0.007,17.158712796096115,,15.086607,1.9899200000000001,-0.073,15.197925,0.11,29.364674,15.371845,3.5721812000000006,13.604238,7.108355,15.496445999999999,8
8,1.1879263999999998,14.601664999999999,0.6286396,9.909439325332643,2.2087507,15.807039999999999,180,,0.99233466,15.807039999999999,18.038035999999998,2.2087507,-0.008,16.62982530019648,,14.606905,2.5758919999999996,-0.078,10.907057,0.11,30.311097999999998,15.33451,4.150538,13.527263,10.691338,15.035816,9
9,0.48761672,12.9187565,0.42439849999999996,10.419692277908323,2.7547393,15.807039999999999,200,,0.99559075,15.807039999999999,7.5616136,2.7547393,-0.011,17.14073098272916,,14.795323000000002,1.6747603,-0.112,16.344843,0.11,26.438392999999998,15.346176000000002,2.9115613,13.48942,4.8761673,15.451179000000002,10
10,0.5423931,12.804596,0.23691249,10.910712480545044,2.80709,15.911598999999999,220,,0.9976444,15.911598999999999,8.514368,2.80709,-0.012,17.627723536568624,,15.213276,1.7001842,-0.117,19.894745,0.11,27.231866999999998,15.397576999999998,3.5092220000000003,13.435673999999999,5.966324,15.911598999999999,11
11,0.7839821,13.331233,0.30938256,11.372965812683105,3.4389973,15.911598999999999,240,,0.99814326,15.911598999999999,12.311003999999999,3.4389973,-0.012,17.43498243983295,,15.155982999999999,1.9844568999999999,-0.115,14.984848000000001,0.11,28.347229,15.426362,4.7407355,13.369971,9.407785,15.742996,12
