,DenMISEMeanLog,Iteration,ReturnMean,IWMean,Bound,IWLastEpisode,ReturnMax,IWNorm1,DenMISELogLast,IWNorm2,IWFirstEpisode,IWMin,MISE,LQGmu1,DenMISELogFirst,ReturnStepMax,target_sum_log_mean,LQGmu01,ReturnMin,SqrtESSClassic,ReturnAbsMax,LQGsigma,TimestepsSoFar,TimeElapsed,IWMax,URet,ReturnLastEpisode
10,12.150229,11,9.197633999999999,0.9,18.213886,1.1,15.807039999999999,9.9,20.825745,3.3,,,7.675859,1.0,11.113605999999999,0.99233466,-90.88115,1.0,,3.0,15.807039999999999,0.11,220,6.6985924243927,1.1,9.38625892358411,8.545993
11,12.452988000000001,12,9.142719,0.9090908000000001,17.751545,1.090909,15.807039999999999,10.909089999999999,15.882651999999998,3.449757,,,7.754295,1.0,11.026595,0.99233466,-81.97691,1.0,,3.1622777,15.807039999999999,0.11,240,6.933165073394775,1.090909,9.379479220727518,8.538658
12,12.967692,13,9.095135,0.91666645,17.35045,1.0833324,15.807039999999999,11.916664,19.234545,3.5930092000000005,,,7.8184457,1.0,10.946552,0.99233466,-74.18526,1.0,,3.3166248999999994,15.807039999999999,0.11,260,7.215588092803955,1.0833335,9.360806005529788,8.524119
13,13.207106,14,9.050507000000001,0.92307705,16.994792999999998,1.0769233,15.807039999999999,12.923079,16.402418,3.7305714999999995,,,7.8685946,1.0,10.872444,0.99233466,-67.70942,1.0,,3.4641016000000002,15.807039999999999,0.11,280,7.487292766571045,1.0769233,9.301084130393486,8.470346000000001
14,12.753071,15,9.015411,0.92857116,16.68358,1.0714288,15.807039999999999,13.928567999999999,6.4731793,3.8630898,,,7.915412,1.0,10.803452,0.99233466,-62.759319999999995,1.0,,3.6055512000000003,15.807039999999999,0.11,300,7.926130771636963,1.0714288,9.356480528754362,8.524075999999999
15,12.98348,16,8.985743,0.93333364,16.406319,1.0666671,15.807039999999999,14.933338000000001,16.510809,3.9911022000000003,,,7.957103,1.0,10.738913,0.99233466,-57.8009,1.0,,3.7416577000000006,15.807039999999999,0.11,320,8.145650386810303,1.0666671,9.37736215181045,8.540718
16,13.140497,17,8.959446,0.93750036,16.156174,1.0625004999999998,15.807039999999999,15.937505999999999,15.719211999999999,4.1150459999999995,,,7.993453,1.0,10.6782875,0.99233466,-53.472626,1.0,,3.8729837,15.807039999999999,0.11,340,8.340455770492554,1.0625004999999998,9.376705631716883,8.538686
17,13.391994,18,8.936291,0.94117653,15.929275500000001,1.0588226,15.807039999999999,16.941177,17.729765,4.235294000000001,,,8.025757,1.0,10.62113,0.99233466,-49.51376,1.0,,4.0000005,15.807039999999999,0.11,360,8.667865514755249,1.0588245,9.384558070745626,8.542669
18,13.422364000000002,19,8.914859,0.9444448000000001,15.721260000000001,1.0555558999999999,15.807039999999999,17.94445,14.027704,4.352168,,,8.05372,1.0,10.567062,0.99233466,-46.166626,1.0,,4.123106,15.807039999999999,0.11,380,9.044168233871462,1.0555558999999999,9.364743809008043,8.529069999999999
19,13.549895999999999,20,8.89622,0.94736826,15.530930999999999,1.0526307,15.807039999999999,18.947364999999998,16.028444,4.465936699999999,,,8.079421,1.0,10.515769,0.99233466,-43.05431,1.0,,4.242641000000001,15.807039999999999,0.11,400,9.365906715393066,1.0526327,9.381070278028718,8.542089
20,13.728735,21,8.877824,0.94999987,15.353712,1.0499998,15.807039999999999,19.949997,17.358027,4.5768433,,,8.1009445,1.0,10.466978999999998,0.99233466,-40.175205,1.0,,4.3588986,15.807039999999999,0.11,420,9.585707664489746,1.0500003,9.348091654525565,8.509901
21,13.796992999999999,22,8.862378999999999,0.95238113,15.190885,1.0476192,15.807039999999999,20.952385,15.280323000000001,4.685096,,,8.121761,1.0,10.420459,0.99233466,-37.652386,1.0,,4.472136,15.807039999999999,0.11,440,9.935791015625,1.0476192,9.375719891836804,8.538034
22,13.819376,23,8.848573,0.9545455,15.039748999999999,1.0454545,15.807039999999999,21.954546,14.359319000000001,4.790875,,,8.140991,1.0,10.376007000000001,0.99233466,-35.389072,1.0,,4.582575299999999,15.807039999999999,0.11,460,10.157954692840576,1.0454555,9.382886654201428,8.544834
23,14.048617000000002,24,8.834572,0.95652175,14.89729,1.0434793,15.807039999999999,22.956522,19.366575,4.894346700000001,,,8.1571455,1.0,10.333447,0.99233466,-33.105816,1.0,,4.690416,15.807039999999999,0.11,480,10.366419792175293,1.0434793,9.34760561356085,8.512551
24,14.026812,25,8.820793,0.95833343,14.763010000000001,1.0416667,15.807039999999999,23.958336,13.546857999999999,4.995658000000001,,,8.17102,1.0,10.292625,0.99233466,-31.238075,1.0,,4.795832,15.807039999999999,0.11,500,10.573493242263792,1.0416676999999999,9.320376335336157,8.490112
25,14.241135,26,8.809963,0.9600001,14.638943,1.0400001,15.807039999999999,24.960003,19.640852,5.094939,,,8.185746,1.0,10.253405,0.99233466,-29.279684000000003,1.0,,4.8989797,15.807039999999999,0.11,520,10.874419212341307,1.0400001,9.380775458959569,8.539197
26,14.308672,27,8.799396,0.9615386999999999,14.521598999999998,1.0384619000000002,15.807039999999999,25.961544,16.10458,5.192309,,,8.198783,1.0,10.215665,0.99233466,-27.59739,1.0,,5.0,15.807039999999999,0.11,540,11.362345457077026,1.0384619000000002,9.365661980522473,8.524643
27,14.339875,28,8.788241000000001,0.9629628,14.409489,1.0370368,15.807039999999999,26.96296,15.220777499999999,5.287871400000001,,,8.209457,1.0,10.1792965,0.99233466,-26.06687,1.0,,5.0990195,15.807039999999999,0.11,560,12.103710412979126,1.0370378,9.323470184373562,8.487088
28,14.154487,29,8.7777195,0.9642858,14.303366,1.0357144,15.807039999999999,27.964289,9.000592999999999,5.38173,,,8.219233000000001,1.0,10.144205,0.99233466,-24.85644,1.0,,5.196152,15.807039999999999,0.11,580,12.61464023590088,1.0357144,9.31608755556689,8.483118
29,14.230463,30,8.76954,0.96551704,14.204525,1.0344824000000001,15.807039999999999,28.965511,16.469463,5.473967,,,8.230025,1.0,10.110304,0.99233466,-23.47778,1.0,,5.2915025,15.807039999999999,0.11,600,13.112896203994751,1.0344834,9.373132889874997,8.532307000000001
30,13.951215,31,8.760079,0.9666665999999999,14.108822,1.0333332,15.807039999999999,29.966663,5.608235,5.564669599999999,,,8.2382345,1.0,10.077514,0.99233466,-22.538462,1.0,,5.385164700000001,15.807039999999999,0.11,620,13.473432540893555,1.0333347,9.30904521639176,8.476275999999999
31,14.060070999999999,32,8.753985,0.96774185,14.020695000000002,1.0322591,15.807039999999999,30.967740000000003,17.467922,5.65391,,,8.248778999999999,1.0,10.045766,0.99233466,-21.28727,1.0,,5.4772253,15.807039999999999,0.11,640,13.772339105606079,1.0322591,9.403708882854401,8.565071000000001
32,13.930067999999999,33,8.745965,0.96874976,13.934351000000001,1.0312496,15.807039999999999,31.968742,9.802175,5.7417555,,,8.256294,1.0,10.014994,0.99233466,-20.344234,1.0,,5.5677642999999994,15.807039999999999,0.11,660,13.990881204605104,1.0312506,9.319472940863065,8.48932
33,14.041070999999999,34,8.739305,0.96969706,13.852904999999998,1.030304,15.807039999999999,32.9697,17.735428,5.8282742999999995,,,8.264274,1.0,9.985141,0.99233466,-19.223368,1.0,,5.656854599999999,15.807039999999999,0.11,680,14.175371408462524,1.030304,9.356596991702737,8.519513
34,14.043026000000001,35,8.732569999999999,0.97058845,13.774616,1.0294121999999999,15.807039999999999,33.970596,14.139793,5.913521299999999,,,8.271312,1.0,9.956153,0.99233466,-18.269306,1.0,,5.744562999999999,15.807039999999999,0.11,700,14.326689004898071,1.0294121999999999,9.341300393167133,8.503587
35,14.029879000000001,36,8.72738,0.97142863,13.700922,1.0285711,15.807039999999999,34.97143,13.599097,5.9975510000000005,,,8.279152,1.0,9.927982,0.99233466,-17.383291,1.0,,5.830952,15.807039999999999,0.11,720,14.471707105636597,1.0285720999999999,9.386840195184648,8.545694000000001
36,13.867466,37,8.72023,0.9722223,13.62801,1.0277779,15.807039999999999,35.972225,8.049182,6.0804160000000005,,,8.284253999999999,1.0,9.900583000000001,0.99233466,-16.695185000000002,1.0,,5.9160794999999995,15.807039999999999,0.11,740,14.615006923675535,1.0277779,9.296898599416485,8.462833
37,13.862282,38,8.715907000000001,0.97297305,13.560611999999999,1.0270274,15.807039999999999,36.972977,13.698181,6.162163,,,8.291598,1.0,9.873916,0.99233466,-15.894657999999998,1.0,,6.0,15.807039999999999,0.11,760,14.759575605392456,1.0270274,9.397553280039904,8.555984500000001
38,13.920454000000001,39,8.711646,0.97368425,13.495714000000001,1.0263145,15.807039999999999,37.973686,16.157989999999998,6.2428360000000005,,,8.29839,1.0,9.8479395,0.99233466,-15.072129,1.0,,6.0827622,15.807039999999999,0.11,780,14.911250829696655,1.0263165,9.389780464187712,8.549733
39,13.981914999999999,40,8.707902,0.97435904,13.433628,1.0256413,15.807039999999999,38.97436,16.405262,6.3224764,,,8.305147,1.0,9.822622,0.99233466,-14.284560999999998,1.0,,6.164414,15.807039999999999,0.11,800,15.082669496536255,1.0256413,9.40263232620272,8.561886
40,13.976633999999999,41,8.702085,0.97499996,13.371556,1.025,15.807039999999999,39.975,13.790989000000001,6.4011226,,,8.309252,1.0,9.797930000000001,0.99233466,-13.59919,1.0,,6.244998000000001,15.807039999999999,0.11,820,15.244940280914307,1.0250009,9.302032869204423,8.469389
41,13.866063,42,8.698229,0.9756097,13.313507000000001,1.0243901,15.807039999999999,40.975609999999996,9.357688000000001,6.4788120000000005,,,8.314883,1.0,9.773831,0.99233466,-13.052024000000001,1.0,,6.324555999999999,15.807039999999999,0.11,840,15.458195686340332,1.024391,9.382904138090698,8.540152
42,13.867811999999999,43,8.693978999999999,0.9761907,13.256951999999998,1.0238091,15.807039999999999,41.9762,13.965587,6.555581599999999,,,8.319662,1.0,9.750301,0.99233466,-12.423160000000001,1.0,,6.403124,15.807039999999999,0.11,860,15.654571771621704,1.02381,9.354299643133466,8.515492
43,13.881479,44,8.690434,0.97674406,13.202895999999999,1.0232556000000002,15.807039999999999,42.976738,14.493016,6.631455,,,8.324738,1.0,9.727312,0.99233466,-11.810906,1.0,,6.4807405,15.807039999999999,0.11,880,15.886759996414185,1.0232565,9.375690697683655,8.538002
44,13.881345000000001,45,8.687335000000001,0.97727257,13.150981,1.0227268,15.807039999999999,43.977264,13.898646,6.7064699999999995,,,8.329879,1.0,9.704839,0.99233466,-11.239083,1.0,,6.5574384000000006,15.807039999999999,0.11,900,16.097898960113525,1.0227287,9.38984497337242,8.550980000000001
45,14.020304999999999,46,8.684737,0.9777777,13.10117,1.0222216999999998,15.807039999999999,44.977776,20.296229999999998,6.780654400000001,,,8.335167,1.0,9.68286,0.99233466,-10.553054,1.0,,6.633249799999999,15.807039999999999,0.11,920,16.313984394073483,1.0222235999999998,9.409329969481332,8.56782
46,14.025092,47,8.681056,0.9782609,13.051756,1.0217392,15.807039999999999,45.97826,14.267467499999999,6.8540344,,,8.339006,1.0,9.661354,0.99233466,-10.024500999999999,1.0,,6.708203999999999,15.807039999999999,0.11,940,16.53126072883606,1.0217402,9.34769104568057,8.511736
47,14.063165,48,8.67735,0.97872335,13.003739,1.0212765,15.807039999999999,46.97872,15.874376000000002,6.926634299999999,,,8.342497999999999,1.0,9.640301,0.99233466,-9.484503,1.0,,6.7823305,15.807039999999999,0.11,960,16.74615478515625,1.0212774,9.339450443722802,8.503142
48,14.156811,49,8.675158999999999,0.9791667,12.958625999999999,1.0208324,15.807039999999999,47.979168,18.673060999999997,6.9984803,,,8.347239,1.0,9.619681,0.99233466,-8.909436999999999,1.0,,6.8556550000000005,15.807039999999999,0.11,980,17.07934880256653,1.0208344,9.41429933385783,8.570041999999999
49,14.216879999999998,50,8.671975,0.97959167,12.913780000000001,1.020408,15.807039999999999,48.979584,17.181116,7.069594400000001,,,8.35068,1.0,9.599478999999999,0.99233466,-8.387221,1.0,,6.9282026,15.807039999999999,0.11,1000,17.760369300842285,1.0204091,9.356211584451136,8.515929
50,14.3114805,51,8.66946,0.9799999,12.870838000000001,1.0199995000000002,15.807039999999999,49.979996,19.061922,7.14,,,8.354541000000001,1.0,9.579676,0.99233466,-7.848616000000001,1.0,,6.9999994999999995,15.807039999999999,0.11,1020,18.462370395660397,1.0200014000000002,9.385754874010336,8.543688000000001
51,14.375727,52,8.666505,0.9803921,12.828608000000001,1.0196085,15.807039999999999,50.98039,17.672237,7.209715400000001,,,8.357702,1.0,9.560258000000001,0.99233466,-7.357457000000001,1.0,,7.0710683,15.807039999999999,0.11,1040,19.16150689125061,1.0196085,9.353142193709877,8.515779
52,14.437628,53,8.664433,0.98076934,12.788385,1.0192313,15.807039999999999,51.980774,17.676119,7.278764,,,8.361528999999999,1.0,9.541209,0.99233466,-6.884765600000001,1.0,,7.141429,15.807039999999999,0.11,1060,19.937190294265747,1.0192313,9.397103616511508,8.556675
53,14.441779,54,8.661431,0.9811321,12.74827,1.0188679,15.807039999999999,52.98113299999999,14.681004000000001,7.347161,,,8.364186,1.0,9.522517,0.99233466,-6.4850535,1.0,,7.211103,15.807039999999999,0.11,1080,20.79281234741211,1.0188688,9.340043875000587,8.502367
54,14.494457,55,8.659979,0.9814813,12.710741,1.0185181,15.807039999999999,53.981472,17.357935,7.4149265,,,8.368212,1.0,9.5041685,0.99233466,-6.0512122999999995,1.0,,7.2801089999999995,15.807039999999999,0.11,1100,21.318419218063354,1.01852,9.424049457526603,8.5815735
55,14.452072,56,8.656716000000001,0.9818181999999999,12.672328,1.018182,15.807039999999999,54.98181999999999,12.139434,7.482078,,,8.370196,1.0,9.48615,0.99233466,-5.7260575,1.0,,7.3484693,15.807039999999999,0.11,1120,21.891371011734012,1.018182,9.308995940800846,8.47728
56,14.529976000000001,57,8.6541815,0.98214287,12.635574,1.0178578,15.807039999999999,55.98214300000001,18.910719,7.5486317,,,8.372732000000001,1.0,9.468451,0.99233466,-5.293522,1.0,,7.416197299999999,15.807039999999999,0.11,1140,22.53419804573059,1.0178578,9.349899504317376,8.512217999999999
57,14.497557,58,8.651449000000001,0.982456,12.599497999999999,1.0175433,15.807039999999999,56.98245,12.667529,7.6146006999999996,,,8.374888,1.0,9.451058,0.99233466,-4.983548000000001,1.0,,7.483314,15.807039999999999,0.11,1160,23.271626472473145,1.0175452,9.331260858837402,8.495722
58,14.411874,59,8.648914,0.9827585999999999,12.5644655,1.0172416,15.807039999999999,57.982758,9.459738,7.6800046,,,8.377078,1.0,9.433964,0.99233466,-4.7384577000000005,1.0,,7.549834,15.807039999999999,0.11,1180,23.939897060394287,1.0172425999999999,9.338051412462363,8.501843
59,14.435342000000002,60,8.646931,0.98305094,12.530802,1.0169496999999998,15.807039999999999,58.98305500000001,15.837198,7.7448545,,,8.379669999999999,1.0,9.417157000000001,0.99233466,-4.39525,1.0,,7.615773,15.807039999999999,0.11,1200,24.6725652217865,1.0169496999999998,9.3692431481624,8.52993
60,14.51564,61,8.645708,0.9833333000000001,12.498682,1.0166664,15.807039999999999,59.98333,19.350538,7.809164,,,8.38288,1.0,9.400627,0.99233466,-4.005704,1.0,,7.681146000000001,15.807039999999999,0.11,1220,25.23126244544983,1.0166684000000001,9.415595207956292,8.572375
61,14.606144,62,8.644311,0.9836065,12.467128,1.0163931000000002,15.807039999999999,60.98360400000001,20.143555,7.872948599999999,,,8.385767999999999,1.0,9.384367,0.99233466,-3.6159372000000003,1.0,,7.7459674,15.807039999999999,0.11,1240,25.768742322921753,1.0163950000000002,9.400091639252539,8.559016999999999
62,14.601015,63,8.642466,0.9838710999999999,12.435833,1.0161295,15.807039999999999,61.983880000000006,14.299414,7.936222,,,8.388065,1.0,9.368366,0.99233466,-3.3313123999999994,1.0,,7.8102503,15.807039999999999,0.11,1260,26.35536289215088,1.0161295,9.369669113815856,8.528138
63,14.615085999999998,64,8.640102,0.9841271999999999,12.404694000000001,1.0158737,15.807039999999999,62.984142000000006,15.517648999999999,7.998993400000001,,,8.389702,1.0,9.352618,0.99233466,-3.0365515,1.0,,7.8740087,15.807039999999999,0.11,1280,27.166102647781372,1.0158737,9.323512561027526,8.491222
64,14.583518,65,8.638316,0.98437506,12.374799000000001,1.0156246,15.807039999999999,63.98438,12.579066000000001,8.061274000000001,,,8.391799,1.0,9.337114,0.99233466,-2.796074,1.0,,7.9372544000000005,15.807039999999999,0.11,1300,27.777977228164676,1.0156257,9.363060386034242,8.523937
65,14.663329999999998,66,8.636819000000001,0.9846156999999999,12.345832000000001,1.0153855,15.807039999999999,64.984634,19.866754999999998,8.123078,,,8.394072999999999,1.0,9.321847,0.99233466,-2.4524665,1.0,,8.000001,15.807039999999999,0.11,1320,28.029602527618408,1.0153855,9.380978589390264,8.539446
66,14.739988,67,8.635019,0.9848484000000001,12.317166,1.015153,15.807039999999999,65.98484,19.814768,8.184413000000001,,,8.395922,1.0,9.306808,0.99233466,-2.119895,1.0,,8.062257,15.807039999999999,0.11,1340,28.27172255516052,1.015153,9.3517682968025,8.516285
67,14.761169,68,8.633255,0.98507464,12.2891245,1.0149266,15.807039999999999,66.98508000000001,16.195467,8.245292999999998,,,8.3977,1.0,9.291994,0.99233466,-1.8503332,1.0,,8.124039,15.807039999999999,0.11,1360,28.80836272239685,1.0149266,9.352665973178784,8.515055
68,14.749947,69,8.631910000000001,0.985294,12.262074,1.0147059,15.807039999999999,67.98528,14.001766,8.305725,,,8.399799,1.0,9.277395,0.99233466,-1.6203803999999997,1.0,,8.185352,15.807039999999999,0.11,1380,29.829552412033078,1.0147069,9.377371991741194,8.540445
69,14.731926999999999,70,8.629584,0.9855072,12.234575,1.014492,15.807039999999999,68.985504,13.503252999999999,8.365722,,,8.4008045,1.0,9.263005999999999,0.99233466,-1.404123,1.0,,8.246211,15.807039999999999,0.11,1400,30.2850399017334,1.0144940999999998,9.303932781030998,8.469144
70,14.736094,71,8.628026,0.9857143,12.208382,1.0142851000000002,15.807039999999999,69.98572,15.042344,8.425289999999999,,,8.4024935,1.0,9.248821000000001,0.99233466,-1.1722821,1.0,,8.306624000000001,15.807039999999999,0.11,1420,31.341609954833984,1.0142870000000002,9.354424395561812,8.5189495
71,14.837372,72,8.626731,0.9859155000000001,12.182962,1.0140848,15.807039999999999,70.985916,22.042273,8.484441,,,8.404356,1.0,9.234836,0.99233466,-0.8496636000000001,1.0,,8.366599,15.807039999999999,0.11,1440,32.39641571044922,1.0140858,9.374940890699936,8.534744
72,14.836085999999998,73,8.625757,0.98611116,12.158358999999999,1.0138896000000002,15.807039999999999,71.986115,14.757684,8.54318,,,8.406457000000001,1.0,9.221042,0.99233466,-0.6356753,1.0,,8.426149,15.807039999999999,0.11,1460,33.30322790145874,1.0138896000000002,9.39524690753667,8.555655
73,14.831665,74,8.624578999999999,0.98630154,12.134023,1.0136981,15.807039999999999,72.98631,14.522795,8.601519999999999,,,8.408267,1.0,9.207436999999999,0.99233466,-0.43064755,1.0,,8.485281,15.807039999999999,0.11,1480,34.107364892959595,1.0137,9.378147703587292,8.53858
74,14.861920000000001,75,8.623335,0.9864866,12.110078999999999,1.0135144,15.807039999999999,73.986496,17.114520000000002,8.659464,,,8.409930000000001,1.0,9.194014,0.99233466,-0.19653320000000002,1.0,,8.544004,15.807039999999999,0.11,1500,34.969900131225586,1.0135144,9.372371388322724,8.531283
75,14.869901,76,8.621317,0.98666686,12.085792999999999,1.0133326999999999,15.807039999999999,74.98668,15.481926000000001,8.717024,,,8.410730000000001,1.0,9.180767999999999,0.99233466,0.009936684,1.0,,8.602325,15.807039999999999,0.11,1520,35.937884092330926,1.0133345999999999,9.306536139643509,8.469952000000001
76,14.864510000000001,77,8.620196,0.9868423000000001,12.062845,1.0131578,15.807039999999999,75.986855,14.468194,8.774206,,,8.412366,1.0,9.167696000000001,0.99233466,0.19787519,1.0,,8.6602545,15.807039999999999,0.11,1540,37.303903102874756,1.0131588,9.375188170248228,8.535009
77,14.947257999999998,78,8.619036999999999,0.9870129999999999,12.040273,1.0129868,15.807039999999999,76.987015,21.33195,8.831016,,,8.413889,1.0,9.154793,0.99233466,0.46899024,1.0,,8.717798,15.807039999999999,0.11,1560,37.71866798400879,1.0129888,9.368687347550829,8.529753
78,14.913295000000002,79,8.61772,0.98717946,12.017944,1.0128196,15.807039999999999,77.987175,12.277068,8.887464,,,8.415186,1.0,9.142054,0.99233466,0.6186206999999999,1.0,,8.774964,15.807039999999999,0.11,1580,38.01792168617249,1.0128217,9.351140130192297,8.515007
79,14.938238,80,8.616686,0.9873415999999999,11.996292,1.0126584,15.807039999999999,78.98733,16.921694,8.943555,,,8.416702,1.0,9.129475,0.99233466,0.8225662,1.0,,8.831759,15.807039999999999,0.11,1600,38.31646513938904,1.0126594,9.376978448631638,8.535046000000001
80,14.969937,81,8.615633,0.98749983,11.974998,1.0125,15.807039999999999,79.98749000000001,17.518541,8.999297,,,8.418136,1.0,9.117052000000001,0.99233466,1.0288433000000001,1.0,,8.888193,15.807039999999999,0.11,1620,38.84698486328125,1.012501,9.37264921036266,8.531391000000001
81,14.965886,82,8.614796,0.98765415,11.954289,1.0123446,15.807039999999999,80.98764,14.650170000000001,9.054694999999999,,,8.419727,1.0,9.104782,0.99233466,1.1951071000000002,1.0,,8.94427,15.807039999999999,0.11,1640,39.65505599975586,1.0123475,9.387188783503117,8.546969
82,14.978537,83,8.612905,0.98780483,11.932867,1.0121950000000002,15.807039999999999,81.9878,16.028257,9.109755999999999,,,8.420192,1.0,9.092661,0.99233466,1.3739654,1.0,,8.999999,15.807039999999999,0.11,1660,40.08723497390747,1.0121969000000002,9.290623985386134,8.457825
83,14.992457,84,8.611400999999999,0.9879518,11.912182000000001,1.0120482,15.807039999999999,82.98795,16.1601,9.164485,,,8.420992,1.0,9.080685,0.99233466,1.5501331,1.0,,9.055387,15.807039999999999,0.11,1680,40.445945739746094,1.0120492,9.320380086601348,8.486614999999999
84,15.028746,85,8.610902000000001,0.98809546,11.892847999999999,1.0119054,15.807039999999999,83.98810999999999,18.088888,9.218892,,,8.422752000000001,1.0,9.0688505,0.99233466,1.7448457,1.0,,9.110435,15.807039999999999,0.11,1700,40.833167314529426,1.0119064,9.410246160349212,8.56888
85,15.029342999999999,86,8.609435000000001,0.9882353000000001,11.872862,1.0117645,15.807039999999999,84.988235,15.092020000000002,9.272977000000001,,,8.423483000000001,1.0,9.057153999999999,0.99233466,1.9001813000000003,1.0,,9.165152,15.807039999999999,0.11,1720,41.305872917175286,1.0117664000000002,9.320303244227828,8.484772999999999
86,15.01854,87,8.607954,0.9883721,11.853176,1.0116285,15.807039999999999,85.98836999999999,14.101408,9.326749000000001,,,8.424147999999999,1.0,9.045592999999998,0.99233466,2.0405580000000003,1.0,,9.219544,15.807039999999999,0.11,1740,41.622797727584846,1.0116295,9.312114551528893,8.480656
87,15.047676999999998,88,8.60672,0.9885059000000002,11.8340435,1.0114925,15.807039999999999,86.98852,17.594172,9.380212,,,8.42501,1.0,9.034164,0.99233466,2.2174337000000004,1.0,,9.27362,15.807039999999999,0.11,1760,41.962833881378174,1.0114954,9.334559286177189,8.499325
88,15.070051999999999,89,8.605621000000001,0.9886363000000001,11.8153515,1.0113633,15.807039999999999,87.98863,17.050426,9.4333725,,,8.425966,1.0,9.022865,0.99233466,2.3842232000000005,1.0,,9.327378,15.807039999999999,0.11,1780,42.70424294471741,1.0113652,9.345694131190614,8.508984
89,15.104501999999998,90,8.6046295,0.9887640999999999,11.797052,1.0112339,15.807039999999999,88.98877,18.182001,9.486235,,,8.42698,1.0,9.011692,0.99233466,2.5598788,1.0,,9.380832,15.807039999999999,0.11,1800,43.73488426208496,1.0112379,9.353660763833764,8.5162525
90,15.0976095,91,8.604024,0.98888886,11.7794285,1.0111105,15.807039999999999,89.988884,14.488581,9.538803999999999,,,8.428342,1.0,9.000642,0.99233466,2.6910849,1.0,,9.43398,15.807039999999999,0.11,1820,44.88378095626831,1.0111125,9.389982877291354,8.549551
91,15.1212,92,8.6031475,0.9890110000000001,11.761803,1.0109891,15.807039999999999,90.98901,17.279057,9.591084,,,8.429386000000001,1.0,8.989713,0.99233466,2.849768,1.0,,9.486834,15.807039999999999,0.11,1840,45.64923357963562,1.010991,9.361720717295764,8.523425999999999
92,15.153394,93,8.602362,0.9891305,11.744535,1.0108694999999999,15.807039999999999,91.989136,18.126175,9.643081,,,8.430480000000001,1.0,8.978902,0.99233466,3.0141463,1.0,,9.539392,15.807039999999999,0.11,1860,46.66242218017578,1.0108714,9.369396168352038,8.530058
