,IWMean,DenMISEMeanLog,DenMISELogLast,IWLastEpisode,ReturnStepMax,URet,IWMax,LQGsigma,ReturnLastEpisode,Iteration,IWFirstEpisode,LQGmu01,TimeElapsed,ReturnAbsMax,IWNorm1,target_sum_log_mean,Bound,LQGmu1,TimestepsSoFar,DenMISELogFirst,ReturnMax,ReturnMean,IWMin,MISE,IWNorm2,SqrtESSClassic,ReturnMin
0,1.0494451999999999,13.511501,13.511501,1.0494451999999999,0.99233466,17.497854397219367,1.0494451999999999,0.11,15.807039999999999,1,1.0494451999999999,-0.01,0.7225160598754883,15.807039999999999,1.0494451999999999,13.559763,18.177288,-0.099,20,13.511501,15.807039999999999,15.807039999999999,,16.588621,1.0494451999999999,1.0,
1,1.445758,16.663746,19.79157,1.7670292,0.99233466,17.175772747481727,1.7670292,0.11,15.505637,2,1.1244868000000001,-0.01,26.4673433303833,15.807039999999999,2.891516,17.007061,23.73762,-0.095,40,13.535923,15.807039999999999,15.656339000000001,,22.58686,2.0944839,1.3805386999999998,
2,1.5681995000000002,15.902051,14.110327999999999,1.0410848,0.99233466,16.941427626354933,2.5826062999999997,0.11,15.296079999999998,3,1.0809072,-0.009,27.804734945297238,15.807039999999999,4.7045984,16.257673,25.360462,-0.09,60,13.576581,15.807039999999999,15.536252,,24.351807,2.986984,1.5750331,
3,1.3047888,16.051514,16.136295,0.7106077,0.99233466,17.427420059944403,3.2811573,0.11,15.733621,4,0.67235243,-0.008,29.1569242477417,15.807039999999999,5.2191553,16.016731,21.349478,-0.08,80,13.596606,15.807039999999999,15.585594,,20.293669,3.468585,1.5046928999999998,
4,1.4466448,14.594812,8.612748,3.373224,0.99233466,16.414928940764987,3.373224,0.11,14.842483499999998,5,0.530311,-0.008,30.70578765869141,15.807039999999999,7.233224000000001,14.589203,22.948202,-0.076,100,13.528831,15.807039999999999,15.436972,,22.024117999999998,4.2073617,1.7191828000000002,
5,1.34684,15.121846,17.480577,5.092581,0.99233466,15.68275017305592,5.092581,0.11,14.107204999999999,6,0.10493506,-0.006,32.48806667327881,15.807039999999999,8.08104,14.262054000000001,20.601912,-0.064,120,13.447315,15.807039999999999,15.215344,,19.529585,5.454582,1.4815141,
6,1.5584563999999999,14.575334,11.1545,3.0106057999999996,0.99233466,16.358944422289603,3.0777209,0.11,14.776139,7,0.34306064,-0.007,34.091304540634155,15.807039999999999,10.909195,14.573442000000002,23.798617999999998,-0.071,140,13.310503,15.807039999999999,15.152601,,23.048967,5.147772,2.1192071,
7,1.1999624,14.635141,14.646557999999999,1.135235,0.99233466,16.709159309394888,2.8629928,0.11,15.085742999999999,8,0.16296056,-0.007,35.76385283470154,15.807039999999999,9.599699000000001,14.215141000000001,18.453453,-0.065,160,13.224817000000002,15.807039999999999,15.144243,,17.71844,4.4414,2.1614127,
8,1.1814867,14.295544,11.450273,0.90679973,0.99233466,16.289807867411373,1.6614636999999999,0.11,14.728947,9,1.1503246999999999,-0.008,37.659011602401726,15.807039999999999,10.633381,14.422282000000001,18.45832,-0.081,180,13.127199,15.807039999999999,15.098101000000002,,17.908604,3.6794105000000004,2.8899686,
9,1.2076813,14.45491,15.732023000000002,0.03721809,0.99618685,17.15162177864718,2.056953,0.11,15.4600315,10,0.43667603,-0.007,39.51016283035278,15.807039999999999,12.076813000000001,14.197146,18.56679,-0.071,200,13.142119000000001,15.807039999999999,15.134293,,17.972939,4.514362,2.6751982999999995,
10,2.2502891000000003e-15,15.018007999999998,20.48541,6.082736999999999e-29,0.99618685,16.919398895322587,2.475313e-14,0.11,15.262692999999999,11,2.2173053e-20,-0.024,41.30564379692077,15.807039999999999,1.1000247e-09,-54.877293,0.47900125,-0.233,220,13.089551,15.807039999999999,15.145966,,3.478954e-14,3.3166997e-10,3.3166244,
11,1.3685237,14.690032,12.039414,16.422285000000002,0.99971986,18.20831429717601,16.422285000000002,0.11,16.455627,12,2.8265708e-19,-0.023,42.668565034866326,16.455627,16.422285000000002,-46.015793,24.17377,-0.228,240,13.00254,16.455627,15.255104000000001,,22.519918,16.422285000000002,1.0,
12,1.4294692,14.897310000000001,17.482899,5.015272599999999,0.9999815000000001,18.72354749252789,13.567827,0.11,16.950782999999998,13,7.1453655e-17,-0.022,44.77856111526489,16.950782999999998,18.5831,-34.66601,25.039935999999997,-0.218,260,12.922497,16.950782999999998,15.385539999999999,,23.713839,14.465092000000002,1.2846859,
13,0.28413802,14.875541,14.514915,0.56043905,0.9999815000000001,18.544358032896994,3.3742952000000006,0.11,16.77965,14,6.5485565e-06,-0.016,46.61952233314514,16.950782999999998,3.9779322,-3.4195466,6.1546106,-0.162,280,12.848389,16.950782999999998,15.485121,,4.689622,3.420736,1.1628878,
14,0.6157398000000001,14.183642,5.2047,0.21956812,0.9999815000000001,18.677125554666095,6.9206667,0.11,16.91163,15,6.459369e-08,-0.018,48.54957866668701,16.950782999999998,9.236097000000001,-7.799936,11.511289,-0.174,300,12.779396,16.950782999999998,15.58022,,10.186602,7.1817402999999995,1.2860528,
15,0.98701966,14.293420999999999,16.382004000000002,4.443048,0.9999815000000001,18.45089558227112,7.0645857,0.11,16.688858,16,2.0813649e-09,-0.019,50.4017858505249,16.950782999999998,15.792314999999999,-9.515114,17.370892,-0.183,320,12.714858,16.950782999999998,15.649510999999999,,16.403976,8.963185000000001,1.7619088,
16,1.3176756,14.308794,14.664783499999999,5.046785400000001,0.9999815000000001,18.318423184985107,6.010285400000001,0.11,16.569519,17,7.444326e-11,-0.019,52.8467447757721,16.950782999999998,22.400485999999997,-11.008513,22.708560000000002,-0.191,340,12.654233,16.950782999999998,15.703629500000002,,21.926493,10.28323,2.1783512000000003,
17,0.8781374,14.417399,16.070774,1.9393417e-06,0.9999815000000001,18.13283897662804,3.869143,0.11,16.390041,18,2.8775467999999997,-0.01,55.4589204788208,16.950782999999998,15.806474,7.8197227,14.311773,-0.095,360,12.5970745,16.950782999999998,15.741764000000002,,13.598779,6.615295,2.389383,
18,1.1489788,14.048692,7.567597,15.52982,0.9999815000000001,17.64743843793475,15.52982,0.11,15.953567499999998,19,0.38795903,-0.012,57.709730863571174,16.950782999999998,21.830599,7.8273325,19.455053,-0.119,380,12.691310000000001,16.950782999999998,15.752911,,18.175888,16.391545999999998,1.3318206,
19,1.2267271999999998,14.057535000000001,14.303482,8.685106,0.9999815000000001,17.438275348300255,8.685106,0.11,15.752562,20,0.9209401,-0.011,60.13191843032837,16.950782999999998,24.534546,8.561049,20.198692,-0.112,400,12.66023,16.950782999999998,15.752892999999998,,19.303629,12.890191,1.90335,
20,0.7132629,14.180675,16.559114,0.34573448,0.9999815000000001,17.402374854908587,9.020786,0.11,15.715233,21,0.03220088,-0.013,62.35480618476868,16.950782999999998,14.978520999999999,7.3252372999999995,12.412279,-0.133,420,12.656458,16.950782999999998,15.751101,,11.26465,10.090164999999999,1.4844674,
21,1.0257148,14.103854,12.846961,6.780442999999999,0.9999815000000001,18.017686159626237,7.530216,0.11,16.277498,22,0.10817358,-0.013,64.91329884529114,16.950782999999998,22.565723000000002,8.324322,17.211256,-0.127,440,12.611469999999999,16.950782999999998,15.775027,,16.338024,11.566632,1.9509328999999997,
22,0.9166820999999999,14.027617000000001,12.418353,8.372139,0.9999815000000001,18.01929364963278,8.372139,0.11,16.278354999999998,23,0.0033728168,-0.014,68.73680925369264,16.950782999999998,21.083689,6.5672317,15.790814000000001,-0.142,460,12.571923,16.950782999999998,15.796910999999998,,14.833313,11.8498745,1.7792331000000001,
23,1.043356,14.178753,17.826185,4.027933,0.9999815000000001,18.15074891805201,5.4451275,0.11,16.413563,24,0.11146219,-0.013,72.22704672813416,16.950782999999998,25.040543,8.992403999999999,17.426245,-0.127,480,12.529510499999999,16.950782999999998,15.822604,,16.737597,10.122060000000001,2.4738583999999997,
24,1.0171077,14.069956,11.474551,3.9854696000000005,0.9999815000000001,18.051173006557967,4.417289,0.11,16.317251000000002,25,0.32950786,-0.012,76.09384155273438,16.950782999999998,25.427694,9.557186999999999,16.879189,-0.121,500,12.493322000000001,16.950782999999998,15.84239,,16.268137,9.120369,2.7880116000000004,
25,0.7609772,14.22972,18.247984,0.52386934,0.9999815000000001,17.743675376507486,5.1696014,0.11,16.022026,26,0.00071904063,-0.015,80.39808011054994,16.950782999999998,19.785408,6.7530484,13.150242,-0.148,520,12.4671955,16.950782999999998,15.849298999999998,,12.391264,8.814587,2.2446213,
26,1.113839,14.274532,15.711288,4.0605080000000005,0.9999815000000001,17.813664152558815,4.0605080000000005,0.11,16.089664000000003,27,0.07141939,-0.013,85.31830501556395,16.950782999999998,30.073653999999998,9.5885935,18.499214000000002,-0.13,540,12.429482,16.950782999999998,15.858201999999999,,17.930502,10.039382000000002,2.9955682999999995,
27,1.0943921,14.335970999999999,15.92655,0.06516896,0.9999815000000001,17.712054314329297,4.9739566,0.11,15.999642000000001,28,0.8002083000000001,-0.007,88.52234172821045,16.950782999999998,30.642977000000002,5.757042,16.912443,-0.07,560,12.395757000000001,16.950782999999998,15.863253,,16.302965,10.962669,2.7952112999999996,
28,0.6655257,13.974064000000002,3.7984447,3.5961877999999996,0.9999815000000001,16.516755089504002,4.3461723,0.11,14.924199,29,0.11442483,-0.006,92.49956011772156,16.950782999999998,19.300245,2.7113883,10.514192,-0.059,580,12.388844,16.950782999999998,15.830872,,9.835761,7.6859210000000004,2.5111167,
29,1.1050305,13.998135000000001,15.046289000000002,2.0270414,0.9999815000000001,15.530212169613344,3.777374,0.11,13.99766,30,1.3787726,-0.007,97.04060363769531,16.950782999999998,33.150917,6.942060499999999,17.038525,-0.074,600,12.358880000000001,16.950782999999998,15.769765,,16.528617999999998,9.92234,3.3410379999999997,
30,0.8098356,13.667518,3.6788279999999998,7.453114,0.9999815000000001,16.560572413605758,7.453114,0.11,14.927055,31,0.057293635,-0.006,101.85972332954408,16.950782999999998,25.104904,2.3101435,12.57596,-0.056,620,12.371024,16.950782999999998,15.742581,,11.863652,10.496738,2.3916862,
31,1.1181495000000001,13.776373999999999,17.376444,1.9554679,0.9999815000000001,16.86332942631232,4.327986,0.11,15.240004999999998,32,0.45118216,-0.007,105.16763210296631,16.950782999999998,35.780784999999995,5.5196819999999995,17.052925,-0.066,640,12.341122,16.950782999999998,15.726875,,16.53598,10.857286,3.2955549,
32,0.58671296,13.611723000000001,8.263024,4.356804400000001,0.9999815000000001,16.524722355735495,5.2619615,0.11,14.938123000000001,33,0.021612506,-0.005,109.13524866104126,16.950782999999998,19.361528,1.6863245,9.345179,-0.051,660,12.324351,16.950782999999998,15.702973000000002,,8.640104,8.013131,2.416225,
33,0.57806194,13.645179999999998,15.174920000000002,3.669878999999999e-24,0.9999815000000001,15.148471510382766,4.365164,0.11,13.659173999999998,34,0.00020394083,-0.015,112.86371278762816,16.950782999999998,19.654106,1.0762625,10.088935000000001,-0.153,680,12.295152999999999,16.950782999999998,15.642860999999998,,9.422439,7.6891565,2.5560807999999997,
