,ReturnMin,IWNorm1,IWMin,ReturnAbsMax,target_sum_log_mean,IWNorm2,ReturnLastEpisode,TimeElapsed,Iteration,LQGmu1,IWMax,IWMean,ReturnMean,SqrtESSClassic,IWFirstEpisode,URet,DenMISELogLast,LQGmu01,LQGsigma,DenMISEMeanLog,TimestepsSoFar,ReturnMax,Bound,DenMISELogFirst,ReturnStepMax,IWLastEpisode,MISE
0,,0.21957535,,15.644507999999998,15.585957,0.21957535,15.644507999999998,0.13529038429260254,1,-0.077,0.21957535,0.21957535,15.644507999999998,1.0,0.21957535,17.332240856619553,17.102016,-0.008,0.11,17.102016,20,15.644507999999998,34.724167,17.102016,0.99262077,0.21957535,3.4351482000000004
1,,0.21372953,,15.644507999999998,8.973068,0.21147716,14.951025,5.148196935653687,2,-0.054,0.21146503,0.106864765,15.297767000000002,1.0106506,0.0022645013,16.581620409309036,8.98286,-0.005,0.11,12.795116,40,15.644507999999998,32.557804,16.607372,0.99262077,0.21146503,1.598523
2,,0.9615139000000001,,15.644507999999998,10.359557,0.67535186,14.870809,5.6299493312835684,3,-0.057,0.507434,0.32050464,15.155446,1.4237229,0.008503117,16.477736100993752,12.451827,-0.006,0.11,12.444256,60,15.644507999999998,26.758823,16.203039999999998,0.99262077,0.44557673,4.781924
3,,3.3968606,,15.644507999999998,12.282442,2.144509,14.312621,5.8534016609191895,4,-0.059,1.8533994999999999,0.84921515,14.94474,1.5839806,0.019689053,15.872022976537792,16.219208,-0.006,0.11,13.246628,80,15.644507999999998,32.143085,15.918187,0.99262077,1.8533994999999999,12.389676
4,,5.7275996,,15.644507999999998,14.117098,2.9252298,14.177067000000001,6.227374076843263,5,-0.061,1.8094575000000002,1.14552,14.791204,1.9580000000000002,0.042021543,15.73164036266587,19.64102,-0.006,0.11,14.493848000000002,100,15.644507999999998,32.599000000000004,15.699953,0.99262077,1.7170234,16.618906
5,,7.757036,,15.644507999999998,14.897107,3.4422915,14.614657000000001,6.559451580047607,6,-0.064,1.7514464,1.2928393999999999,14.761781,2.2534513,0.087997854,16.196763291385967,17.129478,-0.006,0.11,14.948421,120,15.644507999999998,32.738346,15.526001,0.99262077,1.5880021999999998,18.853415
6,,8.326882000000001,,15.644507999999998,14.792188000000001,3.620799,13.277014999999999,6.753892421722412,7,-0.067,1.8804511000000002,1.1895546000000001,14.549672,2.2997360000000002,0.21783294,14.722758170996851,14.800609,-0.007,0.11,14.959756,140,15.644507999999998,31.007467,15.38641,0.99262077,0.15017569,17.401985
7,,9.249536,,15.644507999999998,14.899107,3.814347,15.232021,7.058473825454713,8,-0.071,2.1995165,1.156192,14.634966,2.4249330000000002,0.5091743,16.869377528020994,16.241785,-0.007,0.11,15.137397,160,15.644507999999998,30.003322999999998,15.283524,0.99262077,1.0724281,17.100277
8,,11.4837055,,15.644507999999998,15.482365,4.402716000000001,15.171555499999998,7.454781055450439,9,-0.074,2.234578,1.2759672,14.694587,2.6083229,0.82514524,16.805660228907556,19.91529,-0.007,0.11,15.681019000000001,180,15.644507999999998,31.047790000000003,15.227444,0.99262077,2.234578,19.051954000000002
9,,13.806323999999998,,15.644507999999998,14.78157,5.029689,14.679274,7.95200777053833,10,-0.076,2.4379213,1.3806323999999999,14.693054,2.7449658,1.2615725,16.238319343822265,8.639126,-0.008,0.11,14.999069,200,15.644507999999998,32.050446,15.209804,0.99262077,2.0609724999999997,20.651752
10,,15.559053,,15.644507999999998,14.727563,5.5375239999999994,15.264866,8.275991201400759,11,-0.08,2.6915727,1.4144593,14.745038000000001,2.8097491000000003,1.9486376,16.917662258984848,15.67275,-0.008,0.11,15.089007999999998,220,15.644507999999998,32.448006,15.233305,0.99262077,1.6671921000000003,21.312132000000002
11,,16.917866,,15.644507999999998,14.220201999999999,6.3346405,14.578222,8.787663459777832,12,-0.085,3.5305767,1.4098221000000002,14.731137,2.6706908,3.27271,16.185406657112768,13.731876999999999,-0.009,0.11,15.004664000000002,240,15.644507999999998,33.021652,15.309388,0.99262077,1.9788806,21.305951999999998
12,,18.143504999999998,,15.733725,13.505019,7.249490299999999,15.733725,9.268435239791868,13,-0.091,4.02917,1.3956541999999998,14.808257999999999,2.5027285,4.02917,17.4269709109562,11.812914,-0.009,0.11,14.784386999999999,260,15.733725,33.956996999999994,15.470507000000001,0.9949277,3.9877508,21.38374
13,,16.805183,,15.733725,13.76549,6.0913057,14.772559,9.61181664466858,14,-0.09,3.1286247000000005,1.2003701999999998,14.805709,2.7588804,3.1286247000000005,16.383388281191948,16.028923000000002,-0.009,0.11,14.8946905,280,15.733725,29.714104,15.666376999999999,0.9949277,0.5469586,18.308226
14,,12.550993,,15.733725,11.686835,5.840832700000001,15.375620999999999,10.095102548599245,15,-0.102,3.76301,0.83673286,14.843703,2.1488361,3.6297355000000002,17.04732886036068,12.239068,-0.01,0.11,14.727661,300,15.733725,27.600948,15.799078,0.99923414,1.5719535,12.956999
15,,19.355774,,15.733725,13.551513,6.1766915000000004,15.590662,10.6728515625,16,-0.091,2.5274667999999996,1.2097358999999999,14.890388,3.1336798999999997,2.5274667999999996,17.248861213882602,12.47507,-0.009,0.11,14.574518,320,15.733725,28.545485,15.951248000000001,0.99923414,2.520277,18.503792
16,,21.129879000000003,,15.733725,14.387907,5.6465879999999995,15.076532,11.049456596374512,17,-0.08,1.9342311999999997,1.2429341,14.901337,3.7420616,0.86814415,16.708416331239636,14.032670000000001,-0.008,0.11,14.5527315,340,15.733725,27.055605,16.037289,0.99984926,1.8010026999999997,18.646484
17,,20.86153,,15.733725,14.607014999999999,5.467279,14.869554500000001,11.544913530349731,18,-0.074,1.7789428,1.1589739,14.89957,3.8157062999999996,0.41632766,16.497037348005723,17.503042,-0.007,0.11,14.728825,360,15.733725,25.489079,16.029938,0.99984926,1.7455002,17.242256
18,,22.995485000000002,,15.733725,14.590656,5.7141433,14.995504,12.34443974494934,19,-0.081,1.8032765,1.2102886,14.904620000000001,4.02431,1.0443673,16.61716646393722,15.227856,-0.008,0.11,14.762567,380,15.733725,26.006270999999998,15.998735,0.99984926,1.0827396,18.186932000000002
19,,21.642042,,15.733725,13.920479,6.0689445,15.34975,13.16021490097046,20,-0.09,2.4105551,1.0821021,14.926877,3.5660307,2.3682022000000003,17.021753698951155,15.052335999999999,-0.009,0.11,14.786692000000002,400,15.733725,25.345839,16.000951999999998,0.99984926,1.3171078999999999,16.521616
