,IWMax,ReturnMin,TimestepsSoFar,DenMISELogLast,LQGmu1,LQGmu01,URet,DenMISELogFirst,IWNorm1,DenMISEMeanLog,Bound,MISE,IWMin,target_sum_log_mean,Iteration,IWLastEpisode,IWFirstEpisode,SqrtESSClassic,TimeElapsed,ReturnLastEpisode,ReturnAbsMax,ReturnStepMax,ReturnMax,IWNorm2,LQGsigma,IWMean,ReturnMean
0,0.30684936,,20,17.102016,-0.119,-0.012,17.332240856619553,17.102016,0.30684936,17.102016,36.089523,4.8005075,,15.920618,1,0.30684936,0.30684936,1.0,0.5991470813751221,15.644507999999998,15.644507999999998,0.99262077,15.644507999999998,0.30684936,0.11,0.30684936,15.644507999999998
1,1.2674041999999999,,40,10.828092,-0.107,-0.011,17.422695504647308,16.676489,2.514569,13.752291,41.95143,19.717470000000002,,13.981213,2,1.2471648000000002,1.2674041999999999,1.4141678,17.486560821533207,15.721276999999999,15.721276999999999,0.9993023000000001,15.721276999999999,1.7781265,0.11,1.2572845,15.682893
2,2.6820482999999995,,60,11.338842999999999,-0.123,-0.012,17.785129292623655,16.761871,3.7733924,13.002659,44.070515,20.074385,,12.8285265,3,2.6820482999999995,0.26886544,1.3389461999999999,18.401170253753666,16.064764,16.064764,0.9993023000000001,16.064764,2.8181808,0.11,1.2577975000000001,15.810184
3,1.6680762999999998,,80,16.19066,-0.15,-0.015,17.67417993558164,16.56002,3.12602,13.825601999999998,35.079613,12.514746,,11.533825,4,1.4270889,0.001493966,1.423874,19.51053023338318,15.960301999999999,16.064764,0.9993023000000001,16.064764,2.195433,0.11,0.781505,15.847713
4,2.6133184,,100,18.737398000000002,-0.137,-0.014,17.872276970467478,16.33725,7.400560400000001,14.761716,41.709472999999996,23.74948,,14.349103,5,2.6133184,0.036102608,1.7974423,20.458875894546512,16.141029999999997,16.141029999999997,0.99982095,16.141029999999997,4.117273,0.11,1.4801121000000002,15.906376999999999
5,1.0385491,,120,16.413803,-0.082,-0.008,18.021249903719486,16.162123,1.2034183999999999,15.088574,31.581190000000003,3.140255,,10.233557000000001,6,0.00026281542,1.0385491,1.14544,21.457151889801022,16.288692,16.288692,0.99982095,16.288692,1.0506167,0.11,0.20056973,15.970097
6,9.296217,,140,13.406436,-0.08,-0.008,16.046162677405285,16.167616,10.25947,14.742822,51.025496999999994,21.3864,,10.617593,7,9.296217,0.83052236,1.0991355,22.519458293914795,14.48155,16.288692,0.99982095,16.288692,9.334126,0.11,1.4656385,15.757446
7,6.6759906,,160,16.905882000000002,-0.077,-0.008,17.279612324050213,16.146204,7.449449499999999,15.018357,42.910595,13.597804,,10.629955,8,0.102392375,0.5857475999999999,1.1113709999999999,23.28731369972229,15.606599,16.288692,0.99982095,16.288692,6.702936,0.11,0.9311812,15.73859
8,5.9551077,,180,20.319329999999997,-0.074,-0.007,17.039991617603107,16.099083,7.181775999999999,15.580521,38.9849,11.692165,,10.970636,9,0.78103364,0.35173340000000003,1.1936283,24.77904415130615,15.385926000000001,16.288692,0.99982095,16.288692,6.016761,0.11,0.7979751,15.699406
9,5.711960299999999,,200,8.755450999999999,-0.065,-0.006,16.28056212952099,16.032059,7.116858000000001,14.867167000000002,37.051421999999995,10.357874,,8.733792999999999,10,1.1603411,0.06436268,1.2204216,26.07007908821106,14.718622,16.288692,0.99982095,16.288692,5.8314753,0.11,0.7116858,15.601328
10,2.775691,,220,14.308644000000001,-0.074,-0.007,16.591794963738984,15.943164000000001,9.249062,14.783013,28.842632000000002,12.476102000000001,,11.251924,11,2.7383087,0.41456932,1.9904879,27.369325160980225,14.970068,16.288692,0.99982095,16.288692,4.6466303,0.11,0.84082377,15.54394
11,0.0008794965,,240,13.590860999999999,-0.023,-0.002,15.915491607751319,15.893148000000002,0.001417407,14.667520999999999,23.622839000000003,0.0017463212,,-5.9933777,12,4.0426175000000004e-06,2.0020575e-08,1.379165,28.96826148033142,14.331382999999999,16.288692,0.99982095,16.288692,0.0010277283,0.11,0.00011811714,15.442894
12,16.800566,,260,6.425425,-0.026,-0.003,15.231953375093212,15.813106,16.80409,13.959636999999999,50.358086,17.787533,,-3.772703,13,16.800566,6.390767e-08,1.0002098,30.253247499465946,13.760597,16.288692,0.99982095,16.288692,16.800566,0.11,1.2926223,15.313486
13,12.6113825,,280,13.756360999999998,-0.028,-0.003,12.301867057031359,15.738997,15.524168,13.935576999999999,41.870674,14.714117000000002,,-1.1618861999999999,14,2.9020137999999998,2.758047e-07,1.1996139,31.76263785362244,11.129686,16.288692,0.99982095,16.288692,12.94097,0.11,1.1088692,15.014643
14,11.1115885,,300,11.179191000000001,-0.032,-0.003,13.990085011936733,15.670004999999998,20.214622,13.742854999999999,40.041472999999996,17.760614,,1.1593437,15,8.178783000000001,1.5683116e-06,1.4621243,33.56014108657837,12.603442,16.288692,0.99982095,16.288692,13.825516,0.11,1.3476415000000002,14.853895999999999
15,4.1750917,,320,11.912713,-0.095,-0.009,13.872926499664896,15.605466,14.672120999999999,13.633556,29.253574,14.190982,,4.94794,16,4.1149849999999996e-14,4.1711472999999994,2.1628008,35.3420479297638,12.574902,16.288692,0.99982095,16.288692,6.783852,0.11,0.91700757,14.711457999999999
16,5.1861334,,340,11.905043,-0.13,-0.013,16.434089396757354,15.776506,21.885355,13.524161999999999,35.092453000000006,20.654808,,-7.2455506,17,5.9822785000000005e-05,0.23365070000000002,2.2564197,36.66374969482422,14.813179000000002,16.288692,0.9998629000000001,16.288692,9.699150999999999,0.11,1.2873738000000001,14.717443
17,4.043844,,360,14.647485000000001,-0.162,-0.016,17.479097790571856,15.732998,8.344452,13.596435000000001,26.641027,7.5027637,,-22.962406,18,0.030794147,9.32265e-05,1.7022122,38.167120456695564,15.768335,16.288692,0.9998629000000001,16.288692,4.902122,0.11,0.46358067,14.775825
18,5.1876225,,380,14.982007999999999,-0.15,-0.015,18.100043478820826,15.678935999999998,19.851425,13.640801000000002,31.871311,16.919529999999998,,-14.311634,19,4.967092500000001,0.0031419047,2.188245,39.61073541641235,16.359081,16.359081,0.9998629000000001,16.359081,9.071847,0.11,1.0448118,14.859155
19,3.8463295,,400,13.623429999999999,-0.129,-0.013,18.147517932233157,15.627809,23.009192000000002,13.638501999999999,29.725009999999997,18.435715,,-3.2418075,20,1.4648306,0.35594162,2.9053497000000004,41.38029551506042,16.399675,16.399675,0.99991614,16.399675,7.9195943,0.11,1.1504595,14.936182
20,4.1183043,,420,8.609807,-0.146,-0.015,18.180783041041426,15.596658999999999,26.038180999999998,13.403959,32.34037,20.139908,,-9.534162,21,3.8851757000000005,0.011556113,2.6945276000000002,42.567662239074714,16.43724,16.43724,0.99991614,16.43724,9.663357000000001,0.11,1.2399133,15.007660000000001
21,5.006938,,440,15.419856,-0.154,-0.016,17.925772610442518,15.550689000000002,26.170883,13.503238,31.77106,19.365051,,-12.2528715,22,4.7423863,0.001208128,2.6498835,43.97478318214417,16.200506,16.43724,0.99991614,16.43724,9.876239,0.11,1.1895856000000002,15.061879999999999
22,13.811409,,460,14.945398999999998,-0.171,-0.017,18.369212448575254,15.506292000000002,26.938270000000003,13.571235999999999,37.92167,19.299498,,-19.463068,23,13.811409,4.662401e-06,1.7847842,45.11411643028259,16.618277,16.618277,0.99991614,16.618277,15.093293,0.11,1.1712291000000001,15.12955
23,16.226038,,480,13.264763,-0.189,-0.019,18.25253934789303,15.463733,30.332548,13.559729999999998,42.420326,20.890857999999998,,-27.611181,24,16.226038,4.1734323e-09,1.5437703,47.072365283966064,16.50188,16.618277,0.9999551999999999,16.618277,19.648355,0.11,1.2638562,15.186729000000001
24,7.6725509999999995,,500,15.411586999999999,-0.175,-0.018,18.175902249976392,15.422911,31.735281,13.6354685,35.047802000000004,20.896276,,-18.531025,25,7.0639725,1.178054e-06,2.3486197,48.935160160064704,16.43111,16.618277,0.99999046,16.618277,13.512310999999999,0.11,1.2694112,15.2365055
25,6.807312,,520,12.4471035,-0.179,-0.018,18.17113849106497,15.38369,27.205540000000003,13.596098000000001,31.373287,17.229723,,-18.8925,26,0.7422486999999999,3.6283245e-07,2.349942,50.653157234191895,16.424173,16.618277,0.99999046,16.618277,11.577111,0.11,1.0463669,15.282185
26,7.0280895,,540,14.078854000000002,-0.203,-0.021,18.120935047491766,15.345949,19.305439,13.613191,28.838531,11.773185,,-29.862562,27,7.0280895,1.2898799e-11,1.9476049,52.82794046401978,16.381535999999997,16.618277,0.99999046,16.618277,9.9124,0.11,0.71501625,15.322902
27,19.31939,,560,9.415888,-0.222,-0.023,18.65535574929518,15.309582,24.570114,13.451642999999999,41.588978000000004,14.738876999999999,,-38.853840000000005,28,19.31939,1.055256e-15,1.2578004999999999,54.71889472007752,16.886035999999997,16.886035999999997,0.99999046,16.886035999999997,19.534191,0.11,0.87750405,15.378728
28,9.408633,,580,12.730702,-0.24,-0.024,18.09496163128832,15.27449,10.351749,13.417285999999999,36.751587,6.0136023000000005,,-47.499805,29,0.101143315,5.58401e-20,1.0987082000000001,56.355427742004395,16.35632,16.886035999999997,0.99999046,16.886035999999997,9.421746,0.11,0.35695687,15.412436999999999
29,29.19197,,600,13.635654,-0.249,-0.025,18.632952521653124,15.240589000000002,35.07775,13.402238,48.329209999999996,19.719053,,-50.224525,30,29.19197,4.5104355e-22,1.1804225,57.906643390655525,16.865097,16.886035999999997,0.99999046,16.886035999999997,29.716267,0.11,1.1692584,15.46086
30,28.311832,,620,13.555713,-0.253,-0.026,18.83439896399941,15.207799,49.623833000000005,13.403215,50.05137,27.17258,,-50.27737,31,28.311832,4.6711818e-23,1.4910771999999999,59.75930547714234,17.05702,17.05702,0.99999046,17.05702,33.280525,0.11,1.6007688,15.512348999999999
31,23.19032,,640,12.54945,-0.258,-0.026,18.582167630822887,15.17605,49.62522,13.383809,45.99328,26.276695,,-51.18642,32,10.832937,1.9987982e-24,1.7302206000000002,61.12781167030335,16.814024,17.05702,0.99999046,17.05702,28.681441999999997,0.11,1.5507882,15.553026000000001
32,20.812265,,660,12.705248,-0.264,-0.027,18.694702240432576,15.145279,55.55281,13.371542999999999,46.017117,28.524206,,-52.252964,33,14.236328,6.527428e-26,1.9501636999999998,63.25303316116333,16.921934,17.05702,0.99999046,17.05702,28.486228999999998,0.11,1.6834185000000002,15.594508
33,21.067999,,680,18.119076,-0.271,-0.028,18.73631801042597,15.115426000000001,54.877914000000004,13.523398,44.297813,27.366721999999996,,-54.08115,34,5.2118764,6.8546532999999995e-28,2.0148756999999997,65.2031261920929,16.962364,17.05702,0.99999046,17.05702,27.236378000000002,0.11,1.6140563,15.634741
34,22.762736999999998,,700,12.068381,-0.281,-0.029,18.646924330959166,15.086438000000001,55.716526,13.492760999999998,43.880905,26.996267,,-57.324913,35,6.4749193,1.3755521999999998e-30,2.020419,67.02616906166078,16.878408,17.05702,0.99999046,17.05702,27.576721000000003,0.11,1.5919007,15.670274
35,25.526314000000003,,720,14.563939999999999,-0.296,-0.031,18.660464044669066,15.058268,50.80595,13.532823,42.77466,23.957039,,-62.747383,36,3.5022163,1.2929486999999999e-34,1.8128776999999998,68.8346676826477,16.893652,17.05702,0.99999046,17.05702,28.025029999999997,0.11,1.4112763000000002,15.704254
36,24.150595000000003,,740,11.582269,-0.314,-0.033,18.64966663996044,15.030869000000001,36.73038,13.485662,40.056293,16.87801,,-69.84994,37,0.24319729,,1.4718105,70.80476665496826,16.883947,17.05702,0.99999046,17.05702,24.955917000000003,0.11,0.992713,15.736138
37,16.792597,,760,17.90914,-0.354,-0.037,18.748102186833112,15.0042,30.973390000000002,13.597919000000001,37.188194,13.869138000000001,,-87.3815,38,12.861904,,1.4629256000000002,72.73439049720764,16.972475,17.05702,0.9999911,17.05702,21.172226000000002,0.11,0.8150892,15.768673999999999
38,41.405094,,780,12.368946000000001,-0.37,-0.039,18.75359146380723,14.978225,58.782703000000005,13.558841000000001,50.63397,25.607128,,-92.257614,39,41.405094,,1.3630983,74.9807529449463,16.977787,17.05702,0.9999911,17.05702,43.124332,0.11,1.5072488000000002,15.799676000000002
39,23.24091,,800,15.495782,-0.433,-0.046,18.806867790204297,14.952907000000002,29.926714,13.610764000000001,39.859375,12.710524000000001,,-118.47556000000002,40,5.077542299999999,,1.2565556,76.92783975601195,17.030079999999998,17.05702,0.9999911,17.05702,23.816467000000003,0.11,0.7481679,15.830439000000002
40,49.696205,,820,14.497542000000001,-0.444,-0.048,18.852290474161908,14.928214,67.13841,13.62336,54.12566999999999,27.922262,,-119.65878000000001,41,49.696205,,1.303124,78.70623397827148,17.073145,17.073145,0.9999911,17.073145,51.521126,0.11,1.6375222,15.860747
41,36.285920000000004,,840,14.44863,-0.465,-0.05,18.809858810148228,14.904117000000001,56.644264,13.647426000000001,46.379096999999994,22.99727,,-125.36022,42,11.763091000000001,,1.4603774999999999,80.5043568611145,17.032684,17.073145,0.9999911,17.073145,38.787415,0.11,1.348673,15.888651999999999
42,41.652355,,860,-0.25130189999999997,-0.471,-0.051,18.77087766670645,14.880587,78.87193,13.325904999999999,52.064194,31.217745,,-124.61542,43,41.652355,,1.6379906000000002,82.56985807418823,16.993713,17.073145,0.9999911,17.073145,48.151638,0.11,1.8342310000000002,15.91435
43,31.918986999999998,,880,10.136519,-0.478,-0.052,18.957424278445686,14.857596,77.994415,13.263226000000001,48.258575,30.232816999999997,,-124.27856399999999,44,18.004164000000003,,1.9058096000000002,84.84107327461244,17.17683,17.17683,0.9999911,17.17683,40.924557,0.11,1.7726003000000001,15.943043
44,26.118343,,900,9.010981,-0.484,-0.053,18.865937823734058,14.835123999999999,86.35123,13.179105999999999,48.911583,32.74485,,-123.57795,45,23.408184,,2.1249602000000003,86.99329876899719,17.08868,17.17683,0.9999911,17.17683,40.63663,0.11,1.9189161,15.9685
45,24.421295,,920,9.518803,-0.491,-0.054,18.94709282828601,14.813145,84.93366,13.112973,46.807514000000005,31.524233000000002,,-123.31541999999999,46,8.35754,,2.2477937000000003,89.08596777915955,17.167439,17.17683,0.9999911,17.17683,37.785346999999994,0.11,1.8463839,15.994565
46,24.1893,,940,13.805859,-0.5,-0.055,18.915289751632248,14.791638,86.544876,13.140316,46.103462,31.446281,,-123.25493999999999,47,8.683748,,2.343811,91.39592552185059,17.135176,17.17683,0.9999911,17.17683,36.92485,0.11,1.8413804,16.018832999999997
47,24.748455,,960,12.339408,-0.509,-0.056,18.866438579108642,14.770585,87.60011999999999,13.136270000000001,45.541416,31.16266,,-123.50483,48,6.994330000000001,,2.3891957,93.49200248718262,17.088266,17.17683,0.9999911,17.17683,36.665108000000004,0.11,1.8250026000000001,16.041113
48,25.045557000000002,,980,12.917241,-0.518,-0.057,18.931735467280685,14.749966,92.78761999999999,13.144108,46.2203,32.347515,,-123.769966,49,11.797221,,2.4763347999999996,95.70186519622804,17.151285,17.17683,0.9999911,17.17683,37.469738,0.11,1.8936249,16.06377
49,23.394276,,1000,7.9449440000000005,-0.526,-0.058,18.941573659108514,14.729763,104.2829,13.053516,48.932243,35.65925,,-123.583046,50,20.944445,,2.5882375,97.687908411026,17.161829,17.17683,0.9999911,17.17683,40.291084000000005,0.11,2.085658,16.085732
50,23.151743,,1020,15.861173,-0.534,-0.06,18.897401402125762,14.709960999999998,102.13609,13.124923999999998,47.37487,34.23982,,-123.58766000000001,51,4.937212000000001,,2.6154191000000004,99.74361491203308,17.118408,17.17683,0.9999911,17.17683,39.051520000000004,0.11,2.0026683999999997,16.10598
51,23.365803,,1040,17.742382,-0.544,-0.061,18.952712867550773,14.690542,105.70781000000001,13.228617000000002,47.55243,34.7665,,-123.73611499999998,52,9.761705000000001,,2.686833,101.71527218818665,17.172068,17.17683,0.9999911,17.17683,39.342903,0.11,2.0328424,16.126482
52,24.236853,,1060,13.414451999999999,-0.554,-0.062,18.977916446611683,14.671494500000001,104.79431,13.247380999999999,46.725506,33.818979999999996,,-124.30208600000002,53,4.443302,,2.664869,103.7220230102539,17.197098,17.197098,0.9999911,17.197098,39.324375,0.11,1.9772512,16.14668
53,25.550901,,1080,15.138307999999999,-0.566,-0.064,18.902808090190863,14.652802,101.77125500000001,13.296516,45.595620000000004,32.22925,,-125.17341,54,2.2526023,,2.5731900000000003,106.45230650901794,17.124916,17.197098,0.9999911,17.197098,39.550616999999995,0.11,1.8846528999999999,16.164797
54,27.121513,,1100,14.923901,-0.58,-0.066,18.928241000535976,14.634453,97.70798,13.338413000000001,44.435916999999996,30.3732,,-126.3828,55,1.5623541,,2.4457720000000003,108.92011952400208,17.147651999999997,17.197098,0.9999911,17.197098,39.94975,0.11,1.7765087,16.182667000000002
55,28.745572999999997,,1120,15.648178,-0.594,-0.068,18.876496990631374,14.616435000000001,92.82627,13.389913,43.256924,28.33121,,-127.90158999999998,56,1.4005439,,2.3043582000000002,111.33353877067566,17.097723000000002,17.197098,0.9999911,17.197098,40.282917,0.11,1.6576119999999999,16.199007
56,29.912582,,1140,14.936048499999998,-0.61,-0.071,18.947130017072105,14.598735000000001,100.03576,13.425126,44.628937,30.005775,,-129.59735,57,14.511258999999999,,2.3520357999999995,113.0734658241272,17.165820999999998,17.197098,0.9999911,17.197098,42.531563,0.11,1.7550133,16.215970000000002
57,32.161465,,1160,13.616092000000002,-0.629,-0.074,18.974676077821268,14.581344,97.52736999999999,13.437760999999998,43.859992999999996,28.745378000000002,,-132.0719,58,4.9980215999999995,,2.2755587000000004,115.31771874427795,17.193197,17.197098,0.9999911,17.197098,42.858646,0.11,1.6815063000000001,16.232817
58,32.46432,,1180,15.16792,-0.649,-0.077,19.057189981229527,14.564248999999998,109.85235,13.475131,46.698864,31.8899,,-134.44446000000002,59,23.613135999999997,,2.3329291000000003,118.05140900611877,17.274132,17.274132,0.9999911,17.274132,47.087734000000005,0.11,1.8619043000000002,16.250467
59,37.205513,,1200,14.815678,-0.677,-0.082,19.0036283675359,14.547441500000001,103.84552,13.507793,45.39236,29.630436,,-139.12299,60,5.704693,,2.191881,120.23932218551636,17.221897,17.274132,0.9999911,17.274132,47.377354,0.11,1.7307587,16.266657000000002
60,47.803543,,1220,8.542635,-0.728,-0.092,18.927436934578534,14.530911999999999,85.9816,13.434584,44.491203000000006,24.075714,,-149.10188,61,4.3249407,,1.6922574000000001,122.99530601501465,17.148220000000002,17.274132,0.9999911,17.274132,50.808820000000004,0.11,1.4095343,16.28111
61,38.864265,,1240,9.807967,-0.783,-0.105,18.986892853439738,14.514651999999998,48.774322999999995,13.378938,41.111755,13.4006605,,-160.37894,62,1.3326755,,1.2467303,125.85995483398438,17.205713,17.274132,0.9999911,17.274132,39.121790000000004,0.11,0.7866826,16.296022
62,8.929076,,1260,14.911435999999998,-0.628,-0.074,18.861753872977328,14.498651500000001,79.128586,13.397738,31.639727,21.562246,,-120.16901999999999,63,0.8787671999999999,,3.428264,129.05977725982666,17.085175,17.274132,0.9999911,17.274132,23.081242,0.11,1.2560093,16.308548000000002
63,9.948127000000001,,1280,15.253347,-0.654,-0.078,18.794976500198423,14.4829035,76.635994,13.429884,31.066978000000002,20.551788000000002,,-124.08138999999998,64,0.4619772,,3.2855575,132.26938462257385,17.017653,17.274132,0.9999911,17.274132,23.325111,0.11,1.1974373999999999,16.319628
64,30.1513,,1300,6.689694,-0.764,-0.1,19.00389201579096,14.4674,74.59274,13.328401000000001,37.311195,19.620634,,-147.58084,65,9.130930000000001,,1.9529203999999998,135.15523624420166,17.221647,17.274132,0.9999911,17.274132,38.195484,0.11,1.1475806,16.333506
65,28.807446000000002,,1320,9.378006,-0.816,-0.114,18.883616604280483,14.452131,74.20051600000001,13.268804999999999,38.433437,19.201715,,-157.99585,66,24.803486,,1.7964206000000003,137.47431206703186,17.103739,17.274132,0.9999911,17.274132,41.304646000000005,0.11,1.1242503000000001,16.345177
66,19.964555999999998,,1340,15.157307999999999,-0.797,-0.109,18.936126178711795,14.437094,73.76126,13.296615,34.385094,18.825254,,-150.81877,67,13.532445000000001,,2.2203484,140.08276343345642,17.155125,17.274132,0.9999911,17.274132,33.22058,0.11,1.1009143999999997,16.357264999999998
67,14.438482999999998,,1360,14.133738000000001,-0.78,-0.104,18.89884413058761,14.422278,79.02488000000001,13.308964000000001,32.885094,19.887957,,-144.15651,68,14.438482999999998,,2.6581442,142.7926723957062,17.119857999999997,17.274132,0.9999988000000001,17.274132,29.729343,0.11,1.1621306,16.368479999999998
68,21.376049,,1380,14.690565,-0.816,-0.114,18.883775320450848,14.40768,81.78743,13.330207000000001,34.346592,20.271093,,-150.52858,69,21.376049,,2.4544968999999996,145.74406337738037,17.105467,17.274132,0.99999994,17.274132,33.321465,0.11,1.185325,16.379162
69,15.648435999999998,,1400,14.260754,-0.812,-0.113,18.916769203911763,14.393291,80.93875,13.344798,32.3662,19.781445,,-147.19183,70,10.780027,,2.7452474,148.7629759311676,17.139366,17.274132,0.99999994,17.274132,29.483227000000003,0.11,1.1562678999999998,16.390022000000002
70,17.036997,,1420,8.00837,-0.838,-0.121,18.867522919264477,14.3791065,65.76413000000001,13.270812,29.003803,15.84184,,-151.1579,71,3.7892337,,2.6248565,151.53031778335568,17.091251,17.274132,0.99999994,17.274132,25.054373000000002,0.11,0.92625535,16.399895
71,11.954226,,1440,16.655442999999998,-0.821,-0.116,18.91066941557368,14.365120000000001,73.95149,13.316113,28.878721000000002,17.571337,,-144.7851,72,5.713349299999999,,3.0553717999999996,154.41222381591797,17.130314000000002,17.274132,0.99999994,17.274132,24.203762,0.11,1.027104,16.410042
72,8.451122,,1460,13.128548,-0.796,-0.108,18.815699995641218,14.351327,85.471695,13.313292,30.0215,20.03022,,-136.8156,73,7.9775133,,3.4578419,157.31383299827576,17.037941,17.274132,0.99999994,17.274132,24.718220000000002,0.11,1.1708452,16.418642000000002
73,10.276226,,1480,13.927563000000001,-0.827,-0.117,18.856396013582987,14.337720999999998,70.55588,13.323269,26.67581,16.303282,,-141.83536,74,5.420574,,3.3307467000000006,159.81092166900638,17.07919,17.274132,0.99999994,17.274132,21.1832,0.11,0.95345783,16.427570000000003
74,7.991326299999999,,1500,16.732304,-0.782,-0.105,18.859034763848214,14.324298,90.96987,13.367676999999999,29.645778999999997,20.752491,,-129.66289,75,6.929867,,3.8847574999999996,162.88244223594666,17.080725,17.274132,0.99999994,17.274132,23.41713,0.11,1.2129316,16.436277
75,8.699491999999999e-31,,1520,11.511056,-1.0,-0.44,18.874270891264207,14.311053,7.6e-09,13.345529999999998,3.9629578999999997,2.0085985e-31,,-284.30492999999996,76,2.2572147999999996e-32,,8.717797000000001,165.96923589706418,17.096092000000002,17.274132,0.99999994,17.274132,8.717798e-10,0.11,1.1743753999999998e-32,16.444960000000002
76,35.196259999999995,,1540,15.810974,-1.0,-0.528,18.38287256070568,14.297981,35.196259999999995,13.364645999999999,42.16342,7.615158,,-309.07653999999997,77,35.196259999999995,,1.0,169.60680031776428,16.65993,17.274132,0.99999994,17.274132,35.196259999999995,0.11,0.45709425,16.44775
77,75.67649,,1560,8.286956,-1.0,-0.581,18.373584341148728,14.285077,84.18296,13.291635500000002,49.22213,17.969288,,-320.85837000000004,78,75.67649,,1.105444,173.75440287590027,16.648332999999997,17.274132,0.99999994,17.274132,76.153076,0.11,1.0792687,16.450321
