,IWMean,Bound,ReturnStepMax,ReturnMean,ReturnMin,IWFirstEpisode,IWLastEpisode,LQGmu1,SqrtESSClassic,IWMin,TimeElapsed,Iteration,DenMISELogLast,URet,DenMISELogFirst,LQGmu01,IWNorm1,MISE,TimestepsSoFar,ReturnLastEpisode,DenMISEMeanLog,LQGsigma,ReturnMax,IWNorm2,target_sum_log_mean,IWMax,ReturnAbsMax
21,0.8669823,15.911314,0.9999392,9.62998,,,1.1705799,1.0,4.013212,,9.441061258316038,22,16.066757,9.389018771829967,14.010974,0.606,19.073610000000002,7.39514,440,8.549387,10.597779,0.11,17.088607999999997,4.7527040000000005,-138.14215,1.2928996000000001,17.088607999999997
22,0.8701155,15.682175,0.9999392,9.583452000000001,,,1.0898961999999999,1.0,4.1382985,,9.836365938186647,23,16.267437,9.400169405550967,13.966522,0.606,20.012657,7.4234146999999995,460,8.559844,10.838483,0.11,17.088607999999997,4.835963,-131.42496,1.2766418,17.088607999999997
23,0.87337667,15.476013,0.9999392,9.540777,,,1.0873288,1.0,4.259688,,10.195890426635742,24,15.640039000000002,9.399493943036985,13.923963,0.606,20.96104,7.452604300000001,480,8.559237,11.033127,0.11,17.088607999999997,4.9207925999999995,-125.29376,1.2620947,17.088607999999997
24,0.8807134,15.322403,0.9999392,9.500678,,,1.1855378,1.0,4.377853,,10.574831485748293,25,16.951523,9.379596084069828,13.883141,0.606,22.017836,7.515559,500,8.538298,11.264792,0.11,17.088607999999997,5.0293684,-119.59714,1.2490003,17.088607999999997
25,0.8891904,15.194536,0.9999392,9.462304,,,1.225914,1.0,4.4922805,,10.875338554382324,26,11.627618,9.342287291211194,13.84392,0.606,23.11895,7.586548,520,8.502951,11.274155,0.11,17.088607999999997,5.1463730000000005,-114.5422,1.2371514,17.088607999999997
26,0.8959358000000001,15.067369,0.9999392,9.427775,,,1.1948521,1.0,4.6040645,,11.169958591461182,27,15.6465,9.366514013103517,13.80618,0.606,24.190266,7.6440997,540,8.530049,11.431977999999999,0.11,17.088607999999997,5.254111,-109.713806,1.2263806000000002,17.088607999999997
27,0.8992209999999999,14.924144,0.9999392,9.396388,,,1.1088717,1.0,4.7132760000000005,,11.37730073928833,28,11.291938,9.389942981617496,13.769812,0.606,25.178188000000002,7.6728783,560,8.548941000000001,11.423248,0.11,17.088607999999997,5.341972,-105.38848,1.2165443999999999,17.088607999999997
28,0.9058780999999999,14.818473999999998,0.9999392,9.364312,,,1.2071797,1.0,4.819465599999999,,11.584380388259888,29,12.722366000000001,9.298554221030132,13.734720000000001,0.606,26.270466,7.726979300000001,580,8.466183000000001,11.464561,0.11,17.088607999999997,5.4509087,-101.3092,1.2075274,17.088607999999997
29,0.9059669,14.671454,0.9999392,9.337705999999999,,,1.0224245,1.0,4.9229593000000005,,11.795413970947266,30,16.413452,9.407010375731627,13.700819000000001,0.606,27.179007000000002,7.7290415999999995,600,8.566061,11.626375,0.11,17.088607999999997,5.520868,-97.38438000000001,1.1992311000000002,17.088607999999997
30,0.90236604,14.506023,0.9999392,9.313253,,,0.9000777,1.0,5.0214620000000005,,11.936302661895752,31,16.661734,9.420514933092676,13.668029,0.606,27.973346999999997,7.699795699999999,620,8.579703,11.785766,0.11,17.088607999999997,5.5707574,-93.708855,1.1915736000000001,17.088607999999997
31,0.9017363000000002,14.370123999999999,0.9999392,9.289945,,,0.97717696,1.0,5.1205072,,12.067317008972168,32,14.912213000000001,9.41149832962167,13.636281,0.606,28.855562,7.695547599999999,640,8.567407000000001,11.880417,0.11,17.088607999999997,5.6352934999999995,-90.31517,1.1844823,17.088607999999997
32,0.9000594000000001,14.233742000000001,0.9999392,9.2682495,,,0.9337146000000001,1.0,5.216853599999999,,12.198938608169556,33,14.988919000000001,9.416464103429817,13.605509,0.606,29.701959999999996,7.6824330000000005,660,8.573996000000001,11.971641,0.11,17.088607999999997,5.6934624000000005,-87.12621,1.177898,17.088607999999997
33,0.90534484,14.159716,0.9999392,9.246255,,,1.1590561000000001,1.0,5.313117,,12.4210786819458,34,19.790786999999998,9.357920914318159,13.575656,0.606,30.781725,7.7271037,680,8.520453,12.198685000000001,0.11,17.088607999999997,5.7935343,-83.97726,1.1717672,17.088607999999997
34,0.9088719999999999,14.077347,0.9999392,9.226171,,,1.107819,1.0,5.407945,,12.646315574645994,35,13.892478,9.384941724160468,13.546667999999999,0.606,31.81052,7.757531599999999,700,8.543241,12.24438,0.11,17.088607999999997,5.882182599999999,-81.178055,1.1660441000000001,17.088607999999997
35,0.913643,14.010307000000001,0.9999392,9.205886999999999,,,1.1576674,1.0,5.500691000000001,,12.95926022529602,36,15.924354000000001,9.330042537246682,13.518497,0.606,32.891148,7.797047999999999,720,8.4959955,12.344075,0.11,17.088607999999997,5.9794574,-78.4767,1.1606908999999999,17.088607999999997
36,0.9179936,13.944898,0.9999392,9.186645500000001,,,1.1515540000000002,1.0,5.591901999999999,,13.471316814422607,37,11.534212,9.332697439616656,13.491098000000001,0.606,33.965763,7.832985000000001,740,8.493946000000001,12.319857,0.11,17.088607999999997,6.0740986,-76.04016,1.155672,17.088607999999997
37,0.92100686,13.874235,0.9999392,9.169762,,,1.1091626,1.0,5.6818795,,13.893092393875122,38,20.411364000000003,9.385134914605377,13.464429999999998,0.606,34.998259999999995,7.85911,760,8.545019,12.530635,0.11,17.088607999999997,6.159627400000001,-73.49924,1.1509566999999998,17.088607999999997
38,0.9235353000000001,13.803942000000001,0.9999392,9.153791,,,1.0946921,1.0,5.77043,,14.276684522628784,39,15.705915,9.386715584375505,13.438455,0.606,36.017876,7.881122,780,8.54696,12.610027,0.11,17.088607999999997,6.241801000000001,-71.2096,1.1465187,17.088607999999997
39,0.9267251,13.7430935,0.9999392,9.138182,,,1.1243346,1.0,5.8574553,,14.48259162902832,40,18.048431,9.367586511844381,13.413136999999999,0.606,37.069004,7.9082704,800,8.529395,12.744078,0.11,17.088607999999997,6.328517,-68.97522,1.1423343000000001,17.088607999999997
40,0.9291593,13.680007999999999,0.9999392,9.123753,,,1.0989096,1.0,5.9432735,,14.912384748458862,41,18.036827,9.38411125574194,13.388444,0.606,38.09553,7.9294367,820,8.546608,12.871383,0.11,17.088607999999997,6.409857,-66.85068000000001,1.1383822000000001,17.088607999999997
41,0.93229467,13.625329,0.9999392,9.108839,,,1.1317466,1.0,6.027642,,15.577131986618042,42,17.022984,9.333537650710463,13.3643465,0.606,39.156376,7.955248399999999,840,8.4973755,12.968542,0.11,17.088607999999997,6.496135,-64.85074,1.134644,17.088607999999997
42,0.93200046,13.546584,0.9999392,9.096085,,,0.99013036,1.0,6.110521,,16.285722255706787,43,3.2845445,9.401563533616564,13.3408165,0.606,40.07602,7.9534087,860,8.560396,12.741757000000002,0.11,17.088607999999997,6.558527499999999,-63.26643000000001,1.1311023999999998,17.088607999999997
43,0.9339437,13.489151000000001,0.9999392,9.083511999999999,,,1.0840156,1.0,6.1927648,,16.969117879867554,44,12.804963,9.384054868593424,13.317827,0.606,41.09352,7.970256299999999,880,8.5429325,12.74165,0.11,17.088607999999997,6.635731,-61.5357,1.1277419,17.088607999999997
44,0.9361075999999999,13.436418,0.9999392,9.07139,,,1.0963795,1.0,6.2738557,,17.41155505180359,45,11.790111999999999,9.374814844568274,13.295354000000001,0.606,42.12484,7.988856299999999,900,8.537974,12.719035,0.11,17.088607999999997,6.714346400000001,-59.90419,1.1245501,17.088607999999997
45,0.93018824,13.324876999999999,0.9999392,9.060936,,,0.7278798000000001,1.0,6.3460245,,17.781627178192142,46,11.966211999999999,9.436309482662956,13.2733755,0.606,42.78866,7.9392667,920,8.590516000000001,12.701281,0.11,17.088607999999997,6.742592999999999,-58.348698,1.1215137,17.088607999999997
46,0.93194497,13.273679999999999,0.9999392,9.050041,,,1.069402,1.0,6.425412000000001,,18.332760572433468,47,15.872669,9.39048233941642,13.251869000000001,0.606,43.801414,7.954611,940,8.548866,12.767274,0.11,17.088607999999997,6.816903599999999,-56.76809300000001,1.1186211000000001,17.088607999999997
47,0.9345641,13.231297,0.9999392,9.038578,,,1.1130365,1.0,6.5036016,,18.7073028087616,48,14.196781,9.333862912526774,13.230816,0.606,44.859077,7.9761752999999995,960,8.499830000000001,12.795641999999999,0.11,17.088607999999997,6.897575,-55.287426,1.1158636999999998,17.088607999999997
48,0.9367708,13.1882925,0.9999392,9.028175,,,1.097927,1.0,6.580920699999999,,18.956019878387448,49,15.127154,9.36713083874749,13.2101965,0.606,45.901768,7.994913,980,8.528855,12.841889,0.11,17.088607999999997,6.9749765,-53.848484,1.1132319,17.088607999999997
49,0.9384923000000001,13.143524,0.9999392,9.018447,,,1.0776166999999999,1.0,6.6573844,,19.206065654754642,50,10.614789,9.379809226594322,13.189994,0.606,46.924614,8.009793,1000,8.541707,12.796084,0.11,17.088607999999997,7.048506,-52.557724,1.1107165,17.088607999999997
50,0.9401785,13.100466,0.9999392,9.009084,,,1.0783477,1.0,6.7329419999999995,,19.491045475006107,51,17.441578,9.383412381175358,13.170191,0.606,47.949104,8.024347,1020,8.540914,12.885966999999999,0.11,17.088607999999997,7.1215677,-51.183712,1.1083103,17.088607999999997
51,0.94179577,13.058811,0.9999392,9.000155,,,1.0773075,1.0,6.807632400000001,,19.702582836151127,52,19.85673,9.384827436190339,13.150773000000001,0.606,48.97338,8.038383999999999,1040,8.544851,13.018871,0.11,17.088607999999997,7.193893400000001,-49.816116,1.1060063999999998,17.088607999999997
52,0.9436150999999999,13.020309,0.9999392,8.991184,,,1.0904764,1.0,6.8814325,,19.965547800064087,53,14.911376999999998,9.366079990328231,13.131723999999998,0.606,50.0116,8.053725,1060,8.524704,13.053483,0.11,17.088607999999997,7.267614999999999,-48.59321,1.1037989,17.088607999999997
53,0.94554955,12.983963000000001,0.9999392,8.982016999999999,,,1.0998868,1.0,6.9543734,,20.655192136764526,54,16.091564,9.329923537566,13.113032,0.606,51.059677,8.069471,1080,8.496108999999999,13.108699,0.11,17.088607999999997,7.342096000000001,-47.39358,1.1016808999999999,17.088607999999997
54,0.9473653000000001,12.948350999999999,0.9999392,8.973279,,,1.0970111999999999,1.0,7.026550299999999,,21.155699729919434,55,15.618293,9.336618877302008,13.094683999999999,0.606,52.105090000000004,8.08434,1100,8.501425999999999,13.153338,0.11,17.088607999999997,7.415458,-46.246227000000005,1.0996487,17.088607999999997
55,0.9491113999999999,12.913478999999999,0.9999392,8.964646,,,1.0964893,1.0,7.0979733,,21.57559585571289,56,16.205114000000002,9.324225003115602,13.076665,0.606,53.150238,8.0984125,1120,8.489903,13.206895000000001,0.11,17.088607999999997,7.4880867,-45.129375,1.0976945,17.088607999999997
56,0.9481309000000001,12.858833,0.9999392,8.957871,,,0.9443228000000001,1.0,7.168035000000001,,22.132606506347656,57,17.524239,9.421009687921641,13.058966,0.606,54.043459999999996,8.09083,1140,8.578444500000002,13.281745,0.11,17.088607999999997,7.5395083,-44.0312,1.0958171,17.088607999999997
57,0.9492074,12.822101,0.9999392,8.950785,,,1.0587226,1.0,7.238153,,22.83409738540649,58,15.262672,9.388208931962184,13.041574,0.606,55.054030000000004,8.100286500000001,1160,8.5468445,13.315004,0.11,17.088607999999997,7.6060886,-43.007903999999996,1.0940096000000001,17.088607999999997
58,0.95000434,12.784479,0.9999392,8.944113,,,1.043521,1.0,7.3075779999999995,,23.576152801513672,59,18.002174,9.397404396967199,13.024479,0.606,56.05025500000001,8.107524,1180,8.557134,13.393588000000001,0.11,17.088607999999997,7.6701546,-41.97311,1.0922686000000001,17.088607999999997
59,0.9512676,12.751811,0.9999392,8.937375999999999,,,1.0720232,1.0,7.3763,,24.659767150878906,60,16.739798,9.37703084448774,13.007672,0.606,57.07605699999999,8.118428999999999,1200,8.539889,13.448526000000001,0.11,17.088607999999997,7.7377625,-40.993404,1.0905918,17.088607999999997
60,0.9520552,12.716448,0.9999392,8.931036,,,1.0450349,1.0,7.444400999999999,,25.42879629135132,61,10.725767,9.390521301309187,12.991142,0.606,58.07536700000001,8.125452000000001,1220,8.550642,13.403092000000001,0.11,17.088607999999997,7.8012147,-40.14483,1.0889746,17.088607999999997
61,0.95275664,12.681499,0.9999392,8.924905,,,1.0403274,1.0,7.511864,,26.284708499908447,62,11.498558000000001,9.392933666387963,12.974882000000001,0.606,59.07091,8.131734,1240,8.550971,13.371602,0.11,17.088607999999997,7.863682000000001,-39.311234000000006,1.0874138,17.088607999999997
62,0.9541583,12.652643,0.9999392,8.9180155,,,1.0848646,1.0,7.578623299999999,,27.402246236801147,63,18.472707999999997,9.325830949569248,12.958881,0.606,60.111973,8.142957000000001,1260,8.490867,13.451822,0.11,17.088607999999997,7.931780000000001,-38.392734999999995,1.085907,17.088607999999997
63,0.95550436,12.624168,0.9999392,8.9111395,,,1.0839763,1.0,7.6447883,,28.09105634689331,64,15.087971,9.312396454947985,12.943133,0.606,61.152280000000005,8.153513,1280,8.4779415,13.47667,0.11,17.088607999999997,7.999211999999999,-37.55584,1.0844519,17.088607999999997
64,0.95564073,12.587788,0.9999392,8.905786500000001,,,1.0078893,1.0,7.710375,,28.808290719985962,65,8.746298,9.401882881150154,12.927629,0.606,62.116645999999996,8.15516,1300,8.563143,13.403210999999999,0.11,17.088607999999997,8.056242,-36.843379999999996,1.0830443,17.088607999999997
65,0.9544744000000001,12.541872999999999,0.9999392,8.900841,,,0.9207724,1.0,7.774595,,29.442172050476074,66,12.373742,9.422033055016806,12.912362,0.606,62.995307999999994,8.145861,1320,8.5793915,13.386941,0.11,17.088607999999997,8.102713,-36.098915000000005,1.0816838,17.088607999999997
66,0.9557100000000001,12.515892,0.9999392,8.895025,,,1.0768554,1.0,7.839103999999999,,30.1784188747406,67,17.577735999999998,9.347591350839783,12.897324000000001,0.606,64.03256999999999,8.156055,1340,8.5112095,13.448811,0.11,17.088607999999997,8.168353,-35.296665000000004,1.0803663000000001,17.088607999999997
67,0.95693743,12.490277,0.9999392,8.888955000000001,,,1.0786377,1.0,7.903067,,31.19689154624939,68,16.783375,9.31401508154816,12.882508999999999,0.606,65.07175,8.165727,1360,8.482249000000001,13.497198000000001,0.11,17.088607999999997,8.233733,-34.529666999999996,1.0790904,17.088607999999997
68,0.9578224,12.463535,0.9999392,8.883948,,,1.0573674,1.0,7.9665694,,32.13634037971497,69,17.000917,9.382459837362012,12.86791,0.606,66.089745,8.173455,1380,8.543502,13.547353,0.11,17.088607999999997,8.295885,-33.78204,1.0778551,17.088607999999997
69,0.9589519,12.438889,0.9999392,8.87831,,,1.0758188,1.0,8.029501,,33.01352381706238,70,16.535372,9.322872533715078,12.853521,0.606,67.12663,8.182432,1400,8.489258,13.589436,0.11,17.088607999999997,8.360000999999999,-33.062176,1.0766582,17.088607999999997
70,0.9596104,12.411877,0.9999392,8.873658,,,1.0445566,1.0,8.092,,33.94350552558899,71,9.975066,9.386227418682306,12.839336,0.606,68.13234,8.188295,1420,8.54802,13.537951000000001,0.11,17.088607999999997,8.419716000000001,-32.455405999999996,1.0754966000000001,17.088607999999997
71,0.96032166,12.386082,0.9999392,8.869153,,,1.0490629999999999,1.0,8.154005999999999,,35.26171922683716,72,18.0022,9.388498491383864,12.825351,0.606,69.14316,8.194618,1440,8.549341,13.599395000000001,0.11,17.088607999999997,8.479655000000001,-31.753940000000004,1.07437,17.088607999999997
72,0.9610896999999999,12.361403,0.9999392,8.864681,,,1.0541496000000001,1.0,8.215523,,36.510167121887214,73,15.021473,9.380860199001544,12.811557,0.606,70.15954599999999,8.201325,1460,8.542653999999999,13.618331,0.11,17.088607999999997,8.539876,-31.11246,1.0732763,17.088607999999997
73,0.96207666,12.338477000000001,0.9999392,8.8595495,,,1.0714763,1.0,8.276525999999999,,37.75248908996582,74,15.8390465,9.321391145417808,12.797952,0.606,71.19367,8.209062,1480,8.484997,13.647816,0.11,17.088607999999997,8.601878,-30.477045,1.0722143999999998,17.088607999999997
74,0.9630131,12.316025,0.9999392,8.854757000000001,,,1.0695497999999999,1.0,8.337082,,38.81901001930237,75,18.10952,9.336416197452387,12.784529,0.606,72.22598,8.216603,1500,8.500132,13.706798999999998,0.11,17.088607999999997,8.663221,-29.828327,1.0711831,17.088607999999997
75,0.96382505,12.2935095,0.9999392,8.850417,,,1.0618228,1.0,8.397213,,40.1421709060669,76,12.577399,9.36334710512686,12.771283,0.606,73.2507,8.223443,1520,8.524883,13.691451,0.11,17.088607999999997,8.723216,-29.26957,1.0701813999999998,17.088607999999997
76,0.96464163,12.271613,0.9999392,8.84614,,,1.0635853000000002,1.0,8.456902000000001,,40.705927610397346,77,20.092268,9.361543894868095,12.758211,0.606,74.277405,8.230273,1540,8.521085000000001,13.77411,0.11,17.088607999999997,8.7830515,-28.6277,1.0692061000000002,17.088607999999997
77,0.96537507,12.24969,0.9999392,8.842049000000001,,,1.0585086000000001,1.0,8.516176,,40.987618923187256,78,12.437475,9.366875711909666,12.745308,0.606,75.299255,8.236479,1560,8.527047999999999,13.756520000000002,0.11,17.088607999999997,8.841909,-28.100497999999998,1.0682583,17.088607999999997
78,0.96612585,12.228434,0.9999392,8.837997,,,1.061091,1.0,8.575025,,41.41082787513733,79,12.9600935,9.358767467812973,12.732569,0.606,76.323944,8.242764,1580,8.521949000000001,13.745999,0.11,17.088607999999997,8.900725999999999,-27.579994,1.0673367,17.088607999999997
79,0.9668787,12.207699,0.9999392,8.833986999999999,,,1.0625268,1.0,8.633461,,42.41575598716736,80,16.513576999999998,9.35267204570478,12.71999,0.606,77.350296,8.249006,1600,8.5172205,13.780171,0.11,17.088607999999997,8.959361,-27.028067,1.0664383,17.088607999999997
80,0.9673997,12.185916,0.9999392,8.830452000000001,,,1.0450708,1.0,8.691526,,43.62433505058289,81,20.196742999999998,9.388533853821064,12.707567,0.606,78.359375,8.253671,1620,8.547608,13.858979999999999,0.11,17.088607999999997,9.015606,-26.444498,1.0655649999999999,17.088607999999997
81,0.96811974,12.165877,0.9999392,8.826537,,,1.0620284,1.0,8.749167,,44.611061573028564,82,17.558761999999998,9.346866026959963,12.695297,0.606,79.38582,8.259538000000001,1640,8.509411,13.903702,0.11,17.088607999999997,9.073528,-25.907137,1.0647128000000001,17.088607999999997
82,0.9687691999999999,12.145947999999999,0.9999392,8.822911,,,1.057424,1.0,8.806436999999999,,45.36347961425781,83,15.3626995,9.362334918804127,12.683176,0.606,80.407845,8.265013,1660,8.52554,13.920895999999999,0.11,17.088607999999997,9.130577,-25.409239000000003,1.0638835,17.088607999999997
83,0.9693583,12.126086,0.9999392,8.819453,,,1.0534401000000002,1.0,8.863336,,46.3486864566803,84,18.949807999999997,9.373217707193456,12.6712,0.606,81.4261,8.270064,1680,8.532536,13.980391000000001,0.11,17.088607999999997,9.186847,-24.880537,1.0630752,17.088607999999997
84,0.9700213,12.106976,0.9999392,8.81574,,,1.0606235000000002,1.0,8.91985,,47.27970695495606,85,17.409129999999998,9.33873266962569,12.659366,0.606,82.45181,8.275385,1700,8.503725,14.020367000000002,0.11,17.088607999999997,9.243632,-24.382317999999998,1.0622867,17.088607999999997
85,0.970671,12.088097,0.9999392,8.811993,,,1.0606499,1.0,8.976002000000001,,48.06255412101746,86,17.75841,9.328050442484995,12.647669,0.606,83.47771,8.280475,1720,8.493508,14.063485,0.11,17.088607999999997,9.300099000000001,-23.891624,1.0615181,17.088607999999997
86,0.9712844,12.069522000000001,0.9999392,8.808482000000001,,,1.0586338,1.0,9.031801,,49.07782363891602,87,15.220689000000002,9.342062479059637,12.636108,0.606,84.50174,8.285424,1740,8.506594,14.076448000000001,0.11,17.088607999999997,9.356023,-23.441404000000002,1.0607681,17.088607999999997
87,0.9717361999999999,12.050450999999999,0.9999392,8.805480000000001,,,1.0454675,1.0,9.0872755,,49.91982126235962,88,20.373095000000003,9.383614053191893,12.62468,0.606,85.51279,8.289454,1760,8.544209,14.147675,0.11,17.088607999999997,9.410167999999999,-22.943007,1.0600361,17.088607999999997
88,0.97232014,12.032435000000001,0.9999392,8.8020735,,,1.0577952,1.0,9.142386,,50.77029466629028,89,17.78696,9.338393543343157,12.613380000000001,0.606,86.53649,8.29411,1780,8.502321,14.188246,0.11,17.088607999999997,9.465416000000001,-22.484737,1.0593215,17.088607999999997
89,0.972835,12.014524,0.9999392,8.79901,,,1.0525944999999999,1.0,9.197172,,51.79443764686585,90,17.932582999999997,9.364693088189052,12.602207,0.606,87.55515,8.298468,1800,8.526437,14.229544,0.11,17.088607999999997,9.519791,-22.035086,1.0586236999999998,17.088607999999997
90,0.97316784,11.995697,0.9999392,8.796251,,,1.0368290999999998,1.0,9.251643,,52.63303709030152,91,17.158226000000003,9.389451909921776,12.591157,0.606,88.55827,8.301518,1820,8.547937,14.261429000000001,0.11,17.088607999999997,9.572167,-21.603992,1.0579413999999998,17.088607999999997
91,0.9735659,11.977755,0.9999392,8.793502,,,1.0430992000000001,1.0,9.305786,,53.28179955482483,92,18.69379,9.382782840434556,12.580228,0.606,89.56806,8.305069999999999,1840,8.543307,14.309313000000001,0.11,17.088607999999997,9.624986,-21.165514,1.0572758,17.088607999999997
92,0.9737562,11.9585705,0.9999392,8.790972,,,1.024265,1.0,9.359611,,54.215784788131714,93,19.865007000000002,9.400747725317618,12.569417,0.606,90.559326,8.307007,1860,8.558261,14.368768,0.11,17.088607999999997,9.675545,-20.724068,1.0566256,17.088607999999997
