,IWNorm1,ReturnAbsMax,ReturnMin,LQGmu01,IWMean,DenMISELogFirst,Iteration,LQGmu1,ReturnLastEpisode,IWMax,TimeElapsed,Bound,MISE,DenMISEMeanLog,URet,IWFirstEpisode,LQGsigma,ReturnStepMax,ReturnMax,IWNorm2,SqrtESSClassic,TimestepsSoFar,IWLastEpisode,IWMin,ReturnMean,DenMISELogLast,target_sum_log_mean
26,28.632458000000003,16.652534,,0.018,1.0604613999999999,12.412624000000001,27,0.176,8.848858,18.670607,93.06037306785583,32.093887,9.4244995,12.677305,9.720570099068883,,0.11,0.9999145,16.652534,19.488934,1.469165,540,1.044188,,12.109095,13.296930999999999,-128.53642
27,19.577297,16.652534,,0.016,0.6991892,12.376257,28,0.161,8.856927,11.181097,96.588152885437,27.552754999999998,6.2314453,12.695511,9.729390257254183,,0.11,0.9999145,16.652534,12.533036,1.5620555,560,0.048769094000000006,,11.992946,13.294027999999999,-112.30493
28,0.00031427568,16.652534,,0.01,1.0836993e-05,12.341166000000001,29,0.096,8.883557000000001,0.00030892773,99.77409529685974,32.741543,9.715678e-05,12.528903999999999,9.756566168169186,,0.11,0.9999145,16.652534,0.00030895718,1.0172143,580,1.7193065e-20,,11.885725,8.229289999999999,-87.46927
29,28.199871,16.652534,,0.01,0.9399957,12.307264,30,0.095,9.014607,28.199734000000003,102.37957906723022,41.778595,8.473692,12.389697,9.902538117682733,,0.11,0.9999145,16.652534,28.199734000000003,1.0000049000000002,600,28.199734000000003,,11.790022,9.33584,-84.24619
30,48.53015,16.652534,,0.01,1.5654887,12.274474,31,0.1,8.998598,32.598774,106.12546944618224,38.994953,14.095426000000002,12.075102000000001,9.883360486371693,,0.11,0.9999145,16.652534,36.282097,1.3375784,620,32.598774,,11.699977,2.9582412000000002,-81.02261
31,32.156593,16.652534,,0.011,1.0048934999999999,12.242725,32,0.108,9.0301285,26.257896000000002,109.86923050880432,36.678032,9.0458765,12.181641,9.916731601222676,,0.11,0.9999145,16.652534,26.679302000000003,1.2053011999999999,640,1.1509612,,11.616544000000001,15.335214,-78.19934
32,55.290554,16.652534,,0.011,1.6754712999999999,12.211953999999999,33,0.111,8.985606,39.734790000000004,113.48909783363342,40.19767,15.061779000000001,12.011825,9.867265484526591,,0.11,0.9999145,16.652534,41.728706,1.3250004,660,39.734790000000004,,11.536818499999999,6.788925999999999,-75.8994
33,52.933167000000005,16.652534,,0.012,1.5568578000000002,12.1821,34,0.117,8.99503,27.087303000000002,118.28329253196716,34.39795,13.993471,12.102905999999999,9.879193102515071,,0.11,0.9999145,16.652534,32.429707,1.6322431999999998,680,16.845110000000002,,11.462059,14.892170000000002,-74.05445999999999
34,52.909317,16.652534,,0.012,1.5116948000000001,12.153113000000001,35,0.117,8.977713,17.594379999999997,123.16380524635315,30.342901,13.581406,12.093603,9.861215324925316,,0.11,0.9999145,16.652534,26.627756,1.9869987,700,17.594379999999997,,11.391078,11.523473,-71.64741500000001
35,49.29978,16.652534,,0.019,1.3694383999999997,12.124943,36,0.19,8.994525999999999,10.172886,126.80178904533386,25.435863,12.131256,12.089532,9.879321307110876,,0.11,0.9999145,16.652534,19.694128,2.5032732,720,8.095674599999999e-18,,11.324507,11.64781,-111.47635
36,1.6940302999999999,16.652534,,0.024,0.045784604000000007,12.097544000000001,37,0.234,8.824458,1.5122088,129.94978880882263,30.206861,0.40414363,11.989827,9.692447453842023,,0.11,0.9999145,16.652534,1.5158867,1.1175178,740,1.5122088,,11.256938,8.147132000000001,-147.73817
37,9.178525e-06,16.652534,,0.031,2.4144012e-07,12.070875,38,0.302,8.810282,7.665499e-06,133.69762802124023,28.339879999999997,2.1165747000000003e-06,11.968177,9.676273534652886,,0.11,0.9999145,16.652534,7.810171000000001e-06,1.1752015,760,7.665499e-06,,11.1925535,12.108869,-207.11005
38,46.352833000000004,16.652534,,0.028,1.1885341,12.0449,39,0.272,8.711943,46.33424,137.62217688560486,43.646202,10.354489,11.926897,9.567574896821146,,0.11,0.9999145,16.652534,46.334244,1.0004011,780,46.33424,,11.128947,11.3453865,-174.77742
39,51.181866,16.652534,,0.026,1.2795466,12.019582000000002,40,0.255,8.752472000000001,45.39483,142.30933117866516,40.912834000000004,11.195474,11.957232000000001,9.612375033399056,,0.11,0.9999145,16.652534,45.668423,1.1207277,800,45.39483,,11.069536,13.344218,-154.08699
40,27.268265000000003,16.652534,,0.026,0.66507965,11.994889,41,0.252,8.705063,20.95994,147.57848978042603,31.839798,5.818077,11.971958,9.561083307044248,,0.11,0.9999145,16.652534,21.30508,1.279895,820,1.7808950000000001,,11.011866,12.652801,-147.54527
41,54.42723,16.652534,,0.022,1.2958863999999999,11.970792,42,0.218,8.764933000000001,35.21825,154.77440428733826,34.14132,11.422594,11.83877,9.629122265306574,,0.11,0.9999145,16.652534,37.127003,1.4659743,840,2.6390824,,10.958366,6.8034406,-116.07291399999998
42,54.90634,16.652534,,0.022,1.2768917,11.947261,43,0.214,8.797661999999999,18.235216,159.20121574401855,27.253490000000003,11.256664,11.801256,9.664159988577234,,0.11,0.9999145,16.652534,26.372179,2.0819798,860,14.413554000000001,,10.908118,10.181472,-110.05206000000001
43,20.92615,16.652534,,0.032,0.4755943,11.924272,44,0.314,8.823541,12.749975,164.3767886161804,28.184862,4.1414247,11.81232,9.689902967753016,,0.11,0.9999145,16.652534,15.106906,1.3852042,880,1.18591e-09,,10.860742,12.152906,-187.46991
44,67.42061,16.652534,,0.03,1.4982357,11.901799,45,0.288,8.701948,21.902404999999998,167.98019456863403,31.567271999999996,13.0469265,11.76105,9.555199456402699,,0.11,0.9999145,16.652534,37.49138,1.7982963,900,21.169810000000002,,10.812768,10.06884,-162.46611000000001
45,56.31997,16.652534,,0.029,1.2243471000000001,11.87982,46,0.285,8.738157000000001,15.211846,172.92893624305725,26.731483,10.669215,11.9086485,9.596755804205918,,0.11,0.9999145,16.652534,27.161827000000002,2.073497,920,8.867053,,10.767667999999999,18.306591,-156.69717
46,45.676613,16.652534,,0.031,0.9718428,11.858314,47,0.299,8.695468,12.206206,176.91554760932922,24.12461,8.46059,11.912828,9.549751334135204,,0.11,0.9999145,16.652534,21.482597,2.1262147000000002,940,12.206206,,10.723578,12.015723,-163.17768999999998
47,52.82969,16.652534,,-0.008,1.1006185,11.83726,48,-0.082,8.6724825,7.7810183,179.68567872047424,28.04829,16.842458999999998,11.944153,9.525347390628907,4.4258823,0.11,0.9999145,16.652534,17.775091,2.9721189999999997,960,,,10.680847,13.524967000000002,-530.70795
48,30.917625,16.652534,,-0.007,0.63097197,11.90484,49,-0.073,15.058860000000001,6.753152,183.2468228340149,22.122086,9.590771,11.433983,16.719576353747758,1.8817643,0.11,0.9999145,16.652534,11.633019,2.6577473,980,2.544019e-10,,10.770194,-13.102160000000001,-486.99792
49,0.0034029572,16.652534,,-0.003,6.8059046e-05,11.922322,50,-0.025,14.288017000000002,0.0032969895,188.5008819103241,32.272125,0.0009745460000000001,11.491083999999999,15.84800665039427,4.1243642999999995e-06,0.11,0.9999145,16.652534,0.0032973165999999996,1.0320383,1000,0.0032969895,,10.840551,14.674454999999998,-310.13647000000003
50,56.504169999999995,16.652534,,-0.003,1.1079249,11.902519,51,-0.026,12.660534,56.498764,193.5734577178955,47.328976000000004,14.027095999999998,11.536567999999999,14.017927895665931,6.565477599999999e-06,0.11,0.9999145,16.652534,56.498764,1.0000957000000001,1020,56.498764,,10.876238,14.800792000000001,-306.88858
51,41.352634,16.652534,,-0.003,0.79524297,11.883101,52,-0.035,12.072903,33.396065,198.74486064910892,37.60948,9.984015,11.588329,13.357496100890081,0.0001937665,0.11,0.9999145,16.652534,34.30066,1.2055930000000001,1040,7.824453,,10.89925,14.472747,-327.02145
52,70.14632399999999,16.652534,,-0.004,1.3235155,11.864057,53,-0.04,13.744631,55.193077,202.96760892868042,44.787334,17.891071,11.626304,15.245776146778296,0.0014370591000000001,0.11,0.9999145,16.652534,56.648254,1.2382786,1060,55.193077,,10.952936,13.952701999999999,-338.5241
53,30.373384,16.652534,,-0.013,0.5624701,11.845392,54,-0.125,12.442903999999999,10.728634,207.3743598461151,25.744201999999998,8.943887,11.638252,13.812933736048008,0.34456497,0.11,0.9999145,16.652534,15.321465,1.9824073,1080,1.3525931e-25,,10.980528999999999,12.291542999999999,-633.64496
54,58.38025699999999,16.652534,,-0.013,1.0614591999999998,11.833404,55,-0.133,16.020304,26.832523,211.4173800945282,36.205902,17.079714000000003,11.694443,17.746998054458203,0.06196946,0.11,0.9999145,16.652534,33.526176,1.7413336,1100,26.832523,,11.072161999999999,15.193328,-654.46747
55,0.0055656433,16.652534,,-0.026,9.9386394e-05,11.816511,56,-0.25,15.999792000000001,0.005561836999999999,215.762051820755,33.283955,0.0016549997000000001,11.673795,17.701938818924262,3.471498000000001e-24,0.11,0.9999145,16.652534,0.0055618384,1.0006841,1120,4.4070764000000005e-15,,11.160153999999999,10.614403,-1030.2922
56,65.6857,16.673073000000002,,-0.025,1.1523807,11.798811,57,-0.241,16.673073000000002,65.66014,220.58833813667297,52.546890000000005,19.213717000000003,11.621288,18.436126097877548,7.4081087e-22,0.11,0.9999145,16.673073000000002,65.66014,1.0003892,1140,65.66014,,11.256872,9.672055,-986.89996
57,89.26434,16.673073000000002,,-0.024,1.5390403999999998,11.781419999999999,58,-0.231,16.66741,44.70955,225.58602786064148,49.205833,25.656124,11.574996,18.42621352329324,1.8074015e-19,0.11,0.99998385,16.673073000000002,63.04025,1.4159898000000002,1160,44.70955,,11.350157000000001,9.160824,-942.5979
58,76.95643000000001,16.778282,,-0.022,1.3043462,11.764325,59,-0.213,16.778282,33.769657,231.971755027771,41.679005,21.771591,11.493078,18.5398063151885,3.698142999999999e-15,0.11,0.99998385,16.778282,45.654358,1.6856316000000002,1180,15.338085999999999,,11.442160000000001,6.591017,-872.8749
59,75.614334,16.912502,,-0.022,1.2602388999999998,11.747519,60,-0.217,16.912502,21.514446,236.45796465873718,38.033535,21.11211,11.516718,18.68341099956469,3.489649e-16,0.11,0.99998385,16.912502,37.827114,1.9989453999999998,1200,19.326629999999998,,11.533331,12.8262205,-871.4227
60,31.164054999999998,16.912502,,-0.006,0.51088613,11.730988499999999,61,-0.06,16.828445000000002,17.218270999999998,241.05314588546756,27.69527,7.330441499999999,11.609111,18.596588951213764,0.27992849999999997,0.11,0.99998385,16.912502,18.762766,1.6609521,1220,5.745957e-16,,11.620137,17.04849,-351.90616
61,70.639084,16.912502,,-0.009,1.13934,11.719307,62,-0.087,15.006151999999998,7.4052954,245.333841085434,27.309488,17.485176,11.611808,16.609162946969754,6.4632406,0.11,0.99998385,16.912502,20.516788000000002,3.4429893,1240,7.4052954,,11.674749,12.29796,-428.32800000000003
62,34.36517,16.912502,,-0.005,0.5454789000000001,11.802469,63,-0.05,15.074939,24.84693,250.31241917610168,32.467327000000004,7.4805856,11.610121000000001,16.717451403628605,0.02337607,0.11,0.99998385,16.912502,25.385763,1.3537181999999999,1260,0.39369586,,11.728721,11.409510000000001,-311.49338
63,44.992737,16.912502,,-0.005,0.7030115,11.787091,64,-0.05,14.222320999999999,18.492022,254.9054560661316,29.212121999999997,9.803488,11.588737,15.746768219751965,0.028075343,0.11,0.99998385,16.912502,25.816628,1.7427814,1280,18.492022,,11.767683,10.753444,-308.1192
64,54.653862,16.912502,,0.006,0.84082866,11.772026,65,0.06,13.048964,41.874390000000005,260.3363034725189,34.21716,7.6286535,11.553227,14.47339346515948,4.6111954e-32,0.11,0.99998385,16.912502,42.96125,1.2721665,1300,1.6845726e-36,,11.787395,9.639038000000001,-109.29387
65,0.00046918252999999995,16.912502,,0.002,7.108727e-06,11.756758999999999,66,0.018,9.160424,0.00040508203999999997,266.76627373695374,29.357014000000003,6.5480475e-05,11.5271845,10.058480097916368,9.09243e-17,0.11,0.99998385,16.912502,0.00040720667999999996,1.1521975,1320,1.0092005e-05,,11.747593,10.143009,-154.94601
66,9.935694,16.912502,,0.001,0.14829394,11.741721,67,0.01,9.147955,9.933318,272.1515784263611,35.173607000000004,1.3566902,11.5692,10.048229966488947,1.7250205e-14,0.11,0.99998385,16.912502,9.933318,1.0002391,1340,9.933318,,11.708793,15.334663,-164.36086
67,102.19797,16.912502,,0.002,1.5029113,11.726906,68,0.024,9.196416000000001,90.53412,275.54651761054987,43.967968,13.756841,11.566185,10.105240266251027,1.3830954e-18,0.11,0.99998385,16.912502,91.27909,1.1196208,1360,11.638127,,11.671846,12.218592,-141.61647
68,3.501554,16.912502,,0.007,0.05074716,11.712307000000001,69,0.072,9.3245735,2.674404,281.25836205482483,26.776009000000002,0.46032390000000006,11.544514999999999,10.23559518882293,3.6080695999999997e-37,0.11,0.99998385,16.912502,2.7241917,1.2853552,1380,6.77831e-13,,11.637828,10.058811,-96.31222
69,66.380684,16.912502,,0.008,0.9482955,11.697918,70,0.076,9.038611999999999,63.278996,287.9518077373505,40.840424,8.571213,11.516392999999999,9.92768295432764,,0.11,0.99998385,16.912502,63.327473,1.0482129999999998,1400,63.278996,,11.600696000000001,10.5188,-92.95919
70,22.223516,16.912502,,0.003,0.31300727,11.683734,71,0.033,9.044535,13.765897,293.5916063785553,25.553268,2.874909,11.505714999999999,9.933275598456797,1.1560453999999999e-21,0.11,0.99998385,16.912502,14.90001,1.4915101999999998,1420,4.8212584e-10,,11.564693,11.063602000000001,-124.50836000000001
71,4.219883,16.912502,,6.222e-05,0.058609485999999995,11.669747000000001,72,0.001,9.104223,3.6943467000000005,298.9959053993225,30.302176,0.5520060999999999,11.583337,9.99982495466877,8.985906e-12,0.11,0.99998385,16.912502,3.7115214,1.1369685,1440,1.38986e-05,,11.53052,17.794222,-170.22678
72,70.4082,16.912502,,-0.001,0.96449596,11.655953,73,-0.009,10.890578999999999,62.46035,305.33035874366766,40.842102000000004,10.636921000000001,11.532369000000001,11.988184231594186,2.456089e-09,0.11,0.99998385,16.912502,62.873385999999996,1.1198411,1460,62.46035,,11.521753,8.798474,-185.99365
73,52.338387,16.912502,,-1.55e-05,0.7072755000000001,11.642348,74,-0.0,11.36714,37.000675,311.3706727027893,32.934909999999995,7.721208,11.522703,12.5646458206786,1.4697634e-11,0.11,0.99998385,16.912502,39.013874,1.3415327,1480,12.057524,,11.519665,11.087750999999999,-166.62474
74,81.897095,16.912502,,-0.001,1.0919613000000001,11.628925,75,-0.011,10.622612,43.558716,317.32222199439997,32.525314,12.346422,11.555567,11.724065233818084,8.312123e-09,0.11,0.99998385,16.912502,48.85713,1.6762568,1500,8.636408,,11.507705,14.380722,-184.93421999999998
75,76.72239,16.912502,,-0.003,1.0095052,11.615680000000001,76,-0.029,9.625096000000001,21.981838,323.291335105896,29.167557000000002,12.724368,11.581479,10.598950706305498,2.6908009999999998e-05,0.11,0.99998385,16.912502,37.296688,2.0570831000000003,1520,0.00023218874,,11.482933000000001,13.587864000000001,-218.41807999999997
76,17.02409,16.912502,,0.036,0.22109208,11.602609,77,0.344,13.477779,13.17919,329.0907754898072,28.457552000000003,1.9187794999999999,11.585833000000001,14.963330836219455,,0.11,0.99998385,16.912502,13.356936,1.2745503999999999,1540,,,11.50884,12.003261,-307.99695
77,11.907327,16.912502,,0.046,0.15265803,11.5897045,78,0.428,8.67393,11.851461,335.15960192680365,34.970659999999995,1.3039953000000002,11.253722999999999,9.524286806242372,,0.11,0.99998385,16.912502,11.851587,1.0047032,1560,5.4922240000000004e-05,,11.472495,-13.532777,-371.1451
78,0.012661283,16.912502,,-0.037,0.00016026930000000001,11.576966,79,-0.352,8.57426,0.010954963,341.2223200798035,29.421095,0.0026970084000000004,11.203277,9.415972946874225,,0.11,0.99998385,16.912502,0.011011813999999998,1.1497909,1580,,,11.435808999999999,8.119978,-1087.3597
79,5.587236e-07,16.912502,,-0.046,6.884045e-09,11.564387,80,-0.43,16.542894,5.339414e-07,347.1515045166016,32.34429,1.15862576e-07,10.880912,18.30920806410721,,0.11,0.99998385,16.912502,5.3426515e-07,1.0457796999999998,1600,,,11.499647,-13.592367000000001,-1170.0303
80,55.346214,17.080536,,-0.042,0.6832866,11.551965,81,-0.395,17.080536,55.346146,352.5165207386017,45.831932,11.6709,10.911845,18.857795700714647,,0.11,0.99998385,17.080536,55.346146,1.0000011999999998,1620,55.346146,,11.568547,14.380373,-1118.3307
81,48.771873,17.193426000000002,,-0.037,0.59477895,11.539695,82,-0.357,17.193426000000002,37.338276,359.34452414512634,37.705307,10.174849,10.906282000000001,18.97342471703007,,0.11,0.99998385,17.193426000000002,39.04725,1.2490476000000001,1640,11.425441000000001,,11.637143,10.928753,-1054.9688
82,8.300001e-09,17.193426000000002,,-0.137,1.950488e-18,11.527573,83,-0.88,16.759201,1.6189049999999999e-16,366.18236899375916,3.7744474,3.353557e-17,10.933647,18.52836242254489,,0.11,0.99998385,17.193426000000002,9.110434e-10,9.110434,1660,2.2903428e-29,,11.698853999999999,13.665761999999999,-1286.8701
83,117.866905,17.193426000000002,,-0.127,1.4031775,11.515597,84,-0.856,17.098923000000003,117.866905,371.0239782333374,58.379677,23.992823,10.921225999999999,18.87825067275466,,0.11,0.99998385,17.193426000000002,117.866905,1.0,1680,117.866905,,11.763142,10.884259,-1267.1278
84,69.52044000000001,17.193426000000002,,-0.107,0.81788754,11.503762,85,-0.79,17.180487,45.817978000000004,378.4562542438507,39.523586,14.007739,10.958751,18.961018744768893,,0.11,0.99998784,17.193426000000002,51.58579,1.3476665,1700,23.702460000000002,,11.826874,14.228142000000002,-1240.5197
85,145.18825,17.193426000000002,,-0.102,1.6882354,11.492066000000001,86,-0.771,17.086102,108.94536000000001,382.45047736167913,55.454119999999996,28.861938000000002,10.952607,18.863916667162144,,0.11,0.99999475,17.193426000000002,112.27757,1.2931188,1720,108.94536000000001,,11.888029,10.74742,-1222.5754
86,102.10093,17.193426000000002,,-0.084,1.1735739,11.480506,87,-0.685,17.130642,62.385403000000004,389.889892578125,44.292118,20.07108,10.947185000000001,18.908735898914347,,0.11,0.99999475,17.193426000000002,71.91675,1.41971,1740,35.588497,,11.948289,10.278024,-1191.6234
87,172.41743,17.193426000000002,,-0.081,1.9592891,11.469077,88,-0.672,17.158704999999998,115.75074,396.58387088775635,57.951668000000005,33.583378,10.971625,18.939828824487673,,0.11,0.99999475,17.193426000000002,122.18386000000001,1.411131,1760,115.75074,,12.007499000000001,13.162156,-1174.9385
88,160.85153,17.193426000000002,,-0.077,1.8073206000000002,11.457777,89,-0.648,17.128656,80.9441,402.0887653827667,51.799706,30.975613,11.002213000000001,18.90842175949786,,0.11,0.99999475,17.193426000000002,97.40895,1.6513014,1780,49.983627,,12.065041,13.286089000000002,-1155.6238
89,128.8647,17.193426000000002,,-0.071,1.43183,11.446603999999999,90,-0.613,17.14331,60.450092000000005,407.33227372169495,44.001915000000004,24.545841,11.049282,18.92385348805425,,0.11,0.99999475,17.193426000000002,72.91162,1.7674096000000001,1800,25.260439,,12.121466,14.828868,-1133.0604
90,71.84917,17.193426000000002,,-0.115,0.78955126,11.4355545,91,-0.819,17.122135,28.857681,413.88278245925903,33.213634000000006,13.529319000000001,11.048786,18.903257550544073,,0.11,0.99999475,17.193426000000002,41.129143,1.7469162,1820,0.0041685207,,12.176417,10.810276,-1162.6733
91,139.75708,17.193426000000002,,-0.071,1.5190986000000002,11.424625,92,-0.611,17.113201,40.312553,418.7816743850708,41.727806,26.027962,11.09291,18.89363560148546,,0.11,0.99999475,17.193426000000002,63.808228,2.1902673,1840,8.85285,,12.230078,15.398964999999999,-1107.5426
92,128.33183,17.193426000000002,,-0.068,1.3799121,11.413815,93,-0.591,17.020481,29.926277000000002,424.7448086738586,38.2821,23.607409,11.13717,18.798848094923642,,0.11,0.9999955,17.193426000000002,54.76599,2.343276,1860,29.926277000000002,,12.281586,14.879271,-1089.6244
