,IWMean,TimestepsSoFar,ReturnStepMax,URet,SqrtESSClassic,IWMin,DenMISELogFirst,IWLastEpisode,ReturnLastEpisode,Bound,LQGmu01,IWFirstEpisode,TimeElapsed,ReturnMean,LQGmu1,IWNorm1,ReturnMax,Iteration,target_sum_log_mean,IWMax,DenMISEMeanLog,ReturnAbsMax,MISE,DenMISELogLast,LQGsigma,IWNorm2,ReturnMin
10,0.66117525,220,0.99997896,17.61071743348191,1.3907086000000002,,18.38425,0.10677047,15.899296,34.830147,-0.016,0.0005214133,9.260093450546263,15.888992000000002,-0.157,7.272927799999999,16.656195,11,13.844351999999999,5.0572550000000005,17.226402,16.656195,10.876609,16.638191,0.11,5.229655999999999,
11,0.9646945,240,0.99999046,18.214738875508218,2.1296877999999997,,18.297287,3.3055925000000004,16.463154,31.384645000000003,-0.015,0.007317712,9.985653162002565,15.936839,-0.148,11.576334,16.656195,12,15.440417000000002,3.496033,17.149744000000002,16.656195,15.742733,16.690898999999998,0.11,5.435695,
12,0.45013696,260,0.99999046,18.295168600453714,1.3551064,,18.217854,4.1445847,16.543308,32.03293,-0.019,1.7834473e-08,10.713653087615967,15.98349,-0.184,5.8517804,16.656195,13,8.674531,4.1445847,16.584118,16.656195,7.450069,9.880596,0.11,4.3183184,
13,1.0504485000000001,280,0.99999046,18.434554986460604,1.7491528000000003,,18.143745000000003,6.6667843,16.6735,36.502724,-0.018,1.0826124e-06,11.377523183822632,16.032776000000002,-0.174,14.70628,16.6735,14,11.173919999999999,6.6667843,16.37032,16.6735,17.438066,14.150428,0.11,8.407658999999999,
14,1.1760137,300,0.99999046,18.267800762998892,1.7052699,,18.074753,8.557913000000001,16.52262,39.045464,-0.019,9.300191999999999e-09,12.184385776519775,16.065434,-0.186,17.640204999999998,16.6735,15,9.473369,8.557913000000001,16.383028,16.6735,19.4902,16.619751,0.11,10.344522999999999,
15,0.18697342,320,0.99999046,18.28408608335002,1.3603888000000002,,18.010214,0.23616605,16.529035999999998,27.607965000000004,-0.023,3.5594226999999996e-18,12.971553087234495,16.094407999999998,-0.226,2.9915748,16.6735,16,-0.4118657,2.102694,16.292576,16.6735,3.0951188,14.909872,0.11,2.1990588,
16,0.6391993,340,0.99999046,18.597903106066607,1.0174439,,17.949589000000003,10.679125,16.831993,43.84278,-0.026,1.6113870000000001e-25,13.676292419433596,16.137795999999998,-0.252,10.866388,16.831993,17,-7.50644,10.679125,16.173151,16.831993,10.755958999999999,15.054109,0.11,10.680086,
17,1.0551293,360,0.99999046,18.60763773261931,1.2507526000000002,,17.892431,14.522167999999999,16.83676,44.685867,-0.027,2.3340551e-29,14.533967971801758,16.176626000000002,-0.265,18.992327,16.83676,18,-10.256231,14.522167999999999,16.097116,16.83676,17.763264000000003,15.277795999999999,0.11,15.184719,
18,1.4582833,380,0.99999046,18.69723524550441,1.4867753000000001,,17.838364000000002,16.358276,16.925060000000002,47.39532,-0.028,4.2727865e-31,15.334388494491575,16.216019,-0.271,27.707382,16.925060000000002,19,-10.566427000000001,16.358276,16.063646,16.925060000000002,24.627845999999998,15.620617999999999,0.11,18.635891,
19,1.3767302,400,0.99999046,18.818653173061765,1.7018516,,17.787070999999997,7.1387186,17.04149,43.33815,-0.029,2.4332476e-34,15.766423463821411,16.25729,-0.281,27.534603000000004,17.04149,20,-12.411433,13.316737,16.018158,17.04149,23.311152,14.997319000000001,0.11,16.179203,
20,1.2932787000000001,420,0.99999046,18.778243913013746,1.7365276,,17.738281,9.581044,17.003304999999997,41.562775,-0.032,,16.082306385040287,16.292814,-0.31,27.158852000000003,17.04149,21,-20.085835999999997,11.599147,15.9706135,17.04149,21.935688,14.861680999999999,0.11,15.639747,
21,0.9360773000000001,440,0.99999046,18.712688969743983,1.9274071,,17.691761,1.9349710999999998,16.94189,33.559708,-0.033,,16.785080671310425,16.322319,-0.315,20.5937,17.04149,22,-20.241297,7.5199757,15.840432999999999,17.04149,15.876373999999998,13.002013999999999,0.11,10.684666,
22,1.2191076,460,0.99999046,18.76140546084828,2.4411237,,17.647308,5.095746,16.988997,34.63745,-0.03,,17.7162356376648,16.351305,-0.296,28.039476,17.04149,23,-13.186124,5.858618700000001,15.438633,17.04149,20.675447,6.7399297,0.11,11.486299,
23,1.0559105,480,0.99999046,18.803770763934065,2.5458362,,17.60475,5.1898604e-07,17.029898,30.840220000000002,-0.017,0.00010108481400000001,18.485946893692017,16.379579999999997,-0.164,25.341852,17.04149,24,10.703897999999999,5.252774,15.474034,17.04149,17.452484,16.157328,0.11,9.954235,
24,1.1782811000000002,500,0.99999046,18.31194704281165,2.5265253,,17.56393,5.693898,16.564547,33.012062,-0.018,4.805736e-07,19.28142547607422,16.386978,-0.178,29.457027000000004,17.04149,25,10.42544,5.693898,15.450409,17.04149,19.522001,14.884170999999998,0.11,11.659106,
25,1.1615403,520,0.99999046,18.283878184775194,2.7777336,,17.52471,4.5392165,16.527494,31.504974,-0.018,9.761121999999999e-07,20.0322949886322,16.392384,-0.176,30.200046999999998,17.04149,26,10.753099,4.5392165,15.4488125,17.04149,19.234904999999998,15.307286999999999,0.11,10.872189500000001,
26,1.0365256,540,0.99999046,18.406039655292094,2.6062658,,17.48697,1.5760651,16.64701,30.27153,-0.02,1.5382826e-10,20.595334529876713,16.401814,-0.195,27.986193,17.04149,27,9.705921,6.4355135,15.593812,17.04149,17.194206,19.262594,0.11,10.738043,
27,1.0617534,560,0.99999046,18.504966938949146,2.7376652000000004,,17.450603,0.22001867,16.742608999999998,30.438103,-0.028,1.996704e-30,21.29314637184143,16.413984,-0.269,29.729095,17.04149,28,-2.6523976,5.094961,15.573951000000001,17.04149,17.98845,15.053738000000001,0.11,10.859288000000001,
28,0.8282018,580,0.9999968000000001,18.57753359886457,2.4137478,,17.415512,0.46696573,16.807169000000002,27.956584999999997,-0.022,2.275858e-15,21.68730473518372,16.427544,-0.216,24.01785,17.04149,29,7.8197399999999995,6.857203,15.647854,17.04149,13.836226000000002,17.706366,0.11,9.950439,
29,1.1969538999999998,600,0.9999968000000001,18.636642732062164,3.064484,,17.381609,4.6653776,16.872242,31.039505,-0.019,1.014086e-09,21.97596311569214,16.442366,-0.192,35.908615000000005,17.04149,30,10.404852,5.0800657,15.398137,17.04149,19.917572,8.363717,0.11,11.717671000000001,
30,0.8130499,620,0.9999968000000001,18.463229732149294,2.8309107000000004,,17.34882,0.059885837000000004,16.701292000000002,25.773858999999998,-0.026,5.3181733e-25,22.50231456756592,16.45072,-0.251,25.204548000000003,17.04149,31,2.2496164,4.8989444,15.237171,17.04149,13.734276999999999,10.264709,0.11,8.903336,
31,1.1422026,640,0.9999968000000001,18.591170156911787,3.0858630000000002,,17.317072,2.9991402999999996,16.823431,30.380953,-0.028,7.9742686e-33,22.99837613105774,16.462366,-0.277,36.550484000000004,17.04149,32,-2.5984697,4.4955287,15.18227,17.04149,19.336075,13.689729999999999,0.11,11.844493,
32,1.1340591,660,0.9999968000000001,18.58426159832693,3.2202973,,17.286299,3.2139585,16.816874,29.777635999999998,-0.029,2.9765269999999997e-34,23.793949127197266,16.473110000000002,-0.282,37.42395,17.04149,33,-2.9848513999999997,4.201247,15.211963,17.04149,19.193835999999997,16.067974,0.11,11.621272,
33,3.138408e-19,680,0.9999968000000001,18.723756085803572,5.830951,,17.256447,1.3847661e-37,16.951624,5.845184,-0.108,,24.440044403076172,16.487182999999998,-0.793,3.3999998e-09,17.04149,34,-162.04668,1.0670588e-17,15.283917,17.04149,5.348315e-18,17.567176999999997,0.11,5.830952400000001e-10,
34,0.9793091,700,0.9999968000000001,18.883780362696463,1.0,,17.227459,34.275818,17.105032,50.961174,-0.102,,25.2986159324646,16.504835,-0.773,34.275818,17.105032,35,-149.29158,34.275818,15.246413,17.105032,16.751112,14.956851,0.11,34.275818,
35,0.46099132,720,0.9999968000000001,19.039074597291137,1.4142063999999999,,17.199286999999998,8.324275,17.256508,32.324806,-0.088,,26.48412156105041,16.525717,-0.707,16.595688,17.256508,36,-122.324005,8.324275,15.137182999999999,17.256508,7.9202976,11.617324,0.11,11.7349825,
36,0.8843563,740,0.9999968000000001,18.987171495532177,1.7152112000000002,,17.171888,13.072277,17.20628,35.32438,-0.092,,27.651086807250977,16.54411,-0.729,32.721184,17.256508,37,-125.61196000000001,13.072277,15.014553,17.256508,15.202646,11.171381,0.11,19.077059,
37,1.113025,760,0.9999968000000001,18.982395181198193,1.9980373,,17.145222,10.188703,17.200422,36.4086,-0.097,,28.06505560874939,16.561378,-0.751,42.29495,17.256508,38,-129.13419,11.366839,15.000035,17.256508,19.135141,14.676105499999998,0.11,21.168247,
38,0.6715810000000001,780,0.9999968000000001,18.93690901686145,2.036556,,17.119246,9.836232,17.156681,28.484271999999997,-0.086,,28.417415380477905,16.576645000000003,-0.698,26.191658,17.256508,39,-109.11726000000002,9.836232,15.012695,17.256508,11.537517999999999,15.499032000000001,0.11,12.86076,
39,1.1028612,800,0.9999968000000001,18.85132669799239,2.4465625,,17.093926999999997,6.7645482999999995,17.071598,33.04039,-0.096,,29.196534633636475,16.589016,-0.746,44.11445,17.256508,40,-120.11996,7.9825134,15.079051000000002,17.256508,18.933651,18.031115,0.11,18.031197,
40,0.69451684,820,0.999999,18.746151986239763,2.1345365000000003,,17.069235,0.12421018,16.969461,28.102771999999998,-0.115,,29.83083486557007,16.598297,-0.821,28.47519,17.256508,41,-140.98691000000002,7.9756117,14.893599499999999,17.256508,11.933914,7.450961,0.11,13.340221,
41,1.0254946,840,0.999999,18.979801564576626,2.6512903999999997,,17.045137,6.6191435,17.198404,30.627876,-0.103,,30.65939211845398,16.612585,-0.777,43.07077,17.256508,42,-123.23333999999998,7.097722999999999,14.841807999999999,17.256508,17.610435,13.059517,0.11,16.24521,
42,1.063918,860,0.999999,18.88787731936418,2.2386396,,17.021606,3.48544,17.10926,33.589085,-0.085,,31.68204164505005,16.624136,-0.693,45.748474,17.256508,43,-96.058945,16.838435999999998,14.846616000000001,17.256508,18.172127,15.0793,0.11,20.435837,
43,0.9317799000000001,880,0.999999,18.876399285163032,1.9230202,,16.998617000000003,1.164042,17.097557000000002,33.84152,-0.081,,33.00688076019287,16.634895,-0.672,40.998318,17.256508,44,-88.145256,19.35356,14.863889000000002,17.256508,15.894223,15.625805999999999,0.11,21.319754,
44,1.186358,900,0.999999,18.989847005654077,1.9628755,,16.976145000000002,19.111563,17.206844,37.874959999999994,-0.079,,34.15506029129028,16.647606,-0.657,53.386109999999995,17.256508,45,-82.23083000000001,19.111563,14.830255,17.256508,20.292076,13.501873999999999,0.11,27.197908,
45,1.0657278000000001,920,0.999999,18.998064469530505,1.9024414,,16.954166,2.1224662999999997,17.21561,36.370216,-0.076,,35.188333988189704,16.659954,-0.64,49.02348,17.256508,46,-75.83873,18.047966,14.861957,17.256508,18.228783,16.237247,0.11,25.768720000000002,
46,0.93701345,940,0.999999,18.888922797927552,1.7907883999999998,,16.932660000000002,1.3948662,17.113495,35.292915,-0.072,,35.998034238815315,16.669603,-0.617,44.039629999999995,17.256508,47,-68.95407,17.237017,14.670898000000001,17.256508,16.020388,5.9325714000000005,0.11,24.592314000000002,
47,0.789732,960,0.999999,18.83244002508032,1.6420211999999998,,16.911606,1.3432289,17.054995,34.51014,-0.067,,36.9433331489563,16.677633,-0.583,37.907135,17.256508,48,-59.676483,17.293723999999997,14.682533,17.256508,13.491519,15.393187,0.11,23.085655,
48,1.3183928999999999,980,0.999999,18.949823288719415,1.6281322,,16.890987,35.27055,17.16904,43.78066,-0.065,,37.88260293006897,16.68766,-0.57,64.60125,17.256508,49,-55.306263,35.27055,14.660062,17.256508,22.58274,13.876365,0.11,39.678135,
49,1.1190715,1000,0.999999,18.93622301326849,1.6980813999999997,,16.870785,5.6034527,17.154446,39.494274,-0.06,,38.948185920715325,16.696997,-0.541,55.95356999999999,17.256508,50,-47.760329999999996,29.284209999999998,14.718145000000002,17.256508,19.169560999999998,17.472162,0.11,32.951054,
50,0.35211605,1020,0.999999,18.887736033912976,1.6634531000000004,,16.85098,8.958546,17.107254,26.771003999999998,-0.047,,40.000966310501106,16.705042000000002,-0.441,17.957918,17.256508,51,-27.868354999999998,8.958546,14.56295,17.256508,6.0231886,6.839422,0.11,10.795567,
51,1.1054714,1040,0.999999,18.872536168947246,2.2684227999999997,,16.831564,0.89830005,17.093657999999998,34.14042,-0.063,,40.93357443809509,16.712513,-0.558,57.484512,17.256508,52,-49.017742,15.062845000000001,14.429869,17.256508,18.925877,8.30135,0.11,25.341179999999998,
52,1.175702,1060,0.999999,18.843938526726816,1.9569396000000001,,16.812514999999998,5.026942299999999,17.066414,37.7413,-0.052,,42.029202222824104,16.719193,-0.477,62.312202,17.256508,53,-32.52366,25.857155,14.397058,17.256508,20.105078,12.678291,0.11,31.841659999999997,
53,0.96835655,1080,0.999999,18.965498750918453,1.6056042,,16.793823,6.6702504000000005,17.183529999999998,38.060562,-0.048,,43.17886447906494,16.72779,-0.446,52.291252,17.256508,54,-26.215196999999996,30.97956,14.457479000000001,17.256508,16.565217999999998,17.619259,0.11,32.56796,
54,0.9945200000000001,1100,0.999999,18.86507643056668,1.5946361999999998,,16.775475,26.764643,17.086489999999998,38.64195,-0.043,,43.56152772903442,16.734312,-0.409,54.6986,17.256508,55,-19.708214,26.764643,14.391979000000001,17.256508,16.998758,11.013976,0.11,34.301617,
55,1.0781853000000001,1120,0.999999,18.883420293826774,2.0449252,,16.757456,16.942713,17.105972,35.314009999999996,-0.045,,44.094082355499275,16.74095,-0.423,60.37838000000001,17.256508,56,-21.09593,16.992357000000002,14.346095000000002,17.256508,18.436615,11.970175,0.11,29.525959999999998,
56,0.87970316,1140,0.999999,18.86329637375716,1.9679026999999998,,16.739756,1.4187393,17.085115,32.577217,-0.043,,45.642652988433845,16.746986,-0.402,50.14308,17.256508,57,-17.339731,17.484783,14.34545,17.256508,15.039247,14.339066500000001,0.11,25.480469,
57,1.2847766,1160,0.999999,18.956508642731976,2.9828857999999996,,16.722364000000002,9.150924,17.175613000000002,33.565945,-0.054,,47.16623520851135,16.754376999999998,-0.494,74.517044,17.256508,58,-31.255803999999998,12.414499000000001,14.326904,17.256508,21.9956,13.466687,0.11,24.981527,
58,1.3457143,1180,0.999999,18.829688204625057,3.144398,,16.705269,9.235545,17.052849,34.002663,-0.058,,48.08944821357727,16.759438,-0.52,79.39715,17.256508,59,-34.915802,10.932742999999999,14.3227005,17.256508,23.026629999999997,13.869218,0.11,25.250349,
59,1.2158023,1200,0.999999,18.83901680451948,3.248151,,16.688463,1.666232,17.059261,31.42778,-0.057,,49.2605082988739,16.764433,-0.515,72.948135,17.256508,60,-33.206852000000005,9.501833999999999,14.352125,17.256508,20.802345000000003,15.817549,0.11,22.458357,
60,1.0361718,1220,0.999999,18.932460712557496,3.408409,,16.671934,0.88641065,17.1522,27.855853999999997,-0.062,,49.74650073051453,16.770789999999998,-0.552,63.206480000000006,17.256508,61,-38.587559999999996,7.7460203,14.370107999999998,17.256508,17.730010999999998,15.289595000000002,0.11,18.544275,
61,,1240,0.999999,18.79582140242652,7.874008,,16.655672,,17.019627,4.3831573,0.025,,50.665040254592896,16.774803,0.241,6.2e-09,17.256508,62,-323.81607,,14.330042,17.256508,,11.885108,0.11,7.8740076e-10,
62,,1260,0.999999,9.837625850976636,7.9372544000000005,,16.639673000000002,,8.9701,4.348231299999999,0.025,,51.215205669403076,16.650919000000002,0.241,6.3e-09,17.256508,63,-320.3665,,13.874873999999998,17.256508,,-13.353476,0.11,7.937253599999999e-10,
63,0.20635872,1280,0.999999,9.64084141612012,1.0,,16.623924,13.206957999999998,8.778138,36.324463,0.023,,51.56117582321167,16.527908,0.222,13.206957999999998,17.256508,64,-295.77692,13.206957999999998,13.840557,17.256508,1.8114453999999998,12.670760000000001,0.11,13.206957999999998,
64,0.83726865,1300,0.999999,9.658681835492999,1.4118178,,16.608420000000002,28.797144,8.795853,31.803308,0.024,,52.55421566963196,16.40895,0.234,54.422462,17.256508,65,-302.65582,28.797144,13.840426,17.256508,7.3575077,14.636679999999998,0.11,38.547794,
65,0.00011991704,1320,0.999999,9.637925876083203,1.0693468000000002,,16.593153,0.00022230591,8.773695,32.275909999999996,0.019,,53.38295435905457,16.293264,0.185,0.007914530999999999,17.256508,66,-250.87941,0.007391836,13.797552,17.256508,0.0010546172,11.303991,0.11,0.0074012764,
66,0.86773384,1340,0.999999,9.736613477522287,1.7274953000000002,,16.578115,0.0013343635999999999,8.865729,27.598974,0.024,,53.76738405227661,16.182405,0.238,58.138169999999995,17.256508,67,-297.44162,20.443226,13.671354000000001,17.256508,7.6203284,6.334708999999999,0.11,33.654602000000004,
67,0.8244949,1360,0.999999,9.609315844766794,1.5578809999999998,,16.5633,33.112656,8.750577,29.378254,0.026,,54.37827229499817,16.073114,0.253,56.06565500000001,17.256508,68,-306.59402,33.112656,13.583912,17.256508,7.2244344,7.956125699999999,0.11,35.988407,
68,0.79552007,1380,0.999999,9.608602349900787,1.5596412,,16.5487,29.373435999999998,8.748447,29.091784000000004,0.027,,55.11066651344299,15.966961999999999,0.265,54.890884,17.256508,69,-312.03537,29.373435999999998,13.6310005,17.256508,6.9629674,17.111183,0.11,35.194557,
69,0.9127765999999999,1400,0.999999,9.624807016366454,1.0005162,,16.534311,0.000102341255,8.765255,42.587604999999996,0.019,,55.91251277923584,15.864079,0.189,63.89436,17.256508,70,-240.37438999999998,63.86139,13.582647,17.256508,8.092397,10.548361,0.11,63.861397,
70,2.0201514e-14,1420,0.999999,9.719649307826772,8.426138,,16.520126,9.504612e-16,8.849001,4.0959473,0.012,,57.03396725654602,15.765276,0.118,7.1014339999999996e-09,17.256508,71,-178.29658999999998,1.4333571000000002e-12,13.499346,17.256508,1.7910094e-13,8.012343,0.11,8.427864e-10,
71,1.4470809999999998,1440,0.999999,9.852548001782402,1.0,,16.506142,104.18983,8.9720545,47.496303999999995,0.012,,58.14545464515686,15.670925,0.121,104.18983,17.256508,72,-177.44081,104.18983,13.442053,17.256508,12.983289,10.367314,0.11,104.18983,
72,1.0120703000000002,1460,0.999999,9.883829056367725,1.197418,,16.492348,13.727158,9.000186,37.908504,0.012,,59.34985327720642,15.579545999999999,0.124,73.881134,17.256508,73,-177.45488,60.153980000000004,13.411947,17.256508,9.085641,11.342496,0.11,61.700375,
73,2.4820417999999997e-08,1480,0.999999,9.85810412044868,1.1277548000000002,,16.478742999999998,,8.975235000000001,30.603296000000004,0.041,,60.65603089332581,15.4903,0.39,1.8441110000000001e-06,17.256508,74,-391.7304,1.6213668000000001e-06,13.4167,17.256508,2.1714712e-07,13.983588000000001,0.11,1.6352056000000002e-06,
74,0.9966288000000001,1500,0.999999,9.460895909852882,1.0,,16.465319,74.74716,8.616904,43.10087,0.041,,61.91178226470947,15.398654,0.39,74.74716,17.256508,75,-386.58664,74.74716,13.266812,17.256508,8.587854,3.1684422000000003,0.11,74.74716,
75,0.44279042,1520,0.999999,9.42844690973094,1.072856,,16.452074,31.276746999999997,8.584457,35.97142,0.055,,63.4604434967041,15.308992000000002,0.501,33.652073,17.256508,76,-446.46783,31.276746999999997,13.239801000000002,17.256508,3.8021297,11.515893,0.11,31.366814,
76,1.3652725,1540,0.999999,9.375702716909387,1.1560673000000001,,16.439001,89.77913000000001,8.5365505,41.51847,0.061,,64.90092253684998,15.221039000000001,0.543,105.125984,17.256508,77,-461.00253,89.77913000000001,13.249713,17.256508,11.664658,14.620972,0.11,90.93414,
77,1.2850412,1560,0.999999,9.37007188589803,1.4732431000000001,,16.426098,50.48131,8.532016,34.396159999999995,0.874,,66.39300894737244,15.1352825,1.0,100.233215,17.256508,78,-924.7133,50.48131,13.245829999999998,17.256508,10.969603,12.983901,0.11,68.03576,
78,1.1403252000000001,1580,0.999999,9.383934987123533,1.8050749,,16.413359,25.8021,8.54144,28.856838,0.874,,67.39703679084778,15.051817000000002,1.0,90.08569,17.256508,79,-912.7363,31.039713,13.308909,17.256508,9.736846,18.21071,0.11,49.9069,
79,1.1250066,1600,0.999999,9.368350348824402,2.0824192,,16.400779999999997,22.192032,8.528198,26.17727,0.874,,68.14293122291565,14.970270999999999,1.0,90.00053,17.256508,80,-901.1676,22.566198,13.263178,17.256508,9.60375,9.665171,0.11,43.219215000000005,
80,1.1115065,1620,0.999999,9.368296507226523,2.3244991,,16.388357,17.554188,8.528208,24.334644,0.874,,69.01547741889954,14.890739000000002,1.0,90.03201999999999,17.256508,81,-889.8889,17.821293,13.2173395,17.256508,9.487138,9.543137,0.11,38.731792,
81,1.1121551,1640,0.999999,9.365181642242263,2.5399990000000003,,16.376087,15.530198,8.525534,23.078962,0.874,,69.87906074523926,14.813115,1.0,91.19672,17.256508,82,-878.7942,15.530198,13.265269,17.256508,9.491156,17.130478,0.11,35.904232,
82,1.1176473,1660,0.999999,9.351126829631736,2.7360785,,16.363966,13.979118,8.515735000000001,22.149282,0.874,,70.41953849792479,14.737243,1.0,92.764725,17.256508,83,-867.99603,13.979118,13.284359,17.256508,9.535238,14.817407000000001,0.11,33.904263,
83,1.1124563,1680,0.999999,9.355350764027962,2.92085,,16.35199,11.72263,8.518981,21.305560999999997,0.874,,71.45350122451781,14.663216,1.0,93.44633,17.256508,84,-857.5238,12.108236999999999,13.236392000000002,17.256508,9.489473,9.20728,0.11,31.992853000000004,
84,1.110473,1700,0.999999,9.350099968642676,3.0931903999999997,,16.340157,10.713327,8.510660000000001,20.628063,0.874,,72.71403932571411,14.590832,1.0,94.39021,17.256508,85,-847.2438,10.713327,13.245006,17.256508,9.470324,13.916834,0.11,30.515488,
85,1.1129458,1720,0.999999,9.322269670858237,3.2545257000000003,,16.32846,10.124889,8.486696,20.091354,0.874,,74.26509714126588,14.519854,1.0,95.71334,17.256508,86,-837.2293,10.124889,13.227539000000002,17.256508,9.4867325,11.686296,0.11,29.409306,
86,1.109551,1740,0.999999,9.342231644840592,3.4094955999999996,,16.316898000000002,8.895894,8.504976,19.578688,0.874,,75.84119820594788,14.450717000000001,1.0,96.53093,17.256508,87,-827.4278,9.163761000000001,13.229208999999999,17.256508,9.456072,13.308832,0.11,28.312378000000002,
87,1.0901009,1760,0.999999,9.393612464682096,3.5563097000000004,,16.30547,6.7842139999999995,8.550768,18.997414000000003,0.874,,76.36707830429076,14.383673000000002,1.0,95.92888,17.256508,88,-817.81604,8.385811,13.267126000000001,17.256508,9.2926855,16.500391,0.11,26.974276,
88,1.0806624,1780,0.999999,9.378854670137526,3.6985974,,16.29417,6.8492619999999995,8.540649,18.545015,0.874,,76.78449702262878,14.318021,1.0,96.17895,17.256508,89,-808.444,7.7432284,13.280013,17.256508,9.213636,14.362606,0.11,26.004168,
89,1.0773108,1800,0.999999,9.361905319541806,3.8351163999999995,,16.282997,6.811871000000001,8.522662,18.184174,0.874,,77.9394247531891,14.253627999999999,1.0,96.95798,17.256508,90,-799.25775,7.2035027000000005,13.315211999999999,17.256508,9.184965,16.402374,0.11,25.281626,
90,1.062042,1820,0.999999,9.38832152291559,3.9641652,,16.271948000000002,5.295385,8.545417,17.762302,0.874,,79.0641143321991,14.190901,1.0,96.64582,17.256508,91,-790.4905,6.743781599999999,13.135284,17.256508,9.056053,-3.1034617,0.11,24.379868,
91,1.0563371000000001,1840,0.999999,9.384156777641762,4.091539,,16.261019,5.655507,8.545767999999999,17.443897,0.874,,80.17755246162416,14.129539999999999,1.0,97.183014,17.256508,92,-781.7086,6.3474913,13.163617000000002,17.256508,9.00868,15.708785999999998,0.11,23.752192,
92,1.0530146,1860,0.999999,9.378997698053595,4.2148639999999995,,16.250207999999997,5.517926,8.538287,17.169453,0.874,,81.26710033416748,14.069420000000001,1.0,97.93036,17.256508,93,-773.0893,6.002358,13.217896,17.256508,8.981047,18.181765,0.11,23.234526000000002,
93,1.0515136,1880,0.999999,9.365684473672284,4.3343487000000005,,16.239513,5.3944488,8.527797,16.930948,0.874,,82.34451103210448,14.010466000000001,1.0,98.84227,17.256508,94,-764.7041,5.69907,13.220426000000002,17.256508,8.968271000000001,13.427382999999999,0.11,22.80441,
94,1.0448684000000001,1900,0.999999,9.398974068116651,4.449913,,16.22893,4.660824,8.555365,16.668858,0.874,,83.55769371986389,13.953043,1.0,99.2625,17.256508,95,-756.4399,5.430457,13.28011,17.256508,8.912972,18.862003,0.11,22.306616,
