,IWMean,LQGsigma,Iteration,ReturnLastEpisode,URet,MISE,LQGmu1,DenMISELogLast,DenMISEMeanLog,IWMin,IWFirstEpisode,IWNorm2,IWNorm1,DenMISELogFirst,IWLastEpisode,ReturnMin,target_sum_log_mean,SqrtESSClassic,ReturnMean,LQGmu01,TimestepsSoFar,ReturnStepMax,TimeElapsed,ReturnMax,ReturnAbsMax,IWMax,Bound
0,1.1758598999999998,0.11,1,15.807039999999999,17.497854397219367,18.586864000000002,-0.094,13.511501,13.511501,,1.1758598999999998,1.1758598999999998,1.1758598999999998,13.511501,1.1758598999999998,,13.673501000000002,1.0,15.807039999999999,-0.009,20,0.99233466,0.2169184684753418,15.807039999999999,15.807039999999999,1.1758598999999998,66.00798
1,1.4470937,0.11,2,15.405872,17.065959785496393,22.511201999999997,-0.092,19.531605,16.563692,,1.0841396,2.109889,2.8941875,13.595778,1.8100479,,16.900760000000002,1.371725,15.606457,-0.009,40,0.99233466,10.593576431274414,15.807039999999999,15.807039999999999,1.8100479,57.081635
2,1.3479573,0.11,3,15.205641,16.842618451755552,20.829207999999998,-0.09,14.141329999999998,15.845134,,1.0385957000000001,2.4200334999999997,4.043872,13.623439000000001,1.140672,,16.109312,1.6709983,15.472851,-0.009,60,0.99233466,11.06037425994873,15.807039999999999,15.807039999999999,1.8646041000000002,49.208121999999996
3,1.2921467,0.11,4,15.728316,17.422157303486266,20.029863,-0.087,16.121168,15.974108,,0.96574277,2.763163,5.1685867,13.633041,0.9933711,,16.171146,1.8705326,15.536717000000001,-0.009,80,0.99233466,11.753268480300903,15.807039999999999,15.807039999999999,2.1363687999999996,45.38153
4,1.3474993,0.11,5,15.048119,16.64498107360619,20.726805,-0.084,9.704578999999999,14.762423499999999,,0.84474117,3.3076142999999996,6.7374964,13.626166,1.6640041,,14.968468,2.0369656000000003,15.438998000000002,-0.008,100,0.99233466,12.570370435714722,15.807039999999999,15.807039999999999,2.4078188,44.00708
5,1.5050615,0.11,6,14.347145000000001,15.94672176748791,22.667915,-0.081,17.883955,15.325915,,0.7344889,4.1948957,9.030369,13.599948999999999,2.7730162,,15.584489000000001,2.152704,15.257022000000001,-0.008,120,0.99233466,13.2507164478302,15.807039999999999,15.807039999999999,2.7730162,44.69655
6,1.130459,0.11,7,15.286310999999998,16.924722910617753,16.943583,-0.07,12.516501,14.979335,,0.24928196,4.0720477,7.9132123,13.561281,0.78627706,,14.632249,1.9433005,15.261207,-0.007,140,0.99233466,13.950751304626465,15.807039999999999,15.807039999999999,2.8601465,41.345946999999995
7,1.4552417e-07,0.11,8,15.164727,16.79258987877215,2.2410272000000002e-06,-0.01,14.732810999999998,14.955847,,6.328751400000001e-10,1.1456717e-06,1.1649935e-06,13.462742,1.025962e-08,,-5.0457325,1.016865,15.249146,-0.001,160,0.99233466,14.647159337997437,15.807039999999999,15.807039999999999,1.145513e-06,46.634632
8,0.9426209999999999,0.11,9,11.336666000000001,12.443316191494384,10.686179,-0.008,2.1531582,13.428629999999998,,2.5574612e-10,8.483588000000001,8.483589,13.344957999999998,8.483588000000001,,-4.996008,1.0000001,14.814426000000001,-0.001,180,0.99233466,15.418797492980955,15.807039999999999,15.807039999999999,8.483588000000001,58.107296
9,1.1262003,0.11,10,12.011759,13.326081595523055,13.181435,-0.01,13.007455,13.358091,,6.894722599999999e-10,7.9951,11.262003,13.239598,6.1336346,,-2.2389930000000002,1.4086131000000002,14.53416,-0.001,200,0.99233466,16.383457899093628,15.807039999999999,15.807039999999999,6.1336346,46.84655
10,1.2700368,0.11,11,11.534006,12.764228058006005,14.846789999999999,-0.011,19.611889,13.921092999999999,,1.3231398e-09,8.264516,13.970406,13.144288000000001,4.1015525,,0.34920165,1.6904081999999998,14.261419,-0.001,220,0.99233466,17.516807556152347,15.807039999999999,15.807039999999999,6.1139126,42.89985
11,1.3324393,0.11,12,10.340931,11.394512479111242,15.228916,-0.012,14.858423000000002,14.007156,,2.5199699999999995e-09,8.387998,15.989272,13.057277000000001,3.3790355000000005,,2.0945427,1.9062085,13.934710999999998,-0.001,240,0.99233466,18.861796855926517,15.807039999999999,15.807039999999999,6.1777334,40.10611
12,1.3210194,0.11,13,12.201342,13.469458892876663,15.291935999999998,-0.013,18.367455,14.356226999999999,,4.888701000000001e-09,8.363855000000001,17.173251999999998,12.977234,2.4376933999999997,,3.8297632000000004,2.0532699,13.801375,-0.001,260,0.99233466,20.13686180114746,15.807039999999999,15.807039999999999,6.366965,38.387352
13,1.1875055,0.11,14,11.362731,12.544096300136545,13.759882000000001,-0.014,16.324986,14.510423999999999,,9.228257e-09,8.006564,16.625076,12.903126,0.8755474,,5.0716367,2.0764308000000002,13.627187,-0.001,280,0.99233466,21.209994792938236,15.807039999999999,15.807039999999999,6.4357714999999995,36.597687
14,1.2068424999999998,0.11,15,13.2560625,14.618914498323289,14.331907000000001,-0.015,5.669876599999999,13.926919,,1.7842297999999998e-08,8.273904,18.102638,12.834133,2.8582199,,5.4998455,2.1879199000000003,13.602445000000001,-0.002,300,0.99233466,22.27342462539673,15.807039999999999,15.807039999999999,6.5978103,36.005974
15,1.2476707,0.11,16,12.736939,14.100061555448036,15.022070999999999,-0.017,15.604144,14.038816,,3.5511476e-08,8.719136,19.96273,12.769594,3.237705,,6.509816000000001,2.2895307999999996,13.548351,-0.002,320,0.99233466,23.26984477043152,15.807039999999999,15.807039999999999,6.808377,35.734226
