,IWNorm1,IWMean,IWNorm2,LQGsigma,Iteration,IWMin,DenMISEMeanLog,MISE,ReturnMax,ReturnMean,ReturnAbsMax,ReturnMin,DenMISELogFirst,target_sum_log_mean,DenMISELogLast,SqrtESSClassic,IWMax,URet,ReturnLastEpisode,LQGmu01,LQGmu1,IWLastEpisode,IWFirstEpisode,TimestepsSoFar,Bound,ReturnStepMax,TimeElapsed
20,22.914360000000002,1.0911600000000001,5.817128,0.11,21,,16.410372,18.701406,17.240557,17.048693,17.240557,,15.557657999999998,-5.487543,16.390081,3.9391190000000003,2.0366213,18.953658226343826,17.173038000000002,-0.12,-0.834,1.7717607,,420,19.141287,0.9999992,31.38635396957397
21,23.268293,1.0576497,5.510544,0.11,22,,16.29776,18.12895,17.240557,17.053307999999998,17.240557,,15.511138,-4.342958,13.855151000000001,4.222504,1.6212944999999999,18.930398559885916,17.150234,-0.117,-0.825,0.84103465,,440,18.539309,0.9999992,32.647774934768684
22,24.030016,1.0447834,5.2732863,0.11,23,,15.951979999999999,17.912548,17.240557,17.058435,17.240557,,15.466686,-3.3932369,8.295228999999999,4.556934,1.3223688999999998,18.95105393052504,17.171217000000002,-0.112,-0.811,1.0536581,,460,18.292791,0.9999992,33.73406648635864
23,25.459329999999998,1.0608053999999998,5.4044669999999995,0.11,24,,16.019938,18.1938,17.240557,17.06355,17.240557,,15.424126999999999,-2.0893734,17.542479,4.710793499999999,1.4898052,18.960372688464197,17.181176999999998,-0.107,-0.793,1.4898052,,480,18.561625,0.9999992,34.306570053100586
24,26.664203999999998,1.0665681,5.5587683,0.11,25,,16.117723,18.290173,17.240557,17.064486,17.240557,,15.383304999999998,-1.1809783999999999,18.408026,4.7967825,1.4955334999999998,18.865927883263033,17.086962,-0.106,-0.789,1.3350886,,500,18.651401999999997,0.9999992,35.261034727096565
25,27.928625,1.0741778999999998,5.8738779999999995,0.11,26,,16.142902,18.421305,17.240557,17.06602,17.240557,,15.344084,-0.24412067,16.710289000000003,4.7547164,1.6023294,18.882661489064933,17.104328,-0.103,-0.775,1.6023294,,520,18.785729999999997,0.9999992,36.65678715705872
26,29.113122999999998,1.0782638,6.053952,0.11,27,,16.293306,18.49328,17.240557,17.069923,17.240557,,15.306344000000001,0.58644897,20.135565,4.808945,1.6687063999999998,18.95261546230984,17.171429999999997,-0.102,-0.771,1.448885,,540,18.853596,0.9999992,37.53427696228027
27,30.442234000000003,1.0872226999999999,6.3076506,0.11,28,,16.276287,18.651876,17.240557,17.075182,17.240557,,15.269976000000002,1.2257978999999999,15.744732,4.826239599999999,1.7980218000000001,18.99870549117142,17.217188,-0.101,-0.766,1.661196,,560,19.010901999999998,0.9999992,38.73074197769165
28,31.469633,1.0851598,6.369253,0.11,29,,16.364943,18.614258,17.240557,17.076385000000002,17.240557,,15.234884,1.8453716,18.767193,4.940867,1.7596316000000003,18.890735905358635,17.110079000000002,-0.101,-0.766,1.3435185,,580,18.964954000000002,0.9999992,40.079272747039795
29,32.777190000000004,1.092573,6.616614,0.11,30,,16.172522,18.746592,17.240557,17.081413,17.240557,,15.200982999999999,2.2222524,10.5136795,4.953771,1.8697574000000001,19.00847231902029,17.227161,-0.099,-0.76,1.6866417,,600,19.096375,0.9999992,41.40785288810729
30,34.34517,1.1079086999999999,7.23455,0.11,31,,15.979754000000002,19.012262,17.240557,17.083467000000002,17.240557,,15.168192999999999,2.6699528999999997,10.111425,4.7473817,2.4069187999999997,18.924823567781782,17.145119,-0.096,-0.745,2.4069187999999997,,620,19.37725,0.9999992,42.76684188842773
31,35.659863,1.1143707,7.397656,0.11,32,,15.935305,19.123238,17.240557,17.085812,17.240557,,15.136445000000002,3.0827966,14.459969500000001,4.820427400000001,2.4428482000000002,18.939242813503586,17.15847,-0.095,-0.742,1.8919401000000002,,640,19.482697,0.9999992,43.72967171669006
32,36.557472,1.1078021999999998,7.3083577,0.11,33,,15.973078,19.007538,17.240557,17.086520999999998,17.240557,,15.105673000000001,3.4957469,17.077963,5.002146,2.2202034,18.887778716036447,17.109287,-0.096,-0.745,1.4397693,,660,19.353937,0.9999992,45.06239366531372
33,37.436485,1.1010731000000002,7.223838300000001,0.11,34,,16.044829999999997,18.89207,17.240557,17.0892,17.240557,,15.075820000000002,3.9130738,18.313707,5.1823535000000005,2.0062306,18.95811369285456,17.177536,-0.096,-0.747,1.3460063999999998,,680,19.226425,0.9999992,46.58932256698608
34,38.489395,1.099697,7.2299055999999995,0.11,35,,16.115294,18.868471,17.240557,17.091486,17.240557,,15.046832,4.3251047,18.417475,5.3236375,1.8875841,18.9496503635868,17.16928,-0.097,-0.749,1.4550607,,700,19.193953,0.9999992,47.943503856658936
35,39.377712,1.0938253,7.186996000000001,0.11,36,,16.06654,18.770544,17.256996,17.096083,17.256996,,15.018661499999999,4.583324,14.267199,5.4790225,1.7535355,19.039646989206123,17.256996,-0.097,-0.751,1.253976,,720,19.087095,0.9999992,49.43941712379456
36,40.063477,1.0827966999999998,7.071078999999999,0.11,37,,16.000439,18.581419,17.256996,17.09896,17.256996,,14.991261999999999,4.774487000000001,13.532717000000002,5.6658225,1.6216084,18.982932680367263,17.202532,-0.098,-0.756,1.0208753000000002,,740,18.887532999999998,0.9999992,51.13727116584778
37,40.700912,1.0710766,6.9775977,0.11,38,,16.025357999999997,18.380306,17.256996,17.101591,17.256996,,14.964594,5.039127,16.869204999999997,5.833083599999999,1.494142,18.980728480877797,17.198877,-0.1,-0.761,0.90411425,,760,18.677643,0.9999992,52.77483081817627
38,41.886757,1.0740193999999998,7.114124,0.11,39,,16.059905999999998,18.430946,17.256996,17.103006,17.256996,,14.938619000000001,5.3869886,17.305065,5.8878307,1.5265392,18.937038221918407,17.156803,-0.099,-0.759,1.4116846,,780,18.72552,0.9999992,54.42546486854553
39,42.935246,1.0733812,7.179879700000001,0.11,40,,16.159935,18.417112,17.256996,17.10223,17.256996,,14.913301,5.7586603,19.990774,5.9799394999999995,1.5082006000000001,18.85166451335894,17.071976,-0.099,-0.758,1.2638459999999998,,800,18.707148,0.9999992,55.85784602165222
40,44.067314,1.0748125,7.5211625,0.11,41,,15.977727,18.435415,17.256996,17.099026000000002,17.256996,,14.888608999999999,5.940612000000001,8.619516,5.8591094,1.8207576,18.74751633267676,16.970776,-0.096,-0.747,1.6682067999999999,,820,18.731432,0.9999992,57.39369606971741
41,45.482409999999994,1.0829146,7.8336179999999995,0.11,42,,15.935629999999998,18.575523,17.256996,17.10145,17.256996,,14.864510999999998,6.196297,14.139346,5.8060540000000005,2.0634897,18.982498636893517,17.200842,-0.095,-0.74,1.7896205000000003,,840,18.874245000000002,0.9999992,59.2518470287323
42,46.934338000000004,1.0914962,8.065852,0.11,43,,15.942423999999999,18.720312,17.256996,17.101614,17.256996,,14.840981,6.4636846,16.15012,5.818894,2.1588612,18.88697380082975,17.108513000000002,-0.094,-0.737,1.853891,,860,19.018375,1.0,61.07119083404541
43,47.121407,1.0709411,7.828945,0.11,44,,15.966189000000002,18.367853,17.256996,17.101484,17.256996,,14.817991000000001,6.654796000000001,16.902294,6.018870400000001,1.8875859,18.8745808843141,17.09594,-0.095,-0.742,0.5902797,,880,18.656012,1.0,62.407490491867065
44,48.692837,1.0820631,8.333055499999999,0.11,45,,15.960410000000001,18.559866,17.256996,17.103865,17.256996,,14.795518,6.927278500000001,15.639523,5.843335,2.3687375,18.991608295699304,17.208584,-0.093,-0.732,2.1271553,,900,18.856682,1.0,63.66107320785522
45,49.259865000000005,1.0708666,8.088683,0.11,46,,15.992597,18.369782999999998,17.256996,17.106258,17.256996,,14.773539999999999,7.125183,17.364744,6.089973400000001,1.9899782,18.9963909375527,17.213985,-0.094,-0.737,1.0030775,,920,18.65458,1.0,65.52318000793457
46,49.52237,1.0536674,7.805602,0.11,47,,15.814127,18.074741,17.256996,17.106346,17.256996,,14.752032999999999,7.0756570000000005,7.538057000000001,6.3444652999999995,1.6550858,18.88478576756141,17.110397,-0.096,-0.745,0.6043637,,940,18.348112,1.0,67.56966400146484
47,50.095634000000004,1.0436591,7.622109,0.11,48,,15.834285000000001,17.901579,17.256996,17.105435999999997,17.256996,,14.730979999999999,7.220521499999999,16.731041,6.572411,1.4491503000000001,18.84034003503581,17.062662,-0.097,-0.752,0.8002953,,960,18.165468,1.0,69.30374550819397
48,51.47278,1.0504649,8.121814,0.11,49,,15.858179000000002,18.019451,17.256996,17.107086,17.256996,,14.710360999999999,7.5120897,16.963642,6.337596400000001,1.8665648000000001,18.96779704185928,17.186203,-0.095,-0.739,1.8665648000000001,,980,18.293120000000002,1.0,71.2906894683838
49,52.431495999999996,1.0486299,8.14963,0.11,50,,15.92875,17.988108,17.256996,17.10816,17.256996,,14.690157999999998,7.752742,19.339653,6.4336047,1.8324567999999999,18.942859258598748,17.160837,-0.095,-0.739,1.2435045,,1000,18.25769,1.0,73.22279000282288
50,54.25555799999999,1.0638344,9.047546,0.11,51,,15.800226,18.246536,17.256996,17.108461,17.256996,,14.670354999999999,7.853414999999999,9.32855,5.996715,2.7209792,18.904546201593032,17.123487,-0.091,-0.723,2.4738345,,1020,18.53576,1.0,75.34140515327455
51,55.659718000000005,1.0703791,9.431905,0.11,52,,15.723647,18.357313,17.256996,17.108883,17.256996,,14.650936999999999,7.950767999999999,11.760031,5.901217,3.0378580000000004,18.91063745857948,17.130468,-0.09,-0.718,1.9844028000000002,,1040,18.651218,1.0,77.4007890224457
52,56.90551,1.0736888999999998,9.459613000000001,0.11,53,,15.691434,18.412506,17.256996,17.108738,17.256996,,14.631888,8.075878,13.952465,6.0156279999999995,2.936471,18.880051293909474,17.101143,-0.09,-0.718,1.8582046000000003,,1060,18.70082,1.0,78.87939929962158
53,57.451927000000005,1.0639246,9.136809,0.11,54,,15.775242,18.247104999999998,17.256996,17.110613,17.256996,,14.613195999999999,8.29345,20.149632999999998,6.287964,2.5229367999999996,18.9930148173547,17.2101,-0.091,-0.722,1.0961505,,1080,18.522932,1.0,80.53090071678163
54,59.472374,1.0813158999999999,10.052817,0.11,55,,15.725797,18.542479,17.256996,17.110964000000003,17.256996,,14.594848,8.408656,12.996725999999999,5.915991,3.318201,18.91014024348817,17.129784,-0.089,-0.71,2.8676107,,1100,18.83565,1.0,82.37222623825073
55,60.448356999999994,1.0794350000000001,9.977946000000001,0.11,56,,15.706854000000002,18.51163,17.256996,17.112254999999998,17.256996,,14.576829,8.528410000000001,14.590944,6.058196,3.1559727000000004,18.96319898904977,17.183270999999998,-0.089,-0.711,1.6911677,,1120,18.797918,1.0,84.49063158035278
56,60.474247,1.0609517,9.461967999999999,0.11,57,,15.7112055,18.195795,17.256996,17.11269,17.256996,,14.559129,8.644752,15.882164000000001,6.391297,2.5885884999999997,18.916498796773745,17.137058,-0.09,-0.717,0.65513587,,1140,18.467163,1.0,85.83595037460326
57,60.919140000000006,1.05033,9.047522,0.11,58,,15.704144,18.015632999999998,17.256996,17.114532,17.256996,,14.541738,8.743530999999999,15.24554,6.7332406,2.0927732,19.001823103246284,17.2196,-0.091,-0.724,0.8932998,,1160,18.273220000000002,1.0,87.57715106010437
58,61.7322,1.0463084999999999,8.7884445,0.11,59,,15.712156,17.946415,17.256996,17.1144,17.256996,,14.524643,8.851704,16.129944000000002,7.024246700000001,1.7429818,18.88499916162686,17.106817000000003,-0.093,-0.731,1.1224553999999998,,1180,18.19333,1.0,89.4282398223877
59,62.319480000000006,1.038658,8.566594,0.11,60,,15.729187,17.81445,17.256996,17.113712,17.256996,,14.507836,8.951536,16.690258,7.274709,1.4977072,18.853070723381144,17.073027,-0.094,-0.738,0.8153873,,1200,18.052864000000003,1.0,91.64308309555055
60,63.560524,1.0419759,8.748108,0.11,61,,15.735110999999998,17.871975,17.256996,17.114829999999998,17.256996,,14.491306,9.088013,16.053755,7.265631,1.5908381999999999,18.963367200475982,17.181877,-0.094,-0.734,1.4704614,,1220,18.110687,1.0,94.14136147499084
61,64.44722,1.0394713,8.681161999999999,0.11,62,,15.701016000000001,17.827112,17.256996,17.113654999999998,17.256996,,14.475045999999999,9.148002,13.581245000000001,7.423801400000001,1.4737858999999998,18.81829339887806,17.042038,-0.094,-0.738,1.0891387,,1240,18.060738,1.0,96.55657720565796
62,65.2867,1.0362966999999998,8.567515,0.11,63,,15.774270999999999,17.770585999999998,17.256996,17.112288,17.256996,,14.459045000000001,9.294172999999999,20.278226999999998,7.6202602,1.3603826,18.80498950640304,17.02745,-0.096,-0.744,1.0001925999999999,,1260,17.998188,1.0,98.77935361862184
63,65.84703,1.0288599,8.454176,0.11,64,,15.79004,17.642525,17.256996,17.112919,17.256996,,14.443297,9.353867,16.748535,7.788698700000001,1.2622944999999999,18.93252316313361,17.152639999999998,-0.097,-0.752,0.67984205,,1280,17.865206,1.0,100.50665950775145
64,67.01704000000001,1.0310314,8.493231,0.11,65,,15.816804000000001,17.679605,17.256996,17.11372,17.256996,,14.4277935,9.443709,17.501766,7.8906410000000005,1.2657132,18.945021780819854,17.165125,-0.099,-0.757,1.2192669,,1300,17.89941,1.0,102.48026180267334
65,68.09206,1.0316979,8.552819,0.11,66,,15.787586,17.690495000000002,17.256996,17.114101,17.256996,,14.412526000000002,9.481419,13.858295000000002,7.961358000000001,1.2939208999999998,18.918571003042747,17.138763,-0.1,-0.761,1.139801,,1320,17.908345999999998,1.0,104.29116821289062
66,69.20875500000001,1.0329665000000001,8.634675999999999,0.11,67,,15.721960000000001,17.712301,17.256996,17.114957999999998,17.256996,,14.397488000000001,9.480688,11.359731,8.015212,1.3134953,18.952261480940866,17.171592999999998,-0.1,-0.764,1.1896989,,1340,17.928688,1.0,106.66617107391356
67,70.1911,1.032222,8.675809,0.11,68,,15.648207999999999,17.699483999999998,17.256996,17.115072,17.256996,,14.382673,9.529249,10.674501,8.090439,1.2830902,18.900034832063827,17.122774,-0.1,-0.761,1.0867286,,1360,17.91386,1.0,108.28990364074707
68,71.282974,1.0330865,8.742208,0.11,69,,15.715281,17.713465,17.256996,17.114708,17.256996,,14.368073999999998,9.699143,20.244774,8.153887,1.2654405,18.869851692903573,17.089828,-0.099,-0.759,1.1621507,,1380,17.926172,1.0,110.02738332748413
69,72.39078,1.0341539,8.8165655,0.11,70,,15.667744,17.730982,17.256996,17.11435,17.256996,,14.353685,9.757710000000001,12.355495,8.210769,1.2393041,18.868826552429756,17.089577,-0.099,-0.757,1.1862153,,1400,17.942215,1.0,112.49504256248474
70,72.92804,1.0271555,8.819546,0.11,71,,15.654119,17.609898,17.256996,17.113705,17.256996,,14.3395,9.782122,14.666922,8.268911,1.2763242,18.84559301976949,17.068676,-0.1,-0.762,0.6549235,,1420,17.819647,1.0,114.610374212265
71,74.00859,1.0278971,8.883026,0.11,72,,15.635558999999999,17.624199,17.256996,17.115435,17.256996,,14.325515,9.854009,14.291426000000001,8.331462,1.2644126,19.020711479099177,17.238293,-0.1,-0.761,1.1548336000000001,,1440,17.832373,1.0,117.59353613853456
72,74.58919,1.0217696,8.912755,0.11,73,,15.631480999999999,17.518608,17.256996,17.116028,17.256996,,14.311720999999999,9.879327,15.310474,8.3688135,1.2945207,18.938684568061408,17.158673999999998,-0.101,-0.766,0.68852985,,1460,17.725853,1.0,120.716867685318
73,75.73193,1.0234045,9.032828,0.11,74,,15.652097,17.543598,17.256996,17.114422,17.256996,,14.298116,9.933809,17.135881,8.384078,1.3275881,18.773990270165545,16.997126,-0.102,-0.772,1.192755,,1480,17.750465,1.0,123.63575768470764
74,76.68193000000001,1.0224258,9.067378999999999,0.11,75,,15.684248,17.527426000000002,17.256996,17.115251999999998,17.256996,,14.284692999999999,10.050403999999999,18.04083,8.456902000000001,1.3085641000000001,18.958322141684967,17.176497,-0.102,-0.771,1.0340385,,1500,17.732512,1.0,126.3467972278595
75,77.73787,1.0228667,9.119732,0.11,76,,15.675977,17.534142000000003,17.256996,17.114792,17.256996,,14.271447,10.122228999999999,15.033752999999999,8.524139,1.2972371999999999,18.86019683033197,17.080376,-0.102,-0.77,1.1267851999999998,,1520,17.73761,1.0,128.98398661613464
76,78.91434,1.0248616,9.209078,0.11,77,,15.717761999999999,17.567131,17.256996,17.114335999999998,17.256996,,14.258375,10.22689,18.871243,8.569189999999999,1.3099763,18.856742888140584,17.079757999999998,-0.102,-0.772,1.2519052,,1540,17.76953,1.0,131.79208278656006
77,79.65646,1.0212367,9.192158000000001,0.11,78,,15.734760999999999,17.50544,17.256996,17.114442999999998,17.256996,,14.245472,10.347183,17.019493,8.665697999999999,1.2737075,18.90339066791792,17.122684,-0.101,-0.767,0.8386063,,1560,17.705583999999998,1.0,134.4789278507233
78,80.706795,1.0216049999999999,9.233336,0.11,79,,15.804526000000001,17.511217000000002,17.256996,17.113838,17.256996,,14.232732999999998,10.514501,21.225397,8.740805,1.2489097,18.846261699904023,17.06662,-0.1,-0.764,1.0970018,,1580,17.709642000000002,1.0,137.52350521087644
79,81.71361999999999,1.0214202,9.302403,0.11,80,,15.767281,17.507458,17.256996,17.112955,17.256996,,14.220154,10.584584,12.803824,8.784141,1.1974598,18.82065980332024,17.043186,-0.099,-0.757,1.0770156000000002,,1600,17.704905,1.0,140.0772466659546
80,82.78384,1.0220227,9.376669,0.11,81,,15.72465,17.517232999999997,17.256996,17.112679,17.256996,,14.207730999999999,10.617386999999999,12.293327,8.828704,1.1919794,18.869056127819928,17.090672,-0.098,-0.756,1.120419,,1620,17.713682000000002,1.0,142.50311088562012
81,83.84719,1.0225267,9.428559,0.11,82,,15.774091,17.52563,17.256996,17.112862,17.256996,,14.195460999999998,10.726353,19.757263000000002,8.892896,1.1821620000000002,18.907969882475612,17.127657,-0.098,-0.756,1.1265197,,1640,17.720663000000002,1.0,145.2299144268036
82,84.94548,1.0234395,9.483483,0.11,83,,15.792871,17.540010000000002,17.256996,17.112173000000002,17.256996,,14.18334,10.802022000000001,17.310795000000002,8.957203,1.1883315,18.83307116309517,17.055712,-0.099,-0.757,1.1572447,,1660,17.73364,1.0,147.67176961898804
83,86.037674,1.024258,9.547659,0.11,84,,15.742367999999999,17.552967000000002,17.256996,17.111534,17.256996,,14.171364,10.814666,11.527728,9.011389999999999,1.1819705,18.835906965714845,17.058542000000003,-0.099,-0.757,1.1529616000000003,,1680,17.745434,1.0,149.9353783130646
84,87.136284,1.0251328000000002,9.616471,0.11,85,,15.747354500000002,17.56677,17.256996,17.110762,17.256996,,14.159529999999998,10.884,16.142431,9.06115,1.1780722,18.82327270742438,17.046020000000002,-0.098,-0.756,1.1613553,,1700,17.75818,1.0,151.9886374473572
85,88.12218,1.0246764000000002,9.647442999999999,0.11,86,,15.727054999999998,17.559029000000002,17.256996,17.111322,17.256996,,14.147832999999999,10.90621,13.977038,9.134253,1.1916225,18.938520348984472,17.158737,-0.099,-0.759,1.0575178,,1720,17.748907,1.0,154.0531299114227
86,89.05870999999999,1.0236633,9.722025,0.11,87,,15.72528,17.542398000000002,17.256996,17.112045000000002,17.256996,,14.136272,10.98129,15.548404999999999,9.16051,1.1889617000000001,18.95397636400961,17.174248000000002,-0.098,-0.754,1.043535,,1740,17.731731,1.0,155.76396894454956
87,90.07333,1.0235606,9.760597,0.11,88,,15.755346,17.541185000000002,17.256996,17.11293,17.256996,,14.124844,11.059353999999999,18.347813000000002,9.22826,1.1733451000000001,18.97141084953469,17.189957,-0.098,-0.756,1.0828613999999999,,1760,17.729129999999998,1.0,158.12672209739685
88,91.12705,1.0238994000000001,9.802302000000001,0.11,89,,15.760523000000001,17.547276999999998,17.256996,17.113595999999998,17.256996,,14.113544000000001,11.108122999999999,16.193062,9.296494500000001,1.1772928,18.953186366368424,17.172125,-0.099,-0.758,1.1113373,,1780,17.73384,1.0,160.40236949920651
89,92.20124,1.0244582,9.860519,0.11,90,,15.787881,17.556194,17.256996,17.11328,17.256996,,14.102371,11.188991999999999,18.199314,9.350546000000001,1.1738151000000001,18.865251393089334,17.085178,-0.099,-0.758,1.1296503999999998,,1800,17.74168,1.0,163.0780489444733
90,93.338974,1.025703,9.917953,0.11,91,,15.597014999999999,17.576878,17.256996,17.113094,17.256996,,14.091320999999999,11.041699000000001,-1.604969,9.411113,1.1955632,18.872656021052496,17.096313000000002,-0.099,-0.759,1.1955632,,1820,17.76117,1.0,165.56189489364627
91,94.03068499999999,1.0220726999999998,9.937892999999999,0.11,92,,15.621542000000002,17.514725,17.256996,17.11385,17.256996,,14.080392000000002,11.085573,17.828201,9.461833,1.221922,18.964119604309317,17.182845999999998,-0.1,-0.764,0.77636844,,1840,17.698029000000002,1.0,168.1450796127319
92,95.11007,1.0226889000000001,10.025686,0.11,93,,15.667114999999999,17.524148999999998,17.256996,17.113373,17.256996,,14.069581,11.148239,19.83812,9.486639,1.2398958999999998,18.848041735409264,17.069479,-0.101,-0.768,1.142829,,1860,17.706974,1.0,170.61423325538638
93,96.21184000000001,1.0235302,10.134294500000001,0.11,94,,15.66032,17.538946,17.256996,17.114187,17.256996,,14.058886,11.162048,15.006219,9.493689,1.3198912,18.970642015841747,17.189954999999998,-0.102,-0.772,1.1607219,,1880,17.721636,1.0,172.59964942932132
94,97.25933,1.0237824,10.196146,0.11,95,,15.709322,17.543251,17.256996,17.114433,17.256996,,14.048304000000002,11.254331,20.292473,9.538833,1.3306315,18.917935705288254,17.13749,-0.102,-0.773,1.1138563,,1900,17.725075,1.0,175.28139877319336
95,98.42499000000001,1.0252603,10.29689,0.11,96,,15.716151000000002,17.568356,17.256996,17.114582000000002,17.256996,,14.037832,11.293697,16.341572,9.558710000000001,1.3728931,18.908800378026452,17.128708,-0.103,-0.775,1.2460378,,1920,17.749802,1.0,178.0947937965393
