,IWMean,IWMin,ReturnAbsMax,IWNorm1,Bound,LQGsigma,target_sum_log_mean,Iteration,LQGmu01,ReturnStepMax,LQGmu1,IWNorm2,TimestepsSoFar,DenMISEMeanLog,MISE,IWFirstEpisode,URet,SqrtESSClassic,ReturnMin,ReturnMax,TimeElapsed,DenMISELogLast,IWLastEpisode,ReturnMean,DenMISELogFirst,ReturnLastEpisode,IWMax
0,1.0660752,,15.058442000000001,1.0660752,46.170320000000004,0.11,18.666164000000002,1,-0.01,0.9625284,-0.101,1.0660752,20,18.60218,16.053432,1.0660752,16.687925283112616,1.0,,15.058442000000001,0.23555827140808105,18.60218,1.0660752,15.058442000000001,18.60218,15.058442000000001,1.0660752
1,1.0917063,,15.817225,2.1834126,39.218864,0.11,20.046535000000002,2,-0.01,0.99566776,-0.103,1.5440679,40,19.958899,16.847579999999997,1.1075221000000002,17.51367817996084,1.4140651000000002,,15.817225,9.791064023971556,21.283113,1.0758905,15.437834,18.634684,15.817225,1.1075221000000002
2,0.9967818000000002,,15.87088,2.9903455,34.134743,0.11,20.396597,3,-0.011,0.99692047,-0.106,1.756674,60,20.419523,15.488091,1.1518999,17.576057854229195,1.7022768,,15.87088,10.343343973159788,21.280575,0.73336065,15.582182999999999,18.669897,15.87088,1.1518999
3,1.0377681,,16.197326999999998,4.1510725,32.883095000000004,0.11,19.972528,4,-0.011,0.999835,-0.107,2.1213105,80,19.961937,16.328548,1.1309979,17.927832413529337,1.9568435000000002,,16.197326999999998,10.581976890563963,18.594963,1.2570112,15.735969,18.707169,16.197326999999998,1.2570112
4,0.43353948,,16.197326999999998,2.1676973999999998,29.665968,0.11,17.356588000000002,5,-0.008,0.999835,-0.084,1.5265178999999998,100,18.718122,6.853273,0.11853224,17.185431385623374,1.4200275,,16.197326999999998,10.869784593582153,13.716651999999998,0.21376679999999998,15.692825,18.73303,15.520246499999999,1.4855433
5,0.28658557,,16.197326999999998,1.7195133999999999,27.338694,0.11,16.637457,6,-0.008,0.999835,-0.08,1.2107217,120,18.514657999999997,4.5293865,0.07145202,17.14598605810709,1.4202384,,16.197326999999998,11.115370988845825,18.014782,0.07205178599999999,15.657326000000001,18.574139000000002,15.479829999999998,1.1843716
6,0.70273405,,16.197326999999998,4.9191384000000005,28.597145,0.11,17.588373,7,-0.009,0.999835,-0.085,2.6925719,140,18.409206,10.865396,0.20508172,16.738839745499664,1.8269293000000002,,16.197326999999998,11.535279273986815,18.432935999999998,2.2227182,15.578071,18.431828,15.102548,2.2227182
7,1.1657727,,16.197326999999998,9.326181,30.500626,0.11,17.794159,8,-0.01,0.999835,-0.104,3.5525296,160,17.755613,18.160852,1.5570556999999998,16.63155846943323,2.6252227,,16.197326999999998,11.971747636795044,13.475372,0.5187942,15.504937,18.327171,14.993001999999999,1.5570796
8,1.1168189,,16.197326999999998,10.051371000000001,29.101913,0.11,17.952433,9,-0.011,0.999835,-0.105,3.6363273,180,17.97342,17.382362,1.5266396999999998,17.024639430168918,2.7641547,,16.197326999999998,12.469305992126465,19.580507,1.052462,15.488651,18.387226000000002,15.358364000000002,1.5622379
9,1.1361277,,16.439709,11.361278,29.94023,0.11,17.383602,10,-0.011,0.999835,-0.11,4.156438,200,17.535951999999998,17.911541,1.4603183000000002,18.18422437166889,2.7334167999999996,,16.439709,13.319717168807983,13.504176999999999,2.2731771000000003,15.583757,18.43855,16.439709,2.2731771000000003
10,1.1078261999999999,,16.439709,12.186088999999999,27.453146000000004,0.11,17.567091,11,-0.01,0.999835,-0.103,3.7648406000000003,220,17.497673000000002,17.295189,1.3028511,17.158151913680786,3.236814,,16.439709,13.955086469650269,17.009628,1.2515924999999999,15.574461999999999,18.479546,15.481501000000002,1.3028511
11,0.005792310500000001,,16.439709,0.06950772599999999,32.411552,0.11,2.7674406000000005,12,-0.018,0.999835,-0.176,0.0683174,240,17.556787,0.09519822,3.3385453000000006e-07,17.690510922498046,1.0174235,,16.439709,14.525451898574829,18.110985,1.5052179999999998e-05,15.607615,18.50447,15.972309,0.06830755599999999
12,0.61199725,,16.552532,7.9559646,38.230509999999995,0.11,10.040656,13,-0.015,0.999835,-0.154,6.7566648,260,16.750767,10.115779,0.0011901238,18.30762465576245,1.1774988000000002,,16.552532,15.15704870223999,8.033251,6.649379700000001,15.6803,18.424426999999998,16.552532,6.649379700000001
13,0.95783377,,16.608083999999998,13.409673000000002,37.812717,0.11,10.239794,14,-0.016,0.9999082,-0.155,8.857845,280,16.658610999999997,15.871564999999999,0.00080503547,18.363628883797947,1.5138752,,16.608083999999998,15.748887538909912,15.9143715,7.103790299999999,15.746572,18.35041,16.608083999999998,7.103790299999999
14,1.0234803,,16.608083999999998,15.352205,35.011795,0.11,10.459473,15,-0.016,0.9999082,-0.157,8.376658,300,16.659678,16.887983,0.0005486693,18.0842129292993,1.8327363,,16.608083999999998,16.152125120162964,16.837667,4.7466984000000005,15.786876000000001,18.281475,16.351132999999997,5.246635400000001
15,1.1072303999999997,,16.608083999999998,17.715687,34.23256,0.11,10.207614999999999,16,-0.016,0.999936,-0.16,8.535055999999999,320,16.555153,18.229689,0.00022712958,18.09139369301096,2.075638,,16.608083999999998,16.805962085723873,15.060982000000001,4.0346839999999995,15.821891,18.216974,16.347126,4.396825
16,1.1380997,,16.608083999999998,19.347694,33.31285,0.11,10.063835000000001,17,-0.016,0.999936,-0.163,8.470818,340,16.567014999999998,18.770132,9.19207e-05,18.343226923163787,2.2840409999999998,,16.608083999999998,17.427631855010983,16.740845,3.9507112999999996,15.867041,18.156364,16.589443,4.051959
