,ReturnMax,IWFirstEpisode,LQGsigma,ReturnMean,DenMISEMeanLog,ReturnMin,Bound,DenMISELogFirst,IWMin,URet,LQGmu01,IWLastEpisode,ReturnStepMax,target_sum_log_mean,TimestepsSoFar,LQGmu1,Iteration,SqrtESSClassic,ReturnAbsMax,IWNorm2,ReturnLastEpisode,IWMean,DenMISELogLast,MISE,TimeElapsed,IWMax,IWNorm1
19,16.437645,0.7117349000000001,0.11,15.844713,14.715164000000001,,18.060839,16.151936,,17.92350942682634,-0.012,1.2242549999999999,0.9999646999999999,14.5301,400,-0.12,20,4.145868,16.437645,5.356065,16.188143,1.1102768,14.849042,17.66236,15.113016843795776,1.4951056,22.205536
20,16.437645,0.35655690000000007,0.11,15.867737,14.444322,,17.914139000000002,16.138115,,18.065458398253856,-0.013,1.2320883999999999,0.9999646999999999,14.115188,420,-0.126,21,4.220962999999999,16.437645,5.4553,16.328205,1.0965056,8.927311,17.522748999999997,15.66768741607666,1.5650427,23.026619
21,16.437645,0.0017918567000000001,0.11,15.873109,14.520774,,15.921239000000002,16.10843,,17.693428214334173,-0.015,1.5627087,0.9999646999999999,11.900651,440,-0.151,22,2.3940709,16.437645,8.62128,15.985956,0.93817973,16.039106,15.231182,16.51761031150818,5.5391793,20.639954
22,16.558245,0.00014714178999999998,0.11,15.902899,14.514517000000001,,22.183716,16.06406,,18.3060716368464,-0.016,15.329004999999999,0.9999646999999999,10.742768,460,-0.159,23,1.7684401,16.558245,16.822594,16.558245,1.2934674,14.484166,21.24268,17.100104570388794,15.329004999999999,29.74975
23,16.558245,2.9947714e-05,0.11,15.924994,14.469776000000001,,25.583357,16.021507,,18.179633484431893,-0.017,13.723911,0.9999646999999999,10.062634,480,-0.165,24,1.908955,16.558245,18.904295,16.433207,1.5036436000000002,13.322585,24.711588,17.969730377197266,13.723911,36.08745
24,16.558245,3.4426304e-09,0.11,15.93825,14.530793,,15.194987,15.980685999999999,,17.989715126160227,-0.019,1.1268323999999998,0.9999646999999999,5.0491343,500,-0.189,25,1.5807607,16.558245,13.583291000000001,16.256397,0.85887736,15.706092000000002,14.142223999999999,19.14301443099976,10.849335,21.471933
25,16.558245,2.2999367999999998e-08,0.11,15.957698,14.39913,,13.895757000000001,15.941464999999999,,18.193682809065074,-0.019,0.6726012,0.9999646999999999,6.36907,520,-0.184,26,1.7883345000000002,16.558245,11.456137,16.443926,0.7879771,11.347121000000001,12.965189,20.10747575759888,8.615324000000001,20.487404
26,16.558245,4.5155593e-06,0.11,15.975437,14.352143,,18.36814,15.903726,,18.179394214639593,-0.017,4.079134,0.9999646999999999,9.553298,540,-0.17,27,2.6110466,16.558245,11.174272,16.436623,1.0806128000000002,13.40514,17.730783,20.658150196075443,6.2679730000000005,29.176544
27,16.808573000000003,1.7263771999999997e-21,0.11,16.005192,14.175969,,2.3995848,15.867358,,18.57282211742188,-0.025,0.9406655,0.9999646999999999,-11.560025999999999,560,-0.245,28,1.4424424999999998,16.808573000000003,1.4359363,16.808573000000003,0.07397342,9.396869,1.2284288,21.326247215271,1.0843774,2.0712557
28,16.808573000000003,2.3883698e-19,0.11,16.018948,14.033634,,4.6764803,15.832267000000002,,18.14875613726533,-0.024,1.8666325000000001,0.9999646999999999,-7.7121954,580,-0.237,29,1.7582806,16.808573000000003,3.7054682,16.404129,0.2246639,10.958131,3.715698,21.85633850097656,2.5450244,6.5152529999999995
29,16.880497000000002,6.311017500000001e-22,0.11,16.047667,14.000214000000001,,13.505711999999999,15.798364999999999,,18.648639628152786,-0.025,19.060543,0.9999646999999999,-10.532761,600,-0.247,30,1.1174035,16.880497000000002,19.105320000000003,16.880497000000002,0.71161175,13.797264000000002,11.9874115,22.66320610046387,19.060543,21.348352
30,17.05294,1.635885e-22,0.11,16.080092999999998,13.984649,,18.59629,15.765575,,18.83019587058647,-0.025,17.069994,0.99997574,-10.473222,620,-0.25,31,1.4831716000000001,17.05294,21.500349,17.05294,1.0286679,13.934195,17.440737,23.39074969291687,17.069994,31.888706
31,17.05294,3.0316868e-23,0.11,16.102806,13.940644,,19.535488,15.733827,,18.574671507889107,-0.026,9.068382000000001,0.99997574,-10.664715,640,-0.252,32,1.7616383999999998,17.05294,19.927789999999998,16.806835,1.0970488,12.714058999999999,18.562595,23.78847694396973,14.424706,35.10556
32,17.05294,6.2270246000000005e-24,0.11,16.127298,13.907016,,21.135733,15.703054000000002,,18.68343499756063,-0.026,9.8566,0.99997574,-10.783268,660,-0.255,33,2.0089188,17.05294,19.689188,16.911118,1.1986054,12.874257,20.282595,24.18208885192871,12.676212,39.553978
33,17.05294,7.6930416e-25,0.11,16.15138,14.035919,,21.151438,15.673201999999998,,18.719325145117683,-0.026,5.163718,0.99997574,-11.034234,680,-0.259,34,2.1731032999999997,17.05294,18.817223000000002,16.946062,1.2026991000000002,18.224018,20.362757000000002,25.40306806564331,12.262139999999999,40.89177
34,17.05294,5.5573026e-26,0.11,16.171244,13.988522,,21.68758,15.644214999999999,,18.613496650030235,-0.027,5.503898599999999,0.99998635,-11.733891,700,-0.263,35,2.3090894,17.05294,18.756182,16.846579000000002,1.23742,12.289571,20.945347,26.297776460647587,12.558089,43.3097
35,17.05294,1.1623164999999999e-27,0.11,16.190136,14.011751,,21.755793,15.616043,,18.61615915846225,-0.028,3.6907265,0.99998635,-13.001857000000001,720,-0.27,36,2.3272947999999998,17.05294,19.203926,16.85141,1.2414777,14.695962,21.019365,27.21891236305237,14.136038000000001,44.6932
36,17.05294,1.4817654999999998e-30,0.11,16.207085,13.943173999999999,,20.541716,15.588644,,18.579147258508307,-0.029,0.5525015999999999,0.99998635,-15.828541,740,-0.281,37,2.0165796,17.05294,21.313608,16.817156,1.1616375,11.339491,19.691817999999998,28.059472799301147,18.342848,42.980587
37,17.05294,8.221116e-35,0.11,16.225845,14.064747,,21.602388,15.561976000000001,,18.693610695668088,-0.031,8.0880785,0.99999684,-19.970537,760,-0.296,38,1.8177995999999998,17.05294,25.444597,16.920070000000003,1.2171888000000002,18.520174,20.659554,29.09621953964233,22.917194,46.253178000000005
38,17.05294,8.9347894e-38,0.11,16.243448,14.042097,,24.610256,15.536001,,18.685832121330787,-0.032,18.897879999999997,0.99999684,-22.57643,780,-0.307,39,1.9256904,17.05294,28.328053999999998,16.912385999999998,1.3987452,13.120482,23.720245000000002,30.1140251159668,19.412323,54.551064000000004
39,17.05294,2.846426e-34,0.11,16.26119,14.100754,,20.469182999999997,15.510682999999998,,18.727207336894224,-0.03,7.2255197,0.99999684,-17.531589999999998,800,-0.294,40,2.6429918,17.05294,17.710564,16.953135999999997,1.1702218999999998,16.180870000000002,19.820719,30.729374170303345,9.466677,46.808876
40,17.05294,1.1861946000000002e-36,0.11,16.278660000000002,14.148891,,23.09629,15.485991,,18.752626334829568,-0.031,12.1603,0.99999684,-19.334272,820,-0.303,41,2.5763667000000003,17.05294,21.056587,16.977346,1.3231583,15.978825,22.431057,31.60232424736023,12.1603,54.24949
41,17.05294,,0.11,16.292773999999998,14.196585999999998,,22.661156,15.461893,,18.641922562578568,-0.033,1.8631217,0.99999684,-23.807002999999998,840,-0.32,42,2.2706494,17.05294,23.888601,16.871510999999998,1.2914914,15.931192000000001,21.906357,32.38721609115601,16.595976,54.242638
42,17.05294,,0.11,16.306606,13.868754000000001,,28.934958,15.438362,,18.661007771226274,-0.033,26.46991,0.99999684,-24.122501,860,-0.322,43,2.1742470000000003,17.05294,32.872116,16.8875,1.6621418000000001,-0.06850010000000001,28.146691999999998,33.04965114593506,26.46991,71.4721
43,17.080753,,0.11,16.3242,13.804283999999999,,27.993885,15.415373,,18.857549907240266,-0.034,10.931768,0.99999684,-24.423351,880,-0.326,44,2.4218876,17.080753,29.231820000000003,17.080753,1.6090041000000002,10.583200999999999,27.285066999999998,34.15446877479553,21.346663,70.79618
44,17.080753,,0.11,16.339138000000002,13.712852499999999,,29.691029999999998,15.3928995,,18.771088974912885,-0.034,16.508476,0.9999985999999998,-24.451801,900,-0.329,45,2.598627,17.080753,29.629276,16.996464000000003,1.7110096999999997,9.249725,29.03042,35.354508638381965,17.482982999999997,76.99544
45,17.080753,,0.11,16.354643,13.634576000000001,,29.038689,15.370921,,18.82681506587608,-0.035,8.613073,0.9999985999999998,-24.626676999999997,920,-0.332,46,2.7707403,17.080753,27.792274,17.052277,1.6740255000000002,9.57093,28.419113,36.423885107040405,15.64848,77.00516999999999
46,17.080753,,0.11,16.36893,13.652702,,28.774,15.349414999999999,,18.80139922459368,-0.035,7.784061400000001,0.9999985999999998,-24.85042,940,-0.336,47,2.9027814999999997,17.080753,26.871693,17.0262,1.659631,13.957810999999998,28.182609999999997,37.45521783828735,14.795760999999999,78.002655
47,17.080753,,0.11,16.381132,13.641117999999999,,28.285497999999997,15.3283615,,18.726857276579548,-0.035,5.739848,0.9999985999999998,-25.343329999999998,960,-0.34,48,2.9774911,17.080753,26.309275,16.954601,1.6319923,12.568213,27.708944,38.15053796768189,14.746182000000001,78.33563000000001
48,17.080753,,0.11,16.395159,13.643011999999999,,28.735946999999996,15.307742000000001,,18.846398765750976,-0.036,8.378544999999999,0.9999985999999998,-25.897306,980,-0.345,49,3.0559406000000005,17.080753,26.593958,17.068462,1.6585623,13.222782999999998,28.174194,38.80079412460327,14.804564000000001,81.269554
49,17.083672,,0.11,16.408929999999998,13.546954999999999,,30.446787,15.2875395,,18.860924909946327,-0.036,13.448164000000002,0.9999985999999998,-26.248579,1000,-0.349,50,3.125408,17.083672,28.132214,17.083672,1.758493,8.300533,29.897427,39.77885627746582,14.014595000000002,87.924644
50,17.083672,,0.11,16.42107,13.61405,,29.046290999999997,15.267736,,18.80443133066088,-0.037,2.9314485,0.9999985999999998,-26.736691999999998,1020,-0.354,51,3.1332128,17.083672,27.282420000000002,17.028156,1.6761104,16.338929999999998,28.4983,40.58774065971375,13.967444,85.48163000000001
51,17.083672,,0.11,16.433654999999998,13.708014499999999,,29.414083,15.248319,,18.852269493045824,-0.038,7.989185000000001,0.9999985999999998,-27.304888000000002,1040,-0.359,52,3.1896042999999996,17.083672,27.677184999999998,17.07545,1.6976782,17.940057999999997,28.87578,41.358108282089226,14.074406,88.27927
52,17.099445000000003,,0.11,16.446218,13.722211999999999,,28.371927000000003,15.229270000000001,,18.876531190696078,-0.038,2.6056511,0.9999985999999998,-28.453882,1060,-0.366,53,3.1069033,17.099445000000003,27.897146000000003,17.099445000000003,1.6353536,13.878048999999999,27.818785,42.64573287963867,14.971757,86.67374000000001
53,17.099445000000003,,0.11,16.456919,13.760012,,27.291275,15.210578,,18.797563759318688,-0.04,1.9689619999999999,0.9999985999999998,-30.437975,1080,-0.376,54,2.8906403,17.099445000000003,29.322409000000004,17.024025,1.5696396000000001,15.239993,26.696749,44.015433549880974,17.04276,84.76054
54,17.099445000000003,,0.11,16.467539000000002,13.785484,,26.143131,15.192229000000001,,18.8170446687982,-0.042,1.6346884,0.9999985999999998,-34.640167,1100,-0.394,55,2.4539242000000003,17.099445000000003,33.543346,17.041124,1.4965969,14.709035,25.4428,45.346246242523186,21.98558,82.31283
55,17.099445000000003,,0.11,16.477306,13.821441,,11.891753999999999,15.174210999999998,,18.79046836333176,-0.055,0.019332813,0.9999985999999998,-65.306564,1120,-0.503,56,1.3775831,17.099445000000003,25.555635000000002,17.014505,0.6286609999999999,15.447037,10.644237,46.815200090408325,24.401508,35.205013
56,17.139477,,0.11,16.488924,13.801312,,28.04073,15.156510999999998,,18.92019404468863,-0.057,67.283035,0.9999985999999998,-67.326195,1140,-0.515,57,1.2899126,17.139477,69.05447,17.139477,1.5627058,13.119303,26.705303000000004,48.4501383304596,67.283035,89.07423
57,17.175394,,0.11,16.50076,13.775592000000001,,2.5565987,15.139119,,18.956343376200568,-0.088,0.26656228,0.9999985999999998,-123.99781000000002,1160,-0.706,58,1.0871209,17.175394,3.0151007,17.175394,0.05651343,12.1712265,0.968742,49.263717889785774,3.003285,3.2777788999999995
58,17.268751,,0.11,16.513776999999997,13.769743,,21.80925,15.122025,,19.051575703816603,-0.09,66.70852,0.9999985999999998,-124.88708500000001,1180,-0.717,59,1.0305498,17.268751,66.73541999999999,17.268751,1.1656638000000001,14.366819,20.125124,49.64218068122864,66.70852,68.77417
59,17.268751,,0.11,16.525617999999998,13.761458,,17.792463,15.105217999999999,,19.00604431470935,-0.098,17.656589999999998,0.9999985999999998,-134.15425,1200,-0.753,60,1.3296253999999998,17.268751,43.119156,17.224239999999998,0.95553875,13.473362,16.487152,50.811845541000366,39.337162,57.332325
60,17.268751,,0.11,16.535845000000002,13.661295999999998,,18.902199,15.088689000000002,,18.928775912992393,-0.093,21.108875,0.9999985999999998,-125.07382,1220,-0.732,61,1.7562914,17.268751,36.14523,17.14955,1.0406812,7.8755774,17.913994,52.106860637664795,22.310123,63.481556000000005
61,17.268751,,0.11,16.546663,13.583015,,20.063381,15.072428,,18.98771017890548,-0.089,18.940966,0.9999985999999998,-116.31111000000001,1240,-0.71,62,2.0599108,17.268751,33.62005,17.206505,1.1170049,8.902567999999999,19.220833,53.24815917015076,18.940966,69.2543
62,17.268751,,0.11,16.55525,13.621681,,19.734015,15.056428,,18.86480751051116,-0.083,10.171364,0.9999985999999998,-104.912155,1260,-0.679,63,2.3287563,17.268751,29.896475,17.087687,1.1051048,16.018604,18.988735000000002,54.25549602508545,18.611265,69.621605
63,17.268751,,0.11,16.562553,13.614981,,20.574697,15.040679,,18.800245301249856,-0.076,16.6194,0.9999985999999998,-93.09539000000001,1280,-0.644,64,2.4210133999999996,17.268751,30.627876,17.022682,1.1586014999999998,13.178032,19.857819,54.91986322402954,17.077354,74.1505
64,17.268751,,0.11,16.572708,13.512073000000001,,21.120089,15.025175,,19.004863049530208,-0.07,3.0336976000000004,0.9999985999999998,-81.28546999999999,1300,-0.606,65,2.14398,17.268751,35.967934,17.222584,1.1863774,6.859326400000001,20.310577,56.952791929245,24.998928,77.11453
65,17.268751,,0.11,16.580755,13.466542,,20.65681,15.009908,,18.88396245257369,-0.057,0.89216495,0.9999985999999998,-56.962276,1320,-0.516,66,2.2009077,17.268751,34.894009999999994,17.103827,1.1636136000000001,10.439099,19.868238,58.46250057220459,23.004168,76.79849
66,17.268751,,0.11,16.588860999999998,13.484860000000001,,22.832617000000003,14.99487,,18.90328832995455,-0.049,18.887466,0.9999985999999998,-41.703815000000006,1340,-0.458,67,2.4906282,17.268751,34.91942,17.123917000000002,1.298079,14.641370000000002,22.135775,59.52158498764038,18.887466,86.97129
67,17.268751,,0.11,16.596176,13.495841,,18.270947,14.980054999999998,,18.864419858398787,-0.06,3.2628124,0.9999985999999998,-60.82492,1360,-0.541,68,2.4857829,17.268751,28.122877000000003,17.086147,1.0280495,14.043810999999998,17.572746,61.09186244010925,16.46136,69.907364
68,17.268751,,0.11,16.603374,13.536148999999998,,18.334460999999997,14.965456,,18.87183908876186,-0.056,0.73209304,0.9999985999999998,-52.23657,1380,-0.51,69,2.7290330000000003,17.268751,26.200974,17.092852,1.0362799999999999,16.317451000000002,17.698494,61.967957258224494,13.192997,71.50332
69,17.268751,,0.11,16.610982999999997,13.547251000000001,,20.487820000000003,14.951067000000002,,18.915070595399442,-0.054,11.796726,0.9999985999999998,-46.768723,1400,-0.491,70,2.9246545,17.268751,27.880182,17.136118,1.1648557,14.335168,19.894389999999998,62.546542167663574,12.611761,81.5399
70,17.268751,,0.11,16.617353,13.464828,,19.728165,14.936882,,18.837426567559532,-0.044,2.5669785,0.9999985999999998,-29.701338,1420,-0.417,71,3.2213304,17.268751,24.801226,17.063084,1.1252527,7.5955243,19.189388,63.08527421951294,13.165472,79.892944
71,17.268751,,0.11,16.623854,13.493794,,22.587566,14.922896,,18.863574954876132,-0.047,13.48429,0.9999985999999998,-34.366856,1440,-0.442,72,3.217732,17.268751,28.908503999999997,17.085493,1.291942,15.474085999999998,22.048187,64.40327763557434,13.48429,93.01982
72,17.268751,,0.11,16.628695999999998,13.487584,,22.554508,14.909103,,18.752662271261155,-0.051,10.406533999999999,0.9999985999999998,-40.472275,1460,-0.473,73,3.4105513,17.268751,27.65353,16.977316000000002,1.2919697,12.815287,22.045624,65.57351613044739,10.406533999999999,94.31378000000001
73,17.268751,,0.11,16.634235,13.497831,,21.265532999999998,14.895497,,18.813506828012798,-0.052,5.0558853,0.9999985999999998,-40.708214,1480,-0.478,74,3.5670269999999995,17.268751,25.263123,17.038498,1.2177601,14.013704,20.778973,67.16821217536925,9.095535,90.11424
74,17.268751,,0.11,16.639666000000002,13.53757,,21.379457000000002,14.882074,,18.81875178045265,-0.046,8.152696,0.9999985999999998,-29.72413,1500,-0.429,75,3.7971237,17.268751,24.234772,17.041544000000002,1.2269656999999998,16.308301999999998,20.92238,67.89196300506592,9.314169999999999,92.02242
75,17.268751,,0.11,16.644945,13.501411,,20.354761,14.868829000000002,,18.81713710831247,-0.053,6.642782,0.9999985999999998,-40.63129,1520,-0.485,76,3.8470745,17.268751,23.04498,17.041044,1.1665231000000003,10.605077,19.90362,68.68052649497986,7.989089999999999,88.655754
76,17.268751,,0.11,16.650476,13.580428,,21.289038,14.855757,,18.847892884278806,-0.05,3.9528067000000005,0.9999985999999998,-35.1655,1540,-0.462,77,4.001323999999999,17.268751,23.527847,17.070723,1.2226305,19.456204999999997,20.855288,69.83064031600952,7.272494999999999,94.14255
77,17.268751,,0.11,16.655077,13.567110000000001,,20.802317000000002,14.842854,,18.785313029704454,-0.047,2.6509686,0.99999917,-29.879447999999996,1560,-0.439,78,4.165411499999999,17.268751,22.385289999999998,17.009401,1.1954352,12.35675,20.385653,70.27491235733032,7.584002000000001,93.24394000000001
78,17.268751,,0.11,16.660107,13.556895,,17.463575,14.830114000000002,,18.829829385819064,-0.054,4.7360272000000005,0.99999917,-39.869152,1580,-0.491,79,4.05917,17.268751,19.430182000000002,17.052374,0.99835956,12.597608000000001,17.036007,71.0231490135193,6.836542999999999,78.87040999999999
79,17.268751,,0.11,16.666359,13.571569,,17.412086,14.817535000000001,,18.94189435330298,-0.054,6.5751095,0.99999917,-40.362083,1600,-0.497,80,4.130813,17.268751,19.274271,17.160353,0.9952300999999999,14.755098,16.991934,72.36927080154419,6.5751095,79.61841
80,17.268751,,0.11,16.671322,13.632791500000002,,19.368332000000002,14.805113,,18.844852971190022,-0.048,3.9767031999999998,0.99999917,-30.07443,1620,-0.449,81,4.4319763,17.268751,20.332394,17.068361,1.1125023,18.557041,18.976728,74.46162796020508,6.4745550000000005,90.112686
81,17.268751,,0.11,16.67674,13.663219,,17.310816,14.792843,,18.894035130121832,-0.096,3.2471544e-06,0.99999917,-94.47463,1640,-0.744,82,2.7041602000000005,17.268751,29.428303000000003,17.11559,0.9704736999999999,16.039555,16.668999,75.69023180007935,16.39759,79.57884
82,17.268751,,0.11,16.681028,13.657817999999999,,18.65371,14.780722,,18.81042973523991,-0.092,8.065809,0.99999917,-89.447815,1660,-0.729,83,2.9933598,17.268751,29.206604,17.03271,1.0533237,13.297126,18.073902,76.19821453094481,12.78542,87.42586999999999
83,17.268751,,0.11,16.686466,13.692629,,15.575942999999999,14.768745000000001,,18.91671810784469,-0.1,15.499895,0.99999917,-96.15385400000001,1680,-0.761,84,2.82957,17.268751,25.883877,17.137684,0.87190765,16.579723,14.962572,76.88429450988771,15.499895,73.24024
84,17.268751,,0.11,16.691682999999998,13.706199,,18.408043,14.756910999999999,,18.90892858816596,-0.095,10.951877,0.99999917,-90.30582,1700,-0.743,85,3.2290242,17.268751,27.423624,17.129923,1.0417829,15.011982000000001,17.87055,78.21677041053772,11.349682000000001,88.55154399999999
85,17.268751,,0.11,16.697657,13.729815499999999,,20.22974,14.745215,,18.98673784612064,-0.089,8.835693,0.99999917,-81.74333,1720,-0.713,86,3.5426629000000003,17.268751,27.934858000000002,17.205463,1.1507417,15.738244,19.739834,79.52888989448546,8.835693,98.96378
86,17.268751,,0.11,16.702939999999998,13.726535,,20.012917,14.733654000000001,,18.937621767597857,-0.084,8.646702000000001,0.99999917,-75.18596,1740,-0.689,87,3.6914654000000002,17.268751,26.857044000000002,17.157248000000003,1.1395614,13.337501999999999,19.542757,80.9226212501526,9.357832,99.141846
87,17.268751,,0.11,16.707376,13.779541,,14.367792999999999,14.722225,,18.873180240411667,-0.06,0.7119426999999999,0.99999917,-43.592617,1760,-0.54,88,3.8000515,17.268751,18.849947,17.093456,0.813986,18.290865,13.911069,82.46125841140747,9.341364,71.63077
88,17.268751,,0.11,16.711538,13.800946,,17.06682,14.710926,,18.857398155536327,-0.056,5.4895983,0.99999917,-36.424479999999996,1780,-0.506,89,4.4262760000000005,17.268751,19.63349,17.077782,0.97644097,15.886783,16.674713,84.29290676116943,6.5532246,86.903244
89,17.268751,,0.11,16.714903,13.827776,,19.158576999999998,14.699753,,18.791279226452964,-0.049,2.9055085,0.99999917,-26.584722999999997,1800,-0.453,90,4.704322,17.268751,21.070460999999998,17.014376000000002,1.1013582,16.257123999999997,18.789644,85.46470212936401,6.297428,99.12223
90,17.268751,,0.11,16.71986,13.849357999999999,,16.87337,14.688703,,18.94692716712257,-0.057,4.0928464,0.99999917,-37.299038,1820,-0.517,91,4.500505,17.268751,19.518354000000002,17.166042,0.9653016999999999,15.711085999999998,16.48773,87.01468682289124,6.444788,87.84245
91,17.268751,,0.11,16.72439,13.884124,,18.918924,14.677773,,18.916883326516682,-0.053,4.6839767,0.99999917,-30.604029999999998,1840,-0.482,92,4.9412400000000005,17.268751,20.246689,17.13646,1.087432,17.099301999999998,18.567682,88.52738332748413,5.1329923,100.04375
