,LQGmu01,DenMISEMeanLog,DenMISELogLast,IWMean,TimestepsSoFar,ReturnStepMax,LQGmu1,IWMax,ReturnLastEpisode,target_sum_log_mean,IWFirstEpisode,IWNorm1,ReturnAbsMax,URet,Iteration,DenMISELogFirst,MISE,ReturnMin,ReturnMax,IWLastEpisode,IWNorm2,ReturnMean,LQGsigma,TimeElapsed,SqrtESSClassic,IWMin,Bound
16,-0.035,16.281986,17.314253,1.0496681,340,0.99999183,-0.333,2.4289725,17.073555,8.024821000000001,,17.844357000000002,17.14648,18.849012324277577,17,15.768968,17.844309,,17.14648,2.1224866000000002,5.411671599999999,16.825552,0.11,26.45702862739563,3.2973835,,33.444390000000006
17,-0.036,16.34722,17.42553,1.0180215,360,0.99999183,-0.346,2.7940776,16.990688000000002,7.565363400000001,,18.324386999999998,17.14648,18.76704849025613,18,15.711808999999999,17.311157,,17.14648,2.7940776,5.792347,16.834726,0.11,27.640027284622192,3.1635513,,33.57119
18,-0.045,16.364084,16.670904,0.7806143,380,0.99999183,-0.422,11.05155,17.052457999999998,0.5246044,,14.831672,17.14648,18.829682958807105,19,15.657742,13.302722,,17.14648,11.05155,11.231812,16.846186,0.11,28.71919059753418,1.3205056999999998,,52.257071999999994
19,-0.044,16.280018,15.005165,0.94817734,400,0.99999183,-0.41,7.9293265,17.150768,2.610168,,18.963547,17.150768,18.931187586054453,20,15.606448,16.185177,,17.150768,5.6235599999999994,10.061483,16.861416000000002,0.11,30.182297468185425,1.8847665,,43.48421
20,-0.051,16.206743,14.872776000000002,0.7944505999999999,420,0.99999183,-0.469,11.825054,17.139414000000002,-3.3012599999999996,,16.683462,17.150768,18.919449789692237,21,15.557657999999998,13.605169,,17.150768,11.825054,12.209883999999999,16.874654999999997,0.11,31.65107822418213,1.36639,,51.26082
21,-0.052,16.050966,13.088381,0.53701437,440,0.99999183,-0.481,7.1413470000000006,17.101677,-3.9001021000000002,,11.814316,17.150768,18.879835956898887,22,15.511138,9.194981,,17.150768,1.3811494,7.5685225,16.884974,0.11,32.98842024803161,1.5609803999999998,,42.15651
22,-0.045,15.628746,6.8305354000000005,1.2941625,460,0.99999183,-0.421,6.0151567,17.132914000000003,2.9799626,,29.765738,17.150768,18.91124146189696,23,15.466686,22.130419,,17.150768,6.0151567,11.748141,16.895754,0.11,34.10524082183838,2.5336552000000006,,42.437958
23,-0.045,15.657413,16.11525,1.2889007,480,0.99999183,-0.421,4.9746017,17.139917,3.6050453,,30.933616999999998,17.150768,18.917831516328057,24,15.424126999999999,22.046529999999997,,17.150768,4.9746017,11.195468,16.905928,0.11,35.541789531707764,2.7630482000000005,,40.668102000000005
24,-0.046,15.734763000000001,17.379004000000002,1.2341107,500,0.99999183,-0.428,4.5131190000000005,17.037886,3.60322,,30.852767999999998,17.150768,18.81495460571812,25,15.383304999999998,21.100714,,17.150768,4.1357794000000005,10.63746,16.911205,0.11,36.789296388626106,2.9003887,,38.840508
25,-0.046,15.734338000000001,15.552052,1.2304323999999998,520,0.99999183,-0.427,3.9669003,17.040537,4.1498647,,31.991241,17.150768,18.81652886870847,26,15.344084,21.027773,,17.150768,3.924837,10.323714,16.916179999999997,0.11,38.034440279006965,3.0988111000000003,,37.63166
26,-0.045,15.878414000000001,19.447485,1.21062,540,0.99999183,-0.423,3.4846489999999997,17.128998,5.082026,,32.68674,17.150768,18.909102913648347,27,15.306344000000001,20.691162,,17.150768,2.8721403999999997,9.819768,16.92406,0.11,39.362768888473504,3.3286674,,36.14849
27,-0.045,15.852716000000001,14.991592,1.2074603000000002,560,0.99999183,-0.423,3.2154791,17.166458,5.487505400000001,,33.808887,17.166458,18.946965124926752,28,15.269976000000002,20.64501,,17.166458,3.2154791,9.6668,16.932717999999998,0.11,41.01418161392212,3.4974230000000004,,35.369957
28,-0.045,15.932794,18.005753,1.1957872999999999,580,0.99999744,-0.424,2.9976077,17.058607000000002,5.866687000000001,,34.677834000000004,17.166458,18.837732104231375,29,15.234884,20.441206,,17.166458,2.8946447,9.5163145,16.93706,0.11,42.548089504241936,3.6440403,,34.5737
29,-0.045,15.778678,11.147321,1.1346774,600,0.99999744,-0.422,2.7848653999999997,17.160547,6.2397046,,34.04032,17.166458,18.938453727190247,30,15.200982999999999,19.397085,,17.166458,0.91881275,9.005369,16.94451,0.11,43.903133153915405,3.7800027999999997,,33.021248
30,-0.044,15.595685000000001,9.997566,1.1406277,620,0.99999744,-0.414,2.6831970000000003,17.078419,6.9343686,,35.35946,17.166458,18.855001584246292,31,15.168192999999999,19.494595999999998,,17.166458,2.1658353999999997,8.738257,16.948829999999997,0.11,44.993529558181756,4.0465117,,32.221455
31,-0.044,15.555249,14.183137,1.1404068,640,0.99999744,-0.414,2.5448180000000002,17.100756,7.167542999999999,,36.49302,17.166458,18.879174527710212,32,15.136445000000002,19.49125,,17.166458,2.3887916000000002,8.729481,16.953577,0.11,46.38130378723145,4.180434,,31.810394
32,-0.043,15.590188000000001,16.588085,1.1575911,660,0.99999744,-0.409,2.487314,17.034496,7.841341000000001,,38.200509999999994,17.166458,18.810670436890664,33,15.105673000000001,19.778026999999998,,17.166458,2.4549246,8.702378,16.956028,0.11,48.09384274482727,4.389663,,31.509990000000002
33,-0.042,15.661479,17.87503,1.1733828000000002,680,0.99999744,-0.4,2.4359736,17.112362,8.636024,,39.89501,17.166458,18.89095215794251,34,15.075820000000002,20.045424,,17.166458,2.3252826,8.665534,16.960627,0.11,49.515415906906135,4.6038723,,31.231524
34,-0.042,15.732125,17.977549,1.1748807,700,0.99999744,-0.4,2.3401074,17.09917,8.926971,,41.120827,17.166458,18.877674954473353,35,15.046832,20.07177,,17.166458,2.1977825,8.705991000000001,16.964585999999997,0.11,50.71265745162964,4.723279499999999,,30.975078999999997
35,-0.043,15.68513,13.881262,1.1627901000000003,720,0.99999744,-0.405,2.2244314999999997,17.187712,8.842723,,41.860443,17.187712,18.967890664369925,36,15.018661499999999,19.87265,,17.187712,1.9465815,8.7279005,16.970785,0.11,51.72235345840454,4.796164,,30.623562
36,-0.044,15.628657,13.447517000000001,1.1297882,740,0.99999744,-0.411,2.1247344,17.174126,8.628763000000001,,41.802162,17.187712,18.95483067595487,37,14.991261999999999,19.314291,,17.187712,1.3323133,8.663775999999999,16.976278,0.11,53.47733235359192,4.824935400000001,,30.001095
37,-0.045,15.648576,16.269054,1.1092191999999998,760,0.99999744,-0.419,2.0956793,17.154789,8.389673,,42.15033,17.187712,18.935330856296734,38,14.964594,18.969269,,17.187712,1.8834484,8.734652,16.980976000000002,0.11,54.86048674583435,4.825645400000001,,29.6545
38,-0.044,15.6870775,17.053526,1.1133877,780,0.99999744,-0.415,1.9923061999999998,17.073698,8.843621,,43.42212,17.187712,18.849406513727008,39,14.938619000000001,19.036938,,17.187712,1.8957853,8.691338,16.983355,0.11,56.147160768508904,4.9960227,,29.357772999999998
39,-0.044,15.787287,19.59347,1.1193684,800,0.99999744,-0.411,1.9632598999999997,16.995376999999998,9.329687,,44.77474,17.187712,18.77224578340971,40,14.913301,19.13202,,17.187712,1.8987310000000002,8.692222000000001,16.983654,0.11,58.055976152420044,5.151127,,29.142090000000003
40,-0.044,15.688070999999999,11.610795,1.077866,820,0.99999744,-0.41,1.9292314,16.832365,9.398003,,44.192505,17.187712,18.60302917785537,41,14.888608999999999,18.421235999999997,,17.187712,0.06540094,8.522039,16.979965,0.11,60.02780628204346,5.1856723,,28.364620000000002
41,-0.043,15.649272,13.989623000000002,1.0857084,840,0.99999744,-0.407,1.9317499,17.132317,9.664091,,45.599754,17.187712,18.91107306295318,42,14.864510999999998,18.555374,,17.187712,1.9317499,8.578118,16.983593,0.11,61.39272284507752,5.3158226,,28.255309999999998
42,-0.043,15.661726000000002,16.107733,1.0903021000000002,860,0.99999744,-0.406,1.8966172,17.007572,9.859475999999999,,46.88299,17.187712,18.7792164551149,43,14.840981,18.629735999999998,,17.187712,1.8915775000000001,8.648433,16.98415,0.11,63.177119016647346,5.4209814000000005,,28.141506
43,-0.044,15.671121,15.993068,1.0785421,880,0.99999744,-0.411,1.8566759999999998,17.038616,9.783755000000001,,47.455853000000005,17.187712,18.815926671638906,44,14.817991000000001,18.429695000000002,,17.187712,1.4855758999999997,8.670518,16.985388,0.11,65.38416862487793,5.473243,,27.850642999999998
44,-0.043,15.674031,15.731301,1.0833736999999999,900,0.99999744,-0.407,1.8225679,17.138714,10.093926,,48.751816,17.187712,18.91903553874023,45,14.795518,18.512392000000002,,17.187712,1.7839359000000001,8.696660000000001,16.988794,0.11,67.06732439994812,5.605809,,27.710552000000003
45,-0.044,15.704898000000002,17.017789999999998,1.0736593,920,0.99999744,-0.412,1.7883325,17.170017,10.062156,,49.388329999999996,17.187712,18.950765694294656,46,14.773539999999999,18.350845,,17.187712,1.4693176000000001,8.725375,16.992735,0.11,69.16401052474976,5.66031,,27.460441999999997
46,-0.044,15.507673,6.368576999999999,1.0678798999999999,940,0.99999744,-0.418,1.756143,17.036177,9.723023,,50.190353,17.187712,18.809350439282092,47,14.752032999999999,18.25269,,17.187712,1.7451956000000002,8.844392,16.993658,0.11,71.3906557559967,5.6748223,,27.338990000000003
47,-0.045,15.516075,15.849905,1.0617188,960,0.99999744,-0.424,1.8825037,16.971325,9.567006,,50.9625,17.187712,18.745238005269677,48,14.730979999999999,18.144966,,17.187712,1.8825037,9.013991,16.993192999999998,0.11,72.92864108085631,5.653711,,27.265194
48,-0.045,15.544726999999998,16.865270000000002,1.0624425,980,0.99999744,-0.422,1.7918918999999998,17.100628,9.8297825,,52.059684999999995,17.187712,18.87835316644948,49,14.710360999999999,18.156893,,17.187712,1.5332696000000001,8.98519,16.995386,0.11,74.50467252731323,5.7939434,,27.056381
49,-0.045,15.614798,18.992203,1.0621065,1000,0.99999744,-0.423,1.8121566999999998,17.110497,9.935499,,53.105323999999996,17.187712,18.89042640427699,50,14.690157999999998,18.152355,,17.187712,1.8040231,9.081128999999999,16.997688,0.11,76.07011461257935,5.8478765,,26.969769
50,-0.045,15.494280999999999,9.412559,1.0640918,1020,0.9999988000000001,-0.423,1.7599261999999998,17.061184,9.977375,,54.26868399999999,17.187712,18.83984108388186,51,14.670354999999999,18.184957999999998,,17.187712,1.6503918999999998,9.108209,16.998934,0.11,77.83128547668456,5.958216999999999,,26.839078999999998
51,-0.045,15.428035999999999,11.9913845,1.0672405,1040,0.9999988000000001,-0.42,1.6635408,17.073036,10.154636,,55.496506000000004,17.187712,18.851267016511105,52,14.650936999999999,18.237307,,17.187712,1.5480359,9.097202000000001,17.000359,0.11,79.39067292213441,6.100393,,26.689735
52,-0.044,15.403748499999999,14.0791,1.0701687,1060,0.9999988000000001,-0.418,1.6120069,17.009258,10.314475999999999,,56.71894,17.187712,18.7839750879679,53,14.631888,18.284315,,17.187712,1.6039989,9.12665,17.000526,0.11,81.0923135280609,6.2146506,,26.581345000000002
53,-0.045,15.485676999999999,19.762954999999998,1.0690618,1080,0.9999988000000001,-0.419,1.6114475000000001,17.1528,10.450689,,57.729335999999996,17.187712,18.933785109061944,54,14.613195999999999,18.267657999999997,,17.187712,1.5799748,9.189008,17.003345,0.11,82.93343472480773,6.282433999999999,,26.475165999999998
54,-0.044,15.452262,13.583796,1.0679263,1100,0.9999988000000001,-0.416,1.5781136,17.067562,10.629244,,58.735943000000006,17.187712,18.84551170483859,55,14.594848,18.246744,,17.187712,1.341772,9.167843,17.004514999999998,0.11,84.67747783660889,6.4067354000000005,,26.295013
55,-0.044,15.44072,14.742644,1.0701106000000002,1120,0.9999988000000001,-0.413,1.579583,17.105034,10.828531,,59.926193000000005,17.187712,18.882522668501462,56,14.576829,18.283436,,17.187712,1.4990961999999999,9.185971,17.006307999999997,0.11,86.39562273025513,6.5236645,,26.18745
56,-0.044,15.436210999999998,15.118054,1.0638113,1140,0.9999988000000001,-0.416,1.543126,17.08298,10.772208000000001,,60.637240000000006,17.187712,18.861066672770114,57,14.559129,18.176899,,17.187712,1.3776633,9.239728999999999,17.007654000000002,0.11,87.9720709323883,6.5626645,,26.033941
57,-0.045,15.424557,14.700678,1.0590988000000001,1160,0.9999988000000001,-0.422,1.615559,17.178660999999998,10.647002,,61.427733999999994,17.187712,18.959723713169105,58,14.541738,18.100422000000002,,17.187712,1.5958481000000002,9.364103,17.010603,0.11,89.44939088821411,6.559916499999999,,25.960756
58,-0.045,15.431385,15.772620000000002,1.058115,1180,0.9999988000000001,-0.423,1.6279163,17.022454999999997,10.696107000000001,,62.428782999999996,17.187712,18.797818213392386,59,14.524643,18.082169,,17.187712,1.5257707,9.432426,17.010804999999998,0.11,92.00065875053406,6.6185284,,25.872894
59,-0.046,15.440667000000001,15.934373999999998,1.0543525,1200,0.9999988000000001,-0.427,1.8442504000000002,17.030394,10.60997,,63.261154000000005,17.187712,18.80928950083551,60,14.507836,18.017570000000003,,17.187712,1.7581371,9.591982000000002,17.011131,0.11,93.64543080329895,6.595211999999999,,25.835838
60,-0.045,15.462334,16.712353,1.0445555,1220,0.9999988000000001,-0.426,1.7273506999999997,17.106935999999997,10.776264999999999,,63.717888,17.187712,18.88513506763692,61,14.491306,17.849812,,17.187712,0.7670600999999999,9.504014999999999,17.012701,0.11,95.7381718158722,6.704313000000001,,25.540851999999997
61,-0.045,15.432162,13.550969,1.0470124,1240,0.9999988000000001,-0.421,1.5345013,16.959106,10.998299000000001,,64.91476999999999,17.187712,18.73309692919825,62,14.475045999999999,17.887947,,17.187712,1.2104213,9.434834,17.011837,0.11,97.74296617507936,6.8803306,,25.382229000000002
62,-0.045,15.502085000000001,19.793685999999997,1.0498703999999999,1260,0.9999988000000001,-0.42,1.4912317,16.954292000000002,11.194516,,66.14183,17.187712,18.7285494758092,63,14.459045000000001,17.933195,,17.187712,1.4838188,9.475046,17.010921,0.11,99.61612010002136,6.980633999999999,,25.319792
63,-0.045,15.506981,15.768919,1.0472095,1280,0.9999988000000001,-0.423,1.5641923,17.104103,11.14588,,67.02141,17.187712,18.882717411104764,64,14.443297,17.889267,,17.187712,1.5639521,9.58977,17.012379,0.11,102.00210571289062,6.988844,,25.267187
64,-0.046,15.534547,17.254889000000002,1.0444714,1300,0.9999988000000001,-0.427,1.7468041,17.114895,11.098661,,67.89064,17.187712,18.8933462758628,65,14.4277935,17.844395000000002,,17.187712,1.6313634,9.742616,17.013956,0.11,103.799063205719,6.96842,,25.243938
65,-0.045,15.510421,13.9011545,1.0404222,1320,0.9999988000000001,-0.426,1.6671906000000003,17.079384,11.187244,,68.66786,17.187712,18.85755600978119,66,14.412526000000002,17.774706,,17.187712,1.0719178999999999,9.707611,17.014948,0.11,105.32070636749269,7.073611,,25.064213
66,-0.046,15.444899,11.083255,1.0414530999999998,1340,0.9999988000000001,-0.427,1.6750650000000002,17.129513,11.173886,,69.77736,17.187712,18.90880284643693,67,14.397488000000001,17.79345,,17.187712,1.5438796000000001,9.777911999999999,17.016657000000002,0.11,107.70814847946168,7.136222999999999,,25.019000000000002
67,-0.045,15.37295,10.513945,1.0430857,1360,0.9999988000000001,-0.424,1.5211563,17.043685999999997,11.270225,,70.929825,17.187712,18.81523113857344,68,14.382673,17.819637,,17.187712,1.2693396000000001,9.745362,17.017054,0.11,109.44021224975586,7.278316,,24.904125
68,-0.045,15.441528,20.064676000000002,1.0457339,1380,0.9999988000000001,-0.422,1.4576211000000001,17.026197,11.470881,,72.15564,17.187712,18.80406178918679,69,14.368073999999998,17.863039999999998,,17.187712,1.3938948,9.763777000000001,17.017189000000002,0.11,112.05285859107971,7.390136200000001,,24.840332
69,-0.045,15.394981,12.140291,1.0460244,1400,0.9999988000000001,-0.422,1.4640212,17.010864,11.459632000000001,,73.22171,17.187712,18.786842173769355,70,14.353685,17.866723999999998,,17.187712,1.4620783000000002,9.834103,17.017097,0.11,114.3363344669342,7.4456929999999995,,24.791954
70,-0.046,15.371974,13.717986999999999,1.0426971,1420,0.9999988000000001,-0.427,1.6583578999999997,17.021816,11.335861999999999,,74.031494,17.187712,18.797980619098688,71,14.3395,17.809836999999998,,17.187712,1.6220569999999999,9.994448,17.017166,0.11,116.03365349769592,7.407262299999999,,24.770996
71,-0.046,15.353439000000002,13.997593,1.0401834,1440,0.9999988000000001,-0.431,1.8406835,17.196838,11.237237,,74.8932,17.196838,18.977167955194687,72,14.325515,17.77044,,17.196838,1.6569098000000002,10.173053999999999,17.019660000000002,0.11,117.49638938903809,7.361919400000001,,24.778192999999998
72,-0.048,15.337257999999999,14.134989000000001,1.0269405,1460,0.9999988000000001,-0.448,3.6066926,17.124657,10.679281,,74.96665,17.196838,18.904052125025192,73,14.311720999999999,17.549622,,17.196838,3.6066926,11.158952000000001,17.021097,0.11,119.55548691749573,6.7180729999999995,,25.228985
73,-0.051,15.355826,16.689137,0.9641271999999999,1480,0.9999988000000001,-0.471,7.435662,16.94173,9.741557,,71.34541,17.196838,18.717201458534586,74,14.298116,16.478082999999998,,17.196838,1.6203206,13.269407000000001,17.020025,0.11,121.83810877799988,5.376684,,26.07331
74,-0.06,15.382057000000001,17.367819,0.7032469,1500,0.9999988000000001,-0.536,22.116838,17.140621,6.0423160000000005,,52.743515,17.196838,18.92126573009456,75,14.284692999999999,12.027674000000001,,17.196838,0.8854002000000001,23.641674,17.021635,0.11,123.7613205909729,2.2309551,,35.152527
75,-0.067,15.346632999999999,13.022377,0.46361270000000004,1520,0.9999988000000001,-0.586,18.591185,17.0564,2.4123044,,35.234566,17.196838,18.83562209966199,76,14.271447,7.9270380000000005,,17.196838,5.16829,19.764069,17.02209,0.11,125.85631704330444,1.7827587,,36.865623
76,-0.067,15.35055,16.207710000000002,0.6418066,1540,0.9999988000000001,-0.586,18.044714000000003,17.066433,2.6178169999999996,,49.419109999999996,17.196838,18.84395273173168,77,14.258375,10.965447,,17.196838,18.044714000000003,24.411325,17.022667000000002,0.11,128.60447359085086,2.0244336,,36.44937
77,-0.067,15.353694,15.991883999999999,0.57319003,1560,0.9999988000000001,-0.588,14.664709,17.10961,2.6298494,,44.70882,17.196838,18.889772677621213,78,14.245472,9.79349,,17.196838,2.0507712,20.406374,17.023782999999998,0.11,131.14443731307986,2.1909242,,33.340866
78,-0.067,15.403181,19.714504,0.6072609,1580,0.9999988000000001,-0.583,12.77109,17.055042,3.2610967,,47.97361,17.196838,18.83455486696552,79,14.232732999999998,10.373659,,17.196838,5.1144047,19.011753,17.024176,0.11,134.43178844451904,2.5233659999999998,,30.818777
79,-0.065,15.346619,11.291310000000001,0.669423,1600,0.9999988000000001,-0.574,11.378466,17.037695000000003,4.0702376000000005,,53.553837,17.196838,18.815226114621375,80,14.220154,11.433085,,17.196838,4.8056335,18.4162,17.024345,0.11,137.57052063941956,2.9079742000000004,,29.174133
80,-0.064,15.297507999999999,11.717742999999999,0.69947594,1620,0.9999988000000001,-0.566,10.093961,17.086342000000002,4.7794433,,56.65755,17.196838,18.86506521988732,81,14.207730999999999,11.946902,,17.196838,2.2606575,17.499674,17.02511,0.11,139.90638494491577,3.2376347,,27.881534999999996
81,-0.063,15.3257,17.925704999999997,0.78913546,1640,0.9999988000000001,-0.558,8.936853999999999,17.11729,5.515009,,64.70911,17.196838,18.89766392507184,82,14.195460999999998,13.48196,,17.196838,6.9698462,17.996226999999998,17.026235999999997,0.11,142.31570839881897,3.595704,,27.82978
82,-0.063,15.324004,15.412456500000001,0.8479107,1660,0.9999988000000001,-0.556,8.100121000000001,17.043514000000002,5.795132,,70.37659000000001,17.196838,18.82076722195875,83,14.18334,14.482384,,17.196838,7.663015400000001,18.575512,17.026443,0.11,144.77933287620544,3.7886754999999996,,28.099415000000004
83,-0.062,15.258913,10.02641,0.8800054,1680,0.9999988000000001,-0.552,7.3517466,17.047997,6.1098857,,73.920456,17.196838,18.825200316237922,84,14.171364,15.029047,,17.196838,5.1482586999999995,18.227895999999998,17.026701,0.11,147.66951227188108,4.055348,,27.750647999999998
84,-0.061,15.254063,14.983235999999998,0.918098,1700,0.9999988000000001,-0.544,6.522772,17.01833,6.7423463,,78.03833,17.196838,18.794772250104,85,14.159529999999998,15.677757000000001,,17.196838,4.0647388,17.671776,17.026602,0.11,149.85468816757205,4.415987,,27.360428000000002
85,-0.06,15.218784,12.316955,0.9625485999999999,1720,0.9999988000000001,-0.539,5.881829,17.151176,7.1487713,,82.77918000000001,17.196838,18.93112704908772,86,14.147832999999999,16.442125,,17.196838,5.328303,17.674904,17.028051,0.11,152.36820387840268,4.68343,,27.457665999999996
86,-0.06,15.230258,16.269045000000002,0.9450620000000001,1740,0.9999988000000001,-0.534,5.3534746,17.145308,7.4994836,,82.22039000000001,17.196838,18.923670506456915,87,14.136272,16.144133,,17.196838,0.51824427,16.899187,17.029398,0.11,154.88277363777158,4.865346,,26.7478
87,-0.059,15.247611,16.82498,0.97567976,1760,0.9999988000000001,-0.532,4.9488416,17.187641,7.793511,,85.85982,17.196838,18.969423051864766,88,14.124844,16.67325,,17.196838,4.8493843,16.951588,17.031197,0.11,157.3632922172546,5.0650015,,26.858936
88,-0.059,15.242132000000002,14.796613,0.9869009,1780,0.9999988000000001,-0.532,4.7853965999999994,17.162346,7.836314,,87.83418,17.196838,18.94290947806032,89,14.113544000000001,16.868660000000002,,17.196838,4.4609356,17.026869,17.03267,0.11,160.0050895214081,5.1585636,,26.869606
89,-0.059,15.261211,16.98467,1.0004752000000001,1800,0.9999988000000001,-0.53,4.4945383,17.06964,8.064577,,90.04276999999999,17.196838,18.84920118223855,90,14.102371,17.099607000000002,,17.196838,3.8117012999999997,16.863194,17.033079999999998,0.11,162.3920788764954,5.3396040000000005,,26.761469
90,-0.059,15.060661999999999,-2.9777658,1.0193408000000002,1820,0.9999988000000001,-0.53,4.6249366,17.080841,7.9903889999999995,,92.76001,17.196838,18.857086453224913,91,14.091320999999999,17.42146,,17.196838,4.6249366,17.004585000000002,17.033606,0.11,165.59071826934812,5.455,,26.878933
91,-0.059,15.078282999999999,16.674032,1.001343,1840,0.9999988000000001,-0.533,4.53006,17.180785999999998,7.9045190000000005,,92.12356,17.196838,18.962396231150745,92,14.080392000000002,17.116274,,17.196838,2.423364,16.825153,17.035204,0.11,168.07023525238037,5.4753475,,26.5386
92,-0.06,15.115960999999999,18.59189,0.99990034,1860,0.9999988000000001,-0.537,4.435588,17.05901,7.807779300000001,,92.99073,17.196838,18.837745886291412,93,14.069581,17.090626,,17.196838,3.8214269,16.960064000000003,17.035460999999998,0.11,170.17306637763974,5.4829235,,26.499933000000002
