,ReturnAbsMax,TimeElapsed,Bound,DenMISELogLast,ReturnMax,DenMISELogFirst,target_sum_log_mean,LQGsigma,MISE,DenMISEMeanLog,IWMean,Iteration,LQGmu01,TimestepsSoFar,URet,ReturnMin,ReturnMean,IWNorm1,IWLastEpisode,IWFirstEpisode,ReturnStepMax,ReturnLastEpisode,LQGmu1,SqrtESSClassic,IWNorm2,IWMax,IWMin
0,15.644507999999998,0.4034695625305176,40.84132,17.102016,15.644507999999998,17.102016,16.608679000000002,0.11,9.552303,17.102016,0.6105851,1,-0.011,20,17.332240856619553,,15.644507999999998,0.6105851,0.6105851,0.6105851,0.99262077,15.644507999999998,-0.112,1.0,0.6105851,0.6105851,
1,15.644507999999998,9.837375879287722,39.383765999999994,10.833662,15.644507999999998,16.885468,13.937854000000002,0.11,17.062267000000002,13.859565,1.0912302,2,-0.01,40,17.31780129863831,,15.634469000000001,2.1824603,0.94535005,1.2371101,0.9989526,15.624429999999998,-0.098,1.4017435,1.5569612,1.2371101,
2,15.93219,10.481859445571901,37.967506,11.706076,15.93219,16.961536,13.286387,0.11,18.72146,13.160962,1.1868345,3,-0.011,60,17.64176548884423,,15.733707999999998,3.5605032,1.6807327,0.811066,0.9989526,15.93219,-0.11,1.6556325,2.1505396,1.6807327,
3,15.93219,11.270308017730713,39.703365000000005,16.455719000000002,15.93219,16.91315,13.976435,0.11,20.555492,14.016104,1.2993579,4,-0.012,80,17.468762676550988,,15.7427635,5.1974316,1.9251108000000001,0.3200389,0.9989526,15.769926000000002,-0.121,1.664121,3.1232292999999998,2.367236,
4,15.93219,11.851686954498293,31.763275,19.678349,15.93219,16.766977,15.287857,0.11,17.496230999999998,15.184289999999999,1.1104466,5,-0.011,100,17.522061837025753,,15.757213,5.5522327,1.1628003999999998,1.0399585,0.9994927,15.815010999999998,-0.109,2.2334254000000002,2.4859720000000003,1.1704059,
5,15.93219,12.32065725326538,25.157063,17.007565,15.93219,16.773615,6.264791000000001,0.11,0.023486597,15.503335,0.0014767745,6,-0.018,120,17.626179036133976,,15.784644,0.008860648,0.00029212228,1.966054e-07,0.9994927,15.921797,-0.177,1.2678014,0.0069889869999999995,0.006873216999999999,
6,15.966999,13.195061922073364,28.971163,11.748838000000001,15.966999,16.619464999999998,-16.743845,0.11,1.36451135e-08,14.83506,8.545906e-10,7,-0.025,140,17.6848678180219,,15.810695,6.6821344e-09,5.956745e-09,6.159066999999999e-21,0.9994927,15.966999,-0.242,1.1022684999999999,6.0621663e-09,5.956745e-09,
7,16.890926,14.076143741607664,55.70893,15.639793,16.890926,16.485933,-13.967305999999999,0.11,21.92708,14.818812,1.2981573,8,-0.025,160,18.66076647760658,,15.945723000000001,10.385259,10.385259,7.13448e-22,0.99960625,16.890926,-0.246,1.0,10.385259,10.385259,
8,16.92351,14.972720623016356,47.70909,18.907871,16.92351,16.368149,-11.807780000000001,0.11,23.720806,15.260912,1.4030904,9,-0.026,180,18.69515162865689,,16.054365,12.627813,5.8862953000000005,4.7551065000000004e-23,0.99999714,16.92351,-0.251,1.4109813999999998,8.949667,6.741517999999999,
9,16.92351,15.73219108581543,45.159683,7.9498809999999995,16.92351,16.262789,-11.52248,0.11,25.530071,14.541214000000002,1.5111822,10,-0.026,200,18.632136695971376,,16.135761,15.111822,4.6783047,1.6973159e-24,0.99999714,16.868322,-0.257,1.7242834999999999,8.764117,5.7137856,
10,16.92351,16.579545259475708,43.48506,15.124541,16.92351,16.167479,-11.833164,0.11,26.080883,14.618719,1.5434726,11,-0.027,220,18.6851330387549,,16.206474,16.978199,2.8748012000000003,5.8736426e-27,0.99999714,16.913593,-0.266,1.944764,8.730210000000001,5.7440205,
11,16.92351,18.006223678588867,38.617012,13.463173000000001,16.92351,16.080467000000002,-10.593152,0.11,23.099829,14.550697,1.3703646999999999,12,-0.028,240,18.412490032097725,,16.243448,16.444376000000002,2.7238662000000002,7.999455e-28,0.99999714,16.650170000000003,-0.27,2.1812603,7.5389333,4.535296400000001,
12,16.992964,19.391298055648804,39.82423,11.301405,16.992964,16.000425,-11.465844,0.11,24.928457,14.319582,1.4753379999999998,13,-0.029,260,18.765978596644658,,16.301104000000002,19.179394,5.292139,1.670461e-30,0.99999714,16.992964,-0.28,2.2815819999999998,8.406181,5.292139,
13,16.992964,20.59106779098511,9.083121,15.51968,16.992964,15.926317000000001,-102.95270500000001,0.11,1.0614552e-37,14.429463,,14,0.006,280,18.52713285375725,,16.334,1.4000000000000001e-09,,9.498778999999998e-38,0.99999714,16.761646,0.061,3.7416572999999995,3.7416575e-10,9.498778999999998e-38,
14,16.992964,21.6753454208374,27.284224,-11.918389999999999,16.992964,15.857323999999998,-96.60965,0.11,3.5235854e-09,12.608545,3.6912165e-10,15,0.006,300,10.448643759308297,,15.881456,7.036825e-09,5.5368248e-09,5.736675e-37,0.99999714,9.545865,0.059,1.2456256,5.6492295e-09,5.5368248e-09,
15,16.992964,22.67127275466919,38.234406,11.167624,16.992964,15.792785999999998,-89.70685999999999,0.11,4.2484794,12.457983,0.46874288,16,0.006,320,9.954236100047654,,15.455338500000002,7.499886,7.499886,6.414633e-37,0.99999714,9.0635605,0.059,1.0,7.499886,7.499886,
16,16.992964,23.913946390151978,30.418108,12.728649,16.992964,15.732160999999998,-86.02456,0.11,6.286585,12.439459,0.6909144,17,0.006,340,10.049158244094789,,15.083931,11.745544,5.3368874,3.3438619999999994e-38,0.99999714,9.141411999999999,0.062,1.4083623,8.33986,6.4086576,
17,16.992964,25.03464865684509,27.0247,16.022495000000003,16.992964,15.675002,-83.363075,0.11,6.751597,12.617474000000001,0.74354315,18,0.007,360,9.953452858212332,,14.749393,13.383776999999998,5.805602599999999,,0.99999714,9.062237,0.066,1.6764047,7.983619,5.805602599999999,
18,16.992964,26.750218152999878,31.891934999999997,13.866825,16.992964,15.620935000000001,-103.47896,0.11,0.005889078000000001,12.666756,0.0006499818,19,0.009,380,9.951325562924623,,14.449957999999999,0.012349656,0.011569478000000001,,0.99999714,9.060139,0.094,1.0658558999999999,0.011586609,0.011569478000000001,
19,16.992964,28.319812774658203,37.944942,11.403843,16.992964,15.569642000000002,-104.56968,0.11,3.9598355000000005,12.554914,0.43865459999999995,20,0.01,400,9.914624094172703,,14.178821,8.773092,8.772881,,0.99999714,9.027228,0.101,1.0000241,8.772881,8.772881,
20,16.992964,29.207921981811523,34.58313,6.7230086,16.992964,15.520852,-94.76727,0.11,10.554998,12.248057000000001,1.1671171,21,0.01,420,9.95260363205138,,13.935070000000001,24.50946,12.255739,,0.99999714,9.06006,0.096,1.4144223999999999,17.328247,12.255739,
21,16.992964,30.17634654045105,31.684421999999998,14.310112,16.992964,15.474332,-87.13271999999999,0.11,12.074591999999999,12.339172999999999,1.3358903,22,0.009,440,9.91608404673615,,13.71205,29.389587,9.772753,,0.99999714,9.028596,0.093,1.7331067,16.957748000000002,9.835510000000001,
22,16.992964,31.65970826148987,29.159453999999997,14.297126,16.992964,15.429879999999999,-82.13319399999999,0.11,12.084228,12.429833,1.3370513000000002,23,0.009,460,9.924568667187524,,13.5087595,30.75218,9.100464,,0.99999714,9.036402,0.093,1.9903648,15.450524,9.100464,
23,16.992964,32.78230929374695,23.646795,13.789879,16.992964,15.3873205,-56.921864,0.11,6.3629737,12.493733,0.7002322,24,0.006,480,9.925006243863796,,13.322432999999998,16.805573000000003,0.005576426999999999,8.859279e-37,0.99999714,9.036905,0.059,1.9663435,8.546611,5.2547326,
24,16.992964,33.81258225440979,28.99355,15.674467000000002,16.992964,15.3464985,-67.658005,0.11,11.592221,12.607523,1.2825971,25,0.008,500,9.971464369168057,,13.152652,32.064926,0.004727369600000001,,0.99999714,9.077891000000001,0.083,1.9530651999999997,16.417745999999998,11.748472,
25,16.992964,35.063908338546746,26.65857,11.2611475,16.992964,15.307278,-65.35938,0.11,11.985536,12.560780000000001,1.326316,26,0.008,520,9.920438613685773,,12.994143,34.484215,7.022589,,0.99999714,9.031455000000001,0.084,2.3162167,14.888164499999998,8.646578,
26,16.992964,36.254879951477044,8.443916999999999,13.817812,16.992964,15.269537,-117.793945,0.11,3.6879312999999996e-10,12.614974,4.0797695e-11,27,0.014,540,9.92586134216667,,12.847615,3.8015378e-09,3.4033594e-13,,0.99999714,9.037902,0.143,4.0249004,9.445048e-10,3.970203e-10,
27,16.992964,37.6106104850769,47.94716,4.0088477,16.992964,15.233170000000001,-109.298355,0.11,13.961229999999999,12.272544,1.5587701,28,0.014,560,9.837297928973532,,12.708651,43.645559999999996,43.645559999999996,,0.99999714,8.956569,0.139,1.0,43.645559999999996,43.645559999999996,
