,IWMean,URet,LQGsigma,IWMax,IWLastEpisode,ReturnStepMax,IWNorm2,ReturnAbsMax,Bound,ReturnMax,MISE,IWFirstEpisode,LQGmu1,IWNorm1,ReturnMean,Iteration,ReturnMin,DenMISELogLast,DenMISELogFirst,target_sum_log_mean,DenMISEMeanLog,IWMin,TimeElapsed,LQGmu01,SqrtESSClassic,ReturnLastEpisode,TimestepsSoFar
25,1.052074,9.487187246850088,0.11,2.3818759999999997,1.9607265,0.99233466,7.2304889999999995,15.807039999999999,17.440374,15.807039999999999,9.083795,,0.361,27.353924,9.135442999999999,26,,18.987307,10.253419000000001,-38.914673,13.415551,,41.265056848526,0.038,3.7831361000000006,8.636264,520
26,1.0596219,9.47607495778659,0.11,2.1665337000000005,2.0089166,0.99233466,7.253242999999999,15.807039999999999,17.163916,15.807039999999999,9.149014999999999,,0.36,28.609790000000004,9.116552,27,,15.46615,10.215679,-36.678932,13.49276,,42.46686482429504,0.038,3.9444137,8.625391,540
27,0.9751902,9.438831951660402,0.11,4.1535387,4.1535387,0.99233466,7.8646917,15.807039999999999,17.513907999999997,15.807039999999999,8.4081745,,0.38,27.305326,9.097826,28,,14.505645999999999,10.179311,-38.420986,13.530478500000001,,43.64016771316528,0.04,3.4718876000000005,8.592238,560
28,0.8325849,9.41432765125133,0.11,15.702739999999999,15.702739999999999,0.99233466,16.379843,15.807039999999999,28.593075,15.807039999999999,7.146214,,0.456,24.144962,9.079713,29,,7.1937679999999995,10.144219999999999,-48.936440000000005,13.310444,,44.92930507659912,0.049,1.4740655,8.57254,580
29,0.9295254999999999,9.422317554341713,0.11,10.549707000000001,9.229725,0.99233466,14.681373,15.807039999999999,24.622547,15.807039999999999,7.978280499999999,,0.456,27.885765000000003,9.062969,30,,14.630332999999998,10.110318,-46.67835,13.345396,,46.25719738006592,0.049,1.8993977,8.577385000000001,600
30,1.8100379,9.357898389231137,0.11,46.305415999999994,46.305415999999994,0.99233466,46.672253000000005,15.807039999999999,41.737263,15.807039999999999,15.441244000000001,,0.546,56.111169999999994,9.045477,31,,2.9249668,10.077529,-54.94105,13.004291,,47.57738471031189,0.061,1.2022382999999999,8.5207205,620
31,0.9760844999999999,9.422681466336343,0.11,21.322472,2.7717947999999994,0.99233466,21.92333,15.807039999999999,30.524841,15.807039999999999,8.335229,,0.577,31.234703000000003,9.031006,32,,16.012665,10.04578,-55.091133,13.1054735,,48.86906170845032,0.066,1.4247243,8.582409,640
32,1.2498958999999998,9.333059082432179,0.11,19.356873,19.356873,0.99233466,24.179995,15.807039999999999,29.186265999999996,15.807039999999999,10.65313,,0.602,41.246567,9.014967,33,,7.0415187,10.015008,-54.83189,12.916376,,50.19322609901428,0.07,1.7058137999999998,8.501671,660
33,1.2062959999999998,9.366285385510313,0.11,13.333632000000001,10.228355,0.99233466,20.030071,15.807039999999999,25.725225,15.807039999999999,10.285832000000001,,0.615,41.014065,9.000653,34,,15.446591,9.985155,-53.461815,12.992638000000001,,51.420573234558105,0.072,2.0476246,8.528344,680
34,1.2164633999999999,9.34955385099252,0.11,10.233219,9.2860985,0.99233466,18.348616,15.807039999999999,23.994476000000002,15.807039999999999,10.370097,,0.625,42.57622,8.986667,35,,11.975176,9.956167,-52.045654,12.965793,,52.73277688026428,0.073,2.320405,8.511117,700
35,1.1279409,9.393864458689043,0.11,8.321727000000001,4.5454935999999995,0.99233466,15.912201000000001,15.807039999999999,22.008888,15.807039999999999,9.620296000000002,,0.631,40.605872999999995,8.974594999999999,36,,12.110619999999999,9.927997,-50.532707,12.945164,,54.0092236995697,0.074,2.5518702999999996,8.552097,720
36,1.186526,9.303815248767702,0.11,8.135123,8.135123,0.99233466,16.061718,15.807039999999999,21.673907999999997,15.807039999999999,10.107632,,0.639,43.90146,8.960935000000001,37,,6.0364633,9.900598,-49.368244,12.759929,,55.25371265411377,0.076,2.7332978,8.469142999999999,740
37,1.1137158999999999,9.403270413057944,0.11,7.0731606,3.067313,0.99233466,14.531801000000002,15.807039999999999,20.347170000000002,15.807039999999999,9.491866,,0.646,42.321205,8.950416,38,,12.597309,9.87393,-47.990673,12.758685,,56.22148489952088,0.077,2.9123166,8.561194,760
38,1.0786958999999998,9.395054171837863,0.11,6.251720400000001,3.5018892,0.99233466,13.559925,15.807039999999999,19.387257,15.807039999999999,9.197257,,0.65,42.069140000000004,8.940263999999999,39,,14.920615,9.847954,-46.535583,12.815658,,57.33326387405396,0.077,3.102461,8.554534,780
39,1.0370461,9.407537128092821,0.11,5.6076865,2.5935602,0.99233466,12.685089999999999,15.807039999999999,18.513151,15.807039999999999,8.845609,,0.653,41.481842,8.930916,40,,15.467863000000001,9.822637,-45.093616,12.882849,,58.81616568565369,0.078,3.2701259,8.566348,800
40,1.0722086000000002,9.307102338462505,0.11,5.152586,5.152586,0.99233466,12.8623,15.807039999999999,18.389042,15.807039999999999,9.139164,,0.658,43.960552,8.919771,41,,12.195960000000001,9.797944000000001,-43.826440000000005,12.866155000000001,,60.269761085510254,0.079,3.4177833,8.474005,820
41,1.0562861000000001,9.387372863554447,0.11,4.7533984,3.0196753,0.99233466,12.391857,15.807039999999999,17.836126,15.807039999999999,9.0056095,,0.661,44.364014000000005,8.9108305,42,,8.269798,9.773846,-42.682137,12.757625,,62.107643604278564,0.079,3.5800940000000003,8.544231,840
42,1.0620611999999998,9.358680004585876,0.11,4.4206769999999995,3.6475196000000003,0.99233466,12.228785,15.807039999999999,17.520279000000002,15.807039999999999,9.054912,,0.664,45.668633,8.90173,43,,12.699019,9.750316,-41.464138,12.756888,,63.72925662994385,0.08,3.7345192000000003,8.519486,860
43,1.0571518999999998,9.379830240113485,0.11,4.1364263999999995,3.0454027999999997,0.99233466,11.977682000000001,15.807039999999999,17.15542,15.807039999999999,9.014692,,0.666,46.514687,8.893549,44,,13.400379000000001,9.727326,-40.26739,12.772312,,65.41038465499878,0.08,3.8834465,8.541766,880
44,1.0453382,9.393811272891098,0.11,3.890693,2.556455,0.99233466,11.689608,15.807039999999999,16.772152,15.807039999999999,8.915975999999999,,0.667,47.040215,8.886016,45,,12.979977,9.704853,-39.11784,12.777661,,67.05000877380371,0.08,4.0241055,8.5545845,900
45,1.0252615,9.413158481605644,0.11,3.6765375,1.9770019,0.99233466,11.359634,15.807039999999999,16.361670999999998,15.807039999999999,8.746979,,0.669,47.16203,8.879174,46,,19.633820999999998,9.682875,-37.864136,12.927232,,69.07769393920897,0.081,4.151720500000001,8.571302000000001,920
46,1.0332325,9.351632483623863,0.11,3.4929601999999997,3.073081,0.99233466,11.3436775,15.807039999999999,16.199116,15.807039999999999,8.81432,,0.67,48.561928,8.871432,47,,13.166745,9.661368,-36.79078,12.93247,,70.66931891441345,0.081,4.280968700000001,8.51532,940
47,1.0416476000000001,9.343357988624971,0.11,3.3351521,3.0432427000000004,0.99233466,11.352975,15.807039999999999,16.063322,15.807039999999999,8.884913000000001,,0.671,49.999084,8.863833999999999,48,,14.7844305,9.640315,-35.731215999999996,12.971378999999999,,72.36404180526732,0.081,4.4040513,8.5067005,960
48,1.0217661,9.417920990482196,0.11,3.193759,1.6173195,0.99233466,11.091288,15.807039999999999,15.720591,15.807039999999999,8.7170925,,0.672,50.066536,8.857906,49,,18.210632,9.619696000000001,-34.64808,13.078813,,74.77875995635986,0.081,4.514042,8.573344,980
49,1.0267735999999998,9.359954645356586,0.11,3.0686617000000003,2.6851528,0.99233466,11.082005,15.807039999999999,15.583706,15.807039999999999,8.759466999999999,,0.673,51.338676,8.851135000000001,50,,16.214233,9.599492999999999,-33.636265,13.141663000000001,,76.46866083145143,0.081,4.6326165,8.519345,1000
50,1.0248014,9.389370175404869,0.11,2.9553335,2.2855327,0.99233466,11.004522999999999,15.807039999999999,15.400076,15.807039999999999,8.743637,,0.673,52.26487,8.845171,51,,18.254791,9.57969,-32.620346000000005,13.242173000000001,,78.22522902488707,0.081,4.7493987,8.546985000000001,1020
51,1.0293869,9.35681677795945,0.11,2.8543534,2.5519779,0.99233466,11.012174,15.807039999999999,15.286242000000001,15.807039999999999,8.782375,,0.674,53.528119999999994,8.838901,52,,16.75526,9.560272,-31.670362,13.309961,,79.78007650375365,0.082,4.860812999999999,8.519124,1040
52,1.0238813,9.400619059294776,0.11,2.7614967999999998,1.9826738000000002,0.99233466,10.918279,15.807039999999999,15.097458,15.807039999999999,8.736694,,0.674,54.26571,8.833636,53,,17.01021,9.541224,-30.749613,13.380099,,81.74723601341249,0.082,4.9701705,8.559873,1060
53,1.0291702,9.343696188593338,0.11,2.6787329,2.485448,0.99233466,10.950692,15.807039999999999,15.010107000000001,15.807039999999999,8.78078,,0.675,55.575188,8.827563,54,,13.789945999999999,9.5225315,-29.921288,13.387923,,83.8994538784027,0.082,5.075039,8.505696,1080
54,1.0093129,9.427443004980317,0.11,2.6022813,1.0805486,0.99233466,10.764043,15.807039999999999,14.742697,15.807039999999999,8.612598,,0.675,55.512207,8.823147,55,,17.297535,9.504183,-29.070096999999997,13.459339000000002,,86.1109447479248,0.082,5.1571894,8.584659,1100
55,1.017124,9.312687674011448,0.11,2.5354843,2.5053546000000004,0.99233466,10.837657,15.807039999999999,14.692338000000001,15.807039999999999,8.677083999999999,,0.676,56.958946,8.817031,56,,11.240786,9.486164,-28.350882000000002,13.419717000000002,,88.19907069206238,0.082,5.2556515,8.480636,1120
56,1.0209656999999999,9.35345735271032,0.11,2.4745965,2.2752027999999997,0.99233466,10.867267,15.807039999999999,14.612983999999999,15.807039999999999,8.709412,,0.676,58.195040000000006,8.811739999999999,57,,18.107294,9.468465,-27.538853000000003,13.502089499999999,,90.26214218139648,0.082,5.3550763,8.515459,1140
57,1.0255446,9.334822454396802,0.11,2.4196598999999996,2.2974930000000002,0.99233466,10.91126,15.807039999999999,14.5466385,15.807039999999999,8.747375,,0.677,59.481590000000004,8.806347,58,,11.854559,9.451073,-26.86535,13.473888,,92.25661492347716,0.082,5.4513955,8.498965,1160
58,1.0288777,9.341547119353844,0.11,2.3694177000000005,2.2085001,0.99233466,10.944772,15.807039999999999,14.474982999999998,15.807039999999999,8.775027,,0.678,60.703784999999996,8.801241000000001,59,,8.685985,9.433978,-26.270187,13.393022,,94.08280515670776,0.082,5.546373,8.505027,1180
59,1.0293887,9.372624218461345,0.11,2.3222885,2.0210383000000003,0.99233466,10.949461,15.807039999999999,14.384239,15.807039999999999,8.779665,,0.679,61.76331999999999,8.79677,60,,15.150297,9.4171715,-25.586437,13.42265,,96.05595898628236,0.082,5.6407638,8.53301,1200
60,1.0203133,9.418821553288591,0.11,2.2773063,1.4086641000000002,0.99233466,10.866033999999999,15.807039999999999,14.222818,15.807039999999999,8.7034645,,0.679,62.23911,8.793139,61,,19.022972,9.400641,-24.863336999999998,13.514809,,98.04605627059937,0.083,5.727859,8.575314,1220
61,1.0171839,9.40333296131561,0.11,2.234433,1.7110863,0.99233466,10.837652,15.807039999999999,14.110597,15.807039999999999,8.677786,,0.68,63.065403,8.789411,62,,19.622028,9.384381,-24.147173000000002,13.613520999999999,,100.39633774757385,0.083,5.819102,8.561966,1240
62,1.0179868,9.372958402277922,0.11,2.194061,1.9180098,0.99233466,10.853099,15.807039999999999,14.034739499999999,15.807039999999999,8.684766,,0.68,64.13316,8.785312,63,,13.664221,9.368381,-23.545034,13.614488,,102.39376640319824,0.083,5.909203,8.531139,1260
63,1.0219095999999999,9.326907491369091,0.11,2.1574244,2.095939,0.99233466,10.90835,15.807039999999999,13.990005499999999,15.807039999999999,8.717134,,0.681,65.402214,8.780764,64,,14.794443,9.3526325,-22.946089,13.6331,,104.62649989128113,0.083,5.99561,8.494307000000001,1280
64,1.0228431,9.366321071205883,0.11,2.1228771,1.8941156000000003,0.99233466,10.930681,15.807039999999999,13.922742999999999,15.807039999999999,8.725112,,0.681,66.4848,8.776859,65,,11.955793,9.337129,-22.409863,13.607532500000001,,106.88900518417358,0.083,6.082402,8.526909,1300
65,1.022615,9.384184249941477,0.11,2.090003,1.7989240000000002,0.99233466,10.942193,15.807039999999999,13.849016,15.807039999999999,8.723603,,0.681,67.492584,8.773306,66,,19.29464,9.321861,-21.77775,13.693953500000001,,109.04176211357115,0.083,6.1681040000000005,8.542369,1320
66,1.0244874,9.35502984827228,0.11,2.0593044999999996,1.9172873,0.99233466,10.979496000000001,15.807039999999999,13.796214,15.807039999999999,8.739347,,0.682,68.640656,8.769513,67,,19.179222,9.306823,-21.165928,13.776071,,111.08625483512878,0.083,6.251713,8.519249,1340
67,1.0259781,9.355897923637356,0.11,2.0305145,1.8787374,0.99233466,11.014275,15.807039999999999,13.742832,15.807039999999999,8.751811,,0.682,69.76651,8.765816000000001,68,,15.580231,9.292008000000001,-20.625626,13.802876000000001,,113.91083693504332,0.083,6.334190400000001,8.517999,1360
68,1.0255435,9.380515588160657,0.11,2.0029727999999998,1.7328947000000001,0.99233466,11.028962,15.807039999999999,13.675854000000001,15.807039999999999,8.74852,,0.683,70.7625,8.76259,69,,13.466222,9.27741,-20.131334,13.798292000000002,,116.57914924621582,0.083,6.4160614,8.543301,1380
69,1.028886,9.307243452060144,0.11,1.9781618000000003,1.9769623,0.99233466,11.08969,15.807039999999999,13.643278,15.807039999999999,8.775456,,0.683,72.02202,8.758441,70,,12.83796,9.2630205,-19.662228,13.784862,,118.809734582901,0.083,6.494502,8.472161999999999,1400
70,1.0298662,9.357583552797356,0.11,1.9546793000000002,1.804073,0.99233466,11.123472,15.807039999999999,13.593001999999998,15.807039999999999,8.783704,,0.684,73.1205,8.755108,71,,14.466441,9.248836,-19.184639,13.794795,,121.13204908370972,0.083,6.573531599999999,8.52182,1420
71,1.0298924,9.378035822337925,0.11,1.9321644,1.7230105,0.99233466,11.147622,15.807039999999999,13.536882,15.807039999999999,8.784203999999999,,0.684,74.15226,8.752087,72,,21.512033,9.23485,-18.622196,13.902320999999999,,123.283194065094,0.084,6.6518455,8.537564,1440
72,1.027679,9.398254283977703,0.11,1.9102825,1.544619,0.99233466,11.14889,15.807039999999999,13.464214000000002,15.807039999999999,8.766010000000001,,0.685,75.02056,8.7494335,73,,14.336276000000002,9.221055999999999,-18.173012,13.908608,,125.57437181472778,0.084,6.728971499999999,8.558389,1460
73,1.0271701,9.381176771934411,0.11,1.8891581000000002,1.647588,0.99233466,11.168905,15.807039999999999,13.407329999999998,15.807039999999999,8.761992999999999,,0.685,76.01058,8.746622,74,,14.0367,9.207450999999999,-17.738007,13.910649,,127.11097621917723,0.084,6.8055534,8.541337,1480
74,1.0271702,9.375402840652436,0.11,1.868875,1.6696265,0.99233466,11.195436500000001,15.807039999999999,13.356432,15.807039999999999,8.762147,,0.685,77.037766,8.743788,75,,16.615509,9.194028,-17.27935,13.947017,,128.88428592681885,0.084,6.8811755,8.534048,1500
75,1.0296907,9.309708983296645,0.11,1.8504289,1.8470613999999999,0.99233466,11.253052,15.807039999999999,13.328316000000001,15.807039999999999,8.782306,,0.686,78.2565,8.740222,76,,14.883175,9.180782,-16.857141,13.959632999999998,,131.22432184219358,0.084,6.9542470000000005,8.472847999999999,1520
76,1.0293149,9.378171093968298,0.11,1.8325791,1.61999,0.99233466,11.277328,15.807039999999999,13.277632999999998,15.807039999999999,8.77934,,0.686,79.25725,8.737592,77,,13.998519,9.167710000000001,-16.45816,13.960467999999999,,134.033451795578,0.084,7.028017,8.537725,1540
77,1.0295485,9.371678753809537,0.11,1.8154607,1.6537983,0.99233466,11.309163,15.807039999999999,13.233601,15.807039999999999,8.781452999999999,,0.687,80.30479,8.734962,78,,20.841904,9.154807,-15.981071,14.049016,,136.23026871681213,0.084,7.100860000000001,8.532477,1560
78,1.0301996,9.354137995463363,0.11,1.7991933999999998,1.6755714,0.99233466,11.346565,15.807039999999999,13.194351999999999,15.807039999999999,8.786810000000001,,0.687,81.38577,8.732213,79,,11.773812,9.142068,-15.63085,14.020538,,137.51906037330627,0.084,7.1727232999999995,8.517735,1580
79,1.0298041,9.379904433632225,0.11,1.7834171000000003,1.5829127,0.99233466,11.372612,15.807039999999999,13.147770000000001,15.807039999999999,8.783655,,0.688,82.38433,8.729782,80,,16.47503,9.129489,-15.230578,14.05155,,140.0449526309967,0.084,7.244099,8.537716,1600
80,1.0296544,9.3755690386343,0.11,1.7681569,1.5905393,0.99233466,11.401933,15.807039999999999,13.104494,15.807039999999999,8.7825165,,0.688,83.40201,8.7273655,81,,17.066816,9.117066000000001,-14.832291,14.089096,,142.79919838905334,0.084,7.3147254,8.534054,1620
81,1.0285767,9.39005381139028,0.11,1.753253,1.5036178999999998,0.99233466,11.421431,15.807039999999999,13.054791999999999,15.807039999999999,8.773741000000001,,0.688,84.34329,8.725197999999999,82,,14.254118,9.104796,-14.477673000000001,14.091425,,145.4166872501373,0.084,7.384652,8.549578,1640
82,1.0308959999999998,9.293702900126592,0.11,1.7706289000000002,1.7706289000000002,0.99233466,11.481786999999999,15.807039999999999,13.034342,15.807039999999999,8.792083,,0.689,85.56436,8.722009,83,,15.470848000000002,9.092675,-14.117895,14.108345000000002,,147.24885511398315,0.084,7.4521820000000005,8.460628999999999,1660
83,1.0323693999999999,9.323369002147633,0.11,1.7579929,1.6960373,0.99233466,11.532216,15.807039999999999,13.008049,15.807039999999999,8.803892,,0.689,86.71903,8.71924,84,,15.645076000000001,9.080699000000001,-13.766497,14.126967,,149.64304590225217,0.084,7.519719599999999,8.489336,1680
84,1.0293423000000002,9.413007976210023,0.11,1.7453554,1.309453,0.99233466,11.533341,15.807039999999999,12.946107000000001,15.807039999999999,8.778786,,0.69,87.494095,8.717500999999999,85,,17.83018,9.068864999999999,-13.399261,14.170876000000002,,151.90645527839658,0.085,7.586188000000001,8.571392,1700
85,1.0307576999999999,9.3232442086256,0.11,1.7336782,1.6711668999999998,0.99233466,11.583789,15.807039999999999,12.921289999999999,15.807039999999999,8.790091,,0.69,88.64516,8.714825999999999,86,,14.591334,9.057167999999999,-13.076652000000001,14.176067999999999,,153.504567861557,0.085,7.6525183000000006,8.487453,1720
86,1.0323037,9.315047952355158,0.11,1.7230203999999998,1.6765897,0.99233466,11.636474,15.807039999999999,12.898587,15.807039999999999,8.802443499999999,,0.691,89.810425,8.712164999999999,87,,13.597629999999999,9.045608,-12.774265,14.169735000000001,,155.34952545166016,0.085,7.718010400000001,8.483321,1740
87,1.0332984,9.337420120602165,0.11,1.7129803,1.6230457,0.99233466,11.682799000000001,15.807039999999999,12.8722925,15.807039999999999,8.810488000000001,,0.692,90.93025,8.709775,88,,17.122091,9.034179,-12.439655,14.203616,,157.86868333816528,0.085,7.783258999999999,8.501928,1760
88,1.0339421999999998,9.348500205164003,0.11,1.7034273999999998,1.5859378999999998,0.99233466,11.725253,15.807039999999999,12.843983999999999,15.807039999999999,8.815733,,0.692,92.02086,8.707548,89,,16.60118,9.02288,-12.118893,14.230897,,160.70366835594174,0.085,7.8480916,8.511538999999999,1780
89,1.0343516,9.356421552,0.11,1.6942122,1.558702,0.99233466,11.765199,15.807039999999999,12.814594999999999,15.807039999999999,8.819114,,0.693,93.09164399999999,8.70545,90,,17.749762,9.011706,-11.792658,14.270337,,162.55841445922854,0.085,7.9124584,8.518766000000001,1800
90,1.0332026,9.392629758008477,0.11,1.6849713,1.4117533000000002,0.99233466,11.787494,15.807039999999999,12.773205,15.807039999999999,8.809739,,0.694,94.02144,8.703764,91,,14.154015,9.000656,-11.513237,14.269404999999999,,164.75879645347598,0.085,7.976372200000001,8.551960000000001,1820
91,1.0333202,9.364406870606038,0.11,1.675987,1.5177264,0.99233466,11.82432,15.807039999999999,12.742938,15.807039999999999,8.810753,,0.694,95.06546,8.701830000000001,92,,16.873016,8.989727,-11.209344,14.298035,,167.94490528106692,0.085,8.0398245,8.525871,1840
92,1.0331963,9.372041922783767,0.11,1.6671873,1.488936,0.99233466,11.858494,15.807039999999999,12.711426,15.807039999999999,8.809811999999999,,0.695,96.08726,8.700009,93,,17.739119,8.978916,-10.902519999999999,14.335364000000002,,170.32505512237552,0.086,8.102821,8.532468,1860
