,target_sum_log_mean,IWNorm2,SqrtESSClassic,Iteration,TimeElapsed,IWMean,LQGmu01,ReturnMax,Bound,IWLastEpisode,LQGsigma,IWFirstEpisode,IWNorm1,TimestepsSoFar,ReturnLastEpisode,ReturnMean,DenMISELogLast,URet,LQGmu1,DenMISEMeanLog,ReturnMin,IWMax,IWMin,MISE,ReturnAbsMax,DenMISELogFirst,ReturnStepMax
17,-12.543517999999999,4.363914,4.1230803,18,7.400643348693848,0.9995982,-1.0,16.693579999999997,28.715696,1.0588245,0.11,,17.992767,360,16.5419,16.491660999999997,18.194876,18.256455372919948,-1.0,16.234772,,1.066244,,16.569257999999998,16.693579999999997,15.711808999999999,0.9994924999999999
18,-10.93797,4.476889,4.2426224,19,7.777535200119018,0.99967104,-1.0,16.693579999999997,28.375626,1.0555558999999999,0.11,,18.99375,380,16.593172,16.497004,17.907239999999998,18.308097205141088,-1.0,16.322697,,1.0619413,,16.57143,16.693579999999997,15.657742,0.9994924999999999
19,-9.542888,4.5870546999999995,4.3588862,20,8.182535886764526,0.9997225000000001,-1.0,16.693579999999997,28.062925,1.0524219,0.11,,19.99445,400,16.60149,16.502228,16.912025,18.309139274994614,-1.0,16.352076999999998,,1.0580776,,16.573582000000002,16.693579999999997,15.606448,0.9994924999999999
20,-8.280596000000001,4.6947,4.4721269999999995,21,8.758972644805906,0.9997758,-1.0,16.693579999999997,27.774353,1.0499998,0.11,,20.995293,420,16.607426,16.507238,16.915928,18.32038752072073,-1.0,16.378857,,1.0546001,,16.575935,16.693579999999997,15.557657999999998,0.9994924999999999
21,-7.291012299999999,4.8005085,4.582567,22,9.462444305419922,0.9999388000000001,-1.0,16.693579999999997,27.509155,1.0505806999999998,0.11,,21.998653,440,16.621204000000002,16.512419,13.440726999999999,18.334871416530746,-1.0,16.245245,,1.0518239,,16.580622,16.693579999999997,15.511138,0.9994924999999999
22,-6.6245384000000005,4.905583999999999,4.6903934000000005,23,9.979779005050661,1.0003965,-1.0,16.693579999999997,27.268435999999998,1.0561662,0.11,,23.009119000000002,460,16.645401,16.5182,7.9835405,18.36023548505331,-1.0,15.885994,,1.0561662,,16.591137,16.693579999999997,15.466686,0.9999411
23,-5.609266799999999,5.0093346,4.795782,24,10.482665538787842,1.0009866,-1.0,16.693579999999997,27.046188,1.0552319,0.11,,24.023678,480,16.643663,16.523428,17.685253,18.355404284594105,-1.0,15.960941,,1.0575026,,16.603525,16.693579999999997,15.424126999999999,0.9999411
24,-4.6367054,5.108639,4.8989096,25,10.965534687042236,1.0010704,-1.0,16.693579999999997,26.823059999999998,1.0400159,0.11,,25.026757999999997,500,16.47427,16.521461,18.660078,18.181580639788102,-1.0,16.068908999999998,,1.0585026000000002,,16.600225,16.693579999999997,15.383304999999998,0.9999411
25,-3.8073377999999996,5.206343,4.9999075,26,11.64711618423462,1.0012014,-1.0,16.693579999999997,26.618599,1.0403671,0.11,,26.031235000000002,520,16.578957,16.523672,16.882412,18.290272146860644,-1.0,16.100206,,1.0594468000000001,,16.602264,16.693579999999997,15.344084,0.9999411
26,-2.9076757,5.3021283,5.098904599999999,27,12.240597248077393,1.001298,-1.0,16.693579999999997,26.42548,1.0384619000000002,0.11,,27.035046,540,16.575645,16.525597,20.441048000000002,18.28527376198901,-1.0,16.260996,,1.0603069999999999,,16.603617,16.693579999999997,15.306344000000001,0.9999411
27,-2.2254452999999996,5.396164,5.1960154,28,12.847086191177368,1.0013767,-1.0,16.693579999999997,26.24635,1.0370506,0.11,,28.03855,560,16.666382000000002,16.530624,16.153858,18.383174365616746,-1.0,16.257189,,1.0610868999999998,,16.608051,16.693579999999997,15.269976000000002,0.9999411
28,-1.4910431,5.49378,5.291278,29,13.367332458496096,1.0023834,-1.0,16.693579999999997,26.091202,1.0604233,0.11,,29.069118,580,16.630985,16.534086,19.006783,18.350630194333828,-1.0,16.352026000000002,,1.0634407,,16.62643,16.693579999999997,15.234884,0.9999747999999999
29,-1.0757385,5.580112000000001,5.384843,30,13.984121084213257,1.0016009,-1.0,16.693579999999997,25.916147,1.0086575999999998,0.11,,30.048027,600,16.657429,16.538198,10.95268,18.369770480634312,-1.0,16.172106,,1.0641204,,16.615831,16.693579999999997,15.200982999999999,0.9999747999999999
30,-0.69924486,5.6690197,5.47687,31,14.65744423866272,1.001564,-1.0,16.693579999999997,25.758389,1.0311728999999998,0.11,,31.048485,620,16.562904,16.538996,10.560961,18.271837053395714,-1.0,15.991132,,1.0646305,,16.614344,16.693579999999997,15.168192999999999,0.9999747999999999
31,-0.20605183,5.7568917,5.5673775999999995,32,15.533653736114502,1.0015872,-1.0,16.693579999999997,25.608139,1.0322572,0.11,,32.05079,640,16.526922,16.538616,15.047611999999999,18.232303389766887,-1.0,15.961679,,1.0650936000000002,,16.612747,16.693579999999997,15.136445000000002,0.9999747999999999
32,0.32896933,5.848666000000001,5.656356,33,16.26639151573181,1.0024891,-1.0,16.693579999999997,25.481385999999997,1.0585783000000002,0.11,,33.082138,660,16.579748000000002,16.539864,17.38758,18.29827127230285,-1.0,16.004920000000002,,1.0667383999999998,,16.627499,16.693579999999997,15.105673000000001,0.9999747999999999
33,0.8667468,5.935482,5.7439933,34,16.959370374679565,1.0027461,-1.0,16.693579999999997,25.34945,1.0353864,0.11,,34.09337,680,16.549511,16.540146,18.570639,18.254521807088718,-1.0,16.08044,,1.0684711999999998,,16.630648,16.693579999999997,15.075820000000002,0.9999747999999999
34,1.3791552,6.0197587,5.8303123,35,17.614852428436283,1.0027735,-1.0,16.693579999999997,25.219984,1.0272291,0.11,,35.097072999999995,700,16.556555,16.540619,18.766195,18.26355339115468,-1.0,16.157239999999998,,1.070009,,16.630266,16.693579999999997,15.046832,0.9999747999999999
35,1.7433946,6.1013794,5.9153724,36,18.3367292881012,1.0025536,-1.0,16.693579999999997,25.094582,1.018829,0.11,,36.09193,720,16.646416000000002,16.543556,14.466303,18.35702774489415,-1.0,16.110329999999998,,1.0711146999999999,,16.62838,16.693579999999997,15.018661499999999,0.9999747999999999
36,2.0608125,6.1834115999999995,5.999238,37,18.803442478179928,1.0025879999999998,-1.0,16.693579999999997,24.978825,1.0277768,0.11,,37.095757,740,16.658777,16.546670000000002,13.4545555,18.37626134128336,-1.0,16.038612,,1.0721478000000002,,16.630974,16.693579999999997,14.991261999999999,0.9999747999999999
37,2.4461067,6.264324,6.0819472999999995,38,19.303970336914066,1.0026128,-1.0,16.693579999999997,24.864098000000002,1.0269803,0.11,,38.09929,760,16.528223,16.546185,16.66968,18.225263810241586,-1.0,16.055275,,1.0731084,,16.629772,16.693579999999997,14.964594,0.9999747999999999
38,2.8355102999999997,6.343228,6.16355,39,20.058785676956177,1.0024819999999999,-1.0,16.693579999999997,24.75167,1.0208169,0.11,,39.0968,780,16.538992,16.546,17.607052,18.24193592263237,-1.0,16.095121,,1.0738486,,16.626362,16.693579999999997,14.938619000000001,0.9999747999999999
39,3.270375,6.422920700000001,6.244086299999999,40,21.045139789581302,1.0026318,-1.0,16.693579999999997,24.647562,1.0312142,0.11,,40.105270000000004,800,16.515747,16.545244,20.194439000000003,18.22505229787566,-1.0,16.197657,,1.0746856000000002,,16.627054,16.693579999999997,14.913301,0.9999747999999999
40,3.4041607000000003,6.501765,6.323592700000001,41,21.84465003013611,1.002793,-1.0,16.693579999999997,24.54341,1.0310224000000001,0.11,,41.114513,820,16.345413,16.540369000000002,8.719628,18.046498949797176,-1.0,16.015320000000003,,1.0756054,,16.623743,16.693579999999997,14.888608999999999,0.9999747999999999
41,3.6719465,6.5787053,6.402113,42,22.670127868652344,1.0028003,-1.0,16.693579999999997,24.445339999999998,1.0242983,0.11,,42.117615,840,16.534008,16.540218,14.621603,18.233566296998287,-1.0,15.982194,,1.0764683000000002,,16.622807,16.693579999999997,14.864510999999998,0.9999747999999999
42,3.97594,6.6542478,6.479684400000001,43,23.45664358139038,1.0027308000000001,-1.0,16.693579999999997,24.349121,1.0207915,0.11,,43.117424,860,16.516687,16.53967,16.717979999999997,18.224830578943145,-1.0,15.999363,,1.0772046999999998,,16.620235,16.693579999999997,14.840981,0.9999747999999999
43,4.2553997,6.7285960000000005,6.55634,44,24.57338237762451,1.002613,-1.0,16.693579999999997,24.253729,1.0184636999999999,0.11,,44.114967,880,16.4421,16.537453,16.249092,18.13669132710108,-1.0,16.00509,,1.0777853000000002,,16.615208,16.693579999999997,14.817991000000001,0.9999747999999999
44,4.520771,6.7956133,6.63198,45,25.286901235580444,1.0015193,-1.0,16.693579999999997,24.150436,0.9759895000000001,0.11,,45.06837,900,16.661835,16.540216,16.218832,18.38135606435969,-1.0,16.009892999999998,,1.0774205,,16.599035,16.693579999999997,14.795518,0.9999747999999999
45,4.7987633,6.868744,6.706938,46,26.49597668647766,1.0014834000000001,-1.0,16.693579999999997,24.06731,1.0222216999999998,0.11,,46.068236999999996,920,16.657792999999998,16.542772,17.285059,18.37162577909736,-1.0,16.03764,,1.0770578000000002,,16.600306,16.693579999999997,14.773539999999999,0.9999747999999999
46,4.841767,6.9411024999999995,6.7810673999999995,47,27.475253820419308,1.0014485999999998,-1.0,16.693579999999997,23.987429000000002,1.0217421,0.11,,47.068084999999996,940,16.682535,16.545745999999998,6.797239299999999,18.404197666314378,-1.0,15.841061999999999,,1.0767004,,16.60205,16.693579999999997,14.752032999999999,0.9999747999999999
47,5.08215,7.0127106,6.854396,48,28.24736738204956,1.0014144,-1.0,16.693579999999997,23.905499,1.0212609000000001,0.11,,48.067894,960,16.46753,16.544117,16.357860000000002,18.167964079950842,-1.0,15.851853,,1.0763472,,16.59913,16.693579999999997,14.730979999999999,0.9999747999999999
48,5.330156,7.0920296,6.926709,49,28.75559639930725,1.0025394,-1.0,16.693579999999997,23.849693,1.0762907,0.11,,49.124428,980,16.658894,16.54646,17.15883,18.37643014260965,-1.0,15.87855,,1.0770104999999999,,16.619602,16.693579999999997,14.710360999999999,0.9999747999999999
49,5.6147914000000005,7.1630917,6.998457000000001,50,29.38296103477478,1.0026118,-1.0,16.693579999999997,23.776062,1.024357,0.11,,50.130590000000005,1000,16.542744,16.546385,19.533594,18.251546380660976,-1.0,15.951695999999998,,1.0776958,,16.620092,16.693579999999997,14.690157999999998,0.9999747999999999
50,5.6992474,7.228706,7.069435,51,30.31428456306457,1.002017,-1.0,16.693579999999997,23.694195,0.99115115,0.11,,51.102866999999996,1020,16.568598,16.546822,9.927521,18.282169838159888,-1.0,15.833622,,1.0778922,,16.610073,16.693579999999997,14.670354999999999,0.9999747999999999
51,5.828243700000001,7.297758,7.1397743,52,31.421766757965088,1.0020065999999999,-1.0,16.693579999999997,23.623974,1.0203565,0.11,,52.104347,1040,16.563457,16.54714,12.38445,18.27259660284213,-1.0,15.767325,,1.0780792,,16.609642,16.693579999999997,14.650936999999999,0.9999747999999999
52,5.9932585,7.3592687,7.2093,53,32.315754175186164,1.001041,-1.0,16.693579999999997,23.539848000000003,0.9707235000000001,0.11,,53.055176,1060,16.550426,16.547201,14.602376000000001,18.263871727198552,-1.0,15.745379000000002,,1.077517,,16.593163,16.693579999999997,14.631888,0.9999747999999999
53,6.2567973,7.426779300000001,7.2783303,54,33.45657181739807,1.0010103000000001,-1.0,16.693579999999997,23.47477,1.0188679,0.11,,54.054554,1080,16.6456,16.549025,20.205185,18.361023775900613,-1.0,15.827985,,1.0769653000000001,,16.593967000000003,16.693579999999997,14.613195999999999,0.9999747999999999
54,6.3944874,7.493885000000001,7.346711,55,34.349686861038215,1.0010074,-1.0,16.693579999999997,23.409229999999997,1.0199226000000001,0.11,,55.055409999999995,1100,16.499136,16.548119,13.809475,18.204590170332587,-1.0,15.7913,,1.0764437,,16.592472,16.693579999999997,14.594848,0.9999747999999999
55,6.550306,7.560221,7.414461999999999,56,35.219974517822266,1.0009816999999999,-1.0,16.693579999999997,23.348312,1.0183258,0.11,,56.054974,1120,16.674866,16.55038,15.1017065,18.3936040926386,-1.0,15.778998999999999,,1.0759398,,16.593845,16.693579999999997,14.576829,0.9999747999999999
56,6.704624000000001,7.625962299999999,7.4815993,57,36.14253258705139,1.0009543,-1.0,16.693579999999997,23.287024,1.0178568000000001,0.11,,57.054393999999995,1140,16.56503,16.550638,15.328288,18.277752884525327,-1.0,15.771107,,1.0754422,,16.593168,16.693579999999997,14.559129,0.9999747999999999
57,6.848348599999999,7.691148299999999,7.548139599999999,58,37.0350022315979,1.0009286,-1.0,16.693579999999997,23.228785000000002,1.0175443000000002,0.11,,58.05386,1160,16.645617,16.552277,15.022793,18.356897332217894,-1.0,15.758218,,1.0749552,,16.593939000000002,16.693579999999997,14.541738,0.9999747999999999
58,7.006716,7.7557826,7.6140985,59,38.06065368652344,1.0009032,-1.0,16.693579999999997,23.171307000000002,1.0172405999999998,0.11,,59.053290000000004,1180,16.602762,16.553131,16.174454,18.319110266461387,-1.0,15.765285500000001,,1.0744693,,16.593937,16.693579999999997,14.524643,0.9999747999999999
59,7.163090700000001,7.81125,7.6792493,60,38.980901002883904,0.9997423000000001,-1.0,16.693579999999997,23.094967,0.9495515999999999,0.11,,59.98454,1200,16.497510000000002,16.552204,16.441032,18.2064064014057,-1.0,15.776561,,1.0731361000000001,,16.573399,16.693579999999997,14.507836,0.9999747999999999
60,7.314483,7.880835,7.7439860000000005,61,39.940800666809075,1.0004766,-1.0,16.693579999999997,23.053513,1.0615627,0.11,,61.029076,1220,16.628942000000002,16.553463,16.338741,18.348398417064747,-1.0,15.785769,,1.0724536,,16.586462,16.693579999999997,14.491306,0.9999747999999999
61,7.4165529999999995,7.9438996,7.8083076,62,41.00446248054504,1.0004582,-1.0,16.693579999999997,22.998884,1.016394,0.11,,62.02841,1240,16.514572,16.552837,13.626657999999999,18.22346654961666,-1.0,15.750951,,1.0717921000000001,,16.585107999999998,16.693579999999997,14.475045999999999,0.9999747999999999
62,7.619477000000001,8.0064745,7.872103,63,42.260738134384155,1.0004412,-1.0,16.693579999999997,22.945,1.0161295,0.11,,63.02779399999999,1260,16.476837,16.55163,20.18466,18.18972606565388,-1.0,15.821333,,1.0711392,,16.5832,16.693579999999997,14.459045000000001,0.9999747999999999
63,7.752555999999999,8.068653999999999,7.935386,64,43.08066272735596,1.0004357,-1.0,16.693579999999997,22.893715,1.016616,0.11,,64.027885,1280,16.547081,16.551558,16.12002,18.252317479861446,-1.0,15.826004999999999,,1.0705040000000001,,16.58265,16.693579999999997,14.443297,0.9999747999999999
64,7.905213400000001,8.1302805,7.998166599999999,65,44.049630641937256,1.0004206,-1.0,16.693579999999997,22.84431,1.0156722,0.11,,65.027336,1300,16.59999,16.552303,17.659746,18.315553989984533,-1.0,15.854219,,1.0698813999999999,,16.582783,16.693579999999997,14.4277935,0.9999747999999999
65,7.997103699999999,8.191436999999999,8.06046,66,44.92717909812927,1.0004053,-1.0,16.693579999999997,22.794586,1.0153846,0.11,,66.02675,1320,16.505722,16.551598000000002,13.954787,18.212994650696512,-1.0,15.825447,,1.0692714,,16.58145,16.693579999999997,14.412526000000002,0.9999747999999999
66,8.049531,8.252142,8.122275,67,46.34635615348816,1.0003905,-1.0,16.693579999999997,22.747898,1.0151511,0.11,,67.02617,1340,16.63016,16.552770000000002,11.494797,18.344252284740623,-1.0,15.760812,,1.0686719999999998,,16.582047,16.693579999999997,14.397488000000001,0.9999747999999999
67,8.0886,8.31241,8.183621,68,47.49006056785584,1.0003767,-1.0,16.693579999999997,22.701418,1.0149286,0.11,,68.02561999999999,1360,16.57387,16.553079999999998,10.69137,18.282415577387965,-1.0,15.686267,,1.0680891000000001,,16.581787,16.693579999999997,14.382673,0.9999747999999999
68,8.266927,8.372232,8.244513000000001,69,48.62488341331482,1.000362,-1.0,16.693579999999997,22.655048,1.0146149,0.11,,69.02498,1380,16.512504999999997,16.552492,20.378517000000002,18.222035905397405,-1.0,15.754273999999999,,1.0675107,,16.580614,16.693579999999997,14.368073999999998,0.9999747999999999
69,8.327551,8.431644,8.304955999999999,70,49.68851113319397,1.000349,-1.0,16.693579999999997,22.609556,1.014492,0.11,,70.02444,1400,16.500895,16.551754000000003,12.496363,18.211586170413927,-1.0,15.707735999999999,,1.0669479,,16.579332,16.693579999999997,14.353685,0.9999747999999999
70,8.408403,8.490428,8.364964500000001,71,50.9985089302063,1.0003116,-1.0,16.693579999999997,22.564102,1.0125039,0.11,,71.022125,1420,16.46325,16.55051,14.055614000000002,18.16874113080005,-1.0,15.684470000000001,,1.0663681,,16.577137,16.693579999999997,14.3395,0.9999747999999999
71,8.491994,8.549022,8.424543,72,52.20647072792053,1.0003,-1.0,16.693579999999997,22.522945,1.0140848,0.11,,72.02161,1440,16.669594,16.552162,14.412935999999998,18.380692339268684,-1.0,15.666813000000001,,1.0658007999999999,,16.578321,16.693579999999997,14.325515,0.9999747999999999
72,8.57778,8.60722,8.4837055,73,53.44902586936951,1.0002893,-1.0,16.693579999999997,22.481894,1.0138896000000002,0.11,,73.02112,1460,16.615423,16.553028,14.740563,18.3292972049996,-1.0,15.654126000000002,,1.0652428999999999,,16.578726,16.693579999999997,14.311720999999999,0.9999747999999999
73,8.695213,8.665028,8.5424595,74,54.69639492034912,1.0002790000000001,-1.0,16.693579999999997,22.438976,1.0136981,0.11,,74.020645,1480,16.417423,16.551197,17.254362,18.124055475470385,-1.0,15.675754000000001,,1.0646944999999999,,16.57641,16.693579999999997,14.298116,0.9999747999999999
74,8.820148,8.722453,8.600809,75,55.74696183204651,1.0002688,-1.0,16.693579999999997,22.39914,1.0135163,0.11,,75.02016,1500,16.579815,16.551576999999998,18.051966,18.28996489773531,-1.0,15.707439,,1.0641564,,16.576345,16.693579999999997,14.284692999999999,0.9999747999999999
75,8.903482,8.780184,8.658761,76,57.63350892066956,1.0003357,-1.0,16.693579999999997,22.361017,1.0191263000000002,0.11,,76.02551,1520,16.552439,16.55159,15.134537,18.266137947871748,-1.0,15.699902999999999,,1.0636908,,16.577194,16.693579999999997,14.271447,0.9999747999999999
76,9.035752,8.836872999999999,8.716329,77,59.08108043670654,1.0003258,-1.0,16.693579999999997,22.322279,1.0131588,0.11,,77.025085,1540,16.543331,16.551481,19.075235,18.256862562585926,-1.0,15.743742999999998,,1.0632333999999999,,16.576656,16.693579999999997,14.258375,0.9999747999999999
77,9.134713,8.893219,8.773519,78,60.303147315979004,1.0003182,-1.0,16.693579999999997,22.284714,1.0131762,0.11,,78.02481999999999,1560,16.572104,16.551744,16.741575,18.285668463085234,-1.0,15.756538,,1.0627841999999998,,16.576542,16.693579999999997,14.245472,0.9999747999999999
78,9.288664,8.952463999999999,8.830277,79,62.00320053100586,1.0006675999999999,-1.0,16.693579999999997,22.252995000000002,1.0410123,0.11,,79.05274,1580,16.509307999999997,16.551208,21.256601,18.221362135835594,-1.0,15.826162,,1.0626545,,16.581514000000002,16.693579999999997,14.232732999999998,0.9999747999999999
79,9.33212,9.007507,8.886718,80,63.4915177822113,1.0005896,-1.0,16.693579999999997,22.214802,1.0074068,0.11,,80.04717,1600,16.500452,16.550573,12.757456,18.213487282721708,-1.0,15.787809,,1.062462,,16.579342,16.693579999999997,14.220154,0.9999747999999999
80,9.370103,9.062801,8.942803999999999,81,64.56220293045044,1.0005785,-1.0,16.693579999999997,22.178832999999997,1.0125,0.11,,81.04686,1620,16.534167999999998,16.550371,12.396006,18.24456790609722,-1.0,15.745941,,1.0622685,,16.578716,16.693579999999997,14.207730999999999,0.9999747999999999
81,9.498191,9.117075,8.998543,82,65.85542368888855,1.0004925999999998,-1.0,16.693579999999997,22.14313,1.0063007,0.11,,82.04039,1640,16.60267,16.551008,19.866898000000003,18.317835232909367,-1.0,15.796204000000001,,1.0620021000000002,,16.577702,16.693579999999997,14.195460999999998,0.9999747999999999
82,9.594058,9.171565,9.053942,83,66.9628324508667,1.0004677,-1.0,16.693579999999997,22.107672,1.0110488000000002,0.11,,83.03882,1660,16.4881,16.550251,17.443967999999998,18.197453021746675,-1.0,15.816061999999999,,1.0617185,,16.576298,16.693579999999997,14.18334,0.9999747999999999
83,9.618758,9.22588,9.109007,84,68.64230370521545,1.0004594,-1.0,16.693579999999997,22.072979999999998,1.0122606,0.11,,84.0386,1680,16.4758,16.549366,11.656618,18.181081466500284,-1.0,15.766549,,1.0614411,,16.575045000000003,16.693579999999997,14.171364,0.9999747999999999
84,9.697225999999999,9.273997999999999,9.16361,85,70.19848132133485,0.9998036,-1.0,16.693579999999997,22.027765,0.9574481,0.11,,84.98331,1700,16.4264,16.547918,16.331905,18.126660318609947,-1.0,15.773204999999999,,1.0605851,,16.56259,16.693579999999997,14.159529999999998,0.9999747999999999
85,9.747273,9.328026,9.218050999999999,86,71.5540716648102,0.9998398000000001,-1.0,16.693579999999997,21.995901,1.0147891,0.11,,85.98621999999999,1720,16.550167000000002,16.547945000000002,13.986607000000001,18.254133569885187,-1.0,15.752426999999999,,1.0597802,,16.563001999999997,16.693579999999997,14.147832999999999,0.9999747999999999
86,9.813336999999999,9.389335,9.271864,87,72.9707977771759,1.000651,-1.0,16.693579999999997,21.97885,1.0824184,0.11,,87.05663,1740,16.649628,16.549114000000003,15.416262,18.364976619778005,-1.0,15.748560000000001,,1.0824184,,16.577482,16.693579999999997,14.136272,0.9999747999999999
87,9.911087,9.442419000000001,9.3256235,88,74.2154257297516,1.0006413,-1.0,16.693579999999997,21.948072,1.0114944,0.11,,88.05644000000001,1760,16.611877,16.549828,18.40356,18.323184894904557,-1.0,15.778735999999999,,1.0825114,,16.577842999999998,16.693579999999997,14.124844,0.9999747999999999
88,9.982727,9.495209,9.379072,89,75.31981158256532,1.000632,-1.0,16.693579999999997,21.917370000000002,1.0113633,0.11,,89.05625,1780,16.57198,16.550076,16.275448,18.281810112853808,-1.0,15.784325,,1.0825888000000001,,16.577744,16.693579999999997,14.113544000000001,0.9999747999999999
89,10.075375,9.544567,9.432197,90,76.43643188476562,1.0002915000000001,-1.0,16.693579999999997,21.880229999999997,0.98174936,0.11,,90.02623,1800,16.436804000000002,16.548817,18.339209,18.142216197033537,-1.0,15.812717999999998,,1.0822059,,16.570677,16.693579999999997,14.102371,0.9999747999999999
90,9.948868,9.595901,9.485068,91,77.73310565948486,1.0001954,-1.0,16.693579999999997,21.847748,1.0031642,0.11,,91.01778,1820,16.44841,16.547714000000003,-1.4398372,18.148929333977907,-1.0,15.623133,,1.0816972,,16.567791,16.693579999999997,14.091320999999999,0.9999747999999999
