,TimeElapsed,ReturnMean,Iteration,IWNorm1,URet,DenMISELogFirst,MISE,ReturnStepMax,ReturnMax,LQGmu1,SqrtESSClassic,ReturnMin,TimestepsSoFar,target_sum_log_mean,ReturnLastEpisode,ReturnAbsMax,IWFirstEpisode,LQGsigma,IWNorm2,IWMean,IWMax,LQGmu01,IWMin,IWLastEpisode,DenMISEMeanLog,Bound,DenMISELogLast
68,47.82503175735474,16.541414000000003,69,68.99774000000001,18.22203231229023,14.368073999999998,16.562681,0.9999771000000001,16.682535,-1.0,8.246211,,1380,8.264686,16.5125,16.682535,,0.11,8.367206,0.9999673000000001,1.0155811,-1.0,,1.0147059,15.752218,22.631845000000002,20.378426
69,48.69757533073425,16.540834,70,69.99823,18.211586170413927,14.353685,16.5619,0.9999771000000001,16.682535,-1.0,8.306623,,1400,8.325351,16.500895,16.682535,,0.11,8.426797,0.9999747,1.015184,-1.0,,1.014492,15.705704,22.586924,12.496363
70,49.772873163223274,16.539717,71,70.998695,18.16673409417989,14.3395,16.560575,0.9999771000000001,16.682535,-1.0,8.3666,,1420,8.4062395,16.461582,16.682535,,0.11,8.485968,0.99998164,1.0147911,-1.0,,1.014286,15.682439000000002,22.542408,14.053871
71,51.11930418014526,16.541521,72,71.99915,18.380692339268684,14.325515,16.562216,0.9999771000000001,16.682535,-1.0,8.42615,,1440,8.489866000000001,16.669594,16.682535,,0.11,8.544727,0.99998826,1.0144137,-1.0,,1.0140848,15.664805,22.501773999999997,14.412935999999998
72,52.59544682502746,16.542534,73,72.99959,18.3292972049996,14.311720999999999,16.563055,0.9999771000000001,16.682535,-1.0,8.485281,,1460,8.575687,16.615423,16.682535,,0.11,8.603085,0.99999434,1.0140462,-1.0,,1.0138896000000002,15.652142000000001,22.461222,14.740563
73,54.12416672706604,16.540842,74,74.0,18.124055475470385,14.298116,16.561152,0.9999771000000001,16.682535,-1.0,8.544003,,1480,8.693155,16.417423,16.682535,,0.11,8.661046,1.0,1.0137058,-1.0,,1.0136981,15.673792,22.418781,17.254362
74,55.89778184890747,16.541363,75,75.00043000000001,18.28996486056402,14.284692999999999,16.561495,0.9999771000000001,16.682535,-1.0,8.602325,,1500,8.818125,16.579815,16.682535,,0.11,8.718622,1.0000057,1.013788,-1.0,,1.0135144,15.705498,22.37941,18.051966
75,57.18247842788696,16.540589999999998,76,76.0007,18.186659522376413,14.271447,16.560505,0.9999771000000001,16.682535,-1.0,8.660254,,1520,8.901487,16.482692999999998,16.682535,,0.11,8.775805,1.0000091999999998,1.013843,-1.0,,1.0132543999999999,15.698061,22.339504,15.140231
76,58.631009101867676,16.540627,77,77.00103,18.256862562585926,14.258375,16.560349,0.9999771000000001,16.682535,-1.0,8.717797000000001,,1540,9.033788000000001,16.543331,16.682535,,0.11,8.832624000000001,1.0000134,1.0138992,-1.0,,1.0131588,15.7419195,22.301203,19.075235
77,60.38894653320313,16.541029,78,78.001335,18.285613081128613,14.245472,16.560566,0.9999771000000001,16.682535,-1.0,8.774964,,1560,9.132779,16.572052,16.682535,,0.11,8.889077,1.0000171999999998,1.0139533,-1.0,,1.0129868,15.754736999999999,22.264019,16.74176
78,61.57295322418213,16.540226,79,79.00159000000001,18.183067728134965,14.232732999999998,16.559551000000003,0.9999771000000001,16.682535,-1.0,8.831761,,1580,9.286753,16.477497,16.682535,,0.11,8.945167999999999,1.0000201,1.0139987,-1.0,,1.0127704,15.824722,22.226326,21.283714
79,62.03793334960938,16.539682,80,80.00185,18.209462053042373,14.220154,16.558813,0.9999771000000001,16.682535,-1.0,8.888194,,1600,9.330233,16.496727,16.682535,,0.11,9.000912,1.0000231,1.0140404,-1.0,,1.0126574000000002,15.786316000000001,22.189610000000002,12.752326
80,62.90122318267822,16.539614,81,81.00211999999999,18.24456786056859,14.207730999999999,16.558560999999997,0.9999771000000001,16.682535,-1.0,8.944272,,1620,9.368238,16.534167999999998,16.682535,,0.11,9.056313000000001,1.0000262,1.0140858,-1.0,,1.0125,15.74446,22.154053,12.396006
81,64.55489182472229,16.539959,82,82.00095,18.27650996303473,14.195460999999998,16.558443,0.9999771000000001,16.682535,-1.0,8.999999,,1640,9.496349,16.568035000000002,16.682535,,0.11,9.111218,1.0000117,1.0140046,-1.0,,1.011074,15.794676,22.11929,19.862182999999998
82,65.95195651054382,16.539244,83,83.00099,18.18850984287529,14.18334,16.557499,0.9999771000000001,16.682535,-1.0,9.055383,,1660,9.5922365,16.480482000000002,16.682535,,0.11,9.165929,1.0000119,1.0139253000000001,-1.0,,1.0121950000000002,15.814532,22.084332999999997,17.44285
83,66.96639895439148,16.538486,84,84.00104,18.1810004916411,14.171364,16.556522,0.9999771000000001,16.682535,-1.0,9.110435,,1680,9.616958,16.475723000000002,16.682535,,0.11,9.220311,1.0000124,1.0138479999999999,-1.0,,1.0120482,15.765037,22.049961,11.656824
84,67.44065070152283,16.537252,85,85.00107,18.135613268812577,14.159529999999998,16.555063,0.9999771000000001,16.682535,-1.0,9.165151,,1700,9.695446,16.433449,16.682535,,0.11,9.274378,1.0000125,1.0137706,-1.0,,1.0119035,15.771053,22.015705,16.27649
85,68.52625060081482,16.537392,86,86.0011,18.253176894009922,14.147832999999999,16.555001999999998,0.9999771000000001,16.682535,-1.0,9.219543,,1720,9.745514,16.549313,16.682535,,0.11,9.32813,1.0000128000000001,1.0136962,-1.0,,1.0117645,15.750337,21.983429,13.989595999999999
86,70.24305105209349,16.538572,87,87.00121,18.35843021036136,14.136272,16.556013,0.9999771000000001,16.682535,-1.0,9.273619,,1740,9.811594,16.640182,16.682535,,0.11,9.381582,1.000014,1.0136313,-1.0,,1.0117075,15.747260999999998,21.952785000000002,15.482785999999999
87,71.73372769355773,16.539406,88,88.001274,18.323184894904557,14.124844,16.556665,0.9999771000000001,16.682535,-1.0,9.327378999999999,,1760,9.909362,16.611877,16.682535,,0.11,9.434727,1.0000144,1.0135646999999999,-1.0,,1.0114944,15.777447,21.922333,18.40356
88,73.22181534767152,16.539772,89,89.001305,18.28181009611379,14.113544000000001,16.556849,0.9999771000000001,16.682535,-1.0,9.38083,,1780,9.981017,16.57198,16.682535,,0.11,9.487573,1.0000147,1.0135,-1.0,,1.0113633,15.783041,21.891941,16.275448
89,75.0521306991577,16.538492,90,90.00135,18.12911792233197,14.102371,16.555367999999998,0.9999771000000001,16.682535,-1.0,9.43398,,1800,10.073685000000001,16.424541,16.682535,,0.11,9.540125,1.0000149999999999,1.0134360999999998,-1.0,,1.011236,15.811116,21.860405,18.309867999999998
90,76.36852550506592,16.537485,91,91.001366,18.14714479332199,14.091320999999999,16.554167,0.9999771000000001,16.682535,-1.0,9.48683,,1820,9.947199000000001,16.446823000000002,16.682535,,0.11,9.592389,1.0000149999999999,1.0133762,-1.0,,1.0111077,15.621459,21.829649,-1.4476719999999998
91,77.49592447280885,16.538088000000002,92,92.00142,18.30493469665864,14.080392000000002,16.5546,0.9999771000000001,16.682535,-1.0,9.539392,,1840,10.028658,16.593027,16.682535,,0.11,9.644369000000001,1.0000154,1.0133172,-1.0,,1.0109891,15.641121,21.801014000000002,17.430485
92,79.33913111686707,16.53696,93,93.00145,18.132862829114302,14.069581,16.553288000000002,0.9999771000000001,16.682535,-1.0,9.591661,,1860,10.134692,16.433096,16.682535,,0.11,9.696073,1.0000156,1.0132574,-1.0,,1.0108656999999999,15.686688,21.771112,19.878963
93,81.47294592857361,16.538256,94,94.00148,18.379607042255653,14.058886,16.55443,0.9999771000000001,16.682535,-1.0,9.643649,,1880,10.187650999999999,16.658794,16.682535,,0.11,9.747501,1.0000156999999998,1.0131993000000001,-1.0,,1.0107518,15.680469500000001,21.744125,15.102058999999999
