,MISE,IWMin,IWLastEpisode,ReturnMax,LQGsigma,Bound,DenMISELogLast,Iteration,TimeElapsed,ReturnLastEpisode,ReturnMin,SqrtESSClassic,DenMISELogFirst,IWFirstEpisode,IWNorm1,ReturnStepMax,DenMISEMeanLog,ReturnMean,target_sum_log_mean,ReturnAbsMax,LQGmu01,IWMax,TimestepsSoFar,IWMean,URet,IWNorm2,LQGmu1
10,19.276304,,4.9580345,15.807039999999999,0.11,20.582355,19.478195,11,18.87995982170105,8.664015,,1.2163901000000001,13.056939999999999,,24.367006,0.99233466,12.696110000000001,13.424801,-347.25793,15.807039999999999,0.034,19.408972,220,2.2151822999999995,9.515963682653355,20.03223,0.328
11,21.497324,,4.5680822999999995,15.807039999999999,0.11,22.708704,14.661416000000001,12,20.009981155395508,8.6681185,,1.3114525,12.969928999999999,,29.65215,0.99233466,12.895866999999999,13.028411,-303.22574,15.807039999999999,0.033,21.916113,240,2.4710123999999998,9.521587185236404,22.610159,0.315
12,18.396411999999998,,1.1534896000000001,15.807039999999999,0.11,19.799189000000002,18.085928,13,21.607993841171265,8.669761,,1.1325169,12.889886,,27.468899,0.99233466,13.343974,12.69313,-256.3669,15.807039999999999,0.03,24.174906,260,2.1129922999999997,9.521055950627233,24.254735999999998,0.292
13,6.112717,,3.1154082,15.807039999999999,0.11,6.9052496,18.012539,14,22.626585483551025,8.651705,,2.0045455000000003,12.815778,,9.878461999999999,0.99233466,13.701007,12.404456,-285.04486,15.807039999999999,0.036,3.1154082,280,0.70560443,9.500753812256768,4.928031,0.347
14,7.9137645,,2.7707376,15.807039999999999,0.11,8.6041,3.596572,15,23.549845933914185,8.63899,,2.3012972,12.746785000000001,,13.707798,0.99233466,13.006339,12.153425,-259.2762,15.807039999999999,0.035,2.8012547000000003,300,0.9138531999999999,9.483145680379911,5.9565529999999995,0.339
15,8.4563265,,2.558855,15.807039999999999,0.11,9.081838000000001,15.845879,16,24.599073648452762,8.659786,,2.5397917999999997,12.682247,,15.621664,0.99233466,13.176007,11.935073,-239.31784,15.807039999999999,0.035,2.5654964,320,0.976354,9.508569359642678,6.1507654,0.335
16,8.789735,,2.4166687000000002,15.807039999999999,0.11,9.366556,14.946567000000002,17,25.795186281204227,8.661453999999999,,2.7541757000000002,12.621622,,17.250065,0.99233466,13.2765875,11.742507000000002,-222.15507999999997,15.807039999999999,0.035,2.4579560000000003,340,1.0147097,9.511798626797988,6.2632403,0.332
17,9.123569999999999,,2.438684,15.807039999999999,0.11,9.661463000000001,16.949554,18,27.267174005508426,8.668104,,2.9535022,12.564464,,18.953470000000003,0.99233466,13.479573,11.571707,-206.07869,15.807039999999999,0.034,2.4484365,360,1.0529705,9.522153022056576,6.417287,0.328
18,6.419123e-18,,1.1203545e-27,15.807039999999999,0.11,0.36446527,13.368698,19,28.62581419944763,8.659948,,4.358899,12.510396,,1.9000002e-09,0.99233466,13.474842,11.418455999999999,-123.575584,15.807039999999999,0.017,1.4000135999999998e-17,380,7.368493e-19,9.508852558588485,4.358899e-10,0.173
19,9.391248,,,15.807039999999999,0.11,10.144727,13.459241,20,30.046237230300907,8.889097,,2.1084423,12.459104,0.2257597,12.420531,0.99233466,13.425334,11.291988,-585.6917,15.807039999999999,-0.006,4.743712,400,0.6210266,9.763573923016057,5.8908567000000005,-0.063
20,17.900564000000003,,3.7508755e-07,15.807039999999999,0.11,18.477777,-12.254856,21,31.075100660324093,13.839951999999998,,2.7523042999999996,12.421536999999999,1.6783718,24.852392000000002,0.99233466,12.18373,11.41332,-614.4350599999999,15.807039999999999,-0.008,4.0654597,420,1.1834472,15.352197779047325,9.029667,-0.077
21,16.82017,,2.9133496,15.807039999999999,0.11,17.35353,14.163203,22,32.31386947631836,15.398693,,2.9785929,12.451907,2.7017696,24.322256,0.99233466,12.279297,11.594472999999999,-612.1492,15.807039999999999,-0.008,3.018961,440,1.1055571000000002,17.06868515638856,8.165687,-0.084
22,16.333460000000002,,1.319669,15.807039999999999,0.11,16.852554,13.963663,23,34.03786587715149,15.607879,,3.0604633999999997,12.523288,1.5300778999999998,24.741870000000002,0.9926493000000001,12.355313,11.768969,-560.0865,15.807039999999999,-0.008,3.3478003,460,1.0757335,17.301100547798537,8.084354,-0.077
23,14.377156,,2.6451778,15.807039999999999,0.11,14.89375,18.181810000000002,24,35.408362150192254,15.403557999999999,,3.0752747000000005,12.545134,0.93250614,22.718342,0.9926493000000001,12.599736,11.92041,-520.72296,15.807039999999999,-0.007,3.531661,480,0.9465976,17.047732428596813,7.3874187000000004,-0.072
24,6.124603,,3.0840408999999998,15.807039999999999,0.11,6.7967443,12.160551,25,36.73071885108948,15.355087,,2.363591,12.542431,0.104991816,10.045691999999999,0.9926493000000001,12.579077,12.057797,-455.8629,15.807039999999999,-0.006,3.0840408999999998,500,0.4018277,17.00754833673918,4.250182,-0.059
25,5.332162,,4.307467,15.807039999999999,0.11,6.1757126,17.547813,26,37.75238060951233,14.642870000000002,,1.8833102,12.507400500000001,0.031325955,9.256832000000001,0.9926493000000001,12.747401,12.157223,-420.7119,15.807039999999999,-0.005,4.307467,520,0.356032,16.245347482418115,4.9151926,-0.054
26,10.266744000000001,,0.00027319047,15.807039999999999,0.11,10.831425,13.519913,27,39.02062606811523,13.772403,,2.813388,12.470864,3.3192297999999996,17.993845,0.9926493000000001,12.752252,12.217044999999999,-528.8637,15.807039999999999,-0.009,3.7845169999999997,540,0.6664386999999999,15.274061769017427,6.395792,-0.094
27,17.333828,,2.4604115,15.807039999999999,0.11,17.764456,12.461236,28,40.3028576374054,15.066582999999998,,3.6891913,12.550442,1.6787047,31.95597,0.9926493000000001,12.729652999999999,12.318812,-461.37018,15.807039999999999,-0.008,2.8222560000000003,560,1.1412847,16.705399659236882,8.662053,-0.078
28,13.594723000000002,,0.9021336999999999,15.807039999999999,0.11,14.042882999999998,7.5132270000000005,29,41.85543560981751,14.979168,,3.5448663000000002,12.573576,2.72059,25.799532,0.9926493000000001,12.553689,12.41055,-469.8612,15.807039999999999,-0.009,2.7790812999999996,580,0.889639,16.586254176479848,7.2779983999999995,-0.087
29,2.4444898e-19,,,15.807039999999999,0.11,0.29004959999999996,15.281752,30,42.942015886306756,14.937833,,5.477226,12.629344999999999,,3e-09,0.9926493000000001,12.640509,12.494794,-138.31013000000002,15.807039999999999,0.01,8.249960299999999e-19,600,2.7499868e-20,16.56984975492076,5.477225299999999e-10,0.097
30,8.504465,,29.259743,15.807039999999999,0.11,10.093132,-3.1456678,31,44.20467448234558,9.010278999999999,,1.0,12.596555,,29.259743,0.9926493000000001,12.099546,12.382389,-134.22041000000002,15.807039999999999,0.01,29.259743,620,0.9438627,9.894679827657354,29.259743,0.096
31,7.040880000000001e-06,,2.4936491e-05,15.807039999999999,0.11,1.5884032,14.661045999999999,32,45.1232762336731,9.034862,,1.0001707,12.564805999999999,1.4014798e-29,2.494085e-05,0.9926493000000001,12.169607000000001,12.277778999999999,-156.38605,15.807039999999999,0.005,2.4936491e-05,640,7.793014999999999e-07,9.922011094173287,2.4936591e-05,0.053
32,19.358,,69.80187,15.807039999999999,0.11,20.94666,4.5362873,33,46.98468971252442,9.151774000000001,,1.0000048000000001,12.534035000000001,7.037005999999999e-31,69.80221,0.9926493000000001,11.908455,12.183052,-148.36621,15.807039999999999,0.006,69.80187,660,2.1152184,10.044731773884227,69.80187,0.056
33,11.165678,,5.1396837,15.807039999999999,0.11,12.540955,14.731635999999998,34,48.662615060806274,9.069036500000001,,1.1551621,12.504182,1.5259653e-36,41.538834,0.9926493000000001,11.995935000000001,12.091463000000001,-133.23021,15.807039999999999,0.007,35.580740000000006,680,1.2217303999999998,9.960607841387269,35.959312,0.07
34,12.177434,,6.130067299999999,15.807039999999999,0.11,13.415044,11.0408745,35,50.51620554924011,9.064565,,1.2836576000000002,12.475194,,47.166954,0.9926493000000001,11.965652,12.00498,-120.32056399999999,15.807039999999999,0.009,35.867004,700,1.3476273,9.955275328263374,36.744186,0.088
35,3.7698262000000002,,0.0007588892,15.807039999999999,0.11,5.0019717,11.181668,36,51.85413670539856,9.039767,,1.2893502000000001,12.447023,4.9409307999999996e-29,14.928526000000002,0.9926493000000001,11.944398,11.922613,-139.06451,15.807039999999999,0.005,10.883201,720,0.41468130000000003,9.928745226268909,11.578334,0.052
36,13.936976999999999,,17.01605,15.807039999999999,0.11,14.795473000000001,4.822675,37,52.72495841979981,9.055639999999999,,1.850524,12.419624,1.12967725e-32,56.702217000000005,0.9926493000000001,11.735284,11.845127,-127.58827,15.807039999999999,0.006,20.39292,740,1.5324924,9.946928623722227,30.641169,0.061
37,13.0577135,,2.7545430999999997e-05,15.807039999999999,0.11,14.002445000000002,12.441794999999999,38,54.33378314971924,9.11502,,1.6816071,12.392956,,54.89836999999999,0.9926493000000001,11.761330000000001,11.773282,-110.42071499999999,15.807039999999999,0.009,25.477673,760,1.4446938999999999,10.013687551800274,32.646370000000005,0.087
38,13.123769,,,15.807039999999999,0.11,13.791405,12.399693,39,55.46451354026794,9.053567999999999,,2.3795407,12.366981,0.11211164,35.04786,0.9926493000000001,11.78253,11.703546000000001,-338.19635,15.807039999999999,-0.006,11.707,780,0.89866304,9.942420834195591,14.728832999999998,-0.059
39,8.650108,,0.0050529568,15.807039999999999,0.11,9.173911,4.610903700000001,40,57.39202547073364,14.741087,,3.0329482999999997,12.344533,3.730882,22.531698000000002,0.9926493000000001,11.599471000000001,11.779485000000001,-434.4716,15.807039999999999,-0.01,4.260008999999999,800,0.56329244,16.350824017321596,7.428975599999999,-0.095
40,17.915699,,3.3164296,15.807039999999999,0.11,18.302176,13.804503,41,58.601961374282844,15.021932000000001,,4.1106534,12.409016000000001,1.6089351,48.578213,0.9926493000000001,11.642501,11.858569000000001,-369.53806000000003,15.807039999999999,-0.008,3.6183921999999997,820,1.1848345,16.6331503440467,11.817638,-0.076
41,6.5299325,,,15.807039999999999,0.11,7.0638957,7.449924,42,60.03694987297058,15.013248,,2.9752374,12.423409,,31.672890000000002,0.9926493000000001,11.546422,11.933681,-316.99033,15.807039999999999,0.036,4.846531400000001,840,0.7541164,16.631164002116147,10.6455,0.349
42,4.140413,,,15.807039999999999,0.11,5.170160299999999,-12.97154,43,61.81962871551514,8.681981,,1.5427735,12.399878999999999,0.0005633941000000001,12.513816,0.9926493000000001,10.970084,11.858058999999999,-279.6663,15.807039999999999,-0.004,6.875591,860,0.29101896,9.53189257640276,8.111246000000001,-0.039
43,13.937693,,2.3268159e-09,15.807039999999999,0.11,14.504392000000001,-12.994530000000001,44,63.49305129051209,13.380279000000002,,2.8033717,12.376903,0.10220769,41.72252,0.9926493000000001,10.409211,11.892655,-321.28222999999997,15.807039999999999,-0.006,9.016779,880,0.9482391,14.841023188035715,14.882978,-0.058
44,17.380029999999998,,4.033907,15.807039999999999,0.11,17.7671,12.893742,45,65.4273796081543,14.935884,,4.1043434,12.3567505,0.63151306,52.1036,0.9926493000000001,10.462373,11.960283,-340.03384,15.807039999999999,-0.007,4.3534565,900,1.1578578000000002,16.562406874547186,12.694747,-0.068
45,15.942096,,1.0835473999999998,15.807039999999999,0.11,16.331976,20.011438000000002,46,67.14067506790161,15.338601,,4.0747557,12.348707000000001,0.45559373,48.964188,0.9958718000000001,10.672807,12.033723,-326.58786000000003,15.807039999999999,-0.007,4.578833599999999,920,1.0644388,16.999536546615104,12.016472,-0.066
46,15.544757999999998,,0.99409235,15.807039999999999,0.11,15.914036,12.80622,47,68.56687045097351,15.047664000000001,,4.302093,12.337057000000001,3.0299357999999996,48.071495,0.9958718000000001,10.719105,12.097851,-365.51364,15.807039999999999,-0.008,3.2496953,940,1.0227978000000002,16.65146819915613,11.173979,-0.084
47,11.445343,,1.0430515,15.807039999999999,0.11,11.850527,15.025535999999999,48,70.67712378501892,14.668185999999999,,3.9208605000000003,12.378477,3.5881321,36.023975,0.9958718000000001,10.808949,12.151401,-374.05032,15.807039999999999,-0.009,3.8477862000000003,960,0.7504995,16.27893578078192,9.187773,-0.09
48,0.0018977909,,0.0043629594,15.807039999999999,0.11,1.2066284,17.311777,49,72.18620777130127,15.597631,,1.3186909,12.429949,0.0005609820400000001,0.0059539326000000005,0.9963257999999999,10.936419,12.221731,-529.89264,15.807039999999999,-0.015,0.0043629594,980,0.00012150875,17.29130308350786,0.0045150327,-0.149
49,12.693128,,39.496433,15.8327675,0.11,14.260782999999998,13.295129999999999,50,74.13353419303894,15.8327675,,1.0150527,12.409758,0.086846836,40.092940000000006,0.9995978999999999,10.963797,12.293951,-463.07397000000003,15.8327675,-0.013,39.496433,1000,0.80185884,17.541871185152967,39.498383000000004,-0.129
50,9.4306,,21.509317000000003,16.092484,0.11,10.676172,15.933631,51,75.72606158256532,16.092484,,1.2984841999999999,12.391689999999999,0.0031285872999999996,30.025093,0.99993926,11.053477,12.368432,-492.27884000000006,16.092484,-0.014,21.509317000000003,1020,0.5887273000000001,17.81748604784034,23.123185999999997,-0.143
51,18.004362,,0.0027040958,16.124342000000002,0.11,18.346462,14.832510000000001,52,77.07982182502747,16.124342000000002,,4.737089,12.372334,1.4858295,62.03684200000001,0.99993926,11.116846,12.440660000000001,-308.44622999999996,16.124342000000002,-0.008,3.4610214,1040,1.1930162,17.850251855684192,13.0959835,-0.075
52,8.268165000000001e-33,,,16.124342000000002,0.11,0.22260068,16.498465,53,78.24268865585326,15.386988,,7.2801094,12.381458,,5.3e-09,0.99993926,11.221629,12.496253,-952.7078,16.124342000000002,-0.04,2.5154553e-32,1060,5.1285087e-34,17.057296149613954,7.2801104e-10,-0.382
53,26.799513,,87.226295,16.591026,0.11,28.466974,-5.6148663,54,79.48597264289856,16.591026,,1.0,12.362766,,87.226295,0.9999935,10.891496,12.572082,-923.2316,16.591026,-0.039,87.226295,1080,1.6153017,18.355759035497528,87.226295,-0.373
54,27.625814000000002,,5.895588,17.10256,0.11,29.23763,14.242115,55,81.26896977424622,17.10256,,1.0664194,12.344417,,91.39905,0.9999935,10.9518795,12.654454,-880.17505,17.10256,-0.037,85.50346,1100,1.6618008999999998,18.881872796210423,85.706474,-0.353
55,31.318496999999997,,41.970062,17.10256,0.11,32.5324,8.474208,56,83.82586908340456,17.062794,,1.4159895,12.326399,,104.45949,0.9999959,10.908506,12.733174,-844.76495,17.10256,-0.035,60.640840000000004,1120,1.865348,18.83751182036134,73.77136999999999,-0.339
56,32.209846,,17.866253,17.10256,0.11,33.345966,16.037636,57,85.8941249847412,17.008463,,1.5129337,12.308699,,109.45146000000001,0.9999959,11.004357,12.808178999999999,-794.7123,17.10256,-0.033,64.91306999999999,1140,1.9202011000000003,18.78422688412961,72.34385999999999,-0.315
57,33.07909,,47.055640000000004,17.10256,0.11,34.17158,9.124924,58,88.31656646728516,16.880674,,1.5733508,12.291307000000002,3.5335694e-33,114.47526599999999,0.9999959,10.979307,12.878395,-727.3991,17.10256,-0.029,54.744006999999996,1160,1.9737115,18.64958106599143,72.758896,-0.282
58,23.432032,,18.002636,17.10256,0.11,24.203184,6.5792093,59,90.65235447883606,16.930035,,2.2289667,12.274213,,81.817406,0.9999959,10.912769,12.947067,-771.03375,17.10256,-0.033,18.232103,1180,1.3867357,18.69932037823637,36.70643,-0.317
59,17.291172,,1.2133222000000001e-17,17.10256,0.11,17.646826,13.248803,60,92.7867875099182,17.064201,,4.8329830000000005,12.257405,1.9152533,68.6474,0.9999959,10.955565,13.015685000000001,-274.15677,17.10256,-0.008,3.6770847,1200,1.1441233,18.84071067027072,14.203939000000002,-0.076
60,15.421432999999999,,0.15468839,17.10256,0.11,15.781364000000002,7.8593717000000005,61,94.94161820411682,16.210115,,4.7755540000000005,12.272299,3.0456147000000002,61.89135,0.9999959,10.906862,13.068052999999999,-281.72772000000003,17.10256,-0.008,3.3871627,1220,1.0146123,17.931173872788886,12.960035000000001,-0.083
61,5.383685,,0.0003123297,17.10256,0.11,6.365585299999999,19.080458,62,97.02426600456238,15.022373000000002,,1.7505567,12.30476,0.0036396071999999996,23.301664000000002,0.9999959,11.038708,13.099575,-208.95602,17.10256,-0.004,11.201108999999999,1240,0.3758333,16.653954859369804,13.311003,-0.045
62,15.786154999999999,,0.017164372,17.10256,0.11,16.133722,12.071057000000001,63,98.86551117897034,13.800914,,4.945427,12.288818,2.634619,65.58407,0.9999959,11.044982000000001,13.110707000000001,-268.53745,17.10256,-0.008,3.2471302000000004,1260,1.0410169,15.29899188088766,13.261559,-0.081
63,16.229088,,3.4398434,17.10256,0.11,16.577225,15.069832,64,101.84352421760559,14.993317999999999,,4.9373565,12.314038,1.3778708999999998,68.905045,0.9999959,11.108297,13.140122,-251.42652999999999,17.10256,-0.007,3.5043647000000004,1280,1.0766413000000001,16.618298463846006,13.955858,-0.074
64,21.460453,,0.0001433125,17.10256,0.11,22.299229,11.236666,65,104.08478093147278,14.323212,,2.0492635,12.319835000000001,0.45267814,87.09969,0.9999959,11.111217,13.158323000000001,-338.2744,17.10256,-0.012,27.211544,1300,1.3399953000000002,15.88600821071424,42.502926,-0.12
65,10.796857000000001,,,17.10256,0.11,11.794421,16.055807,66,106.50262784957886,15.582832000000002,,1.7230688000000003,12.311507,,41.7888,0.9999959,11.18876,13.195059,-770.62036,17.10256,-0.039,22.056217,1320,0.63316363,17.25668691644382,24.252542000000002,-0.373
66,23.889854,,6.774399799999999,17.10256,0.11,25.42708,10.655399000000001,67,109.14601922035216,16.818996,,1.1181653,12.29647,,93.72135,0.9999959,11.174586,13.249147,-796.0729,17.10256,-0.044,83.518715,1340,1.3988261,18.59119965249809,83.81708499999999,-0.41
67,25.204475,,10.062656,17.10256,0.11,26.713137,13.209625,68,111.10326957702637,16.96041,,1.1393361000000002,12.281654,,100.33889,0.9999972,11.203982,13.303725,-813.86554,17.10256,-0.048,87.45836,1360,1.4755718999999998,18.735074782984874,88.067856,-0.445
68,32.4583,,73.65259,17.127829000000002,0.11,33.65416,10.385603999999999,69,112.47881984710692,17.127829000000002,,1.4394774,12.2670555,,130.88111999999998,0.9999972,11.19231,13.359147,-830.51337,17.127829000000002,-0.053,73.65259,1380,1.8968278000000003,18.906769291772584,90.92266,-0.484
69,16.715563,,1.6856078,17.127829000000002,0.11,17.80334,13.463331,70,114.44909906387328,17.022114000000002,,1.5825011999999998,12.252666,,68.43581999999999,0.9999972,11.229925999999999,13.411473999999998,-808.2988,17.127829000000002,-0.051,31.548128000000002,1400,0.9776546,18.79869996716053,43.245354,-0.469
70,14.880637,,21.127172,17.242796,0.11,15.885797,11.872839,71,116.4015543460846,17.242796,,1.7240713,12.238482000000001,,61.57266,0.9999972,11.23666,13.465437,-834.8193,17.242796,-0.059,24.304104000000002,1420,0.8672205,19.0247065710046,35.713524,-0.531
71,16.33561,,16.050158,17.242796,0.11,17.194976999999998,19.403755,72,118.6891040802002,17.207893,,2.0165606,12.224496,,68.50571,0.9999972,11.346878,13.517415,-818.7189999999999,17.242796,-0.058,19.310032,1440,0.95146817,18.99045788557747,33.971558,-0.524
72,29.725448999999998,,104.92981999999999,17.242796,0.11,31.17295,11.475164,73,121.06674695014955,17.18178,,1.1972109,12.210703,,126.30918999999999,0.9999972,11.3467455,13.567613,-835.9811,17.242796,-0.066,104.92981999999999,1460,1.7302629,18.963938269981547,105.50287,-0.582
73,21.77434,,9.234285,17.242796,0.11,23.330313,11.464849000000001,74,123.8800163269043,17.220724,,1.113751,12.197097,,93.76005,0.9999972,11.350772000000001,13.616979,-860.8363,17.242796,-0.082,83.67434,1480,1.2670276000000003,19.00129780985431,84.18403,-0.676
74,15.045757,,8.4011504e-07,17.242796,0.11,15.964104,13.428251999999999,75,125.60029864311218,17.09702,,1.8870503,12.183674,1.9389473e-27,67.17865,0.9999972,11.377035000000001,13.663379,-539.6927,17.242796,-0.027,26.711151,1500,0.89571536,18.87633893103296,35.59982,-0.261
75,35.959003,,127.8861,17.242796,0.11,37.3328,12.801730000000001,76,127.32860898971558,16.734085,,1.2614418,12.170428999999999,2.8057227999999997e-24,163.22025,0.9999972,11.393249,13.703783999999999,-514.5318599999999,17.242796,-0.025,127.8861,1520,2.1476347000000002,18.497887727097837,129.39182,-0.25
76,24.527237,,7.9195020000000005,17.242796,0.11,26.077948000000003,11.147776,77,129.8245689868927,16.850588000000002,,1.1175302,12.157356,2.3949422e-16,112.815674,0.9999972,11.395622,13.744651000000001,-457.00504000000006,17.242796,-0.022,100.59045,1540,1.4651386999999998,18.621765107790736,100.95089,-0.217
77,15.779195000000001,,0.00026480952999999996,17.242796,0.11,16.400234,17.481807999999997,78,132.343430519104,16.691916,,2.7904282000000005,12.144453,,72.54876999999999,0.9999972,11.473587,13.782435999999999,-623.0127,17.242796,-0.036,12.5362625,1560,0.9301124,18.45578345064377,25.999153,-0.346
78,21.04024,,8.30362,17.242796,0.11,21.629368,9.959295,79,134.08257007598877,17.089935,,2.9415807999999997,12.131714,,98.14428000000001,0.9999972,11.452967999999998,13.824304000000001,-576.8761599999999,17.242796,-0.032,15.272491,1580,1.2423327,18.864414970382725,33.364468,-0.311
79,19.777414,,9.235827,17.242796,0.11,20.318835999999997,14.870417999999999,80,135.05594372749331,16.858774,,3.2007651000000004,12.119136,,93.39647,0.9999972,11.497784,13.862233999999999,-578.1647,17.242796,-0.033,11.943617,1600,1.1674559,18.630847943804483,29.17942,-0.319
80,16.07902,,3.786138,17.242796,0.11,16.60138,15.392984,81,135.94544696807858,16.977657,,3.3175702000000005,12.106713000000001,,76.76798000000001,0.9999972,11.547255999999999,13.900697000000001,-590.0826,17.242796,-0.035,9.710526,1620,0.9477529,18.7503556813008,23.139822,-0.337
81,13.001032,,9.04665,17.242796,0.11,13.572085000000001,12.863436,82,138.24462771415708,17.131957999999997,,3.0346832000000004,12.094443,,62.697563,0.9999972,11.562277,13.940103,-609.8722,17.242796,-0.038,9.280555999999999,1640,0.76460445,18.909701948306306,20.660332,-0.364
82,22.678476,,10.887457000000001,17.242796,0.11,23.184845000000003,15.126357999999998,83,140.47855472564694,16.741823,,3.4223456,12.082321,,111.34338999999999,0.9999972,11.602095,13.973857999999998,-541.72186,17.242796,-0.032,12.476247,1660,1.3414867,18.510706030343485,32.534233,-0.306
83,16.534042000000003,,4.519002400000001,17.242796,0.11,16.991665,13.927353,84,143.28535985946658,16.949139000000002,,3.7868857000000005,12.070345,,81.89273,0.9999972,11.633068,14.009276999999999,-566.347,17.242796,-0.035,7.997097500000001,1680,0.9749135,18.719785931509726,21.62535,-0.335
84,22.823407999999997,,0.24763565,17.242796,0.11,23.34638,16.858539999999998,85,146.1218497753143,17.070463,,3.3136857,12.058511,1.5402014999999999e-34,114.91611,0.9999972,11.693947999999999,14.045293,-506.85855,17.242796,-0.03,13.50004,1700,1.3519542,18.847328644500955,34.67924,-0.287
85,20.997616,,4.768404,17.242796,0.11,21.471478,12.6507,86,147.87755036354062,16.811016,,3.6571102,12.046814999999999,4.213482e-38,106.85643,0.9999972,11.708345,14.077453,-515.2552,17.242796,-0.031,10.480724,1720,1.2425166,18.576344855786704,29.218816999999998,-0.3
86,21.525436,,0.64606243,17.242796,0.11,22.668226,12.087645,87,149.9717907905579,16.884315,,1.5164348,12.035254,2.4734346000000002e-14,112.0168,0.9999972,11.714936,14.109714499999999,-390.4327,17.242796,-0.021,60.61184300000001,1740,1.2875493999999998,18.652862613669168,73.86851999999999,-0.209
87,12.996048,,29.86068,17.242796,0.11,14.016935,11.134367999999998,88,152.5310711860657,16.68274,,1.697509,12.023826,1.0437128e-10,68.4913,0.9999972,11.708737,14.138952,-360.45844,17.242796,-0.019,29.86068,1760,0.77831024,18.434744907491012,40.34812,-0.191
88,19.5862,,0.6197545999999999,17.242796,0.11,20.187664,13.07349,89,154.7405755519867,16.527222000000002,,2.8812463,12.012526,1.5042219e-22,103.84119,0.9999972,11.720653,14.165788000000001,-428.84085,17.242796,-0.025,20.625996,1780,1.166755,18.274628161478454,36.04037,-0.243
89,22.16314,,23.931572,17.242796,0.11,22.811493,14.962432000000002,90,157.04647517204285,16.642506,,2.6728754,12.001352,3.7006334000000003e-19,119.29247,0.9999972,11.7577715,14.193307,-405.78137000000004,17.242796,-0.023,23.931572,1800,1.3254719,18.398209683314622,44.630764,-0.23
