,ReturnLastEpisode,IWMean,IWMin,TimeElapsed,IWMax,ReturnMax,SqrtESSClassic,ReturnMin,IWNorm2,DenMISELogFirst,IWNorm1,URet,ReturnMean,LQGmu1,target_sum_log_mean,DenMISELogLast,ReturnAbsMax,Iteration,Bound,MISE,IWFirstEpisode,ReturnStepMax,LQGsigma,DenMISEMeanLog,IWLastEpisode,LQGmu01,TimestepsSoFar
10,9.026164999999999,2.0877175,,13.473224639892578,10.91698,15.901051,1.7257662,,13.307070999999999,15.940029999999998,22.964893,9.914314623705042,12.124267999999999,0.102,-59.258556000000006,14.559160999999998,15.901051,11,19.770449,18.844416,,0.99971086,0.11,11.296525,4.5264682999999994,0.01,220
11,9.014275999999999,1.2307025,,14.1971914768219,4.4945297,15.901051,2.0148897,,7.3296466,15.853019,14.768429999999999,9.90068352181676,11.865102,0.11,-59.325714000000005,12.678525,15.901051,12,11.885794,11.092641,,0.99971086,0.11,11.465347999999999,2.4783327999999996,0.011,240
12,9.011119,1.830598,,14.852547883987427,5.3874207,15.901051,2.3075142000000004,,10.313165,15.772976000000002,23.797773,9.897201570917844,11.645564,0.103,-48.564144,11.287516,15.901051,13,17.202023,16.509453,,0.99971086,0.11,11.460573,5.2575445,0.01,260
13,8.9936495,0.8739289000000001,,15.78729009628296,7.3310995,15.901051,1.5663382,,7.811215,15.698868,12.235004,9.878616177061966,11.456141,0.091,-37.8212,15.09721,15.901051,14,8.905888000000001,7.8856,,0.99971086,0.11,11.764092,0.02348901,0.009,280
14,9.034727,8.745098e-30,,16.90692949295044,1.2204409e-28,15.901051,3.8729835,,3.8729833e-10,15.629875,1.5e-09,9.924239575132534,11.294714,0.218,-165.95533999999998,10.948573,15.901051,15,0.4126317,7.86491e-29,,0.99971086,0.11,11.695611,,0.022,300
15,8.806801,0.5692139,,17.707803964614868,9.107422999999999,15.901051,1.0,,9.107422999999999,15.565335999999999,9.107422999999999,9.670319502806104,11.139219,0.204,-138.43024,-1.7215143,15.901051,16,6.6110697,5.0129538,,0.99971086,0.11,10.796535,9.107422999999999,0.021,320
16,8.829968,1.0254706,,19.01245713233948,11.01675,15.901051,1.3674012,,12.7490015,15.504710999999999,17.433,9.700697363417694,11.003381,0.204,-129.91638,11.98391,15.901051,17,10.214853999999999,9.046128999999999,,0.99971086,0.11,10.835825999999999,11.01675,0.021,340
17,8.826774,1.0019746999999999,,20.5100576877594,7.054413,15.901051,1.7109236,,10.5414095,15.447553,18.035545000000003,9.69500884305195,10.882458,0.204,-121.32411,15.726341,15.901051,18,9.774239999999999,8.840174000000001,,0.99971086,0.11,11.099084,6.2199306,0.021,360
18,8.825356,1.1581199,,21.80078339576721,6.6300693,15.901051,1.9809275000000002,,11.108068,15.393486,22.004278,9.692914070222997,10.774189999999999,0.212,-122.49786,14.301651999999999,15.901051,19,11.022586,10.215835,,0.99971086,0.11,11.261794,5.498023,0.022,380
19,8.824468,1.1318996000000001,,23.4401593208313,4.7410345000000005,15.901051,2.2344708,,10.131254,15.342193,22.63799,9.691840150353304,10.676703,0.21,-113.38306999999999,13.791887,15.901051,20,10.701317999999999,9.986108,,0.99971086,0.11,11.390329,4.579161,0.021,400
20,8.845649,1.872897e-32,,24.57038426399231,3.9170720000000002e-31,15.901051,4.582576,,4.5825757e-10,15.293403,2.0999999999999998e-09,9.713882040457225,10.58951,0.793,-395.87366000000003,7.493498,15.901051,21,0.34873742,1.649437e-31,,0.99971086,0.11,11.206881,,0.108,420
21,8.56328,2.2987227000000003,,25.663910150527954,50.5719,15.901051,1.0,,50.5719,15.246882000000001,50.5719,9.40295066891905,10.497409,0.454,-288.01678,5.577721599999999,15.901051,22,21.282722,19.684607,,0.99971086,0.11,10.906605,50.5719,0.049,440
22,8.600073,1.1171988000000002,,27.448087215423584,15.623631,15.901051,1.3823181,,18.588755,15.202430999999999,25.695572,9.444624929444402,10.414916,0.5,-293.66476,13.494579000000002,15.901051,23,10.73911,9.582997,,0.99971086,0.11,11.0285,10.07194,0.055,460
23,8.586692999999999,1.8453913,,28.92465448379517,20.614807,15.901051,1.643736,,26.944345000000002,15.159870999999999,44.289390000000004,9.429595132593473,10.33874,0.434,-253.68752,13.578864999999999,15.901051,24,16.821142000000002,15.848897000000001,,0.99971086,0.11,11.13071,15.061,0.046,480
24,8.589281,1.2112417,,30.25314354896545,13.086808,15.901051,1.7749099,,17.06061,15.119048999999999,30.281044,9.435635727440268,10.268763,0.389,-220.07019,14.8960905,15.901051,25,11.306837,10.406445,,0.99971086,0.11,11.298687,8.492602,0.041,500
25,8.582301,1.3443889999999998,,32.03412961959839,7.3095136,15.901051,2.232862,,15.654399,15.079828,34.954113,9.429400422634188,10.203897999999999,0.451,-240.22224,9.530985000000001,15.901051,26,12.255794,11.540069,,0.99971086,0.11,11.232548,7.1380987000000005,0.049,520
26,8.576545,1.2936927,,33.94951105117798,6.0636787000000005,15.901051,2.4476426,,14.270753,15.0420885,34.929703,9.41750222163978,10.143626,0.45,-230.20117000000002,13.77816,15.901051,27,11.756382,11.103461,,0.99971086,0.11,11.334572999999999,6.0636787000000005,0.048,540
27,8.593359,1.3389043,,35.5097393989563,5.757243,15.901051,2.6350515,,14.227167000000001,15.005720000000002,37.48932,9.438727507362405,10.088258999999999,0.433,-215.16281,9.851892999999999,15.901051,28,12.101577,11.495092999999999,,0.99971086,0.11,11.288385,5.7488212999999995,0.046,560
28,8.521651,1.0791872,,36.98603105545044,5.987128,15.901051,2.5717508999999996,,12.169308000000001,14.970629,31.296427,9.359528511461331,10.034239,0.405,-195.7309,12.64963,15.901051,29,9.8882675,9.266856,,0.99971086,0.11,11.343666,0.29175633,0.043,580
29,8.631501,1.3150368000000001,,37.644360542297356,7.8278713,15.901051,2.4991226,,15.785982,14.936728,39.451103,9.479048621113764,9.987478999999999,0.103,-105.8362,14.55264,15.901051,30,12.496636,11.857165,,0.99971086,0.11,11.451198,,0.01,600
30,9.008877,1.1893091,,38.4391131401062,14.057084,15.901051,2.0246725,,18.209654,14.903936999999999,36.868584000000006,9.8959656077489,9.955913,0.092,-114.1817,3.200119,15.901051,31,11.523505,10.734183999999999,,0.99971086,0.11,11.191842,4.420995,0.009,620
31,9.039594000000001,1.5009238999999999,,39.34235906600952,24.955051,15.901051,1.565069,,30.688465,14.872189,48.029564,9.929120435342409,9.9272785,0.084,-119.07717,12.450053,15.901051,32,14.583146,13.562031,,0.99971086,0.11,11.233207,24.955051,0.008,640
32,9.051407000000001,2.7499404,,40.55308175086975,70.30453,15.901051,1.2650417,,71.73521,14.841417000000002,90.74803,9.941506144788557,9.900737,0.078,-123.79286,12.34313,15.901051,33,26.145573000000002,24.882282,,0.99971086,0.11,11.272785,70.30453,0.008,660
33,9.044789999999999,1.2997866000000002,,41.906468868255615,27.51632,15.901051,1.5178816000000002,,29.11475,14.811564,44.192745,9.934164267223974,9.875561,0.074,-125.14655,17.342962,15.901051,34,12.814133,11.761273,,0.99971086,0.11,11.47187,7.302817999999999,0.007,680
34,9.054538,1.0655669,,43.325596570968635,6.703585,15.901051,2.7090085,,13.766972,14.782576999999998,37.29484,9.945432763385083,9.852103,0.097,-94.50046999999999,11.015021,15.901051,35,10.200878,9.610951,,0.99971086,0.11,11.460612,0.009671833000000001,0.01,700
35,9.008806,0.9130391,,44.46738910675049,10.209182,15.901051,2.2572405,,14.561766,14.754406,32.869408,9.893984355540267,9.828678,0.2,-84.28409,13.622810000000001,15.901051,36,8.770988000000001,8.062992999999999,,0.99971086,0.11,11.520944,6.245975999999999e-27,0.02,720
36,8.828977,1.0036121999999998,,46.27849268913269,7.323929,15.901051,2.56705,,14.465496,14.727007,37.13365,9.698334198933132,9.80166,0.213,-88.189705,8.306788000000001,15.901051,37,9.478760000000001,8.856211,,0.99971086,0.11,11.430146,4.617408999999999,0.022,740
37,8.833364999999999,1.0973997,,47.32442855834961,5.349794999999999,15.901051,2.826897,,14.751578,14.700338,41.701190000000004,9.701785853345216,9.776177,0.207,-82.48983,18.92172,15.901051,38,10.252883,9.687558000000001,,0.99971086,0.11,11.625916,5.3435690000000005,0.021,760
38,8.841344,0.32929823,,49.0322117805481,5.227654,15.901051,2.076151,,6.1857885999999995,14.674363,12.84263,9.710312074139225,9.752208,0.188,-71.50849000000001,14.247098999999999,15.901051,39,3.6800260000000002,2.9102767000000003,,0.99971086,0.11,11.694182000000001,2.4972062000000004,0.019,780
39,8.863494000000001,0.9812892,,50.47081708908081,9.796679,15.901051,2.6712613,,14.694020000000002,14.649045999999998,39.251568,9.734894681248834,9.729989999999999,0.196,-72.52354,15.703398000000002,15.901051,40,9.274049,8.675786,,0.99971086,0.11,11.777667,9.796679,0.02,800
40,8.862212,2.5481653,,52.10173082351685,101.87338000000001,15.901051,1.0252702,,101.89975,14.624351999999998,104.47478000000001,9.731662167558065,9.708825,0.05,-158.1843,16.043617,15.901051,41,24.743935,23.18521,2.1720012999999997e-32,0.99971086,0.11,11.880081,,0.005,820
41,9.068717999999999,2.1225142000000004,,53.73968243598938,53.206863,15.901051,1.4580872,,61.13873,14.600254999999999,89.1456,9.962991412165424,9.6935835,0.058,-139.27411,3.9690266000000003,15.901051,42,20.358187,19.262152,8.3854016e-36,0.99971086,0.11,11.699397,53.206863,0.006,840
42,9.153372000000001,1.3896389,,55.76129841804504,31.964893,15.901051,1.6673787,,35.83737,14.576725,59.75447,10.049369327369671,9.681021000000001,0.061,-131.0062,1.8010901000000001,15.901051,43,13.568670999999998,12.610211,4.5109859999999996e-37,0.99971086,0.11,11.480986,2.991628,0.006,860
43,9.09484,,,57.67294073104858,,15.901051,6.633249799999999,,6.6332495e-10,14.553735999999999,4.4e-09,9.988068319249678,9.667699,-0.695,-1861.8594,10.19928,15.901051,44,0.240925,,,0.99971086,0.11,11.455323,,-0.086,880
44,16.613836,5.6487264e-17,,59.65207552909851,2.5419268e-15,16.613836,6.708203299999999,,6.708208e-10,14.531262,4.500002e-09,18.380142555880386,9.822058,-0.695,-1821.5209,-13.017003,16.613836,45,0.24891216,9.384702e-16,,0.99980766,0.11,10.889521,2.5419268e-15,-0.086,900
45,17.20076,7.8981775e-06,,60.89331936836243,0.00036331617999999996,17.20076,1.0000124,,0.00036331627,14.509282999999998,0.00036332078,18.98190188431407,9.982465,-0.892,-1798.0183,8.5131,17.20076,46,1.7288558,0.00013585466999999998,,0.99980766,0.11,10.816358000000001,0.00036331617999999996,-0.142,920
46,17.148777,0.5753045,,62.62757682800293,27.039309999999997,17.20076,1.0000001,,27.039309999999997,14.487778,27.039312,18.929595278342887,10.134938,-0.925,-1762.0299,12.113889,17.20076,47,11.594509,9.865768,,0.99998903,0.11,10.822917,27.039309999999997,-0.161,940
47,17.092570000000002,1.2466458,,64.35248374938965,44.116875,17.20076,1.2776653999999998,,46.83464,14.466724,59.838997,18.86816849342981,10.279889,-0.928,-1725.2767,10.616995,17.20076,48,22.679835999999998,21.32679,,0.99998903,0.11,10.80748,44.116875,-0.163,960
48,17.140324,0.6707687,,66.35765433311461,19.353614999999998,17.20076,1.4134862,,23.252907,14.446105,32.867664000000005,18.918374869688183,10.419899000000001,-0.962,-1693.3911,12.161031,17.20076,49,12.701475,11.478441,,0.99998903,0.11,10.833989,12.873415,-0.195,980
49,17.023948999999998,2.0812638,,67.79136085510254,87.84572,17.20076,1.1747736,,88.58149,14.425901999999999,104.063194,18.783914229884285,10.55198,-0.967,-1659.979,6.7797365,17.20076,50,36.931979999999996,35.460426,,0.99998903,0.11,10.744689,87.84572,-0.202,1000
50,17.038626,1.7499168,,69.57824420928955,48.68557,17.20076,1.4876505,,59.991077000000004,14.406099,89.24576,18.80635695124315,10.679167999999999,-0.974,-1628.0769,14.136692000000002,17.20076,51,30.972809,29.810746999999996,,0.99998903,0.11,10.81757,34.8194,-0.213,1020
51,17.03539,0.29651576,,71.68619990348816,14.718975,17.20076,1.0468389999999999,,14.728932,14.386682,15.418820000000002,18.794763486329007,10.801403,-0.842,-1587.1489,16.466557,17.20076,52,6.736175,5.084783,,0.99998903,0.11,10.932163000000001,7.0937414000000004e-12,-0.122,1040
52,17.20459,0.5290767,,73.38009905815126,27.15832,17.20459,1.032016,,27.171153999999998,14.367632999999998,28.041065000000003,18.984748320151304,10.922217999999999,-0.693,-1547.9196,11.877522,17.20459,53,10.776017,9.100533500000001,,0.99998903,0.11,10.936266999999999,0.83356625,-0.085,1060
53,17.142435,0.45991823,,75.13663125038147,15.839026,17.20459,1.3635393,,18.214057999999998,14.348941,24.835585000000002,18.92100110312763,11.037408000000001,-0.572,-1499.0692,13.269054999999998,17.20459,54,9.161952000000001,7.8938355,,0.99998903,0.11,10.969088000000001,15.839026,-0.065,1080
54,17.15227,1.9286081000000002,,76.33158183097841,96.34881,17.20459,1.0978541000000002,,96.61888,14.330592000000001,106.07343999999999,18.93298433852765,11.148586,-0.541,-1461.9563,11.62324,17.20459,55,34.656776,33.08177,,0.99998903,0.11,10.970444,96.34881,-0.06,1100
55,17.091883,2.014564,,77.93921947479248,69.79361999999999,17.20459,1.3928133,,80.99835,14.312573,112.81558000000001,18.87043957059336,11.254717,-0.496,-1417.0245,12.65933,17.20459,56,35.720764,34.4793,,0.99998903,0.11,11.003996,69.79361999999999,-0.054,1120
56,17.156292,0.69957095,,79.98310613632201,29.60438,17.20459,1.2952112,,30.786904999999997,14.294873,39.875546,18.93734697428107,11.358253,-0.44,-1356.6917,15.136895999999998,17.20459,57,13.303020499999999,11.968005,,0.99998903,0.11,11.083567,1.9393863999999998,-0.047,1140
57,17.155119,1.0482829,,81.71339631080626,34.151207,17.20459,1.5396105,,39.490772,14.277482000000001,60.80040699999999,18.935352169541773,11.4581995,-0.435,-1329.4620000000002,11.555136,17.20459,58,19.085781,17.962688,,0.99998903,0.11,11.08475,34.151207,-0.047,1160
58,17.252382,1.0293368e-11,,83.7162811756134,4.3141626e-10,17.252382,6.788448,,9.585858e-10,14.260387,6.5073094e-09,19.03466066998782,11.556405999999999,-0.012,-279.83176000000003,15.944714999999999,17.252382,59,0.25542358,1.5564995e-10,1.4197188e-10,0.99999636,0.11,11.165123,,-0.001,1180
59,14.361903,1.1810747,,85.98861765861511,20.212263,17.252382,2.2874053,,30.980295,14.243580999999999,70.86449,15.83439350799307,11.603164,-0.549,-1351.3112,-13.304685000000001,17.252382,60,21.034292,20.276258,,0.99999636,0.11,10.740766,,-0.062,1200
60,16.684465,0.9684593,,87.47227096557617,15.382839,17.252382,2.3582813999999996,,25.050455,14.227051000000001,59.07601999999999,18.45290742323886,11.686463999999999,-0.549,-1329.5658,-13.321175,17.252382,61,17.361107,16.625856,,0.99999636,0.11,10.347544000000001,0.00032633627,-0.062,1220
61,17.176962,1.1790228999999999,,89.71806955337523,14.398415,17.252382,2.4578166,,29.741609999999998,14.210791,73.09942,18.956612759409264,11.775021,-0.5,-1289.6646,9.10558,17.252382,62,20.944976999999998,20.239501999999998,,0.99999636,0.11,10.32593,12.704725999999999,-0.055,1240
62,17.056348999999997,0.76529825,,92.03749775886536,18.588542999999998,17.252382,2.036683,,23.672703,14.19479,48.21379,18.83264505597813,11.858851,-0.433,-1229.4408,16.180567,17.252382,63,13.96354,13.11219,,0.99999636,0.11,10.42022,9.051706,-0.046,1260
63,16.944954,1.5895358,,94.2454903125763,92.016235,17.252382,1.1026192,,92.2624,14.179042,101.73029,18.71913367304681,11.938322,-0.372,-1152.9868,12.496994,17.252382,64,28.535898,26.963343,,0.99999636,0.11,10.448166,92.016235,-0.039,1280
64,17.184717000000003,1.0445411,,95.79770565032959,10.77308,17.252382,2.8889877999999998,,23.501371,14.163538,67.89517,18.965862213517095,12.019035,-0.536,-1243.036,7.960216,17.252382,65,18.524458,17.924273,,0.99999636,0.11,10.410588,5.2856402000000005,-0.06,1300
65,17.069254,1.1367842,,96.736971616745,10.148681,17.252382,2.95879,,25.35758,14.148271,75.02775600000001,18.848597889368328,12.095553,-0.496,-1208.7635,10.356752,17.252382,66,20.080935999999998,19.49491,,0.99999636,0.11,10.409655,3.0632262000000003,-0.054,1320
66,17.11439,1.1025183,,98.8811535835266,9.021999000000001,17.252382,3.2056057,,23.04361,14.133232000000001,73.86873,18.89336348157585,12.170461,-0.51,-1196.3708,15.418138,17.252382,67,19.445572,18.904667,,0.99999636,0.11,10.485553,6.908573,-0.056,1340
67,17.098095,1.1322477,,100.798033952713,11.24675,17.252382,2.8947937,,26.597006,14.118417,76.99284,18.876910025024703,12.242928,0.1,-139.40358,14.802364,17.252382,68,10.807275,10.208293,,0.99999636,0.11,10.549843,,0.01,1360
68,9.437439,1.2424171,,101.91032695770264,20.422082999999997,17.252382,2.2938004000000003,,37.37325,14.103819,85.726776,10.332126007073377,12.202268,0.08,-143.72496,-13.444447,17.252382,69,11.992683,11.236763,,0.99999636,0.11,10.203111,5.4000693e-17,0.008,1380
69,9.02952,0.75692827,,103.80630254745485,30.699484,17.252382,1.5154523000000002,,34.963146,14.089429999999998,52.984978000000005,9.917139828474797,12.156941999999999,0.042,-170.02727,15.4500675,17.252382,70,8.215242,7.071076,1.4701011e-28,0.99999636,0.11,10.279836,5.655667e-12,0.004,1400
70,9.197581,0.97154945,,105.69665145874023,11.811523,17.252382,2.7677164,,24.923077,14.075245,68.98001,10.107244120027193,12.115262,0.108,-133.98126000000002,6.3603697,17.252382,71,9.378378999999999,8.751895,,0.99999636,0.11,10.2199,2.6507897000000003e-22,0.011,1420
71,9.015958,0.6063392,,107.58985328674316,12.951685000000001,17.252382,2.2690609,,19.239866,14.061257999999999,43.656425,9.901515531339136,12.072216000000001,0.114,-132.09208999999998,13.279418,17.252382,72,6.222697,5.4585349999999995,,0.99999636,0.11,10.261311,1.5037842,0.011,1440
72,8.999688,0.6324109,,109.55428528785706,35.417747,17.252382,1.290934,,35.761703000000004,14.047464999999999,46.165997,9.883854592601963,12.030127,0.349,-281.89133,12.988909,17.252382,73,6.79593,5.452771,,0.99999636,0.11,10.292932,,0.036,1460
73,8.626294,0.7927746999999999,,112.27351975440979,10.836161,17.252382,2.9020796000000004,,20.214926000000002,14.03386,58.665325,9.473892274035387,11.984129,0.216,-179.53679,11.600843,17.252382,74,7.5950690000000005,6.9975905,,0.99999636,0.11,10.304489,1.729323e-14,0.022,1480
74,8.783774000000001,0.5235174,,114.22024703025818,18.957176,17.252382,1.5915186000000001,,24.67065,14.020437,39.2638,9.649039829152157,11.941457000000002,0.338,-267.32767,11.214454,17.252382,75,5.604684,4.5152025,,0.99999636,0.11,10.313483,1.0041396999999999e-06,0.035,1500
75,8.653744,0.41271620000000003,,116.75563764572144,13.850914000000001,17.252382,1.7660900000000002,,17.760382,14.007192000000002,31.366432,9.504190222200995,11.898197999999999,0.181,-152.06421,5.123023,17.252382,76,4.6374865,3.6556966,,0.99999636,0.11,10.238387,2.7871642000000002e-22,0.018,1520
76,8.859758,1.1409246000000002,,119.77817988395692,8.557868,17.252382,3.4949698,,25.136467,13.99412,87.8512,9.733779366549108,11.858738,0.203,-163.6009,15.443425,17.252382,77,10.578456,10.0823345,,0.99999636,0.11,10.298121,6.775104,0.021,1540
77,8.837361,0.79586434,,122.12785792350769,38.69407,17.252382,1.5606163999999998,,39.7775,13.981216,62.07742,9.707117640769203,11.820003,0.226,-177.12776000000002,10.803224,17.252382,78,8.113485,7.0024314,,0.99999636,0.11,10.305844,0.8296167999999999,0.023,1560
78,8.795084,1.1105739,,124.47516822814941,11.193186,17.252382,3.3011932,,26.576857,13.968476999999998,87.73534000000001,9.658914081182212,11.781711999999999,0.197,-155.30078,10.011519999999999,17.252382,79,10.34729,9.822046,,0.99999636,0.11,10.29835,0.5504111,0.02,1580
79,8.837122,0.6253953000000001,,126.80421328544615,33.391003000000005,17.252382,1.3563452,,36.88709,13.955898000000001,50.031624,9.705086916929718,11.744905000000001,0.032,-187.18708999999998,14.698685999999999,17.252382,80,7.152437700000001,5.874054,1.3421702e-24,0.99999636,0.11,10.354158,,0.003,1600
80,9.255818,1.2737133999999999,,128.71154499053958,33.722607,17.252382,1.8709855,,55.142483,13.943476,103.170784,10.180071855921176,11.714174,-0.121,-592.62646,6.1799684,17.252382,81,21.137076999999998,20.210331,5.869008999999999,0.99999636,0.11,10.29702,,-0.012,1620
81,15.515082999999999,0.86875135,,131.78035044670105,28.089901,17.252382,1.7627058,,40.413784,14.001157999999998,71.23761,17.197371627165705,11.760528,-0.13,-613.99225,0.25505537,17.252382,82,14.783107999999999,13.799432999999999,1.5308735,0.99999636,0.11,10.17571,0.13080856,-0.013,1640
82,16.001389,1.1107626,,134.76415467262268,41.855804,17.252382,1.7264259999999998,,53.401244999999996,14.007534,92.1933,17.732041465621165,11.811622,-0.092,-484.20172,12.167658,17.252382,83,18.247309,17.242962,18.782225,0.99999636,0.11,10.196973,0.65542084,-0.009,1660
83,15.395895000000001,0.5481140999999999,,137.15823936462402,12.247017,17.252382,2.2865,,20.136272,14.199553,46.041588,17.05205667639902,11.854292,0.184,-148.92815,16.265394,17.252382,84,5.6121099999999995,4.8537765,,0.99999636,0.11,10.268663,,0.019,1680
84,8.953543,0.51855004,,138.2621877193451,11.040447,17.252382,2.3757281000000003,,18.552944,14.187717000000001,44.07675,9.824460747259907,11.820166,0.184,-147.59113,-13.643154000000001,17.252382,85,5.3217106,4.5918589999999995,,0.99999636,0.11,9.98179,0.24435459,0.019,1700
85,8.848688000000001,0.20609297,,139.49805784225464,14.022205,17.252382,1.2288522,,14.423212,14.176022,17.723995000000002,9.718446830985211,11.785613,0.252,-193.70526,16.602991,17.252382,86,3.2218451,1.8108294999999999,,0.99999636,0.11,10.052994,0.00044739974000000004,0.026,1720
86,8.746128,1.0762695,,141.68237805366516,11.998163,17.252382,2.9919987,,31.295284000000002,14.164461,93.63545,9.604746724569269,11.750678,0.44,-308.67502,9.987536,17.252382,87,9.819587,9.240065,,0.99999636,0.11,10.043035,6.054786999999999e-09,0.047,1740
87,8.604025,0.9101077,,144.58152198791504,11.971384,17.252382,2.9796822,,26.878529999999998,14.153032000000001,80.08948000000001,9.448328766939504,11.71492,0.11,-124.14678,17.66317,17.252382,88,8.778834,8.196917,,0.99999636,0.11,10.12988,,0.011,1760
88,8.965507,1.048142,,146.45231604576108,8.827423,17.252382,3.7916423999999997,,24.6027,14.141732999999999,93.28464,9.84956775032855,11.684027,0.212,-158.83993999999998,2.5280635,17.252382,89,9.707312,9.250009,,0.99999636,0.11,10.043034,5.0399867e-18,0.021,1780
89,8.832685000000001,0.10779497,,147.65985035896298,9.62541,17.252382,1.0078958,,9.625546,14.130559,9.701547999999999,9.699971719649822,11.652345,0.14,-122.39031000000001,15.220317000000001,17.252382,90,2.6868067000000004,0.96646065,,0.99999636,0.11,10.100752,5.7659526e-11,0.014,1800
90,8.953327,0.24587084,,149.94294476509094,22.023808,17.252382,1.0157992,,22.02625,14.11951,22.374247,9.834908588153247,11.622686,0.151,-123.68803,11.361414,17.252382,91,3.9083620000000003,2.2014007999999996,,0.99999636,0.11,10.104803,22.023808,0.015,1820
91,8.940248500000001,1.1871114,,152.71149682998654,67.08742,17.252382,1.490744,,73.26156999999999,14.108581,109.21425,9.818947429507203,11.59353,0.135,-118.5774,14.910022,17.252382,92,11.791811000000001,10.628680000000001,,0.99999636,0.11,10.148621,20.584003,0.014,1840
92,8.972954,1.1180583999999998,,155.2521426677704,40.18711,17.252382,1.8306326000000002,,56.799730000000004,14.09777,103.97943000000001,9.855883600239126,11.565351,0.129,-116.49033999999999,16.646318,17.252382,93,10.970892,10.023717,,0.99999636,0.11,10.218127,40.18711,0.013,1860
93,8.960173,0.7544566999999999,,157.20771861076358,19.416248,17.252382,2.4431347999999997,,29.027842,14.087074,70.91893,9.841756611127293,11.537637,0.12,-114.98366499999999,13.11113,17.252382,94,7.4837966,6.7740817,,0.99999636,0.11,10.248613,5.8044785999999995,0.012,1880
94,8.959011,1.2114763000000002,,159.94614243507385,37.963505,17.252382,2.0761244,,55.435143000000004,14.076492000000002,115.09025600000001,9.84030327035535,11.510492999999999,0.141,-115.39232,12.376055000000001,17.252382,95,11.680968,10.845792,,0.99999636,0.11,10.268024,20.56399,0.014,1900
95,8.950988,0.17044337,,163.6058993339539,11.90023,17.252382,1.3374898000000002,,12.233786,14.066021,16.362564000000003,9.830705774032612,11.483830000000001,0.159,-119.16891499999998,16.406129999999997,17.252382,96,2.820612,1.524206,,0.99999636,0.11,10.332747999999999,2.666819,0.016,1920
