,ReturnMax,ReturnLastEpisode,ReturnStepMax,ReturnMin,TimeElapsed,DenMISELogLast,DenMISELogFirst,DenMISEMeanLog,LQGsigma,IWLastEpisode,IWFirstEpisode,URet,IWNorm1,IWMean,Bound,LQGmu01,SqrtESSClassic,TimestepsSoFar,Iteration,ReturnMean,LQGmu1,target_sum_log_mean,IWMin,MISE,IWMax,ReturnAbsMax,IWNorm2
0,15.644507999999998,15.644507999999998,0.99262077,,0.5682694911956787,17.102016,17.102016,17.102016,0.11,4.3777716999999994e-07,4.3777716999999994e-07,17.332240856619553,4.3787715999999997e-07,4.3777716999999994e-07,1.572339,-0.018,1.0,20,1,15.644507999999998,-0.174,2.4604602000000004,,6.848809e-06,4.3777716999999994e-07,15.644507999999998,4.3787715999999997e-07
1,16.208214,16.208214,0.9994574,,13.498313665390015,9.687387,16.40887,13.048129,0.11,,,17.945346931321467,2e-10,,1.1518676,0.036,1.4142135,40,2,15.926360999999998,0.349,-449.9745,,,,16.208214,1.4142136e-10
2,16.208214,8.830506,0.9994574,,13.80971384048462,-10.308952,16.003404999999997,4.992125,0.11,9.095956999999998e-27,,9.685957994708913,3e-10,3.0319854999999997e-27,0.9404959999999999,0.036,1.7320506999999998,60,3,13.561076000000002,0.349,-323.40665,,2.6773967e-26,9.095956999999998e-27,16.208214,1.7320508999999999e-10
3,16.208214,8.663214,0.9994574,,14.086163759231567,15.890489,15.715723,7.500953699999999,0.11,2.7829642000000003,,9.514660756339993,2.7829642000000003,0.69574106,7.656339999999999,0.033,1.0,80,4,12.336611,0.318,-218.54279,,6.0273533,2.7829642000000003,16.208214,2.7829642000000003
4,16.208214,8.682518,0.9994574,,14.940256118774414,18.866327,15.4925785,9.701138,0.11,0.28800052,,9.53785046571542,1.0431843,0.20863685,3.0706816000000003,0.038,1.2906913999999998,100,5,11.605792,0.366,-195.64956999999998,,1.8085778000000001,0.75518376,16.208214,0.80823684
5,16.208214,8.629236,0.9994574,,16.01368737220764,16.364475,15.310258,10.692536,0.11,0.011172617,,9.476905896232283,2.7191186000000003,0.45318642,5.328168,0.03,1.1678905000000002,120,6,11.109699,0.288,-127.6641,,3.933357,2.2904685000000002,16.208214,2.3282306
6,16.208214,8.643636,0.9994574,,17.006132125854492,15.143676999999999,15.156107,11.252352,0.11,0.8207846,,9.494046863204753,6.511268599999999,0.9301812,9.070227000000001,0.032,1.6187055000000001,140,7,10.757405,0.312,-115.44703,,8.063875,3.364559,16.208214,4.022516
7,16.208214,8.719042,0.9994574,,17.731460094451908,14.230738,15.022575,11.607758,0.11,0.36314857,,9.574314412199456,7.199878699999999,0.89998484,8.594277,0.034,2.037963,160,8,10.502609,0.328,-104.29576,,7.794956,2.2029068,16.208214,3.5328800000000005
8,16.208214,8.6965685,0.9994574,,18.66178131103516,20.304651,14.904793,12.559975999999999,0.11,1.3822484,,9.551643787970457,8.480632,0.94229245,9.487572,0.028,1.2747947,180,9,10.301936999999999,0.277,-76.861435,,8.209729,6.48592,16.208214,6.652547
9,16.208214,8.714764,0.9994574,,19.860960483551022,6.8996973,14.799432000000001,11.974321,0.11,2.463331,,9.572492636959993,4.5946913,0.45946914,5.1064463,0.027,1.4782072,200,10,10.143221,0.26,-65.58479,,4.0044446,2.463331,16.208214,3.1082864
10,16.208214,8.745502,0.9994574,,21.006653308868405,14.628301,14.704122,12.166885,0.11,2.9045,,9.606402417608683,13.56396,1.2330873,11.5480585,0.029,2.0408207999999997,220,11,10.016155,0.279,-61.127903,,10.749857,4.071448999999999,16.208214,6.646325599999999
11,16.208214,8.723469999999999,0.9994574,,22.16678500175476,13.330803,14.61711,12.27432,0.11,3.255946,,9.581283878925015,14.170691,1.1808908999999999,11.069892,0.028,2.1240747000000004,240,12,9.908432000000001,0.27,-53.450016000000005,,10.302976,4.15304,16.208214,6.671465400000001
12,16.208214,8.75301,0.9994574,,23.535152912139893,11.558647,14.537067,12.226183,0.11,0.0016311610000000001,,9.613833678550003,10.284563,0.79112023,7.581462400000001,0.034,2.2405386000000003,260,13,9.819552999999999,0.327,-60.101704000000005,,6.854411,2.7412872000000004,16.208214,4.590219
13,16.208214,8.629387,0.9994574,,24.42201256752014,16.377663000000002,14.462959,12.50641,0.11,2.94867,,9.478311840303665,11.562752,0.82591087,7.889692999999999,0.036,2.1707416,280,14,9.734541,0.346,-58.969882999999996,,7.139264,2.95404,16.208214,5.326637
14,16.208214,8.666039,0.9994574,,25.17199540138245,12.798865,14.393967000000002,12.512286,0.11,1.9763308000000002,,9.520768025985523,12.569147000000001,0.83794314,7.8778086,0.035,2.6069430000000002,300,15,9.663308,0.335,-51.653824,,7.252944,2.202934,16.208214,4.8214125999999995
15,16.208214,8.639008,0.9994574,,25.91673374176025,12.588703,14.329428,12.505955,0.11,2.0379853,,9.486240772950381,13.912733,0.8695458,8.109036999999999,0.035,2.7830849,320,16,9.599289,0.336,-47.892895,,7.523720699999999,2.091556,16.208214,4.999033
16,16.208214,8.647111,0.9994574,,26.620245456695557,13.788256,14.268804000000001,12.572809,0.11,1.9759388,,9.500388904834873,15.279226000000001,0.8987780000000001,8.324453,0.035,2.9738965,340,17,9.543279,0.335,-44.107890000000005,,7.776691400000001,1.9759388,16.208214,5.13778
17,16.208214,8.641906,0.9994574,,27.36476254463196,16.948158,14.211645,12.809462,0.11,1.9214717000000001,,9.492040892762883,16.55251,0.91958386,8.479492,0.035,3.1006556,360,18,9.493202,0.338,-41.236267,,7.9541235,1.9214717000000001,16.208214,5.338390400000001
18,16.208214,8.636811999999999,0.9994574,,28.405548334121704,15.244546,14.157577499999999,12.93263,0.11,1.7585764,,9.485738036899477,17.716301,0.9324369,8.560079,0.035,3.2918785,380,19,9.44813,0.337,-37.947742,,8.065228,1.7982105,16.208214,5.3818209999999995
19,16.208214,8.654380999999999,0.9994574,,29.84533143043518,14.891685,14.106285,13.026581,0.11,1.7223221999999998,,9.5050121865767,18.641945,0.93209726,8.53169,0.035,3.4941597,400,20,9.408441999999999,0.332,-34.563117999999996,,8.065487,1.7498837,16.208214,5.3351727
20,16.208214,8.683065,0.9994574,,31.163122177124023,8.312367,14.057494,12.798404,0.11,1.2237029,,9.534960037996504,19.5023,0.92868096,8.486247,0.035,3.62586,420,21,9.373899,0.334,-32.712128,,8.036978,1.6680906000000002,16.208214,5.378669
21,16.208214,8.672722,0.9994574,,32.46694564819336,15.776717000000001,14.010975,12.930166,0.11,1.8153914,,9.524607615636286,20.776241,0.9443746,8.610892999999999,0.034,3.7779632000000003,440,22,9.342029,0.326,-29.427208,,8.179712,1.8153914,16.208214,5.499323400000001
22,16.208214,8.688772,0.9994574,,33.38880729675293,15.915559,13.966522,13.057208000000001,0.11,2.7487168,,9.541998815208306,22.777835999999997,0.9903407,9.068771,0.032,3.4727588,460,23,9.313626,0.307,-25.106138,,8.599695,2.9881773,16.208214,6.5590034
23,16.208214,8.707804,0.9994574,,34.80310106277466,14.811766,13.923964000000002,13.129201,0.11,3.7217278,,9.56298183887044,28.676353000000002,1.1948481000000002,10.975118,0.029,2.904932,480,24,9.2883835,0.282,-21.573845000000002,,10.414351,4.5786176,16.208214,9.871609
24,16.208214,8.721325,0.9994574,,36.072072267532356,15.882743,13.8831415,13.244892000000002,0.11,1.3429714,,9.580461671126358,25.394188,1.0157676,9.265373,0.031,3.7147799,500,25,9.2657,0.304,-21.527046,,8.8268585,2.8016232999999997,16.208214,6.835986999999999
25,16.208214,8.66617,0.9994574,,37.1733160018921,11.953825,13.843921,13.195232,0.11,0.0040962533,,9.52090955924499,25.237289999999998,0.970665,9.349992,0.026,1.8821541000000002,520,26,9.242641,0.256,-19.453478,,8.484501,10.786403,16.208214,13.408726999999999
