,IWMin,IWNorm1,IWFirstEpisode,Iteration,IWMax,ReturnMean,LQGmu01,TimestepsSoFar,ReturnAbsMax,DenMISEMeanLog,target_sum_log_mean,SqrtESSClassic,IWMean,ReturnLastEpisode,IWNorm2,ReturnStepMax,ReturnMax,MISE,ReturnMin,LQGsigma,DenMISELogLast,TimeElapsed,DenMISELogFirst,LQGmu1,URet,IWLastEpisode,Bound
18,,21.91797,,19,2.0179875,17.031628,-0.13,380,17.234358,16.287893,-8.792483,3.6090665,1.1535773999999999,17.15275,6.0730305,0.99999917,17.234358,19.766325,,0.11,17.463516000000002,21.99313759803772,15.657742,-0.865,18.93286329788913,2.0179875,29.316916
19,,22.35775,,20,1.8961686999999998,17.040379,-0.128,400,17.234358,16.339222,-7.2688894,3.8337432999999996,1.1178875,17.206635000000002,5.8318330000000005,0.99999917,17.234358,19.159498000000003,,0.11,17.18355,23.32756090164185,15.606448,-0.858,18.9881583109505,0.9476898000000001,28.150375
20,,23.776410000000002,,21,1.8087294999999999,17.046577,-0.127,420,17.234358,16.345195999999998,-6.015952599999999,4.017265,1.13221,17.170560000000002,5.9185567,0.99999917,17.234358,19.408443,,0.11,16.362915,24.60721683502197,15.557657999999998,-0.855,18.950985692456285,1.8087294999999999,27.988588
21,,24.81004,,22,1.6497813000000001,17.051172,-0.123,440,17.234358,16.224054000000002,-4.767566,4.293096,1.127729,17.147673,5.7790550000000005,0.99999917,17.234358,19.33409,,0.11,13.562633499999999,26.107007026672363,15.511138,-0.844,18.927640485723373,1.2051241000000001,27.362959999999998
22,,26.589111,,23,1.8812761999999998,17.0563,-0.114,460,17.234358,15.870729999999998,-3.5202617999999997,4.403693,1.1560483,17.169098,6.037912,0.99999917,17.234358,19.8248,,0.11,7.980927499999999,27.984745502471924,15.466686,-0.815,18.948774217956366,1.7945596999999998,27.652029
23,,28.112715,,24,2.3651687999999997,17.061476000000003,-0.107,480,17.234358,15.928821,-2.2085056,4.1971545,1.1713631000000002,17.180492,6.6980414,0.99999917,17.234358,20.09287,,0.11,17.1207,29.72923564910889,15.424126999999999,-0.79,18.959607430137847,2.3651687999999997,28.305271
24,,29.403332000000002,,25,2.2335808,17.0625,-0.107,500,17.234358,16.020332,-1.3864746000000001,4.358439,1.1761333,17.087128,6.7462990000000005,0.99999917,17.234358,20.169462,,0.11,18.062109,31.564476251602173,15.383304999999998,-0.791,18.866100696451763,1.8916929,28.077963
25,,30.239006,,26,2.1698875,17.06411,-0.104,520,17.234358,16.041332,-0.5226311,4.3266919999999995,1.1630387,17.104343,6.9889436,0.99999917,17.234358,19.94247,,0.11,16.405556,33.000247240066535,15.344084,-0.779,18.882681312136782,2.1517779999999997,27.908997999999997
26,,31.319874,,27,2.184534,17.068077,-0.103,540,17.234358,16.18806,0.29310495,4.414777,1.1599953,17.171185,7.094328,0.99999917,17.234358,19.89218,,0.11,19.855733999999998,33.99539136886597,15.306344000000001,-0.775,18.952344138974333,1.9106432,27.699757
27,,32.451828000000006,,28,2.3223617,17.073393,-0.101,560,17.234358,16.168108,0.932651,4.430829,1.1589938,17.216948000000002,7.324097999999999,0.99999917,17.234358,19.880816,,0.11,15.484415,35.298320293426514,15.269976000000002,-0.768,18.998426965251127,2.1938708,27.660109000000002
28,,33.41648,,29,2.2230446,17.074656,-0.101,580,17.234358,16.255101999999997,1.5583943,4.5669154999999995,1.1522925,17.110018,7.317078599999999,0.99999917,17.234358,19.763271,,0.11,18.54724,36.37550592422485,15.234884,-0.768,18.89066696109824,1.6721026999999997,27.310753000000002
29,,34.437157,,30,2.321064,17.079736999999998,-0.099,600,17.234358,16.061443,1.9345795,4.571724400000001,1.1479052,17.227085,7.5326405,0.99999917,17.234358,19.69408,,0.11,10.306819,37.731150388717644,15.200982999999999,-0.761,19.008390393869178,2.1201985,27.233624
30,,34.537285,,31,3.3658972,17.081846,-0.093,620,17.234358,15.870976,2.3736734,4.1668534,1.1141059,17.145129999999998,8.288577,0.99999917,17.234358,19.117345999999998,,0.11,10.0230465,38.94772529602051,15.168192999999999,-0.734,18.924835574062694,3.3658972,27.389465
31,,35.64159,,32,3.5308832999999997,17.084239999999998,-0.092,640,17.234358,15.819506,2.7909875,4.172546,1.1137997,17.158414999999998,8.541929,0.99999994,17.234358,19.112602,,0.11,14.128079999999999,40.11302399635315,15.136445000000002,-0.727,18.939160029025928,2.6958165000000003,27.373438
32,,37.11329,,33,2.930375,17.085005,-0.093,660,17.234358,15.849798000000002,3.216342,4.4663395999999995,1.1246451000000002,17.109517999999998,8.309553999999999,0.99999994,17.234358,19.29448,,0.11,16.723951,41.5610785484314,15.105673000000001,-0.733,18.888063358844946,2.0430683999999997,27.01192
33,,38.477524,,34,2.4309585,17.087736,-0.095,680,17.234358,15.916511999999999,3.6431812999999993,4.736231299999999,1.1316919,17.177814,8.124081,0.99999994,17.234358,19.415570000000002,,0.11,18.00895,42.97173500061035,15.075820000000002,-0.74,18.958447073200567,1.8297849999999998,26.693237
34,,39.79533,,35,2.1753327999999996,17.090069,-0.095,700,17.234358,15.983893,4.060728500000001,4.9213977,1.1370094,17.169415,8.0861845,0.99999994,17.234358,19.506982999999998,,0.11,18.1563,44.6478910446167,15.046832,-0.743,18.94981693788197,1.8861625,26.51083
35,,40.91552,,36,2.0243368000000004,17.094706,-0.096,720,17.257053,15.932995000000002,4.328402,5.113030999999999,1.1365421999999998,17.257053,8.002205,0.99999994,17.257053,19.502848,,0.11,14.026366000000001,46.30228686332703,15.018661499999999,-0.747,19.03971974714552,1.6017748,26.253072999999997
36,,41.922295,,37,1.8763453,17.09763,-0.098,740,17.257053,15.865260999999999,4.531265,5.342907,1.133035,17.20288,7.8463454,0.99999994,17.257053,19.443304,,0.11,13.300592000000002,47.94467115402222,14.991261999999999,-0.755,18.983330155671336,1.3347423,25.903103
37,,42.67884,,38,1.7302723000000002,17.100296,-0.1,760,17.257053,15.891529,4.8082237,5.5323443,1.1231273000000002,17.198938000000002,7.714422,0.99999994,17.257053,19.273697,,0.11,16.739006,49.31856894493103,14.964594,-0.762,18.980794293843264,1.0554171,25.5123
38,,43.759116999999996,,39,1.750341,17.101746,-0.099,780,17.257053,15.927038,5.1589975,5.5887012,1.1220286,17.156794,7.8299259999999995,0.99999994,17.257053,19.254848000000003,,0.11,17.160416,51.22327828407288,14.938619000000001,-0.758,18.937027786627745,1.6418958,25.430542000000003
39,,44.80693,,40,1.720121,17.101001999999998,-0.099,800,17.257053,16.027496,5.536498,5.687336,1.1201732,17.07198,7.878369,0.99999994,17.257053,19.21967,,0.11,19.830376,52.556957960128784,14.913301,-0.758,18.851668596087073,1.4839036,25.288258
40,,45.11221,,41,1.8296801999999999,17.097824,-0.096,820,17.257053,15.853292000000001,5.6856922999999995,5.6022606,1.1002978,16.970772,8.052501,0.99999994,17.257053,18.872694,,0.11,8.771599,54.089511156082146,14.888608999999999,-0.747,18.747510972513698,1.4347223999999998,25.03344
41,,45.956688,,42,2.374204,17.100277,-0.093,840,17.257053,15.812651,5.9494004,5.4324555,1.0942068,17.200844,8.459653,0.99999994,17.257053,18.768032,,0.11,14.0528345,56.51351022720337,14.864510999999998,-0.733,18.982499844675502,2.0956652,25.121347
42,,46.986965000000005,,43,2.7190156,17.100464000000002,-0.091,860,17.257053,15.818206,6.2174053,5.2996300000000005,1.0927202,17.1083,8.866083999999999,0.99999994,17.257053,18.737953,,0.11,15.965406,58.661425828933716,14.840981,-0.724,18.886722039098128,2.3209534,25.250504
43,,47.367577000000004,,44,2.3314645,17.100372,-0.093,880,17.257053,15.845187,6.4390073,5.54959,1.0765358,17.096455,8.535328999999999,0.99999994,17.257053,18.46162,,0.11,16.92181,60.61603569984436,14.817991000000001,-0.731,18.87516533412242,0.6002618000000001,24.680838
44,,46.957428,,45,4.413579,17.102776000000002,-0.087,900,17.257053,15.837601000000001,6.6347466,4.745352,1.0434984,17.208473,9.895457,0.99999994,17.257053,17.891142000000002,,0.11,15.434347,62.850613832473755,14.795518,-0.7,18.99150438091652,3.6423852,25.164386999999998
45,,44.40079,,46,5.972449,17.105219,-0.083,920,17.257053,15.869728,6.7712016,4.219978,0.9652345999999999,17.215239,10.52157,0.99999994,17.257053,16.544638,,0.11,17.284323,64.64038228988646,14.773539999999999,-0.682,18.997686568316112,0.75972164,24.72338
46,,25.150797,,47,16.946460000000002,17.105407999999997,-0.064,940,17.257053,15.686434,4.81776,1.4453658999999999,0.53512335,17.11404,17.40099,0.99999994,17.257053,9.119622999999999,,0.11,7.303758,66.41292905807495,14.752032999999999,-0.567,18.889176021095494,0.006719075,32.99877
47,,2.4999312999999996,,48,2.4162147000000003,17.10422,-0.046,960,17.257053,15.666979999999999,-0.9224164,1.0344559000000002,0.052081899999999993,17.048409,2.4166632000000003,0.99999994,17.257053,0.88421583,,0.11,15.263067999999999,68.27814245223999,14.730979999999999,-0.432,18.82552376168575,0.020780124,34.24872
48,,0.00053443824,1.5124211999999998e-22,49,0.0005340583,17.104551,-0.025,980,17.257053,15.591485,-23.185133,1.0007110000000001,1.0906803e-05,17.12044,0.00053405855,0.99999994,17.257053,0.00018672813999999997,,0.11,12.906652000000001,69.7787926197052,14.710360999999999,-0.247,18.898781624200932,0.0005340583,34.489773
49,,55.55145600000001,,50,1.7990509,17.101513,-0.096,1000,17.257053,15.543220999999999,5.143810299999999,6.241841,1.1110291,16.95263,8.899852000000001,0.99999994,17.257053,19.057205,,0.11,14.168220999999999,71.45812678337097,14.690157999999998,-0.746,18.723107823153104,3.0700453999999997e-38,24.586681
50,,56.05666,,51,2.438598,17.100266,-0.091,1020,17.257053,15.347473,5.467473,5.860641,1.0991502,17.03787,9.564936999999999,0.99999994,17.257053,18.844725,,0.11,5.4546741999999995,73.08264923095703,14.670354999999999,-0.722,18.81716240302565,2.4058414,24.73386
51,,56.405205,,52,3.1141012000000003,17.100847,-0.087,1040,17.257053,15.277842999999999,5.745023000000001,5.4743996,1.0847155000000002,17.130573000000002,10.303450999999999,0.99999994,17.257053,18.591206,,0.11,11.635141,74.85263705253602,14.650936999999999,-0.704,18.91075035321592,2.3987312000000003,24.895844
52,,57.557724,,53,3.203487,17.100842,-0.086,1060,17.257053,15.248735,5.937222,5.4638934,1.0859948,17.100479999999997,10.534196000000001,0.99999994,17.257053,18.610094,,0.11,13.659917000000002,76.47714710235596,14.631888,-0.7,18.87935489672004,2.5207772,24.926855
53,,58.69409,,54,2.7513027,17.102857999999998,-0.088,1080,17.257053,15.336609,6.1591277,5.786455999999999,1.0869277,17.20975,10.143357,0.99999994,17.257053,18.63074,,0.11,19.917837,78.27765369415283,14.613195999999999,-0.707,18.99265335644072,1.3913023000000002,24.595375
54,,58.69194,,55,3.93755,17.103344,-0.083,1100,17.257053,15.292618,6.4058046,5.1623635000000005,1.0671262,17.129579999999997,11.3692,0.99999994,17.257053,18.282888,,0.11,12.838169,80.33645057678224,14.594848,-0.684,18.909932241201023,3.93755,24.968607000000002
55,,59.73839,,56,3.864736,17.104754999999997,-0.083,1120,17.257053,15.273717000000001,6.566647,5.231315,1.066757,17.182392,11.419383,0.99999994,17.257053,18.278538,,0.11,14.178737,82.26877427101134,14.576829,-0.681,18.962359314513847,2.579864,24.876135
56,,60.522459999999995,,57,3.1724639999999997,17.105322,-0.085,1140,17.257053,15.284272,6.693752000000001,5.6519685,1.0617976,17.13699,10.708209,0.99999994,17.257053,18.197577,,0.11,15.819935999999998,83.95806717872621,14.559129,-0.692,18.91649559048502,0.7434566,24.30414
57,,62.2334,,58,2.3858932999999998,17.107298,-0.088,1160,17.257053,15.282844,6.7671757,6.19359,1.0729896,17.220041000000002,10.048033,0.99999994,17.257053,18.395582,,0.11,15.148187,85.58449935913086,14.541738,-0.707,19.00231771127516,1.0955641999999999,23.968134
58,,64.331665,,59,1.9069042,17.107286,-0.091,1180,17.257053,15.293832,6.8122606,6.6566644,1.0903671999999998,17.1067,9.664249,0.99999994,17.257053,18.69653,,0.11,15.864254,87.27146887779236,14.524643,-0.722,18.884974864317595,1.5347472,23.881424
59,,65.47964,,60,1.7254113000000002,17.106720000000003,-0.094,1200,17.257053,15.316614000000001,6.84519,6.941613,1.0913273000000001,17.073220000000003,9.432914,0.99999994,17.257053,18.71429,,0.11,16.575228,89.34697198867798,14.507836,-0.734,18.85327845951696,0.9911379000000001,23.686348000000002
60,,66.5262,,61,1.7403176,17.10795,-0.093,1220,17.257053,15.329104999999998,7.028136999999999,6.9876533,1.0905935,17.181816,9.520535,0.99999994,17.257053,18.702145,,0.11,15.991282,90.71491050720215,14.491306,-0.732,18.96330940125605,1.5455,23.641443
61,,67.65275600000001,,62,1.6537951000000002,17.106888,-0.094,1240,17.257053,15.29858,7.0867457,7.123296300000001,1.0911735,17.042072,9.497395,0.99999994,17.257053,18.71031,,0.11,13.349773999999998,92.3354001045227,14.475045999999999,-0.736,18.818348521255068,1.380749,23.555553
62,,68.79214499999999,,63,1.6206436000000002,17.105627,-0.096,1260,17.257053,15.375181,7.191427,7.276234,1.0919389,17.027458,9.454361,0.99999994,17.257053,18.721834,,0.11,20.036844,94.61718106269836,14.459045000000001,-0.745,18.8049995814795,1.3099475,23.465237
63,,69.336136,,64,1.6544237000000002,17.106361,-0.098,1280,17.257053,15.396614000000001,7.2030106,7.3728046,1.0833771,17.152554000000002,9.404309,0.99999994,17.257053,18.575588,,0.11,16.658185999999997,96.67374038696288,14.443297,-0.754,18.932430400813548,0.7708470000000001,23.25686
64,,70.65495,,65,1.7000616000000002,17.107264,-0.099,1300,17.257053,15.42644,7.2625027,7.4423018,1.0869993,17.165035,9.493696,0.99999994,17.257053,18.638342,,0.11,17.25487,99.28236842155457,14.4277935,-0.761,18.944918450675964,1.5678288999999999,23.2759
65,,71.74278000000001,,66,1.7405168000000002,17.10774,-0.101,1320,17.257053,15.400860999999999,7.288239999999999,7.5011444,1.0870118,17.138609,9.564245,0.99999994,17.257053,18.638458,,0.11,13.654020000000001,101.46054291725159,14.412526000000002,-0.765,18.918399068603133,1.4044548000000001,23.239637
66,,72.89826,,67,1.7654290000000001,17.108686,-0.102,1340,17.257053,15.338365,7.274886,7.5487337,1.0880338,17.171291,9.657019,0.99999994,17.257053,18.656554999999997,,0.11,11.129463000000001,103.60163903236388,14.397488000000001,-0.77,18.95193503873477,1.5070331,23.228727
67,,73.83332,,68,1.7097226000000003,17.108894,-0.101,1360,17.257053,15.269523999999999,7.390211999999999,7.646511,1.0857841000000001,17.122803,9.655818,0.99999994,17.257053,18.617476,,0.11,10.57214,106.06155395507812,14.382673,-0.766,18.900079683767096,1.208653,23.131182
68,,74.98482,,69,1.6665053,17.108618,-0.1,1380,17.257053,15.340166,7.616012599999999,7.7289476,1.0867364,17.089722000000002,9.701815,0.99999994,17.257053,18.632563,,0.11,20.060604,108.70428848266602,14.368073999999998,-0.764,18.8697291578479,1.3986166000000002,23.098125
69,,76.13225,,70,1.606292,17.108345,-0.099,1400,17.257053,15.296456,7.740102,7.8083919999999996,1.0876036,17.089523,9.750053999999999,0.99999994,17.257053,18.646166,,0.11,12.196502,110.64611625671387,14.353685,-0.76,18.868770544753144,1.3998883,23.066295999999998
70,,76.40488,,71,1.6356754999999998,17.107782,-0.1,1420,17.257053,15.289636999999999,7.779057000000001,7.853828,1.076125,17.068422,9.728361,0.99999994,17.257053,18.448866,,0.11,14.727048000000002,112.4562361240387,14.3395,-0.764,18.84530960186833,0.58444357,22.843424
71,,77.51649499999999,,72,1.595839,17.109596,-0.1,1440,17.257053,15.274560000000001,7.9023995,7.926664,1.076618,17.238226,9.779208,0.99999994,17.257053,18.45905,,0.11,14.130270999999999,114.672203540802,14.325515,-0.761,19.020641392474182,1.3692033000000001,22.813226999999998
72,,77.69408,,73,1.6144624,17.110266,-0.1,1460,17.257053,15.280702,7.958777,7.9675063999999995,1.0643023999999999,17.158646,9.751367,0.99999994,17.257053,18.247953,,0.11,15.648672,116.81087875366212,14.311720999999999,-0.764,18.938651806589416,0.44761595,22.579811
73,,78.7863,,74,1.6486521,17.108738,-0.101,1480,17.257053,15.304884,8.013156,8.023535,1.0646797,16.99719,9.819401,0.99999994,17.257053,18.251663,,0.11,17.007889000000002,119.44921541213988,14.298116,-0.769,18.7740650251804,1.352489,22.553272
74,,79.76111999999999,,75,1.6238384,17.109642,-0.101,1500,17.257053,15.340173000000002,8.165721000000001,8.097911,1.0634816999999999,17.176609,9.849592,0.99999994,17.257053,18.23169,,0.11,17.88876,121.22703337669373,14.284692999999999,-0.768,18.958447756181194,1.2079155000000001,22.49379
75,,80.838165,,76,1.6055508,17.109258999999998,-0.101,1520,17.257053,15.335102,8.26581,8.167975,1.06366,17.08042,9.896965,0.99999994,17.257053,18.233670999999998,,0.11,14.893270999999999,124.16947627067566,14.271447,-0.767,18.860248041297304,1.2967832000000001,22.459211
76,,82.08556999999999,,77,1.610111,17.10888,-0.101,1540,17.257053,15.379607,8.377597,8.225399000000001,1.0660464,17.080029999999997,9.979525,0.99999994,17.257053,18.273285,,0.11,18.700207000000002,126.21210384368895,14.258375,-0.769,18.857059741103047,1.4899161,22.469326000000002
77,,82.72606999999999,,78,1.5623928,17.109056,-0.101,1560,17.257053,15.401036999999999,8.540794,8.299392999999998,1.0605906,17.122695999999998,9.967725999999999,0.99999994,17.257053,18.1797,,0.11,16.986957999999998,128.27289390563965,14.245472,-0.765,18.903404472285718,0.8603029000000001,22.338331
78,,83.80340600000001,,79,1.502441,17.108519,-0.1,1580,17.257053,15.473782,8.760642,8.367639,1.0608026000000002,17.066648,10.01518,0.99999994,17.257053,18.18223,,0.11,21.089014000000002,130.30271863937378,14.232732999999998,-0.761,18.846297841275835,1.2619431,22.306942000000003
79,,84.73642,,80,1.4646008,17.107706,-0.098,1600,17.257053,15.440045000000001,8.9027195,8.401917999999998,1.0592053,17.043346,10.085365,0.99999994,17.257053,18.153397000000002,,0.11,12.715695,132.59813141822815,14.220154,-0.753,18.82083921676529,1.2045002,22.26128
80,,85.7959,,81,1.4457698,17.107498,-0.097,1620,17.257053,15.40011,8.977857,8.441441000000001,1.0592086,17.09104,10.163656,0.99999994,17.257053,18.152557,,0.11,12.147875,134.61055684089658,14.207730999999999,-0.75,18.869457254079585,1.2958721000000002,22.241209
81,,86.89798,,82,1.4401559,17.107746,-0.097,1640,17.257053,15.452145999999999,9.105359,8.509395,1.0597315,17.12785,10.212005,0.99999994,17.257053,18.161354,,0.11,19.609379,137.33685922622678,14.195460999999998,-0.751,18.90819639364507,1.3054803999999998,22.217354
82,,88.06555999999999,,83,1.4373011999999998,17.107122,-0.097,1660,17.257053,15.473384,9.192608,8.582148,1.0610309,17.055912,10.261482,0.99999994,17.257053,18.182314,,0.11,17.156862,139.93703293800354,14.18334,-0.752,18.833298784812488,1.3510118,22.20393
83,,89.19324,,84,1.4289253,17.106544,-0.097,1680,17.257053,15.425345000000002,9.224964,8.6415615,1.0618242,17.058636,10.321425,0.99999994,17.257053,18.194647,,0.11,11.378634,143.46289324760437,14.171364,-0.752,18.83601312200981,1.337515,22.188614
84,,90.317375,,85,1.4174571000000002,17.105831,-0.097,1700,17.257053,15.432722,9.319652,8.692844000000001,1.0625573,17.045918,10.389853500000001,0.99999994,17.257053,18.205727,,0.11,15.992095999999998,146.35483813285828,14.159529999999998,-0.751,18.823180734440676,1.3514395000000001,22.17613
85,,91.334625,,86,1.4203801,17.106451,-0.098,1720,17.257053,15.415254999999998,9.343239,8.777761,1.0620306000000002,17.15908,10.40523,0.99999994,17.257053,18.197163,,0.11,13.869565,149.5977892875671,14.147832999999999,-0.754,18.93889504812036,1.1843625,22.129156
86,,92.087425,,87,1.3990535,17.107226999999998,-0.097,1740,17.257053,15.417225,9.456045,8.804008999999999,1.0584761999999999,17.174167999999998,10.459715,0.99999994,17.257053,18.136545,,0.11,15.526206,152.64125061035156,14.136272,-0.749,18.953895280526236,1.07041,22.056816
87,,93.153175,,88,1.3993336,17.108173,-0.097,1760,17.257053,15.449654999999998,9.542715,8.878581,1.0585588,17.190407,10.491899,0.99999994,17.257053,18.138796,,0.11,18.214018,155.16147375106814,14.124844,-0.751,18.97189306522521,1.2411611,22.026139999999998
88,,94.278885,,89,1.4009861000000001,17.108894,-0.098,1780,17.257053,15.457166,9.592455000000001,8.956632,1.0593133,17.17236,10.526154,0.99999994,17.257053,18.15235,,0.11,16.060914999999998,157.39983320236206,14.113544000000001,-0.754,18.95342893440605,1.2743878,22.00582
89,,95.38566,,90,1.3949625,17.108632999999998,-0.098,1800,17.257053,15.486811,9.688582,9.016001,1.0598406999999999,17.085281,10.579597,0.99999994,17.257053,18.160652,,0.11,18.06728,159.05487251281738,14.102371,-0.754,18.8653634480996,1.2879893,21.988747
90,,96.61996500000001,,91,1.397866,17.1085,-0.098,1820,17.257053,15.297954,9.544350999999999,9.083253,1.0617578,17.096653,10.637155,0.99999994,17.257053,18.192989999999998,,0.11,-1.7577093999999998,161.55039095878598,14.091320999999999,-0.756,18.87302970678396,1.397866,21.992739999999998
91,,97.032684,,92,1.4196285,17.109312,-0.099,1840,17.257053,15.328960999999998,9.590836999999999,9.1363735,1.0547031,17.183073,10.6204815,0.99999994,17.257053,18.072535000000002,,0.11,18.090115,163.44947147369385,14.080392000000002,-0.76,18.964363488412253,0.5859163000000001,21.850193
92,,98.083206,,93,1.4672843,17.108887,-0.101,1860,17.257053,15.377289000000001,9.636250500000001,9.188482,1.0546582,17.069736,10.674582000000001,0.99999994,17.257053,18.071104000000002,,0.11,19.769989000000002,165.78014302253726,14.069581,-0.766,18.848322095874124,1.2431061,21.82734
93,,99.116295,,94,1.5036222,17.10975,-0.102,1880,17.257053,15.373308999999999,9.626075,9.213225999999999,1.0544287,17.190089999999998,10.758044,0.99999994,17.257053,18.068012,,0.11,14.949819,168.16986083984375,14.058886,-0.771,18.97079212481893,1.2502122,21.81416
94,,100.17938000000001,,95,1.515197,17.110043,-0.102,1900,17.257053,15.424301000000002,9.711594999999999,9.251736,1.0545198,17.137531,10.828172,0.99999994,17.257053,18.069645,,0.11,20.164297,170.9839148521423,14.048304000000002,-0.773,18.91798659578902,1.2628773000000002,21.8002
95,,101.35733,,96,1.5437957,17.110236999999998,-0.103,1920,17.257053,15.432922,9.729686000000001,9.260034,1.0558056,17.128657999999998,10.945677,0.99999994,17.257053,18.091652,,0.11,16.198636999999998,174.36577153205872,14.037832,-0.777,18.908747294803764,1.461143,21.818863
