,ReturnMin,IWFirstEpisode,LQGsigma,SqrtESSClassic,ReturnMean,URet,ReturnLastEpisode,IWMean,IWNorm1,TimeElapsed,TimestepsSoFar,IWLastEpisode,LQGmu1,MISE,LQGmu01,Bound,ReturnMax,IWMin,ReturnStepMax,DenMISEMeanLog,target_sum_log_mean,Iteration,DenMISELogLast,IWMax,IWNorm2,DenMISELogFirst,ReturnAbsMax
10,,,0.11,1.3734385,16.505634,18.86247843920762,17.083696,1.2202348,13.422582,38.35108399391174,220,8.358744,-0.565,20.885881,-0.064,22.142332,17.170070000000003,,0.99998194,16.521326000000002,-75.448235,11,14.957901000000001,8.358744,9.772976,17.371948,17.170070000000003
11,,,0.11,1.4291037,16.561120000000003,18.952707240845907,17.171453,1.0310923,12.373108,40.07714653015137,240,6.7153893,-0.462,17.665392,-0.05,18.873,17.171453,,0.9999969999999999,16.527376,-41.582817,12,16.607124,6.7153893,8.657949,17.284937,17.171453
12,,,0.11,1.7855667000000002,16.607609,18.944679643169447,17.165497,1.5403976000000001,20.025170000000003,41.973864316940315,260,7.566324000000001,-0.498,26.408996999999996,-0.055,27.375522999999998,17.171453,,0.9999969999999999,15.936347,-45.820026,13,8.968757,7.566324000000001,11.215022,17.204895,17.171453
13,,,0.11,1.2110813,16.646803,18.93638680276034,17.156315,0.37871933,5.3020705999999995,43.997646808624275,280,0.97209364,-0.709,6.501456299999999,-0.088,7.9264603000000005,17.171453,,0.9999969999999999,15.997991,-90.20317,14,16.503204,4.268447,4.3779645,17.130786999999998,17.171453
14,,,0.11,1.1809285,16.678873,18.908147385720234,17.127874,0.92303944,13.845592000000002,45.73643088340759,300,11.565700999999999,-0.74,15.815719,-0.095,17.277107,17.171453,,0.9999969999999999,15.963821,-90.43046600000001,15,16.113722,11.565700999999999,11.724327,17.061794,17.171453
15,,,0.11,1.4045226999999998,16.705595000000002,18.88540711708217,17.106407,1.2920989999999999,20.673583999999998,47.87495017051697,320,13.03999,-0.771,22.115532,-0.102,23.344275,17.171453,,0.9999969999999999,15.851823999999999,-91.09867,16,14.423979999999998,13.03999,14.7192955,16.997255,17.171453
16,,,0.11,1.7191503000000001,16.733643,18.96209394274149,17.182402,1.3495517,22.942379000000003,49.97169089317322,340,9.301592,-0.78,23.135745999999997,-0.104,24.140251,17.182402,,0.9999969999999999,15.856148000000001,-86.8362,17,15.893742999999999,9.301592,13.345185,16.936629999999997,17.182402
17,,,0.11,2.0568626,16.75396,18.879373854126705,17.099342,1.2236696000000002,22.026054000000002,52.70382022857666,360,5.654428500000001,-0.773,20.962889,-0.102,21.802467,17.182402,,0.9999969999999999,15.896079,-79.40066,18,16.431713000000002,5.860317,10.708569,16.879473,17.182402
18,,,0.11,2.109568,16.77524,18.938867938328823,17.158289,1.5553747,29.552120000000002,55.072914123535156,380,9.27922,-0.805,26.6574,-0.111,27.476002,17.182402,,0.9999969999999999,15.925254999999998,-81.06506,19,16.347876,9.27922,14.008610999999998,16.825405,17.182402
19,,,0.11,1.833661,16.797073,18.99391866844281,17.211924,1.1862023000000002,23.724047,57.289937496185296,400,0.26297027,-0.855,20.332804,-0.127,21.276197,17.211924,,0.9999969999999999,15.974897,-87.75716,20,16.55549,10.630930000000001,12.938077,16.77411,17.211924
20,,,0.11,2.691192,16.814873000000002,18.95132202587128,17.17087,1.0638773000000001,22.341423000000002,59.26963877677918,420,2.5784302,-0.782,18.243824,-0.105,18.886612,17.211924,,0.9999969999999999,15.917864000000002,-67.36306,21,14.731175,3.680572,8.301683,16.72532,17.211924
21,,,0.11,1.9514825,16.830297,18.934636887764064,17.154194,1.0130626,22.287376000000002,61.73196053504944,440,0.032526094,-0.874,17.375212,-0.134,18.261646,17.211924,,0.9999969999999999,15.782710999999999,-83.222725,22,12.928562,8.253525999999999,11.420741,16.6788,17.211924
22,,,0.11,2.3304462000000004,16.844804999999997,18.943254476513413,17.163967,1.0547539,24.259338,64.28004550933838,460,3.0901527,-0.86,18.090304999999997,-0.129,18.832594,17.211924,,0.9999969999999999,15.408154999999999,-75.916214,23,7.2449675000000004,6.665373,10.4097395,16.63435,17.211924
23,,,0.11,2.5775769,16.858376999999997,18.948488891340574,17.170528,1.0277842,24.66682,66.52781510353088,480,3.6762152,-0.862,17.630108,-0.129,18.301228,17.211924,,0.9999969999999999,15.44905,-72.35226,24,16.403133,5.388623,9.569771000000001,16.59179,17.211924
24,,,0.11,2.682776,16.867226000000002,18.85823320246145,17.079643,0.8729899,21.824747,68.75483798980713,500,3.4956062000000006,-0.875,14.963748999999998,-0.135,15.608553,17.211924,,0.9999969999999999,15.522827,-71.670746,25,17.316882999999997,4.2848835,8.135136,16.550968,17.211924
25,,,0.11,3.0904982000000003,16.876328,18.882241438498472,17.103838,1.169181,30.398705,72.29985070228577,520,2.5980856,-0.846,20.03968,-0.124,20.599417000000003,17.211924,,0.9999969999999999,15.563882999999999,-62.331627000000005,26,16.746435,3.9579067,9.836183,16.511747,17.211924
26,,,0.11,3.4080567000000004,16.88695,18.943488819729406,17.163109,1.2288436000000003,33.178776,76.04032969474792,540,2.9946933,-0.826,21.065647,-0.117,21.573227,17.211924,,0.9999969999999999,15.713532,-55.619976,27,19.482418,3.695393,9.7353945,16.474007,17.211924
27,,,0.11,2.5105557000000003,16.898560999999997,18.99289705293626,17.2121,0.25355607,7.099570299999999,80.09909605979921,560,0.049228717000000005,-0.91,4.345455599999999,-0.151,5.0344987,17.2121,,0.9999969999999999,15.704982000000001,-70.417305,28,15.287779,1.7439827,2.827888,16.43764,17.2121
28,,,0.11,3.0705547,16.905407,18.87620517227221,17.097092,0.75058234,21.766888,83.98241281509401,580,3.8458052000000005,-0.882,12.860352,-0.137,13.423729000000002,17.2121,,0.9999969999999999,15.748043,-60.71586,29,17.687664,3.8458052000000005,7.0889106,16.402548,17.2121
29,,,0.11,3.6456760000000004,16.915779999999998,18.997125961357764,17.216593,1.1263276000000002,33.78983,87.93916296958923,600,2.9675993999999997,-0.853,19.313907999999998,-0.126,19.788534,17.216593,,0.9999969999999999,15.5499325,-53.037856999999995,30,10.065442,3.174292,9.268467999999999,16.368647,17.216593
30,,,0.11,3.4990318,16.923122,18.92302628273218,17.143457,1.0611228000000001,32.894806,90.07206344604492,620,3.5915008000000004,-0.753,18.206175,-0.098,18.700692999999998,17.216593,,0.9999969999999999,15.399501,-37.349075,31,10.788958000000001,4.0505059999999995,9.401116,16.335855,17.216593
31,,,0.11,4.0560303,16.930485,18.93948508910521,17.158688,1.2145696000000001,38.866226,93.66685032844543,640,1.0482938,-0.821,20.830725,-0.115,21.257332,17.216593,,0.9999969999999999,15.349364999999999,-44.07383,32,13.76126,3.1440256,9.582332000000001,16.304108,17.216593
32,,,0.11,4.016824,16.935776,18.883074153861948,17.105087,1.1272978,37.200825,98.29642844200134,660,2.43867,-0.841,19.328595999999997,-0.122,19.759367,17.216593,,0.9999969999999999,15.391093,-45.108290000000004,33,16.539112,3.027348,9.261253,16.273335999999997,17.216593
33,,,0.11,4.353119,16.942677,18.95004088051655,17.170359,1.1748858999999998,39.94612,102.76953911781312,680,1.3611872,-0.798,20.150547,-0.109,20.54804,17.216593,,0.9999969999999999,15.462435000000001,-37.488803999999995,34,17.712132,2.9133859,9.176437,16.243482999999998,17.216593
34,,,0.11,4.4818506,16.949092999999998,18.947423853675264,17.16731,1.1955886999999998,41.845603999999994,107.48056936264038,700,2.432009,-0.813,20.50516,-0.113,20.891235,17.216593,,0.9999969999999999,15.535110000000001,-37.718437,35,17.851675,2.6082194,9.336679,16.214495,17.216593
35,,,0.11,4.004503,16.95758,19.03698971360794,17.254625,0.88538945,31.87402,111.13315391540527,720,1.9096832,-0.868,15.186375,-0.132,15.619426,17.254625,,0.9999969999999999,15.491085,-43.809290000000004,36,13.774772,2.8822488999999996,7.9595447,16.186325,17.254625
36,,,0.11,4.6549726,16.963572,18.956414787091934,17.179218,1.1583181999999999,42.857773,115.07879853248596,740,0.72643673,-0.817,19.872035999999998,-0.114,20.244574,17.254625,,0.9999969999999999,15.399789000000002,-35.409153,37,12.237561999999999,2.469794,9.20688,16.158926,17.254625
37,,,0.11,3.8415744,16.969599,18.97395765461069,17.192575,0.8072186,30.674307000000002,120.963139295578,760,2.240912,-0.881,13.849560999999998,-0.137,14.300979000000002,17.254625,,0.9999969999999999,15.424234,-42.864754,38,16.186989,4.012903,7.984827,16.132257,17.254625
38,,,0.11,4.826351,16.97418,18.92784137064569,17.14837,1.1506863999999999,44.87677,125.98850607872008,780,1.7825432,-0.829,19.742296,-0.118,20.101606,17.254625,,0.9999969999999999,15.45301,-34.159595,39,16.747446,2.541471,9.298281,16.106281,17.254625
39,,,0.11,4.925105599999999,16.97658,18.84951174873603,17.070079999999997,1.1411426000000002,45.645702,131.21952152252194,800,1.8630221999999999,-0.832,19.574505,-0.119,19.926609,17.254625,,0.9999969999999999,15.559795999999999,-33.072967999999996,40,19.588684,2.4576325,9.267964,16.080965,17.254625
40,,,0.11,5.048108999999999,16.976484,18.74949846835289,16.972701999999998,1.1118046,45.58399,135.5040514469147,820,0.7773805,-0.816,19.067745000000002,-0.114,19.411270000000002,17.254625,,0.9999969999999999,15.41545,-30.319193,41,9.514092,2.2714347999999998,9.029914,16.05627,17.254625
41,,,0.11,1.7141723999999998,16.98178,18.98031804509804,17.198889,0.6646765,27.916412,140.60218954086307,840,1.3267234e-05,-0.441,11.397689,-0.047,12.409347,17.254625,,0.9999969999999999,15.383751,-9.416036,42,13.9838915,13.323203,16.28565,16.032173,17.254625
42,,4.3202247e-13,0.11,2.3486555,16.983349,18.82276713551455,17.04926,0.8607834000000001,37.013687,144.46477556228638,860,5.6677457e-10,-0.209,14.392627,-0.021,15.130987,17.254625,,0.9999969999999999,15.342175,-24.499392,43,13.983784,7.8081059999999995,15.759522,16.008644,17.254625
43,,1.5535085000000001e-18,0.11,2.6262171000000003,16.979729000000003,18.590229303401088,16.824028,1.1333381,49.86688,147.66116738319397,880,8.432461,-0.231,18.974264,-0.023,19.634588,17.254625,,0.9999969999999999,15.265960999999999,-19.80581,44,12.177184,8.432461,18.988101999999998,15.985654,17.254625
44,,7.889949e-23,0.11,2.5043444999999998,16.976421,18.59704766573881,16.830929,0.98910606,44.509772999999996,154.11936402320862,900,4.3602457,-0.246,16.58155,-0.025,17.27401,17.254625,,0.9999969999999999,15.26893,-16.739317,45,15.338999,11.103463,17.773024,15.963181500000001,17.254625
45,,2.6546876e-28,0.11,1.9508485,16.976236,18.740997960744,16.967879999999997,0.94284475,43.370857,159.2059373855591,920,18.450325,-0.264,15.893723499999998,-0.027,16.782646,17.254625,,0.9999969999999999,15.261257,-13.802534,46,14.985301000000002,18.450325,22.231792000000002,15.941201999999999,17.254625
46,,2.3260129e-35,0.11,1.6718235000000001,16.972176,18.548037528639316,16.785401999999998,0.9469858,44.50833,164.34588527679443,940,22.201447,-0.287,15.948141,-0.03,16.985424,17.254625,,0.9999969999999999,15.017337,-11.315321,47,3.9398758000000003,22.201447,26.622625,15.919696,17.254625
47,,,0.11,6.9282026,16.967676,18.52039730464682,16.75618,,4.8e-09,169.71548891067502,960,,0.171,,0.017,0.25030375,17.254625,,0.9999969999999999,14.973351000000001,-286.25597999999997,48,13.075771000000001,,6.928203599999999e-10,15.898643,17.254625
48,,,0.11,6.9999994999999995,16.809256,10.085268060992995,9.205111,3.5796407e-32,4.9e-09,173.77440118789673,980,1.754024e-30,0.171,3.2950986999999997e-31,0.017,0.24773645,17.254625,,0.9999969999999999,14.380182999999999,-282.0797,49,-13.102160000000001,1.754024e-30,7.000000599999999e-10,15.878023,17.254625
49,,,0.11,1.0,16.651022,9.772530094710836,8.89752,0.46624154,23.312077,177.89133501052856,1000,23.312077,0.167,4.148393,0.017,5.8825483,17.254625,,0.9999969999999999,14.399553,-271.7318,50,16.338623000000002,23.312077,23.312077,15.857820499999999,17.254625
50,,,0.11,7.1414275,16.499360999999997,9.793872331898426,8.916350999999999,,5.1e-09,182.48916006088257,1020,,0.428,,0.046,0.2428303,17.254625,,0.9999969999999999,14.234406,-476.50445999999994,51,6.5845139999999995,,7.141429e-10,15.838018,17.254625
51,,,0.11,1.0,16.347683,9.458775743134224,8.612112,1.7067058000000002,88.7487,187.0208878517151,1040,88.7487,0.405,14.698342000000002,0.043,16.432497,17.254625,,0.9999969999999999,13.946859,-453.27755999999994,52,0.27227134,88.7487,88.7487,15.8186,17.254625
52,,,0.11,1.0383186,16.201153,9.424309510183818,8.581495,0.4681913,24.814138,191.022301197052,1060,0.93401206,0.339,4.031576,0.035,5.701733,17.254625,,0.9999969999999999,13.9027,-401.49667,53,11.601227,23.880126999999998,23.898386,15.799551999999998,17.254625
53,,,0.11,1.5744781,16.061409,9.504354010408068,8.655042,1.2372985,66.81411999999999,196.0205595493317,1080,25.453678,0.37,10.671178999999999,0.039,11.772594,17.254625,,0.9999969999999999,13.950657999999999,-414.0767,54,17.09361,32.877712,42.435722,15.78086,17.254625
54,,,0.11,1.9265103,15.925882999999999,9.455057391682304,8.607527000000001,1.1653885,64.09637,199.6263694763184,1100,18.990797,0.374,10.041327,0.039,10.941481,17.254625,,0.9999969999999999,13.899757999999999,-409.31516,55,11.134463,20.94513,33.27071,15.76251,17.254625
55,,,0.11,2.0023882,15.795607,9.480512054659,8.630344000000001,0.95234615,53.331382999999995,204.83291840553284,1120,7.1116943,0.405,8.195172,0.043,9.061214999999999,17.254625,,0.9999969999999999,13.872966,-420.05768,56,12.37571,18.550804,26.633885999999997,15.744492000000001,17.254625
56,,,0.11,2.3054025,15.669979999999999,9.48284896588483,8.634872999999999,1.2941361999999998,73.76576,208.34137630462646,1140,15.708814000000002,0.364,11.165937,0.038,11.918151,17.254625,,0.9999969999999999,13.860582999999998,-387.99167,57,13.302413,16.280197,31.996912,15.726792000000001,17.254625
57,,2.1016747e-27,0.11,7.6157727,15.548865,9.496376993121746,8.645323,9.547304599999999e-18,5.8000005e-09,214.03695058822632,1160,,0.017,1.5313829e-16,0.002,0.22770573,17.254625,,0.9999969999999999,13.840281,-191.66322,58,12.5153,5.537312e-16,7.615774e-10,15.7094,17.254625
58,,2.6767657e-27,0.11,1.0,15.443334,10.255037888737633,9.322496000000001,0.054303326,3.2038963,217.93092918396,1180,3.2038963,0.017,0.5062426,0.002,2.2403977000000004,17.254625,,0.9999969999999999,13.364644,-188.64532,59,-13.230823000000001,3.2038963,3.2038963,15.6923065,17.254625
59,,1.4405057e-22,0.11,1.0059608,15.348723999999999,10.714425944968973,9.766767999999999,0.6531913,39.19148,222.45727396011355,1200,38.958557,0.006,6.3778440000000005,0.001,8.101723,17.254625,,0.9999969999999999,13.342529,-186.97943,60,12.976572,38.958557,38.95925,15.675498999999999,17.254625
60,,1.5956146e-29,0.11,1.3363888000000002,15.247532000000001,10.076002855890387,9.1760025,0.6177111,37.680378000000005,228.5550806522369,1220,27.10388,0.022,5.742891,0.002,7.0405335000000004,17.254625,,0.9999969999999999,13.357326,-181.41634,61,14.732588,27.10388,28.19567,15.658970000000002,17.254625
61,,2.0161873e-26,0.11,1.6813947,15.150631,10.154090242618093,9.239678999999999,0.7876010999999999,48.83127,235.7807903289795,1240,7.0232053,0.015,7.449706599999999,0.002,8.481086,17.254625,,0.9999969999999999,13.303968,-178.99524,62,10.507723,22.026327,29.042121999999996,15.642709,17.254625
62,,3.1164057e-23,0.11,1.5488893999999997,15.061151,10.482164166601798,9.513418,0.67844707,42.742165,240.92350268363955,1260,19.678122000000002,0.008,6.510687,0.001,7.630298599999999,17.254625,,0.9999969999999999,13.364088,-177.03435,63,17.387209,19.678122000000002,27.595361999999998,15.626709,17.254625
63,,2.6587880999999997e-31,0.11,1.263652,14.973471,10.389072509556811,9.449607,1.0113956,64.72932,244.36576628685,1280,0.26639786,0.025,9.353697,0.003,10.726032,17.254625,,0.9999969999999999,13.354363000000001,-171.99388000000002,64,13.135501000000001,50.275729999999996,51.224007,15.610960999999998,17.254625
64,,,0.11,1.9432180000000001,14.884022,10.057012813865633,9.159274,0.7568355999999999,49.194313,249.6427412033081,1300,,0.323,6.541484,0.034,7.433897999999999,17.254625,,0.9999969999999999,13.355895,-371.9577,65,13.651378,18.257246,25.3159,15.595456,17.254625
65,,,0.11,2.0811288,14.790022,9.53247925128817,8.680017,0.68489224,45.202890000000004,257.09732484817505,1320,0.035812076,0.413,5.8941946,0.044,6.727471,17.254625,,0.9999969999999999,13.063081,-424.8637,66,-5.6686034,16.938979999999997,21.720371,15.580189,17.254625
66,,,0.11,1.0570423999999998,14.697651,9.444513114712127,8.60121,1.1572848999999998,77.53808599999999,262.3994951248169,1340,0.004593365,0.294,10.043214,0.03,11.683786,17.254625,,0.9999969999999999,13.001669,-338.1718,67,9.303977,73.30816999999999,73.35381,15.565151,17.254625
67,,,0.11,2.6987952999999996,14.608812,9.507083725594468,8.656597,1.3776991000000003,93.68354000000001,267.80811047554016,1360,17.138947,0.344,11.906533,0.036,12.5491,17.254625,,0.9999969999999999,12.927475999999999,-369.6075,68,8.147692999999999,17.138947,34.713097,15.550335999999998,17.254625
68,,,0.11,3.0759412999999998,14.522276000000002,9.486862576281858,8.637792,1.3047533000000002,90.02798,274.17349910736084,1380,11.195971499999999,0.359,11.263916,0.038,11.827696000000001,17.254625,,0.9999969999999999,13.005725,-374.07324,69,18.056019,11.195971499999999,29.26843,15.535737,17.254625
69,,,0.11,2.647468,14.438548,9.51034811603858,8.661306,0.77555346,54.288742000000006,282.6176209449768,1400,0.7531491,0.404,6.6783660000000005,0.043,7.33339,17.254625,,0.9999969999999999,12.972913,-394.8948,70,10.479047999999999,12.181646,20.505909,15.521348000000001,17.254625
70,,,0.11,2.8408816000000003,14.356242000000002,9.439315720732836,8.594844,1.2620728,89.60717,288.97940611839294,1420,0.5317543,0.332,10.918792999999999,0.034,11.529222,17.254625,,0.9999969999999999,12.956477,-345.10013,71,12.062814999999999,15.314642000000001,31.54203,15.507164000000001,17.254625
71,,26.47597,0.11,1.7298175999999998,14.276794,9.480920291528763,8.635983,1.0980415000000001,79.05899000000001,296.7684633731842,1440,,-0.104,17.191732000000002,-0.01,18.19424,17.254625,,0.9999969999999999,12.961428,-351.84802,72,13.13231,27.928642,45.703655,15.493177,17.254625
72,,19.174583,0.11,1.7295355,14.294085500000001,17.235958987126633,15.5391,0.7940539000000001,57.965934999999995,301.70104551315313,1460,1.3628601000000002e-15,-0.103,12.435360000000001,-0.01,13.438031,17.254625,,0.9999969999999999,12.598141,-346.57935,73,-13.5008,20.666083999999998,33.51532,15.792531,17.254625
73,,16.34797,0.11,1.9709413,14.307382999999998,16.946614411080276,15.277982000000002,0.7737195,57.25524,306.9286470413208,1480,11.220632,-0.111,12.03767,-0.011,12.917532000000001,17.254625,,0.9999969999999999,12.619543,-353.2757,74,14.470807,17.08827,29.049694,16.01215,17.254625
74,,4.8740315,0.11,2.0362245999999997,14.326768,17.44525024487075,15.761448000000001,0.54353935,40.76545,313.058541059494,1500,5.5195417,-0.091,8.487467,-0.009,9.339119,17.254625,,0.9999969999999999,12.654261,-318.96735,75,15.510879000000001,13.266237,20.020115,16.19833,17.254625
75,,12.494894,0.11,2.2915251,14.340774,17.059254333191095,15.391217999999999,0.7610544,57.840134,319.42417693138117,1520,2.9876757,-0.112,11.867305,-0.011,12.624074,17.254625,,0.9999969999999999,12.650638,-345.6324,76,12.861243,13.290804000000001,25.24089,16.248047,17.254625
76,,6.113230000000001,0.11,2.2731996,14.352907,16.941107156135022,15.274965,0.41098779999999996,31.64606,324.17572832107544,1540,2.9797482000000004,-0.121,6.411017,-0.012,7.173887,17.254625,,0.9999969999999999,12.70308,-355.02097000000003,77,16.97126,8.578619,13.921373999999998,16.387188000000002,17.254625
77,,10.553431,0.11,2.7402081000000003,14.371313,17.485847790723735,15.788473999999999,0.905381,70.61972,331.54174876213074,1560,11.031239,-0.11,14.104883,-0.011,14.737739000000001,17.254625,,0.9999969999999999,12.71667,-334.21625,78,14.361104000000001,11.031239,25.771662,16.450682,17.254625
78,,1.7295418e-09,0.11,2.4479900000000003,14.38729,17.332799446485847,15.6337185,0.32042125,25.313278,338.19994044303894,1580,1.7629495e-07,-0.192,5.3635197,-0.019,6.0719194000000005,17.254625,,0.9999969999999999,12.800367999999999,-451.10956,79,19.467451,6.026,10.340434,16.56484,17.254625
79,,3.3350643e-05,0.11,1.0386895,14.41116,18.039455312820497,16.296827,1.161577,92.92616,345.15518403053284,1600,89.44951,-0.17,18.949285999999997,-0.017,20.618847,17.254625,,0.9999969999999999,12.702922000000001,-412.99277,80,5.6862335,89.44951,89.46481,16.552260999999998,17.254625
80,,5.9676400000000003e-05,0.11,1.4503366000000002,14.436339000000002,18.20162346790798,16.450575,1.2091411,97.94043,351.06358432769775,1620,52.328617,-0.168,19.820576000000003,-0.017,21.016268,17.254625,,0.9999969999999999,12.652463000000001,-405.57013,81,8.815792,52.328617,67.52945,16.539839,17.254625
81,,0.0010921482,0.11,1.731712,14.460810999999998,18.191792049567184,16.443022,1.183343,97.034134,357.67157554626465,1640,36.37375,-0.16,19.419716,-0.016,20.421127,17.254625,,0.9999969999999999,12.698564,-388.66998,82,16.468904000000002,36.37375,56.033646,16.52757,17.254625
82,,0.0062401104,0.11,1.9942645,14.482307999999998,17.982825880668734,16.245136,1.0588024,87.8806,364.6320791244507,1660,23.106453,-0.155,17.328001,-0.016,18.197573000000002,17.254625,,0.9999969999999999,12.718666,-376.02,83,14.362337,24.962122,44.066673,16.515463,17.254625
83,,2.6663679e-14,0.11,2.9127514,14.504954999999999,18.134605215218123,16.38475,0.7890414000000001,66.27948,369.6833171844482,1680,0.24741929999999998,-0.213,13.198723000000001,-0.022,13.794089000000001,17.254625,,0.9999969999999999,12.671256,-451.05962999999997,84,8.791191,9.669524000000001,22.754938,16.503560999999998,17.254625
84,,1.7563164e-27,0.11,2.5807102000000004,14.525948000000001,18.030438627179105,16.289263000000002,1.1149083,94.76720999999999,377.3133239746094,1700,0.007379742,-0.261,18.739542,-0.027,19.41151,17.254625,,0.9999969999999999,12.662671000000001,-501.12253,85,12.18075,19.856485,36.72137,16.491726,17.254625
85,,3.8336978e-38,0.11,1.7200408,14.552810000000001,18.60300961374182,16.836079,0.9986923000000001,85.887535,384.6079366207123,1720,0.39449075,-0.295,16.778599,-0.03,17.786804,17.254625,,0.9999969999999999,12.648621,-528.31384,86,11.416433,43.017178,49.93343,16.48003,17.254625
86,,,0.11,1.8355793000000002,14.579735999999999,18.66237452609811,16.895367,0.75698066,65.857315,391.83866453170776,1740,2.9628767999999996,-0.299,12.723303,-0.031,13.668048,17.254625,,0.9999969999999999,12.665631,-525.9013,87,14.256824499999999,29.958916,35.87822,16.46847,17.254625
87,,1.0856951e-18,0.11,3.4347355000000004,14.607842000000002,18.83044944652581,17.053064000000003,1.0110437,88.97184,398.9783742427826,1760,1.357613,-0.23,16.962156,-0.023,17.467043,17.254625,,0.9999969999999999,12.693800999999999,-450.1155,88,15.453728,9.037596,25.90355,16.45704,17.254625
88,,4.4539776000000004e-37,0.11,2.4577272,14.633756,18.68258973775191,16.914112,0.9685662,86.20239000000001,403.3882410526276,1780,7.715644999999999,-0.292,16.34516,-0.03,17.050753,17.254625,,0.9999969999999999,12.699795,-507.1012,89,13.251573,21.088503,35.074028000000006,16.445742000000003,17.254625
89,,7.5129966e-33,0.11,3.0502875,14.658195000000001,18.604499484056355,16.833323999999998,1.0551428999999999,94.96285999999999,409.529554605484,1800,10.528039,-0.278,17.795128,-0.029,18.36365,17.254625,,0.9999969999999999,12.721685,-489.31577000000004,90,14.764842999999999,13.291381,31.13243,16.434568,17.254625
90,,3.069834e-31,0.11,3.3634505,14.682359,18.624539839280054,16.857021,1.1013993,100.22733000000001,416.9914727210999,1820,11.102733,-0.273,18.569370000000003,-0.028,19.084959,17.254625,,0.9999969999999999,12.535202,-479.1785,91,-4.253693599999999,11.179535000000001,29.798962,16.42352,17.254625
91,,,0.11,1.5792243000000001,14.707842999999999,18.803582794237027,17.027025,0.510784,46.992123,424.9404582977295,1840,28.509813,-0.347,8.673441,-0.036,9.771546,17.254625,,0.9999969999999999,12.567957,-531.7569,92,15.491968,28.509813,29.756458000000002,16.412589999999998,17.254625
