,IWMean,URet,target_sum_log_mean,DenMISELogFirst,ReturnMin,IWLastEpisode,IWFirstEpisode,ReturnAbsMax,ReturnMax,ReturnMean,TimestepsSoFar,MISE,Iteration,Bound,DenMISEMeanLog,ReturnStepMax,IWMin,IWNorm2,IWNorm1,DenMISELogLast,LQGmu1,TimeElapsed,LQGmu01,LQGsigma,ReturnLastEpisode,IWMax,SqrtESSClassic
0,1.1433848999999998,17.497854397219367,13.645494,13.511501,,1.1433848999999998,1.1433848999999998,15.807039999999999,15.807039999999999,15.807039999999999,20,18.073532,1,19.662198999999998,13.511501,0.99233466,,1.1433848999999998,1.1433848999999998,13.511501,-0.096,0.6244337558746338,-0.01,0.11,15.807039999999999,1.1433848999999998,1.0
1,1.5233529,17.11322983487186,16.985413,13.580739999999999,,1.9468860000000001,1.0998197,15.807039999999999,15.807039999999999,15.627916,40,23.730964999999998,2,24.896929999999998,16.604725,0.99233466,,2.2360609,3.0467057,19.628708,-0.093,20.072466135025024,-0.009,0.11,15.448792000000001,1.9468860000000001,1.3625326
2,1.5385486000000002,16.87288747781993,16.216501,13.613472,,1.1057723,1.0170029,15.807039999999999,15.807039999999999,15.496426999999999,60,23.810791000000002,3,24.812586,15.8728895,0.99233466,,2.9105722999999997,4.615646,14.102175,-0.088,21.132997989654537,-0.009,0.11,15.23345,2.4928708,1.5858207
3,1.3643886,17.396550018936313,15.995973999999999,13.617714000000001,,0.70891887,0.5872824000000001,15.807039999999999,15.807039999999999,15.548596,80,21.143291,4,22.225697,16.021476999999997,0.99233466,,3.7183878,5.4575543,16.119745,-0.078,21.94177508354187,-0.008,0.11,15.705105,3.5504575,1.4677206
4,0.8575128000000001,16.36152114736155,14.326447,13.531564000000001,,0.370488,1.1367127000000001,15.807039999999999,15.807039999999999,15.397785999999998,100,13.287982000000001,5,14.048813,14.574855,0.99233466,,2.053362,4.287564,8.603335000000001,-0.095,23.362812995910645,-0.01,0.11,14.794542999999999,1.1367127000000001,2.0880702
5,1.1804714,16.272187091316027,15.195685999999998,13.554093,,1.3420279,1.0923446,15.807039999999999,15.807039999999999,15.272185999999998,120,18.006681,6,18.65685,15.03214,0.9931851,,2.898677,7.082828500000001,17.446762,-0.089,24.73700737953186,-0.009,0.11,14.644182,1.3420279,2.4434693
6,1.4427837,17.16452994571252,14.821507,13.567198999999999,,0.61805296,0.5896574,15.807039999999999,15.807039999999999,15.305451999999999,140,21.81758,7,22.555553,14.705797,0.9931851,,4.691451,10.099486,12.595415,-0.078,25.699513673782352,-0.008,0.11,15.505057,3.3255985,2.1527426
7,1.1898392,17.03800469799398,14.954432999999998,13.514544500000001,,1.2377367,1.0561913,15.807039999999999,15.807039999999999,15.315729000000001,160,18.193873999999997,8,18.757679,14.784329000000001,0.9931851,,3.3781154000000004,9.518714,15.006657999999998,-0.086,26.80543708801269,-0.009,0.11,15.387667,1.3825226000000002,2.8177586
8,1.1986533000000001,16.989785827608422,14.758482,13.520767999999999,,0.94810736,0.77409065,15.807039999999999,15.807039999999999,15.320374,180,18.248196,9,18.818154999999997,14.648329,0.9931851,,3.8703184,10.78788,13.393842999999999,-0.081,27.715928792953488,-0.008,0.11,15.357525,2.1094346,2.7873366
9,1.0840385000000001,17.253245356354064,14.820569,13.497917999999999,,0.4091018,1.01845,15.807039999999999,15.807039999999999,15.344019,200,16.590933,10,17.106174,14.780916,0.99662584,,3.5157887999999997,10.840385000000001,15.806778,-0.085,28.640620946884155,-0.009,0.11,15.556810999999998,1.3374462,3.0833437000000004
10,0.006468469,17.227035525110274,1.0282316999999999,13.499594,,1.3435125000000001e-05,3.4271559999999996e-05,15.807039999999999,15.807039999999999,15.362129999999999,220,0.10062962,11,1.6877738000000002,15.348949,0.99662584,,0.07108494,0.07115316,20.95571,-0.155,29.974855661392212,-0.016,0.11,15.5432415,0.07108493,1.0009596
11,1.2593919,17.793667221041254,5.0179014,13.412586,,14.810429000000001,0.00034953922,16.069912,16.069912,15.421110999999998,240,20.2254,12,21.808512,15.242944,0.99998873,,14.813498000000001,15.112703,15.027579999999999,-0.148,31.242488861083984,-0.015,0.11,16.069912,14.810429000000001,1.0201982
12,1.0664951,18.340950360998466,14.795013,13.332572,,0.00435984,1.305026,16.588654000000002,16.588654000000002,15.5109215,260,16.381569,13,16.889387,15.406224,0.99998873,,4.2229589999999995,13.864435,17.497329999999998,-0.087,32.380135536193855,-0.009,0.11,16.588654000000002,1.3889955,3.2831092000000006
