,IWMax,IWMin,URet,IWNorm2,ReturnMin,LQGmu01,ReturnAbsMax,MISE,IWLastEpisode,ReturnLastEpisode,IWMean,IWNorm1,target_sum_log_mean,SqrtESSClassic,TimestepsSoFar,DenMISEMeanLog,DenMISELogLast,Bound,LQGsigma,ReturnStepMax,ReturnMean,TimeElapsed,IWFirstEpisode,Iteration,LQGmu1,ReturnMax,DenMISELogFirst
10,7.203111,,9.393594336864368,8.989855,,0.051,16.311075,10.357238,5.3208485,8.550546,1.2101959,13.312154999999999,-277.48514,1.4807975,220,13.825964,16.47728,11.4642935,0.11,0.9999735999999999,11.919221,9.915432453155518,,11,0.469,16.311075,17.81051
11,4.9972925,,9.410529028597503,8.198768,,0.053,16.311075,10.474848,4.9972925,8.567802,1.2235216999999998,14.682260500000002,-259.62097,1.7907886999999998,240,14.049769,16.501314,11.390267999999999,0.11,0.9999735999999999,11.6399355,10.581993579864502,,12,0.483,16.311075,17.7235
12,1.2856993999999998e-26,,9.438412207699011,3.6055514e-10,,0.004,16.311075,1.5970763e-26,,8.593426,9.897064999999998e-28,1.3e-09,-282.95799999999997,3.6055512000000003,260,13.779112,10.454121,0.45466688,0.11,0.9999735999999999,11.405588999999999,11.529565811157227,,13,0.045,16.311075,17.643456
13,3.957046,,10.02529337967334,6.792711,,0.057,16.311075,8.074035,,9.122892,0.9428485000000001,13.199879000000001,-271.1577,1.9432417000000002,280,11.879767,-11.848299,8.917638,0.11,0.9999735999999999,11.242539,11.996312379837036,,14,0.514,16.311075,17.569347
14,3.3092010000000003,,9.421817270983798,5.860523000000001,,0.057,16.311075,7.16138,1.3373033,8.58359,0.8360128000000001,12.540192,-254.77829,2.1397734,300,10.462539999999999,-9.255258999999999,7.9275006999999995,0.11,0.9999735999999999,11.065275999999999,13.01604962348938,,15,0.517,16.311075,17.500355
15,3.479827,,9.384785186500581,7.035128599999999,,0.049,16.311075,9.589207,1.7110211,8.54363,1.1183622,17.893795,-214.11007999999998,2.5434923,320,10.767729,15.545124,10.233724,0.11,0.9999735999999999,10.907672999999999,14.111262798309324,,16,0.453,16.311075,17.435817999999998
16,2.7937898999999997,,9.441857822880358,6.7877206999999995,,0.05,16.311075,9.440551,2.7937898999999997,8.597234,1.1008351,18.714197,-203.17981,2.7570665,340,11.129866999999999,16.862013,10.035141000000001,0.11,0.9999735999999999,10.771766,15.2356436252594,,17,0.46,16.311075,17.375193
17,,,9.409586339297338,4.2426407000000003e-10,,-0.051,16.311075,,,8.568685,,1.7999999e-09,-2050.3572,4.2426405,360,11.4786415,17.351252,0.38639253,0.11,0.9999735999999999,10.649372,16.615114688873287,,18,-0.468,16.311075,17.318033
18,,,18.39356967066578,4.358899e-10,,-0.051,16.624166,,,16.624166,,1.9e-09,-1948.5845,4.3588986,380,10.183556,-12.154779,0.38330590000000003,0.11,0.9999924000000001,10.963835000000001,17.870850563049316,,19,-0.468,16.624166,17.263966
19,8.997914999999999,,18.96523654025254,8.997914999999999,,-0.044,17.184,7.731008999999999,8.997914999999999,17.184,0.44989577,8.997914999999999,-1792.1125,1.0,400,10.358675,14.660510999999998,9.458066,0.11,0.9999924000000001,11.274842999999999,18.471745014190677,,20,-0.41,17.184,17.212673000000002
20,6.6550894,,18.926245390419272,8.8703,,-0.053,17.184,10.232555,6.6550894,17.146063,0.5961696,12.519561,-1775.3824,1.4114021,420,10.568471,15.368701999999999,11.456202000000001,0.11,0.9999924000000001,11.554424000000001,19.931209564208984,,21,-0.487,17.184,17.163883
21,8.963297,,18.88598388909998,11.859993,,-0.045,17.184,15.505614999999999,8.963297,17.107512,0.9046412,19.902107,-1638.8657,1.6780876,440,10.645455,12.717478,16.534798000000002,0.11,0.9999924000000001,11.806838,21.05404829978943,,22,-0.421,17.184,17.117363
22,5.5094337,,18.8889943391412,8.961347,,-0.05,17.184,12.843341,2.3116480999999998,17.111721,0.7491843,17.23124,-1602.425,1.9228404,460,10.425875,5.787532,13.741520999999999,0.11,0.9999924000000001,12.037483,22.198662281036377,,23,-0.461,17.184,17.072912
23,12.416359,,18.92246524010761,13.537932000000001,,-0.041,17.184,15.507400500000001,0.8914174000000001,17.144125,0.9056681000000001,21.736034,-1464.5088,1.6055653,480,10.652099,16.151573000000003,16.583069000000002,0.11,0.9999924000000001,12.25026,23.502565622329712,,24,-0.386,17.184,17.030352
24,7.862321000000001,,18.806533692172344,10.791528999999999,,-0.042,17.184,15.938063,4.115634399999999,17.030025,0.9314554,23.286385,-1418.9922,2.1578392999999996,500,10.914480000000001,17.409046,16.738426,0.11,0.9999924000000001,12.441450999999999,25.37893009185791,,25,-0.399,17.184,16.98953
25,5.7700996,,18.796375489915174,9.418713,,-0.01,17.184,12.094466,1.7002654e-23,17.020977,0.76753235,19.955841,-662.6641,2.1187441000000002,520,11.080442,15.359253,12.909597999999999,0.11,0.9999924000000001,12.617588,27.228371620178226,5.295658,26,-0.1,17.184,16.95031
26,0.9223648999999999,,18.155865295687338,0.9889392,,-0.008,17.184,0.9554668,0.02905011,16.421592999999998,0.060034424,1.6209295,-570.38885,1.6390586999999999,540,10.995314,9.054223,2.009155,0.11,0.9999924000000001,12.758477000000001,28.72953128814697,0.25786084,27,-0.079,17.184,17.097952
27,7.767442999999999,,17.24037618472345,11.166006,,-0.01,17.184,14.555185999999999,7.767442999999999,15.569949,0.9250379000000001,25.901062,-611.1878,2.3196354,560,11.040410000000001,13.18056,15.299725,0.11,0.9999924000000001,12.858887,29.66499924659729,4.4065970000000005,28,-0.099,17.184,17.071089
28,10.391380999999999,,17.318669277643593,11.967044,,-0.014,17.184,11.398577000000001,0.2681175,15.6243725,0.7011637,20.333748,-702.3778,1.6991453999999997,580,11.268264,17.775876999999998,12.415004,0.11,0.9999924000000001,12.954248,31.01673173904419,0.30623427,29,-0.136,17.184,17.182156
29,5.241264299999999,,18.025241750521147,13.434806,,-0.012,17.184,20.732056,5.118420599999999,16.286692000000002,1.3012415000000002,39.037247,-615.3841,2.90568,600,11.212475999999999,9.947587,21.326427,0.11,0.9999924000000001,13.06533,32.52783274650574,4.469507,30,-0.115,17.184,17.158758
30,6.536166000000001,,17.90176832929909,12.199569,,-0.012,17.184,17.678207,3.6720943,16.16848,1.0991784,34.074529999999996,-620.3443599999999,2.7930932,620,11.188706,10.2488785,18.29654,0.11,0.9999924000000001,13.165431,33.273643493652344,1.9657741999999998,31,-0.124,17.184,17.264847
31,5.06168,,17.789817341020495,12.318906,,-0.012,17.184,19.080307,5.0434847000000005,16.071846,1.1896765,38.06965,-593.4608,3.0903432,640,11.264299000000001,13.562866,19.639164,0.11,0.9999924000000001,13.256256,34.23197412490845,2.477664,32,-0.121,17.184,17.29458
32,5.6191645,,17.49532324487621,9.499314,,-0.013,17.184,12.766727000000001,1.8281803,15.792766,0.791197,26.1095,-605.5922,2.7485668999999997,660,11.416961,16.165306,13.395076000000001,0.11,0.9999924000000001,13.333120000000001,35.640024900436394,0.5198719,33,-0.133,17.184,17.338385
33,4.7237177,,17.88230225576655,10.514471,,-0.013,17.184,16.092257999999998,2.5807203999999997,16.154293,1.0013504,34.045914,-571.8673,3.2380054,680,11.595913000000001,17.733522,16.625629999999997,0.11,0.9999924000000001,13.416097,37.7365128993988,1.2887781,34,-0.127,17.184,17.324162
34,4.4581327,,17.815719005464395,11.808427,,-0.011,17.184,19.221663,1.6325462,16.097216,1.2107382,42.375834999999995,-510.44324000000006,3.5886097,700,11.755966,17.226679999999998,19.702923000000002,0.11,0.9999924000000001,13.4927,39.591038703918464,4.4581327,35,-0.109,17.184,17.332378
35,4.203978500000001,,17.826632136618002,11.353213,,-0.013,17.184,18.083261,4.203978500000001,16.113657,1.1257700000000002,40.527718,-535.25446,3.5697134,720,11.818156,13.823439000000002,18.56707,0.11,0.9999924000000001,13.565504,41.21637916564941,1.4249048,36,-0.125,17.184,17.4241
36,7.0850897,,18.333829007652174,15.415795999999999,,0.047,17.184,10.128726,,16.576138,1.1802469999999998,43.669136,-340.37377999999995,2.8327525000000002,740,11.840708,12.560001,10.7384,0.11,0.9999924000000001,13.6468725,42.97300219535828,,37,0.435,17.184,17.435518
37,7.017742,,9.581489525302686,14.795166,,0.044,17.184,8.876218,1.312977e-22,8.737441,1.0336386,39.278267,-322.65738,2.654804,760,11.194033000000001,-12.847926,9.526758000000001,0.11,0.9999924000000001,13.517676999999999,44.35255455970764,,38,0.417,17.184,17.40885
38,4.5360403,,9.458663742254162,11.751956,,0.05,17.184,7.941527000000001,2.3769134999999997,8.610384,0.9261626000000001,36.120342,-340.2353,3.07356,780,11.311551,15.799091,8.503434,0.11,0.9999924000000001,13.391848999999999,46.0242555141449,,39,0.465,17.184,17.382875
39,8.917953500000001,,9.409275359552053,15.456229,,0.042,17.184,8.527297,1.3612366000000002,8.56637,0.9918741,39.674965,-292.99725,2.5669239,800,11.493889,18.708841,9.200109,0.11,0.9999924000000001,13.271213000000001,47.548392534255974,,40,0.395,17.184,17.357557
40,8.733346000000001,,9.39490111313584,12.939886999999999,,0.04,17.184,6.3003817,0.39306146,8.551333999999999,0.73249286,30.032207,-275.71307,2.3209019,820,11.413984,8.280539,7.0445137,0.11,0.9999924000000001,13.156092999999998,49.149907350540154,,41,0.378,17.184,17.332864999999998
41,12.710726,,9.486940376820352,16.110526999999998,,0.038,17.184,6.987947,12.710726,8.636460000000001,0.8110275,34.063156,-262.12503,2.1143415,840,11.431834,12.464041,7.804776700000001,0.11,0.9999924000000001,13.048482,51.23869967460632,,42,0.366,17.184,17.308767
42,26.817863,,9.52025694792902,29.874487,,0.037,17.184,10.338955,26.817863,8.667014,1.1959772,51.42702,-248.57747,1.7214361,860,11.486091,14.005889999999999,11.34222,0.11,0.9999924000000001,12.946588,52.73899507522583,,43,0.354,17.184,17.285235999999998
43,28.478617,,9.477238730683323,30.327032,,0.035,17.184,9.477352999999999,5.114262999999999,8.630058,1.0955871000000001,48.205833,-234.42305,1.5895333999999999,880,11.551796000000001,14.349667000000002,10.563871,0.11,0.9999924000000001,12.848484,54.24508261680603,,44,0.339,17.184,17.262247
44,5.6068416,,9.474116353045662,7.715998599999999,,-0.057,17.184,6.043271,,8.627061999999999,0.35270262,15.871618,-1397.125,2.0569754000000002,900,11.629644,15.121808999999999,6.882880999999999,0.11,0.9999924000000001,12.754675,55.99605226516724,,45,-0.514,17.184,17.239775
45,7.0659733,,18.399474229023763,16.280276999999998,,-0.048,17.184,15.741064999999999,,16.629045,0.92005223,42.322403,-1328.5514,2.599612,920,11.079237,-13.038981,16.405416,0.11,0.9999924000000001,12.8389015,58.04683494567871,,46,-0.448,17.184,17.217794
46,6.5455666,,18.844096868539005,14.983072,,-0.05,17.184,14.897497,6.2789936,17.069775,0.87087965,40.931343,-1307.67,2.7318392000000005,940,10.949533,5.109765,15.529693,0.11,0.9999924000000001,12.928919,59.93291091918945,,47,-0.459,17.184,17.19629
47,9.260659,,18.775401550871614,15.70919,,-0.043,17.184,14.528226,1.1766934,17.000238,0.8500448,40.80215,-1238.4342,2.5973427000000004,960,11.024106,14.694707000000001,15.193157999999999,0.11,0.9999924000000001,13.013738,61.11936807632446,,48,-0.406,17.184,17.175235999999998
48,23.834792999999998,,18.874175021900705,23.834792999999998,,-0.021,17.184,8.063136,5.038155e-07,17.096836,0.48643038,23.835089,-885.22815,1.0000124,980,11.098874,14.876373000000001,9.790172,0.11,0.9999978999999999,13.097067,62.73567938804626,2.6011772e-13,49,-0.208,17.184,17.154615
49,89.634125,,18.61798088953939,89.8435,,-0.022,17.184,32.246387,89.634125,16.854122,1.9152863000000002,95.76431,-893.3221,1.0659014,1000,11.125179,13.007647500000001,33.866665000000005,0.11,0.9999978999999999,13.172208,64.72083139419557,5.687969e-16,50,-0.219,17.184,17.134413000000002
50,45.66055,,18.474446552374737,57.800114,,-0.023,17.184,27.228687,35.40071,16.710476,1.6220036,82.72218000000001,-900.6901,1.4311768,1020,11.0335455,6.299277,28.435427,0.11,0.9999978999999999,13.241586999999999,66.5448317527771,7.5381403e-19,51,-0.23,17.184,17.11461
51,19.799047,,18.508464067546896,24.377492999999998,,-0.026,17.184,12.758505,7.6988645,16.744444,0.7599241999999999,39.516056,-939.9833,1.6210058,1040,11.010073,9.604774,13.823928,0.11,0.9999978999999999,13.308948499999998,68.56517291069032,1.1485566999999999e-26,52,-0.257,17.184,17.095192
52,23.23056,,18.45236422492012,36.910778,,-0.025,17.184,22.962103,23.23056,16.692677,1.3709328,72.65944,-891.4476,1.9685154999999999,1060,11.023866,12.062709,23.839443,0.11,0.9999978999999999,13.372793,70.67469620704652,3.6282619999999997e-22,53,-0.242,17.184,17.076145
53,17.018354000000002,,18.71480817725146,32.074062,,-0.025,17.184,22.034502,16.60671,16.941817999999998,1.3120339,70.84983000000001,-877.8112,2.2089448,1080,11.138009,17.003292000000002,22.816349,0.11,0.9999978999999999,13.438885999999998,72.79808616638185,1.2805772e-22,54,-0.244,17.184,17.057453
54,69.061066,,18.580884539353693,69.074554,,-0.017,17.184,21.672369,1.1647093000000002,16.813269000000002,1.3072329,71.89780400000001,-704.35187,1.0408725,1100,11.151375999999999,11.701424000000001,23.331608,0.11,0.9999978999999999,13.500237,75.21646332740785,6.0541206e-06,55,-0.173,17.184,17.039103
55,6.1141167,,18.29522127423964,16.195501,,-0.011,17.184,16.633215,0.0034242617,16.548658,1.0481714,58.6976,-527.8712,3.6243152999999997,1120,11.123486999999999,9.715811,17.109734,0.11,0.9999978999999999,13.554673000000001,76.61715340614319,6.1141167,56,-0.108,17.184,17.021085999999997
56,5.0754848,,17.908013297738314,16.433905,,-0.012,17.184,17.9847,4.135878,16.179695000000002,1.1207995000000002,63.885569999999994,-553.4309,3.887425,1140,11.139499,12.018742,18.428967,0.11,0.9999978999999999,13.600727,78.58993005752562,2.8363354,57,-0.122,17.184,17.107008
57,1.7012559e-18,,17.948403763435923,7.615773e-10,,-0.184,17.184,4.987394e-19,,16.224289000000002,2.9337143e-20,5.8e-09,-1224.2424,7.615773,1160,11.182286999999999,13.531291,0.22677368,0.11,0.9999978999999999,13.64596,80.96229386329652,,58,-0.953,17.184,17.138178
58,41.72249,,18.542301098545828,41.72249,,-0.175,17.184,11.867788000000001,41.72249,16.782304999999997,0.70716083,41.72249,-1198.6293,1.0,1180,10.983321,0.43474177,13.594845000000001,0.11,0.9999978999999999,13.69912,82.89981961250304,,59,-0.943,17.184,17.121082
59,19.139908,,18.805374855363635,24.256916,,-0.21,17.184,9.600221000000001,19.139908,17.028698000000002,0.5673608,34.04165,-1194.7517,1.4033791000000002,1200,11.010886,13.094028999999999,10.830862,0.11,0.9999978999999999,13.754612,84.72713041305542,,60,-0.972,17.184,17.104275
60,33.766566999999995,,18.852539189991163,33.78962,,-0.241,17.184,9.8702755,33.766566999999995,17.08098,0.5779913000000001,35.25747,-1187.218,1.0434408000000002,1220,11.025652000000001,12.404648,11.525431,0.11,0.9999978999999999,13.809142999999999,86.49528169631958,,61,-0.985,17.184,17.087746
61,28.540423999999998,,18.626072871890454,38.175709999999995,,-0.183,17.184,15.527781,0.01757029,16.87225,0.9183628,56.93849,-1144.2125,1.4914849,1240,10.994358,9.612514,16.685726000000003,0.11,0.9999978999999999,13.858548,88.96325206756592,,62,-0.952,17.184,17.071486
62,40.772422999999996,,18.75391485760386,52.382523,,-0.225,17.184,24.032835000000002,12.498827,16.980766,1.4146949,89.12578,-1143.1127,1.7014412,1260,11.094934,17.552464999999998,25.04789,0.11,0.9999978999999999,13.908106,90.4001100063324,,63,-0.98,17.184,17.055485
63,33.46863,,18.716833393400982,37.085606,,-0.254,17.184,14.331458999999999,15.325204999999999,16.96276,0.84716433,54.218517000000006,-1135.3057,1.4619828000000001,1280,11.125114,12.859065,15.512770999999999,0.11,0.9999978999999999,13.955835,91.98727416992188,,64,-0.989,17.184,17.039738
64,116.74596000000001,,18.59291816539308,116.93613,,-0.274,17.184,32.553020000000004,116.74596000000001,16.855946,1.9308821,125.50733999999999,-1124.1299,1.0732982,1300,11.161695,13.777376,34.162132,0.11,0.9999978999999999,14.000453,93.56319904327393,,65,-0.993,17.184,17.024233
65,39.50235,,18.65773352348873,52.6068,,-0.27,17.184,21.666754,33.700394,16.908947,1.2832805,84.69651,-1105.7877,1.6099917,1320,11.153714,10.469307,22.739466,0.11,0.9999978999999999,14.04452,95.73913335800172,,66,-0.992,17.184,17.008966
66,3.4014187000000007,,18.704842599016352,3.6078517,,-0.153,17.184,1.2524053,7.8501206e-09,16.950348,0.07380806,4.94514,-1044.7733,1.3706605,1340,11.139022,10.1136875,2.5124232999999996,0.11,0.9999978999999999,14.087892000000002,97.45564770698549,,67,-0.912,17.184,16.993927
67,20.631232999999998,,18.886776421153318,30.383043,,-0.184,17.184,14.368865,4.601966,17.110405,0.84831226,57.685233999999994,-1042.7552,1.8985995999999998,1360,11.062434,6.851305,15.278513,0.11,0.9999978999999999,14.13234,100.00412654876708,,68,-0.953,17.184,16.979113
68,23.694029999999998,,18.823976013847386,40.878933,,-0.245,17.184,22.66283,0.013466664,17.050186,1.3379318999999998,92.3173,-1049.3591,2.2583097999999997,1380,11.155871000000001,17.739323000000002,23.427588,0.11,0.9999978999999999,14.174627,102.92005753517151,,69,-0.987,17.184,16.964514
69,20.546366,,18.550355322785705,36.739265,,-0.264,17.184,19.40236,20.546366,16.805042,1.1498648999999999,80.49055,-1040.377,2.1908588,1400,11.156974,11.034983,20.190662,0.11,0.9999978999999999,14.212204999999999,105.65034675598145,,70,-0.991,17.184,16.950125
70,17.84039,,18.639084692169725,25.426424,,-0.295,17.184,11.111628,5.179332700000001,16.879553,0.65940714,46.817904999999996,-1034.6003,1.8413091000000001,1420,11.15987,11.322784,12.049578,0.11,0.9999978999999999,14.249773999999999,107.54878568649292,,71,-0.995,17.184,16.93594
71,18.602997,,18.672770854694964,28.430933000000003,,-0.202,17.184,15.006708999999999,0.00011859288999999999,16.928482000000002,0.88394815,63.644268000000004,-991.16864,2.238557,1440,11.159886,11.5508175,15.778213500000001,0.11,0.9999978999999999,14.286976999999998,108.85484766960144,,72,-0.967,17.184,16.921955
72,15.652301999999999,,18.801146866816982,25.405502,,-0.179,17.184,12.842178,0.19539401,17.034874,0.7560772,55.193633999999996,-969.21063,2.172507,1460,11.179845,12.794939999999999,13.637138,0.11,0.9999978999999999,14.324620000000001,111.49347114562988,,73,-0.947,17.184,16.908161
73,6.399685400000001,,18.724082760100806,6.399687,,-0.109,17.184,1.4808226999999998,0.00018834427,16.953312,0.08654541,6.4043603,-926.85504,1.0007303,1480,11.22631,14.909791,3.2066193,0.11,0.9999978999999999,14.360144,114.52974009513856,,74,-0.798,17.184,16.894556
74,78.19444,,18.956804148518245,78.19481999999999,,-0.092,17.184,17.965363,78.19444,17.17515,1.0460235,78.45176,-904.46875,1.0032859,1500,11.247986000000001,13.7622595,19.686764,0.11,0.9999978999999999,14.3976755,116.8796854019165,,75,-0.726,17.184,16.881132
75,44.233654,,18.86082587382591,60.20919,,-0.098,17.184,19.413760999999997,40.833785999999996,17.080935,1.1333405,86.13388,-896.4334,1.4305769,1520,11.246657,11.42272,20.621006,0.11,0.9999978999999999,14.4329815,118.83308839797974,,76,-0.756,17.184,16.867887
76,29.341210999999998,,18.85784076085462,47.289513,,-0.103,17.184,18.65043,29.341210999999998,17.08067,1.0898576000000002,83.91904,-886.8762,1.7745802,1540,11.303988,15.752059,19.623652,0.11,0.9999978999999999,14.467367000000001,120.92750716209412,,77,-0.774,17.184,16.854815
77,20.07152,,18.903298618357372,21.064753,,-0.03,17.184,6.6006384,4.0947351999999996e-08,17.122597,0.39093637,30.493038000000002,-701.0826400000001,1.4475858,1560,11.339744999999999,14.149803,7.793698299999999,0.11,0.9999978999999999,14.501408999999999,122.90633964538574,1.2161457e-37,78,-0.293,17.184,16.841911
78,16.353676,,18.677423469434427,30.566440000000004,,-0.022,17.184,16.663635,1.1418442,16.904984,0.9957973,78.66798399999999,-597.37146,2.5736717999999996,1580,11.423959,18.626915,17.334682,0.11,0.9999978999999999,14.531834,125.37779927253723,5.8138025e-15,79,-0.215,17.184,16.829172
79,14.831291,,18.427088714869033,34.741665000000005,,-0.024,17.184,20.525183,11.908257,16.66863,1.22346,97.8768,-616.51306,2.8172743,1600,11.40449,9.931842,21.138206,0.11,0.9999978999999999,14.558545,128.02455973625186,3.6422443e-20,80,-0.235,17.184,16.816593
80,11.346197,,18.469566100812347,19.551092,,-0.01,17.184,12.601119,7.1164623e-06,16.705455999999998,0.79642713,64.5106,-407.51437000000004,3.2995902999999998,1620,11.387285,9.8665495,13.124535,0.11,0.9999978999999999,14.58505,131.3727126121521,6.6751375,81,-0.102,17.184,16.804170000000003
81,6.095416,,17.72623169881378,21.873293,,-0.012,17.184,17.812820000000002,5.905885700000001,16.0181,1.11428,91.37096,-422.8513,4.177283999999999,1640,11.470928,18.470795000000003,18.226260999999997,0.11,0.9999978999999999,14.602526000000001,134.56276369094851,5.8758974,82,-0.115,17.184,16.87109
82,1.7320724e-07,,17.31017841398653,1.7543782999999998e-07,,-0.002,17.184,3.851922e-08,9.143304e-12,15.616370000000002,2.4606126e-09,2.1253084000000001e-07,-288.0309,1.211431,1660,11.518378,15.323122,1.4256337,0.11,0.9999978999999999,14.61474,136.23666644096377,2.0040545e-13,83,-0.02,17.184,16.928175
83,38.390976,,14.910745640832445,38.390976,,-0.001,17.184,6.155448000000001,38.390976,13.468206,0.45703542,38.390976,-278.57095,1.0,1680,11.439303,5.870075,7.882505,0.11,0.9999978999999999,14.601091,138.84761071205142,2.4464035e-15,84,-0.014,17.184,16.916199
84,34.76555,,10.995189791339216,48.704296,,-0.09,17.184,18.809072,,9.968021,1.0989306,93.40909599999999,-822.4633,1.9178821,1700,11.443896,12.447476,19.709574,0.11,0.9999978999999999,14.546585,141.33810257911682,,85,-0.719,17.184,16.904364
85,48.935677,,18.487626545277,49.111275,,-0.135,17.184,11.428352,1.2141235e-09,16.716806,0.6680031,57.448265,-837.6691,1.1697571000000002,1720,11.151577,-13.664688,12.904776,0.11,0.9999978999999999,14.57182,143.4485380649567,,86,-0.876,17.184,16.892668
86,15.579864,,18.948864411492206,26.358196000000003,,-0.176,17.184,12.096012,0.04684374,17.169413,0.7123794,61.977005000000005,-844.4817,2.3513372,1740,11.173202499999999,13.478972,12.830511999999999,0.11,0.9999978999999999,14.601678,145.51940369606018,,87,-0.945,17.184,16.881107
87,17.63774,,18.90047454147043,35.134029999999996,,-0.251,17.184,19.87216,0.058591599999999994,17.124836,1.174302,103.33858000000001,-859.65875,2.9412675,1760,11.225872,16.132013,20.459341000000002,0.11,0.9999978999999999,14.630348999999999,147.89835476875302,,88,-0.988,17.184,16.869678
88,20.119642000000002,,18.766862412020654,33.17678,,-0.213,17.184,17.623677999999998,4.0000076,16.998392000000003,1.0361421999999998,92.21666,-837.8810000000001,2.7795541,1780,11.254451,13.661818499999999,18.245022,0.11,0.9999978999999999,14.656957,150.61355447769162,,89,-0.974,17.184,16.85838
89,13.103206,,18.755117290386067,26.219881,,-0.179,17.184,12.7268715,0.059627965,16.985971,0.74877506,67.38975500000001,-816.87537,2.5701777999999997,1800,11.313361,16.577198000000003,13.398831,0.11,0.9999978999999999,14.682835,153.18586349487302,,90,-0.948,17.184,16.847206
90,12.930059,,18.736210316996363,28.514439000000003,,-0.183,17.184,14.759481,12.930059,16.97286,0.8687921999999999,79.06009,-809.52216,2.7726336,1820,11.143450999999999,-3.8635578,15.382376,0.11,0.9999978999999999,14.708,155.39725184440613,,91,-0.952,17.184,16.836157
91,13.508244,,18.84861391019008,29.121763,,-0.193,17.184,16.395304,13.508244,17.078737,0.96428514,88.71423,-803.6002,3.046321,1840,11.185283,15.163295999999999,16.962235999999997,0.11,0.9999978999999999,14.733768,157.58076119422913,,92,-0.96,17.184,16.825228
92,20.924570000000003,,18.789542148555945,31.865683,,-0.115,17.184,13.010994,0.00017124362,17.01537,0.75958323,70.64124,-765.7605,2.2168438,1860,11.254533,17.702461,13.790054999999999,0.11,0.9999978999999999,14.758301999999999,160.13848280906674,,93,-0.818,17.184,16.814417000000002
93,12.882184,,18.966735009710646,26.658129,,-0.052,17.186386,13.642910999999998,5.0037703e-05,17.186386,0.79828614,75.038895,-700.125,2.8148598999999996,1880,11.266074,12.627302,14.256545999999998,0.11,0.9999978999999999,14.784132999999999,162.45273971557614,,94,-0.475,17.186386,16.803720000000002
