,ReturnStepMax,LQGmu1,ReturnAbsMax,DenMISEMeanLog,IWFirstEpisode,TimeElapsed,target_sum_log_mean,ReturnMean,IWNorm2,IWMin,URet,TimestepsSoFar,SqrtESSClassic,DenMISELogFirst,IWLastEpisode,ReturnMin,LQGmu01,IWMean,ReturnLastEpisode,IWNorm1,Bound,DenMISELogLast,MISE,ReturnMax,LQGsigma,Iteration,IWMax
17,0.9980244,0.923,15.644507999999998,13.022739,,14.76630711555481,-705.7317,13.017992999999999,7.864742,,9.354294473546172,360,2.1732602,16.0897,3.878475,,0.16,0.9495628,8.5164585,17.092129999999997,8.815178,16.203626999999997,8.091688000000001,15.644507999999998,0.11,18,3.9795067000000004
18,0.9980244,0.928,15.644507999999998,13.102245,,15.523412942886353,-669.7814,12.780942999999999,7.681226700000001,,9.350876907689118,380,2.4020402,16.035632999999997,3.4142203,,0.163,0.9710850000000001,8.514049,18.450615,8.928742,14.641044,8.27416,15.644507999999998,0.11,19,3.4401517
19,0.9980244,0.93,15.644507999999998,13.165141,,16.52526044845581,-636.6232,12.568513000000001,7.400981,,9.370907296620821,400,2.6087217000000003,15.98434,2.6746461,,0.165,0.96535504,8.532341,19.3071,8.829934,14.437054999999999,8.227213,15.644507999999998,0.11,20,3.066102
20,0.9980244,0.931,15.644507999999998,12.915556,,17.43572211265564,-606.1753,12.377663,7.0281672,,9.400276352792167,420,2.7839055,15.93555,1.806398,,0.165,0.93170255,8.560664,19.565754000000002,8.508714,7.996821000000001,7.943919999999999,15.644507999999998,0.11,21,2.7914782000000002
21,0.9980244,0.931,15.644507999999998,13.028912,,18.581719636917114,-577.78253,12.20365,6.8709784,,9.389022674813953,440,2.9621562999999997,15.889029500000001,2.0500321,,0.165,0.92513233,8.549391,20.352911,8.421121000000001,15.506403,7.890314,15.644507999999998,0.11,22,2.581277
22,0.9980244,0.929,15.644507999999998,13.143920999999999,,19.743783950805664,-551.4503,12.045224000000001,6.7288237,,9.40017332153166,460,3.1268656000000004,15.844578,1.7879060000000002,,0.164,0.9147881,8.559847999999999,21.040127,8.307564,15.772485999999999,7.804717999999999,15.644507999999998,0.11,23,2.4152079
23,0.9980244,0.927,15.644507999999998,13.224132999999998,,20.735970020294193,-526.8983,11.899975,6.641557000000001,,9.399498218998893,480,3.2843988,15.802017999999999,1.7340468999999998,,0.162,0.90889674,8.559239,21.813522,8.235372,15.173333,7.7566440000000005,15.644507999999998,0.11,24,2.280686
24,0.9980244,0.923,15.644507999999998,13.349417,,22.26168894767761,-503.92212,11.765508,6.659242999999999,,9.379601214908394,500,3.4374616000000002,15.761196,1.9317978999999998,,0.16,0.9156357,8.538302,22.890892,8.272065,16.463285,7.814654400000001,15.644507999999998,0.11,25,2.1695006
25,0.9980244,0.92,15.644507999999998,13.258714999999999,,23.699787139892575,-483.10022000000004,11.640025,6.7560625,,9.342293671351372,520,3.5812669,15.721976000000002,2.0990276000000003,,0.158,0.93058705,8.502956,24.195263,8.378886,11.089788,7.9398427,15.644507999999998,0.11,26,2.0990276000000003
26,0.9980244,0.916,15.644507999999998,13.326942,,24.850947618484497,-463.4968,11.524841,6.8063993,,9.366521417759905,540,3.7208593,15.684235999999999,1.8980393,,0.155,0.9379871999999999,8.530056,25.325654999999998,8.425547,15.183704999999998,8.002974499999999,15.644507999999998,0.11,27,2.0168543000000003
27,0.9980244,0.909,15.644507999999998,13.237814000000002,,25.97603464126587,-444.56656,11.418559,6.8053474000000005,,9.389951748514001,560,3.8543825,15.647867999999999,1.6318209,,0.151,0.9368004000000001,8.548948,26.230412,8.401878,10.905699,7.993945,15.644507999999998,0.11,28,1.9460098000000001
28,0.9980244,0.908,15.644507999999998,13.200206,,26.99687528610229,-428.51138,11.316753,6.9201426999999995,,9.298567370657583,580,3.980997,15.612777,1.9924183999999998,,0.151,0.94996786,8.466194,27.549068,8.496757,12.221244,8.101797,15.644507999999998,0.11,29,1.9924183999999998
29,0.9980244,0.903,15.644507999999998,13.293716,,27.90849304199219,-412.36386,11.225064,6.9041553,,9.407023204706643,600,4.104117,15.578875,1.4472499,,0.148,0.94451535,8.566072,28.335459999999998,8.440338,16.066092,8.057227000000001,15.644507999999998,0.11,30,1.9282142
30,0.9980244,0.889,15.644507999999998,13.388597500000001,,29.177168369293213,-394.8343,11.13973,6.8754344,,9.420530355486182,620,4.220946,15.546085,1.2937062,,0.141,0.936156,8.579718,29.020836,8.3605995,16.299706,7.988092,15.644507999999998,0.11,31,1.8703656000000002
31,0.9980244,0.757,15.644507999999998,13.423689999999999,,30.47325420379639,-348.01392000000004,11.059346000000001,6.905232400000001,,9.411526375525934,640,4.3469940000000005,15.514337,1.4148777,,0.099,0.9380313,8.567431,30.017002,8.368136999999999,14.583394,8.006432,15.644507999999998,0.11,32,1.7101825000000002
32,0.9980244,0.435,15.644507999999998,13.458410999999998,,31.812474966049194,-224.97072000000003,10.984055499999998,10.007779,,9.417308922565844,660,2.9834218,15.483564999999999,4.790045,,0.047,0.9047705,8.574760000000001,29.857426,8.276775,14.638657,7.749752,15.644507999999998,0.11,33,5.330966
33,0.9980244,0.274,15.644507999999998,13.602657,,33.330141067504876,-151.41986,10.913058,7.1896906e-08,,9.4128227066196,680,1.8800629,15.453711499999999,6.2690444e-09,,0.028,3.8756090000000005e-09,8.57015,1.3517071e-07,0.83631897,18.485727,3.3232440000000004e-08,15.644507999999998,0.11,34,5.8394510000000004e-08
34,0.9980244,0.275,15.644507999999998,13.468895999999999,,34.983227491378784,-146.83647,10.850649,34.681107,,9.589147494327065,700,1.0,15.424725,34.681107,,0.028,0.9908888000000001,8.728731,34.681107,10.221534,9.906571000000001,8.649201,15.644507999999998,0.11,35,34.681107
35,0.9980244,0.339,15.644507999999998,13.451951999999999,,36.698580980300896,-165.23761000000002,10.79085,5.8661437,,9.55199473322766,720,1.05745,15.396552999999999,5.8646054,,0.035,0.17230983,8.697858,6.2031540000000005,2.9846256,13.156357,1.4977163,15.644507999999998,0.11,36,5.8646054
36,0.9980244,0.375,15.644507999999998,13.300764000000001,,38.42093563079835,-174.90257,10.732244,36.58948,,9.472956419100944,740,1.1652053999999998,15.369155,36.520775,,0.039,1.1522772,8.622433000000001,42.63426,11.27701,8.684006,9.927607,15.644507999999998,0.11,37,36.520775
37,0.9980244,0.284,15.644507999999998,13.40954,,39.995862245559685,-136.88446000000002,10.677062,30.989553000000004,,9.48421989770026,760,1.336422,15.342486,0.0905712,,0.029,1.0898715,8.6353655,41.41512,10.666613,17.570923,9.490088,15.644507999999998,0.11,38,28.002440000000004
38,0.9980244,0.285,15.644507999999998,13.395645000000002,,41.34588599205017,-133.28282,10.626918,22.978127999999998,,9.578959325314287,780,1.6877883999999999,15.316510999999998,11.8759,,0.029,0.9944159,8.72143,38.78222,9.595291,12.999365,8.663698,15.644507999999998,0.11,39,17.216414999999998
39,0.9980244,0.148,15.644507999999998,13.451395999999999,,42.705723524093635,-154.88228,10.579018,6.324555299999999e-10,,9.567040593305824,800,6.324555,15.291193,2.9649740000000002e-30,,0.015,9.4425726e-27,8.71092,4e-09,0.24860756,15.758802,8.242138e-26,15.644507999999998,0.11,40,3.7604330000000002e-25
40,0.9980244,0.147,15.644507999999998,13.375334,,43.817020654678345,-152.18933,10.538877000000001,39.526768,,9.811300321115937,820,1.0,15.2665,39.526768,,0.015,0.9640675,8.93323,39.526768,10.184569,11.320544,8.612237,15.644507999999998,0.11,41,39.526768
41,0.9980244,0.152,15.644507999999998,13.387096,,45.06552529335022,-143.04012,10.500366,38.418490000000006,,9.798967462362528,840,1.3735088,15.242403,32.854862,,0.015,1.2563841,8.921424,52.768135,12.359088999999999,14.182388000000001,11.214333,15.644507999999998,0.11,42,32.854862
42,0.9980244,0.15,15.644507999999998,13.105953999999999,,46.87673592567444,-141.77675,10.464111,25.14488,,9.820434395291151,860,1.7261251,15.218872,12.837745,,0.015,1.009377,8.941386999999999,43.403209999999994,9.926027000000001,1.3202672,9.015124,15.644507999999998,0.11,43,15.691085999999999
43,0.9980244,0.144,15.644507999999998,13.045010000000001,,47.95897388458252,-143.19038,10.42944,24.389973,,9.818086349279582,880,1.8695577,15.195882999999998,12.882872,,0.015,1.0363287,8.938546,45.598459999999996,10.102057,10.543510000000001,9.261039,15.644507999999998,0.11,44,17.450975
44,0.9980244,0.143,15.644507999999998,12.9634695,,49.192355155944824,-140.90167,10.396453999999999,22.495792,,9.823219722997273,900,2.1007965,15.17341,12.331118,,0.014,1.0502018,8.945099,47.25908,10.135966999999999,9.45524,9.387522,15.644507999999998,0.11,45,13.597646
45,0.9980244,0.14,15.644507999999998,12.870104,,50.39816117286682,-139.86693,10.36555,41.675841999999996,,9.857906889687444,920,1.7649791000000001,15.151431,37.782047,,0.014,1.5990651000000002,8.974888,73.55699,15.214711999999999,8.714661999999999,14.323862,15.644507999999998,0.11,46,37.782047
46,0.9980244,0.138,15.644507999999998,12.888722,,51.39585638046265,-139.01332,10.335617,43.847553000000005,,9.840179015880244,940,1.8345276999999998,15.129925,15.900973,,0.014,1.7114798,8.958674,80.43955,16.192759,13.421558,15.335682,15.644507999999998,0.11,47,38.683296
47,0.9980244,0.134,15.644507999999998,12.899474,,53.00675845146179,-139.92661999999999,10.306496000000001,48.593212,,9.815836264038467,960,1.5572629,15.108870999999999,1.9593526,,0.013,1.5765084999999999,8.937807000000001,75.67241,15.142427,12.987816,14.1327505,15.644507999999998,0.11,48,46.083008
48,0.9980244,0.112,15.644507999999998,12.904591,,54.31011748313904,-162.81763999999998,10.279016,12.742992,,9.840814878390663,980,1.0274253,15.088251999999999,0.19531763,,0.011,0.26719332,8.9599905,13.092473,3.9282756,12.895528,2.397914,15.644507999999998,0.11,49,12.740713000000001
49,0.9980244,0.104,15.644507999999998,12.774274,,55.35150337219238,-171.25316,10.253405,41.131820000000005,,9.88262510198668,1000,1.0219254,15.068048999999998,41.12188,,0.01,0.8406731,8.998471,42.033653,9.102938,7.1404369999999995,7.56434,15.644507999999998,0.11,50,41.12188
50,0.9980244,0.09,15.644507999999998,12.783422999999999,,56.289896965026855,-190.39911999999998,10.229099,13.334261999999999,,9.901357899512252,1020,1.0638348,15.048245999999999,13.305223000000002,,0.009,0.27814612,9.01383,14.185451500000001,3.9848816,13.612744000000001,2.5068963,15.644507999999998,0.11,51,13.305223000000002
51,0.9980244,0.084,15.644507999999998,12.832205,,57.96909904479981,-197.26134,10.206147999999999,45.81109,,9.924213704158182,1040,1.045344,15.028829,45.764697999999996,,0.008,0.9209296999999999,9.035664,47.888344000000004,9.824428999999999,16.0615,8.320299,15.644507999999998,0.11,52,45.764697999999996
52,0.9980244,0.08,15.644507999999998,12.801831,,59.4059636592865,-201.84558,10.184054,27.489216,,9.9246769926621,1060,1.3914825000000002,15.009781,23.27862,,0.008,0.7217125,9.035175,38.250763,7.650758000000001,11.541504,6.520788700000001,15.644507999999998,0.11,53,23.27862
53,0.9980244,0.083,15.644507999999998,12.814695,,60.87798595428467,-191.61661999999998,10.162739,32.17452,,9.920642742369148,1080,1.7661752,14.991088000000001,16.845207000000002,,0.008,1.0523303,9.032997,56.825835999999995,10.39717,13.872826000000002,9.506923,15.644507999999998,0.11,54,20.716225
54,0.9980244,0.087,15.644507999999998,12.818442999999998,,61.77346897125244,-180.12706,10.142146,34.258347,,9.917934562295601,1100,2.1329553,14.972739,18.198801,,0.009,1.3285732,9.030137,73.071526,12.736581,13.104244,11.999419,15.644507999999998,0.11,55,18.198801
55,0.9980244,0.096,15.644507999999998,12.84171,,63.319662809371955,-162.7351,10.122119,39.048477,,9.90738964602816,1120,2.1598964,14.954720499999999,26.077282,,0.01,1.5060833999999999,9.02063,84.34066999999999,14.314575,13.94558,13.586609,15.644507999999998,0.11,56,26.077282
56,0.9980244,0.086,15.644507999999998,12.913713000000001,,64.53807258605957,-175.17102,10.103211,26.664621,,9.933396201906133,1140,2.4827254,14.937021,11.623064999999999,,0.009,1.1614198999999998,9.044404,66.200935,11.125061,16.624979999999997,10.491752,15.644507999999998,0.11,57,11.841983
57,0.9980244,0.031,15.644507999999998,12.9237995,1.8423628e-24,65.2249050140381,-303.52227999999997,10.084881,7.616057e-10,,9.929381988619244,1160,7.615773,14.919629,1.8637528e-13,,0.003,3.7263376e-15,9.040014,5.8002163e-09,0.20645733,13.425479000000001,3.3687387999999997e-14,15.644507999999998,0.11,58,1.8637528e-13
58,0.9980244,0.025,15.644507999999998,12.971029,1.5906914e-22,66.11620688438416,-313.718,10.070821,62.743995999999996,,10.168674539282637,1180,1.0,14.9025345,62.743995999999996,,0.003,1.0634576,9.255306,62.743995999999996,11.414958,16.701818,9.842626,15.644507999999998,0.11,59,62.743995999999996
59,0.9980244,0.033,15.644507999999998,12.972534,2.6353894999999996e-25,67.45730805397035,-286.29913,10.056878,27.189184,,10.14324372154757,1200,1.3782678999999998,14.885728,14.4298935,,0.003,0.6245663,9.234271000000001,37.47398,6.916296000000001,13.328582,5.775493,15.644507999999998,0.11,60,23.044086
60,0.9980244,0.03,15.644507999999998,12.880925999999999,3.289947e-24,68.73544478416443,-289.551,10.04444,37.16279,,10.223194467711071,1220,1.7303355,14.869198999999998,21.941166,,0.003,1.0541655,9.298208,64.30409,10.673811,7.835671400000001,9.765124,15.644507999999998,0.11,61,22.265297
61,0.9980244,0.025,15.644507999999998,12.817414999999999,1.6686718e-22,70.12509560585022,-297.88422,10.0307,41.386654,,10.09910595422584,1240,1.9792140999999999,14.852938,23.199013,,0.003,1.3211781999999999,9.19249,81.91305,13.003377,9.0319395,12.208955,15.644507999999998,0.11,62,23.634833999999998
62,0.9980244,0.022,15.644507999999998,12.878347999999999,2.0933676999999996e-21,71.52570748329163,-301.7384,10.016724,28.846878000000004,,10.051824077200667,1260,2.0448534,14.836938,3.0002560000000003,,0.002,0.9363118,9.150171,58.98764,9.415009,16.509195000000002,8.646087,15.644507999999998,0.11,63,17.37191
63,0.9980244,0.031,15.644507999999998,12.888954,1.2203735e-24,72.94524455070496,-271.9879,10.003113,28.88365,,10.047846287254348,1280,2.3353245,14.821189000000002,15.733552,,0.003,1.0539484,9.145726,67.4527,10.371005,13.703520999999999,9.697723,15.644507999999998,0.11,64,16.272560000000002
64,0.9980244,0.028,15.644507999999998,12.788047,2.803349000000001e-23,73.97785973548889,-277.4578,9.993314999999999,27.138042,,10.275834176295845,1300,2.6298947,14.805685,10.703345,,0.003,1.098003,9.366182,71.37019000000001,10.743647,6.3579097,10.145778,15.644507999999998,0.11,65,11.001536999999999
65,0.9980244,0.014,15.644507999999998,12.751228,1.9466268999999996e-18,74.95138669013976,-312.6097,9.98184,37.671844,,10.143428757721264,1320,1.3397518,14.790417999999999,37.041911999999996,,0.001,0.76471096,9.235991,50.470924,8.24584,10.33127,7.072241,15.644507999999998,0.11,66,37.041911999999996
66,0.9980244,0.018,15.644507999999998,12.787510000000001,8.3493375e-20,76.6820774078369,-295.68768,9.969116,33.318325,,10.02941717380118,1340,2.1768432,14.775379999999998,17.689792999999998,,0.002,1.0825189,9.129379,72.52877,10.709073,15.530878,9.9867735,15.644507999999998,0.11,67,24.390852
67,0.9980244,0.026,15.644507999999998,12.836733,1.221022e-22,78.22221803665161,-268.9608,9.957247,25.651464,,10.064678078409496,1360,3.09915,14.760565,8.43411,,0.003,1.1690843,9.161957000000001,79.497734,11.291458,16.148998000000002,10.784115,15.644507999999998,0.11,68,9.572258
68,0.9980244,0.023,15.644507999999998,12.869146,2.1423320000000005e-21,79.67257690429688,-273.95975,9.945702,26.169743,,10.06554607468999,1380,3.0719323,14.745966000000001,9.668223,,0.002,1.1650968000000002,9.160683,80.39168000000001,11.253853999999999,14.962566,10.742016,15.644507999999998,0.11,69,11.1097765
69,0.9980244,0.039,15.644507999999998,12.9079275,8.300651e-28,81.4832446575165,-228.05182000000002,9.935116,13.82001,,10.108233816478158,1400,2.06568,14.731577,4.824125,,0.004,0.40782458,9.204663,28.54772,4.502479599999999,15.477757999999998,3.7413104,15.644507999999998,0.11,70,9.85115
70,0.9980244,0.035,15.644507999999998,12.826675,3.440592e-26,83.15310263633728,-233.95879,9.924989,21.353357,,10.12796959616102,1420,2.6855755,14.717393,10.135372,,0.004,0.8076909000000001,9.2161255,57.346054,8.0101595,7.7422495,7.424686,15.644507999999998,0.11,71,11.495083000000001
71,0.9980244,0.03,15.644507999999998,12.869905000000001,3.3339889999999994e-24,84.60638308525084,-242.59929,9.914723,23.466747,,10.095553764289617,1440,3.5107498,14.703406,7.967575999999999,,0.003,1.1442484,9.185834,82.38588,10.981855,16.166088000000002,10.533992999999999,15.644507999999998,0.11,72,8.009516
72,0.9980244,0.035,15.644507999999998,12.874673,4.7596181999999997e-26,85.57965755462645,-227.85196000000002,9.903789,19.27011,,10.0144085111195,1460,3.0994189999999997,14.689613,3.4427413999999996,,0.003,0.8181664000000001,9.116488,59.726147,8.025837,13.116713,7.518538,15.644507999999998,0.11,73,9.206693
73,0.9980244,0.038,15.644507999999998,12.883278,2.0465932999999997e-27,87.1973021030426,-216.91622999999998,9.894749000000001,26.147688,,10.140632724676006,1480,2.2153797,14.676007,22.867874,,0.004,0.78279805,9.234805,57.927055,7.9148309999999995,13.719081,7.2050962,15.644507999999998,0.11,74,22.867874
74,0.9980244,0.024,15.644507999999998,12.913768,4.964963e-22,88.83782196044922,-246.29427,9.885938000000001,22.911758,,10.142248772208806,1500,3.6243768,14.662583999999999,0.15722212,,0.002,1.1072114,9.23393,83.04085,10.632578,15.434342000000001,10.198756,15.644507999999998,0.11,75,8.027777
75,0.9980244,0.021,15.644507999999998,12.894798,1.3035361999999998e-20,90.60391020774841,-252.76105,9.877669000000001,22.306982,,10.17720897386725,1520,3.1945002000000002,14.649339000000001,4.9499884000000005,,0.002,0.9376271,9.257525999999999,71.25966,9.133814,11.402315,8.641614,15.644507999999998,0.11,76,11.973531
76,0.9980244,-0.066,15.644507999999998,12.96394,0.35864747,91.54346656799316,-551.87573,9.873327,13.482973999999999,,10.51126344250733,1540,1.8556922999999999,14.636267000000002,,,-0.007,0.32493833,9.543394000000001,25.02025,5.6940227,18.314510000000002,4.8467199999999995,15.644507999999998,0.11,77,12.554113000000001
77,0.9980244,-0.061,15.644507999999998,12.803543,0.11144104,93.22846460342407,-523.437,9.935393,58.98764,,16.349100742161234,1560,1.2044486,14.628010999999999,58.455256999999996,,-0.006,0.9108664000000001,14.714456,71.04758000000001,14.731473000000001,1.1357785,13.426035999999998,15.644507999999998,0.11,78,58.455256999999996
78,0.9980244,-0.054,15.644507999999998,12.766758,0.015610657,94.59331488609314,-487.38104000000004,9.994359,53.098969999999994,,16.190628683516227,1580,1.2535979,14.616698999999999,10.908897999999999,,-0.005,0.84259176,14.593732999999999,66.56475,13.639392,10.175233,12.385137,15.644507999999998,0.11,79,51.890526
79,0.9980244,-0.085,15.644507999999998,12.76941,6.402158,95.76274919509888,-610.1961,10.0510845,25.686768,,16.098096849050666,1600,3.488251,14.604318,0.30995873,,-0.009,1.1200236000000001,14.532369000000001,89.60189,17.499758,13.291336,17.049007,15.644507999999998,0.11,80,8.609341
80,0.9998393,-0.096,15.644507999999998,12.833293,10.926015,97.4307610988617,-648.1996,10.114378,29.506961999999998,,16.847419746469644,1620,3.310769,14.668880999999999,5.2294517,,-0.01,1.2060585,15.177807000000001,97.690735,18.978207,17.866095,18.503292000000002,15.644507999999998,0.11,81,12.507364
81,0.9998393,-0.088,15.644507999999998,12.870156,6.9169655,98.57610130310059,-608.4222,10.178889,25.996143,,17.060021129958717,1640,3.7285364000000003,14.783145999999999,7.0958414,,-0.009,1.1820436,15.4044,96.92756999999999,18.466146,15.705456,18.044445,15.644507999999998,0.11,82,7.860398
82,0.9998393,-0.107,15.644507999999998,12.880239,8.090377,99.44147849082948,-679.39197,10.241767999999999,20.675663,,17.082612408292412,1660,2.85735,14.852008999999999,3.7465775000000003,,-0.011,0.7117784,15.397734,59.077606,11.536097,13.566285999999998,10.98582,15.644507999999998,0.11,83,13.872448
83,0.9998393,-0.102,15.644507999999998,12.916451,8.512411,101.1174852848053,-653.1968,10.304338000000001,23.761908,,17.171795786991538,1680,3.3737972000000003,14.933044,9.327699,,-0.01,0.9543792,15.497759,80.167854,15.169707999999998,16.233373999999998,14.703666,15.644507999999998,0.11,84,11.750309
84,0.9998393,-0.097,15.644507999999998,12.949167,7.941185000000001,102.81515789031981,-623.7629400000001,10.365496,25.3028,,17.17062615378347,1700,3.8549786,15.0177355,7.078781599999999,,-0.01,1.14755,15.502613,97.54175,18.046543,15.774523,17.638672,15.644507999999998,0.11,85,8.740295
85,0.9998393,-0.092,15.644507999999998,12.989013,6.267380999999999,104.70245838165285,-594.2746,10.4260435,24.981720000000003,,17.232653884782493,1720,4.1816754000000005,15.095355,5.8372474,,-0.009,1.2147143999999999,15.572691,104.46544,19.00467,16.264383,18.628664,15.644507999999998,0.11,86,6.650369
86,0.9998393,-0.039,15.644507999999998,12.997404,5.6522843999999994e-05,106.0946798324585,-390.45325,10.481415,21.333820000000003,,16.875886339350192,1740,1.3598678,15.154138,0.0010171043,,-0.004,0.3334618,15.243212,29.011175,6.0441947,13.539019,4.8879557,15.644507999999998,0.11,87,19.606031
87,0.9998393,-0.042,15.644507999999998,13.031783,0.00019026751,106.95357418060304,-396.17978,10.517168,38.011044,,15.095821588709825,1760,1.6949791,15.142710000000001,29.004824,,-0.004,0.73213553,13.627773000000001,64.427925,11.315489,16.710060000000002,10.387848,15.644507999999998,0.11,88,29.004824
88,0.9998393,-0.077,15.644507999999998,13.041215,1.4794497,107.98165488243104,-515.8575400000001,10.547691,19.316167999999998,,14.679808880728462,1780,4.0346427,15.1314125,0.00030144266,,-0.008,0.8756610999999999,13.233763,77.93384,13.61878,14.21231,13.229073000000001,15.644507999999998,0.11,89,9.388117
89,0.9998393,-0.084,15.644507999999998,13.049975,3.5087087,108.99291348457336,-537.8489,10.588567,22.577065,,15.767093615111294,1800,4.4567760000000005,15.136725,4.961951,,-0.008,1.1180103000000001,14.226460999999999,100.620926,17.352194,13.971020000000001,16.999397000000002,15.644507999999998,0.11,90,6.5379963
