,DenMISEMeanLog,ReturnMax,IWMax,Bound,IWLastEpisode,LQGmu1,URet,DenMISELogLast,DenMISELogFirst,TimeElapsed,ReturnAbsMax,IWMean,LQGsigma,target_sum_log_mean,ReturnLastEpisode,Iteration,ReturnMean,IWFirstEpisode,LQGmu01,ReturnMin,TimestepsSoFar,IWNorm2,SqrtESSClassic,MISE,IWMin,IWNorm1,ReturnStepMax
17,16.337196,16.64622,2.1589766,20.084677,2.0627441,-0.163,18.258218814620953,17.47403,17.426517,28.19880652427673,16.64622,1.1875138,0.11,15.06291,16.503235,18,16.235647,0.00018617201,-0.016,,360,6.186043,3.4553992999999994,19.600504,,21.375248000000003,0.99999404
18,16.407589,16.64622,2.8426776,20.408895,2.8426776,-0.172,18.281206334077773,17.51559,17.372460999999998,29.11086225509644,16.64622,1.2055354999999999,0.11,14.430133999999999,16.529042999999998,19,16.251089999999998,5.3437157e-06,-0.017,,380,6.796563000000001,3.3701112,19.912470000000003,,22.905174,0.99999404
19,16.398035,16.780518,2.7054023999999997,20.37707,2.2686205000000004,-0.173,18.54808662705807,16.044968,17.321167000000003,30.096413135528564,16.780518,1.2027598999999998,0.11,14.473364000000002,16.780518,20,16.277561,4.0195782e-06,-0.017,,400,6.849438,3.5119955999999997,19.896856,,24.055197,0.99999404
20,16.391185999999998,16.780518,2.8231982999999996,20.58641,2.6468735,-0.176,18.422818301395285,16.082060000000002,17.272377,31.087621927261356,16.780518,1.2146356000000003,0.11,14.314689999999999,16.664023999999998,21,16.295963,1.2347301000000001e-06,-0.018,,420,7.1880812999999995,3.5485616,20.111145,,25.507348999999998,0.99999404
21,16.274233,16.780518,2.1582189,19.673319,1.2398645000000001,-0.172,18.18162465973582,13.635295999999999,17.225857,31.98147749900818,16.780518,1.1626865,0.11,14.676607999999998,16.441242000000003,22,16.302564999999998,7.894721e-06,-0.017,,440,6.6196470000000005,3.8641186000000003,19.236866,,25.579102,0.99999404
22,15.901551000000001,16.780518,1.8921151000000003,19.43044,1.6327486,-0.169,18.23997957609276,7.56071,17.181406,33.201541185379035,16.780518,1.1499828,0.11,14.57495,16.493471,23,16.310865,2.1839056000000002e-05,-0.017,,460,6.4843526,4.078989,19.01698,,26.449603999999997,0.99999404
23,15.961054999999998,16.780518,2.0942925999999997,19.481173000000002,2.031384,-0.173,18.42986323321448,17.196426000000002,17.138847,34.303089141845696,16.780518,1.1520749,0.11,14.447818,16.670391,24,16.325846,5.579972e-06,-0.017,,480,6.748180400000001,4.0973706,19.069567000000003,,27.649796999999996,0.99999404
24,16.049372,16.780518,2.1024252999999997,19.537229999999997,1.9898796000000003,-0.174,18.18755618570679,18.034403,17.098026,35.47131156921387,16.780518,1.1564316000000001,0.11,14.538495999999999,16.442701,25,16.33052,3.7975935e-06,-0.018,,500,6.9048595,4.187021,19.134435999999997,,28.910790000000002,0.99999404
25,16.062887,16.780518,2.1245482000000004,19.589914,2.0002603999999997,-0.175,18.284759662642703,16.261286,17.058805,36.580845832824714,16.780518,1.1600305,0.11,14.534730999999999,16.52871,26,16.338144,2.3435820000000002e-06,-0.018,,520,7.074882499999999,4.263080599999999,19.194307000000002,,30.160792999999998,0.99999404
26,16.217482,16.780518,1.921886,19.348976,1.4938743,-0.174,18.39521965282436,20.09358,17.021065,37.64676833152771,16.780518,1.1463683999999998,0.11,14.859470000000002,16.63665,27,16.3492,4.4004355e-06,-0.018,,540,6.9512205,4.452735400000001,18.970219,,30.951946000000003,0.99999404
27,16.19728,16.780518,2.016133,19.441967,2.0006685,-0.176,18.41829984968832,15.519298999999998,16.984697,38.907846450805664,16.780518,1.1515285,0.11,14.7668,16.661047,28,16.360336,2.012366e-06,-0.018,,560,7.182291,4.489207700000001,19.066288,,32.242798,0.99999404
28,16.279247,16.780518,2.0953076,19.533598,2.035111,-0.177,18.28273172549985,18.436907,16.949606,40.312933444976814,16.780518,1.1573312,0.11,14.811962,16.527292000000003,29,16.366095,1.1239858000000001e-06,-0.018,,580,7.392485000000001,4.540098,19.162128,,33.562607,0.99999404
29,16.10247,16.780518,1.8740133,19.18404,1.239758,-0.176,18.409467038016086,10.833012,16.915705,41.6604540348053,16.780518,1.1370641000000001,0.11,14.794579999999998,16.654022,30,16.375692,2.2594759e-06,-0.018,,600,7.207864999999999,4.7325974,18.827679999999997,,34.111923,0.99999404
30,15.921822,16.780518,1.7315797999999998,19.003436999999998,1.3790541,-0.174,18.35070648007416,10.3769045,16.882915,42.868159770965576,16.780518,1.1269314,0.11,14.744039,16.593061,31,16.382704,3.9810852e-06,-0.018,,620,7.1303306,4.899475,18.659216,,34.934875,0.99999404
31,15.882973000000002,16.780518,1.7252828999999998,19.012838000000002,1.6566255,-0.175,18.318565690151708,14.561553,16.851166,44.02261972427368,16.780518,1.1278264999999998,0.11,14.726010999999998,16.566505,32,16.388447,3.3969122000000002e-06,-0.018,,640,7.232792999999999,4.989835299999999,18.67485,,36.090446,0.99999404
32,15.924401000000001,16.780518,1.640218,18.882835,1.3843379,-0.174,18.12175592681062,17.131714000000002,16.820395,45.15983867645264,16.780518,1.1210334,0.11,14.849143,16.37817,33,16.388136,4.6656123e-06,-0.018,,660,7.2230086,5.1217027,18.553549,,36.994102000000005,0.99999404
33,16.005896,16.780518,1.5071796999999998,18.660997000000002,1.1474661,-0.172,18.29931860821581,18.582579,16.790543,46.898159980773926,16.780518,1.1084114,0.11,15.062930999999999,16.547337,34,16.392818,1.0293957499999999e-05,-0.017,,680,7.1454716000000005,5.274108,18.341227,,37.685990000000004,0.99999404
34,16.076382000000002,16.780518,1.4913746,18.651415,1.4825315000000001,-0.172,18.271515917163317,18.371582,16.761554999999998,48.511279344558716,16.780518,1.1082287,0.11,15.160812,16.522285,35,16.396515,9.954349999999999e-06,-0.017,,700,7.2266283,5.3673720000000005,18.3372,,38.788002,0.99999404
35,16.026201,16.780518,1.5951238,18.650053,1.5798075,-0.174,18.429273403190514,14.168444000000001,16.733385000000002,50.012040853500366,16.780518,1.1077303,0.11,15.0343,16.674688,36,16.404243,4.293853599999999e-06,-0.018,,720,7.387503999999999,5.398073,18.337626,,39.87829,0.99999404
36,15.957046499999999,16.85592,2.4996150000000004,18.693516,2.4996150000000004,-0.181,18.625902145156395,13.366617999999999,16.705986,51.50819993019104,16.85592,1.1073524,0.11,14.599879999999999,16.85592,37,16.41645,2.5110268e-07,-0.018,,740,8.027383,5.104034400000001,18.361604999999997,,40.97204,0.99999404
37,15.959222,16.85592,3.3887491,18.872225,2.2791834,-0.185,18.45811397104172,15.941953,16.679317,52.80250787734985,16.85592,1.1162361,0.11,14.418997000000001,16.700636,38,16.423931,5.7039297999999994e-08,-0.019,,760,8.645461,4.906271,18.526936,,42.416973,0.99999404
38,15.994456,16.85592,2.3352005,18.731647,1.5572963,-0.181,18.25573787472268,17.229092,16.653341,55.079060554504395,16.85592,1.1103457,0.11,14.713172,16.508076000000003,39,16.426088,2.3332845000000003e-07,-0.018,,780,8.137914,5.3212019999999995,18.413282000000002,,43.303482,0.99999404
39,16.09382,16.85592,1.9733608,18.615551,1.4139616000000002,-0.18,18.14647493678847,19.867258,16.628023000000002,56.30819535255432,16.85592,1.1049062,0.11,14.953795999999999,16.397807999999998,40,16.42538,5.0550045e-07,-0.018,,800,7.9607034,5.5518017,18.31041,,44.196247,0.99999404
40,15.953432000000001,16.85592,1.6711909,18.093838,0.31460816,-0.178,17.700758829323412,10.23996,16.60333,57.6195867061615,16.85592,1.0745976000000002,0.11,14.919754000000001,15.975269,41,16.414404,1.2322198e-06,-0.018,,820,7.7153325,5.7105125999999995,17.797176,,44.058502000000004,0.99999404
41,15.911778,16.85592,1.7688214,18.149952,1.6180754,-0.179,18.322112298597208,14.134685500000002,16.579233,59.00540590286255,16.85592,1.0778856,0.11,14.855803,16.573104999999998,42,16.41818,8.1065207e-07,-0.018,,840,7.876754300000001,5.747443,17.855198,,45.2712,0.99999404
42,15.921085,16.85592,1.8675566000000003,18.208963,1.6693779999999998,-0.18,18.179369763226944,16.239635,16.555704000000002,60.19536876678467,16.85592,1.0816763999999999,0.11,14.843883499999999,16.4361,43,16.418598,5.3756594e-07,-0.018,,860,8.046203,5.7806253,17.915901,,46.51208,0.99999404
43,15.919073000000001,16.85592,1.9920933999999997,18.278147,1.7262738000000002,-0.181,18.275923575030827,15.756485000000001,16.532713,62.01798629760742,16.85592,1.0858311999999999,0.11,14.814228,16.52274,44,16.420965,3.3929120000000003e-07,-0.018,,880,8.234326,5.8021226,17.98617,,47.77657,0.99999404
44,15.920294,16.85592,1.8622016,18.2481,1.4460316999999998,-0.18,18.376206776088818,15.8940935,16.51024,63.55152344703674,16.85592,1.084433,0.11,14.877501500000001,16.623114,45,16.425457,4.432452e-07,-0.018,,900,8.219544,5.937005999999999,17.962757,,48.799484,0.99999404
45,15.939603,16.85592,2.3256528,18.387995,2.0017984,-0.183,18.52619501346807,16.729523,16.488262,65.5721981525421,16.85592,1.091698,0.11,14.794642999999999,16.76279,46,16.432789,1.5499138e-07,-0.018,,920,8.581585,5.8518453,18.0985,,50.218109999999996,0.99999404
46,15.73356,16.85592,2.659355,18.515142,2.049946,-0.184,18.171508617904262,6.1701174000000005,16.466755,66.86008429527283,16.85592,1.0993521000000002,0.11,14.5293255,16.427784,47,16.432684,7.6432784e-08,-0.019,,940,8.892364500000001,5.8105519999999995,18.223589,,51.669548,0.99999404
47,15.735466,16.85592,2.737011,18.587103,1.9377817,-0.185,18.038666025744227,15.732636,16.445702,68.38878154754639,16.85592,1.1044221,0.11,14.528926,16.301733,48,16.429955,5.8235454000000004e-08,-0.019,,960,9.052795,5.8558993,18.297808,,53.01226,0.99999404
48,15.759534,16.85592,2.4745328,18.531744,1.5366688,-0.184,18.202527865636476,16.817522,16.425082999999997,69.8787772655487,16.85592,1.1019013,0.11,14.624425,16.462726999999997,49,16.430623999999998,8.087598e-08,-0.019,,980,8.96914,6.0198817,18.250329999999998,,53.993164,0.99999404
49,15.826339,16.85592,2.4755382999999997,18.567238,1.7486593000000001,-0.185,18.342084054908767,19.004227,16.40488,71.38637185096741,16.85592,1.1041718,0.11,14.705896,16.590988,50,16.433832000000002,7.198557000000001e-08,-0.019,,1000,9.06023,6.0935082000000005,18.289223,,55.208588,0.99999404
50,15.699365,16.85592,2.6806445,18.67482,2.0185823,-0.186,18.324019913199642,9.252675,16.385078,73.4821345806122,16.85592,1.110508,0.11,14.54781,16.567284,51,16.436447,4.395800700000001e-08,-0.019,,1020,9.29761,6.091448000000001,18.396711,,56.635906000000006,0.99999404
51,15.6307535,16.85592,2.4735231,18.61274,1.489227,-0.185,18.30343671961058,12.027656,16.365660000000002,75.58357787132262,16.85592,1.1072829,0.11,14.5358925,16.549799,52,16.438627,5.657739e-08,-0.019,,1040,9.235103,6.234767,18.341023999999997,,57.578712,0.99999404
52,15.604338,16.85592,2.3225187999999997,18.573189000000003,1.5249386,-0.185,18.082842999785168,14.129411,16.346611,77.14509177207947,16.85592,1.1056761999999998,0.11,14.556293,16.345284,53,16.436867000000003,6.821881e-08,-0.019,,1060,9.214594,6.359568,18.306804999999997,,58.600838,0.99999404
53,15.679501,16.85592,2.552876,18.687382,2.0145879,-0.186,18.491307456645817,19.562992,16.327919,78.50396490097044,16.85592,1.1119987,0.11,14.593987,16.727943,54,16.442257,3.933957e-08,-0.019,,1080,9.46325,6.345381,18.420403,,60.047928000000006,0.99999404
54,15.649060999999998,16.85592,2.2297392000000005,18.473945999999998,0.95442146,-0.185,18.333147561283873,13.899223000000001,16.30957,80.33465147018433,16.85592,1.099734,0.11,14.640285500000001,16.577236,55,16.444712,6.713555999999999e-08,-0.019,,1100,9.277159,6.5198160000000005,18.21411,,60.485367000000004,0.99999404
55,15.635561,16.85592,2.0818787,18.413702,1.3593425,-0.185,18.27932914540936,14.7983,16.291552,82.79722714424132,16.85592,1.096529,0.11,14.673079500000002,16.531193,56,16.446257,8.51215e-08,-0.019,,1120,9.240915,6.6449723,18.15876,,61.405623999999996,0.99999404
56,15.619736999999999,16.85592,2.687943,18.614592000000002,2.4840402999999998,-0.187,18.411897621164265,14.641576999999998,16.273851,84.47388219833373,16.85592,1.1075926999999999,0.11,14.534135000000001,16.65118,57,16.44985,2.2811029999999998e-08,-0.019,,1140,9.761855,6.4672933,18.352646,,63.13278199999999,0.99999404
57,15.600472,16.85592,2.8305826,18.701442999999998,1.9869839,-0.188,18.533672314702876,14.400507999999999,16.25646,86.71763706207275,16.85592,1.1123143,0.11,14.4939,16.772095,58,16.455406,1.5307708999999997e-08,-0.019,,1160,9.967626,6.472377,18.439703,,64.51423,0.99999404
58,15.603279,16.85592,2.7181368,18.695460999999998,1.704009,-0.188,18.124784792803364,15.659666,16.239367,88.51606607437134,16.85592,1.1126125,0.11,14.5288725,16.382204,59,16.454166,1.640856e-08,-0.019,,1180,9.974739999999999,6.581036999999999,18.438042000000003,,65.64413499999999,0.99999404
59,15.603798999999999,16.85592,3.35679,18.9368,2.8088655,-0.191,18.38789740825565,15.527576999999999,16.222559,90.36734080314636,16.85592,1.1260391,0.11,14.403419,16.624679999999998,60,16.457008,4.495581e-09,-0.019,,1200,10.626495,6.3579144,18.670347,,67.56235,0.99999404
60,15.635492000000001,16.85592,2.840431,18.536573,0.399037,-0.189,18.23176089096873,17.418156,16.20603,91.95697212219238,16.85592,1.1028183,0.11,14.524536,16.490707,61,16.45756,9.415906e-09,-0.019,,1220,10.210169,6.588717,18.279455,,67.27190999999999,0.99999404
61,15.610176999999998,16.85592,2.3943338,18.29355,0.82030416,-0.188,18.053312254261233,13.968735,16.189770000000003,93.74977040290831,16.85592,1.0892256,0.11,14.598662,16.310579999999998,62,16.455189999999998,2.0309727e-08,-0.019,,1240,9.884328,6.8322287,18.045595000000002,,67.53199000000001,0.99999404
62,15.677118,16.85592,2.3113713,18.288952,1.5727228000000002,-0.188,18.12091352055522,19.74276,16.173769,95.41969394683838,16.85592,1.0895132,0.11,14.695157,16.374441,63,16.453907,2.2112498e-08,-0.019,,1260,9.89755,6.934982000000001,18.04467,,68.63933,0.99999404
63,15.677055,16.85592,2.3796375,18.337664,1.755361,-0.188,18.369044793767372,15.58785,16.15802,97.1593234539032,16.85592,1.0923691999999998,0.11,14.689733499999999,16.614314999999998,64,16.456415,1.7378195e-08,-0.019,,1280,10.034625,6.9670396,18.094507,,69.91163,0.99999404
64,15.700659,16.85592,2.4449947,18.388102,1.778071,-0.189,18.42280131858886,17.123331,16.142515,98.62091279029846,16.85592,1.0952485,0.11,14.708126000000002,16.666529,65,16.459648,1.3683557e-08,-0.019,,1300,10.1714325,6.9991270000000005,18.146059,,71.19115,0.99999404
65,15.6804905,16.85592,2.1421384999999997,18.181175,0.7771559,-0.188,18.345877740369733,14.278659,16.127249,100.39900326728821,16.85592,1.0833536,0.11,14.758817,16.588017,66,16.461592,2.4777485e-08,-0.019,,1320,9.950784,7.185498700000001,17.945412,,71.50134,0.99999404
66,15.611416,16.85592,2.2814297999999997,18.24778,1.7919192,-0.188,18.461653535427264,10.972821000000001,16.112211,102.09968686103821,16.85592,1.0870236,0.11,14.667395999999998,16.701176,67,16.465168,1.6599571e-08,-0.019,,1340,10.141739,7.1812716,18.011877,,72.83058,0.99999404
67,15.540176999999998,16.85592,2.0311844,18.12656,1.0529851000000001,-0.187,18.205741622897392,10.684023,16.097395000000002,104.15079712867737,16.85592,1.0803413,0.11,14.661054,16.472379999999998,68,16.465275,2.7932297999999997e-08,-0.019,,1360,9.984019,7.35808,17.896326000000002,,73.46321,0.99999404
68,15.608673000000001,16.85592,1.886078,18.071295000000003,1.2449641000000002,-0.187,18.21200245792932,20.189459,16.082796,106.74698185920715,16.85592,1.0774838,0.11,14.773467000000002,16.463295000000002,69,16.465244000000002,3.8212e-08,-0.019,,1380,9.925498,7.4904437,17.845129,,74.34638000000001,0.99999404
69,15.5568285,16.85592,2.3259966,18.200628,2.1913364,-0.189,18.23950796847929,11.905187,16.068409,108.61332750320436,16.85592,1.0847454,0.11,14.627407999999999,16.48576,70,16.465538000000002,1.22258506e-08,-0.019,,1400,10.365086,7.3257639999999995,17.969378,,75.932175,0.99999404
70,15.529991,16.85592,2.2821154999999997,18.202879,1.5493576999999998,-0.189,18.268822748964965,13.570266,16.054223999999998,110.74060201644896,16.85592,1.0851247,0.11,14.618985999999998,16.516126999999997,71,16.46625,1.2436702e-08,-0.019,,1420,10.39887,7.4088674,17.974222,,77.04385,0.99999404
71,15.506585000000001,16.85592,2.5658952999999998,18.320814000000002,2.1010404,-0.191,18.569889663918158,13.763255,16.040237,112.85438680648805,16.85592,1.0914197,0.11,14.539156,16.808204999999997,72,16.471,5.964362e-09,-0.019,,1440,10.744255,7.313882,18.089188,,78.58221400000001,0.99999404
72,15.484368,16.85592,4.8034253,18.736448,4.8034253,-0.198,18.49659665992468,13.797407999999999,16.026443,114.74758338928223,16.85592,1.1124823,0.11,14.131321,16.733347,73,16.474594,1.8335558e-10,-0.02,,1460,12.834427999999999,6.3276067000000005,18.46872,,81.21121,0.99999404
73,15.504576,16.85592,3.7039068,18.530222,1.2826302,-0.195,18.146199345052786,16.875446,16.012838000000002,116.51841640472412,16.85592,1.1021862,0.11,14.336929999999999,16.3956,74,16.473527999999998,6.982571e-10,-0.02,,1480,11.875551,6.868042,18.28356,,81.56178,0.99999404
74,15.531816500000001,16.85592,3.4096518,18.513184,1.7957290000000001,-0.195,18.418320056859628,17.451523,15.999414999999999,118.58902335166931,16.85592,1.1016266000000001,0.11,14.419407999999999,16.663520000000002,75,16.476059,9.38567e-10,-0.02,,1500,11.7021475,7.060414,18.273243,,82.62200000000001,0.99999404
75,15.527176999999998,16.85592,2.897376,18.366003,1.1402434,-0.193,18.303262918681284,15.082803,15.986170000000001,120.79036331176758,16.85592,1.0937358999999998,0.11,14.514012,16.546629,76,16.476988000000002,2.0260773e-09,-0.02,,1520,11.289328,7.363054300000001,18.135923000000002,,83.12393,0.99999404
76,15.573023999999998,16.85592,2.5110285,18.251942,1.1602726,-0.192,18.11257741093535,18.96793,15.973098,122.82153010368349,16.85592,1.0877937,0.11,14.641649,16.36927,77,16.47559,3.9309924e-09,-0.019,,1540,11.002183,7.613045,18.029417000000002,,83.76012,0.99999404
77,15.586423000000002,16.85592,2.2750854,18.185476,1.2605791000000002,-0.191,18.276128272731412,16.53405,15.960195,125.24476909637451,16.85592,1.0843274999999999,0.11,14.710369,16.525236,78,16.476226999999998,6.0535976e-09,-0.019,,1560,10.855250999999999,7.7913947,17.968045999999998,,84.577545,0.99999404
78,15.660119,16.85592,2.0209208,18.081529999999997,1.0316254,-0.19,18.20084519838295,21.327364000000003,15.947455,127.20164585113524,16.85592,1.0786723999999999,0.11,14.843528,16.448252,79,16.475873999999997,1.03372475e-08,-0.019,,1580,10.684288,7.9757414,17.869125,,85.21512,0.99999404
79,15.622503,16.85592,1.8773798,18.035545000000003,1.2334534,-0.189,18.200560884839792,12.574881,15.934876000000001,128.82686829566956,16.85592,1.0763391000000002,0.11,14.844870000000002,16.45309,80,16.475588000000002,1.4160746000000002e-08,-0.019,,1600,10.620792,8.107411,17.82659,,86.10713,0.99999404
80,15.584057999999999,16.85592,1.6973933,17.952923000000002,1.0199361999999998,-0.188,18.285979038588525,12.434735,15.922454,131.00638461112976,16.85592,1.0717691999999999,0.11,14.852397,16.530260000000002,81,16.476260999999997,2.2139801e-08,-0.019,,1620,10.519502000000001,8.252606,17.747644,,86.81331,0.99999404
81,15.636464000000002,16.85592,1.5791855,17.901258,1.1174589,-0.188,18.327275380012807,19.811802,15.910184,133.22473978996277,16.85592,1.0689434,0.11,14.940689,16.570972,82,16.477417000000003,3.1032616e-08,-0.019,,1640,10.46968,8.372114,17.69891,,87.65335999999999,0.99999404
82,15.655910500000001,16.85592,1.5564411,17.896829999999998,1.3270278999999998,-0.187,18.185858835409693,17.183483,15.898063,135.1474928855896,16.85592,1.0689229,0.11,14.974872,16.436197,83,16.476921,3.29381e-08,-0.019,,1660,10.506598,8.444274,17.69621,,88.7206,0.99999404
83,15.606734,16.85592,1.5161278,17.878527,1.2390748,-0.187,18.32728578561009,11.458252,15.886085999999999,137.84360241889956,16.85592,1.0679729,0.11,14.945001999999999,16.567944,84,16.478004000000002,3.767695e-08,-0.019,,1680,10.521086,8.526660000000001,17.679845999999998,,89.709724,0.99999404
84,15.617587,16.85592,1.3990833999999999,17.78902,0.9031921,-0.186,17.939357722321684,16.463015,15.874251999999998,139.96720552444458,16.85592,1.0631218999999998,0.11,14.995973999999999,16.206575,85,16.47481,6.093334e-08,-0.019,,1700,10.448519000000001,8.648629,17.593142,,90.365364,0.99999404
85,15.601397,16.85592,1.3334751,17.71493,0.92425895,-0.185,18.315565031916393,14.163747,15.862556,142.13975429534912,16.85592,1.0589468,0.11,15.016273000000002,16.56539,86,16.475864,9.6503136e-08,-0.019,,1720,10.397769,8.758554,17.52151,,91.06943000000001,0.99999404
86,15.6013,16.85592,1.2954716999999998,17.660963,1.0040796,-0.184,18.22333408899915,15.535588,15.850995000000001,143.82182240486142,16.85592,1.0560180000000001,0.11,15.050703,16.481945,87,16.475932999999998,1.5151309e-07,-0.019,,1740,10.370510000000001,8.8591175,17.469738,,91.873566,0.99999404
87,15.631570000000002,16.85592,1.2905147,17.663027,1.2354312,-0.184,18.519007879399187,18.210306,15.839566,146.17671370506287,16.85592,1.0560448999999998,0.11,15.089520000000002,16.754717000000003,88,16.479101,1.545085e-07,-0.019,,1760,10.420589999999999,8.918108,17.473066,,92.93195,0.99999404
88,15.636997000000001,16.85592,1.3139112,17.671963,1.3034177,-0.185,18.424779851652925,16.059866,15.828267000000002,148.73280501365662,16.85592,1.0563766,0.11,15.079157,16.669027,89,16.481237,1.0703275999999999e-07,-0.019,,1780,10.516575999999999,8.939936999999999,17.482466,,94.01751999999999,0.99999404
89,15.665595000000001,16.85592,1.2942393,17.656206,1.1667393,-0.185,18.28417435827804,18.155827,15.817094,151.9817628860474,16.85592,1.05562,0.11,15.128442999999999,16.527588,90,16.481752,1.3378035999999998e-07,-0.019,,1800,10.533934,9.019024,17.468372,,95.0058,0.9999991
