,ReturnLastEpisode,IWNorm1,IWFirstEpisode,DenMISELogLast,ReturnMean,ReturnStepMax,IWMean,LQGsigma,DenMISEMeanLog,Bound,Iteration,target_sum_log_mean,LQGmu01,ReturnMin,LQGmu1,TimestepsSoFar,IWMax,DenMISELogFirst,MISE,IWMin,ReturnAbsMax,TimeElapsed,IWLastEpisode,IWNorm2,SqrtESSClassic,ReturnMax,URet
0,15.807039999999999,1.0627427,1.0627427,13.511501,15.807039999999999,0.99233466,1.0627427,0.11,13.511501,18.387484,1,13.572354,-0.01,,-0.098,20,1.0627427,13.511501,16.798817,,15.807039999999999,0.12382769584655763,1.0627427,1.0627427,1.0,15.807039999999999,17.497854397219367
1,15.499260000000001,2.2775474,1.0518309,19.771503,15.653151000000001,0.99233466,1.1387737,0.11,16.656948,18.938643,2,16.783976000000003,-0.01,,-0.098,40,1.2257165,13.542391,17.812016,,15.807039999999999,9.016201257705687,1.2257165,1.6151559,1.4101099,15.807039999999999,17.16876062923554
2,15.346632000000001,3.3874967000000002,1.0607045,14.255503,15.550977,0.99233466,1.1291655,0.11,15.886354999999998,18.479626,3,16.002679999999998,-0.01,,-0.097,60,1.2938173000000002,13.559520000000001,17.557499,,15.807039999999999,9.608601331710817,1.0329751,1.9662387,1.7228308,15.807039999999999,16.997270189651616
3,15.84929,4.5252347,1.0759653999999998,16.15106,15.625554999999999,0.99233466,1.1313087,0.11,15.976070000000002,18.470032,4,16.087626999999998,-0.01,,-0.096,80,1.4404367,13.574582000000001,17.663345,,15.84929,10.080073595046995,0.9768834999999999,2.291676,1.9746398,15.84929,17.55365426997557
4,15.273693,5.836847,1.0818777,10.03999,15.555183,0.99233466,1.1673694,0.11,14.809102,18.867128,5,14.946951,-0.009,,-0.094,100,1.5898023000000001,13.589660999999998,18.141539,,15.84929,10.6285297870636,1.1947484,2.6587473999999998,2.195337,15.84929,16.895209846484846
5,14.654554999999998,7.43323,1.0755264,18.197582,15.405079,0.9930071,1.2388716999999998,0.11,15.396232000000001,19.686554,6,15.585779999999998,-0.009,,-0.093,120,1.6651106,13.603214999999999,19.019811999999998,,15.84929,10.875558376312256,1.5658594,3.1113138,2.3890967,15.84929,16.28242329163885
6,15.576131,8.611147,1.0601078000000002,12.8331375,15.429514999999999,0.9930071,1.2301638000000001,0.11,15.0582,19.530893,7,15.228415,-0.009,,-0.091,140,1.8336036,13.613947,18.905016,,15.84929,11.656399488449097,0.9883902,3.383438,2.5450877999999997,15.84929,17.243157519688264
7,15.664121,9.5988455,0.91836774,15.235588,15.458841,0.9930071,1.1998556999999999,0.11,15.104422,19.066668,8,15.135276999999999,-0.009,,-0.086,160,2.671024,13.621432,18.40866,,15.84929,12.206878423690796,0.59271663,3.9651306000000006,2.4208145,15.84929,17.342473013381202
8,15.398283,10.08526,1.0538087999999999,12.143842,15.452110999999999,0.9930071,1.1205844999999999,0.11,14.792372,17.808636,9,14.888238000000001,-0.009,,-0.09,180,1.5159154,13.61232,17.267601000000003,,15.84929,12.96614408493042,1.1503971000000002,3.4254703999999996,2.9441972,15.84929,17.03220280972567
9,15.69767,9.4286,0.78117216,15.134595999999998,15.476667,0.9985069,0.94286,0.11,14.837173000000002,15.096356,10,14.473059,-0.008,,-0.082,200,2.5586061,13.617687,14.466825,,15.84929,13.329982995986938,0.088596396,3.7262564,2.5303144,15.84929,17.405839028234382
10,15.536396,10.668957,0.9108795,20.880685999999997,15.482098,0.9985069,0.96990514,0.11,15.380041,15.462716,11,15.199105,-0.009,,-0.085,220,1.9659429,13.597593,14.92756,,15.84929,13.82973861694336,0.9785879999999999,3.5843502999999997,2.9765384,15.84929,17.217851709839444
11,15.025620000000002,12.505828,1.0479459999999998,15.876707000000001,15.444057,0.9985069,1.0421523000000001,0.11,15.418410999999999,16.518332,12,15.419721,-0.009,,-0.089,240,1.3601828,13.590138,16.045614,,15.84929,14.618128538131714,1.2448169,3.711264,3.3696952000000007,15.84929,16.651551262679675
12,15.839317999999999,0.25110024,3.3360136e-06,19.173433,15.4744625,0.9985069,0.019315403000000002,0.11,15.710076,1.8954248,13,1.3666415,-0.016,,-0.162,260,0.25099045,13.593820000000001,0.30320752,,15.84929,15.475885152816772,1.445917e-06,0.25099048,1.0004373,15.84929,17.533189613979438
13,16.299809,4.9058733,6.9851499999999995e-06,14.890491,15.533416,0.9985069,0.35041952,0.11,15.584086,7.2157946,14,3.1322784,-0.016,,-0.16,280,4.53665,13.519712,5.695892,,16.299809,15.96476674079895,4.53665,4.551633,1.0778271000000001,16.299809,18.04120462416865
14,16.832268,11.450944999999999,4.480525599999999e-06,4.505104,15.620006,0.99852693,0.7633963,0.11,14.801544,13.98325,15,2.8544723999999997,-0.016,,-0.161,300,7.974429,13.45072,12.714288999999999,,16.832268,16.832270622253418,7.974429,8.589432,1.3331435,16.832268,18.594508662623912
15,16.633526,15.076169,3.3325762e-06,14.974855999999999,15.683351000000002,0.9997299000000001,0.94226056,0.11,14.791758999999999,16.700382,16,3.3972480000000003,-0.016,,-0.162,320,6.3253956,13.386182000000002,15.683863,,16.832268,17.505879878997806,5.969425,9.05903,1.6642146,16.832268,18.392359536763912
16,16.43026,17.596785999999998,2.52975e-06,14.277217000000002,15.727286999999999,0.9997299000000001,1.0351051,0.11,14.752235,18.041044,17,3.8480779999999997,-0.016,,-0.163,340,5.415508,13.325557,17.168654999999998,,16.832268,18.19603657722473,4.8766584,9.074409,1.9391662,16.832268,18.16878907112585
17,16.172094,19.332355,1.7559014e-06,16.487322,15.751997,0.9997299000000001,1.0740198,0.11,14.845495999999999,18.517979999999998,18,4.2901196,-0.017,,-0.164,360,5.0110035,13.268398999999999,17.736520000000002,,16.832268,19.023723363876343,3.602911,8.930297,2.1648054,16.832268,17.899756049069506
18,16.50966,21.346914,1.2192086e-06,12.827798,15.791875,0.999851,1.1235218,0.11,14.739014000000001,19.274757,19,4.4969025,-0.017,,-0.166,380,4.734889,13.214332,18.560568,,16.832268,19.516396284103394,3.7913663,9.01205,2.3687080000000003,16.832268,18.256957438775874
19,16.39344,23.292156,8.4020235e-07,14.909648,15.821954999999999,0.999851,1.1646078000000002,0.11,14.750048999999999,19.885417999999998,20,4.7817903,-0.017,,-0.167,400,4.5475224999999995,13.163038,19.223307000000002,,16.832268,20.082478523254395,3.5384406999999998,9.11625,2.555015,16.832268,18.129703866051333
20,16.37114,24.377312,5.0922034e-07,16.515684,15.848104999999999,0.999851,1.1608243999999999,0.11,14.83871,19.783058,21,5.010476000000001,-0.017,,-0.168,420,4.5736294,13.114248000000002,19.155502,,16.832268,20.64779257774353,2.2253819999999997,9.043027,2.6957026,16.832268,18.111427073460018
21,16.596407,26.348412,3.0292491999999997e-07,14.219119000000001,15.882119,0.99996024,1.1976551000000002,0.11,14.815116,20.380717999999998,22,5.114285,-0.017,,-0.17,440,4.6068068,13.067728,19.78554,,16.832268,20.916704654693607,3.1677387,9.269941000000001,2.8423493,16.832268,18.354450718029984
