,IWFirstEpisode,ReturnStepMax,IWMean,Bound,ReturnMin,IWMin,Iteration,URet,IWNorm1,SqrtESSClassic,target_sum_log_mean,LQGmu01,ReturnMax,LQGmu1,IWNorm2,ReturnAbsMax,TimeElapsed,IWMax,MISE,LQGsigma,DenMISELogFirst,TimestepsSoFar,DenMISEMeanLog,DenMISELogLast,ReturnMean,IWLastEpisode,ReturnLastEpisode
34,,0.99233466,1.1903833000000001,10.601023,,,35,9.366666520057327,41.663414,3.7228699,-8.648271000000001,0.059,15.807039999999999,0.532,11.191208999999999,15.807039999999999,51.08835530281067,5.132322,10.174291,0.11,9.956153,700,13.678538,12.780037,8.800576,4.455467700000001,8.526722999999999
35,,0.99233466,1.1319683999999999,10.082118,,,36,9.408088232357551,40.750862,3.9217072,-7.959383,0.059,15.807039999999999,0.53,10.391103,15.807039999999999,52.48858666419983,4.549305400000001,9.677022000000001,0.11,9.927982,720,13.677364,13.479523,8.794034,1.2117276000000001,8.565069
36,,0.99233466,1.3573941999999999,12.099122999999999,,,37,9.319835803314396,50.223587,3.0427873,-9.453972,0.067,15.807039999999999,0.582,16.505782999999997,15.807039999999999,54.19956612586975,12.483245,11.577014,0.11,9.900583000000001,740,13.477498,6.17591,8.785647,12.483245,8.483747
37,,0.99233466,1.2409674,11.096654,,,38,9.409849661586204,47.15676,3.103015,-9.555169,0.07,15.807039999999999,0.604,15.197079,15.807039999999999,55.859810590744026,11.258223,10.584679,0.11,9.873916,760,13.498636,13.996521,8.779900999999999,0.7813845,8.567234
38,,0.99233466,1.1462983,10.25919,,,39,9.398939109036094,44.705635,3.3147067999999997,-9.168817500000001,0.071,15.807039999999999,0.613,13.487055999999999,15.807039999999999,57.46474599838257,9.406274,9.779911,0.11,9.8479395,780,13.563654999999999,15.85114,8.774213,1.341172,8.558079
39,,0.99233466,1.0631908,9.524674000000001,,,40,9.410659453831137,42.527634,3.5210752,-8.597727,0.072,15.807039999999999,0.616,12.078025,15.807039999999999,59.31395483016968,7.875044,9.073486,0.11,9.822622,800,13.643179,16.639864000000003,8.769086999999999,0.7999153,8.569191
40,,0.99233466,1.1881784,10.593425,,,41,9.310423396536883,48.715317,3.4141172999999996,-8.577882,0.075,15.807039999999999,0.635,14.268788,15.807039999999999,60.7667007446289,8.549486,10.128101,0.11,9.797930000000001,820,13.598749,11.788086,8.761965,8.549486,8.477028
41,,0.99233466,1.1250418,10.036146,,,42,9.389096422729148,47.25176,3.5752559,-8.431254,0.077,15.807039999999999,0.645,13.21633,15.807039999999999,62.25053286552429,7.657887,9.591796,0.11,9.773831,840,13.491817999999999,8.962731,8.756817999999999,1.4697632999999999,8.545811
42,,0.99233466,1.1242968,10.005187,,,43,9.359775132415164,48.34476,3.7916237999999995,-8.100013,0.078,15.807039999999999,0.653,12.750411,15.807039999999999,64.02955985069275,6.866849,9.586193,0.11,9.750301,860,13.47594,12.71792,8.751322,3.6169605000000002,8.520487
43,,0.99233466,1.0945428999999998,9.732536999999999,,,44,9.380518042805779,48.159884999999996,3.9908817,-7.694009299999999,0.079,15.807039999999999,0.657,12.06748,15.807039999999999,65.31723284721376,6.1754065,9.334463000000001,0.11,9.727312,880,13.4845,13.757852,8.746573,2.1227982000000005,8.542392999999999
44,,0.99233466,1.0551807,9.382365,,,45,9.394314979283934,47.483129999999996,4.162328700000001,-7.2637277000000005,0.079,15.807039999999999,0.66,11.407828,15.807039999999999,67.03586411476135,5.586852599999999,9.000688,0.11,9.704839,900,13.489681,13.647289,8.742317,1.3098476000000001,8.555044
45,,0.99233466,1.0115272,8.9993,,,46,9.41360731404199,46.53025,4.302262000000001,-6.6739607,0.079,15.807039999999999,0.66,10.815299000000001,15.807039999999999,68.97591662406921,5.088998,8.630036,0.11,9.68286,920,13.645888000000001,20.639666000000002,8.738608000000001,0.72412443,8.571712
46,,0.99233466,1.0305482,9.147414999999999,,,47,9.352137255779883,48.43577,4.470919599999999,-6.2421474,0.079,15.807039999999999,0.661,10.833513,15.807039999999999,71.00662088394166,4.6935367999999995,8.792082,0.11,9.661354,940,13.633973000000001,13.089975,8.733868,3.3183087999999996,8.515779499999999
47,,0.99233466,1.0537626,9.333725999999999,,,48,9.343890330234336,50.5806,4.609349,-5.8155785,0.08,15.807039999999999,0.662,10.973481,15.807039999999999,72.79741859436034,4.385476000000001,8.989063999999999,0.11,9.640301,960,13.655315,14.642773000000002,8.729144,3.5097327000000003,8.507185
48,,0.99233466,1.0159292,9.004792,,,49,9.418395026264015,49.780533,4.7105913,-5.3240147,0.08,15.807039999999999,0.663,10.567788,15.807039999999999,74.57777547836305,4.108462,8.667538,0.11,9.619681,980,13.770866,19.278385,8.725973,0.55664223,8.573775999999999
49,,0.99233466,1.0263419,9.083308,,,50,9.360472574850288,51.317097,4.8593397000000005,-4.880177,0.08,15.807039999999999,0.663,10.560508,15.807039999999999,76.5640547275543,3.8727388,8.756377,0.11,9.599478999999999,1000,13.819532999999998,16.200596,8.72185,2.7210155,8.519817
50,,0.99233466,1.015291,8.9806185,,,51,9.389901624937568,51.77984,5.0053472999999995,-4.3968067,0.08,15.807039999999999,0.662,10.344904,15.807039999999999,78.39895915985106,3.6569064,8.663224000000001,0.11,9.579676,1020,13.913866,18.61581,8.718430999999999,1.5946736000000001,8.547469
51,,0.99233466,1.0269891,9.072053,,,52,9.357432566258185,53.403434999999995,5.1393775999999995,-3.9626324,0.079,15.807039999999999,0.662,10.391031,15.807039999999999,80.49866652488707,3.472825,8.762936999999999,0.11,9.560258000000001,1040,13.967901999999999,16.718795999999998,8.714609,2.6444664,8.519685
52,,0.99233466,1.0097215,8.918597,,,53,9.401272920913938,53.515243999999996,5.2630105,-3.5259538,0.079,15.807039999999999,0.66,10.168181,15.807039999999999,81.9233958721161,3.2995582000000003,8.616742,0.11,9.541209,1060,14.036802999999999,17.602504999999997,8.711701,1.0998741,8.560468
53,,0.99233466,1.0246536,9.038594,,,54,9.344486769632836,55.33129,5.3795720000000005,-3.1758304,0.079,15.807039999999999,0.66,10.285445,15.807039999999999,83.14409470558168,3.1566348,8.743279,0.11,9.522517,1080,14.03065,13.703358999999999,8.707899000000001,2.7052915,8.506416
54,,0.99233466,0.9963475,8.793978,,,55,9.428247496937463,54.79911,5.451919599999999,-2.7762275,0.079,15.807039999999999,0.658,10.051342,15.807039999999999,84.52204203605652,3.021049,8.502582,0.11,9.5041685,1100,14.110913,18.428938,8.705672,0.3509212,8.58539
55,,0.99233466,1.0156454,8.951642999999999,,,56,9.313672112008167,56.876144,5.54059,-2.5264919,0.079,15.807039999999999,0.659,10.265359,15.807039999999999,86.3315532207489,2.9264681,8.66491,0.11,9.48615,1120,14.056977999999999,11.101543,8.70167,2.8871512000000004,8.481530000000001
56,,0.99233466,1.0250683,9.026308,,,57,9.35439603223626,58.42889399999999,5.647341,-2.1722338,0.079,15.807039999999999,0.661,10.346267,15.807039999999999,88.34054660797119,2.844432,8.744995,0.11,9.468451,1140,14.127407999999999,18.063395,8.698417999999998,2.3797123,8.516314
57,,0.99233466,1.0369698,9.122124000000001,,,58,9.335730286140713,60.144245,5.7412133,-1.9530113999999998,0.08,15.807039999999999,0.663,10.475877,15.807039999999999,89.712149143219,2.779002,8.845411,0.11,9.451058,1160,14.086935,11.762262,8.694992999999998,2.5274234,8.499792
58,,0.99233466,1.0457276,9.191564,,,59,9.342363906973816,61.69793000000001,5.8363624000000005,-1.8015845000000001,0.08,15.807039999999999,0.665,10.571299,15.807039999999999,91.8032534122467,2.722469,8.919362,0.11,9.433964,1180,13.994835,8.623469,8.691786,2.3590436,8.505771000000001
59,,0.99233466,1.0455651,9.185823,,,60,9.373323038132224,62.733906000000005,5.939438,-1.540178,0.08,15.807039999999999,0.667,10.5622635,15.807039999999999,94.10969352722168,2.6652784,8.918345,0.11,9.417157000000001,1200,14.016335999999999,15.246507999999999,8.68915,1.8352655,8.533647
60,,0.99233466,1.0253519,9.011122,,,61,9.41942346210545,62.546463,6.0066337999999995,-1.2177374,0.081,15.807039999999999,0.668,10.412898,15.807039999999999,96.04448986053468,2.6057777,8.746636,0.11,9.400627,1220,14.113344,19.89516,8.687292999999999,0.58763987,8.575861
61,,0.99233466,1.0140360000000002,8.911378,,,62,9.403902172794675,62.870235,6.099942700000001,-0.8814687,0.081,15.807039999999999,0.669,10.306693,15.807039999999999,98.05242347717285,2.544665,8.650938,0.11,9.384367,1240,14.210435,20.11371,8.68528,1.0462295,8.562485
62,,0.99233466,1.0147873,8.913697,,,63,9.373530183293095,63.931602000000005,6.204657599999999,-0.64308,0.081,15.807039999999999,0.669,10.303808,15.807039999999999,100.0719792842865,2.4853007999999996,8.657653,0.11,9.368366,1260,14.203486999999999,13.764345,8.682841999999999,1.7354151000000002,8.531661
63,,0.99233466,1.0251914,8.997910000000001,,,64,9.327508327565539,65.61225,6.289026,-0.40858793,0.081,15.807039999999999,0.67,10.4328165,15.807039999999999,101.88393020629884,2.4387305,8.7453,0.11,9.352618,1280,14.21125,14.690779999999998,8.679905,2.3291487999999996,8.494852
64,,0.99233466,1.0271066,9.010580000000001,,,65,9.366865993442383,66.76193,6.385389,-0.22282386,0.081,15.807039999999999,0.671,10.455421000000001,15.807039999999999,103.72853350639343,2.3934846000000003,8.761783,0.11,9.337114,1300,14.1776495,12.007273,8.677559,1.7989755,8.527405
65,,0.99233466,1.0251781,8.990946000000001,,,66,9.384696347379071,67.66175,6.4818664,0.0742525,0.081,15.807039999999999,0.671,10.4386215,15.807039999999999,105.578373670578,2.3479582999999997,8.7458515,0.11,9.321847,1320,14.257948999999998,19.455382999999998,8.675517,1.5317087,8.542836
66,,0.99233466,1.0305476999999998,9.033308,,,67,9.355545286945192,69.0467,6.5709405,0.35879609999999995,0.081,15.807039999999999,0.672,10.507887,15.807039999999999,107.41034388542177,2.3070087000000004,8.791536,0.11,9.306808,1340,14.331151,19.142086,8.673192,1.9904147,8.519718
67,,0.99233466,1.0348858,9.06696,,,68,9.356395808036034,70.37223,6.6589856,0.5803438,0.081,15.807039999999999,0.673,10.568010000000001,15.807039999999999,109.473614692688,2.2694774,8.828385,0.11,9.291994,1360,14.349568,15.557714,8.670917,1.9224945,8.518453
68,,0.99233466,1.032816,9.046572,,,69,9.380982463237206,71.26430500000001,6.749960000000001,0.76917166,0.082,15.807039999999999,0.673,10.557737,15.807039999999999,111.49275445938109,2.2314687,8.811213,0.11,9.277395,1380,14.339483999999999,13.623536999999999,8.669073,1.480377,8.543725
69,,0.99233466,1.0416465,9.117706,,,70,9.307733411266774,72.91525,6.8217419999999995,0.92838395,0.082,15.807039999999999,0.675,10.688656,15.807039999999999,113.20750403404236,2.2156622,8.884824,0.11,9.263005999999999,1400,14.316868,12.727734,8.6662655,2.2156622,8.4726095
70,,0.99233466,1.0447986999999999,9.141788499999999,,,71,9.357999458159641,74.18070999999999,6.9032583,1.1051055,0.082,15.807039999999999,0.677,10.745753,15.807039999999999,115.97154545783995,2.18997,8.911655,0.11,9.248821000000001,1420,14.319314000000002,14.45326,8.664237,1.8278177,8.522198
71,,0.99233466,1.0448328000000002,9.139662,,,72,9.37839241727736,75.22797,6.986578999999999,1.3778632,0.082,15.807039999999999,0.678,10.767497,15.807039999999999,118.33407497406006,2.1637337000000003,8.912272999999999,0.11,9.234836,1440,14.420773,21.583942,8.662482,1.6029835,8.5378895
72,,0.99233466,1.0375134,9.07532,,,73,9.39856188473698,75.73848000000001,7.063672,1.5496659,0.082,15.807039999999999,0.679,10.722253,15.807039999999999,120.83361935615541,2.1357415,8.850413,0.11,9.221042,1460,14.425385999999998,14.716797,8.66106,1.0553346000000001,8.558667999999999
73,,0.99233466,1.0357383,9.057928,,,74,9.381464375097678,76.64464,7.1473145,1.7178171999999998,0.083,15.807039999999999,0.679,10.723557000000001,15.807039999999999,122.75880217552185,2.1071543999999998,8.835653,0.11,9.207436999999999,1480,14.422525,14.179932,8.659445,1.4272467,8.541599
74,,0.99233466,1.0358659,9.056704,,,75,9.375681758541793,77.68994,7.230319000000001,1.9186584999999998,0.083,15.807039999999999,0.68,10.745023,15.807039999999999,124.73267555236816,2.0788371999999997,8.836981,0.11,9.194014,1500,14.45319,16.690355,8.657777000000001,1.5494242,8.534302
75,,0.99233466,1.042824,9.112558,,,76,9.309999603316133,79.25461999999999,7.2985872999999994,2.0809755,0.083,15.807039999999999,0.681,10.858899000000001,15.807039999999999,127.36877632141113,2.0579066000000004,8.894891000000001,0.11,9.180767999999999,1520,14.457907,14.779313,8.655347,2.054426,8.473114
76,,0.99233466,1.0417937,9.101738000000001,,,77,9.37840916521482,80.21812,7.3771553,2.229376,0.083,15.807039999999999,0.682,10.873855,15.807039999999999,129.7729320526123,2.0362756,8.886389,0.11,9.167696000000001,1540,14.453854999999999,14.106651999999999,8.653823,1.4532094,8.537942999999999
77,,0.99233466,1.0429398,9.109472,,,78,9.371891042214708,81.349304,7.454312,2.4633894,0.083,15.807039999999999,0.683,10.9130535,15.807039999999999,131.48683142662048,2.0150144,8.896352,0.11,9.154793,1560,14.536601999999998,20.869764,8.652268,1.6086345,8.53267
78,,0.99233466,1.0454308,9.128466,,,79,9.35432860117982,82.589035,7.528867,2.5763700000000003,0.083,15.807039999999999,0.684,10.96965,15.807039999999999,134.11080265045166,1.9950099,8.917456,0.11,9.142054,1580,14.501891,11.7547865,8.650568,1.7080994999999999,8.517908
79,,0.99233466,1.0444523000000001,9.118269999999999,,,80,9.38006851927945,83.55618,7.6051326,2.7473388,0.084,15.807039999999999,0.684,10.986814500000001,15.807039999999999,136.49801754951477,1.9746371999999999,8.909376,0.11,9.129475,1600,14.528351,16.576399,8.649159,1.4304461000000002,8.537866000000001
80,,0.99233466,1.0443844999999998,9.115836999999999,,,81,9.375718221887096,84.595146,7.680776,2.9233813,0.084,15.807039999999999,0.685,11.01388,15.807039999999999,138.94806051254272,1.954286,8.908999999999999,0.11,9.117052000000001,1620,14.560996,17.131439999999998,8.647739,1.4909366000000002,8.534191
81,,0.99233466,1.0410450999999998,9.085791,,,82,9.390191775017113,85.36569,7.755024400000001,3.0635276,0.084,15.807039999999999,0.685,11.0077915,15.807039999999999,141.47167801856997,1.9332409,8.880934,0.11,9.104782,1640,14.560376999999999,14.468829000000001,8.646544,1.213011,8.549703
82,,0.99233466,1.0471815999999998,9.134943,,,83,9.293853069973238,86.91606999999999,7.816628999999999,3.2056646,0.084,15.807039999999999,0.686,11.11938,15.807039999999999,143.78532457351685,1.9766022,8.931701,0.11,9.092661,1660,14.570516,15.363598000000001,8.644306,1.9766022,8.460766
83,,0.99233466,1.0517092,9.171107000000001,,,84,9.323481999133644,88.34357,7.8802285,3.340873,0.084,15.807039999999999,0.688,11.210788,15.807039999999999,146.05010175704956,1.9657086,8.969505,0.11,9.080685,1680,14.582842000000001,15.561704,8.642463000000001,1.8483601000000003,8.489438
84,,0.99233466,1.0433261,9.098642,,,85,9.413065820119547,88.682724,7.936757000000001,3.4995835,0.084,15.807039999999999,0.689,11.173672999999999,15.807039999999999,148.13408398628238,1.9527488999999998,8.898477,0.11,9.0688505,1700,14.627995499999999,18.372076,8.641627,0.7603305,8.5714445
85,,0.99233466,1.0476967,9.1335335,,,86,9.323267012864807,90.10191,7.9994197,3.6154413,0.085,15.807039999999999,0.691,11.2635565,15.807039999999999,149.9715495109558,1.9428703999999999,8.934936,0.11,9.057153999999999,1720,14.6270685,14.507546,8.639835,1.8216105,8.487474
86,,0.99233466,1.0523411,9.170748,,,87,9.315019633789326,91.55368,8.05947,3.7125823,0.085,15.807039999999999,0.693,11.359764,15.807039999999999,151.9810833930969,1.9361061999999998,8.97363,0.11,9.045592999999998,1740,14.614681,13.504491,8.638036,1.8462496,8.483296000000001
87,,0.99233466,1.0557674,9.197999000000001,,,88,9.337328709037177,92.90753000000001,8.1210985,3.8456837999999998,0.086,15.807039999999999,0.695,11.440267,15.807039999999999,154.33603954315188,1.9302988,9.002377000000001,0.11,9.034164,1760,14.642956,17.053013,8.636488,1.7422372,8.501845
88,,0.99233466,1.0582757999999999,9.217636,,,89,9.348344274770634,94.18655,8.183661,3.9697013,0.086,15.807039999999999,0.698,11.509096000000001,15.807039999999999,156.68479490280149,1.9244957999999999,9.023508999999999,0.11,9.022865,1780,14.665023999999999,16.554163,8.635082,1.6644754000000002,8.511397
89,,0.99233466,1.0600992,9.231591,,,90,9.35620386333952,95.408936,8.246752,4.104279,0.087,15.807039999999999,0.7,11.569275,15.807039999999999,158.57977962493896,1.9182895,9.03895,0.11,9.011692,1800,14.699594,17.720566,8.633788000000001,1.6062768,8.518568
90,,0.99233466,1.0566252,9.200878999999999,,,91,9.392362365736801,96.15289,8.309408,4.198491000000001,0.087,15.807039999999999,0.702,11.571569,15.807039999999999,160.61839675903317,1.9103043000000002,9.009689999999999,0.11,9.000642,1820,14.696658,14.375046,8.632886,1.1301913000000001,8.551716
91,,0.99233466,1.057532,9.207180000000001,,,92,9.36408591643273,97.29294,8.373460000000001,4.3220897,0.087,15.807039999999999,0.704,11.619204,15.807039999999999,163.13986468315125,1.9018953,9.017453,0.11,8.989713,1840,14.720892000000001,16.872198,8.63172,1.5195831,8.5255785
92,,0.99233466,1.0576459999999999,9.206845,,,93,9.37168092289795,98.36108,8.437786000000001,4.453599,0.088,15.807039999999999,0.705,11.657213,15.807039999999999,165.61845207214355,1.8928767,9.018564999999999,0.11,8.978902,1860,14.754257999999998,17.768782,8.630649,1.4458758999999999,8.532139
