,LQGmu1,IWMin,LQGmu01,Bound,MISE,DenMISELogLast,SqrtESSClassic,LQGsigma,ReturnAbsMax,DenMISEMeanLog,IWLastEpisode,IWFirstEpisode,ReturnMax,ReturnStepMax,DenMISELogFirst,target_sum_log_mean,URet,Iteration,TimeElapsed,ReturnMean,IWNorm2,IWMean,ReturnLastEpisode,TimestepsSoFar,ReturnMin,IWMax,IWNorm1
17,-0.364,,-0.038,44.69059,20.46426,15.381292000000002,1.3992825,0.11,16.949738,13.950960999999998,9.314845,,16.949738,0.99997556,16.387121,-85.75058,18.724678506612154,18,15.299919605255127,15.795644,15.598547,1.2125983999999999,16.949738,360,,12.511928,21.826773
18,-0.358,,-0.037,41.758990000000004,21.73542,13.890944500000002,1.7048647000000001,0.11,17.06874,13.946307000000001,7.7758036,,17.06874,0.99997604,16.333054,-77.45856500000001,18.845295856075627,19,15.90029788017273,15.862648000000002,14.303754000000001,1.2834718,17.06874,380,,10.063707,24.385965
19,-0.351,,-0.037,39.911728000000004,22.317799,13.710768,1.9402988999999997,0.11,17.06874,13.939010999999999,5.5335402,,17.06874,0.99999386,16.281761,-69.35067,18.806849621785194,20,16.846160173416138,15.921010999999998,13.571681,1.3166559,17.029932000000002,400,,9.30735,26.333118
20,-0.341,,-0.036,37.639179999999996,20.414793,7.646618400000001,1.9836843999999998,0.11,17.083873999999998,13.646751,1.6167343,,17.083873999999998,0.99999386,16.23297,-61.073627,18.858435502250913,21,17.41148352622986,15.976388,12.750534,1.2044302,17.083873999999998,420,,9.65223,25.293035999999997
21,-0.328,,-0.034,36.771294,19.525254999999998,14.774538,1.9811936999999997,0.11,17.083873999999998,13.701535,3.1534636000000003,,17.083873999999998,0.99999386,16.186451,-51.529385,18.805586317054306,22,18.101052284240726,16.024351,12.797353,1.1524562,17.031607,440,,10.60622,25.354034
22,-0.311,,-0.032,34.715828,14.792938000000001,16.221504,1.7194949000000002,0.11,17.128654,13.812757999999999,0.37078527,,17.128654,0.99999386,16.141998,-41.49669,18.90796971053416,23,18.809084415435787,16.072364999999998,11.694624000000001,0.8742976999999998,17.128654,460,,10.780643,20.108847
23,-0.288,,-0.03,32.826134,9.2436,14.956984,1.452656,0.11,17.128654,13.8518095,0.8683926,7.567301499999999e-33,17.128654,0.99999386,16.099439999999998,-30.46961,18.778496741982483,24,19.28915333747864,16.1112,9.042455,0.54731566,17.004421,480,,8.819664999999999,13.135576
24,-0.252,,-0.026,33.607708,7.788613000000001,14.430129,1.3268206,0.11,17.128654,13.855329500000002,8.128233,2.5229722e-23,17.128654,0.99999386,16.058617,-16.624973,18.65302436564384,25,20.242655754089355,16.142143,8.698151,0.46163544,16.884731,500,,8.128233,11.540886
25,-0.25,,-0.025,47.374718,21.200941,9.681642,1.308841,0.11,17.128654,13.672896,24.23832,1.2862564000000001e-22,17.128654,0.99999386,16.019396,-14.685535,18.57024848367765,26,20.94965028762817,16.167583,25.037504000000002,1.2603889,16.803617000000003,520,,24.23832,32.770109999999995
26,-0.245,,-0.025,39.280453,17.001279999999998,14.042758,1.5376383,0.11,17.128654,13.685847,4.696335299999999,1.8801656e-21,17.128654,0.99999386,15.981656,-12.276752,18.521940438771,27,21.594427824020386,16.189487,17.758820999999998,1.0113572,16.758986,540,,16.547567,27.306644
27,-0.239,,-0.024,35.52617,14.197648999999998,10.029527999999999,1.6061738,0.11,17.128654,13.550574,2.684907,5.2017334e-20,17.128654,0.99999386,15.945288,-9.935664,18.79978710772011,28,22.522077083587646,16.219314999999998,14.702678,0.8433948,17.024672,560,,13.81996,23.615054999999998
28,-0.236,,-0.024,38.161953000000004,18.981363,10.537232000000001,1.7860405,0.11,17.128654,13.438162,14.460007999999998,2.9776287e-19,17.128654,0.99999386,15.910196,-8.395439,18.235596962402166,29,23.095853328704834,16.228620000000003,18.473734,1.137753,16.489212,580,,14.460007999999998,32.99484
29,-0.232,,-0.024,35.430145,16.966316,15.311745000000002,1.855374,0.11,17.128654,13.500476,2.36935,2.5243745e-18,17.128654,0.99999386,15.876295,-6.6963215,18.642045660731537,30,23.784282207489014,16.25014,16.43789,1.0166144,16.874104,600,,13.037603,30.498432
30,-0.228,,-0.023,33.591698,14.233125,18.608952,1.7696196,0.11,17.128654,13.662420999999998,0.08344558,2.5840623e-17,17.128654,0.99999386,15.843504999999999,-5.0562096,18.814927008398666,31,25.009814977645874,16.275562,14.951351999999998,0.85349053,17.038298,620,,12.175676,26.458206
31,-0.222,,-0.023,32.781616,14.077131,13.48045,1.8315026,0.11,17.128654,13.649671,3.5939848,5.609213599999999e-16,17.128654,0.99999386,15.811757,-3.3226904999999998,18.511807116381487,32,25.445401191711426,16.29028,14.757760999999999,0.8446524,16.746554999999997,640,,12.052280999999999,27.028877
32,-0.214,,-0.022,31.856834000000003,12.284152,13.936321,1.7502613,0.11,17.128654,13.65144,1.1945502000000001,3.105502e-14,17.128654,0.99999386,15.780985000000001,-1.4498291,18.605899323489965,33,25.800095081329346,16.30684,13.910986,0.73781395,16.836786,660,,11.829058999999999,24.34786
33,-0.15,,-0.015,32.292328000000005,14.298081,18.17576,1.9037922999999999,0.11,17.128654,13.775051000000001,0.1777826,0.0031560791999999996,17.128654,0.99999386,15.751132,3.7163362999999996,18.61147764112436,34,26.45785140991211,16.322607,15.673345999999999,0.87761164,16.842867000000002,680,,10.74927,29.838795
34,-0.16,,-0.016,34.016518,16.526705,10.415096,1.9587009999999998,0.11,17.128654,13.673399,12.060997,0.0001895109,17.128654,0.99999386,15.722238,4.1026998,18.09951464419165,35,27.32833552360535,16.323776000000002,18.041664,1.0096636,16.363518,700,,12.060997,35.338226
35,-0.155,,-0.016,30.668924,15.884962,14.640635000000001,2.3171939999999998,0.11,17.128654,13.697835000000001,6.1334124,0.0007079172599999999,17.128654,0.99999386,15.694072,4.429223,18.048297470447466,36,28.42461609840393,16.323517000000002,15.107448999999999,0.9724136,16.314419,720,,8.290042999999999,35.006890000000006
36,-0.154,,-0.015,27.960781,14.430329,11.206116,2.5318674999999997,0.11,17.128654,13.62801,2.0990856,0.0012524789,17.128654,0.99999386,15.666692999999999,4.6071496,17.844910388289534,37,29.47621464729309,16.318268,12.933347999999999,0.8850140999999999,16.129333,740,,6.46681,32.74552
37,-0.114,,-0.011,33.31961,22.77918,18.812393,3.2500865,0.11,17.128654,13.760304999999999,0.10875201,2.3852699,17.128654,0.99999386,15.640058499999999,1.3872646999999998,18.165096481285858,38,30.37631702423096,16.320877,16.912495,1.4465019,16.417488,760,,7.325166,54.96706999999999
38,-0.123,,-0.012,31.493881,20.812199,14.18283,3.2071083,0.11,17.128654,13.780617999999999,4.706351799999999,0.81784517,17.128654,0.99999386,15.674961999999999,3.1652183999999997,17.827577339999426,39,31.089282512664795,16.315262,15.938219,1.3106562,16.10183,780,,7.4219246,51.115593
39,-0.121,,-0.012,30.94305,21.035248,16.49231,3.4576092000000003,0.11,17.128654,13.854595999999999,5.6130905,1.1087129999999998,17.128654,0.99999386,15.670398,3.2348602000000004,17.78248760127417,40,31.91877841949463,16.30878,15.331889000000002,1.325292,16.055943,800,,6.4297595,53.011680000000005
40,-0.126,,-0.013,29.100199,19.56631,17.322167999999998,3.5932150000000003,0.11,17.128654,13.945753,3.2728193,0.5349838,17.128654,0.99999386,15.673045000000002,4.2573376,17.87386625819903,41,32.88452076911926,16.304904999999998,13.991252,1.2261847,16.149916,820,,5.437624,50.273575
41,-0.071,,-0.007,42.51921,12.273985,16.164309,1.1326518,0.11,17.128654,14.002954999999998,0.043609027,0.33114564,17.128654,0.99999386,15.661912,-8.303028,17.456699137175995,42,33.898909330368035,16.29194,31.161957,0.84037256,15.760373999999999,840,,31.089691,35.295646999999995
42,-0.066,,-0.007,38.302544,7.070336999999999,5.5796722999999995,1.0968584,0.11,17.128654,13.799265,0.083819345,0.12633489,17.128654,0.99999386,15.6462345,-9.867291,16.771752872442388,43,34.76847314834595,16.265144,19.013376,0.48499954,15.139764999999999,860,,18.988081,20.854979999999998
43,-0.063,,-0.006,30.765446,6.4912477,10.775094000000001,1.4112643,0.11,17.128654,13.717360500000002,5.973674,0.06855718,17.128654,0.99999386,15.626179,-10.446069999999999,16.560870864024647,44,35.68679237365723,16.23548,13.77764,0.44190663,14.959879,880,,12.401276,19.443892
44,-0.064,,-0.006,27.036734000000003,7.4222410000000005,10.400892,1.7465305,0.11,17.128654,13.630571,4.7682815000000005,0.09532703,17.128654,0.99999386,15.605263,-9.431569,16.653819176279598,45,36.83293914794922,16.208498000000002,12.933722,0.5019809000000001,15.021378,900,,10.395097999999999,22.58914
45,-0.096,,-0.01,26.799974,17.906784,11.979752000000001,3.8520832,0.11,17.128654,13.583298999999998,3.8492763,4.362413,17.128654,0.99999386,15.585401000000001,0.20394926,16.433346284672446,46,37.82992839813232,16.178445999999997,13.846666,1.1595328999999999,14.826075,920,,4.7645087,53.338512
46,-0.127,,-0.013,27.450619,18.37513,14.980906,3.774707,0.11,17.128654,13.6157465,0.28336737,0.44511459999999997,17.128654,0.99999386,15.654498,4.807697,17.044140658964352,47,39.098454475402825,16.16156,14.330708,1.1509409,15.384772,940,,5.3321815,54.094223
47,-0.073,,-0.007,24.579258,10.045876,13.136517000000001,2.3571459999999997,0.11,17.128654,13.608212,0.012208528,0.51331955,17.128654,0.99999386,15.642870000000002,-5.125358,17.380860652672354,48,40.08562541007996,16.151804000000002,13.700354999999998,0.6727861999999999,15.693311999999999,960,,8.0582285,32.293735999999996
48,-0.021,,-0.002,24.814611,8.190535e-05,11.129597,1.3805343,0.11,17.128654,13.550403,3.8520589999999994e-06,8.418498e-09,17.128654,0.99999386,15.632889000000002,-29.062703999999997,17.312368998670568,49,41.190738916397095,16.141273,0.00019826942,5.5859760000000006e-06,15.635810999999999,980,,0.00018933442,0.00027371773999999995
49,-0.023,,-0.002,50.314009999999996,16.056992,3.5210328,1.0000084999999999,0.11,17.128654,13.330017999999999,61.02434,1.7210132e-08,17.128654,0.99999386,15.612685999999998,-27.533531,14.540369340261547,50,42.11994600296021,16.081570000000003,61.02434,1.2204971000000002,13.1560955,1000,,61.02434,61.024857
50,-0.025,,-0.002,40.95559,16.400679999999998,14.205422,1.3951308,0.11,17.128654,13.343410999999998,26.957434000000003,5.5824144999999994e-08,17.128654,0.99999386,15.592882999999999,-25.33642,13.993052021206546,51,42.497697114944465,16.013895,46.343464000000004,1.2677488000000001,12.630180000000001,1020,,37.696335,64.65519
51,-0.028,,-0.003,37.543,17.155281,16.913084,1.6802913000000002,0.11,17.128654,13.411816,24.022236,3.2668578e-07,17.128654,0.99999386,15.573464999999999,-22.49478,13.366119451905579,52,43.03989911079407,15.938616,41.882709999999996,1.3533683,12.099339,1040,,30.352764,70.37515
52,-0.027,,-0.003,32.006428,14.757036,12.324897,1.986001,0.11,17.128654,13.393522,14.419892,1.9575282999999998e-07,17.128654,0.99999386,15.554417,-22.377579,13.771018536742725,53,43.63619375228882,15.872694000000001,31.255322999999997,1.1711906,12.44471,1060,,18.054655,62.073105000000005
53,-0.21,,-0.021,29.610764,12.685926,14.078033,2.024085,0.11,17.128654,13.406848000000002,,3.4303138e-13,17.128654,0.99999386,15.535725,-20.620451,13.572487693749485,54,44.7893123626709,15.806107500000001,20.278779999999998,0.7601106,12.277013,1080,,14.922645999999999,41.045975
54,-0.206,,-0.021,27.236729999999998,10.579157,9.096919999999999,2.0565605,0.11,17.128654,13.3231735,0.32358098,2.4796533999999998e-12,17.128654,0.99999386,15.517376,-18.636098999999998,17.940819858620745,55,46.19231367111206,15.813308,16.966534,0.6344128000000001,16.202168,1100,,12.390069,34.892703999999995
55,-0.208,,-0.021,26.623253000000002,12.0164585,13.999978,2.3452997000000004,0.11,17.128654,13.328133,8.999845500000001,1.0791826000000001e-12,17.128654,0.99999386,15.499357,-18.64166,18.369657197147426,56,47.52848792076111,15.827575,17.210344,0.72077525,16.612202,1120,,10.170685,40.363415
56,-0.25,,-0.026,28.516296,17.433035,16.939138,3.0909047000000003,0.11,17.128654,13.385985999999999,6.665723,1.7542251e-22,17.128654,0.99999386,15.481658,-34.594242,18.61572546951326,57,48.64963698387146,15.845432,19.081894000000002,1.0347424,16.845495,1140,,7.777027,58.980316
57,-0.262,,-0.027,30.806416,19.915915,14.258512,3.145614,0.11,17.128654,13.400882999999999,4.9486623,1.8810297999999999e-25,17.128654,0.99999386,15.464266,-38.714718,18.654635549892628,58,49.60047960281372,15.863332999999999,21.77349,1.1808792,16.883698000000003,1160,,9.692808,68.491
58,-0.284,,-0.029,31.197117,20.916462,17.434364000000002,3.3322105000000004,0.11,17.128654,13.471359,7.148467,2.4264014000000003e-31,17.128654,0.99999386,15.447170999999999,-47.449276,18.891998818587656,59,50.50215554237366,15.884545000000001,21.890082999999997,1.2363113000000001,17.114832,1180,,9.290891,72.94237
59,-0.39,,-0.041,34.054695,18.220703,15.059512,2.1635294,0.11,17.128654,13.500851,0.51313746,,17.128654,0.99999386,15.430365,-95.32749,18.792192086080828,60,51.89185094833374,15.903439,29.607709999999997,1.0676192,17.01813,1200,,22.204851,64.05715
60,-0.411,,-0.044,33.145576,16.421028,8.373014,2.0483248,0.11,17.128654,13.416362,10.590574,,17.128654,0.99999386,15.413835,-103.14568,18.783799200599386,61,52.826157569885254,15.921578,28.656128000000002,0.9622469000000001,17.010069,1220,,21.785995,58.69706
61,-0.414,,-0.044,31.181704999999997,16.486406,9.301827000000001,2.3311749,0.11,17.128654,13.348021,11.989654,,17.128654,0.99999386,15.397573999999999,-102.469666,18.875020232617853,62,53.84450507164002,15.940572,25.68597,0.96578205,17.099102,1240,,16.611557,59.878487
62,-0.414,,-0.044,28.916615000000004,15.597906,16.722635,2.5721195,0.11,17.128654,13.399970999999999,6.105271299999999,,17.128654,0.99999386,15.381575,-100.90949,18.77430083040019,63,54.58144998550415,15.957392,22.39242,0.91422194,17.000175,1260,,13.377172,57.595980000000004
63,-0.36,,-0.038,29.781826000000002,20.562302,14.727903,3.7157351999999997,0.11,17.128654,13.418613,6.5019045,,17.128654,0.99999386,15.365826,-75.39623,18.690356685571565,64,55.14187502861023,15.972387,20.80643,1.2079872999999999,16.917123999999998,1280,,7.416533,77.31119
64,-0.338,,-0.035,29.310902000000002,20.18376,7.4510007,3.7641315000000004,0.11,17.177882999999998,13.329356,0.45050004,,17.177882999999998,0.99999386,15.350322,-64.86104,18.958798609032122,65,56.285121202468865,15.990932999999998,20.488874,1.1865048,17.177882999999998,1300,,7.3046774999999995,77.12281999999999
65,-0.269,,-0.028,28.330917,18.342254999999998,11.375688,3.4394760000000004,0.11,17.177882999999998,13.301986999999999,0.015036056,2.9943151e-27,17.177882999999998,0.99999386,15.335054000000001,-35.568515999999995,18.780471637587432,66,57.53142976760864,16.006275,20.836546,1.0858606000000002,17.003496,1320,,8.969497,71.6668
66,-0.524,,-0.058,30.164742999999998,3.0430832000000003,14.463698999999998,1.266728,0.11,17.177882999999998,13.320024499999999,3.1577068e-13,,17.177882999999998,0.99999386,15.320016,-137.84198,18.63501352159641,67,58.5000832080841,16.019144,9.383332000000001,0.17740493,16.868515,1340,,9.26247,11.88613
67,-0.419,,-0.045,31.630955,20.083637,11.417424,2.975216,0.11,17.177882999999998,13.279924,10.756192,,17.177882999999998,0.99999386,15.305202,-94.45191,18.810135029325547,68,59.319947242736816,16.03405,26.886383000000002,1.1763647,17.032715,1360,,14.849463,79.9928
68,-0.441,,-0.047,33.503754,20.642039999999998,15.01949,2.6711657000000004,0.11,17.177882999999998,13.306769000000001,15.140162,,17.177882999999998,0.99999386,15.290602999999999,-101.65241999999999,18.851042619246424,69,60.069405317306526,16.049109,31.220074,1.2086085,17.072971,1380,,16.712156,83.39399
69,-0.467,,-0.051,33.790226000000004,18.555408,15.072624,2.2550821,0.11,17.177882999999998,13.333791,2.7074106,,17.177882999999998,0.99999386,15.276214000000001,-110.027794,18.884407965756647,70,61.43221521377564,16.06421,33.722828,1.0863962999999999,17.106410999999998,1400,,21.115389,76.04774499999999
70,-0.47,,-0.051,33.015926,19.206312,7.2520523,2.4878150000000003,0.11,17.177882999999998,13.248054999999999,16.324460000000002,,17.177882999999998,0.99999386,15.262029,-109.48748,18.822311947068737,71,62.02206182479858,16.078073999999997,32.104122,1.124917,17.048492,1420,,17.203138,79.86910999999999
71,-0.492,,-0.054,32.40035,18.291529999999998,15.408845000000001,2.4350563999999997,0.11,17.177882999999998,13.278654000000001,14.439544,,17.177882999999998,0.99999386,15.248043,-115.59518,18.87856930888969,72,63.15387272834778,16.092261999999998,31.672240000000002,1.0711623,17.099653,1440,,17.587048,77.12369
72,-0.53,,-0.059,29.236922999999997,14.194547,12.289282,2.2839322,0.11,17.177882999999998,13.265003,15.526717999999999,,17.177882999999998,0.99999386,15.234248999999998,-127.40668000000001,18.779568714482085,73,64.85522651672363,16.104742,26.602905,0.83231825,17.003128,1460,,15.526717999999999,60.75923
73,-0.503,,-0.055,30.62847,18.212920999999998,13.666679,2.7671566000000003,0.11,17.177882999999998,13.267454,9.663965,,17.177882999999998,0.99999386,15.220644,-116.016525,18.83539954047351,74,66.66674137115479,16.117641,28.546923,1.0674839,17.059372,1480,,13.828898,78.99380500000001
74,-0.512,,-0.057,28.11652,16.123045,16.418848,2.864538,0.11,17.177882999999998,13.309562,5.4538484,,17.177882999999998,0.99999386,15.207220999999999,-117.49635,18.83154322586891,75,68.54905939102173,16.130123,24.744429,0.94508475,17.053928,1500,,11.916174,70.881355
75,-0.461,,-0.05,28.737144,19.482038,10.154589999999999,3.7120886,0.11,17.177882999999998,13.266751999999999,3.8416629999999996,,17.177882999999998,0.99999386,15.193975,-97.92126,18.849240578206423,76,69.49539160728455,16.142515,23.366991,1.1413202,17.071846,1520,,8.790334,86.74034
76,-0.289,,-0.03,28.621914,19.46884,19.443248999999998,3.7534672999999996,0.11,17.177882999999998,13.348308,0.12146889400000001,9.962370999999998e-33,17.177882999999998,0.99999386,15.180903,-36.20752,18.847986742391527,77,70.63603520393372,16.154575,23.588293,1.1498427,17.071085,1540,,8.584241,88.53789
77,-0.272,,-0.028,28.139834999999998,19.073868,11.413312,3.7895309999999998,0.11,17.177882999999998,13.324939,6.7917686,4.1170754e-28,17.177882999999998,0.99999386,15.168,-30.243595000000003,18.647285773455092,78,72.07044577598572,16.163843,23.237713,1.1289748,16.877527,1560,,8.631089,88.060036
78,-0.342,,-0.036,26.94003,18.617144,11.387358,4.1278667,0.11,17.177882999999998,13.301594,4.358250599999999,,17.177882999999998,0.99999386,15.155261,-52.526848,18.639240276757096,79,73.44883275032043,16.172766,20.94809,1.0945686000000001,16.86855,1580,,7.2818570000000005,86.470924
79,-0.513,,-0.057,27.284206,15.883517000000001,14.659858999999999,3.0134816000000004,0.11,17.177882999999998,13.319414000000002,0.011206616,,17.177882999999998,0.99999386,15.142682,-109.803444,18.82623077282263,80,74.85990810394287,16.183716,24.713219,0.9309103999999999,17.04888,1600,,12.408161,74.47283
80,-0.392,,-0.041,27.132393,19.163954,18.033627,4.311479599999999,0.11,17.177882999999998,13.376291,1.0094129,,17.177882999999998,0.99999386,15.1302595,-67.92025,18.816046836040847,81,76.24805593490599,16.194288,21.118192999999998,1.1240822,17.040066,1620,,7.397545299999999,91.05066
81,-0.451,,-0.049,26.47675,18.297726,16.065928,4.2004733,0.11,17.177882999999998,13.410282999999998,2.1565522999999995,,17.177882999999998,0.99999386,15.117989999999999,-86.59781,18.87275714341113,82,76.7927613258362,16.205275,20.927158,1.0719996999999999,17.095282,1640,,7.39605,87.90397
82,-0.288,,-0.03,27.175495,18.745535,13.625456,4.075437,0.11,17.177882999999998,13.413439000000002,0.03623071,2.3688999999999998e-32,17.177882999999998,0.9999941999999999,15.105868,-32.302395000000004,18.755972382111988,83,78.34153747558594,16.214610999999998,22.56082,1.1077735,16.980183,1660,,7.572836,91.945206
83,-0.171,,-0.017,27.621826000000002,15.627460500000002,17.210587,2.864325,0.11,17.177882999999998,13.459579999999999,0.00015879323,7.545368e-06,17.177882999999998,0.9999941999999999,15.093892000000002,-7.535451400000001,18.73644007973219,84,79.4673640727997,16.223536,27.92042,0.9520614,16.964218,1680,,13.490836999999999,79.97316
84,-0.12,,-0.012,28.248007,19.801052,14.256020000000001,4.067237,0.11,17.177882999999998,13.467857999999998,0.0708882,2.0731037,17.177882999999998,0.9999941999999999,15.082057999999998,-7.9606977,18.310929013399154,85,80.64480471611024,16.227529999999998,26.123817000000003,1.2500206,16.563198,1700,,9.1960745,106.251755
85,-0.097,,-0.01,27.07665,18.978479999999998,14.509328,4.24241,0.11,17.177882999999998,13.482425,2.5283130000000003,7.287922,17.177882999999998,0.9999941999999999,15.094459,-11.61968,17.832685889977913,86,82.26897835731506,16.226357999999998,24.845205,1.2256227,16.126701,1720,,7.9572034,105.40355
86,-0.113,,-0.011,28.098067999999998,20.399166,13.027341999999999,4.4624242999999995,0.11,17.177882999999998,13.479397,2.2212433999999996,4.0815544,17.177882999999998,0.9999941999999999,15.164241,-8.400091,17.08955196440817,87,83.16944646835326,16.217323,25.251507,1.2952062,15.440239000000002,1740,,7.606601700000001,112.68293999999999
87,-0.115,,-0.012,27.829575,20.258701000000002,18.131739000000003,4.5378870000000004,0.11,17.177882999999998,13.535226999999999,7.1210732000000005,3.367782,17.177882999999998,0.9999941999999999,15.19866,-7.818182000000001,17.420452337634273,88,84.52249479293823,16.211697,24.904457,1.2842456,15.722128,1760,,7.4166107000000006,113.01361999999999
88,-0.143,,-0.014,25.030523000000002,16.086782,16.309673,3.8413196000000003,0.11,17.177882999999998,13.569227,0.105666935,0.030764442000000003,17.177882999999998,0.9999941999999999,15.224916,-5.53699,17.44954744178252,89,85.22715306282043,16.206485999999998,22.997301,0.99258405,15.747929999999998,1780,,8.519371000000001,88.33998000000001
89,-0.167,,-0.017,27.917213,16.750816,14.834579000000002,3.07671,0.11,17.177882999999998,13.582912,1.2333381,2.9189990000000003e-05,17.177882999999998,0.9999941999999999,15.214088,-6.044423999999999,17.48198187161302,90,86.22488570213318,16.201795999999998,29.856890000000003,1.0206777,15.784370000000001,1800,,14.913712,91.86099
