,IWFirstEpisode,ReturnMean,IWNorm2,IWNorm1,Bound,DenMISEMeanLog,LQGmu1,TimestepsSoFar,ReturnLastEpisode,LQGmu01,ReturnMin,IWMax,LQGsigma,MISE,IWMin,ReturnStepMax,IWLastEpisode,target_sum_log_mean,ReturnAbsMax,DenMISELogFirst,DenMISELogLast,ReturnMax,IWMean,TimeElapsed,Iteration,URet,SqrtESSClassic
0,0.6105839,15.644507999999998,0.6105839,0.6105839,11.124618,17.102016,-0.112,20,15.644507999999998,-0.011,,0.6105839,0.11,9.552285000000001,,0.99262077,0.6105839,16.608677,15.644507999999998,17.102016,17.102016,15.644507999999998,0.6105839,0.5411915779113771,1,17.332240856619553,1.0
1,1.2351484,15.634469000000001,1.6179688,2.2802472000000003,18.941841,13.859564,-0.101,40,15.624429999999998,-0.01,,1.2351484,0.11,17.826179999999997,,0.9989526,1.0450986999999998,13.987214999999999,15.644507999999998,16.885466,10.833663,15.644507999999998,1.1401236000000001,16.096522331237793,2,17.317801493530848,1.409327
2,0.6268113000000001,15.745185000000001,2.376402,3.6404797999999996,20.251835,13.082493,-0.114,60,15.966616,-0.011,,2.104034,0.11,19.204329,,0.9989526,2.104034,13.143170000000001,15.966616,16.960928,11.437965,15.966616,1.2134931999999998,16.840922117233276,3,17.679298346806416,1.5319293999999999
3,0.042733632,15.765367999999999,2.9964652000000003,4.347449299999999,18.383688,13.925529999999998,-0.134,80,15.825920000000002,-0.013,,2.4228556,0.11,17.27765,,0.9989526,1.7582577000000001,12.976984,15.966616,16.862988,16.3317,15.966616,1.0868623,17.718523502349857,4,17.529253890645126,1.4508593
4,1.4051486999999998,15.806578,2.2582686,4.7083797,15.601482,14.958295999999999,-0.105,100,15.971415499999999,-0.011,,1.4051486999999998,0.11,14.831591,,0.9998742,0.5897373,14.824125,15.971415499999999,16.650470000000002,19.10296,15.971415499999999,0.94167596,18.597474098205566,5,17.690733743528536,2.0849512
5,0.7466348,15.824333,3.1708107000000005,7.5808015,20.699009,15.177391,-0.115,120,15.913105999999999,-0.012,,1.5241753,0.11,20.027608999999998,,0.9998742,1.4224173999999998,15.381172,15.971415499999999,16.715815,16.331022,15.971415499999999,1.2634670000000001,19.224138975143433,6,17.614984010043052,2.3908085999999997
6,0.013641565,15.728679000000001,2.4053967000000003,4.416754,10.924186,15.142526,-0.14,140,15.154758,-0.014,,1.6041397,0.11,10.049989,,0.9998742,0.00032991328,12.895261999999999,15.971415499999999,16.678947,14.716281,15.971415499999999,0.6309648,20.222333431243893,7,16.798549042278477,1.8361851999999999
7,0.005609154200000001,15.813413,9.185583,12.112369000000001,25.907124,15.104810999999998,-0.145,160,16.406546,-0.015,,9.025708999999999,0.11,24.656643,,0.9998742,9.025708999999999,12.842928,16.406546,16.547363,15.196665,16.406546,1.5140461,21.203454494476322,8,18.148003331443594,1.3186282
8,0.0020446987,15.880751,9.077435000000001,14.634584,27.599977000000003,15.566013,-0.149,180,16.419449,-0.015,,7.3278003,0.11,26.576393,,0.9998742,5.2282047,13.143281,16.419449,16.43028,19.077755,16.419449,1.6260649,22.22385859489441,9,18.16187723868054,1.6121938
9,0.00043464949999999996,15.918645999999999,9.333333999999999,16.671608,28.17414,14.846613,-0.155,200,16.259716,-0.016,,7.133539,0.11,27.250294,,0.9998742,3.7947123,11.985750999999999,16.419449,16.325148000000002,8.043694,16.419449,1.6671607,23.23252558708191,10,17.978195174724036,1.7862436000000002
10,1.0788308000000003e-08,15.967022,7.8422174,10.857808,17.384272,14.9253845,-0.185,220,16.450775,-0.019,,7.528801400000001,0.11,16.190104,,0.9998742,0.663327,6.759409,16.450775,16.229881,15.316154000000001,16.450775,0.9870735,24.144573211669922,11,18.19836913834955,1.3845329
11,5.058703299999999e-07,15.988739,9.458963,18.345087,25.82301,14.689758,-0.176,240,16.227634,-0.018,,6.580767999999999,0.11,24.970512,,0.99989784,6.580767999999999,9.324366,16.450775,16.142870000000002,12.24898,16.450775,1.5287572,25.016355276107788,12,17.969396271843927,1.9394395
12,0.002900836,16.044428,4.8730535999999995,12.813319,16.687214,14.415501999999998,-0.149,260,16.71268,-0.015,,2.6582822999999998,0.11,16.048409,,0.99990726,0.33663258,12.771386,16.71268,16.062826,10.795328,16.71268,0.9856398999999999,25.929701089859012,13,18.472831485658507,2.6294231
