,ReturnMean,DenMISELogFirst,DenMISEMeanLog,Bound,IWMean,TimeElapsed,ReturnAbsMax,LQGsigma,IWFirstEpisode,target_sum_log_mean,IWMin,MISE,ReturnMax,IWNorm2,ReturnStepMax,LQGmu1,LQGmu01,IWNorm1,Iteration,ReturnLastEpisode,IWLastEpisode,SqrtESSClassic,ReturnMin,TimestepsSoFar,URet,IWMax,DenMISELogLast
16,9.521319,14.268804000000001,12.909880000000001,26.292804999999998,1.0710034,13.73296356201172,15.644507999999998,0.11,1.675928e-26,5.0112853,,9.815543,15.644507999999998,6.3920712,0.99262077,0.037,0.004,18.207058,17,9.269662,1.6179643,2.8483815,,340,10.200183474311324,3.7034687999999996,13.87421
17,9.497384,14.211645,13.139706,24.752229999999997,0.9688689,14.55155611038208,15.644507999999998,0.11,4.463612599999999e-26,5.4901714,,8.874376,15.644507999999998,5.8999205,0.99262077,0.036,0.004,17.43964,18,9.090487,1.4059423,2.9559112,,360,9.984226849012726,3.3472767,17.01124
18,9.4786,14.157577499999999,13.258694,21.5548,0.8434796,15.413657426834106,15.644507999999998,0.11,8.4036714e-32,6.7088394000000005,,7.6911380000000005,15.644507999999998,4.733942,0.99262077,0.049,0.005,16.026112,19,9.140462,0.4637031,3.3853629,,380,10.042218512003668,2.7739182000000002,15.454061
19,9.459100999999999,14.106284,13.318565,21.921331,0.8332113000000001,16.15244698524475,15.644507999999998,0.11,3.8132608e-32,7.020166000000001,,7.592562700000001,15.644507999999998,5.0875754,0.99262077,0.05,0.005,16.664227,20,9.088633,1.3870403999999998,3.275475,,400,9.982425315586008,3.3699508000000002,14.616442999999999
20,9.449648,14.057494,13.103847,21.877935,0.7863142,16.82702946662903,15.644507999999998,0.11,2.1076667999999995e-32,7.0043235,,7.1677,15.644507999999998,5.1754947,0.99262077,0.051,0.005,16.512598,21,9.260568,0.5940884,3.1905353,,420,10.183888639787076,3.7005985,8.982282000000001
21,9.432812,14.010974,13.230392000000002,21.754951000000002,0.7608665,17.621416091918945,15.644507999999998,0.11,1.2212393999999997e-32,7.3313937000000005,,6.932498,15.644507999999998,5.286498,0.99262077,0.051,0.005,16.739063,22,9.079248,1.0204314,3.1663802000000003,,440,9.971880624263044,3.9281998,16.106607
22,9.420878,13.966522,13.363475,21.540321,0.7237811,18.415486335754395,15.644507999999998,0.11,7.36431e-33,7.631796400000001,,6.594956,15.644507999999998,5.3010077,0.99262077,0.052,0.005,16.646964999999998,23,9.158358,0.7484199,3.1403396,,460,10.054416106193573,4.0682564,16.535147
23,9.407027000000001,13.923963,13.458767000000002,21.284088,0.68828076,19.16335391998291,15.644507999999998,0.11,4.5413832e-33,7.8759723,,6.2697473,15.644507999999998,5.284452,0.99262077,0.052,0.005,16.518738,24,9.088439,0.7457246999999999,3.1259131,,480,9.982332926383474,4.152378,15.930155
24,9.394524,13.883141,13.578753,21.107525,0.67745227,19.915356874465946,15.644507999999998,0.11,2.7304475e-33,8.144549000000001,,6.169324,15.644507999999998,5.390559,0.99262077,0.053,0.005,16.936306,25,9.094444000000001,1.3539318999999999,3.1418459999999997,,500,9.989947817231794,4.239833,16.772312
25,9.381862,13.84392,13.463299,21.609196,0.71987,20.467936515808105,15.644507999999998,0.11,1.5970727e-33,8.181983,,6.550202400000001,15.644507999999998,6.0053754,0.99262077,0.054,0.005,18.716620000000002,26,9.065315,2.7916725,3.1166443999999998,,520,9.957554933601577,4.328221,10.901542999999998
26,9.370610000000001,13.80618,13.516314999999999,21.575047,0.7232413000000001,21.19338798522949,15.644507999999998,0.11,8.810794e-34,8.344717999999999,,6.578199400000001,15.644507999999998,6.2397013,0.99262077,0.054,0.005,19.527515,27,9.078078,1.8738363999999998,3.1295593,,540,9.970718789513985,4.4423914,15.180867000000001
27,9.361234,13.769812,13.429464999999999,21.380682,0.68961585,21.610108852386475,15.644507999999998,0.11,4.824271499999999e-34,8.324667999999999,,6.271672,15.644507999999998,6.216101999999999,0.99262077,0.055,0.005,19.309244,28,9.108057,0.9146312,3.1063267999999997,,560,10.002012805801897,4.522101999999999,11.368030000000001
28,9.350717999999999,13.734720000000001,13.342198999999999,24.101765,0.84715146,21.881242752075195,15.644507999999998,0.11,3.5217387999999992e-34,8.416115,,7.695983999999999,15.644507999999998,8.58762,0.99262077,0.055,0.006,24.567392,29,9.056258,6.1934605000000005,2.860792,,580,9.946751114508821,6.1934605000000005,11.214571000000001
29,9.341864,13.700819000000001,13.453532000000001,23.4095,0.8004922,22.3648419380188,15.644507999999998,0.11,2.524566e-34,8.609927,,7.2718039999999995,15.644507999999998,8.257275,0.99262077,0.056,0.006,24.014767000000003,30,9.085102000000001,0.60328394,2.9083164,,600,9.97825386613083,5.9226375,16.857864000000003
30,9.334678,13.668029,13.578203,22.916754,0.7510524000000001,23.113704442977905,15.644507999999998,0.11,1.7920301e-34,8.787834,,6.8226776,15.644507999999998,7.9838943,0.99262077,0.056,0.006,23.282623,31,9.119109,0.33972836,2.9161987000000003,,620,10.013207881801199,5.7295875999999994,17.536057
31,9.327238000000001,13.636281,13.631075,22.482914,0.71111685,23.851781606674194,15.644507999999998,0.11,1.2604851e-34,8.895472,,6.4596405,15.644507999999998,7.768890400000001,0.99262077,0.056,0.006,22.75574,32,9.096611,0.4830342000000001,2.9290847999999996,,640,9.9934733550464,5.589810400000001,15.533639
32,9.320300999999999,13.605509,13.686015,22.149641,0.6716233,24.842007875442505,15.644507999999998,0.11,8.824008499999999e-35,8.989780999999999,,6.1006017,15.644507999999998,7.578889,0.99262077,0.057,0.006,22.163567999999998,33,9.098342,0.38454437,2.9243822,,660,9.992670869206046,5.4813433,15.744810000000001
33,9.312938,13.575656,13.832241,21.97296,0.7020523,25.770811796188354,15.644507999999998,0.11,5.794348e-35,9.210713,,6.375304,15.644507999999998,7.932764,0.99262077,0.057,0.006,23.869778,34,9.069933,2.6542091,3.0090115,,680,9.961752310730931,5.482912000000001,18.99556
34,9.3067,13.546667999999999,13.821045000000002,21.701995999999998,0.6887185,26.43312430381775,15.644507999999998,0.11,3.7050670000000003e-35,9.237652,,6.254012599999999,15.644507999999998,7.9341135,0.99262077,0.057,0.006,24.105148,35,9.094579,1.216077,3.0381652999999997,,700,9.988878980692702,5.512576999999999,13.749204
35,9.300025,13.518497,13.835567999999999,22.29508,0.7625036000000001,27.135900735855106,15.644507999999998,0.11,2.2945684e-35,9.311019,,6.9216003,15.644507999999998,8.991527,0.99262077,0.058,0.006,27.450129999999998,36,9.066443,4.3730307,3.0528889,,720,9.957609382225376,5.5689154,14.665020000000002
36,9.295119,13.491098000000001,13.734662,22.646620000000002,0.8260088,28.24334478378296,15.644507999999998,0.11,1.3488557999999996e-35,9.247547,,7.501817699999999,15.644507999999998,9.862041,0.99262077,0.059,0.006,30.562325,37,9.118488000000001,4.112237,3.0989857000000005,,740,10.020862520750716,5.669137,10.354855
37,9.28947,13.464429999999998,13.896823000000001,22.484648,0.81671584,29.353023290634155,15.644507999999998,0.11,7.564836e-36,9.401489,,7.416707000000001,15.644507999999998,9.963807000000001,0.99262077,0.059,0.006,31.035202,38,9.080457000000001,1.4595916000000002,3.1147935,,760,9.972951698011679,5.7915730000000005,20.090525
38,9.284721000000001,13.438455,13.932929999999999,22.345856,0.79973614,30.16567230224609,15.644507999999998,0.11,4.0534616999999995e-36,9.406888,,7.262634299999999,15.644507999999998,10.023566,0.99262077,0.06,0.006,31.189709000000004,39,9.104299000000001,1.2492348999999998,3.1116377999999996,,780,9.998372118448676,5.9217625,15.507354999999999
39,9.27931,13.413136999999999,14.010935,22.299164,0.8101904999999999,30.44674754142761,15.644507999999998,0.11,1.9798297999999997e-36,9.439613,,7.356114999999999,15.644507999999998,10.318181,0.99262077,0.06,0.006,32.40762,40,9.068298,2.4269533,3.1408267000000003,,800,9.959848996193351,6.101849,17.271486
40,9.274571,13.388444,14.094470999999999,22.203606,0.7933716,31.386974811553955,15.644507999999998,0.11,8.921954e-37,9.437007000000001,,7.202975,15.644507999999998,10.396492,0.99262077,0.061,0.006,32.528236,41,9.085016,1.5187545,3.1287703999999996,,820,9.976764721662066,6.288594,17.64452
41,9.269517,13.3643465,14.1218,23.121067,0.8810014000000002,32.101905107498176,15.644507999999998,0.11,4.114733e-37,9.408716,,7.9956245,15.644507999999998,11.924791,0.99262077,0.062,0.006,37.00206,42,9.062256,6.1465874000000005,3.1029525000000002,,840,9.95376867695243,6.354311,15.466894
42,9.266478,13.3408165,13.88009,22.991753,0.83067137,32.790292978286736,15.644507999999998,0.11,1.7729273999999997e-37,9.024969,,7.5389757,15.644507999999998,11.760373,0.99262077,0.063,0.006,35.71887,43,9.138822,0.47484269999999995,3.0372223999999997,,860,10.033958857189113,6.399032599999999,3.87293
43,9.26245,13.317827,13.842120999999999,22.796532,0.79875225,33.14609217643738,15.644507999999998,0.11,6.723833599999999e-38,8.822625,,7.2490664,15.644507999999998,11.642364,0.99262077,0.064,0.006,35.1451,44,9.089273,1.4452969,3.0187254,,880,9.982022604547042,6.4460907,12.402033
44,9.258606,13.295354000000001,13.774919,22.631975,0.7719406,33.610546112060554,15.644507999999998,0.11,2.0255876999999999e-38,8.516335,,7.005658599999999,15.644507999999998,11.565645,0.99262077,0.065,0.006,34.737328000000005,45,9.089437,2.1269686,3.0034924,,900,9.98348092967196,6.505378,11.040631
45,9.254611,13.2733755,13.770444,22.667284,0.6851468000000001,34.020535707473755,15.644507999999998,0.11,,8.128844,,6.217279,15.644507999999998,11.046489,0.99262077,0.066,0.007,31.516752,46,9.074854,0.06806442,2.8531013,,920,9.967368439237235,6.439854,13.817004
46,9.250577999999999,13.251869000000001,13.797305999999999,22.4525,0.6100886,34.870530366897576,15.644507999999998,0.11,,7.671765,,5.53518,15.644507999999998,10.335683,0.99262077,0.068,0.007,28.674164,47,9.065037,1.3709972,2.7742882,,940,9.95675374656288,6.2321089999999995,15.363947
47,9.246636,13.230816,13.749285999999998,25.91639,0.78460556,35.4036054611206,15.644507999999998,0.11,,7.550527000000001,,7.115667999999999,15.644507999999998,15.086343,0.99262077,0.068,0.007,37.661068,48,9.061415,11.773596000000001,2.4963683999999997,,960,9.952096726336238,11.773596000000001,11.894287
48,9.242769000000001,13.2101965,13.742016,24.919857,0.7835816,35.92451286315918,15.644507999999998,0.11,,7.351581599999999,,7.104989,15.644507999999998,14.574032,0.99262077,0.069,0.007,38.3955,49,9.057114,4.698992,2.6345146,,980,9.947508250126107,10.840709,13.642313
49,9.23906,13.189994,13.654632999999999,24.119587,0.73144335,36.650907278060906,15.644507999999998,0.11,,6.965257000000001,,6.6313604999999995,15.644507999999998,13.627407999999999,0.99262077,0.07,0.007,36.572165999999996,50,9.057311,2.569436,2.6837212999999998,,1000,9.947351102757423,10.199893,9.619253
50,9.235534,13.170191,13.702219,23.497375,0.6706405,37.972756624221795,15.644507999999998,0.11,,6.567087,,6.079317,15.644507999999998,12.693357,0.99262077,0.072,0.007,34.202667,51,9.0592575,2.8694901,2.6945326,,1020,9.950847609007146,9.675796499999999,16.374138000000002
51,9.232159,13.150773000000001,13.790308,23.01441,0.5852143,38.83249616622925,15.644507999999998,0.11,,5.9690557,,5.3042274,15.644507999999998,11.483073,0.99262077,0.073,0.007,30.431145,52,9.059996,3.0659384999999997,2.650087,,1040,9.95085174296764,9.014268,18.630905
52,9.228779,13.131723999999998,13.768854000000001,23.553612,0.5279489,39.688461780548096,15.644507999999998,0.11,,4.92799,,4.7835593,15.644507999999998,11.190515,0.99262077,0.076,0.008,27.981293,53,9.053034,6.45631,2.5004473,,1060,9.944168163944337,7.789185499999999,13.081101
53,9.225266,13.113032,13.749414000000002,31.127153000000003,0.8485786,40.04169821739197,15.644507999999998,0.11,,4.949708,,7.6804595,15.644507999999998,22.892027,0.99262077,0.076,0.008,45.823242,54,9.039102,20.611995999999998,2.0017118000000003,,1080,9.927325776733786,20.611995999999998,13.202604000000001
54,9.22189,13.094683999999999,13.732651999999998,29.789469,0.9849654,40.98635482788086,15.644507999999998,0.11,,4.9010344,,8.912158999999999,15.644507999999998,24.097668,0.99262077,0.077,0.008,54.173095999999994,55,9.03962,15.208569,2.2480637999999997,,1100,9.928386419272352,16.450188,13.044003
55,9.218595500000001,13.076665,13.729248000000002,29.523106,1.1208194,42.05578231811523,15.644507999999998,0.11,,4.8652987,,10.13857,15.644507999999998,25.923635,0.99262077,0.077,0.008,62.76589,56,9.037351,15.793307999999998,2.4211838,,1120,9.925762261727142,15.793307999999998,13.630287
56,9.216467,13.058966,13.801154,28.008754999999997,0.9836075999999999,43.0919132232666,15.644507999999998,0.11,,4.8224077,,8.898023,15.644507999999998,22.82921,0.99262077,0.078,0.008,56.065630000000006,57,9.097258,0.63936067,2.4558725,,1140,9.99077228044066,13.849157,17.790907
57,9.213617,13.041574,13.803266,26.673284999999996,0.92772585,44.388784408569336,15.644507999999998,0.11,,4.700330999999999,,8.392619999999999,15.644507999999998,20.958319,0.99262077,0.078,0.008,53.808098,58,9.0512,3.4295516000000004,2.5673862,,1160,9.941595719174636,12.603453,14.002032999999999
58,9.211103,13.024479,13.854954999999999,25.675056,0.86925703,45.364413738250725,15.644507999999998,0.11,,4.5869637,,7.864206299999999,15.644507999999998,19.462639000000003,0.99262077,0.079,0.008,51.286163,59,9.065234,2.5372717000000002,2.6351085,,1180,9.955567961802174,11.736814500000001,16.97503
59,9.20839,13.007672,13.874092999999998,24.954342,0.8564295,46.80089378356934,15.644507999999998,0.11,,4.371748,,7.7477865,15.644507999999998,18.838816,0.99262077,0.08,0.008,51.385773,60,9.048407000000001,4.8281155,2.7276540000000002,,1200,9.937362466185023,11.221155,15.174752
60,9.205758,12.991142,13.802475,24.341920000000002,0.803589,47.43363785743714,15.644507999999998,0.11,,3.9982599999999997,,7.269291,15.644507999999998,17.831220000000002,0.99262077,0.081,0.008,49.01893,61,9.047866,2.5797386,2.7490506000000003,,1220,9.937315975835821,10.813141,9.685668
61,9.2032,12.974882000000001,13.744991,23.824185999999997,0.74503213,48.33480048179626,15.644507999999998,0.11,,3.5749483,,6.739102000000001,15.644507999999998,16.815147,0.99262077,0.082,0.008,46.191994,62,9.04715,2.3566580000000004,2.7470467,,1240,9.93727798949223,10.431952,10.465925
62,9.200460000000001,12.958881,13.777222,25.560485999999997,0.88414377,49.262038230895996,15.644507999999998,0.11,,3.4732807,,7.993937,15.644507999999998,20.848112,0.99262077,0.082,0.008,55.70105699999999,63,9.030544,14.0656805,2.6717556,,1260,9.918503721670918,14.0656805,16.05637
63,9.1977005,12.943133,13.756333999999999,26.712215000000004,1.0320911,50.11762356758118,15.644507999999998,0.11,,3.3976917,,9.327294,15.644507999999998,24.467388,0.99262077,0.083,0.008,66.05383,64,9.023833999999999,15.399337,2.6996683999999997,,1280,9.911507575383444,15.399337,12.597726
64,9.195386,12.927629,13.670081,25.754814,0.9563744000000001,51.36828780174256,15.644507999999998,0.11,,3.1997726,,8.643101,15.644507999999998,22.664785000000002,0.99262077,0.083,0.008,62.164336999999996,65,9.047271,1.5718427,2.7427718999999997,,1300,9.935985374956015,14.243348999999998,8.175282000000001
65,9.193237,12.912362,13.6534,25.09573,0.8781288,52.29733848571777,15.644507999999998,0.11,,3.0415444,,7.9358807,15.644507999999998,21.190073,0.99262077,0.084,0.008,57.9565,66,9.053585,0.5948299,2.7350779,,1320,9.94364832143901,13.400258,12.660022999999999
66,9.190854,12.897324000000001,13.679269,24.868965,0.9297131,53.57278919219971,15.644507999999998,0.11,,2.9123611,,8.40121,15.644507999999998,21.856218,0.99262077,0.084,0.008,62.290775,67,9.033505,8.51639,2.8500254000000003,,1340,9.921659696637645,12.941129,15.547595999999999
67,9.188385,12.882508999999999,13.687898,25.706219,1.0516306,55.442615032196045,15.644507999999998,0.11,,2.827066,,9.499984,15.644507999999998,24.692842000000002,0.99262077,0.085,0.008,71.51088,68,9.022983,13.71385,2.8960166000000003,,1360,9.909412531482849,13.71385,14.377554
68,9.186269,12.86791,13.717122,25.078354,1.0264434,57.04490375518799,15.644507999999998,0.11,,2.7102527999999997,,9.272574,15.644507999999998,23.851562,0.99262077,0.085,0.009,70.82459,69,9.042325,3.7210852999999995,2.9693902000000003,,1380,9.93105937227464,13.267957999999998,15.705272
69,9.183944,12.853521,13.724053,25.514421,1.1212647,58.445901155471795,15.644507999999998,0.11,,2.596102,,10.127094,15.644507999999998,25.732748,0.99262077,0.086,0.009,78.488525,70,9.0235195,12.112291,3.0501416,,1400,9.910391735762119,12.792922,14.223131
70,9.181993499999999,12.839336,13.657577499999999,24.978873999999998,1.0833926,59.86408567428589,15.644507999999998,0.11,,2.356447,,9.785172,15.644507999999998,24.90145,0.99262077,0.086,0.009,76.920876,71,9.045521,2.7367501,3.089012,,1420,9.934625401176783,12.481436,8.937607
71,9.180057000000001,12.825351,13.702604000000001,24.53804,1.0530728999999999,60.91061878204346,15.644507999999998,0.11,,2.1924798,,9.511313000000001,15.644507999999998,24.275723,0.99262077,0.087,0.009,75.82125,72,9.042469,3.0434256,3.1233366,,1440,9.931118650654174,12.293825,16.86543
72,9.178111,12.811557,13.703520999999999,24.181879000000002,1.0304389999999999,62.089996099472046,15.644507999999998,0.11,,1.9387083999999999,,9.306664,15.644507999999998,23.84104,0.99262077,0.088,0.009,75.22204599999999,73,9.037979,3.5588207,3.1551495,,1460,9.926136765348906,12.210223,13.761806
73,9.176224000000001,12.797952,13.700509,25.020544,1.1333095,63.22596383094788,15.644507999999998,0.11,,1.7507724999999998,,10.236653,15.644507999999998,26.417140000000003,0.99262077,0.089,0.009,83.8649,74,9.038566000000001,13.37304,3.1746397,,1480,9.927015747963775,13.37304,13.492525
74,9.174375,12.784529,13.731001000000001,25.284187,1.2014841,64.29309177398682,15.644507999999998,0.11,,1.573328,,10.852891,15.644507999999998,27.707759999999997,0.99262077,0.089,0.009,90.111305,75,9.037548,11.038152,3.2522047,,1500,9.92665769489076,13.088868,15.905648999999999
75,9.172447,12.771283,13.695242000000002,24.989643,1.1992315,65.04228234291078,15.644507999999998,0.11,,1.2541461999999999,,10.831866,15.644507999999998,27.493402000000003,0.99262077,0.09,0.009,91.141594,76,9.027894,5.6716239999999996,3.315035,,1520,9.915889346540467,12.989375,10.867806
76,9.170585,12.758211,13.755882999999999,24.887222,1.2131938,66.73778867721558,15.644507999999998,0.11,,0.940874,,10.957352,15.644507999999998,27.725851000000002,0.99262077,0.091,0.009,93.415924,77,9.02902,7.0939603,3.3692718,,1540,9.917818590665576,13.052967,18.21922
77,9.168735,12.745308,13.7202215,24.694470000000003,1.1977105,68.59730982780458,15.644507999999998,0.11,,0.36695296,,10.816783000000001,15.644507999999998,27.623603999999997,0.99262077,0.092,0.009,93.42142,78,9.0262785,5.382999,3.3819418,,1560,9.914496971838076,13.318883999999999,10.814437
78,9.166892,12.732569,13.687856,24.701141,1.1850405000000002,69.8613564968109,15.644507999999998,0.11,,-0.5627199,,10.701249,15.644507999999998,27.925553999999998,0.99262077,0.094,0.009,93.618195,79,9.023144,7.513236999999999,3.3524203000000004,,1580,9.910072679621914,13.910085999999998,11.017116999999999
79,9.165436,12.71999,13.695834,24.466204,0.94961137,70.95482921600342,15.644507999999998,0.11,,-4.3619650000000005,,8.578069000000001,15.644507999999998,25.717318,0.99262077,0.1,0.01,75.96891,80,9.050444,11.565039,2.9539983,,1600,9.93748916975802,14.535262,14.19249
80,9.163707,12.707567,13.751299,23.19906,0.9263761999999999,71.43414568901063,15.644507999999998,0.11,,-4.1909222999999995,,8.367377000000001,15.644507999999998,23.712629999999997,0.99262077,0.1,0.01,75.03647600000001,81,9.025357000000001,6.609209,3.1644099,,1620,9.912949190884392,12.396676,18.280191000000002
81,9.161821,12.695297,13.759648,26.829763,1.0148065999999998,72.41119241714479,15.644507999999998,0.11,,-5.1915207,,9.159084,15.644507999999998,31.330492,0.99262077,0.101,0.01,83.21414,82,9.009074,25.046776,2.6560113,,1640,9.89518080596372,25.046776,14.543407
82,9.160200999999999,12.683176,13.745996,26.763643,0.8920958000000001,74.08606815338135,15.644507999999998,0.11,,-7.117387299999999,,8.050930000000001,15.644507999999998,29.521821999999997,0.99262077,0.104,0.01,74.04395,83,9.027362,15.731541,2.508109,,1660,9.91400247582332,21.665472,12.669553
83,9.158435,12.6712,13.775372,26.560271999999998,0.15312771,75.75060057640077,15.644507999999998,0.11,,-17.236694,,1.3806795,15.644507999999998,6.900786999999999,0.99262077,0.116,0.012,12.862728,84,9.011858,3.3155632000000006,1.863951,,1680,9.898670115414237,5.4738417,16.371267
84,9.156348,12.659366,13.769063000000001,42.045033000000004,0.5940331999999999,76.73133540153503,15.644507999999998,0.11,,-17.154062,,5.339851,15.644507999999998,39.488792,0.99262077,0.116,0.012,50.49282,85,8.981072,39.00737,1.2786621,,1700,9.863580562931391,39.00737,14.083332999999998
85,9.154239,12.647669,13.7721,35.659843,0.7893796999999999,77.45396065711975,15.644507999999998,0.11,,-17.202293,,7.091454,15.644507999999998,41.322540000000004,0.99262077,0.117,0.012,67.88665999999999,86,8.974874,29.44973,1.6428481,,1720,9.857197643904492,29.44973,14.514299
86,9.152223,12.636108,13.750587,32.581383,0.9089195999999999,77.9598743915558,15.644507999999998,0.11,,-17.432766,,8.164114,15.644507999999998,41.13946,0.99262077,0.117,0.012,79.076004,87,8.978935,23.13953,1.9221449000000002,,1740,9.86134983121148,24.608632999999998,12.200206
87,9.150451,12.62468,13.794113000000001,30.3777,0.93134403,79.1097729206085,15.644507999999998,0.11,,-17.823994,,8.367359,15.644507999999998,38.435844,0.99262077,0.118,0.012,81.958275,88,8.99625,13.621851999999999,2.1323397,,1760,9.880636529457961,22.069682999999998,17.761263
88,9.148484,12.613380000000001,13.805823,29.441093,1.0227965,80.7504951953888,15.644507999999998,0.11,,-18.308031,,9.186544999999999,15.644507999999998,39.284264,0.99262077,0.119,0.012,91.02889,89,8.975404,19.745045,2.3171847000000003,,1780,9.85803204674381,20.19315,14.982513
89,9.146664,12.602207,13.822976,28.470115999999997,1.0580066000000001,82.1358289718628,15.644507999999998,0.11,,-19.10249,,9.502492,15.644507999999998,38.48227,0.99262077,0.121,0.012,95.2206,90,8.984663000000001,13.60914,2.4744017000000005,,1800,9.868061187223702,19.186455,15.407367
90,9.144964,12.591157,13.835945,27.519075,1.0136743000000001,82.77787756919861,15.644507999999998,0.11,,-20.539505,,9.104216000000001,15.644507999999998,36.193034999999995,0.99262077,0.122,0.012,92.244354,91,8.991968,7.172696000000001,2.548677,,1820,9.876589063267751,18.814135,15.021166000000001
