,LQGmu01,ReturnMin,LQGmu1,TimeElapsed,IWNorm2,IWLastEpisode,Bound,DenMISELogFirst,ReturnAbsMax,DenMISEMeanLog,Iteration,LQGsigma,ReturnMax,DenMISELogLast,URet,IWFirstEpisode,IWNorm1,ReturnMean,target_sum_log_mean,MISE,TimestepsSoFar,IWMean,IWMax,ReturnLastEpisode,SqrtESSClassic,IWMin,ReturnStepMax
16,0.008,,0.082,57.22145438194275,16.473074,3.6513478999999998,33.954735,12.422718,15.807039999999999,12.190468,17,0.11,15.807039999999999,14.305457999999998,9.935449670247806,,25.577442,12.717737,-59.56661,13.593782000000001,340,1.5045555,15.378510999999998,9.046135000000001,1.5526818000000002,,0.9929538
17,0.008,,0.084,59.28195142745972,15.707969,2.6662903,32.601025,12.36556,15.807039999999999,12.448565499999999,18,0.11,15.807039999999999,16.616962,9.936268323444821,,24.392673000000002,12.513752,-56.778442000000005,12.242741,360,1.3551486000000001,14.976651,9.046004,1.5528853,,0.9929538
18,0.009,,0.087,61.4911949634552,15.672324,4.1013684,31.901127000000002,12.311492,15.807039999999999,12.459888000000001,19,0.11,15.807039999999999,12.540201,9.924776903299913,,24.411939999999998,12.33078,-54.918983,11.60507,380,1.2848389,14.874507999999999,9.037274,1.5576464,,0.9929538
19,0.009,,0.091,64.62234687805176,14.418188,2.2748816,31.175584999999998,12.260199,15.807039999999999,12.578102000000001,20,0.11,15.807039999999999,14.748904999999999,9.927124969046105,,21.020514000000002,12.166175,-53.86455,9.491159,400,1.0510256000000002,13.962664000000002,9.038679,1.4579165,,0.9929538
20,0.009,,0.093,68.58294582366943,14.407896,10.154741,29.098915,12.211409,15.807039999999999,12.705647,21,0.11,15.807039999999999,15.364997,9.91122022763595,,24.57433,12.016518,-51.899879999999996,10.563623,420,1.1702062,10.154741,9.023374,1.7056154,,0.9929538
21,0.009,,0.089,72.02514815330504,9.750974000000001,4.6805296,22.709536,12.164888000000001,15.807039999999999,12.756852,22,0.11,15.807039999999999,13.819938,9.916410701789287,,23.902835999999997,11.880732,-46.6036,9.812819500000002,440,1.0864924999999999,5.333483,9.029233,2.4513279999999997,,0.9929538
22,0.01,,0.101,75.32232785224916,6.4004636,0.29742843,22.843353,12.120436999999999,15.807039999999999,12.793409,23,0.11,15.807039999999999,13.575444000000001,9.923407142627534,,10.898264,11.75703,-51.942318,4.2766566,460,0.47383755,4.5056577,9.035589,1.7027304,,0.9929538
23,0.011,,0.108,78.59503197669983,19.258224,19.18437,36.01205,12.077877,15.807039999999999,12.915054,24,0.11,15.807039999999999,16.252434,9.894874423808485,,21.913025,11.642560000000001,-53.997344999999996,8.228069,480,0.9130427,19.18437,9.009767,1.1378528,,0.9929538
24,0.011,,0.11,81.48315405845642,33.05995,31.640959999999996,39.840927,12.037055,15.807039999999999,12.798382,25,0.11,15.807039999999999,10.279218,9.869256394688511,,42.687813,11.536358,-53.302364000000004,15.357122,500,1.7075125,31.640959999999996,8.987484,1.2912242,,0.9929538
25,0.012,,0.115,85.53203773498534,25.277542,5.113956,35.211975,11.997835,15.807039999999999,12.986405,26,0.11,15.807039999999999,17.46681,9.892060150757482,,34.155365,11.439024,-54.81142,11.815172,520,1.3136678999999998,24.486595,9.005666999999999,1.3512138,,0.9929538
26,0.012,,0.123,89.42334723472595,13.216851,6.7244635,26.630573,11.960094,15.807039999999999,13.00935,27,0.11,15.807039999999999,13.577773,9.87488293212261,,21.441816,11.348309500000001,-58.804069999999996,7.1434836,540,0.79414135,11.107191,8.989733,1.622309,,0.9929538
27,0.013,,0.128,93.18450021743773,20.158945000000003,19.448254000000002,31.486465000000003,11.923727,15.807039999999999,13.014984,28,0.11,15.807039999999999,13.45234,9.841720514118245,,28.519334999999998,11.263002,-60.738037,9.139992999999999,560,1.0185476999999998,19.448254000000002,8.959742,1.4147235,,0.9929538
28,0.014,,0.135,97.87785720825195,22.226742,16.310251,31.160946000000003,11.888636,15.807039999999999,12.800391000000001,29,0.11,15.807039999999999,6.9395447,9.824655216762377,,34.026627000000005,11.183092,-64.23776,10.510119,580,1.173332,16.310251,8.9455805,1.5308868999999998,,0.9929538
29,0.011,,0.112,101.22752237319945,13.844041,0.19574559,23.770970000000002,11.854733,15.807039999999999,12.852685000000001,30,0.11,15.807039999999999,14.397313,9.842980644463072,,29.089577000000002,11.109019,-43.43671,8.725489,600,0.96965253,7.8283043,8.960929,2.1012343999999996,,0.9929538
30,0.049,,0.453,104.42061686515808,5.5677646e-10,,5.6780567,11.821944,15.807039999999999,12.537747999999999,31,0.11,15.807039999999999,3.1960634999999997,9.84927933993246,,3.1e-09,11.039933,-401.87866,1.8677503999999998e-38,620,,6.524873299999999e-38,8.967335,5.5677642999999994,,0.9929538
31,0.047,,0.438,108.0760395526886,54.89235,54.89235,46.41301,11.790194999999999,15.807039999999999,12.020955,32,0.11,15.807039999999999,-3.0154397,9.470143849690595,,54.89235,10.964535,-379.14716,14.798929999999999,640,1.7153859,54.89235,8.627172,1.0,,0.9929538
32,0.045,,0.422,112.76534390449524,37.500862,8.473457000000002,38.086525,11.759423,15.807039999999999,11.874623,33,0.11,15.807039999999999,7.1778026,9.376922467468107,,45.004475,10.891106,-356.28976,11.743471000000001,660,1.3637719,36.531017,8.541395,1.2000917,,0.9929538
33,0.043,,0.405,116.89600610733031,32.41245,8.579436999999999,34.70715,11.729569999999999,15.807039999999999,11.978480000000001,34,0.11,15.807039999999999,15.417105,9.421677772292279,,43.042984000000004,10.823094000000001,-333.0941,10.900953999999999,680,1.2659701,31.071789000000003,8.5787,1.327977,,0.9929538
34,0.041,,0.387,120.88985300064087,27.686378,4.3250684999999995,32.80134,11.700583,15.807039999999999,11.982763,35,0.11,15.807039999999999,12.144730000000001,9.417910185492053,,36.89707,10.758816,-310.00415,9.079147,700,1.0542021000000001,26.951033000000002,8.573361,1.3326796,,0.9929538
35,0.036,,0.344,123.993243932724,23.933526999999998,13.813582,30.43658,11.672412,15.807039999999999,11.946095,36,0.11,15.807039999999999,10.808667999999999,9.472955152121887,,33.91198,10.699518,-265.77087,8.124805,720,0.94199944,19.540976999999998,8.624088,1.4169236,,0.9929538
36,0.166,,0.932,126.99316668510436,27.446993,0.73126477,34.452282000000004,11.645014,15.807039999999999,11.82782,37,0.11,15.807039999999999,7.7825103,9.428643050963343,,32.090378,10.642309,-460.36963,7.4126687,740,0.8673075000000001,27.287506,8.582771000000001,1.1691764999999998,,0.9929538
37,0.167,,0.934,130.86102652549744,17.106789000000003,4.9167304000000005,26.79867,11.618345,15.807039999999999,11.8609495,38,0.11,15.807039999999999,13.394278,9.405227819238467,,25.748495000000002,10.587608,-448.10434000000004,5.794903,760,0.677592,16.129404,8.563658,1.5051624,,0.9929538
38,0.165,,0.932,134.60473465919495,15.608804000000001,8.98184,23.133642000000002,11.592369999999999,15.807039999999999,11.905493,39,0.11,15.807039999999999,13.988769,9.389783777705812,,29.683645000000002,10.535355000000001,-435.88828,6.5097413,780,0.7611190999999999,11.621247,8.549737,1.9017245999999999,,0.9929538
39,0.162,,0.927,136.95603799819943,13.720436,4.8293447,20.836783999999998,11.567052,15.807039999999999,11.971876,40,0.11,15.807039999999999,14.855928,9.4026360688806,,30.143904,10.486018,-423.9453,6.4471755,800,0.7535976,9.183104,8.561889,2.1970077,,0.9929538
40,0.169,,0.936,140.8372106552124,15.688564000000001,10.212896,21.100285999999997,11.542359,15.807039999999999,11.953186,41,0.11,15.807039999999999,11.492196,9.302038429679852,,37.02754,10.436831,-414.41747999999995,7.7054043000000005,820,0.9031107,10.212896,8.469394,2.360161,,0.9929538
41,0.171,,0.938,142.85163617134094,14.768595999999999,5.9156523000000005,19.931757,11.518262,15.807039999999999,11.846066,42,0.11,15.807039999999999,7.604153999999999,9.382907023968228,,38.67491,10.391672999999999,-404.64594,7.859446000000001,840,0.9208312,8.375772,8.540155,2.6187264999999997,,0.9929538
42,0.172,,0.94,145.93911337852478,14.813722,6.828788799999999,19.498528,11.494731,15.807039999999999,11.8483515,43,0.11,15.807039999999999,12.06798,9.354302306312892,,41.804961999999996,10.348041,-395.0969,8.295978999999999,860,0.97220844,7.149578599999999,8.515495,2.8220432,,0.9929538
43,0.172,,0.94,153.2334876060486,14.442542999999999,5.463703,18.927567,11.471741999999999,15.807039999999999,11.868774,44,0.11,15.807039999999999,12.817872,9.375692983782512,,43.636974,10.306904,-385.84337999999997,8.464245,880,0.9917494000000001,6.2729664000000005,8.538003999999999,3.021419,,0.9929538
44,0.172,,0.94,157.90799975395203,13.884387,4.23687,18.305065,11.449268,15.807039999999999,11.881252,45,0.11,15.807039999999999,12.477299,9.389847030712083,,44.526709999999994,10.267883,-376.9258,8.447114,900,0.98948246,5.614954,8.5509815,3.2069626,,0.9929538
45,0.171,,0.939,160.46909141540527,13.198364999999999,2.9185,17.638428,11.42729,15.807039999999999,12.040421499999999,46,0.11,15.807039999999999,19.247139999999998,9.409332112113725,,44.463963,10.230926,-368.19073,8.254331,920,0.96660787,5.10297,8.567821,3.3688992999999994,,0.9929538
46,0.171,,0.938,165.06950116157532,13.194682,4.6085753,17.417164,11.405783999999999,15.807039999999999,12.054446,47,0.11,15.807039999999999,12.761047999999999,9.347693393325107,,46.49244,10.194346000000001,-359.9847,8.445002,940,0.98920083,4.6931652999999995,8.511738000000001,3.523574,,0.9929538
47,0.171,,0.938,168.3390071392059,13.156970999999999,4.318791,17.199612,11.384730000000001,15.807039999999999,12.103203,48,0.11,15.807039999999999,14.432455,9.339453115704538,,48.311817,10.159114,-352.1382,8.590008000000001,960,1.0064962,4.357868,8.503145,3.6719557999999997,,0.9929538
48,0.17,,0.938,172.6331446170807,12.647192,2.2053325,16.692265,11.364111,15.807039999999999,12.221175,49,0.11,15.807039999999999,17.902811,9.414301852474377,,48.110485,10.126683,-344.50647000000004,8.381617,980,0.98184663,4.0783252999999995,8.5700445,3.8040447,,0.9929538
49,0.17,,0.937,176.32266092300415,12.618591,3.7627983,16.511264999999998,11.343908,15.807039999999999,12.293476,50,0.11,15.807039999999999,15.876154000000001,9.356214411634568,,49.746548,10.094467999999999,-337.21643,8.492111999999999,1000,0.9949309999999999,3.8418424,8.515932000000001,3.9423218,,0.9929538
50,0.169,,0.936,181.2492470741272,12.497974000000001,3.272295,16.28306,11.324105,15.807039999999999,12.402832,51,0.11,15.807039999999999,17.89624,9.385757530255905,,50.970024,10.064060000000001,-330.13263,8.531211,1020,0.99941224,3.6389690000000003,8.54369,4.078263,,0.9929538
51,0.168,,0.935,186.30125093460083,12.468205000000001,3.4131784,16.124075,11.3046875,15.807039999999999,12.480554,52,0.11,15.807039999999999,16.464014000000002,9.353145272607742,,52.444042,10.034286,-323.36148,8.608047500000001,1040,1.0085393,3.4631941,8.515781,4.206222,,0.9929538
52,0.167,,0.934,190.79500365257263,12.302621,2.7219136,15.881885999999998,11.285639999999999,15.807039999999999,12.559866,53,0.11,15.807039999999999,16.693838,9.397106667150153,,53.297943000000004,10.006407000000001,-316.7902,8.584492,1060,1.0056216,3.3093367,8.556677,4.332243,,0.9929538
53,0.167,,0.933,194.36487746238708,12.287560000000001,3.1532803,15.747034,11.266948,15.807039999999999,12.578021000000001,54,0.11,15.807039999999999,13.551241000000001,9.340047273272463,,54.70033299999999,9.978553999999999,-310.55072,8.645433,1080,1.0129690999999998,3.1735685,8.502369999999999,4.4516835,,0.9929538
54,0.165,,0.931,196.62228441238403,11.96978,1.3982751,15.399347,11.248598,15.807039999999999,12.659116000000001,55,0.11,15.807039999999999,17.041061,9.424052869187673,,54.40674,9.953155,-304.44452,8.444077,1100,0.9892134,3.0528615,8.581576,4.5453415,,0.9929538
55,0.165,,0.931,201.58374071121216,11.978464,2.943534,15.28969,11.230578999999999,15.807039999999999,12.630435,56,0.11,15.807039999999999,11.077831,9.308999975529446,,55.812675,9.926801,-298.74515,8.504705,1120,0.9966549000000001,2.944859,8.4772835,4.659418,,0.9929538
56,0.165,,0.931,206.4499945640564,11.9776,2.823974,15.180382,11.21288,15.807039999999999,12.722421,57,0.11,15.807039999999999,17.89027,9.349903637798787,,57.143578000000005,9.901983,-293.1516,8.553901,1140,1.0025189,2.8476944,8.512222,4.7708699999999995,,0.9929538
57,0.165,,0.931,211.0119695663452,11.978366000000001,2.751077,15.075743,11.195488000000001,15.807039999999999,12.70415,58,0.11,15.807039999999999,11.672933,9.331265073683538,,58.447444999999995,9.877737,-287.90726,8.596674,1160,1.0077145,2.7597932999999997,8.495726,4.8794174,,0.9929538
58,0.166,,0.932,215.69664525985718,11.976525,2.6648412,14.973425,11.178393,15.807039999999999,12.632761,59,0.11,15.807039999999999,8.496694,9.338055523832177,,59.708576,9.854417,-282.92075,8.632177,1180,1.0120097,2.679888,8.501847,4.985467400000001,,0.9929538
59,0.166,,0.932,219.67689609527588,11.962309,2.5350683,14.866960999999998,11.161586999999999,15.807039999999999,12.67095,60,0.11,15.807039999999999,14.923785999999998,9.369247024443213,,60.882569999999994,9.832342,-277.97747999999996,8.655374,1200,1.0147095,2.6069237999999997,8.529933999999999,5.0895333,,0.9929538
60,0.166,,0.932,223.00481295585632,11.822969,1.7541511000000003,14.671470999999999,11.145058,15.807039999999999,12.771567999999998,61,0.11,15.807039999999999,18.805082000000002,9.415598805043457,,61.32038000000001,9.811687,-273.10297,8.57607,1220,1.0052521,2.5400124,8.572378,5.1865463,,0.9929538
61,0.165,,0.932,227.13352799415588,11.772722,2.157902,14.545232999999998,11.128797,15.807039999999999,12.878248,62,0.11,15.807039999999999,19.390682,9.400095269043916,,62.240480000000005,9.791482,-268.3289,8.565461,1240,1.0038787,2.4784273999999997,8.55902,5.2868379999999995,,0.9929538
62,0.165,,0.931,231.20759630203247,11.776457,2.3564086,14.459207000000001,11.112797,15.807039999999999,12.887364,63,0.11,15.807039999999999,13.458276000000001,9.36967296952034,,63.409927,9.77143,-263.78564,8.587857000000001,1260,1.0065068000000001,2.4215619999999998,8.528141,5.3844657,,0.9929538
63,0.165,,0.931,236.72452974319458,11.79316,2.3662112,14.383304,11.097048,15.807039999999999,12.915208,64,0.11,15.807039999999999,14.672107,9.323516764748382,,64.623024,9.751427,-259.42132999999995,8.613997999999999,1280,1.0097346999999999,2.3689432,8.491225,5.479703400000001,,0.9929538
64,0.165,,0.931,241.2008695602417,11.801777000000001,2.2780035,14.305028,11.081544000000001,15.807039999999999,12.897622,65,0.11,15.807039999999999,11.771272,9.363064495210077,,65.77698000000001,9.732542,-255.22437000000002,8.632795,1300,1.0119535,2.3200792999999997,8.523941,5.573481,,0.9929538
65,0.165,,0.93,248.4150278568268,11.803014,2.1900953999999997,14.223918,11.066277000000001,15.807039999999999,12.991622,66,0.11,15.807039999999999,19.098078,9.380982626034337,,66.87326,9.714464,-251.02669,8.644088,1320,1.0132313,2.274565,8.53945,5.6657779999999995,,0.9929538
66,0.164,,0.93,252.2720332145691,11.818753,2.2187154,14.154195999999999,11.051239,15.807039999999999,13.081864999999999,67,0.11,15.807039999999999,19.032879,9.351772596667342,,68.02922,9.696582000000001,-246.97037999999998,8.661864999999999,1340,1.0153615,2.2320924,8.516288000000001,5.7560405999999995,,0.9929538
67,0.164,,0.93,259.1766488552093,11.834251,2.1763744,14.085973999999998,11.036424,15.807039999999999,13.116545,68,0.11,15.807039999999999,15.432623000000001,9.352670355161854,,69.16904,9.679207,-243.10007000000002,8.677064999999999,1360,1.0171918,2.192369,8.515058999999999,5.844817,,0.9929538
68,0.164,,0.93,265.0280284881592,11.839358,2.0786111000000003,14.012665,11.021825,15.807039999999999,13.119122,69,0.11,15.807039999999999,13.284664999999999,9.37737627415008,,70.23640400000001,9.662703,-239.35556,8.683656,1380,1.017919,2.1551256000000003,8.540449,5.932450299999999,,0.9929538
69,0.165,,0.93,271.43700671195984,11.859202,2.1200528,13.949229999999998,11.007436,15.807039999999999,13.114232000000001,70,0.11,15.807039999999999,12.766214,9.303937307658957,,71.37227,9.645652,-235.78097999999997,8.69624,1400,1.0196038,2.12017,8.469147999999999,6.0183024000000005,,0.9929538
70,0.165,,0.931,276.64690589904785,11.876436,2.070849,13.886906,10.993252,15.807039999999999,13.131513,71,0.11,15.807039999999999,14.328566,9.354428523015144,,72.481476,9.629783,-232.28912000000003,8.706787,1420,1.0208658000000002,2.0872401999999997,8.518952,6.102965,,0.9929538
71,0.165,,0.931,281.13361239433294,11.890177,2.0162332,13.8238535,10.979265,15.807039999999999,13.245923999999999,72,0.11,15.807039999999999,21.355028,9.374944979993712,,73.55846,9.614574000000001,-228.78933999999998,8.713673,1440,1.0216452,2.0562215,8.534747,6.186489599999999,,0.9929538
72,0.165,,0.931,287.10925602912897,11.881994,1.8456986000000002,13.746560999999998,10.965472,15.807039999999999,13.258633999999999,73,0.11,15.807039999999999,14.158622,9.395250701560826,,74.48742,9.600067,-225.45291,8.703584,1460,1.0203756,2.0268946,8.555657,6.2689322999999995,,0.9929538
73,0.165,,0.931,292.2161242961884,11.894728,1.9359567,13.685305,10.951866,15.807039999999999,13.267164999999999,74,0.11,15.807039999999999,13.875798000000001,9.378151541803721,,75.53350999999999,9.585724,-222.20981,8.7068405,1480,1.0207230999999999,1.9991523999999998,8.538583000000001,6.3501673,,0.9929538
74,0.165,,0.931,295.7472336292267,11.912482,1.9348917,13.628601000000002,10.938443,15.807039999999999,13.310039000000002,75,0.11,15.807039999999999,16.467892000000003,9.372375250516953,,76.59973000000001,9.571665,-219.01862000000003,8.712107000000001,1500,1.0213298000000002,1.9728696,8.531286999999999,6.430207299999999,,0.9929538
75,0.166,,0.932,300.63680887222284,11.937009,1.9478090000000001,13.576247,10.925198,15.807039999999999,13.330222000000001,76,0.11,15.807039999999999,14.828475,9.306540202063102,,77.698296,9.557169,-215.96303999999998,8.719287,1520,1.022346,1.9479520000000001,8.469955,6.509025599999999,,0.9929538
76,0.166,,0.932,306.5008776187897,11.954286,1.8770128000000001,13.521446,10.912125999999999,15.807039999999999,13.337210999999998,77,0.11,15.807039999999999,13.851583999999999,9.375191876245653,,78.74333,9.543895,-212.99065,8.722008,1540,1.0226407,1.9242628000000002,8.535012,6.587038000000001,,0.9929538
77,0.166,,0.933,313.3882644176483,11.976179,1.8793933,13.470811999999999,10.899222,15.807039999999999,13.432004000000001,78,0.11,15.807039999999999,20.713905,9.36869108168272,,79.80908000000001,9.530892,-210.00512999999998,8.726792,1560,1.0231934,1.9017465,8.529757,6.6639853,,0.9929538
78,0.166,,0.933,318.788494348526,12.000272,1.8691227,13.422354,10.886483,15.807039999999999,13.409854999999999,79,0.11,15.807039999999999,11.664336,9.351143752315927,,80.88135,9.518033,-207.21451000000002,8.731810000000001,1580,1.0238146000000001,1.8802843,8.515011,6.739959700000001,,0.9929538
79,0.167,,0.933,324.1017856597901,12.019953999999998,1.8174058999999998,13.372135,10.873904,15.807039999999999,13.446676,80,0.11,15.807039999999999,16.336863,9.376982000134497,,81.91771,9.505746,-204.4285,8.733336,1600,1.0239713,1.8598198000000001,8.535049,6.8151436,,0.9929538
80,0.167,,0.933,329.64904761314386,12.042021,1.8096232,13.324419,10.861483,15.807039999999999,13.490013000000001,81,0.11,15.807039999999999,16.937845000000003,9.372652775542598,,82.96255500000001,9.493716000000001,-201.70001000000002,8.735634,1620,1.024229,1.8402851000000002,8.531395,6.8894215,,0.9929538
81,0.167,,0.933,336.20376181602484,12.057062,1.7395526000000001,13.272835999999998,10.849212,15.807039999999999,13.497797,82,0.11,15.807039999999999,14.108811,9.38719230087852,,83.95260999999999,9.482171000000001,-199.06145,8.732501,1640,1.0238123,1.8216173999999998,8.546972,6.962940700000001,,0.9929538
82,0.167,,0.934,343.10243630409235,12.085003,1.8041005,13.229358,10.8370905,15.807039999999999,13.521552,83,0.11,15.807039999999999,15.450335500000001,9.290627782017015,,85.023476,9.46983,-196.50266000000002,8.735819000000001,1660,1.0243792999999999,1.8041005,8.457828,7.0354532999999995,,0.9929538
83,0.168,,0.935,349.5162842273712,12.112966,1.785822,13.18736,10.825114,15.807039999999999,13.546439999999999,84,0.11,15.807039999999999,15.5922,9.32038356150269,,86.08927,9.458124,-194.01945,8.739183,1680,1.0248723,1.7870008999999998,8.486619000000001,7.1072,,0.9929538
84,0.168,,0.935,355.79320454597473,12.106933,1.5170376,13.122925,10.81328,15.807039999999999,13.595359,85,0.11,15.807039999999999,17.683956,9.410249334572466,,86.899124,9.447663,-191.55581999999998,8.718397,1700,1.0223427,1.7706273000000001,8.568882,7.1776333,,0.9929538
85,0.169,,0.936,364.051427602768,12.136553999999999,1.7537463,13.08366,10.801584,15.807039999999999,13.606576,86,0.11,15.807039999999999,14.541970999999998,9.32030649755535,,87.96474,9.436466000000001,-189.19696000000002,8.721845,1720,1.0228457,1.7549392,8.4847765,7.247917,,0.9929538
86,0.169,,0.937,371.3368890285492,12.166373,1.7391695,13.045197,10.790023,15.807039999999999,13.606252,87,0.11,15.807039999999999,13.5595665,9.312117604737914,,89.02741999999999,9.42548,-186.91551,8.724857,1740,1.0233036,1.7398512,8.480659,7.317498700000001,,0.9929538
87,0.17,,0.938,378.7846617698669,12.196091000000001,1.7228528000000003,13.007748,10.778595,15.807039999999999,13.645738,88,0.11,15.807039999999999,17.061628,9.334562198236613,,90.08523000000001,9.414956,-184.6513,8.72771,1760,1.0236958,1.7253866000000002,8.499328,7.386402,,0.9929538
88,0.171,,0.939,385.1131980419159,12.225595,1.7064549999999998,12.971021,10.767294999999999,15.807039999999999,13.678338,89,0.11,15.807039999999999,16.527306,9.345696716278722,,91.13759,9.404777000000001,-182.44252,8.730169,1780,1.0240178,1.7114470000000002,8.508986,7.454654,,0.9929538
89,0.172,,0.94,391.8302206993103,12.254942,1.6905872,12.934975,10.756122,15.807039999999999,13.722894,90,0.11,15.807039999999999,17.6681,9.353663254565284,,92.18496999999999,9.394903999999999,-180.26926,8.732242,1800,1.0242774,1.6980457999999998,8.516254,7.5222690000000005,,0.9929538
90,0.172,,0.94,398.3468134403229,12.275191,1.6085424,12.893738,10.745071000000001,15.807039999999999,13.726432999999998,91,0.11,15.807039999999999,14.024304999999998,9.389985156329178,,93.16069,9.385614,-178.17389,8.728152,1820,1.0237439,1.6851080000000003,8.549553,7.5893474,,0.9929538
91,0.173,,0.941,405.70862197875977,12.304597,1.6607271000000001,12.859112,10.734142,15.807039999999999,13.759874,92,0.11,15.807039999999999,16.782732,9.361723114580377,,94.20065,9.376244,-176.09163999999998,8.729644,1840,1.0239201999999998,1.672696,8.523428,7.6557283,,0.9929538
