,IWLastEpisode,DenMISELogLast,IWMax,LQGmu1,URet,IWMean,SqrtESSClassic,IWFirstEpisode,MISE,ReturnStepMax,ReturnAbsMax,ReturnLastEpisode,Bound,TimeElapsed,IWNorm1,DenMISEMeanLog,IWMin,LQGsigma,ReturnMean,DenMISELogFirst,LQGmu01,IWNorm2,TimestepsSoFar,ReturnMin,target_sum_log_mean,ReturnMax,Iteration
60,6.7646966,14.486317999999999,6.7646966,0.957,9.307073032516731,0.7895908,3.1014965,,6.7421045,0.9999904000000001,17.112585,8.47293,23.294682,223.7704381942749,48.165040000000005,11.573736,,0.11,11.549294,16.09507,0.189,15.529613000000001,1220,,-585.51184,17.112585,61
61,6.104474,11.833893,6.189132,0.958,9.331091441274943,0.828614,3.2696933999999995,,7.0715770000000004,0.9999904000000001,17.112585,8.495455,22.772669,230.07824039459229,51.37407,11.574176,,0.11,11.500038,16.07881,0.19,15.712198,1240,,-575.94415,17.112585,62
62,4.55046,18.685429,5.7182336,0.958,9.394543061747008,0.84161824,3.4403097999999996,,7.184379600000001,0.9999904000000001,17.112585,8.552378,22.106802,233.99283361434937,53.02195,11.683976,,0.11,11.45325,16.062808999999998,0.19,15.411969000000001,1260,,-566.5458,17.112585,63
63,4.8784585,14.551664,5.325554400000001,0.958,9.373977163455775,0.8622608,3.5975262999999997,,7.360936,0.9999904000000001,17.112585,8.535332,21.63123,239.4474105834961,55.184692000000005,11.725988000000001,,0.11,11.407658,16.047062,0.19,15.339622,1280,,-557.47833,17.112585,64
64,4.8612933,16.093998000000003,4.993286,0.958,9.352006053498128,0.88342077,3.7443707,,7.540494,0.9999904000000001,17.112585,8.517519,21.251144,245.13331532478333,57.422348,11.790766,,0.11,11.3631935,16.031557,0.19,15.335648,1300,,-548.6649,17.112585,65
65,4.582332599999999,12.447848,4.708408,0.959,9.3509964617313,0.9006773000000001,3.8857459999999997,,7.686468,0.9999904000000001,17.112585,8.511859,20.898283,250.53777647018435,59.444702,11.798667,,0.11,11.319992,16.016289999999998,0.19,15.298144,1320,,-540.17377,17.112585,66
66,4.1578745999999995,10.08483,4.461501,0.959,9.370391110057767,0.9121931999999999,4.023452,,7.785003,0.9999904000000001,17.112585,8.533461,20.544632,257.8463761806488,61.116943000000006,11.771332000000001,,0.11,11.278402,16.001251,0.19,15.190176999999998,1340,,-531.94415,17.112585,67
67,4.22726,9.264634,4.245359400000001,0.959,9.318468238180449,0.9258321,4.153697,,7.8986339999999995,0.9999904000000001,17.112585,8.485689,20.258167,262.5229198932648,62.95658,11.732922,,0.11,11.237332,15.986436999999999,0.191,15.156757,1360,,-524.0011,17.112585,68
68,3.96855,19.014626,4.054684,0.959,9.354959680507305,0.93630916,4.2805214000000005,,7.987469,0.9999904000000001,17.112585,8.517441,19.98081,268.78889775276184,64.60533000000001,11.837138000000001,,0.11,11.197914,15.971838,0.191,15.092865,1380,,-516.1468,17.112585,69
69,2.9287658,11.436169,3.885157,0.959,9.401046224396712,0.9327253000000001,4.4029675,,7.958428,0.9999904000000001,17.112585,8.561958,19.618235000000002,274.7179250717163,65.29077,11.830272,,0.11,11.160257000000001,15.957448999999999,0.191,14.828810999999998,1400,,-508.59854,17.112585,70
70,3.6166294000000003,12.782513,3.7334447,0.959,9.360663013546409,0.9409299999999999,4.5223474999999995,,8.028171,0.9999904000000001,17.112585,8.523095,19.380184,279.087233543396,66.80603,11.842531,,0.11,11.123114,15.943265,0.191,14.772423000000002,1420,,-501.23703,17.112585,71
71,3.5575616,13.157846,3.5968892999999995,0.959,9.340173748204176,0.9490261000000001,4.6378,,8.096277,0.9999904000000001,17.112585,8.508646,19.165695,282.82830023765564,68.32988,11.859783,,0.11,11.0868025,15.929278,0.191,14.733251999999998,1440,,-494.07498,17.112585,72
72,2.5195417,13.830282,3.473332,0.959,9.407547336573511,0.9434986999999999,4.7482866999999995,,8.050572,0.9999904000000001,17.112585,8.567953999999999,18.862420999999998,285.8697006702423,68.875404,11.885895,,0.11,11.052297,15.915485,0.191,14.505317999999999,1460,,-487.1047,17.112585,73
73,3.2717707000000003,16.082634,3.360996,0.959,9.3626149558526,0.9498694999999999,4.858328,,8.104697,0.9999904000000001,17.112585,8.523513000000001,18.671657999999997,290.51130390167236,70.29034399999999,11.941676,,0.11,11.018125,15.901879000000001,0.191,14.468012,1480,,-480.28885,17.112585,74
74,3.203383,16.901184,3.2584186,0.959,9.354603786711913,0.95588255,4.96548,,8.155566,0.9999904000000001,17.112585,8.518523,18.494497,294.9822838306427,71.69119,12.006976,,0.11,10.984797,15.888456,0.191,14.437919,1500,,-473.64417000000003,17.112585,75
75,3.1356742000000004,14.010591,3.1643872,0.959,9.340602705590124,0.9615084999999999,5.070005999999999,,8.202577999999999,0.9999904000000001,17.112585,8.504499000000001,18.328356,299.5221138000488,73.074646,12.032608,,0.11,10.952161,15.875212,0.191,14.413128,1520,,-467.2126,17.112585,76
76,3.0523898999999997,17.972382999999997,3.0778706000000002,0.959,9.342590770107137,0.96651816,5.1722465,,8.244469,0.9999904000000001,17.112585,8.506158000000001,18.17009,303.3522770404816,74.4219,12.109105,,0.11,10.920394,15.862139,0.191,14.3887,1540,,-460.897,17.112585,77
77,2.959722,15.669566,2.9980052,0.959,9.350298106841564,0.9707953000000001,5.2724357,,8.280471,0.9999904000000001,17.112585,8.513978,18.017479,308.6024663448334,75.72203,12.154187,,0.11,10.889544,15.849236,0.191,14.361869,1560,,-454.7733,17.112585,78
78,2.7775261,20.274853,2.9240522,0.959,9.382855098655234,0.9732246999999999,5.3710666,,8.301692999999998,0.9999904000000001,17.112585,8.54036,17.859898,313.568740606308,76.88475,12.256480999999999,,0.11,10.859807,15.836495999999999,0.191,14.314615,1580,,-448.74707,17.112585,79
79,2.7624319,11.748793,2.8553796,0.959,9.368350646088707,0.9760201999999999,5.4675293,,8.325585,0.9999904000000001,17.112585,8.528198,17.715157,318.16351294517517,78.08162,12.249678,,0.11,10.830662,15.823917999999999,0.191,14.280970000000002,1600,,-442.97818,17.112585,80
80,2.7026793999999996,11.414186,2.7914383,0.959,9.368296804439392,0.9785511999999998,5.562135700000001,,8.347211999999999,0.9999904000000001,17.112585,8.528208,17.577076,323.6209125518799,79.26265,12.238952000000001,,0.11,10.802237,15.811496,0.191,14.250399,1620,,-437.35614000000004,17.112585,81
81,2.6766389999999998,18.888702,2.731759,0.959,9.365181941543717,0.9812116,5.6548696,,8.369849,0.9999904000000001,17.112585,8.525534,17.448353,328.6654546260834,80.45935,12.3196745,,0.11,10.774472,15.799226,0.191,14.22833,1640,,-431.7802,17.112585,82
82,2.6467876,16.481625,2.675927,0.959,9.351127131848088,0.9839079,5.7458606,,8.39248,0.9999904000000001,17.112585,8.515735000000001,17.327217,333.59418034553534,81.66435,12.369488,,0.11,10.747258,15.787104000000001,0.191,14.212728,1660,,-426.3677,17.112585,83
83,2.5817864,10.72032,2.623582,0.959,9.35535106419398,0.9861868,5.8353852999999996,,8.411672,0.9999904000000001,17.112585,8.518981,17.209335,338.2803702354431,82.83969,12.349563,,0.11,10.720730999999999,15.775127,0.191,14.196095999999999,1680,,-421.15297999999996,17.112585,84
84,2.5482397,15.352920000000001,2.574408,0.959,9.350100270893499,0.9884241,5.9233823,,8.430269000000001,0.9999904000000001,17.112585,8.510660000000001,17.097237,343.1221339702606,84.01605,12.384639,,0.11,10.69473,15.763292999999999,0.191,14.183797,1700,,-416.00662,17.112585,85
85,2.5224797999999997,13.076051,2.5281248,0.959,9.32226997933196,0.9906874,6.0099029999999996,,8.448406,0.9999904000000001,17.112585,8.486697,16.9906,347.3530061244965,85.19911,12.392453,,0.11,10.669055,15.751597,0.191,14.176454000000001,1720,,-411.0065,17.112585,86
86,2.4678445,14.591072,2.4844573,0.959,9.342231948824226,0.9926187,6.0951695,,8.464300999999999,0.9999904000000001,17.112585,8.504976,16.886997,353.8958246707916,86.35783,12.417531,,0.11,10.64418,15.740035999999998,0.191,14.168241,1740,,-406.1251,17.112585,87
87,2.2614229999999997,17.598991,2.4432697,0.959,9.393612887528713,0.9924976999999999,6.1794515,,8.463942999999999,0.9999904000000001,17.112585,8.550768,16.771759,360.68929052352905,87.3398,12.476242999999998,,0.11,10.620391999999999,15.728608,0.191,14.133907999999998,1760,,-401.3044,17.112585,88
88,2.3160868,15.446866,2.4042828,0.959,9.378854972142236,0.993389,6.262443,,8.471941000000001,0.9999904000000001,17.112585,8.540649,16.669662,366.7914211750031,88.41162,12.509459,,0.11,10.597024000000001,15.717308,0.191,14.117752,1780,,-396.6124,17.112585,89
89,2.333097,17.473845,2.3673441000000004,0.959,9.361905619344522,0.99478126,6.344117,,8.483728999999999,0.9999904000000001,17.112585,8.522663,16.575912,370.78551983833313,89.53031,12.564468,,0.11,10.573976,15.706135,0.191,14.112335999999999,1800,,-392.00203999999997,17.112585,90
