,TimeElapsed,ReturnMax,ReturnLastEpisode,TimestepsSoFar,LQGmu1,DenMISEMeanLog,ReturnStepMax,ReturnAbsMax,IWMean,target_sum_log_mean,ReturnMin,IWLastEpisode,Bound,DenMISELogLast,SqrtESSClassic,DenMISELogFirst,IWNorm2,MISE,IWMin,LQGmu01,LQGsigma,IWNorm1,Iteration,URet,ReturnMean,IWFirstEpisode,IWMax
10,32.100497484207146,15.807039999999999,14.111555,220,-0.037,14.089974,0.99233466,15.807039999999999,1.4316167,11.726355,,1.0645696000000002,49.088844,19.903816,1.5500508999999998,12.503630000000001,10.159527,18.495579,,-0.004,0.11,15.747782999999998,11,15.662788745523427,14.142684,0.00023225496,9.628822
11,33.691858291625984,15.807039999999999,12.800542,240,1.0,14.086093,0.99233466,15.807039999999999,,-1033.7847,,,13.6893,13.854265,3.4641013,12.416639,3.4641017999999997e-10,,,0.534,0.11,1.2e-09,12,14.174235247587747,14.030838000000001,,
12,34.69539213180542,15.807039999999999,8.617784,260,1.0,12.022871,0.99233466,15.807039999999999,4.8004523999999997e-11,-956.7989,,6.240588e-10,19.782646,-11.77529,2.397107,12.336596499999999,8.026588e-10,4.136926e-10,,0.534,0.11,1.9240589999999998e-09,13,9.455091705291547,13.6144495,,6.240588e-10
13,35.126180410385125,15.807039999999999,8.470346000000001,280,1.0,12.13318,0.99233466,15.807039999999999,0.5000001000000001,-887.2792400000001,,7.000002,51.656296000000005,14.530616,1.0,12.262488000000001,7.000002,4.2351747,,0.534,0.11,7.000002,14,9.301084130393486,13.247014000000002,,7.000002
14,35.84598064422608,15.807039999999999,8.524075999999999,300,1.0,11.615788,0.99233466,15.807039999999999,0.6666667,-827.69116,,5.0,39.196606,4.9327345000000005,1.4142135,12.193496000000001,7.0710679999999995,5.664808,,0.534,0.11,10.0,15,9.356480528754362,12.932151,,5.0
15,36.57712054252625,15.807039999999999,8.540718,320,1.0,11.814572,0.99233466,15.807039999999999,0.75,-774.92444,,4.0,33.762383,15.189054,1.7320508999999997,12.128957000000002,6.928203,6.3837852,,0.534,0.11,12.0,16,9.37736215181045,12.657686,,4.0
16,37.33618831634522,15.807039999999999,8.538686,340,1.0,11.958157,0.99233466,15.807039999999999,0.80000025,-728.4125,,3.4000015,30.525328000000002,14.556060999999998,2.0,12.068333,6.800002,6.814767999999999,,0.534,0.11,13.600004,17,9.376705631716883,12.415391,,3.4000015
17,38.22086119651794,15.807039999999999,8.542669,360,1.0,12.207476,0.99233466,15.807039999999999,0.83333325,-686.9569,,2.9999986,28.310115999999997,16.68831,2.2360682,12.011174,6.7082024,7.102747999999999,,0.534,0.11,14.999998000000001,18,9.384558070745626,12.200241,,3.0000014
18,38.99285292625427,15.807039999999999,8.529069999999999,380,1.0,12.242913,0.99233466,15.807039999999999,0.8571429,-650.0601,,2.714285,26.666101,13.083243,2.4494898,11.957107,6.648615400000001,7.3065104000000005,,0.534,0.11,16.285715,19,9.364743809008043,12.007021,,2.7142873
19,39.958390474319465,15.807039999999999,8.542089,400,1.0,12.38027,0.99233466,15.807039999999999,0.875,-616.7531,,2.5000012000000003,25.384457,15.163445000000001,2.6457512000000003,11.905813,6.6143785,7.4609575,,0.534,0.11,17.5,20,9.381070278028718,11.833774,,2.5000012000000003
20,40.89786148071289,15.807039999999999,8.509901,420,1.0,12.572077,0.99233466,15.807039999999999,0.8888888,-586.55505,,2.3333328,24.343404999999997,16.559519,2.828427,11.857023,6.599662299999999,7.577505,,0.534,0.11,18.666664,21,9.348091654525565,11.675495,,2.333334
21,41.62727499008179,15.807039999999999,8.538034,440,1.0,12.655362,0.99233466,15.807039999999999,0.90000004,-559.1968400000001,,2.199999,23.480598,14.538386,3.0,11.810503,6.6000004,7.673559,,0.534,0.11,19.800001,22,9.375719891836804,11.532883,,2.2000012000000004
22,42.440168380737305,15.807039999999999,8.544834,460,1.0,12.694086,0.99233466,15.807039999999999,0.90909094,-534.2576,,2.09091,22.748639999999998,13.666170999999999,3.1622777,11.766051,6.6120353000000005,7.7527657,,0.534,0.11,20.909092,23,9.382886654201428,11.402967,,2.09091
23,43.35171127319336,15.807039999999999,8.512551,480,1.0,12.940467,0.99233466,15.807039999999999,0.916667,-511.1882,,2.0000009999999997,22.11409,18.715988,3.3166248999999994,11.723492,6.633251700000001,7.816084,,0.534,0.11,22.000007999999998,24,9.34760561356085,11.282535000000001,,2.0000009999999997
24,44.23717999458313,15.807039999999999,8.490112,500,1.0,12.936228,0.99233466,15.807039999999999,0.9230771999999999,-490.19717,,1.9230777,21.557228,12.933753,3.4641019999999996,11.68267,6.6617355,7.8679323000000005,,0.534,0.11,23.076931,25,9.320376335336157,11.170836999999999,,1.9230777
25,45.30193614959717,15.807039999999999,8.539197,520,1.0,13.168289000000001,0.99233466,15.807039999999999,0.9285716999999999,-470.58646,,1.8571433999999998,21.068132000000002,19.061033,3.6055512000000003,11.643449,6.696026,7.9158792,,0.534,0.11,24.142864000000003,26,9.380775458959569,11.06962,,1.8571433999999998
26,46.30792260169983,15.807039999999999,8.524643,540,1.0,13.253545,0.99233466,15.807039999999999,0.9333334999999999,-452.5595,,1.8,20.630291,15.554534,3.7416577000000006,11.605709,6.734984,7.956463,,0.534,0.11,25.200004999999997,27,9.365661980522473,10.975361999999999,,1.8000017
27,47.52888560295105,15.807039999999999,8.487088,560,1.0,13.302316000000001,0.99233466,15.807039999999999,0.9375003000000001,-435.85177999999996,,1.7500005,20.233707,14.697529000000001,3.8729837,11.569342,6.7777224,7.9896283,,0.534,0.11,26.250008,28,9.323470184373562,10.886495,,1.7500005
28,48.60095405578613,15.807039999999999,8.483118,580,1.0,13.13425,0.99233466,15.807039999999999,0.94117635,-420.5108,,1.7058822,19.873934,8.501602,4.0,11.53425,6.823529,8.018654,,0.534,0.11,27.294115,29,9.31608755556689,10.80362,,1.7058822
29,49.73214888572693,15.807039999999999,8.532307000000001,600,1.0,13.22724,0.99233466,15.807039999999999,0.94444454,-405.9437,,1.6666659,19.548504,15.992539,4.1231055,11.500347999999999,6.871844,8.047193,,0.534,0.11,28.333336,30,9.373132889874997,10.727909,,1.6666675
30,51.083747386932366,15.807039999999999,8.476275999999999,620,1.0,12.964649,0.99233466,15.807039999999999,0.9473684000000001,-392.66677999999996,,1.6315788999999998,19.247038,5.1514764,4.242641000000001,11.467559,6.922202599999999,8.069774,,0.534,0.11,29.36842,31,9.30904521639176,10.655275,,1.6315796
31,52.18207907676697,15.807039999999999,8.565071000000001,640,1.0,13.089777,0.99233466,15.807039999999999,0.94999987,-379.84906,,1.5999992,18.973689999999998,17.029669000000002,4.358899,11.43581,6.974237400000001,8.094539,,0.534,0.11,30.399996,32,9.403708882854401,10.589957,,1.6000007
32,53.31009149551392,15.807039999999999,8.48932,660,1.0,12.97564,0.99233466,15.807039999999999,0.9523809000000001,-368.04053,,1.5714289,18.71702,9.38096,4.4721364999999995,11.405038000000001,7.0276413,8.113337,,0.534,0.11,31.42857,33,9.319472940863065,10.526301,,1.5714304
33,54.7352979183197,15.807039999999999,8.519513,680,1.0,13.102098,0.99233466,15.807039999999999,0.95454544,-356.69327000000004,,1.5454544,18.479935,17.329964,4.5825762999999995,11.375185,7.0821614,8.1318,,0.534,0.11,32.454544,34,9.356596991702737,10.467278,,1.5454552
34,55.535929918289185,15.807039999999999,8.503587,700,1.0,13.119092000000002,0.99233466,15.807039999999999,0.95652163,-346.0972,,1.5217396,18.258183,13.748926999999998,4.6904154,11.346198,7.1375885,8.1479645,,0.534,0.11,33.478256,35,9.341300393167133,10.411173,,1.521741
35,56.00942754745483,15.807039999999999,8.545694000000001,720,1.0,13.120565,0.99233466,15.807039999999999,0.95833343,-336.10486000000003,,1.5,18.052525,13.221803,4.7958317,11.318027,7.193747999999999,8.164538,,0.534,0.11,34.500004,36,9.386840195184648,10.359354,,1.5000014
36,57.08359146118164,15.807039999999999,8.462833,740,1.0,12.972362,0.99233466,15.807039999999999,0.9599999,-326.80267000000003,,1.48,17.856266,7.684539,4.898979,11.2906275,7.2504897,8.176469,,0.534,0.11,35.519997,37,9.296898599416485,10.308096,,1.48
37,58.47785186767578,15.807039999999999,8.555984500000001,760,1.0,12.980983,0.99233466,15.807039999999999,0.9615386,-317.84143,,1.4615388,17.675291,13.345360000000001,5.0000005,11.26396,7.3076929999999996,8.191068,,0.534,0.11,36.538467,38,9.397553280039904,10.261989,,1.4615388
38,60.0895881652832,15.807039999999999,8.549733,780,1.0,13.052564,0.99233466,15.807039999999999,0.9629631,-309.2767,,1.444444,17.504396,15.816239000000001,5.099019999999999,11.237983999999999,7.365251,8.20435,,0.534,0.11,37.55556,39,9.389780464187712,10.218085,,1.4444454
39,61.69491219520569,15.807039999999999,8.561886,800,1.0,13.127051999999999,0.99233466,15.807039999999999,0.96428585,-301.13397000000003,,1.4285731000000002,17.343317000000003,16.073904000000002,5.196153,11.2126665,7.423075,8.217119,,0.534,0.11,38.571434,40,9.40263232620272,10.176680000000001,,1.4285731000000002
40,63.10979866981506,15.807039999999999,8.469389,820,1.0,13.13442,0.99233466,15.807039999999999,0.96551746,-293.4523,,1.4137932,17.18757,13.469404999999998,5.2915025,11.187974,7.481091999999999,8.225821,,0.534,0.11,39.586216,41,9.302032869204423,10.135038,,1.4137945
41,64.39101243019104,15.807039999999999,8.540152,840,1.0,13.036139,0.99233466,15.807039999999999,0.96666664,-286.24194,,1.4000003,17.042175,9.045313,5.385165,11.163877000000001,7.53923,8.236296000000001,,0.534,0.11,40.6,42,9.382904138090698,10.097064999999999,,1.4000018
42,65.98599243164061,15.807039999999999,8.515492,860,1.0,13.049822,0.99233466,15.807039999999999,0.967742,-279.25986,,1.3870973999999998,16.903175,13.661903,5.477226,11.140346000000001,7.597442599999999,8.245303,,0.534,0.11,41.612907,43,9.354299643133466,10.060284,,1.3870973999999998
43,67.33834910392761,15.807039999999999,8.538002,880,1.0,13.075086,0.99233466,15.807039999999999,0.96875006,-272.5831,,1.3750001,16.771534,14.197551999999998,5.5677642999999994,11.117356,7.655677000000001,8.25445,,0.534,0.11,42.625004,44,9.375690697683655,10.025686,,1.3750014
44,68.32282185554503,15.807039999999999,8.550980000000001,900,1.0,13.086219999999999,0.99233466,15.807039999999999,0.96969724,-266.21634,,1.3636363999999999,16.646385000000002,13.610964000000001,5.656854599999999,11.094883,7.713894,8.263437,,0.534,0.11,43.636375,45,9.38984497337242,9.992916000000001,,1.3636377
45,70.00045704841614,15.807039999999999,8.56782,920,1.0,13.236132000000001,0.99233466,15.807039999999999,0.9705879999999999,-259.98734,,1.3529406000000002,16.527344,20.015928,5.7445626,11.072905,7.7720537,8.272386000000001,,0.534,0.11,44.64705,46,9.409329969481332,9.961935,,1.3529419
46,71.59271025657655,15.807039999999999,8.511736,940,1.0,13.251565,0.99233466,15.807039999999999,0.97142863,-254.15167000000002,,1.3428575,16.41188,13.994174,5.830952,11.051397999999999,7.830136,8.279226,,0.534,0.11,45.657146000000004,47,9.34769104568057,9.93108,,1.3428575
47,73.19466733932495,15.807039999999999,8.503142,960,1.0,13.299991,0.99233466,15.807039999999999,0.97222203,-248.52568,,1.3333327,16.301079,15.607748,5.9160794999999995,11.030345,7.888105,8.285445,,0.534,0.11,46.666656,48,9.339450443722802,9.901332,,1.3333351999999998
48,75.07374024391173,15.807039999999999,8.570041999999999,980,1.0,13.403707,0.99233466,15.807039999999999,0.97297317,-243.07222000000002,,1.324325,16.19666,18.412777,6.0,11.009725999999999,7.945947599999999,8.293139,,0.534,0.11,47.675686,49,9.41429933385783,9.874162,,1.324325
49,76.74462723731996,15.807039999999999,8.515929,1000,1.0,13.473573000000002,0.99233466,15.807039999999999,0.97368425,-237.86676,,1.3157896,16.094984,16.926882,6.0827622,10.989523,8.003635000000001,8.299,,0.534,0.11,48.68421,50,9.356211584451136,9.846997,,1.3157896
50,78.39997458457947,15.807039999999999,8.543688000000001,1020,1.0,13.577706,0.99233466,15.807039999999999,0.974359,-232.82855,,1.3076908999999999,15.997995999999999,18.813461,6.1644144,10.96972,8.061156,8.305275,,0.534,0.11,49.692307,51,9.385754874010336,9.821442999999999,,1.3076934
51,80.19712018966675,15.807039999999999,8.515779,1040,1.0,13.651232,0.99233466,15.807039999999999,0.97499996,-228.01085,,1.2999989,15.903995000000002,17.429292999999998,6.2449975,10.950302,8.118497999999999,8.310537,,0.534,0.11,50.699996999999996,52,9.353142193709877,9.796333,,1.3000014
52,81.3850212097168,15.807039999999999,8.556675,1060,1.0,13.722170000000002,0.99233466,15.807039999999999,0.9756096,-223.3749,,1.2926826,15.814476,17.438448,6.324555999999999,10.931253,8.175642999999999,8.31654,,0.534,0.11,51.70731,53,9.397103616511508,9.7729435,,1.2926838
53,82.68067049980165,15.807039999999999,8.502367,1080,1.0,13.735123999999999,0.99233466,15.807039999999999,0.9761903000000001,-218.96611000000001,,1.2857139,15.726898,14.448381,6.403124299999999,10.912561,8.232586999999999,8.320964,,0.534,0.11,52.71428,54,9.340043875000587,9.749414,,1.2857163999999999
54,83.98315691947938,15.807039999999999,8.5815735,1100,1.0,13.796375,0.99233466,15.807039999999999,0.9767442,-214.66897999999998,,1.2790707000000001,15.644262,17.13015,6.480741,10.894213,8.289319,8.327025,,0.534,0.11,53.72093,55,9.424049457526603,9.728181,,1.2790707000000001
55,85.09934639930725,15.807039999999999,8.47728,1120,1.0,13.762348999999999,0.99233466,15.807039999999999,0.97727257,-210.6185,,1.2727276,15.562092999999999,11.91629,6.5574384000000006,10.876194,8.34583,8.33044,,0.534,0.11,54.727264,56,9.308995940800846,9.705843,,1.2727288
56,86.54645800590515,15.807039999999999,8.512217999999999,1140,1.0,13.848398000000001,0.99233466,15.807039999999999,0.97777796,-206.59135,,1.2666671,15.483483999999999,18.69203,6.633249799999999,10.858495,8.402118,8.334481,,0.534,0.11,55.73334499999999,57,9.349899504317376,9.684902000000001,,1.2666671
57,88.39748692512512,15.807039999999999,8.495722,1160,1.0,13.823923,0.99233466,15.807039999999999,0.97826105,-202.81073,,1.2608688,15.407108,12.453119000000001,6.7082043,10.841103,8.458171,8.337986,,0.534,0.11,56.73914,58,9.331260858837402,9.664399000000001,,1.2608700000000002
58,90.49467182159424,15.807039999999999,8.501843,1180,1.0,13.745988,0.99233466,15.807039999999999,0.9787235999999999,-199.21265,,1.2553197,15.333335,9.249442,6.7823305,10.824008000000001,8.513989,8.341472999999999,,0.534,0.11,57.744690000000006,59,9.338051412462363,9.644694,,1.2553197
59,93.07515430450441,15.807039999999999,8.52993,1200,1.0,13.777017,0.99233466,15.807039999999999,0.9791665999999999,-195.62819,,1.25,15.262478,15.630861999999999,6.8556547000000005,10.807201,8.569567999999999,8.345397,,0.534,0.11,58.749995999999996,60,9.3692431481624,9.626116,,1.2500011999999998
60,95.2149510383606,15.807039999999999,8.572375,1220,1.0,13.864694,0.99233466,15.807039999999999,0.9795917,-192.10367,,1.2448976,15.194678,19.148014,6.928203,10.790672,8.624906,8.350029,,0.534,0.11,59.755095999999995,61,9.415595207956292,9.608842,,1.2449
61,97.18883061408995,15.807039999999999,8.559016999999999,1240,1.0,13.962401000000002,0.99233466,15.807039999999999,0.9799999,-188.68008,,1.2399993,15.128654500000001,19.944704,7.0,10.774411,8.679999,8.354208999999999,,0.534,0.11,60.759994999999996,62,9.400091639252539,9.591909,,1.2400016999999999
62,99.4651927947998,15.807039999999999,8.528138,1260,1.0,13.964306,0.99233466,15.807039999999999,0.9803923000000001,-185.45793,,1.2352946000000002,15.063979999999999,14.104104999999999,7.0710683,10.758411,8.734849,8.357621,,0.534,0.11,61.764713,63,9.369669113815856,9.575024,,1.2352946000000002
63,101.5142982006073,15.807039999999999,8.491222,1280,1.0,13.985248,0.99233466,15.807039999999999,0.98076934,-182.31744,,1.2307696000000001,15.000475,15.325757999999999,7.141427999999999,10.742662,8.789452,8.360189,,0.534,0.11,62.769238,64,9.323512561027526,9.558089,,1.2307696000000001
64,103.54585361480713,15.807039999999999,8.523937,1300,1.0,13.960391,0.99233466,15.807039999999999,0.98113215,-179.3188,,1.2264146,14.939404999999999,12.390475,7.211103,10.727159,8.843805,8.363278999999999,,0.534,0.11,63.773590000000006,65,9.363060386034242,9.542178999999999,,1.2264156000000002
65,105.7750461101532,15.807039999999999,8.539446,1320,1.0,14.046764000000001,0.99233466,15.807039999999999,0.98148125,-176.3006,,1.2222216000000001,14.880331,19.681353,7.2801100000000005,10.711891,8.897910000000001,8.366539,,0.534,0.11,64.77776,66,9.380978589390264,9.526986,,1.222224
66,108.36541938781738,15.807039999999999,8.516285,1340,1.0,14.129832999999998,0.99233466,15.807039999999999,0.98181814,-173.37328,,1.2181838,14.822460999999999,19.632445999999998,7.348469000000001,10.696854,8.951772,8.369264,,0.534,0.11,65.78181500000001,67,9.3517682968025,9.511901,,1.2181838
67,109.54549765586852,15.807039999999999,8.515055,1360,1.0,14.157286,0.99233466,15.807039999999999,0.98214287,-170.58528,,1.2142864,14.766129999999999,16.016126999999997,7.416198,10.682038,9.005384,8.371867,,0.534,0.11,66.78571,68,9.352665973178784,9.497242,,1.2142864
68,111.31917309761049,15.807039999999999,8.540445,1380,1.0,14.152195,0.99233466,15.807039999999999,0.98245615,-167.9099,,1.2105263000000002,14.711739000000001,13.82531,7.483314999999999,10.667439,9.058749,8.374825,,0.534,0.11,67.789474,69,9.377371991741194,9.483375,,1.2105275
69,113.68527030944824,15.807039999999999,8.469144,1400,1.0,14.140173999999998,0.99233466,15.807039999999999,0.98275864,-165.31808,,1.2068965,14.657532999999999,13.329589000000002,7.5498343,10.65305,9.11187,8.3764515,,0.534,0.11,68.79310600000001,70,9.303932781030998,9.468885,,1.2068976
70,116.19604372978209,15.807039999999999,8.5189495,1420,1.0,14.150212,0.99233466,15.807039999999999,0.98305094,-162.77759,,1.2033899,14.605564000000001,14.871386,7.615774000000001,10.638866,9.164743,8.378867,,0.534,0.11,69.796616,71,9.354424395561812,9.455506,,1.2033911
71,117.98435282707214,15.807039999999999,8.534744,1440,1.0,14.257233,0.99233466,15.807039999999999,0.9833333000000001,-160.21045,,1.2,14.55517,21.873938,7.681145,10.624880000000001,9.217375,8.381464999999999,,0.534,0.11,70.799995,72,9.374940890699936,9.4427185,,1.2000011
72,120.20613527297974,15.807039999999999,8.555655,1460,1.0,14.261573,0.99233466,15.807039999999999,0.98360664,-157.81343,,1.1967212,14.506360999999998,14.591892000000001,7.745967,10.611087,9.269764,8.384321,,0.534,0.11,71.80328,73,9.39524690753667,9.430567,,1.1967223
73,122.21342325210571,15.807039999999999,8.53858,1480,1.0,14.262657,0.99233466,15.807039999999999,0.98387104,-155.48439,,1.1935481000000001,14.45846,14.359469,7.8102503,10.597481,9.321911,8.386808,,0.534,0.11,72.80646,74,9.378147703587292,9.418513,,1.1935492
74,123.62820625305176,15.807039999999999,8.531283,1500,1.0,14.2983055,0.99233466,15.807039999999999,0.9841271,-153.18289,,1.1904776000000001,14.411591,16.953588,7.874008,10.584058,9.373819000000001,8.389102000000001,,0.534,0.11,73.80953000000001,75,9.372371388322724,9.406683000000001,,1.1904776000000001
75,126.1452090740204,15.807039999999999,8.469952000000001,1520,1.0,14.311568,0.99233466,15.807039999999999,0.9843751000000001,-150.96344,,1.1875,14.364864,15.32332,7.9372544000000005,10.570812,9.425489,8.390365,,0.534,0.11,74.81251,76,9.306536139643509,9.394357000000001,,1.1875011
76,128.45569777488708,15.807039999999999,8.535009,1540,1.0,14.311356,0.99233466,15.807039999999999,0.9846154,-148.8148,,1.1846156,14.320229999999999,14.311848000000001,8.0,10.557739999999999,9.476923,8.39259,,0.534,0.11,75.815384,77,9.375188170248228,9.383197000000001,,1.1846166999999999
77,130.88801383972168,15.807039999999999,8.529753,1560,1.0,14.399176999999998,0.99233466,15.807039999999999,0.9848485999999999,-146.63326999999998,,1.1818194,14.276534,21.177797,8.062259,10.544837,9.528122999999999,8.394669,,0.534,0.11,76.81819,78,9.368687347550829,9.372255000000001,,1.1818194
78,133.1889877319336,15.807039999999999,8.515007,1580,1.0,14.370185000000001,0.99233466,15.807039999999999,0.9850745999999999,-144.62158,,1.1791041000000002,14.233601,12.1250515,8.124038,10.532098,9.579089999999999,8.396464,,0.534,0.11,77.82089,79,9.351140130192297,9.361403,,1.1791061999999999
79,135.22308659553528,15.807039999999999,8.535046000000001,1600,1.0,14.400006,0.99233466,15.807039999999999,0.98529416,-142.60214,,1.1764712,14.1919155,16.771753,8.185353,10.519519,9.629827,8.398503,,0.534,0.11,78.82353,80,9.376978448631638,9.351074,,1.1764712
80,137.89592742919922,15.807039999999999,8.531391000000001,1620,1.0,14.436485000000001,0.99233466,15.807039999999999,0.98550737,-140.6252,,1.1739115,14.151085,17.370623000000002,8.246211,10.507096,9.680336,8.400428999999999,,0.534,0.11,79.82609599999999,81,9.37264921036266,9.340955000000001,,1.1739137
81,140.43695759773254,15.807039999999999,8.546969,1640,1.0,14.437125,0.99233466,15.807039999999999,0.9857143,-138.73145,,1.1714276000000001,14.111354,14.504216,8.306624000000001,10.494826,9.730617,8.402522,,0.534,0.11,80.828575,82,9.387188783503117,9.331272,,1.1714299
82,142.98552107810974,15.807039999999999,8.457825,1660,1.0,14.454375,0.99233466,15.807039999999999,0.9859155000000001,-136.86671,,1.1690136,14.071207000000001,15.884217999999999,8.366601,10.482705000000001,9.780673,8.403299,,0.534,0.11,81.830986,83,9.290623985386134,9.320749000000001,,1.1690159
83,145.59174418449405,15.807039999999999,8.486614999999999,1680,1.0,14.472810999999998,0.99233466,15.807039999999999,0.9861112,-135.04483000000002,,1.1666682,14.032310500000001,16.017925,8.42615,10.470728999999999,9.830509,8.404459,,0.534,0.11,82.83334,84,9.320380086601348,9.310819,,1.1666682
84,147.4761712551117,15.807039999999999,8.56888,1700,1.0,14.513527999999999,0.99233466,15.807039999999999,0.98630154,-133.24312,,1.1643828,13.995344000000001,17.948532,8.485281,10.458895,9.880124,8.406711,,0.534,0.11,83.83563000000001,85,9.410246160349212,9.30209,,1.1643851
85,149.4521420001984,15.807039999999999,8.484772999999999,1720,1.0,14.518474,0.99233466,15.807039999999999,0.98648655,-131.51814,,1.1621618,13.957988,14.953434,8.5440035,10.447199000000001,9.929519,8.407765,,0.534,0.11,84.837845,86,9.320303244227828,9.292587,,1.162164
86,151.80510544776917,15.807039999999999,8.480656,1740,1.0,14.511942000000001,0.99233466,15.807039999999999,0.98666656,-129.84422,,1.1600003,13.921331,13.964549,8.602324000000001,10.435637,9.978698,8.408736,,0.534,0.11,85.83999,87,9.312114551528893,9.283255,,1.1600015
87,154.34929084777832,15.807039999999999,8.499325,1760,1.0,14.545272,0.99233466,15.807039999999999,0.9868421999999999,-128.16866000000002,,1.1578938,13.885648000000002,17.458996,8.6602545,10.424209,10.027663,8.409928,,0.534,0.11,86.84212,88,9.334559286177189,9.274346000000001,,1.1578959
88,157.48585391044614,15.807039999999999,8.508984,1780,1.0,14.571762,0.99233466,15.807039999999999,0.98701304,-126.53686499999999,,1.1558438999999998,13.85079,16.916895,8.717798,10.4129095,10.076416,8.411214999999999,,0.534,0.11,87.84416,89,9.345694131190614,9.265746,,1.1558461000000002
89,161.31640124320984,15.807039999999999,8.5162525,1800,1.0,14.610256,0.99233466,15.807039999999999,0.9871794,-124.92876000000001,,1.153846,13.8167,18.050072,8.774963,10.401736,10.124959,8.412561,,0.534,0.11,88.84614599999999,90,9.353660763833764,9.257419,,1.1538482
90,163.35971069335938,15.807039999999999,8.549551,1820,1.0,14.607337,0.99233466,15.807039999999999,0.9873417999999999,-123.39657,,1.1518989,13.783681,14.358217999999999,8.831760000000001,10.390686,10.173295,8.414296,,0.534,0.11,89.84810999999999,91,9.389982877291354,9.2496395,,1.1518999
91,164.52516531944275,15.807039999999999,8.523425999999999,1840,1.0,14.634832000000001,0.99233466,15.807039999999999,0.9875001,-121.86738000000001,,1.150001,13.750956,17.150223,8.888194,10.379757000000001,10.221425,8.415662,,0.534,0.11,90.85000600000001,92,9.361720717295764,9.241746000000001,,1.150001
92,168.07497215270996,15.807039999999999,8.530058,1860,1.0,14.670860999999999,0.99233466,15.807039999999999,0.9876543999999999,-120.361946,,1.1481469,13.718916,17.998836999999998,8.944271,10.368946000000001,10.269351,8.417073,,0.534,0.11,91.85186,93,9.369396168352038,9.234094,,1.1481491000000001
