,MISE,IWLastEpisode,DenMISEMeanLog,Bound,ReturnAbsMax,ReturnMean,IWMean,Iteration,ReturnMin,LQGmu1,IWNorm1,URet,ReturnLastEpisode,IWMin,IWMax,SqrtESSClassic,DenMISELogLast,ReturnMax,target_sum_log_mean,DenMISELogFirst,IWNorm2,LQGmu01,TimestepsSoFar,IWFirstEpisode,LQGsigma,TimeElapsed,ReturnStepMax
25,7.1452527,0.09882247400000001,13.866268,42.46074,17.052303,16.743745999999998,0.41937107,26,,-0.417,10.903647,18.773285089882304,16.998041,,7.195655,1.4485687,11.959261,17.052303,-9.469807000000001,13.843922000000001,7.527187,-0.044,520,,0.11,40.64695835113525,0.99998873
26,20.348307000000002,23.978907,13.809360999999999,59.428825,17.052303,16.754189999999998,1.194928,27,,-0.423,32.263058,18.80215793217093,17.02572,,23.978907,1.309013,12.927553999999999,17.052303,-9.524517999999999,13.806181,24.646857999999998,-0.045,540,,0.11,42.513392448425286,0.99998873
27,22.328173,14.56611,13.632607,53.37899,17.182411,16.769484,1.3064844999999998,28,,-0.431,36.581565999999995,18.963445701982373,17.182411,,15.971339000000002,1.6600925,8.919645,17.182411,-10.166674,13.769814000000002,22.03586,-0.046,560,,0.11,44.187180995941155,0.99998873
28,17.722351,1.290879,13.586976000000002,48.249947,17.182411,16.774931,1.0373065000000001,29,,-0.443,30.08189,18.699476945856468,16.927467,,12.916445,1.6885453000000001,12.216513,17.182411,-11.255267,13.734722,17.81527,-0.048,580,,0.11,45.69826006889343,0.99998873
29,17.97304,7.3000326,13.611588500000002,46.6465,17.182411,16.786568,1.0509515,30,,-0.473,31.528545,18.90210095788812,17.123995,,11.697771000000001,1.7977332,14.420008,17.182411,-15.236618,13.700820000000002,17.537945,-0.051,600,,0.11,47.56412982940674,0.99998873
30,26.139221,23.335922,13.610074,55.45417,17.199832999999998,16.7999,1.5240961000000002,31,,-0.479,47.24698,18.98163864370813,17.199832999999998,,23.335922,1.760177,13.636657999999999,17.199832999999998,-15.296157000000001,13.668031,26.842175,-0.052,620,,0.11,48.99411392211914,0.99998873
31,23.740631,7.3210315999999995,13.596620999999999,49.876945,17.199832999999998,16.808757999999997,1.3850462,32,,-0.489,44.32148,18.861394559273037,17.083376,,18.521036,1.9742453999999998,12.909773,17.199832999999998,-15.964801000000001,13.636282000000001,22.449832999999998,-0.053,640,,0.11,50.630059480667114,0.99998873
32,23.97936,9.32664,13.580585000000001,48.34884,17.199832999999998,16.818796,1.3986555,33,,-0.503,46.155632000000004,18.920507972686263,17.140052999999998,,17.025642,2.117382,12.858428,17.199832999999998,-17.166635999999997,13.60551,21.798443,-0.055,660,,0.11,52.14445161819458,0.99998873
33,21.728178,4.6423163,13.725724,46.283229999999996,17.199832999999998,16.828982999999997,1.2666733000000001,34,,-0.522,43.066895,18.946578854257464,17.165178,,16.961983,2.10138,18.276304,17.199832999999998,-19.191542000000002,13.575657000000001,20.494576000000002,-0.058,680,,0.11,53.0801100730896,0.99998873
34,16.7106,2.74198,13.692791,44.493675,17.199832999999998,16.837982,0.9735440999999999,35,,-0.557,34.074042999999996,18.924019683064227,17.14397,,16.704906,1.8572277,12.437645,17.199832999999998,-23.797247,13.54667,18.346724,-0.063,700,,0.11,54.83842635154724,0.99998873
35,4.611872,0.44652703,13.71785,42.18101,17.199832999999998,16.846489000000002,0.26841387,36,,-0.633,9.662899000000001,18.922313843169,17.14419,,6.902928999999999,1.3734543,14.716237,17.199832999999998,-35.98288,13.518498000000001,7.0354714000000005,-0.074,720,,0.11,56.32705068588257,0.99999267
36,,,13.618756,8.482906,17.199832999999998,16.854470000000003,,37,,0.213,3.6999999e-09,18.91965230797885,17.1418,,,6.0827622,10.786371,17.199832999999998,-287.6438,13.4911,6.0827626e-10,0.022,740,,0.11,58.079838991165154,0.99999267
37,,3.3670300000000004e-38,12.896297,8.370544,17.199832999999998,16.649992,,38,,0.213,3.8e-09,9.95589066318176,9.084304,,3.3670300000000004e-38,6.164414,-12.847926,17.199832999999998,-282.68298,13.464432,6.164414e-10,0.022,760,,0.11,59.761820793151855,0.99999267
38,4.080789,18.019262,12.8691845,55.680285999999995,17.199832999999998,16.449537,0.46203238,39,,0.198,18.019262,9.700273392272353,8.832258,,18.019262,1.0,12.825974,17.199832999999998,-260.43023999999997,13.438456,18.019262,0.02,780,,0.11,61.571183919906616,0.99999267
39,0.013877618000000001,0.0071399263,12.911868,46.124767,17.199832999999998,16.259434,0.0015709791,40,,0.248,0.062839165,9.71483592954396,8.8452835,,0.05569924,1.1190306,15.184141,17.199832999999998,-300.01732999999996,13.413138,0.056155,0.025,800,,0.11,63.46058678627014,0.99999267
40,8.394886999999999,38.89389,12.917406,59.601969999999994,17.199832999999998,16.077045000000002,0.9559223,41,,0.241,39.192814,9.64243238615595,8.781576,,38.89389,1.0076631999999999,14.125010000000001,17.199832999999998,-286.40125,13.388446,38.894753,0.025,820,,0.11,64.58787894248961,0.99999267
41,8.850706,30.809440000000002,12.942646,48.88089,17.199832999999998,15.902574,1.0105737,42,,0.254,42.444096,9.610021325514154,8.749209,,30.809440000000002,1.2890146999999998,14.291047,17.199832999999998,-289.76752,13.364348000000001,32.92755,0.026,840,,0.11,66.49844408035278,0.99999267
42,5.3466830000000005,2.8377898,12.6754875,43.490314,17.199832999999998,15.736892999999998,0.6104687,43,,0.261,26.250153000000005,9.64107317085131,8.778355,,18.57798,1.3527684,1.648354,17.199832999999998,-289.12183,13.340817000000001,19.404764,0.027,860,,0.11,68.644855260849,0.99999267
43,0.6468008000000001,0.84761643,12.615652,39.596687,17.199832999999998,15.578216000000001,0.07390552,44,,0.289,3.251843,9.61675975384685,8.755063,,2.302244,1.3247664,10.501739,17.199832999999998,-304.7649,13.317828,2.454654,0.03,880,,0.11,70.4753110408783,0.99999267
44,4.9239807,22.854597000000002,12.5033245,51.493297999999996,17.199832999999998,15.425697,0.5647663,45,,0.291,25.414483999999998,9.569392284051492,8.714919,,22.854597000000002,1.108015,8.477292,17.199832999999998,-299.22977000000003,13.295354999999999,22.93695,0.03,900,,0.11,72.29274916648866,0.99999267
45,1.6157663999999998,0.10726096,12.477780000000001,50.161125,17.199832999999998,15.280669,0.18535557,46,,0.305,8.526357,9.616042516175213,8.754352,,8.014329,1.0629131,11.850707,17.199832999999998,-303.19946,13.273376,8.0216875,0.031,920,,0.11,73.98231053352356,0.99999267
46,0.0015163298000000001,0.0071955477,12.478755,45.7812,17.199832999999998,15.140735999999999,0.0001741872,47,,0.389,0.008186804,9.56046827457691,8.703827,,0.0071955477,1.1271266000000002,13.341154999999999,17.199832999999998,-353.81467000000004,13.251870000000002,0.007263429,0.041,940,,0.11,75.86088705062865,0.99999267
47,12.380142999999999,69.21951,12.399783,63.979209999999995,17.199832999999998,15.004154999999999,1.4420853,48,,0.415,69.22009,9.427033787029798,8.584888000000001,,69.21951,1.0000083,9.677367,17.199832999999998,-361.6017,13.230817000000002,69.21951,0.044,960,,0.11,77.61031031608582,0.99999267
48,9.813185,26.18349,12.385535,46.37555,17.199832999999998,14.873303,1.1426063,49,,0.422,55.98771,9.4369060339437,8.592442,,29.80392,1.4112735,11.798501,17.199832999999998,-357.82944,13.210197,39.671764,0.045,980,,0.11,79.65861129760742,0.99999267
49,1.4436797e-07,,12.294294,50.43647,17.199832999999998,14.747836999999999,1.632187e-08,50,,0.144,8.210934000000001e-07,9.443871015023896,8.599967999999999,,8.023668999999999e-07,1.0230591999999998,7.910224400000001,17.199832999999998,-176.26023999999998,13.189995000000001,8.025863000000001e-07,0.015,1000,,0.11,81.42690753936769,0.99999267
50,8.721599000000001,49.830383000000005,12.084602,60.3211,17.199832999999998,14.633689000000002,0.97706634,51,,0.144,49.830383000000005,9.807660338213967,8.9263115,,49.830383000000005,1.0,2.5900933999999998,17.199832999999998,-172.47813,13.170192000000002,49.830383000000005,0.014,1020,,0.11,83.62290501594543,0.99999267
51,0.03267235,0.18309064,12.166697000000001,49.840786,17.199832999999998,14.524428,0.0036500584999999996,52,,0.115,0.18980305,9.83227752455186,8.952097,,0.18309064,1.0359657,16.662198999999998,17.199832999999998,-159.43344,13.150773999999998,0.18321365,0.012,1040,,0.11,85.97128963470459,0.99999267
52,8.912332000000001,51.728935,12.117633,59.695240000000005,17.199832999999998,14.419935,0.9918288000000001,53,,0.119,52.566925,9.871586850619144,8.986324,,51.728935,1.0160799999999999,10.55322,17.199832999999998,-157.03456,13.131726,51.735027,0.012,1060,,0.11,88.4235999584198,0.99999267
53,11.392091,46.722633,12.126625,49.06497,17.199832999999998,14.319032,1.2695044,54,,0.124,68.55324,9.852430605018638,8.971126,,46.722633,1.3696723,12.897122999999999,17.199832999999998,-155.18483,13.113032999999998,50.05083,0.012,1080,,0.11,90.23442697525023,0.99999267
54,14.016786999999999,33.85088,12.132632000000001,41.871883000000004,17.199832999999998,14.221670999999999,1.5641403999999999,55,,0.133,86.027725,9.845322202483024,8.964162,,33.85088,1.8524256999999997,12.466224,17.199832999999998,-154.82043000000002,13.094685,46.440582,0.013,1100,,0.11,91.71848154067992,0.99999267
55,4.803469000000001,0.04290248,12.171524,42.434414000000004,17.199832999999998,14.127414000000002,0.53485817,56,,0.116,29.952057,9.822374122020458,8.943328999999999,,20.79788,1.3711988000000002,14.006497,17.199832999999998,-147.2678,13.076666000000001,21.843702,0.012,1120,,0.11,93.81323385238649,0.99999267
56,7.6003194,27.605871,12.19555,41.480686,17.199832999999998,14.037636,0.844684,57,,0.115,48.146988,9.895910270985368,9.010077,,27.605871,1.5229912,14.059581,17.199832999999998,-144.06741,13.058966999999999,31.613438000000002,0.012,1140,,0.11,95.71097564697266,0.99999267
57,9.315103,19.167526000000002,12.19771,39.585415000000005,17.199832999999998,13.950775,1.0349357,58,,0.112,60.026268,9.885150257113404,8.999702000000001,,27.559233000000003,1.7046238,12.588339999999999,17.199832999999998,-140.91291999999999,13.0415745,35.21379,0.011,1160,,0.11,97.77803564071657,0.99999267
58,11.333986,24.006386,12.248845,39.13581,17.199832999999998,13.867009,1.2586606000000002,59,,0.109,74.26097,9.894133051867273,9.008614,,27.162413,1.8559754000000002,15.317656,17.199832999999998,-137.7477,13.02448,40.011829999999996,0.011,1180,,0.11,99.4310576915741,0.99999267
59,8.382911,11.135,12.282119,35.64083,17.199832999999998,13.785986,0.93069994,60,,0.101,55.841995,9.890107160065646,9.005614999999999,,21.052414000000002,1.8930093999999997,14.160988,17.199832999999998,-134.375,13.007672999999999,29.499058,0.01,1200,,0.11,100.87722730636595,0.99999267
60,12.980485,52.392834,12.194531,45.674183,17.199832999999998,13.707838,1.4400103000000002,61,,0.099,87.84063,9.905466267696962,9.018880000000001,,52.392834,1.5782703000000002,7.1020784,17.199832999999998,-131.88826,12.991144,55.656265000000005,0.01,1220,,0.11,103.49685668945312,0.99999267
61,13.851343,42.02185,12.132947999999999,43.236785999999995,17.199832999999998,13.632271,1.5359566,62,,0.097,95.22931,9.910485230811936,9.022695,,42.02185,1.7559543000000002,8.209536,17.199832999999998,-129.50021,12.974883,54.232227,0.01,1240,,0.11,105.74457502365112,0.99999267
62,8.78402,1.8036067,12.215244,39.74333,17.199832999999998,13.558851,0.9739690000000001,63,,0.093,61.360046,9.892571271993852,9.006899,,29.885121999999996,1.6666877,17.051388,17.199832999999998,-127.17251999999999,12.958883,36.815563,0.009,1260,,0.11,108.45659041404724,0.99999267
63,3.783784,0.41117448,12.241263,38.621315,17.199832999999998,13.487715,0.41947868,64,,0.088,26.846636,9.892071847460246,9.006065,,15.754122,1.4811468,14.033256,17.199832999999998,-125.2863,12.943133999999999,18.125574,0.009,1280,,0.11,110.35133910179138,0.99999267
64,10.504871000000001,56.354411999999996,12.124114,49.999317,17.199832999999998,13.419304,1.162593,65,,0.087,75.56854,9.929042311485167,9.040991,,56.354411999999996,1.3065001,5.2343955,17.199832999999998,-123.32368000000001,12.92763,57.84044300000001,0.009,1300,,0.11,112.1063551902771,0.99999267
65,13.3519125,47.269913,12.071409,45.2741,17.199832999999998,13.353094,1.4766282,66,,0.085,97.45746,9.939162816850537,9.049505,,47.269913,1.6164148999999999,8.736260000000001,17.199832999999998,-121.38306399999999,12.912363000000001,60.29235500000001,0.009,1320,,0.11,114.41762900352478,0.99999267
66,11.485930999999999,9.107999999999999,12.122785,41.02431,17.199832999999998,13.288584,1.2703723,67,,0.084,85.114944,9.918794249398816,9.030892999999999,,38.266293,1.7468629,15.326409,17.199832999999998,-119.46403500000001,12.8973255,48.724457,0.008,1340,,0.11,116.21442675590515,0.99999267
67,9.444364,1.7728728999999999,12.178975,39.334618,17.199832999999998,13.225855,1.0445335,68,,0.083,71.028275,9.909506687403999,9.023052999999999,,33.203873,1.7262983,15.867207,17.199832999999998,-117.65597,12.88251,41.144844,0.008,1360,,0.11,117.2571280002594,0.99999267
68,10.320583000000001,18.473125,12.207192,38.00029,17.199832999999998,13.165262,1.1411833999999998,69,,0.081,78.74165,9.933887910729931,9.044879,,32.265083000000004,1.8641637999999998,14.218182,17.199832999999998,-116.03585,12.867911,42.239666,0.008,1380,,0.11,119.2023229598999,0.99999267
69,8.492783,1.8638983,12.251944,37.458977000000004,17.199832999999998,13.106194,0.9389914,70,,0.078,65.7294,9.918003654375731,9.0304165,,30.127531,1.7813695999999999,15.3418665,17.199832999999998,-114.63371000000001,12.853522,36.89824,0.008,1400,,0.11,120.05982208251952,0.99999267
70,9.369075,30.465765,12.174014,38.275303,17.199832999999998,13.049224,1.0349662,71,,0.073,73.482605,9.952480496620897,9.061333,,30.465765,1.7850651999999998,6.885946799999999,17.199832999999998,-113.92568,12.839338,41.165222,0.007,1420,,0.11,121.42567920684814,0.99999267
71,4.5248394,23.679144,12.206639,40.440407,17.199832999999998,12.993793,0.49958196,72,,0.063,35.969902000000005,9.948520568547494,9.058214999999999,,23.679144,1.4366889999999999,14.616757999999999,17.199832999999998,-115.48358999999999,12.825352,25.036665,0.006,1440,2.4880500000000004e-37,0.11,123.68414330482484,0.99999267
72,10.234374,64.64452,12.178809,51.451336,17.199832999999998,12.939979,1.1291624,73,,0.061,82.42885600000001,9.956525348033924,9.065419,,64.64452,1.2518996,10.719104,17.199832999999998,-114.66547,12.811558999999999,65.843025,0.006,1460,3.1461394999999997e-36,0.11,126.19083595275879,0.99999267
73,5.4057755,3.7995794000000003,12.198228,44.04227,17.199832999999998,12.88838,0.5960825,74,,0.058,44.110107,10.016935026230255,9.121657,,32.28389,1.3355119,13.744558999999999,17.199832999999998,-114.039825,12.797953,33.028614000000005,0.006,1480,4.7949685999999994e-35,0.11,128.08488202095032,0.99999267
74,1.9324214,3.51208,12.235018,39.413174,17.199832999999998,12.838405,0.2127496,75,,0.052,15.956220000000002,10.040407747770344,9.140289,,11.007655999999999,1.3766934,15.433198999999998,17.199832999999998,-115.11518000000001,12.78453,11.590249,0.005,1500,1.6999008999999998e-32,0.11,130.09606146812442,0.99999267
75,3.8604689,25.862999,12.188867,45.99601,17.199832999999998,12.789227499999999,0.4243761,76,,0.049,32.252583,9.995852859521467,9.100872,,25.862999,1.2246075,9.519045,17.199832999999998,-115.10162,12.771284,26.337078,0.005,1520,3.5141888e-31,0.11,131.40560293197632,0.99999267
76,9.069061999999999,0.0019448082999999998,12.243514999999999,27.24345,17.199832999999998,12.741505,1.0013174,77,,0.08,77.10144,10.013102715473506,9.114503,,12.333617,2.8391328,17.015425,17.199832999999998,-102.74981,12.758212,27.156686999999998,0.008,1540,,0.11,133.5087914466858,0.99999267
77,12.070383,10.7108965,12.221513,30.306587,17.199832999999998,12.694138,1.3309784,78,,0.075,103.816315,9.936994911655065,9.046896,,16.46177,2.8295088,10.576471000000002,17.199832999999998,-102.00235,12.745308999999999,36.69058,0.008,1560,,0.11,135.98274564743042,0.99999267
78,7.2394185,0.011007335,12.204856,36.567444,17.199832999999998,12.647949,0.7953323,79,,0.053,62.831253000000004,9.934540922630667,9.045314999999999,,24.944129999999998,1.7593921000000001,10.667074000000001,17.199832999999998,-108.55913000000001,12.732569999999999,35.711909999999996,0.005,1580,1.3037968999999998e-32,0.11,137.79182744026184,0.99999267
79,0.21733752,0.09054987,12.220111,36.310955,17.199832999999998,12.604696,0.023848835,80,,0.036,1.9079069,10.082417429657903,9.187692,,1.174236,1.4296018,13.709643,17.199832999999998,-117.547775,12.719991,1.3345723,0.004,1600,9.240541599999999e-26,0.11,139.58694577217102,0.99999267
80,7.939614,66.60217,12.253281,57.207302,17.199832999999998,12.562903,0.8616318999999999,81,,0.038,69.79218,10.135682066506336,9.219464,,66.60217,1.0473294,15.876901,17.199832999999998,-114.82661,12.707567999999998,66.63824,0.004,1620,2.6956933e-26,0.11,141.75706934928894,0.99999267
81,7.071944,16.52196,12.275566,46.69037,17.199832999999998,12.520589999999999,0.76997346,82,,0.035,63.137825,9.988391541294046,9.093212,,45.56924,1.3024117,14.435502,17.199832999999998,-115.32895,12.695298,48.477627000000005,0.003,1640,3.5160767999999997e-25,0.11,144.65454888343808,0.99999267
82,0.21689855,0.3859681,12.269476,42.43895,17.199832999999998,12.482484,0.023458898,83,,0.018,1.9470886000000003,10.274136000354787,9.35785,,1.5456991000000002,1.2220984,12.125877000000001,17.199832999999998,-129.2478,12.683177,1.593234,0.002,1660,6.934216e-19,0.11,147.62699151039126,0.99999267
83,8.101832,1.5363229999999999,12.277935000000001,37.424774,17.199832999999998,12.442961,0.8770344999999999,84,,0.036,73.6709,10.06738712219174,9.162564,,28.33482,1.7596971999999997,13.950762,17.199832999999998,-111.63786999999999,12.671201,41.86567,0.004,1680,1.7706605e-25,0.11,149.9367299079895,0.99999267
84,8.777519,21.532469,12.307933,33.022835,17.199832999999998,12.404126,0.9552271999999999,85,,0.039,81.19431,10.040470304997411,9.141946,,21.532469,2.1282256,15.0484915,17.199832999999998,-107.43988999999999,12.659367,38.151176,0.004,1700,5.432998299999999e-27,0.11,151.0940253734589,0.99999267
85,5.4900427,0.064695306,12.344712,41.374485,17.199832999999998,12.366066,0.5973028,86,,0.026,51.368041999999996,10.03028187073575,9.130958,,33.687473,1.4379351,15.597491,17.199832999999998,-116.270226,12.647671,35.723476,0.003,1720,7.249901e-22,0.11,152.74233984947202,0.99999267
86,5.672353,10.402000000000001,12.342774,38.242287,17.199832999999998,12.328416,0.61872095,87,,0.025,53.82872,9.984094544306151,9.090423,,31.251583,1.5842677,12.643161,17.199832999999998,-115.879074,12.636109,33.977036,0.003,1740,2.1253927e-21,0.11,153.91348576545715,0.99999267
87,7.7783755999999995,29.76387,12.39161,38.83184,17.199832999999998,12.29322,0.84625894,88,,0.023,74.47079000000001,10.139065509828537,9.231243,,32.695858,1.6616343,17.079182,17.199832999999998,-116.40652,12.624680499999998,44.817795000000004,0.002,1760,1.4447391000000003e-20,0.11,156.36129140853882,0.99999267
88,6.4179330000000006,6.100598000000001,12.422921,37.580666,17.199832999999998,12.257418,0.6991126999999999,89,,0.02,62.221030000000006,10.002273577250065,9.106798,,30.666534000000002,1.6558078999999999,15.432310999999999,17.199832999999998,-117.60808,12.613381,37.577446,0.002,1780,1.5259903e-19,0.11,158.2726814746857,0.99999267
89,0.8945299000000001,1.957009,12.446473,37.044834,17.199832999999998,12.222779,0.09759933,90,,0.008,8.783939,10.040792063100712,9.140031,,5.742306,1.42736,14.91249,17.199832999999998,-129.32127,12.602208000000001,6.153976,0.001,1800,2.1163622e-15,0.11,160.36844706535342,0.99999267
90,9.66756,90.1662,12.439849,59.36114,17.199832999999998,12.191778,1.0292531999999999,91,,0.005,93.66204,10.332447739904843,9.401639999999999,,90.1662,1.0383533999999999,12.742784,17.199832999999998,-130.82405,12.591158,90.20246,0.001,1820,1.4188361e-14,0.11,163.20037961006162,0.99999267
91,7.0684266000000004,39.373795,12.462653999999999,44.38554,17.199832999999998,12.173397,0.70182353,92,,-0.003,64.567764,11.581570894512714,10.500694000000001,,39.373795,1.3827302,14.805881,17.199832999999998,-139.08185,12.580229,46.69585,-0.0,1840,3.064125e-12,0.11,165.83476305007937,0.99999267
