,LQGsigma,ReturnMin,IWMean,target_sum_log_mean,Bound,LQGmu01,TimestepsSoFar,LQGmu1,ReturnAbsMax,DenMISELogFirst,ReturnMean,MISE,DenMISELogLast,DenMISEMeanLog,IWMax,SqrtESSClassic,Iteration,IWNorm2,IWNorm1,ReturnStepMax,IWFirstEpisode,IWLastEpisode,TimeElapsed,ReturnMax,IWMin,ReturnLastEpisode,URet
17,0.11,,0.060845687999999995,-92.13302,42.807716,-0.063,360,-0.558,17.056376,15.636294,16.38184,1.0347629999999999,15.880004000000001,13.5109,0.88116395,1.2249343000000001,18,0.894107,1.0952224,0.9999909,,0.88116395,31.0712833404541,17.056376,,17.007292,18.784234548902745
18,0.11,,1.2314303,-41.661892,49.066414,-0.044,380,-0.411,17.153763,15.582227,16.422468,20.953978,14.073795,13.492443,7.937361200000001,1.8305523000000001,19,12.781483999999999,23.397175,0.9999909,,1.5536546,32.75970673561096,17.153763,,17.153763,18.933520703063508
19,0.11,,1.009264,-16.693935,59.060233999999994,-0.034,400,-0.327,17.153763,15.530933,16.455767,17.080866,13.209164999999999,13.482073999999999,16.34722,1.225871,20,16.466072,20.18528,0.9999909,,1.407151,34.323261737823486,17.153763,,17.088427,18.86725592972089
20,0.11,,0.8463079,-13.733606,56.42305,-0.033,420,-0.319,17.153763,15.482142999999999,16.485678,14.322942999999999,8.489859,13.235244,14.465248,1.2223551000000001,21,14.539526,17.772465,0.9999909,,0.6427604,35.69491314888001,17.153763,,17.083906,18.858254709881283
21,0.11,,1.2365971000000002,-8.64688,58.68873000000001,-0.031,440,-0.301,17.153763,15.435623000000001,16.509043,20.931356,13.820166,13.248295,18.80452,1.3629468999999999,22,19.960526,27.205135,0.9999909,4.2946559999999994e-36,6.633919000000001,37.75190734863281,17.153763,,16.999722,18.772273927243756
22,0.11,,0.89115506,-1.0683671000000001,49.450268,-0.027,460,-0.26,17.153763,15.391171,16.534864000000002,15.030379,15.998660000000001,13.36713,12.182947,1.4951032,23,13.709131,20.496567000000002,0.9999909,4.1301695e-25,0.045749575,38.96078324317932,17.153763,,17.102915,18.881091813893022
23,0.11,,1.3386763000000002,-17.209425,43.193740000000005,-0.037,480,-0.355,17.153763,15.348612,16.551104000000002,22.81478,14.226679,13.393598,7.998920399999999,2.5252166000000003,24,12.72296,32.12823,0.9999909,,1.5978309,40.49546265602112,17.153763,,16.924604000000002,18.694999958319347
24,0.11,,1.4181758999999998,-30.929852,43.875465000000005,-0.045,500,-0.422,17.153763,15.307789999999999,16.566782,24.183165,15.669910999999999,13.494179,5.8912544,2.6132696,25,13.567065,35.4544,0.9999909,,0.30099672,41.548923015594475,17.153763,,16.943079,18.715352000948137
25,0.11,,0.63391626,-46.647957,43.545629999999996,-0.054,520,-0.496,17.153763,15.26857,16.584404,10.841605,10.658505,13.396989999999999,9.94824,1.5735458999999998,26,10.474319,16.481823000000002,0.9999909,,0.051659048,42.82647371292114,17.153763,,17.02496,18.8013276969948
26,0.11,,0.8502456,-53.239006,49.09445,-0.059,540,-0.533,17.153763,15.230829,16.602173,14.530957999999998,14.079293,13.406946,13.284784,1.4888914,27,15.418607000000002,22.95663,0.9999909,,13.284784,44.27450156211853,17.153763,,17.064178,18.84221375062794
27,0.11,,0.7929568,-44.119465000000005,37.335995000000004,-0.055,560,-0.503,17.203926,15.194462,16.623663,13.570132000000001,9.307423,13.25128,6.26725,2.171677,28,10.2238,22.202791,0.9999909,,5.280962000000001,46.00027823448181,17.203926,,17.203926,18.98568571494771
28,0.11,,0.86884415,-53.050426,44.22612,-0.062,580,-0.552,17.203926,15.159370000000001,16.635954,14.883972,12.140352,13.204396,9.641761,1.7589637999999999,29,14.3246155,25.196479999999998,0.9999909,,0.42841133,48.12462997436523,17.203926,,16.980053,18.75459616662063
29,0.11,,0.8335127,-54.68805,40.76019,-0.065,600,-0.57,17.203926,15.125468,16.65335,14.285529,14.802381500000001,13.250468,8.329635000000001,1.9494785,30,12.826703,25.005383,0.9999909,,4.757520700000001,49.96073341369629,17.203926,,17.157871,18.937659957534468
30,0.11,,1.096962,-62.405636,51.741608,-0.072,620,-0.616,17.212702,15.092679,16.671394,18.851576,14.223814,13.274475,20.162766,1.570023,31,21.659443,34.00582,0.9999909,,20.162766,51.24766302108765,17.212702,,17.212702,18.994887660773546
31,0.11,,1.0598056,-25.310843,35.650726,-0.047,640,-0.443,17.212702,15.060929999999999,16.685276,18.062704,12.827601,13.258448999999999,5.347540400000001,2.9359815,32,11.551086999999999,33.913779999999996,0.9999909,,0.21988842,52.21950912475586,17.212702,,17.115597,18.89469171950505
32,0.11,,1.1187181000000002,-2.3477435,43.888103,-0.03,660,-0.288,17.212702,15.030157999999998,16.698929,18.93919,12.615537,13.239431,13.018283,2.0697536,33,17.83676,36.917698,0.9999909,2.6139638e-32,0.00025063627999999996,53.63332486152649,17.212702,,17.135815,18.916015930502528
33,0.11,,1.0585293,-3.4723592000000005,42.813637,-0.017,680,-0.165,17.212702,15.000304999999999,16.709656,17.292604,17.965795999999997,13.3788185,11.713589,2.023355,34,17.787287,35.989994,0.9999909,6.389784e-05,0.00017368984000000001,55.088380098342896,17.212702,,17.063633,18.840734716223963
34,0.11,,1.0497633,-1.0509517,40.095543,-0.029,700,-0.28,17.212702,14.97132,16.705118,17.791876000000002,9.845236,13.276674,10.571734,2.3152292,35,15.869582000000001,36.74172,0.9999909,3.0174153999999996e-30,0.00012880014,56.294230461120605,17.212702,,16.550856,18.297805879021706
35,0.11,,1.2944143,-12.870204,42.82249,-0.012,720,-0.118,17.212702,14.943148999999998,16.707237,20.55544,14.868656,13.320192,10.581104,2.3190367000000003,36,20.094082,46.598915000000005,0.9999909,2.9791827,1.2898457000000002e-07,57.45386838912964,17.212702,,16.78139,18.544996478494728
36,0.11,,0.99624693,-51.121952,37.169044,-0.064,740,-0.562,17.212702,14.995257999999998,16.686497,17.081238,6.419849,13.138435999999999,6.505378,2.5706196,37,14.339397,36.861137,0.9999909,,,58.45295214653015,17.212702,,15.939820999999998,17.62818637420805
37,0.11,,1.2569886000000001,-16.094357000000002,38.401579999999996,-0.041,760,-0.388,17.212702,14.968591,16.691679,21.42439,7.038110700000001,12.976365,8.085903,3.0416172,38,15.704003,47.765568,0.9999909,,0.202317,60.17951202392578,17.212702,,16.883497,18.65919041680152
38,0.11,,0.8969753,0.7093432,37.049374,-0.024,780,-0.235,17.212702,14.942615,16.700766,15.051764499999999,14.998853,13.033159,8.874016000000001,2.3474417,39,14.902196,34.982037,0.9999909,1.2738561000000001e-18,2.2977906e-06,61.559880495071404,17.212702,,17.046020000000002,18.82366948991379
39,0.11,,0.9828459,-44.978229999999996,34.41762,-0.062,800,-0.551,17.212702,14.917297,16.705557000000002,16.814022,14.336491,13.061869,5.704388,2.9333834999999997,40,13.402215,39.313835,0.9999909,,4.5635082e-14,62.979994297027595,17.212702,,16.892426999999998,18.663000095543577
40,0.11,,1.1314714,-53.708580000000005,39.480354,-0.07,820,-0.602,17.212702,14.892605,16.71334,19.355194,14.537378,13.096471000000001,10.890219,2.5658479,41,18.079922,46.390327,0.9999909,,8.590162,64.73241400718689,17.212702,,17.024714000000003,18.803216412964698
41,0.11,,1.1194487,-54.43190799999999,38.34234,-0.071,840,-0.614,17.212702,14.868507000000001,16.722008,19.144327,15.24458,13.148987,9.94713,2.6897634999999998,42,17.479917999999998,47.016846,0.9999935999999999,,6.7914449999999995,66.64978647232057,17.212702,,17.07732,18.855886275336445
42,0.11,,1.6111649,-56.028183,52.01875,-0.074,860,-0.629,17.212702,14.844976,16.728865,27.495506,0.5802430000000001,12.857936,29.050224,2.1056802,43,32.901524,69.28009,0.9999935999999999,,29.050224,68.63330173492432,17.212702,,17.01685,18.79451145421046
43,0.11,,1.8481439999999998,-57.06669599999999,55.657146,-0.076,880,-0.642,17.212702,14.821987,16.739476999999997,31.576105,10.419723,12.811721,31.970503000000004,2.1443470000000002,44,37.92219,81.31834,0.9999935999999999,,15.419660999999998,70.68689107894896,17.212702,,17.195833,18.976908208185797
44,0.11,,2.2059748,-57.5635,60.528873,-0.078,900,-0.653,17.212702,14.799514000000002,16.747631,37.699852,8.99425,12.739925,29.616112,2.26195,45,43.88641,99.26886999999999,0.9999935999999999,,26.838154,72.68845057487488,17.212702,,17.106355999999998,18.883374151460263
45,0.11,,2.0895917,-58.29074,58.64839,-0.08,920,-0.664,17.212702,14.777535,16.757439,35.715396999999996,10.235378,12.704288,29.443747,2.2516947,46,42.688393,96.12122,0.9999935999999999,,3.6076558,74.67847251892091,17.212702,,17.198829999999997,18.979903812314642
46,0.11,,2.054848,-59.119415000000004,58.03135699999999,-0.082,940,-0.677,17.212702,14.756029000000002,16.766026999999998,35.124256,14.100301000000002,12.750577,30.185373,2.2542402999999998,47,42.84275,96.57785,0.9999935999999999,,6.059753400000001,76.71696543693542,17.212702,,17.161170000000002,18.942572401350102
47,0.11,,2.0289676,-60.178419999999996,57.720721999999995,-0.085,960,-0.691,17.212702,14.734976000000001,16.773436,34.677890000000005,12.401066,12.759037,31.382209999999997,2.2409618,48,43.45922,97.39045,0.9999960999999999,,6.5445867,78.62226939201355,17.212702,,17.121523,18.900922081509695
48,0.11,,2.1483767000000005,-61.30133000000001,59.05941,-0.087,980,-0.705,17.212702,14.714356,16.781391,36.733387,12.7310295,12.773455,32.096245,2.312911,49,45.514267,105.270454,0.9999960999999999,,15.226011999999999,80.20962047576904,17.212702,,17.16331,18.943628878580853
49,0.11,,2.471966,-61.89905,63.806785999999995,-0.09,1000,-0.715,17.212702,14.694154000000001,16.78912,42.309155,7.631687599999999,12.687312,31.824732,2.4020367,50,51.455624,123.5983,0.9999960999999999,,31.824732,81.82548904418945,17.212702,,17.167797,18.94697284898949
50,0.11,,2.3425624,-62.6811,61.40500600000001,-0.092,1020,-0.728,17.212702,14.674351000000001,16.795889000000003,40.093740000000004,15.719252,12.768038,30.527262,2.4230424999999998,51,49.306065000000004,119.47068999999999,0.9999960999999999,,5.759434,83.75396871566771,17.212702,,17.134304,18.913506722761053
51,0.11,,2.4111724,-63.628105000000005,61.86699,-0.095,1040,-0.741,17.212702,14.654932999999998,16.803354000000002,41.28347,17.43573,12.876974,30.025159999999996,2.5087113,52,49.978233,125.38096999999999,0.9999960999999999,,14.288708999999999,85.13699793815613,17.212702,,17.184153,18.96458238749955
52,0.11,,2.3765504,-65.0488,61.25865,-0.098,1060,-0.756,17.212702,14.635883999999999,16.811045,40.69879,12.950621,12.89846,30.379639,2.5115982999999997,53,50.150203999999995,125.95716999999999,0.9999960999999999,,7.803505400000001,87.24032354354858,17.212702,,17.210873,18.99180026978405
53,0.11,,2.2543066,-66.99695600000001,60.028769999999994,-0.103,1080,-0.774,17.212702,14.617192000000001,16.817171,38.597946,14.802507,12.952998,31.233526,2.409525,54,50.521392999999996,121.73256,0.9999960999999999,,3.0165522,89.66699934005737,17.212702,,17.141893,18.920266014359647
54,0.11,,2.0657282,-69.76168,58.552482999999995,-0.108,1100,-0.795,17.212702,14.598844,16.82347,35.35794,14.981604999999998,13.006789,34.025528,2.2263040000000003,55,51.033035,113.61505,0.9999960999999999,,1.1240708000000001,91.93097734451294,17.212702,,17.16356,18.944576385551876
55,0.11,,1.7969313999999998,-73.944725,56.918293000000006,-0.115,1120,-0.821,17.212702,14.580825,16.828629,30.739119,16.408935999999997,13.08098,37.589157,1.9724879000000002,56,51.015854,100.62816,0.9999966,,0.36132526,94.24112153053284,17.212702,,17.112396,18.891521409303405
56,0.11,,1.3428553,-84.69681,55.69419,-0.133,1140,-0.871,17.212702,14.563126,16.834581,22.938086,15.339630999999999,13.1294155,42.868373999999996,1.576442,57,48.554120000000005,76.542755,0.9999966,,3.003918,95.89252424240112,17.212702,,17.168032,18.949003570050863
57,0.11,,1.3680736,-74.124886,44.0869,-0.12,1160,-0.836,17.212702,14.545732999999998,16.840692999999998,23.442513,12.375257000000001,13.11806,17.128489000000002,2.5013146,58,31.722624,79.34827,0.9999966,,16.23285,97.77670574188231,17.212702,,17.188914999999998,18.968937414509075
58,0.11,,1.2299719,-82.95154000000001,44.64573,-0.135,1180,-0.877,17.258644,14.528639000000002,16.847776,21.096224,15.311884,13.159457000000002,19.944354999999998,2.1985996,59,33.006622,72.568344,0.9999966,,17.83129,99.72932291030884,17.258644,,17.258644,19.040120031938734
59,0.11,,0.90075266,-16.670341,31.073994,-0.05,1200,-0.463,17.258644,14.511832,16.853811,15.362957000000002,14.392057000000001,13.181776000000001,7.1454887000000005,3.2955132000000007,60,16.399618,54.045159999999996,0.9999966,,4.739243e-08,102.3322594165802,17.258644,,17.209866,18.990398126086898
60,0.11,,0.7466608,-23.242203,26.869790000000002,-0.059,1220,-0.529,17.258644,14.495303,16.858067000000002,12.767764,8.602613,13.10464,5.9666934000000005,3.6715245000000003,61,12.405286,45.54631,0.9999966,,3.7377339999999997,103.73272490501404,17.258644,,17.113407000000002,18.890645789108266
61,0.11,,1.0345136000000001,-14.569329000000002,32.1642,-0.048,1240,-0.45,17.258644,14.479042000000002,16.863014,17.651685999999998,10.1881,13.053325,6.9796906000000005,3.5676748999999996,62,17.97805,64.13984,0.9999966,,3.6404095,104.66950583457948,17.258644,,17.164806,18.943990029495076
62,0.11,,1.0986001,-12.818185,32.9201,-0.047,1260,-0.436,17.258644,14.463042000000002,16.865765,18.736923,16.929014000000002,13.114888,6.492486,3.650517,63,18.959454,69.21181,0.9999966,,6.492486,105.98587822914124,17.258644,,17.036354,18.81178667729618
63,0.11,,1.1525784,-5.544336299999999,37.720856,-0.033,1280,-0.32,17.258644,14.447293,16.866913,19.576712,14.397751999999999,13.135929,13.714779,2.8535892999999994,64,25.849905,73.765015,0.9999966,,6.474153500000001,108.2201006412506,17.258644,,16.939255,18.71334045442777
64,0.11,,,-188.09229,6.4220138,0.009,1300,0.094,17.258644,14.431789000000002,16.871492,,8.264147999999999,13.062312,,8.062258,65,8.062258e-10,6.5e-09,0.9999966,,,110.64922904968262,17.258644,,17.164483999999998,18.94477322568111
65,0.11,,5.765467600000001e-20,-186.05315,6.3731766,0.009,1320,0.094,17.258644,14.416522,16.757801,5.401066e-19,-13.399995,12.646333,3.805208700000001e-18,8.124039,66,8.1240387e-10,6.6e-09,0.9999966,,3.805208700000001e-18,112.43170881271362,17.258644,,9.367958,10.262443214893548
66,0.11,,0.6047772,-185.6752,57.229780000000005,0.01,1340,0.097,17.258644,14.401484,16.64228,5.4538455,14.140234,12.653816,40.520073,1.0,67,40.520073,40.520073,0.9999966,,40.520073,114.12756037712096,17.258644,,9.017941,9.904544923849107
67,0.11,,1.5667022,-186.75836,55.245865,0.01,1360,0.101,17.258644,14.386669,16.529942000000002,14.110894,13.343332,12.656315,80.55428,1.258684,68,84.64059,106.53575,0.9999966,,80.55428,116.19978165626526,17.258644,,9.00314,9.887500547101713
68,0.11,,1.2747741000000001,-188.76506,51.551056,0.011,1380,0.106,17.258644,14.37207,16.421104,11.481911,14.266523999999999,12.681278,66.28793,1.2921646999999998,69,68.071365,87.95940999999999,0.9999966,,9.287604,118.05226731300354,17.258644,,9.020108,9.906563453849813
69,0.11,,1.9664383,-189.32124,54.3774,0.011,1400,0.11,17.258644,14.357681,16.31495,17.690407,12.643445,12.680336,89.45257600000001,1.4112885,70,97.53546999999999,137.65068,0.9999966,,89.45257600000001,119.90568542480469,17.258644,,8.990658,9.874185248009269
70,0.11,,1.1976040000000001,-192.80959,50.016290000000005,0.012,1420,0.116,17.258644,14.343496,16.21201,10.771844999999999,7.413052599999999,12.611834,62.055542,1.3193188,71,64.44984000000001,85.02988,0.9999966,,4.543071,122.74724841117859,17.258644,,9.006107,9.89070314923231
71,0.11,,0.0055529056000000005,-213.65558,48.27235,0.014,1440,0.14,17.258644,14.329510999999998,16.111847,0.049928322000000004,15.085467999999999,12.64525,0.3717469,1.0736899,72,0.37236935,0.39980920000000003,0.9999966,,0.0200852,125.164710521698,17.258644,,9.000159,9.884447193522618
72,0.11,,1.5680960999999997e-31,-332.0963,6.059914599999999,0.027,1460,0.261,17.258644,14.315717000000001,16.013855,1.4047623999999999e-30,10.986699,12.609002,1.1447101e-29,8.5440035,73,8.544004e-10,7.2999997e-09,0.9999966,,1.1447101e-29,127.03803110122679,17.258644,,8.958395,9.838154409259364
73,0.11,,2.2560849e-12,-133.76898,6.095097,0.005,1480,0.05,17.258644,14.302112,15.915332999999999,2.0349314e-11,13.037877,12.601377000000001,1.3907726000000002e-10,8.494685,74,8.9078644e-10,7.566951e-09,0.9999966,3.9739162e-32,,128.72796630859378,17.258644,,8.723283,9.581239423725279
74,0.11,,2.1140707,-133.50581,71.118835,0.005,1500,0.052,17.258644,14.288689000000002,15.825123999999999,19.342907,-8.859794,12.301983,158.5553,1.0,75,158.5553,158.5553,0.9999966,3.8685985999999995e-33,158.5553,131.05412459373474,17.258644,,9.149602999999999,10.052877724031562
75,0.11,,1.8926986000000001,-133.34581,58.165040000000005,0.006,1520,0.055,17.258644,14.275443,15.736648,17.294275,8.835875999999999,12.258252,107.611946,1.2668208,76,113.5481,143.8451,0.9999966,2.2884417999999996e-34,36.233146999999995,133.0434284210205,17.258644,,9.101017,9.99600485175707
76,0.11,,1.8181843999999998,-133.83261000000002,53.04584499999999,0.006,1540,0.059,17.258644,14.262371,15.6503935,16.60277,16.65655,12.318989,91.80508,1.4207345,77,98.54072,140.0002,0.9999966,4.211943599999999e-36,31.866627,135.49706625938416,17.258644,,9.095014,9.991025400519405
77,0.11,,0.94029844,-138.0151,49.664272,0.007,1560,0.068,17.258644,14.249467999999998,15.566516,8.593652,9.347167,12.28512,57.160366,1.2606562,78,58.17865,73.34328000000001,0.9999966,,9.079606,137.71727561950684,17.258644,,9.108068,10.00444585071042
78,0.11,,0.3361995,-143.46625,44.346959999999996,0.008,1580,0.078,17.258644,14.236729,15.484092,3.0504165000000003,8.951715,12.239818,20.554714,1.2537595,79,21.184093,26.559759999999997,0.9999966,,20.554714,140.25936698913574,17.258644,,9.054959,9.945090950846255
79,0.11,,0.8521738000000001,-143.17827,49.98284,0.008,1600,0.08,17.258644,14.22415,15.40421,7.744975999999999,12.583871,12.235513000000001,54.70171,1.2258178999999998,80,55.61503199999999,68.17390400000001,0.9999966,,54.70171,141.6888701915741,17.258644,,9.093441,9.983265391656275
80,0.11,,0.6133175999999999,-145.06116,37.24814,0.009,1620,0.086,17.258644,14.211727,15.325772,5.5625715,16.861547,12.288775999999999,26.60163,1.6340542,81,30.402128,49.678726,0.9999966,,13.826472,143.50696659088138,17.258644,,9.050764,9.940852591610971
81,0.11,,0.117830195,-114.11680600000001,40.100094,-0.007,1640,-0.075,17.258644,14.199457,15.249004000000001,1.8239515,14.941567000000001,12.315762,6.615660000000001,1.3526947,82,7.1428356,9.662075999999999,0.9999966,2.685824,,146.40632247924802,17.258644,,9.030801,9.918960975868243
82,0.11,,1.5999231000000003,-111.70477,73.113976,-0.007,1660,-0.072,17.258644,14.219564000000002,15.243067000000002,23.661196,-7.682134,12.064223,126.75506000000001,1.0469773,83,126.83525,132.79362,0.9999966,1.6692810000000002,126.75506000000001,148.87202930450442,17.258644,,14.756242000000002,16.395212686998445
83,0.11,,1.5885917999999999,-108.46038,62.000877,-0.007,1680,-0.067,17.258644,14.227501,15.235607,23.397654,15.345695000000001,12.103341,91.246185,1.3412334,84,99.49179000000001,133.44171,0.9999966,0.6878611,39.60888,150.8208320140839,17.258644,,14.616451000000001,16.200994726733
84,0.11,,1.7273326,-104.43516,59.081140000000005,-0.006,1700,-0.059,17.258644,14.223822,15.226304999999998,25.281233,13.899494,12.126332000000001,79.84212,1.5318365,85,95.84788,146.82327,0.9999966,0.11094000000000001,50.56896,153.00308656692502,17.258644,,14.444953,16.005497638558516
85,0.11,,1.1612767,-105.17148600000002,42.364304,-0.007,1720,-0.066,17.258644,14.213429999999999,15.216187,16.914179,13.682315,12.148057000000001,27.142681,2.0344078999999997,86,49.09035,99.8698,0.9999966,0.5568460999999999,22.50381,155.9061658382416,17.258644,,14.356014000000002,15.886422331850733
86,0.11,,1.6567981,-101.33699,49.390915,-0.006,1740,-0.058,17.258644,14.208323499999999,15.205491,23.977377,12.218031,12.149205,50.056133,2.0373366,87,70.74994000000001,144.14143,0.9999966,0.08448003,26.031364,157.69452619552612,17.258644,,14.285620999999999,15.818320826877676
87,0.11,,6.744312499999999e-07,-96.50641999999999,39.762684,0.0,1760,0.001,17.258644,14.1978655,15.195243,9.7590555e-06,17.923403,12.219427,4.2336036e-05,1.3021241000000001,88,4.5586094000000004e-05,5.9358754e-05,0.9999966,4.2559705999999994e-14,9.576647e-10,159.77737975120544,17.258644,,14.303823999999999,15.861159192631685
88,0.11,,0.92114556,-95.081985,60.560604000000005,2.693e-05,1780,0.0,17.258644,14.186565,15.131664,8.784734,11.791878,12.203451,81.98186,1.0000011999999998,89,81.98186,81.98196,0.9999966,7.999359500000001e-14,81.98186,161.45473647117615,17.258644,,9.536742,10.480488965541044
89,0.11,,0.016314201,-105.630554,43.179190000000006,0.004,1800,0.037,17.258644,14.175392,15.066675,0.14847322,14.150545999999999,12.221292,1.204823,1.2032318000000002,90,1.2202787,1.4682781999999999,0.9999966,1.5477229999999998e-26,4.149029e-06,162.49711036682132,17.258644,,9.282661000000001,10.193343339602825
90,0.11,,1.0385859,-128.24886,35.781136,0.008,1820,0.075,17.258644,14.164342999999999,15.001428,9.423567,11.831614,12.206259,32.276962,1.9643668,91,48.11287,94.51132,0.9999966,,6.8110215e-09,165.02224731445312,17.258644,,9.129038000000001,10.023628591029553
91,0.11,,1.2753450000000002,-123.845726,35.025047,0.007,1840,0.071,17.258644,14.153414000000001,14.936819,11.5771885,15.370273999999998,12.239858,31.105083,2.2081306,92,53.136227000000005,117.33173000000001,0.9999966,,31.080502000000003,167.39511537551883,17.258644,,9.057505,9.947772784320401
92,0.11,,1.3917774,-119.54771399999998,33.501076,0.007,1860,0.067,17.258644,14.142603,14.873669,12.642917,17.028872,12.292867,26.777279999999998,2.4822867000000004,93,52.143574,129.4353,0.9999966,,26.777279999999998,169.8940148353577,17.258644,,9.063880000000001,9.955427578473108
