,DenMISELogLast,ReturnStepMax,DenMISEMeanLog,LQGsigma,IWLastEpisode,ReturnAbsMax,IWMax,SqrtESSClassic,IWMin,IWNorm2,DenMISELogFirst,Bound,URet,target_sum_log_mean,MISE,TimeElapsed,ReturnMean,IWMean,LQGmu1,IWNorm1,IWFirstEpisode,ReturnMin,ReturnMax,TimestepsSoFar,LQGmu01,Iteration,ReturnLastEpisode
0,17.102016,0.99262077,17.102016,0.11,0.9803347,15.644507999999998,0.9803347,1.0,,0.9803347,17.102016,16.909185,17.332240856619553,17.082155,15.336854,1.3184833526611328,15.644507999999998,0.9803347,-0.102,0.9803347,0.9803347,,15.644507999999998,20,-0.01,1,15.644507999999998
1,10.611626,0.9978294,13.85188,0.11,0.2695643,15.644507999999998,0.2695643,1.4045633,,0.34350488,17.092133999999998,4.869358999999999,17.14510254600088,12.422963000000001,3.7499132000000004,30.53170228004456,15.555016,0.24123718,-0.077,0.48247436,0.21291006,,15.644507999999998,40,-0.008,2,15.465523000000001
2,12.900849000000001,0.9978294,13.340426,0.11,0.59663373,15.644507999999998,0.96008146,1.7018838,,1.4056536,16.78783,13.325626999999999,17.238750903689844,13.094807000000001,12.40175,32.12022614479065,15.557678,0.7974197,-0.087,2.3922591,0.8355440000000001,,15.644507999999998,60,-0.009,3,15.563003
3,16.779678,0.9978294,14.160663000000001,0.11,1.4098818000000002,15.644507999999998,1.4098818000000002,1.9995104,,2.7456037999999996,16.745848000000002,22.041372,16.939650697617793,14.477026,21.255014000000003,33.59864830970764,15.488948,1.3724658,-0.096,5.489863400000001,1.3676986,,15.644507999999998,80,-0.01,4,15.282758
4,19.788868,0.9978294,15.343770000000001,0.11,1.2384653,15.644507999999998,1.3967252000000001,2.2343352000000003,,2.9336537999999996,16.816809,20.974216000000002,17.00706054053907,15.613754,20.270502,35.41990661621094,15.458917999999999,1.3109533000000002,-0.098,6.554766000000001,1.3274735,,15.644507999999998,100,-0.01,5,15.338791
5,17.32009,0.9978294,15.715235999999999,0.11,1.3588395,15.672266,1.3913659999999999,2.4415357,,3.0645133999999996,16.869951,19.978535,17.35721029163308,15.932744,19.333399,37.05641531944275,15.494475,1.2470199,-0.101,7.482119,1.2551641000000002,,15.672266,120,-0.01,6,15.672266
6,15.245731,0.9978294,15.677806,0.11,0.6113821999999999,15.672266,1.2150116000000002,2.6023917,,2.9624782000000005,16.905754,17.608347,16.43054383761574,15.751311,17.003088,38.7420334815979,15.398098999999998,1.1013613000000002,-0.096,7.709528999999999,1.1808596000000002,,15.672266,140,-0.01,7,14.819839499999999
7,15.200448999999999,0.9978294,15.628872,0.11,9.181353,15.93561,9.181353,1.2968997,,9.266602,16.92811,25.034172,17.637968220983375,14.587689000000001,23.799234,41.10437536239624,15.465287,1.5022316,-0.117,12.017853,0.47492498,,15.93561,160,-0.012,8,15.93561
8,18.637915,0.9978294,15.981544,0.11,6.993523,16.062656,6.993523,1.4888116000000002,,9.774497,16.867995999999998,26.919355,17.780199898976146,13.847656,25.83503,43.12378811836243,15.531661999999999,1.6169316,-0.128,14.552384,0.1210318,,16.062656,180,-0.013,9,16.062656
9,7.283290400000001,0.9978294,15.138931,0.11,5.378639700000001,16.062656,5.378639700000001,1.7978174999999998,,8.204974,16.775995,24.456488,17.663419151927982,13.124598,23.558532999999997,44.926454067230225,15.575470000000001,1.4751046,-0.129,14.751045999999999,0.10143107,,16.062656,200,-0.013,10,15.969745000000001
