,DenMISELogFirst,ReturnStepMax,IWMean,Bound,IWFirstEpisode,IWLastEpisode,target_sum_log_mean,URet,SqrtESSClassic,ReturnMax,LQGsigma,DenMISEMeanLog,Iteration,IWMin,MISE,DenMISELogLast,LQGmu1,ReturnMin,IWNorm1,TimestepsSoFar,ReturnAbsMax,ReturnLastEpisode,IWMax,ReturnMean,LQGmu01,IWNorm2,TimeElapsed
10,16.992867,0.9978268,1.3838139999999999,44.333557,,15.221954,-131.74055,9.866464782792972,1.0,15.953459,0.11,12.445839999999999,11,,12.426639999999999,2.3237547999999997,0.116,,15.221954,220,15.953459,8.979992999999999,15.221954,9.953292,0.012,15.221954,30.09906816482544
11,16.905855,0.9978268,1.1293906,32.711315,,6.722681,-117.81721999999999,9.876908633309247,1.4141692,15.953459,0.11,12.766464,12,,10.14901,16.381754,0.117,,13.552686999999999,240,15.953459,8.99265,6.830005,9.873239,0.012,9.583497,31.376099348068237
12,16.825813,0.9978268,1.4831267e-10,15.291163000000001,,5.953381999999999e-13,-71.09679399999999,9.885822335427324,2.0866246,15.953459,0.11,12.559797999999999,13,,1.3326882e-09,10.144942,0.171,,3.2280647e-09,260,15.953459,9.000658999999999,1.0640309e-09,9.806118,0.017,1.5470271e-09,32.75806570053101
13,16.751704999999998,0.9978268,2.08365,50.48488,,29.1711,-67.55033,9.793055369484355,1.0,15.953459,0.11,12.679975500000001,14,,18.577961,15.205706,0.162,,29.1711,280,15.953459,8.916066,29.1711,9.742543,0.016,29.1711,34.30974555015564
14,16.682713,0.9978268,1.1505616,32.817634999999996,,8.64925,-60.73525,9.786402920829763,1.4142097,15.953459,0.11,12.920328,15,,10.255975999999999,16.125035999999998,0.165,,17.258423,300,15.953459,8.911717,8.64925,9.687154,0.017,12.203581,35.363959789276116
15,16.618174,0.9978268,1.1099157,28.353641999999997,,5.3808584,-56.314793,9.77589996906173,1.7280089,15.953459,0.11,13.045174000000001,16,,9.889086,14.977085,0.164,,17.758651999999998,320,15.953459,8.900128,6.357857,9.637965,0.017,10.276945,36.790949821472175
16,16.557548999999998,0.9978268,1.0344216999999998,26.623528000000004,,7.1813063999999995,-54.54367,9.799669858717882,1.8336816000000002,15.953459,0.11,13.2415905,17,,9.223059,16.410398,0.156,,17.585169,340,15.953459,8.922814,7.1813063999999995,9.595897,0.016,9.590089,38.0181622505188
17,16.500391,0.9978268,1.096724,24.61986,,4.786437,-50.195488,9.79625530918135,2.1499124,15.953459,0.11,13.420886999999999,18,,9.778828,16.53645,0.157,,19.741034,360,15.953459,8.920046000000001,5.330895,9.55835,0.016,9.18225,39.22084975242615
18,16.446323,0.9978268,0.21485166,26.732332,,3.146125,-56.39245,9.814433781088184,1.2859533,15.953459,0.11,13.566602,19,,1.9204523999999998,16.177843,0.137,,4.0821815,380,15.953459,8.936401,3.146125,9.525616000000001,0.014,3.17444,40.67731308937073
19,16.395031,0.9978268,0.8811207,35.10538,,14.949268,-55.051636,9.836657788247841,1.1724691,15.953459,0.11,13.540949,20,,7.891941,13.825859,0.133,,17.622414000000003,400,15.953459,8.9566345,14.949268,9.497167,0.013,15.030172,42.44470739364624
20,16.346241,0.9978268,1.0716927,22.618378,,0.0009074091,-39.936690000000006,9.85724858156372,2.4427562000000003,15.953459,0.11,13.599489000000002,21,,9.556526,15.057207,0.162,,22.505547,420,15.953459,8.974592999999999,4.0583167,9.472282,0.016,9.213178,44.251933097839355
21,16.29972,0.9978268,0.7955193,26.869267999999998,,0.0009114555,-45.716362,9.755268814394345,1.6157708,15.953459,0.11,13.4948,22,,7.122089999999999,11.287486999999999,0.139,,17.501425,440,15.953459,8.882031,9.765467999999998,9.445453,0.014,10.831626,45.621376752853394
22,16.255268,0.9978268,0.008131933000000001,30.91938,,6.1684967e-13,-95.9771,9.813074074979387,1.0343876,15.953459,0.11,13.171918,23,,0.07318894599999999,6.3480635,0.087,,0.18703447,460,15.953459,8.934484,0.18076214,9.423236,0.009,0.18081662,47.13956427574158
23,16.21271,0.9978268,0.79308265,39.041622,,19.014554999999998,-98.83008000000001,9.925638232219713,1.0010213,15.953459,0.11,13.136264,24,,7.167257000000001,13.286992000000001,0.082,,19.033983,480,15.953459,9.0372505,19.014554999999998,9.407154,0.008,19.014565,48.74566984176636
24,16.171885999999997,0.9978268,1.0246063,31.792137,,11.760792,-88.59201999999999,9.949898940597658,1.4166902,15.953459,0.11,13.235432000000001,25,,9.26998,16.010937,0.086,,25.615157999999997,500,15.953459,9.059648,13.732879999999998,9.393253,0.009,18.080988,49.76768064498901
25,16.132666,0.9978268,,6.2574615,,,-2034.9272,9.937850139745448,5.0990195,15.953459,0.11,13.285468,26,,,14.688649,-1.0,,2.6e-09,520,15.953459,9.049199,,9.380021000000001,-1.0,5.0990195e-10,51.35403418540954
26,16.094925,0.9978268,3.3253333e-21,6.2375836,,8.978400000000001e-20,-1961.6470000000002,17.914769147752818,5.1961527,16.205719000000002,0.11,12.2938795,27,,5.3889418e-20,-12.506177000000001,-1.0,,2.7e-09,540,16.205719000000002,16.205719000000002,8.978400000000001e-20,9.632824000000001,-1.0,5.1961524e-10,52.64440107345581
27,16.058557999999998,0.9978268,0.49999994,41.66575,,13.999998000000001,-1891.01,18.383082534288988,1.0,16.6663,0.11,12.303713,28,,8.333149,13.551179999999999,-1.0,,13.999998000000001,560,16.6663,16.6663,13.999998000000001,9.88402,-1.0,13.999998000000001,53.8379967212677
28,16.023466,0.9993051,0.00020986512000000003,24.91131,,,-516.6315,18.22569067519805,1.3381481000000002,16.6663,0.11,12.438613,29,,0.0018118586,16.792883,1.0,,0.006086090600000001,580,16.6663,16.518435999999998,0.004172991500000001,10.112793,0.969,0.0045481440000000005,55.11556243896485
29,15.989564999999999,0.9993051,0.0002098404,24.910967000000003,,,-505.02617999999995,9.679939427058773,1.3381666,16.6663,0.11,11.570844000000001,30,,0.0018116451999999998,-12.611538000000001,1.0,,0.006295214,600,16.6663,8.834042,0.0043162643,10.0701685,0.969,0.0047043576,56.98625731468201
30,15.956776000000001,0.9993051,0.49525136,37.542053,,15.346288000000001,-488.39334,9.368068690281968,1.0004238,16.6663,0.11,11.419445,31,,4.2235727,7.8609643,1.0,,15.352792,620,16.6663,8.528096000000001,15.346288000000001,10.020423,0.969,15.346288000000001,58.14294219017029
31,15.925026999999998,0.9993051,0.6624913,29.213465000000003,,10.597091,-472.65982,9.371305244419872,1.4146614,16.6663,0.11,11.441867,32,,5.651218,12.718783,1.0,,21.199722,640,16.6663,8.532341,10.597091,9.973921,0.969,14.985722,59.17019510269165
32,15.894255,0.9993051,0.7476364999999999,25.612413,,8.246618,-457.80825999999996,9.349889390082307,1.7325327000000001,16.6663,0.11,11.547251,33,,6.373181,15.331957999999998,1.0,,24.672005,660,16.6663,8.512837,8.246618,9.929644999999999,0.969,14.240426000000001,60.734458923339844
33,15.864401999999998,0.9993051,0.7985055999999999,23.465902,,6.798113000000001,-443.79614000000004,9.349219994042015,2.000522,16.6663,0.11,11.689117,34,,6.8039513,16.688260999999997,1.0,,27.14919,680,16.6663,8.5101,6.798113000000001,9.887894000000001,0.969,13.5710535,62.253287553787224
34,15.835415,0.9993051,0.8323179,21.99411,,5.8318944,-430.57928,9.349946727080123,2.2366287999999996,16.6663,0.11,11.834353,35,,7.091056,17.029915,1.0,,29.131126000000002,700,16.6663,8.514786,5.831983599999999,9.848662,0.969,13.0245695,63.609910011291504
35,15.807243,0.9993051,0.85056305,20.857605,,4.9308453000000005,-418.21637000000004,9.396139817080776,2.4498158,16.6663,0.11,11.857679,36,,7.251437700000001,12.890178,1.0,,30.62027,720,16.6663,8.555683,5.1418405,9.812747,0.969,12.499009,65.03173899650575
36,15.779845000000002,0.9993051,0.8001909,19.699162,,2.042509,-406.54883,9.427524550830592,2.5891848,16.6663,0.11,11.877117,37,,6.82538,12.767774000000001,1.0,,29.607063,740,16.6663,8.586405000000001,4.6242,9.779602,0.969,11.434898,66.30130076408386
37,15.753176999999999,0.9993051,0.8260076,19.03143,,4.216361,-395.4108,9.368299598144556,2.7810712000000004,16.6663,0.11,11.959999,38,,7.045903,15.257335999999999,1.0,,31.388288,760,16.6663,8.530761,4.2215676,9.7467375,0.969,11.286403,67.54238224029541
38,15.727201,0.9993051,0.8448134,18.469631,,3.8367348,-384.8201,9.392955005513297,2.959966,16.6663,0.11,12.065669,39,,7.2084885,16.283354,1.0,,32.947722999999996,780,16.6663,8.550511,3.8994593999999996,9.716064999999999,0.969,11.131116,68.85898208618164
39,15.701882999999999,0.9993051,0.8614655999999999,18.006557,,3.6342244,-374.69397000000004,9.364835918232679,3.127918,16.6663,0.11,12.232868,40,,7.3500776,18.934465,1.0,,34.458622,800,16.6663,8.525787,3.6359024,9.686308,0.969,11.016472,69.92201256752014
40,15.677191,0.9993051,0.8751536,17.603415,,3.41665,-365.34167,9.311443717593116,3.2868616999999998,16.6663,0.11,12.113996,41,,7.462250999999999,7.5211744000000005,1.0,,35.881298,820,16.6663,8.475416000000001,3.41665,9.656774,0.969,10.916583000000001,71.30158376693727
41,15.653093,0.9993051,0.8851730999999999,17.244423,,3.173045,-356.29437,9.394034100931892,3.4382124,16.6663,0.11,12.143293,42,,7.5496755,13.490925,1.0,,37.17727,840,16.6663,8.551833,3.2307558,9.630466,0.969,10.812964,72.70777130126953
42,15.629562,0.9993051,0.8814941999999999,16.833935,,2.4916801,-347.61917,9.41970300187578,3.5791988,16.6663,0.11,12.225799,43,,7.5210686,15.825753,1.0,,37.90425,860,16.6663,8.57543,3.0714154,9.60593,0.969,10.59015,73.51735806465148
43,15.606573000000001,0.9993051,0.8914235999999999,16.569536,,2.9323125,-339.349,9.359840909346012,3.7183964,16.6663,0.11,12.290118,44,,7.6052947,15.19184,1.0,,39.222637,880,16.6663,8.52335,2.9333222,9.5813265,0.969,10.548266,75.15742039680481
44,15.5841,0.9993051,0.89995813,16.329079,,2.812393,-331.44800000000004,9.339597242009246,3.8523392999999997,16.6663,0.11,12.351155,45,,7.676516499999999,15.161805,1.0,,40.498115999999996,900,16.6663,8.504817,2.8124895,9.5574045,0.969,10.512604,76.66362619400023
45,15.562121,0.9993051,0.90690124,16.108620000000002,,2.685286,-323.8664,9.390539191091165,3.9816394,16.6663,0.11,12.434913,46,,7.737041499999999,16.319248,1.0,,41.717457,920,16.6663,8.550871,2.7058735,9.535522,0.969,10.477457000000001,78.20035600662231
46,15.540614999999999,0.9993051,0.9133321,15.908575,,2.6078076,-316.83054,9.366417702745132,4.1066693999999995,16.6663,0.11,12.292742,47,,7.7918754,5.8602419999999995,1.0,,42.92661,940,16.6663,8.529611000000001,2.6111026,9.51412,0.969,10.452900999999999,79.55202198028564
47,15.519561999999999,0.9993051,0.91902804,15.724419000000001,,2.5249562,-309.88867,9.36618496576876,4.2278686,16.6663,0.11,12.356489999999999,48,,7.840399000000001,15.452675,1.0,,44.113346,960,16.6663,8.528875,2.5263076,9.493595,0.969,10.433945,80.9251163005829
48,15.498942000000001,0.9993051,0.9240440999999999,15.553817,,2.4473182999999996,-303.21277000000003,9.373932220134167,4.3455806,16.6663,0.11,12.435779,49,,7.883357000000001,16.335157000000002,1.0,,45.27816,980,16.6663,8.533499,2.4499931,9.474001,0.969,10.419358,82.38071680068971
49,15.47874,0.9993051,0.9285287,15.395304000000001,,2.3790588,-296.7574,9.373153867260676,4.4600919999999995,16.6663,0.11,12.559122,50,,7.9217806,18.690792000000002,1.0,,46.426437,1000,16.6663,8.533902000000001,2.3809462000000003,9.455199,0.969,10.4093,83.54451203346251
50,15.458936999999999,0.9993051,0.9311501,15.236474,,2.2451088,-290.7441,9.400672478756,4.571676,16.6663,0.11,12.489888,51,,7.945361999999999,9.110796,1.0,,47.488655,1020,16.6663,8.558327,2.3181762999999997,9.4376135,0.969,10.387582,85.3736011981964
51,15.439519,0.9993051,0.934757,15.098122,,2.2524154,-284.91434,9.38301209277501,4.6805167,16.6663,0.11,12.471107,52,,7.9765573000000005,11.592578999999999,1.0,,48.607365,1040,16.6663,8.541701,2.2608645,9.420383000000001,0.969,10.385042,87.1064808368683
52,15.420471,0.9993051,0.9381735000000001,14.968285999999999,,2.2081777999999996,-279.2636,9.347935476105203,4.78681,16.6663,0.11,12.494411,53,,8.004859,13.781385,1.0,,49.723194,1060,16.6663,8.512075999999999,2.2083285,9.403246000000001,0.969,10.387542999999999,88.4855797290802
53,15.401778,0.9993051,0.94124484,14.84676,,2.1582847000000003,-273.71752999999995,9.375280395805742,4.890746,16.6663,0.11,12.6219845,54,,8.031317,19.454560999999998,1.0,,50.827220000000004,1080,16.6663,8.53797,2.1599958,9.387222999999999,0.969,10.3925295,89.55065870285034
54,15.383429999999999,0.9993051,0.9440709999999999,14.731197,,2.115216,-268.4894,9.349351546915354,4.9924717,16.6663,0.11,12.629082,55,,8.054625,13.080021,1.0,,51.923904,1100,16.6663,8.511022,2.1153793,9.371292,0.969,10.40044,91.35326790809631
55,15.365410999999998,0.9993051,0.94656295,14.6221695,,2.0687468,-263.42496,9.383057165000203,5.0921335,16.6663,0.11,12.65943,56,,8.076267999999999,14.392922,1.0,,53.007526,1120,16.6663,8.54147,2.0740707,9.356474,0.969,10.409689,92.969402551651
56,15.347712,0.9993051,0.9475518,14.508654,,1.9563931,-258.53424,9.409009293020166,5.1898007,16.6663,0.11,12.693710000000001,57,,8.085939999999999,14.674887,1.0,,54.010452,1140,16.6663,8.567617,2.0357108,9.342634,0.969,10.407038,94.78843545913695
57,15.330319,0.9993051,0.9496031999999999,14.410264999999999,,1.9865727,-253.81742999999997,9.392597997620557,5.2856865,16.6663,0.11,12.721295,58,,8.104064,14.353774,1.0,,55.076983999999996,1160,16.6663,8.550915,1.9999971,9.328983000000001,0.969,10.420025,96.91924929618835
58,15.313225,0.9993051,0.9511366,14.313826999999998,,1.9320336999999999,-249.24101000000002,9.402781029534225,5.379839,16.6663,0.11,12.767975999999999,59,,8.1179905,15.532976000000001,1.0,,56.11705799999999,1180,16.6663,8.559266000000001,1.966663,9.315937,0.969,10.430992,99.15051364898682
59,15.296418,0.9993051,0.95274633,14.223652,,1.9122182,-244.81386,9.399661575471935,5.4723473,16.6663,0.11,12.816595,60,,8.132553999999999,15.740998999999999,1.0,,57.16478000000001,1200,16.6663,8.560321,1.9354804,9.303344000000001,0.969,10.446117,101.29421353340149
60,15.279889,0.9993051,0.9546214,14.138144,,1.9062478999999999,-240.5317,9.307072407458461,5.563278700000001,16.6663,0.11,12.863847999999999,61,,8.1466055,15.752882999999999,1.0,,58.231903,1220,16.6663,8.472928999999999,1.9062478999999999,9.289731,0.969,10.467191999999999,103.58889603614807
61,15.263628,0.9993051,0.9563623,14.057042000000001,,1.8787696,-236.43211000000002,9.331091068983081,5.6527286,16.6663,0.11,12.86541,62,,8.160314999999999,13.012303999999999,1.0,,59.294464000000005,1240,16.6663,8.495455,1.8787858,9.276919,0.969,10.48953,105.580504655838
62,15.247628,0.9993051,0.95784694,13.979861999999999,,1.8443366,-232.35857000000001,9.394542488097015,5.7407765,16.6663,0.11,12.971336,63,,8.173574,19.588542999999998,1.0,,60.344356999999995,1260,16.6663,8.552377,1.8529401,9.265419,0.969,10.511532,107.65511441230774
63,15.231879000000001,0.9993051,0.95934737,13.906356,,1.8273138999999998,-228.47582999999997,9.373976782081217,5.8274726999999995,16.6663,0.11,13.010624,64,,8.186449,15.533647,1.0,,61.398230000000005,1280,16.6663,8.535332,1.8285707999999998,9.254011,0.969,10.535996,109.49823474884032
64,15.216375,0.9993051,0.96076775,13.835428,,1.8054550999999999,-224.6889,9.352005507937355,5.9128833,16.6663,0.11,13.072587,65,,8.198145,17.084484,1.0,,62.449905,1300,16.6663,8.517519,1.805555,9.242681,0.969,10.561667,111.26503372192384
65,15.201107999999998,0.9993051,0.9620982,13.76709,,1.7836653999999998,-221.07285,9.350996009536527,5.9970655,16.6663,0.11,13.076741,66,,8.208938999999999,13.391385999999999,1.0,,63.49848000000001,1320,16.6663,8.511859,1.7837828000000002,9.231607,0.969,10.588258999999999,113.45847415924072
66,15.18607,0.9993051,0.9633315,13.701773000000001,,1.7620514999999999,-217.60146,9.370390665230447,6.080072400000001,16.6663,0.11,13.044258000000001,67,,8.219502,10.943356,1.0,,64.54321,1340,16.6663,8.533461,1.7631558,9.221186999999999,0.969,10.615534,115.61732530593872
67,15.171254999999999,0.9993051,0.9645074,13.637773499999998,,1.7435851999999998,-214.24400000000003,9.318467837473902,6.161949,16.6663,0.11,13.001086,68,,8.228349,10.150249,1.0,,65.5865,1360,16.6663,8.485689,1.7435886000000003,9.210371,0.969,10.643791,117.80531144142151
68,15.156656,0.9993051,0.9656132,13.576865,,1.7249044999999998,-210.84346000000002,9.354959235427362,6.2427444,16.6663,0.11,13.099732000000001,69,,8.237451,19.847853,1.0,,66.62731,1380,16.6663,8.517441,1.7249984,9.200329,0.969,10.67276,119.9984850883484
69,15.142267000000002,0.9993051,0.96630424,13.516160000000001,,1.6825866999999999,-207.65268,9.401045843698789,6.322503,16.6663,0.11,13.083328,70,,8.244102499999999,11.99042,1.0,,67.6413,1400,16.6663,8.561958,1.7073162,9.191208999999999,0.969,10.6985,122.37133550643921
70,15.128082999999998,0.9993051,0.96730286,13.459629000000001,,1.6902019,-204.52986,9.360662714214264,6.4012547,16.6663,0.11,13.089267999999999,71,,8.252431,13.543207,1.0,,68.678505,1420,16.6663,8.523095,1.6904759999999999,9.181799,0.969,10.728913,124.30141472816469
71,15.114097000000001,0.9993051,0.9682508,13.404677,,1.6743894,-201.4888,9.340173443922305,6.4790434999999995,16.6663,0.11,13.100174,72,,8.259998,13.911473,1.0,,69.71406,1440,16.6663,8.508646,1.6744182,9.17245,0.969,10.759931,126.33692526817322
72,15.100304000000001,0.9993051,0.96863556,13.348485,,1.6216315000000001,-198.52655,9.407547048295724,6.5558914999999995,16.6663,0.11,13.115720000000001,73,,8.2641115,14.270926000000001,1.0,,70.710396,1460,16.6663,8.567953,1.6590903000000001,9.164169000000001,0.969,10.785779,128.56256866455078
73,15.086698,0.9993051,0.96950614,13.297501,,1.6442053,-195.6104,9.362614656408878,6.6318545,16.6663,0.11,13.164634,74,,8.271365,16.770708,1.0,,71.743454,1480,16.6663,8.523513000000001,1.6444438000000001,9.155511,0.969,10.818007000000001,130.8878402709961
74,15.073275,0.9993051,0.9703339,13.248010999999998,,1.6303432,-192.76141,9.354603485214398,6.706950999999999,16.6663,0.11,13.223003,75,,8.278152,17.576601,1.0,,72.77504,1500,16.6663,8.518523,1.6304333,9.147018,0.969,10.850689,133.41697263717649
75,15.060029,0.9993051,0.97112155,13.199743,,1.6169956,-190.02568,9.340602401279527,6.781213,16.6663,0.11,13.241641,76,,8.284309,14.672865,1.0,,73.80524,1520,16.6663,8.504499000000001,1.6170202,9.138564,0.969,10.883780999999999,135.8588259220123
76,15.046957,0.9993051,0.97187054,13.152957999999998,,1.6041427,-187.3099,9.342590465561056,6.8546643,16.6663,0.11,13.311013,77,,8.290194999999999,18.615719,1.0,,74.83403,1540,16.6663,8.506158000000001,1.6041657,9.13035,0.969,10.917242,138.98166918754578
77,15.034054000000001,0.9993051,0.9725834999999999,13.107704,,1.5917776000000001,-184.69371,9.350297804553826,6.9273334,16.6663,0.11,13.348797,78,,8.295954,16.28981,1.0,,75.86151,1560,16.6663,8.513977,1.5918368,9.122448,0.969,10.951041,141.3141329288483
78,15.021315,0.9993051,0.9732473,13.064146000000001,,1.5787004999999998,-182.08623,9.382854803310792,6.999245599999999,16.6663,0.11,13.443229999999998,79,,8.301832000000001,20.839810999999997,1.0,,76.88653599999999,1580,16.6663,8.54036,1.579999,9.11508,0.969,10.984975,143.78724193572995
79,15.008735999999999,0.9993051,0.9738903,13.021662,,1.568095,-179.65059,9.368350348824402,7.070420299999999,16.6663,0.11,13.428754000000001,80,,8.307288,12.3150425,1.0,,77.911224,1600,16.6663,8.528198,1.5686275,9.107744,0.969,11.019320500000001,145.67213582992554
80,14.996313,0.9993051,0.97450465,12.980352,,1.5571612,-177.2795,9.368296507226523,7.1408834,16.6663,0.11,13.410328,81,,8.312499,11.965565,1.0,,78.934875,1620,16.6663,8.528208,1.5576915,9.100589999999999,0.969,11.053937,148.02650213241574
81,14.984043,0.9993051,0.975096,12.940151,,1.5469673000000002,-174.87518,9.365181642242263,7.2106557,16.6663,0.11,13.483476000000001,82,,8.317464999999999,19.436968,1.0,,79.95787,1640,16.6663,8.525534,1.5471694,9.093577,0.969,11.088849,150.6901726722717
82,14.971922,0.9993051,0.97566354,12.900857,,1.5369853999999998,-172.55795,9.351126829631736,7.2797546,16.6663,0.11,13.525811,83,,8.322049,17.025148,1.0,,80.98007,1660,16.6663,8.515735000000001,1.5370367,9.086616000000001,0.969,11.124011,153.31537127494812
83,14.959945999999999,0.9993051,0.9762063,12.862645,,1.5271435,-170.36479,9.355350764027962,7.3482027,16.6663,0.11,13.498338,84,,8.3264885,11.245402,1.0,,82.00133000000001,1680,16.6663,8.518981,1.5272729999999999,9.079857,0.969,11.159372,155.8721604347229
84,14.948112,0.9993051,0.9767275,12.825281,,1.517806,-168.16887,9.350099968642676,7.416015,16.6663,0.11,13.525939000000001,85,,8.330604,15.871057,1.0,,83.021835,1700,16.6663,8.510660000000001,1.5178566999999998,9.073161,0.969,11.194939,158.16468858718872
85,14.936416,0.9993051,0.97722805,12.78845,,1.5087688,-166.0506,9.322269670858237,7.483212,16.6663,0.11,13.5263815,86,,8.334133,13.589998999999999,1.0,,84.04160999999999,1720,16.6663,8.486696,1.5087716999999998,9.066341,0.969,11.230687,160.01874470710752
86,14.924854000000002,0.9993051,0.97770816,12.752855,,1.4999784999999999,-163.96388000000002,9.342231644840592,7.5498075,16.6663,0.11,13.544049,87,,8.337829,15.088970999999999,1.0,,85.06061,1740,16.6663,8.504976,1.5,9.059889,0.969,11.266592999999999,163.6569695472717
87,14.913425,0.9993051,0.9781221999999999,12.718509,,1.4873408000000001,-161.89139,9.393612464682096,7.6158204,16.6663,0.11,13.594607,88,,8.341751,18.018,1.0,,86.07475,1760,16.6663,8.550768,1.4915254,9.054103999999999,0.969,11.302097999999999,166.93505239486694
88,14.902126,0.9993051,0.97855645,12.685131,,1.4823393,-159.88939,9.378854670137526,7.681263400000001,16.6663,0.11,13.620157999999998,89,,8.345663,15.893126,1.0,,87.09151999999999,1780,16.6663,8.540649,1.4833348,9.048333999999999,0.969,11.338177,168.6121654510498
89,14.890953,0.9993051,0.97898376,12.652332000000001,,1.4752737,-157.90927,9.361905319541806,7.746150999999999,16.6663,0.11,13.667806,90,,8.349215,17.932198,1.0,,88.108536,1800,16.6663,8.522662,1.4754088,9.042494,0.969,11.374493,172.49451303482056
90,14.879903,0.9993051,0.97927356,12.619628,,1.4565556,-156.1898,9.38832152291559,7.8104978,16.6663,0.11,13.497433,91,,8.351961,-1.8127005,1.0,,89.11389,1820,16.6663,8.545417,1.4677434,9.037030999999999,0.969,11.409502,175.66827034950256
91,14.868974,0.9993051,0.97965896,12.5886,,1.4588178,-154.3025,9.384156777641762,7.8743186000000005,16.6663,0.11,13.535947,92,,8.355522,17.06379,1.0,,90.128624,1840,16.6663,8.545767999999999,1.4603183000000002,9.031692,0.969,11.445895,180.89798450469968
92,14.858163000000001,0.9993051,0.98003906,12.558228,,1.4524350000000001,-152.42946,9.378997698053595,7.937624499999999,16.6663,0.11,13.600010999999999,93,,8.358911500000001,19.516525,1.0,,91.14363,1860,16.6663,8.538287,1.4531249,9.026386,0.969,11.482482000000001,185.17801213264462
93,14.847467000000002,0.9993051,0.98041046,12.528414,,1.4459145,-150.6471,9.365684473672284,8.000426,16.6663,0.11,13.611946,94,,8.362061500000001,14.744012,1.0,,92.158585,1880,16.6663,8.527797,1.4461544,9.021082,0.969,11.519210000000001,189.84060978889462
94,14.836885,0.9993051,0.98071384,12.499201,,1.4339182,-148.8466,9.398974068116651,8.06274,16.6663,0.11,13.679388000000001,95,,8.365048,20.040785,1.0,,93.167816,1900,16.6663,8.555365,1.439393,9.016179,0.969,11.555353,193.49086809158325
95,14.826414000000002,0.9993051,0.9810540999999999,12.470791,,1.4318821000000002,-147.12378,9.380031111156594,8.124574,16.6663,0.11,13.705266,96,,8.368102,16.184942000000003,1.0,,94.1812,1920,16.6663,8.539553999999999,1.4328356000000002,9.011214,0.969,11.592139999999999,197.39589834213257
96,14.816051500000002,0.9993051,0.98139256,12.44256,,1.426452,-145.44153,9.343311924945509,8.185938,16.6663,0.11,13.725609,97,,8.370626,15.699463,1.0,,95.195076,1940,16.6663,8.504854,1.4264711,9.005994,0.969,11.629099,199.7747950553894
