,IWMax,ReturnStepMax,URet,DenMISEMeanLog,ReturnMin,TimestepsSoFar,IWLastEpisode,ReturnMean,ReturnLastEpisode,IWMean,ReturnAbsMax,LQGsigma,ReturnMax,IWNorm2,SqrtESSClassic,Bound,target_sum_log_mean,DenMISELogFirst,MISE,TimeElapsed,Iteration,IWMin,IWNorm1,LQGmu01,DenMISELogLast,LQGmu1,IWFirstEpisode
0,0.30684936,0.99262077,17.332240856619553,17.102016,,20,0.30684936,15.644507999999998,15.644507999999998,0.30684936,15.644507999999998,0.11,15.644507999999998,0.30684936,1.0,51.73403,15.920618,17.102016,4.8005075,0.5524611473083496,1,,0.30684936,-0.012,17.102016,-0.119,0.30684936
1,1.4604492,0.9993023000000001,17.422695504647308,13.752291,,40,1.0934943000000001,15.682893,15.721276999999999,1.2769718,15.721276999999999,0.11,15.721276999999999,1.8244566000000002,1.399838,53.71191999999999,13.986351,16.676489,20.01957,16.880489826202393,2,,2.5539436,-0.01,10.828092,-0.103,1.4604492
2,1.8625127e-09,0.9993023000000001,17.736995419554592,13.121072,,60,3.8359242e-14,15.79543,16.020504000000003,6.2511213e-10,16.020504000000003,0.11,16.020504000000003,1.9682946e-09,1.1051883999999998,43.487167,-12.237542,16.819275,9.779904e-09,17.635784149169922,3,,2.1753364e-09,-0.002,11.685163000000001,-0.021,1.8625127e-09
3,5.907744999999999,0.9993023000000001,14.087742006313615,11.899467,,80,5.907744999999999,15.031347,12.739098,1.4769362,16.020504000000003,0.11,16.020504000000003,5.907744999999999,1.0,66.87634,-5.6616087,16.531593,18.814835000000002,18.673907041549683,4,,5.907744999999999,-0.002,9.097699,-0.023,6.659097e-09
4,4.7794585,0.9993023000000001,12.874026513282185,13.357973999999999,,100,2.9038298,14.34878,11.618513,1.5366577,16.020504000000003,0.11,16.020504000000003,5.592446,1.3738691,53.907436,0.5225552,16.308449,18.924835,19.723218202590946,5,,7.6832886,-0.003,19.177553,-0.025,3.3686998e-08
5,4.953151999999999,0.9993023000000001,13.751422679712734,13.967471,,120,1.9537977,14.028069,12.424517,1.4616223999999998,16.020504000000003,0.11,16.020504000000003,5.641011,1.5546387,49.084315999999994,4.603239,16.126127,18.16941,20.673498630523678,6,,8.769734,-0.003,16.797808,-0.03,3.6268920000000004e-07
6,3.8091793,0.9993023000000001,11.755644571884348,14.136957999999998,,140,0.015894702,13.544157,10.640682,0.7375108,16.020504000000003,0.11,16.020504000000003,3.9259557999999997,1.3149858,45.809967,6.724278999999999,15.971976999999999,9.260897,21.516902446746826,7,,5.1625757000000005,-0.004,14.924648999999999,-0.037,9.568386e-06
7,8.623667999999999,0.9993023000000001,15.403375002093988,14.088247,,160,8.623667999999999,13.590012,13.910994,1.545892,16.020504000000003,0.11,16.020504000000003,9.060780000000001,1.3649086000000001,56.077434999999994,7.9836235,15.838447,20.865177,22.30053949356079,8,,12.367136,-0.004,14.062817,-0.038,1.9189379999999998e-05
8,6.5460595999999995,0.9993023000000001,15.232948522717605,14.661632,,180,5.482122400000001,13.608451,13.755968,1.642049,16.020504000000003,0.11,16.020504000000003,8.788058,1.6816503,50.915062,9.496602000000001,15.720666,22.335093,23.69021058082581,9,,14.77844,-0.004,19.041847,-0.04,4.4981886999999995e-05
9,6.3377223,0.9993023000000001,14.219131935339108,14.055781,,200,3.0780408,13.535342000000002,12.877355,1.6210201000000002,16.020504000000003,0.11,16.020504000000003,8.745111999999999,1.8536298,47.843906,9.574692,15.615310999999998,21.915585,24.73894667625427,10,,16.210201,-0.004,8.246967,-0.043,0.00013530796999999998
10,6.808188400000001,0.9993023000000001,15.44700442117173,14.201941,,220,2.3867922000000004,13.571573,13.933892000000002,1.5502445,16.020504000000003,0.11,16.020504000000003,8.941188,1.9072061999999999,46.391174,10.153812,15.520014000000002,21.191217,26.37013840675354,11,,17.052689,-0.005,15.281264000000002,-0.047,0.00061322417
11,6.8110137,0.9993023000000001,14.613866640588505,14.155139000000002,,240,2.4586055,13.537372,13.161160999999998,1.2262741000000001,16.020504000000003,0.11,16.020504000000003,8.132819,1.8093712,43.34725,9.915891,15.433059,16.7847,27.413880825042725,12,,14.715289000000002,-0.005,13.297673999999999,-0.054,0.008348986999999999
12,11.124131,0.9993023000000001,16.479339226413988,13.908859,,260,11.124131,13.6396885,14.867495000000002,1.5385385,16.020504000000003,0.11,16.020504000000003,12.236996000000001,1.6344697,51.49508,9.61965,15.353710999999999,22.090120000000002,28.38544273376465,13,,20.000999999999998,-0.006,10.865016,-0.058,0.027835400000000003
13,8.417942,0.9993023000000001,14.909746747531415,14.0459,,280,0.27184308,13.625577999999999,13.442132999999998,0.9248163,16.020504000000003,0.11,16.020504000000003,8.821112,1.4677775,46.14634,9.009639,15.281742000000001,13.401929,30.131147384643555,14,,12.947429,-0.006,15.554820999999999,-0.064,0.1143981
14,5.660438500000001,0.9993023000000001,16.17909145059219,13.849606,,300,5.660438500000001,13.689065,14.57787,0.8748556999999999,16.020504000000003,0.11,16.020504000000003,8.01325,1.637642,42.171707,7.7797394,15.220887,12.823713,31.668677568435672,15,,13.122835,-0.007,11.289216,-0.07,0.44687550000000004
15,4.317436,0.9993023000000001,16.280417257679286,13.710557999999999,,320,4.317436,13.753338000000001,14.717444,0.7852986999999999,16.020504000000003,0.11,16.020504000000003,6.4267855,1.9550644,36.19828,6.582215299999999,15.185704999999999,11.615195,33.166213274002075,16,,12.564779,-0.008,11.833247,-0.075,1.1515243
16,3.2835927000000003,0.9993023000000001,16.073829621414372,13.666947,,340,2.958548,13.797011999999999,14.495810999999998,1.2190834,16.020504000000003,0.11,16.020504000000003,7.3789444,2.8085885,34.47766,10.537962,15.194579000000001,17.365323999999998,34.50266408920288,17,,20.724419,-0.006,13.224091,-0.059,0.038622636
17,3.2237787,0.9993023000000001,15.665222751254461,13.864405999999999,,360,2.732671,13.814708999999999,14.115535000000001,1.1992081,16.020504000000003,0.11,16.020504000000003,7.5638905,2.8537889,34.008812,10.670859,15.13969,17.167514999999998,36.23393702507018,18,,21.585747,-0.006,17.058594,-0.061,0.072571136
18,3.6064482000000004,0.9993023000000001,16.04216786318523,13.933112,,380,1.2091545,13.849359,14.473061999999999,0.9295415000000001,16.020504000000003,0.11,16.020504000000003,6.963924400000001,2.5361116000000004,32.49216,9.466429,15.089645999999998,13.541295000000002,37.38867545127869,19,,17.66129,-0.007,15.023660000000001,-0.069,0.45320600000000005
19,15.611917000000002,0.9993023000000001,16.669319894725145,13.950223999999999,,400,2.2759684e-06,13.908209,15.026371,0.89088535,16.020504000000003,0.11,16.020504000000003,15.682770999999999,1.1361326,51.940517,3.5949028,15.061926000000001,9.637787,39.01416277885436,20,,17.817707000000002,-0.001,14.380948000000002,-0.013,1.3475999999999998e-10
20,2.4625072e-08,0.9993023000000001,14.642762734029722,13.640963000000001,,420,4.5705103e-11,13.876323999999999,13.238598000000001,1.1780987e-09,16.020504000000003,0.11,16.020504000000003,2.4729712000000005e-08,1.085337,44.28257,-25.31011,15.013136,1.2547203000000002e-08,40.21388244628906,21,,2.6840072999999998e-08,0.003,7.746957000000001,0.029,5.7225717000000005e-24
21,35.823147,0.9993023000000001,10.07415667462366,13.430401000000002,,440,35.823147,13.662749,9.177679,1.6283249,16.020504000000003,0.11,16.020504000000003,35.823147,1.0,63.005756000000005,-19.395554999999998,14.966616,14.944244,41.637467622756965,22,,35.823147,0.002,9.985514,0.024,3.5758557e-22
22,27.243145000000002,0.9993023000000001,10.381088131350133,13.439226999999999,,460,27.243145000000002,13.480147,9.462945,1.7272669999999999,16.020504000000003,0.11,16.020504000000003,29.967266,1.3256845,52.444313,-13.764638,14.922164000000002,16.190203,43.09509062767029,23,,39.727142,0.002,13.645045999999999,0.019,2.7403053e-20
23,27.307264,0.9993023000000001,10.243742971755784,13.423294,,480,27.307264,13.306465,9.311772,1.8556646,16.020504000000003,0.11,16.020504000000003,30.31529,1.469092,50.0428,-9.992991,14.879604,17.327684,44.697726726531975,24,,44.53595,0.002,12.820712,0.016,5.162102299999999e-19
24,12.75332,0.9993023000000001,10.236281900079641,13.487903,,500,10.769689999999999,13.146498000000001,9.307274000000001,1.111544,16.020504000000003,0.11,16.020504000000003,17.057503,1.6291131,39.86846,-5.1065044,14.838782,10.36682,46.35065245628357,25,,27.7886,0.001,14.65683,0.009,6.396128000000001e-17
25,8.47115,0.9993023000000001,10.302947558903774,13.328485,,520,8.47115,13.001402,9.374013,1.4862938,16.020504000000003,0.11,16.020504000000003,17.448666,2.2147045,35.578907,-9.023833999999999,14.7995615,13.877811999999999,48.084600925445564,26,,38.643640000000005,0.002,9.391589,0.017,1.8192231000000001e-19
26,11.805246,0.9993023000000001,10.15278525528981,13.353562,,540,,12.862013000000001,9.237886,0.44415087,16.020504000000003,0.11,16.020504000000003,11.806642,1.0157056999999998,54.431778,-95.62656,14.761822,7.1134343,49.67788171768189,27,,11.992073,-0.015,13.688187,-0.152,0.005404755
27,15.48456,0.9994629999999999,17.975258478495228,12.935048,,560,9.467519,12.982439,16.233960999999997,0.92671216,16.233960999999997,0.11,16.233960999999997,18.173851000000003,1.4277624,49.018402,-80.30036,14.725654,14.907770000000001,51.66048765182495,28,,25.94794,-0.014,2.2474658,-0.142,0.057756267
28,12.945079,0.9994629999999999,17.255566485430986,12.900122,,580,10.23097,13.072028,15.580485999999999,1.4317098,16.233960999999997,0.11,16.233960999999997,21.002712,1.9768678,47.431805,-59.849804000000006,14.692623000000001,22.795923000000002,53.54346179962158,29,,41.519585,-0.013,12.138257000000001,-0.128,1.0742635
29,8.10029,0.9994629999999999,18.062608662007197,12.970083,,600,8.10029,13.180479,16.325542000000002,0.2802269,16.325542000000002,0.11,16.325542000000002,8.103193,1.0374684,51.780506,-116.46692,14.695096,4.572682,55.25384712219238,30,,8.406807,-0.018,14.759859,-0.176,1.8049400000000003e-06
30,37.031742,0.9999785,18.583949097764002,12.93413,,620,37.031742,13.2977295,16.815275,1.3777956,16.815275,0.11,16.815275,37.435340000000004,1.140945,67.291,-115.64875,14.662306,23.076931,57.09950304031372,31,,42.711662,-0.018,12.58995,-0.179,6.6616315e-07
31,24.88352,0.9999785,18.270213269402603,12.909772,,640,16.178556,13.398285999999999,16.515518,1.3919746000000002,16.815275,0.11,16.815275,29.873384,1.491066,57.033069999999995,-117.09396000000001,14.630557000000001,23.201014999999998,58.98640894889832,32,,44.543186,-0.019,12.183742,-0.183,1.2002201e-07
32,19.718304,0.9999785,18.43280331914948,12.901682000000001,,660,18.878084,13.497469,16.671326,1.5847608,16.815275,0.11,16.815275,29.715271,1.7599405,55.092113,-118.42652,14.599785999999998,26.428743,60.850961208343506,33,,52.297108,-0.019,12.539499000000001,-0.188,2.052148e-08
