,URet,LQGmu01,TimeElapsed,ReturnMin,IWFirstEpisode,ReturnAbsMax,IWMean,IWMax,LQGmu1,DenMISELogFirst,IWNorm2,IWMin,IWNorm1,DenMISELogLast,ReturnMax,ReturnMean,ReturnLastEpisode,SqrtESSClassic,ReturnStepMax,LQGsigma,DenMISEMeanLog,TimestepsSoFar,MISE,target_sum_log_mean,Bound,IWLastEpisode,Iteration
0,17.332240856619553,0.012,0.12275934219360353,,,15.644507999999998,,,0.117,17.102016,1e-10,,1e-10,17.102016,15.644507999999998,15.644507999999998,15.644507999999998,1.0,0.99262077,0.11,17.102016,20,,-137.10504,1.5723323,,1
1,9.998466967240061,-0.185,4.214395046234132,,,15.644507999999998,,,-0.954,16.408869,1.4142136e-10,,2e-10,-9.903487,15.644507999999998,12.379197,9.113886,1.4142135,0.99262077,0.11,3.2526908,40,,-1078.3936,1.1118069,,2
2,18.463568660510386,-0.185,4.323671102523804,,,16.695498,1.9698528e-34,5.909558599999999e-34,-0.954,16.003404999999997,1.7320508999999999e-10,,3e-10,-10.308952,16.695498,13.817963,16.695498,1.7320506999999998,0.9997969000000001,0.11,-1.5381666,60,3.2887676e-33,-747.86914,0.9687710999999999,5.909558599999999e-34,3
3,18.914070505156012,-0.182,4.405380964279175,,,17.13503,0.5580891,2.2323562999999997,-0.95,15.715722,2.2323562999999997,,2.2323562999999997,15.890489,17.13503,14.647229999999999,17.13503,1.0,0.99998385,0.11,2.6032352000000003,80,9.562874,-555.9966,11.285009,2.2323562999999997,4
4,18.9178213399278,-0.177,4.68709135055542,,,17.137634,0.75973177,2.0007603,-0.946,15.4925785,2.689885,,3.7986587999999997,19.645326999999998,17.137634,15.145310999999998,17.137634,1.4122013,0.99998385,0.11,5.9218307,100,13.018964,-439.91747999999995,14.238617999999999,1.7978984,5
5,18.870325926338328,-0.192,4.893285036087036,,,17.137634,0.68963647,1.9038188000000003,-0.96,15.310257,2.4798214,,4.137819,17.343207999999997,17.137634,15.471391,17.101791,1.6685953999999998,0.99998385,0.11,7.780751700000001,120,11.806933,-365.92227,12.839177000000001,1.9038188000000003,6
6,18.785397111522826,-0.189,5.198376178741455,,,17.137634,0.6964993,1.6369021000000001,-0.958,15.156106,2.5099888,,4.875495,14.599056,17.137634,15.691351999999998,17.011116,1.9424369,0.99999166,0.11,8.710772500000001,140,11.913038,-311.21808,12.799758,0.80234486,7
7,18.88184842217238,-0.195,5.572647333145142,,,17.137634,0.8832822,3.0943642000000002,-0.962,15.022575,3.7639682,,7.0662575,14.689403,17.137634,15.86855,17.108938000000002,1.8773425,0.99999166,0.11,9.421192,160,15.111868,-270.98688,16.029332999999998,3.0943642000000002,8
8,18.877460321513173,-0.219,5.854160785675049,,,17.137634,0.7027099,5.1073666,-0.977,14.904792,5.1587205,,6.3243895,20.512285000000002,17.137634,16.005795000000003,17.103745,1.2259608999999998,0.99999166,0.11,10.636728999999999,180,12.023655,-241.50401000000002,13.428592000000002,0.08518721,9
9,18.683285119259466,-0.219,6.168606281280518,,,17.137634,1.5096842,10.303403,-0.977,14.799432000000001,10.9301605,,15.096842,7.180652,17.137634,16.098352,16.931376,1.3812095,0.99999166,0.11,10.254453,200,25.647116,-216.49414,26.894136,10.303403,10
10,18.79204866541142,-0.22,6.4919517040252686,,,17.137634,1.4422143,5.9803114,-0.978,14.704122,8.849093,,15.864357,14.378587,17.137634,16.18323,17.032,1.7927663,0.99999166,0.11,10.645741000000001,220,24.538416,-195.42583,25.499164999999998,5.820676000000001,11
11,18.69915445273492,-0.221,6.959951162338258,,,17.137634,1.0759201999999999,4.6939397000000005,-0.978,14.61711,7.019617,,12.911042,16.832544,17.137634,16.24515,16.926289999999998,1.8392800999999999,0.99999166,0.11,11.181333,240,18.308577,-178.05698999999998,19.245028,0.083513975,12
12,18.83675193192198,-0.224,7.351501941680907,,,17.137634,0.9821377,4.29408,-0.979,14.537067,6.472305,,12.76779,12.321835,17.137634,16.308493,17.068602,1.9726806000000001,0.99999166,0.11,11.267267,260,16.716032000000002,-163.60545,17.589157,1.1673381,13
13,18.635889167697574,-0.226,7.677115678787231,,,17.137634,1.0714096000000002,4.02536,-0.98,14.462959,6.8859395999999995,,14.999735000000001,14.504814000000001,17.137634,16.349709,16.885513,2.1783135,0.99999166,0.11,11.492438,280,18.20128,-151.01802,18.991982999999998,3.3674417,14
14,18.819400731161554,-0.233,8.376205682754518,,,17.137634,1.0082438,4.527751,-0.983,14.393967000000002,7.262531299999999,,15.123657000000001,12.898132,17.137634,16.396252,17.047860999999997,2.0824223,0.99999166,0.11,11.586277,300,17.122623,-140.78427,17.949735999999998,0.73564976,15
15,18.689403263615933,-0.231,8.940997123718262,,,17.137634,1.0294931,3.4721197999999998,-0.982,14.329428,6.740226299999999,,16.47189,11.83683,17.137634,16.429920000000003,16.934914000000003,2.4438186,0.99999166,0.11,11.598222999999999,320,17.47918,-130.97679,18.183977,3.2710595000000002,16
