,ReturnMax,LQGmu1,IWNorm2,IWLastEpisode,URet,TimestepsSoFar,ReturnAbsMax,DenMISEMeanLog,LQGsigma,ReturnMin,ReturnMean,target_sum_log_mean,ReturnLastEpisode,IWMin,MISE,IWMean,SqrtESSClassic,IWNorm1,DenMISELogFirst,TimeElapsed,Iteration,IWMax,ReturnStepMax,DenMISELogLast,Bound,IWFirstEpisode,LQGmu01
17,16.288692,-0.162,4.902122,0.030794147,17.479097790571856,360,16.288692,13.596435000000001,0.11,,14.775825,-22.962406,15.768335,,7.5027637,0.46358067,1.7022122,8.344452,15.732998,40.10029077529907,18,4.043844,0.9998629000000001,14.647485000000001,26.641027,9.32265e-05,-0.016
18,16.359081,-0.15,9.071847,4.967092500000001,18.100043478820826,380,16.359081,13.640801000000002,0.11,,14.859155,-14.311634,16.359081,,16.919529999999998,1.0448118,2.188245,19.851425,15.678935999999998,41.77750372886658,19,5.1876225,0.9998629000000001,14.982007999999999,31.871311,0.0031419047,-0.015
19,16.399675,-0.129,7.9195943,1.4648306,18.147517932233157,400,16.399675,13.638501999999999,0.11,,14.936182,-3.2418075,16.399675,,18.435715,1.1504595,2.9053497000000004,23.009192000000002,15.627809,43.57120609283447,20,3.8463295,0.99991614,13.623429999999999,29.725009999999997,0.35594162,-0.013
20,16.43724,-0.146,9.663357000000001,3.8851757000000005,18.180783041041426,420,16.43724,13.403959,0.11,,15.007660000000001,-9.534162,16.43724,,20.139908,1.2399133,2.6945276000000002,26.038180999999998,15.596658999999999,45.26813268661499,21,4.1183043,0.99991614,8.609807,32.34037,0.011556113,-0.015
21,16.43724,-0.154,9.876239,4.7423863,17.925772610442518,440,16.43724,13.503238,0.11,,15.061879999999999,-12.2528715,16.200506,,19.365051,1.1895856000000002,2.6498835,26.170883,15.550689000000002,46.76879119873047,22,5.006938,0.99991614,15.419856,31.77106,0.001208128,-0.016
22,16.618277,-0.171,15.093293,13.811409,18.369212448575254,460,16.618277,13.571235999999999,0.11,,15.12955,-19.463068,16.618277,,19.299498,1.1712291000000001,1.7847842,26.938270000000003,15.506292000000002,48.83549475669861,23,13.811409,0.99991614,14.945398999999998,37.92167,4.662401e-06,-0.017
23,16.618277,-0.189,19.648355,16.226038,18.25253934789303,480,16.618277,13.559729999999998,0.11,,15.186729000000001,-27.611181,16.50188,,20.890857999999998,1.2638562,1.5437703,30.332548,15.463733,50.8778727054596,24,16.226038,0.9999551999999999,13.264763,42.420326,4.1734323e-09,-0.019
24,16.618277,-0.175,13.512310999999999,7.0639725,18.175902249976392,500,16.618277,13.6354685,0.11,,15.2365055,-18.531025,16.43111,,20.896276,1.2694112,2.3486197,31.735281,15.422911,52.67918753623962,25,7.6725509999999995,0.99999046,15.411586999999999,35.047802000000004,1.178054e-06,-0.018
25,16.618277,-0.179,11.577111,0.7422486999999999,18.17113849106497,520,16.618277,13.596098000000001,0.11,,15.282185,-18.8925,16.424173,,17.229723,1.0463669,2.349942,27.205540000000003,15.38369,54.531765699386604,26,6.807312,0.99999046,12.4471035,31.373287,3.6283245e-07,-0.018
26,16.618277,-0.203,9.9124,7.0280895,18.120935047491766,540,16.618277,13.613191,0.11,,15.322902,-29.862562,16.381535999999997,,11.773185,0.71501625,1.9476049,19.305439,15.345949,56.05509805679321,27,7.0280895,0.99999046,14.078854000000002,28.838531,1.2898799e-11,-0.021
27,16.886035999999997,-0.222,19.534191,19.31939,18.65535574929518,560,16.886035999999997,13.451642999999999,0.11,,15.378728,-38.853840000000005,16.886035999999997,,14.738876999999999,0.87750405,1.2578004999999999,24.570114,15.309582,57.36849045753479,28,19.31939,0.99999046,9.415888,41.588978000000004,1.055256e-15,-0.023
28,16.886035999999997,-0.24,9.421746,0.101143315,18.09496163128832,580,16.886035999999997,13.417285999999999,0.11,,15.412436999999999,-47.499805,16.35632,,6.0136023000000005,0.35695687,1.0987082000000001,10.351749,15.27449,59.01653289794922,29,9.408633,0.99999046,12.730702,36.751587,5.58401e-20,-0.024
29,16.886035999999997,-0.249,29.716267,29.19197,18.632952521653124,600,16.886035999999997,13.402238,0.11,,15.46086,-50.224525,16.865097,,19.719053,1.1692584,1.1804225,35.07775,15.240589000000002,61.209518909454346,30,29.19197,0.99999046,13.635654,48.329209999999996,4.5104355e-22,-0.025
30,17.05702,-0.253,33.280525,28.311832,18.83439896399941,620,17.05702,13.403215,0.11,,15.512348999999999,-50.27737,17.05702,,27.17258,1.6007688,1.4910771999999999,49.623833000000005,15.207799,63.26608943939209,31,28.311832,0.99999046,13.555713,50.05137,4.6711818e-23,-0.026
31,17.05702,-0.258,28.681441999999997,10.832937,18.582167630822887,640,17.05702,13.383809,0.11,,15.553026000000001,-51.18642,16.814024,,26.276695,1.5507882,1.7302206000000002,49.62522,15.17605,65.28396534919739,32,23.19032,0.99999046,12.54945,45.99328,1.9987982e-24,-0.026
32,17.05702,-0.264,28.486228999999998,14.236328,18.694702240432576,660,17.05702,13.371542999999999,0.11,,15.594508,-52.252964,16.921934,,28.524206,1.6834185000000002,1.9501636999999998,55.55281,15.145279,67.05041813850403,33,20.812265,0.99999046,12.705248,46.017117,6.527428e-26,-0.027
33,17.05702,-0.271,27.236378000000002,5.2118764,18.73631801042597,680,17.05702,13.523398,0.11,,15.634741,-54.08115,16.962364,,27.366721999999996,1.6140563,2.0148756999999997,54.877914000000004,15.115426000000001,68.91435432434082,34,21.067999,0.99999046,18.119076,44.297813,6.8546532999999995e-28,-0.028
34,17.05702,-0.281,27.576721000000003,6.4749193,18.646924330959166,700,17.05702,13.492760999999998,0.11,,15.670274,-57.324913,16.878408,,26.996267,1.5919007,2.020419,55.716526,15.086438000000001,70.98869585990907,35,22.762736999999998,0.99999046,12.068381,43.880905,1.3755521999999998e-30,-0.029
35,17.05702,-0.296,28.025029999999997,3.5022163,18.660464044669066,720,17.05702,13.532823,0.11,,15.704254,-62.747383,16.893652,,23.957039,1.4112763000000002,1.8128776999999998,50.80595,15.058268,75.2344949245453,36,25.526314000000003,0.99999046,14.563939999999999,42.77466,1.2929486999999999e-34,-0.031
36,17.05702,-0.314,24.955917000000003,0.24319729,18.64966663996044,740,17.05702,13.485662,0.11,,15.736138,-69.84994,16.883947,,16.87801,0.992713,1.4718105,36.73038,15.030869000000001,79.31080293655396,37,24.150595000000003,0.99999046,11.582269,40.056293,,-0.033
37,17.05702,-0.354,21.172226000000002,12.861904,18.748102186833112,760,17.05702,13.597919000000001,0.11,,15.768673999999999,-87.3815,16.972475,,13.869138000000001,0.8150892,1.4629256000000002,30.973390000000002,15.0042,83.92974805831909,38,16.792597,0.9999911,17.90914,37.188194,,-0.037
38,17.05702,-0.37,43.124332,41.405094,18.75359146380723,780,17.05702,13.558841000000001,0.11,,15.799676000000002,-92.257614,16.977787,,25.607128,1.5072488000000002,1.3630983,58.782703000000005,14.978225,89.81534862518309,39,41.405094,0.9999911,12.368946000000001,50.63397,,-0.039
39,17.05702,-0.433,23.816467000000003,5.077542299999999,18.806867790204297,800,17.05702,13.610764000000001,0.11,,15.830439000000002,-118.47556000000002,17.030079999999998,,12.710524000000001,0.7481679,1.2565556,29.926714,14.952907000000002,93.41333818435669,40,23.24091,0.9999911,15.495782,39.859375,,-0.046
40,17.073145,-0.444,51.521126,49.696205,18.852290474161908,820,17.073145,13.62336,0.11,,15.860747,-119.65878000000001,17.073145,,27.922262,1.6375222,1.303124,67.13841,14.928214,96.14940285682678,41,49.696205,0.9999911,14.497542000000001,54.12566999999999,,-0.048
41,17.073145,-0.465,38.787415,11.763091000000001,18.809858810148228,840,17.073145,13.647426000000001,0.11,,15.888651999999999,-125.36022,17.032684,,22.99727,1.348673,1.4603774999999999,56.644264,14.904117000000001,100.17730689048769,42,36.285920000000004,0.9999911,14.44863,46.379096999999994,,-0.05
42,17.073145,-0.471,48.151638,41.652355,18.77087766670645,860,17.073145,13.325904999999999,0.11,,15.91435,-124.61542,16.993713,,31.217745,1.8342310000000002,1.6379906000000002,78.87193,14.880587,103.30907034873962,43,41.652355,0.9999911,-0.25130189999999997,52.064194,,-0.051
43,17.17683,-0.478,40.924557,18.004164000000003,18.957424278445686,880,17.17683,13.263226000000001,0.11,,15.943043,-124.27856399999999,17.17683,,30.232816999999997,1.7726003000000001,1.9058096000000002,77.994415,14.857596,107.40076160430908,44,31.918986999999998,0.9999911,10.136519,48.258575,,-0.052
44,17.17683,-0.484,40.63663,23.408184,18.865937823734058,900,17.17683,13.179105999999999,0.11,,15.9685,-123.57795,17.08868,,32.74485,1.9189161,2.1249602000000003,86.35123,14.835123999999999,110.57493662834169,45,26.118343,0.9999911,9.010981,48.911583,,-0.053
45,17.17683,-0.491,37.785346999999994,8.35754,18.94709282828601,920,17.17683,13.112973,0.11,,15.994565,-123.31541999999999,17.167439,,31.524233000000002,1.8463839,2.2477937000000003,84.93366,14.813145,113.97363710403442,46,24.421295,0.9999911,9.518803,46.807514000000005,,-0.054
46,17.17683,-0.5,36.92485,8.683748,18.915289751632248,940,17.17683,13.140316,0.11,,16.018832999999997,-123.25493999999999,17.135176,,31.446281,1.8413804,2.343811,86.544876,14.791638,118.06131553649902,47,24.1893,0.9999911,13.805859,46.103462,,-0.055
47,17.17683,-0.509,36.665108000000004,6.994330000000001,18.866438579108642,960,17.17683,13.136270000000001,0.11,,16.041113,-123.50483,17.088266,,31.16266,1.8250026000000001,2.3891957,87.60011999999999,14.770585,122.93597793579102,48,24.748455,0.9999911,12.339408,45.541416,,-0.056
48,17.17683,-0.518,37.469738,11.797221,18.931735467280685,980,17.17683,13.144108,0.11,,16.06377,-123.769966,17.151285,,32.347515,1.8936249,2.4763347999999996,92.78761999999999,14.749966,126.5469207763672,49,25.045557000000002,0.9999911,12.917241,46.2203,,-0.057
49,17.17683,-0.526,40.291084000000005,20.944445,18.941573659108514,1000,17.17683,13.053516,0.11,,16.085732,-123.583046,17.161829,,35.65925,2.085658,2.5882375,104.2829,14.729763,129.99545860290527,50,23.394276,0.9999911,7.9449440000000005,48.932243,,-0.058
50,17.17683,-0.534,39.051520000000004,4.937212000000001,18.897401402125762,1020,17.17683,13.124923999999998,0.11,,16.10598,-123.58766000000001,17.118408,,34.23982,2.0026683999999997,2.6154191000000004,102.13609,14.709960999999998,133.0512762069702,51,23.151743,0.9999911,15.861173,47.37487,,-0.06
51,17.17683,-0.544,39.342903,9.761705000000001,18.952712867550773,1040,17.17683,13.228617000000002,0.11,,16.126482,-123.73611499999998,17.172068,,34.7665,2.0328424,2.686833,105.70781000000001,14.690542,137.8394558429718,52,23.365803,0.9999911,17.742382,47.55243,,-0.061
52,17.197098,-0.554,39.324375,4.443302,18.977916446611683,1060,17.197098,13.247380999999999,0.11,,16.14668,-124.30208600000002,17.197098,,33.818979999999996,1.9772512,2.664869,104.79431,14.671494500000001,141.12495064735413,53,24.236853,0.9999911,13.414451999999999,46.725506,,-0.062
53,17.197098,-0.566,39.550616999999995,2.2526023,18.902808090190863,1080,17.197098,13.296516,0.11,,16.164797,-125.17341,17.124916,,32.22925,1.8846528999999999,2.5731900000000003,101.77125500000001,14.652802,147.20723581314087,54,25.550901,0.9999911,15.138307999999999,45.595620000000004,,-0.064
54,17.197098,-0.58,39.94975,1.5623541,18.928241000535976,1100,17.197098,13.338413000000001,0.11,,16.182667000000002,-126.3828,17.147651999999997,,30.3732,1.7765087,2.4457720000000003,97.70798,14.634453,153.14761972427368,55,27.121513,0.9999911,14.923901,44.435916999999996,,-0.066
55,17.197098,-0.594,40.282917,1.4005439,18.876496990631374,1120,17.197098,13.389913,0.11,,16.199007,-127.90158999999998,17.097723000000002,,28.33121,1.6576119999999999,2.3043582000000002,92.82627,14.616435000000001,157.6594533920288,56,28.745572999999997,0.9999911,15.648178,43.256924,,-0.068
56,17.197098,-0.61,42.531563,14.511258999999999,18.947130017072105,1140,17.197098,13.425126,0.11,,16.215970000000002,-129.59735,17.165820999999998,,30.005775,1.7550133,2.3520357999999995,100.03576,14.598735000000001,164.3002803325653,57,29.912582,0.9999911,14.936048499999998,44.628937,,-0.071
57,17.197098,-0.629,42.858646,4.9980215999999995,18.974676077821268,1160,17.197098,13.437760999999998,0.11,,16.232817,-132.0719,17.193197,,28.745378000000002,1.6815063000000001,2.2755587000000004,97.52736999999999,14.581344,169.32948541641238,58,32.161465,0.9999911,13.616092000000002,43.859992999999996,,-0.074
58,17.274132,-0.649,47.087734000000005,23.613135999999997,19.057189981229527,1180,17.274132,13.475131,0.11,,16.250467,-134.44446000000002,17.274132,,31.8899,1.8619043000000002,2.3329291000000003,109.85235,14.564248999999998,175.2350881099701,59,32.46432,0.9999911,15.16792,46.698864,,-0.077
59,17.274132,-0.677,47.377354,5.704693,19.0036283675359,1200,17.274132,13.507793,0.11,,16.266657000000002,-139.12299,17.221897,,29.630436,1.7307587,2.191881,103.84552,14.547441500000001,179.81039118766785,60,37.205513,0.9999911,14.815678,45.39236,,-0.082
60,17.274132,-0.728,50.808820000000004,4.3249407,18.927436934578534,1220,17.274132,13.434584,0.11,,16.28111,-149.10188,17.148220000000002,,24.075714,1.4095343,1.6922574000000001,85.9816,14.530911999999999,184.5027940273285,61,47.803543,0.9999911,8.542635,44.491203000000006,,-0.092
61,17.274132,-0.783,39.121790000000004,1.3326755,18.986892853439738,1240,17.274132,13.378938,0.11,,16.296022,-160.37894,17.205713,,13.4006605,0.7866826,1.2467303,48.774322999999995,14.514651999999998,189.1040563583374,62,38.864265,0.9999911,9.807967,41.111755,,-0.105
62,17.274132,-0.628,23.081242,0.8787671999999999,18.861753872977328,1260,17.274132,13.397738,0.11,,16.308548000000002,-120.16901999999999,17.085175,,21.562246,1.2560093,3.428264,79.128586,14.498651500000001,195.2572648525238,63,8.929076,0.9999911,14.911435999999998,31.639727,,-0.074
63,17.274132,-0.654,23.325111,0.4619772,18.794976500198423,1280,17.274132,13.429884,0.11,,16.319628,-124.08138999999998,17.017653,,20.551788000000002,1.1974373999999999,3.2855575,76.635994,14.4829035,200.6358723640442,64,9.948127000000001,0.9999911,15.253347,31.066978000000002,,-0.078
64,17.274132,-0.764,38.195484,9.130930000000001,19.00389201579096,1300,17.274132,13.328401000000001,0.11,,16.333506,-147.58084,17.221647,,19.620634,1.1475806,1.9529203999999998,74.59274,14.4674,204.94383263587952,65,30.1513,0.9999911,6.689694,37.311195,,-0.1
65,17.274132,-0.816,41.304646000000005,24.803486,18.883616604280483,1320,17.274132,13.268804999999999,0.11,,16.345177,-157.99585,17.103739,,19.201715,1.1242503000000001,1.7964206000000003,74.20051600000001,14.452131,209.63297843933103,66,28.807446000000002,0.9999911,9.378006,38.433437,,-0.114
66,17.274132,-0.797,33.22058,13.532445000000001,18.936126178711795,1340,17.274132,13.296615,0.11,,16.357264999999998,-150.81877,17.155125,,18.825254,1.1009143999999997,2.2203484,73.76126,14.437094,215.29806423187256,67,19.964555999999998,0.9999911,15.157307999999999,34.385094,,-0.109
67,17.274132,-0.78,29.729343,14.438482999999998,18.89884413058761,1360,17.274132,13.308964000000001,0.11,,16.368479999999998,-144.15651,17.119857999999997,,19.887957,1.1621306,2.6581442,79.02488000000001,14.422278,219.40090012550357,68,14.438482999999998,0.9999988000000001,14.133738000000001,32.885094,,-0.104
68,17.274132,-0.816,33.321465,21.376049,18.883775320450848,1380,17.274132,13.330207000000001,0.11,,16.379162,-150.52858,17.105467,,20.271093,1.185325,2.4544968999999996,81.78743,14.40768,223.3554186820984,69,21.376049,0.99999994,14.690565,34.346592,,-0.114
69,17.274132,-0.812,29.483227000000003,10.780027,18.916769203911763,1400,17.274132,13.344798,0.11,,16.390022000000002,-147.19183,17.139366,,19.781445,1.1562678999999998,2.7452474,80.93875,14.393291,230.5192708969116,70,15.648435999999998,0.99999994,14.260754,32.3662,,-0.113
70,17.274132,-0.979,0.0004442753599999999,1.0883476e-13,18.867522919264477,1420,17.274132,13.270812,0.11,,16.399895,-211.89896000000002,17.091251,,0.000116095514,6.787703e-06,1.0847642,0.00048193402,14.3791065,236.79088973999023,71,0.0004427811,0.99999994,8.00837,31.848755,,-0.223
71,17.274132,-0.967,52.366158,52.366158,18.79039726372176,1440,17.274132,13.264010999999998,0.11,,16.408511999999998,-197.73752,17.020243,,12.383602,0.7275794,1.0003735999999999,52.38572,14.365120000000001,242.77095699310303,72,52.366158,0.99999994,13.774104000000001,46.918964,,-0.201
72,17.274132,-0.972,66.221016,49.15795,18.660081095657876,1460,17.274132,13.232909,0.11,,16.4152,-199.31891000000002,16.896591,,21.724295,1.2812716999999998,1.4124343000000001,93.53284000000001,14.351327,248.43133807182312,73,49.15795,0.99999994,11.439885,46.18438,,-0.21
73,17.274132,-0.976,46.837765000000005,24.527449,18.744915967286037,1480,17.274132,13.224035,0.11,,16.422771,-200.09682,16.975548,,18.54811,1.0932817,1.7272995,80.90285,14.337720999999998,254.29119539260864,74,29.444167999999998,0.99999994,12.579647999999999,38.549427,,-0.218
74,17.274132,-0.973,42.488106,21.010212,18.830481792979214,1500,17.274132,13.25265,0.11,,16.431198000000002,-193.9415,17.054878,,19.238453,1.1326464,1.9993473999999998,84.94849,14.324298,263.1756772994995,75,22.193153,0.99999994,15.431922,36.518223,,-0.211
75,17.274132,-0.979,26.421318,12.481888,18.806169095195788,1520,17.274132,13.207652,0.11,,16.439129,-197.58268999999999,17.033835999999997,,13.0006485,0.76496583,2.2003977000000003,58.137405,14.311053,266.84530210494995,76,14.676504000000001,0.99999994,9.828899,28.701566999999997,,-0.225
76,17.274132,-0.971,33.933067,7.4873867,18.759048854731425,1540,17.274132,13.254833999999999,0.11,,16.446339000000002,-187.40741,16.994320000000002,,17.94848,1.0560281999999999,2.3963106,81.31416999999999,14.297981,269.9166486263275,77,16.417133,0.99999994,17.123842,32.365753000000005,,-0.209
77,17.274132,-0.964,47.862762,41.732544,18.793357692962587,1560,17.274132,13.210464000000002,0.11,,16.453695,-179.30856,17.020039,,20.16476,1.1853129,1.9316563999999998,92.45441,14.285077,275.4768500328064,78,41.732544,0.99999994,9.8178005,38.050064,,-0.197
78,17.274132,-0.956,49.234795,3.4333739999999997,18.773672062392595,1580,17.274132,13.183816,0.11,,16.460712,-172.78427,17.008055,,17.013723000000002,0.99974245,1.604143,78.97965,14.272339,280.26201391220087,79,46.76833,0.99999994,11.061075,38.55062,,-0.188
79,17.274132,-0.945,43.83981,5.1642795,18.894742659482876,1600,17.274132,13.195089000000001,0.11,,16.468957999999997,-164.8151,17.120468,,12.897287,0.75725806,1.3818636999999998,60.580643,14.25976,285.6080889701843,80,42.90827,0.99999994,14.224212,37.8985,,-0.176
80,17.274132,-0.918,19.739794,1.4726393999999998,18.80583589212016,1620,17.274132,13.24681,0.11,,16.475952,-152.64195,17.035436999999998,,6.2357597,0.36586767,1.5012964,29.635279999999998,14.247337,293.66925096511835,81,19.056963,0.99999994,17.73395,29.248046999999996,,-0.156
81,17.274132,-0.624,22.450645,1.764014e-05,18.893425601146387,1640,17.274132,13.246051999999999,0.11,,16.483765,-94.320885,17.116646,,17.768587,1.0349323000000001,3.7800446000000005,84.86444,14.235067,298.93233323097235,82,8.413053999999999,0.99999994,13.838666,26.908232,,-0.073
82,17.274132,-0.809,30.738306,0.0026665658000000004,18.822658176530858,1660,17.274132,13.255571,0.11,,16.490524,-123.61808,17.044703,,19.398872,1.1339216,3.0618307999999996,94.11549000000001,14.222945999999999,303.7648503780365,83,13.540203,0.99999994,14.030643,30.682404,,-0.112
83,17.274132,-0.889,47.680206,18.734818,18.90708166559548,1680,17.274132,13.295704,0.11,,16.498127,-138.72617,17.129154,,18.057236,1.0553528,1.8592544999999998,88.649635,14.210970000000001,309.088716506958,84,41.667365999999994,0.99999994,16.549799,36.639015,,-0.141
84,17.274132,-0.941,33.467834,15.560619,18.87075537264181,1700,17.274132,13.30454,0.11,,16.505156,-152.74596,17.095679999999998,,15.415802,0.90342903,2.2944856,76.791466,14.199135,315.9801969528198,85,23.488194,0.99999994,14.112748999999999,30.472887,,-0.173
85,17.274132,-0.92,49.110462,26.743516999999997,18.915741150281825,1720,17.274132,13.319168,0.11,,16.51255,-143.68173000000002,17.141161,,21.676682,1.2674101999999998,2.2194307,108.99727,14.187439000000001,322.28997039794916,86,29.295021000000002,0.99999994,14.721395999999999,37.242954,,-0.158
86,17.274132,-0.925,37.416252,1.7827743000000003,18.930103298961686,1740,17.274132,13.333798999999999,0.11,,16.519882,-143.23663,17.150394,,17.358083999999998,1.0150861999999998,2.3602712,88.3125,14.175879,328.3900067806244,87,21.567263,0.99999994,14.455639000000001,31.995496999999997,,-0.161
87,17.274132,-0.774,27.33282,1.7833627,18.866734292750248,1760,17.274132,13.388354999999999,0.11,,16.526329,-109.92737,17.087172,,19.413752,1.133794,3.650332,99.77387,14.16445,335.2185275554657,88,11.37884,0.99999994,18.194860000000002,28.878168,,-0.103
88,17.274132,-0.928,31.74871,0.28181934,18.86907418640439,1780,17.274132,13.416271,0.11,,16.532652,-140.56995,17.089111,,15.977964000000002,0.93463445,2.6200266,83.18246500000001,14.15315,341.1275780200958,89,17.802319,0.99999994,15.778669,29.16419,,-0.163
89,17.274132,-0.914,31.182996999999997,5.2934665999999995,18.79257758228564,1800,17.274132,13.442867000000001,0.11,,16.538048,-134.82509,17.01816,,16.796827,0.9824136999999998,2.8354310000000003,88.41724,14.141976000000001,346.9026880264282,90,16.844934,0.99999994,15.927389000000002,28.981312,,-0.154
90,17.274132,-0.798,28.862995,1.0731964,18.958954095902726,1820,17.274132,13.458269,0.11,,16.54508,-109.636955,17.178041,,20.111673,1.1751598,3.7050742999999997,106.939545,14.130927,352.236918926239,91,9.961437,0.99999994,14.911238,29.436253000000004,,-0.109
91,17.274132,-0.487,23.332527,0.00050938234,18.93938648232432,1840,17.274132,13.494056,0.11,,16.551752,-63.934940000000005,17.158932,,17.367268,1.0150099,4.0021772,93.380905,14.119998,359.03376936912537,92,8.118611,0.99999994,16.617306,25.999634,,-0.053
92,17.274132,-0.383,32.863040000000005,0.12599559,18.91572524681639,1860,17.274132,13.544281,0.11,,16.558037,-48.570282,17.136143,,13.319947,0.7825539,2.2145702999999997,72.77750999999999,14.109187,367.1279492378235,93,23.42223,0.99999994,18.175398,28.920383,,-0.04
