,LQGmu1,SqrtESSClassic,Iteration,IWNorm2,ReturnLastEpisode,Bound,IWFirstEpisode,DenMISELogLast,MISE,LQGmu01,ReturnStepMax,IWMax,ReturnMin,IWLastEpisode,LQGsigma,DenMISELogFirst,IWNorm1,IWMean,TimestepsSoFar,ReturnMax,ReturnAbsMax,ReturnMean,target_sum_log_mean,IWMin,URet,DenMISEMeanLog,TimeElapsed
13,-0.998,3.1396866,14,4.2018247,16.625135,16.298154999999998,,15.340370000000002,15.759423000000002,-0.333,0.9999283999999999,1.5673743,,1.3574692,0.11,14.462959,13.192412,0.94231516,280,16.829718,16.829718,15.510504000000001,-343.3718,,18.345339191088332,10.974353,18.96671414375305
14,-0.998,3.3088733999999995,15,4.273835,16.764235,16.281498000000003,,12.890125,15.770311999999999,-0.335,0.9999283999999999,1.4059289,,1.2479751000000001,0.11,14.393967000000002,14.14158,0.9427719999999999,300,16.829718,16.829718,15.594085999999999,-319.62387,,18.497103697073296,11.097676,19.769655466079712
15,-0.998,3.4594626,16,4.3820024,16.7145,16.336634,,12.834553999999999,15.847698999999999,-0.336,0.9999283999999999,1.3467076,,1.270627,0.11,14.329428,15.159373,0.94746083,320,16.829718,16.829718,15.664110999999998,-298.83435,,18.443906469712843,11.2022505,20.718536138534546
16,-0.998,3.6039593,17,4.480768,16.737562,16.35882,,14.271981,15.889488,-0.337,0.9999283999999999,1.2864805000000001,,1.2267128,0.11,14.268804000000001,16.148506,0.94991213,340,16.829718,16.829718,15.727256,-280.4127,,18.466020160545423,11.379402,21.97486996650696
17,-0.998,3.7367392,18,4.602523000000001,16.638475,16.428767999999998,,17.332932999999997,15.976113,-0.335,0.9999283999999999,1.3202643,,1.2772569999999999,0.11,14.211645,17.198427,0.9554681999999999,360,16.829718,16.829718,15.77788,-263.84732,,18.36333434045259,11.707103,23.30662202835083
18,-0.998,3.678124,19,5.0887337,16.817145999999997,16.942863,,15.591691,16.482996,-0.325,0.9999283999999999,2.4034162,,2.4034162,0.11,14.157577499999999,18.716993,0.9851049000000001,380,16.829718,16.829718,15.832578,-249.06177999999997,,18.554741502464786,11.908976,24.76823139190674
19,-0.997,3.3173401,20,6.231048599999999,16.882085999999997,17.83209,,14.734157000000002,17.320621,-0.315,0.9999283999999999,3.6819377,,2.8594291000000003,0.11,14.106284,20.670507,1.0335253,400,16.882085999999997,16.882085999999997,15.885053,-235.85258,,18.623425958233984,12.049059,25.96767926216125
20,-0.998,3.8963919000000002,21,5.343428599999999,16.859104000000002,17.043617,,9.079547999999999,16.60816,-0.323,0.9999283999999999,2.2540894000000002,,0.8754673000000001,0.11,14.057494,20.820091,0.9914329,420,16.882085999999997,16.882085999999997,15.9314375,-224.17561,,18.594570511675943,11.908266000000001,27.09290075302124
21,-0.998,4.191288,22,5.1207724,16.802973,16.745129000000002,,16.43466,16.340310000000002,-0.329,0.9999283999999999,1.5649323,,0.98313975,0.11,14.010974,21.462631,0.97557414,440,16.882085999999997,16.882085999999997,15.971053,-213.25224,,18.537529883792125,12.113266000000001,28.13885998725891
22,-0.998,4.353242400000001,23,5.1345849999999995,16.814556,16.668745,,16.345323999999998,16.278986,-0.332,0.9999283999999999,1.2521572,,1.1229671,0.11,13.966522,22.352093,0.9718300999999999,460,16.882085999999997,16.882085999999997,16.007727,-203.2844,,18.554036864252875,12.296031,29.47233295440674
23,-0.998,4.40356,24,5.343896,16.805754,16.81466,,15.507,16.429354,-0.328,0.9999283999999999,1.5955529,,1.4768813,0.11,13.923963,23.532167,0.98050696,480,16.882085999999997,16.882085999999997,16.040976999999998,-194.1361,,18.54354723540968,12.428524000000001,30.704411029815674
24,-0.998,4.4249883,25,5.6011653,16.889717,17.005384,,16.780973,16.621773,-0.324,0.9999283999999999,1.8784418,,1.5268872,0.11,13.883141,24.785091,0.99140364,500,16.889717,16.889717,16.074926,-185.68018999999998,,18.635648279804577,12.601694,32.058141231536865
25,-0.997,3.8807644999999997,26,6.934383400000001,16.87187,17.812819,,11.213853,17.375410000000002,-0.313,0.9999283999999999,3.2022192000000005,,3.2022192000000005,0.11,13.84392,26.910709999999998,1.0350273,520,16.889717,16.889717,16.105577,-178.13762,,18.616216952782658,12.547802,33.25515794754028
26,-0.996,2.8853424,27,11.007532000000001,16.82522,20.363152,,14.463919,19.77484,-0.298,0.9999283999999999,7.5611234,,7.5611234,0.11,13.80618,31.7605,1.1763148,540,16.889717,16.889717,16.13223,-171.25032,,18.572568460450572,12.619518,34.46100807189941
27,-0.996,3.4972943999999995,28,8.768124,16.88039,18.889754999999997,,11.1914625,18.404387,-0.304,0.9999283999999999,5.0483017,,1.4383008,0.11,13.769812,30.664709999999996,1.0951681999999998,560,16.889717,16.889717,16.15895,-164.58098,,18.626688542475108,12.572832,35.835278749465935
28,-0.995,2.7140098,29,13.166356,16.741545000000002,21.323864,,11.315313,20.698414,-0.29,0.9999283999999999,9.174358999999999,,9.174358999999999,0.11,13.734720000000001,35.73362,1.2321938000000001,580,16.889717,16.889717,16.17904,-158.87223999999998,,18.4868595762529,12.531789,36.88169074058533
29,-0.996,3.3389575,30,10.199997,16.888136,19.583826000000002,,15.909560999999998,19.07544,-0.296,0.9999283999999999,5.784105,,1.8258419999999997,0.11,13.700819000000001,34.057358,1.1352452,600,16.889717,16.889717,16.202676999999998,-152.82968,,18.639749025027353,12.649701,38.0832839012146
30,-0.996,3.7769327000000006,31,9.254558,16.846560999999998,19.397993,,15.531528,18.948559,-0.298,0.9999283999999999,4.4029217,,2.763254,0.11,13.668029,34.953842,1.1275433000000001,620,16.889717,16.889717,16.223448,-147.28651000000002,,18.58476006722311,12.745842,39.139443397521966
31,-0.996,4.1387587,32,8.635375,16.784264,19.175863,,14.120579000000001,18.76572,-0.301,0.9999283999999999,3.5342622,,2.1612424999999997,0.11,13.636281,35.739734999999996,1.1168666999999999,640,16.889717,16.889717,16.240973999999998,-142.16284,,18.51934375060488,12.791977000000001,40.427799940109246
32,-0.996,4.5139914,33,7.9074364,16.839493,18.547812,,15.014559,18.171762,-0.304,0.9999283999999999,2.7700348,,1.0105456,0.11,13.605509,35.6941,1.0816393999999998,660,16.889717,16.889717,16.259110999999997,-137.33608999999998,,18.576871280872577,12.862285,41.846268892288215
33,-0.996,4.8252797,34,7.571560000000001,16.79274,18.401543,,19.527248,18.049753,-0.307,0.9999283999999999,2.3533272999999997,,1.5490193,0.11,13.575656,36.534893,1.0745556,680,16.889717,16.889717,16.274804999999997,-132.67305,,18.530007683157944,13.06034,43.20259881019592
34,-0.996,4.8614707,35,7.82543,16.850885,18.610897,,13.263492999999999,18.261726,-0.305,0.9999283999999999,2.4119509999999997,,2.1428043999999997,0.11,13.546667999999999,38.0431,1.0869457,700,16.889717,16.889717,16.291264,-128.50023000000002,,18.584826651079787,13.068002,44.68775463104248
35,-0.997,5.1316004,36,7.509131,16.830496,18.31249,,16.044846,17.9817,-0.308,0.9999283999999999,2.06895,,1.0954399,0.11,13.518497,38.53386,1.0703850000000001,720,16.889717,16.889717,16.306244,-124.4537,,18.56871171601013,13.152826000000001,46.51665496826172
36,-0.996,4.9998565,37,8.0171585,16.955566,18.552902,,11.02402,18.212072,-0.304,0.9999283999999999,2.3939319,,2.2741463,0.11,13.491098000000001,40.08464,1.0833687,740,16.955566,16.955566,16.323793,-120.82047,,18.71665953013574,13.09699,48.12482857704162
37,-0.996,5.239444000000001,38,7.785429,16.684467,18.363781,,20.277124,18.038535999999997,-0.306,0.9999283999999999,2.1377995,,1.2952247,0.11,13.464429999999998,40.791317,1.0734556999999998,760,16.955566,16.955566,16.333284,-117.07715,,18.411695648570504,13.287887,49.62658381462097
38,-0.996,5.3729076,39,7.8141313,16.762867,18.404703,,15.27519,18.087538000000002,-0.306,0.9999283999999999,2.049692,,1.680393,0.11,13.438455,41.984604,1.0765283,780,16.955566,16.955566,16.3443,-113.66676000000001,,18.501771013303166,13.340535000000001,51.557461500167854
39,-0.997,5.586659,40,7.6216800000000005,16.830485999999997,18.188505,,18.16551,17.883474,-0.308,0.9999283999999999,1.8230407,,1.049179,0.11,13.413136999999999,42.579727,1.0644931999999998,800,16.955566,16.955566,16.356455,-110.35158500000001,,18.563012172464358,13.4629,53.0650863647461
40,-0.996,5.564401599999999,41,7.907015299999999,16.761663000000002,18.334753,,17.567131,18.028503,-0.306,0.9999283999999999,1.9742229,,1.8869362,0.11,13.388444,43.99781,1.0731173999999999,820,16.955566,16.955566,16.366336999999998,-107.23711399999999,,18.500989218898933,13.564445000000001,54.53355646133423
41,-0.997,5.7819185,42,7.710184,16.66743,18.121129999999997,,17.207026000000003,17.8264,-0.308,0.9999283999999999,1.7483456999999998,,1.0104184,0.11,13.3643465,44.579654999999995,1.0614203000000002,840,16.955566,16.955566,16.373507,-104.255264,,18.392301787232896,13.652764999999999,55.61598491668701
42,-0.996,5.6567883000000005,43,8.140108,16.660791,18.283241,,2.7476842,17.981993,-0.304,0.9999283999999999,2.0406644,,2.0406644,0.11,13.3408165,46.046867,1.0708574,860,16.955566,16.955566,16.380186,-101.78874,,18.388888833944414,13.400476999999999,56.88432669639587
43,-0.996,5.8819375,44,7.912523700000001,16.720997,18.048370000000002,,13.0191345,17.758654,-0.306,0.9999283999999999,1.810571,,0.9356534,0.11,13.317827,46.54097,1.0577493,880,16.955566,16.955566,16.387934,-99.15975999999999,,18.446000220270705,13.393284,58.158841848373406
44,-0.997,6.0781339999999995,45,7.8049645000000005,16.801441,17.978395000000003,,11.701215,17.69803,-0.308,0.9999283999999999,1.6355367,,1.2391517,0.11,13.295354000000001,47.43962,1.0542138,900,16.955566,16.955566,16.397121,-96.67727,,18.53650531438045,13.356863,60.1704580783844
45,-0.996,6.1149364,46,7.966580400000001,16.893967,18.061699,,11.203197,17.78302,-0.307,0.9999283999999999,1.6922211999999999,,1.5950128000000001,0.11,13.2733755,48.715134,1.0590247,920,16.955566,16.955566,16.407923,-94.32949,,18.63915730818546,13.311141000000001,61.39429116249085
46,-0.996,6.192099,47,8.069512,16.84367,18.128899,,15.493406,17.853693,-0.307,0.9999283999999999,1.6864648000000002,,1.5668647,0.11,13.251869000000001,49.967220000000005,1.0631324,940,16.955566,16.955566,16.417194,-91.98518,,18.584122928072983,13.358742999999999,63.20709490776062
47,-0.996,6.12312,48,8.391587,16.853008,18.259377999999998,,13.798072,17.981073000000002,-0.304,0.9999283999999999,1.8814206000000002,,1.8743404,0.11,13.230816,51.382694,1.0704728000000001,960,16.955566,16.955566,16.426273000000002,-89.79366,,18.602392815391376,13.369128,65.19255661964418
48,-0.996,5.9758406,49,8.873078,16.82554,18.465553,,14.576942,18.18039,-0.301,0.9999283999999999,2.2654963,,2.2654963,0.11,13.2101965,53.0241,1.0821245000000002,980,16.955566,16.955566,16.434422,-87.69003000000001,,18.563526345784847,13.395119000000001,67.09313750267029
49,-0.996,6.1338973,50,8.795548,16.834057,18.406157999999998,,10.3438,18.128342,-0.302,0.9999283999999999,2.1316533,,1.4150045,0.11,13.189994,53.950990000000004,1.0790198,1000,16.955566,16.955566,16.442415,-85.71252,,18.57018357589007,13.335616,68.60851430892943
50,-0.996,6.2768106,51,8.757423,16.799139999999998,18.378859,,17.142193,18.107367,-0.302,0.9999283999999999,2.0205834,,1.455802,0.11,13.170191,54.96869,1.0778173999999998,1020,16.955566,16.955566,16.44941,-83.68075999999999,,18.536211496427022,13.4117,70.41474270820619
51,-0.996,6.459992400000001,52,8.615482,16.758892000000003,18.24277,,19.881369,17.978977,-0.304,0.9999283999999999,1.8385923,,1.0912336999999999,0.11,13.150773000000001,55.655952,1.0703068,1040,16.955566,16.955566,16.45536,-81.672554,,18.485210102514735,13.537522000000001,72.09268188476562
52,-0.996,6.544661,53,8.688328,16.893235999999998,18.285059,,14.558448,18.02468,-0.304,0.9999283999999999,1.8156493999999999,,1.5528902,0.11,13.131723999999998,56.862159999999996,1.072871,1060,16.955566,16.955566,16.463623000000002,-79.84914,,18.63608506007511,13.558036999999999,74.1887574195862
53,-0.996,6.5840190000000005,54,8.832522,16.833109,18.352870000000003,,15.698652,18.094048,-0.303,0.9999283999999999,1.8611807,,1.6578028000000002,0.11,13.113032,58.153496,1.0769166000000001,1080,16.955566,16.955566,16.470465,-78.07785,,18.577887786248862,13.598954999999998,75.94150972366333
54,-0.996,6.644709,55,8.932267999999999,16.822357,18.388474,,15.268901000000001,18.132013,-0.303,0.9999283999999999,1.8735148000000001,,1.5680158000000002,0.11,13.094683999999999,59.35232,1.0791332,1100,16.955566,16.955566,16.476862,-76.37684,,18.560303174683266,13.630644,77.08015680313109
55,-0.996,6.798371,56,8.828878,16.731403,18.257366,,16.305120000000002,18.006704,-0.304,0.9999283999999999,1.7340734,,1.0271821,0.11,13.076665,60.021988,1.0718212,1120,16.955566,16.955566,16.48141,-74.71051999999999,,18.46158683573953,13.679744,78.10930585861206
56,-0.996,6.8825035,57,8.881769,16.8088,18.264637,,17.118183,18.017038,-0.304,0.9999283999999999,1.7106261999999999,,1.4171612,0.11,13.058966,61.128806999999995,1.0724353000000002,1140,16.955566,16.955566,16.487152,-73.093254,,18.54589116841361,13.741268,80.0418417453766
57,-0.996,6.9471416,58,8.966057000000001,16.822020000000002,18.288221,,14.938966,18.042927,-0.303,0.9999283999999999,1.7167499,,1.4700127,0.11,13.041574,62.288467000000004,1.0739391,1160,16.955566,16.955566,16.492926,-71.57132,,18.556076490437306,13.763110000000001,81.91856980323793
58,-0.996,6.9530066999999995,59,9.155672000000001,16.990181,18.379444,,17.539787,18.133856,-0.302,0.9999283999999999,1.805004,,1.7277494999999998,0.11,13.024479,63.65945,1.0789738000000002,1180,16.990181,16.990181,16.501354,-70.06281,,18.744922077664828,13.828320499999998,83.78105187416077
59,-0.996,7.0388660000000005,60,9.034161,16.814484,18.05385,,18.236223000000003,17.811258,-0.303,0.9999283999999999,1.7064370999999998,,0.25837433,0.11,13.007672,63.59024399999999,1.0598375,1200,16.990181,16.990181,16.506573,-68.6064,,18.550220329972728,13.903044,86.01713132858276
60,-0.996,7.154338,61,8.909228,16.803581,17.797795999999998,,11.671083,17.559117999999998,-0.304,0.9999283999999999,1.5871619,,0.4414646,0.11,12.991142,63.739630000000005,1.044912,1220,16.990181,16.990181,16.511442000000002,-67.293945,,18.53838258688066,13.867388,89.02042484283447
61,-0.996,7.209971,62,9.005056,16.889229,17.83652,,11.175155,17.599684,-0.304,0.9999283999999999,1.6039774,,1.4461903999999999,0.11,12.974882000000001,64.92619,1.0471966000000001,1240,16.990181,16.990181,16.517534,-66.02571,,18.629170431316712,13.82465,91.97045683860779
62,-0.996,7.2510204,63,9.122828,16.77741,17.881966000000002,,18.16422,17.646471,-0.303,0.9999283999999999,1.6398926999999999,,1.4965864,0.11,12.958881,66.14981,1.0499969999999998,1260,16.990181,16.990181,16.521658,-64.68855,,18.520362431575226,13.894242000000002,94.45563173294069
63,-0.996,7.2492166,64,9.307682000000002,16.737560000000002,17.95308,,14.718095000000002,17.717525,-0.302,0.9999283999999999,1.7301486000000001,,1.6448281000000002,0.11,12.943133,67.473404,1.0542718999999998,1280,16.990181,16.990181,16.525032,-63.452774,,18.479891483516287,13.907857,96.92553281784058
64,-0.996,7.1326003,65,9.681051,16.916153,18.097732999999998,,8.190541,17.858328,-0.299,0.9999283999999999,2.0858672,,2.0858672,0.11,12.927629,69.05107,1.0623242,1300,16.990181,16.990181,16.531052,-62.372738,,18.665030393612827,13.820692000000001,98.96425938606262
65,-0.996,7.0875936,66,9.955891000000001,16.796925,18.214686999999998,,11.676497,17.973763,-0.298,0.9999283999999999,2.2559302000000003,,1.9781542,0.11,12.912362,70.56331,1.069141,1320,16.990181,16.990181,16.535078,-61.26341,,18.536035735539674,13.789098000000001,100.84105920791626
66,-0.996,7.211844,67,9.917953500000001,16.93362,18.18589,,17.335835999999997,17.949116,-0.298,0.9999283999999999,2.1512754000000003,,1.3741415000000001,0.11,12.897324000000001,71.52673,1.0675632,1340,16.990181,16.990181,16.541029,-60.078419999999994,,18.682229920180415,13.843012,103.4813826084137
67,-0.996,7.330338,68,9.8870945,16.762764,18.151175,,16.575905,17.918228,-0.299,0.9999283999999999,2.0568862,,1.3301067,0.11,12.882508999999999,72.475746,1.0658197,1360,16.990181,16.990181,16.544289000000003,-58.940569999999994,,18.494809595894306,13.884145000000002,105.65904235839844
68,-0.996,7.4583835999999994,69,9.747692,16.836256,17.94182,,17.643335,17.712873000000002,-0.3,0.9999283999999999,1.9107506999999997,,0.58307016,0.11,12.86791,72.70203000000001,1.0536524999999999,1380,16.990181,16.990181,16.548521,-57.826606999999996,,18.57222016170917,13.939534,107.44385075569151
69,-0.996,7.5624037,70,9.743725999999999,16.947489,17.92398,,16.352448000000003,17.698183,-0.3,0.9999283999999999,1.8437212,,1.292658,0.11,12.853521,73.68599,1.052657,1400,16.990181,16.990181,16.55422,-56.758880000000005,,18.69934613138565,13.974732999999999,109.75486969947815
70,-0.996,7.698969,71,9.646735000000001,16.794062,17.807735,,10.18407,17.585943,-0.301,0.9999283999999999,1.7103229,,0.8771169,0.11,12.839336,74.26991,1.0460551,1420,16.990181,16.990181,16.557596,-55.80716700000001,,18.540260122096065,13.92205,111.48487067222595
71,-0.996,7.801055,72,9.64734,16.792534,17.790777,,17.835985,17.571886,-0.301,0.9999283999999999,1.6457506000000002,,1.241862,0.11,12.825351,75.25943000000001,1.0452698,1440,16.990181,16.990181,16.56086,-54.776905000000006,,18.535123838415046,13.977020000000001,113.7022054195404
72,-0.996,7.925439999999999,73,9.547069,16.666126000000002,17.637577,,15.567684,17.422121,-0.303,0.9999283999999999,1.5163361000000002,,0.6483300999999999,0.11,12.811557,75.66471999999999,1.0365030000000002,1460,16.990181,16.990181,16.562304,-53.809546999999995,,18.403610924515238,13.999403,115.78225469589232
73,-0.996,8.014877,74,9.570964,16.751978,17.635786,,15.687476,17.422735,-0.303,0.9999283999999999,1.4743469,,1.2481083999999998,0.11,12.797952,76.7101,1.0366229999999999,1480,16.990181,16.990181,16.564865,-52.864563000000004,,18.490168917420945,14.022685000000001,118.68969488143921
74,-0.996,8.043453999999999,75,9.687391,16.817028,17.674576000000002,,17.836407,17.462282000000002,-0.302,0.9999283999999999,1.5278821000000002,,1.4284504999999998,0.11,12.784529,77.92009,1.0389346,1500,16.990181,16.990181,16.56823,-51.922657,,18.56170326888857,14.074001999999998,120.78971076011658
75,-0.996,7.9590570000000005,76,9.9623785,16.870197,17.753629999999998,,12.229336,17.539085,-0.3,0.9999283999999999,1.755654,,1.7353771,0.11,12.771283,79.29114,1.0433044,1520,16.990181,16.990181,16.5722,-51.094367999999996,,18.619264412078323,14.050222,123.34456300735474
76,-0.996,8.075635,77,9.933558,16.783474,17.724323000000002,,19.998466,17.512875,-0.301,0.9999283999999999,1.6687381999999997,,1.1784745,0.11,12.758211,80.21979,1.0418154,1540,16.990181,16.990181,16.574945,-50.162155,,18.52269559776988,14.128009,125.43429064750671
77,-0.996,7.952248599999999,78,10.277766999999999,16.803086999999998,17.83084,,11.989567,17.61611,-0.298,0.9999283999999999,1.9348769000000001,,1.9348769000000001,0.11,12.745308,81.73136,1.0478379999999998,1560,16.990181,16.990181,16.577868,-49.386134999999996,,18.54562583854513,14.101106,127.96433138847351
78,-0.996,8.100699,79,10.128335,16.726044,17.669157000000002,,13.5793495,17.458363000000002,-0.299,0.9999283999999999,1.779043,,0.6107266,0.11,12.732569,82.0466,1.0385646000000002,1580,16.990181,16.990181,16.579744,-48.58145,,18.453913505574125,14.095077999999999,130.46930718421936
79,-0.996,7.900291999999999,80,10.595557000000001,16.868565,17.8095,,15.988926000000001,17.593359,-0.297,0.9999283999999999,2.1717798999999998,,2.1717798999999998,0.11,12.71999,83.70799,1.0463499,1600,16.990181,16.990181,16.583354999999997,-47.805890000000005,,18.610638354087857,14.119209,132.78376078605652
80,-0.996,8.071194,81,10.400825,16.699144,17.635195,,20.859745,17.42363,-0.298,0.9999283999999999,1.9825717,,0.5769656999999999,0.11,12.707567,83.94707,1.0363835,1620,16.990181,16.990181,16.584785,-46.947346,,18.428303206637498,14.202969,135.05305218696594
81,-0.995,7.7401314,82,11.087942,16.92902,17.823261,,16.927929000000002,17.602648000000002,-0.294,0.9999283999999999,2.5530487999999996,,2.5530487999999996,0.11,12.695297,85.82213,1.0466113000000001,1640,16.990181,16.990181,16.588984,-46.219640000000005,,18.679430863976528,14.236618,137.36484098434448
82,-0.995,7.7492600000000005,83,11.2581215,16.786339,17.898409,,14.794820999999999,17.678055,-0.294,0.9999283999999999,2.6067324,,1.8939747,0.11,12.683176,87.24211,1.0511098,1660,16.990181,16.990181,16.591362,-45.489033,,18.52507304307014,14.243870000000001,139.27819871902466
83,-0.995,7.956252,84,11.049946,16.83455,17.815952,,18.917402,17.601332,-0.295,0.9999283999999999,2.383228,,1.1150573000000001,0.11,12.6712,87.91615,1.0466208000000001,1680,16.990181,16.990181,16.594255,-44.700253000000004,,18.576762289169352,14.300076999999998,141.8422787189484
84,-0.996,8.167289,85,10.799513000000001,16.730183,17.657626999999998,,17.949177,17.448551000000002,-0.296,0.9999283999999999,2.1394515,,0.6672156,0.11,12.659366,88.20274,1.0376793,1700,16.990181,16.990181,16.595856,-43.94481,,18.45880669118893,14.343526,143.9344985485077
85,-0.996,8.306407,86,10.733039999999999,16.87865,17.637074,,17.58824,17.4315,-0.297,0.99996597,2.0226464,,1.2611682,0.11,12.647669,89.15299999999999,1.0366628,1720,16.990181,16.990181,16.599144,-43.216840000000005,,18.62220451642134,14.381668,146.4474632740021
86,-0.995,8.241447,87,10.988389999999999,16.936134,17.714094,,14.75014,17.5069,-0.296,0.99996597,2.1816735,,1.7811718,0.11,12.636108,90.56024000000001,1.0409223,1740,16.990181,16.990181,16.603016,-42.564514,,18.686014484562378,14.386304,148.4077863693237
87,-0.996,8.413960000000001,88,10.847013,16.791254000000002,17.644185999999998,,20.411066,17.44124,-0.296,0.99999756,2.0151567,,1.0287114,0.11,12.62468,91.26634,1.0371175,1760,16.990181,16.990181,16.605156,-41.83328,,18.53198796868239,14.455209,150.5106060504913
88,-0.995,8.323777,89,11.142439999999999,16.752954000000003,17.73049,,17.27971,17.525345,-0.295,0.99999756,2.2007356,,1.8715843,0.11,12.613380000000001,92.747185,1.0421032,1780,16.990181,16.990181,16.606815,-41.18595,,18.490438179235216,14.487339000000002,153.0218322277069
89,-0.996,8.521931,90,10.917211,16.675125,17.582254000000002,,18.545425,17.38188,-0.296,0.99999756,1.9842552,,0.6218943,0.11,12.602207,93.03571,1.0337300999999999,1800,16.990181,16.990181,16.607574,-40.50653,,18.403587886975032,14.532872,155.5225164890289
90,-0.995,8.345365,91,11.341759,16.877111,17.697746,,16.5795,17.493132,-0.294,0.99999756,2.2653557999999996,,2.0709202,0.11,12.591157,94.65111,1.040122,1820,16.990181,16.990181,16.610537,-39.907593,,18.618125143668593,14.555714000000002,157.86138796806338
91,-0.995,8.479722,92,11.273957000000001,16.831554,17.677223,,18.475801,17.475851000000002,-0.295,0.99999756,2.1608715,,1.2991735,0.11,12.580228,95.60002,1.0391306999999999,1840,16.990181,16.990181,16.61294,-39.261086,,18.567831091792854,14.598735000000001,159.7837197780609
92,-0.996,8.67806,93,11.080764,16.828503,17.584349,,20.065727,17.387579000000002,-0.296,0.99999756,1.9664267,,0.87848485,0.11,12.569417,96.15953,1.0339735,1860,16.990181,16.990181,16.615257,-38.605022,,18.565652839759732,14.657917999999999,163.0048892498016
