,TimeElapsed,ReturnStepMax,IWLastEpisode,IWNorm1,ReturnLastEpisode,ReturnMin,IWMin,target_sum_log_mean,URet,TimestepsSoFar,ReturnAbsMax,LQGsigma,Bound,DenMISELogLast,IWNorm2,LQGmu01,DenMISEMeanLog,IWMax,MISE,IWFirstEpisode,ReturnMax,SqrtESSClassic,Iteration,ReturnMean,LQGmu1,IWMean,DenMISELogFirst
0,0.8588111400604248,0.99262077,,1e-10,15.644507999999998,,,-92.01430500000001,17.332240856619553,20,15.644507999999998,0.11,1.5723323,17.102016,1e-10,-0.035,17.102016,,,,15.644507999999998,1.0,1,15.644507999999998,-0.34,,17.102016
1,18.889456272125248,0.9996768,2.4826523999999996,2.4826523999999996,16.710129000000002,,,-42.14775,18.474866750887244,40,16.710129000000002,0.11,22.422153,3.5230322,2.4826523999999996,-0.035,9.96595,2.4826523999999996,20.742722,,16.710129000000002,1.0,2,16.177319,-0.335,1.2413261999999998,16.408869
2,19.801029682159427,0.9999804,0.72443736,3.7798238,17.044477,,,-21.026918,18.821180082790328,60,17.044477,0.11,22.557625,10.354933,3.140095,-0.033,10.094324,3.0553865,21.134520000000002,,17.044477,1.2037292,3,16.466372,-0.319,1.2599412,16.003404999999997
3,20.159891366958615,0.9999804,0.03347318,3.6212644999999997,17.001112,,,-3.9979438999999997,18.77542467333496,80,17.044477,0.11,16.824419,16.383098999999998,3.5796309999999996,-0.027,11.680416000000001,3.5794647000000004,15.131079999999999,5.820008000000001e-25,17.044477,1.0116307,4,16.600057999999997,-0.259,0.9053161,15.715722
4,20.508482456207272,0.9999804,2.991097,3.8196158,16.8604,,,2.3458853,18.629321722648026,100,17.044477,0.11,14.246998000000001,18.689332999999998,3.1031976,-0.024,13.033597,2.991097,12.855266,4.832157e-18,17.044477,1.2308645,5,16.652126000000003,-0.232,0.76392317,15.4925785
5,21.424118995666504,0.9999804,3.054003,7.045408999999999,16.865211,,,4.6095695,18.632677641630245,120,17.044477,0.11,20.816,16.078661,4.300551400000001,-0.024,13.492885000000001,3.054003,19.770355,1.4733079000000002e-19,17.044477,1.6382571000000001,6,16.68764,-0.238,1.1742348999999999,15.310257
6,22.277564287185672,0.9999804,6.630667699999999,10.003107,16.55076,,,6.3086724,18.30290423203057,140,17.044477,0.11,24.97956,12.942699000000001,6.947429,-0.023,13.421636,6.630667699999999,23.789812,2.3312231e-16,17.044477,1.4398286,7,16.668085,-0.225,1.4290153,15.156106
7,23.18278551101685,0.9999804,0.029600493999999998,9.212794,16.92324,,,7.074789,18.693250025185,160,17.044477,0.11,20.631376,16.157747,8.259305,-0.021,13.785466,8.238027,19.095634,2.218668e-12,17.044477,1.1154443,8,16.69998,-0.207,1.1515993,15.022575
8,24.14969134330749,0.999983,2.2097703999999996,9.106844,16.8239,,,8.84348,18.590131701929668,180,17.044477,0.11,17.748892,20.532467,3.9963295,-0.024,14.522335,2.2097703999999996,16.997166,3.5163576000000004e-18,17.044477,2.2788022,9,16.713749,-0.233,1.0118716,14.904792
9,25.148166179656982,0.999983,2.3094478,12.763727000000001,16.786151999999998,,,8.567594,18.545518732496635,200,17.044477,0.11,22.153593,7.94326,5.122595,-0.025,13.862127,2.4048722000000002,21.466084,4.6059646e-21,17.044477,2.4916527000000004,10,16.72099,-0.245,1.2763726999999998,14.799432000000001
10,26.61332607269287,0.999983,1.7612720000000002,14.728976999999999,16.878654,,,8.792060000000001,18.648774964550388,220,17.044477,0.11,23.19355,15.710287,5.599998,-0.026,14.049075,2.6703415,22.54225,3.0528649e-24,17.044477,2.6301754,11,16.735321,-0.258,1.338998,14.704122
11,28.70675277709961,0.999983,0.00031888892000000004,13.716510000000001,16.621883,,,-5.762255000000001,18.383010481040106,240,17.044477,0.11,20.906006,13.732899,11.477789999999999,-0.041,14.045017000000001,11.212598,19.47256,,17.044477,1.1950479999999999,12,16.725868,-0.39,1.1430424,14.61711
