,IWMax,IWNorm2,ReturnStepMax,IWNorm1,ReturnMean,TimeElapsed,IWMin,IWMean,LQGmu1,Bound,LQGmu01,DenMISELogLast,SqrtESSClassic,ReturnMin,ReturnAbsMax,ReturnMax,Iteration,URet,MISE,DenMISEMeanLog,LQGsigma,DenMISELogFirst,target_sum_log_mean,IWFirstEpisode,IWLastEpisode,TimestepsSoFar,ReturnLastEpisode
0,1.0009885,1.0009885,0.99262077,1.0009885,15.644507999999998,0.44228243827819824,,1.0009885,-0.099,17.232306,-0.01,17.102016,1.0,,15.644507999999998,15.644507999999998,1,17.332240856619553,15.659973,17.102016,0.11,17.102016,17.103004000000002,1.0009885,1.0009885,20,15.644507999999998
1,1.0737216,1.4289623,0.9973267,2.016619,15.529888,19.43157935142517,,1.0083095,-0.095,16.76558,-0.01,10.48916,1.4112471000000002,,15.644507999999998,15.644507999999998,2,17.090341186850054,15.651435999999999,13.7958355,0.11,17.102510000000002,13.802001999999998,0.9428974,1.0737216,40,15.415267000000002
2,0.00013218037,0.00013218047,0.9973267,0.00013218241000000002,15.633988,20.529970169067386,,4.4060699999999996e-05,-0.188,1.5928745,-0.019,11.148568,1.0000147,,15.842189999999999,15.842189999999999,3,17.54553823391219,0.0006980179,12.915099,0.11,17.083292,-4.7476172,1.6873162e-09,0.00013218037,60,15.842189999999999
3,2.4782927000000003,2.4782927000000003,0.99990773,2.4782941000000003,15.825257,21.691400051116943,,0.61957353,-0.204,11.808591999999999,-0.021,13.913804999999998,1.0000006,,16.399063,16.399063,4,18.146685484586662,10.160425,12.949024,0.11,16.79561,-4.7575970000000005,1.946321e-12,2.4782927000000003,80,16.399063
4,2.6888737999999996,3.7461226,0.9999911,5.297226,15.975563000000001,22.337596654891968,,1.0594451,-0.196,18.64767,-0.02,19.11743,1.4140556999999998,,16.576786,16.576786,5,18.333021908264424,17.469479,14.100622,0.11,16.572468,2.2399007999999996,8.262592e-11,2.6888737999999996,100,16.576786
5,6.72658,6.7676954,0.9999911,7.7316127,16.096933,23.32097315788269,,1.2886021,-0.119,21.83833,-0.012,16.62005,1.1424291000000002,,16.703794,16.703794,6,18.463092173605627,20.368834,14.510284,0.11,16.390145999999998,10.6829605,0.66449773,3.0642645e-05,120,16.703794
6,3.4443242999999995,3.4797241999999997,0.9999911,4.2650885999999995,16.01651,24.606974601745605,,0.60929835,-0.125,10.991043,-0.013,15.488874,1.2256973,,16.703794,16.703794,7,17.20137453462182,9.621378,14.648270000000002,0.11,16.34103,11.562385,0.3094935,0.3634112,140,15.533968
7,2.5959630000000002,3.9836552000000003,0.9999911,7.3306704,16.052547,25.940274953842163,,0.9163338,-0.094,15.15869,-0.009,15.773322,1.8401869999999998,,16.703794,16.703794,8,18.03774787924748,14.246395000000001,14.736432999999998,0.11,16.250763,8.670630000000001,2.1789289000000003,0.0013611942,160,16.304813
8,4.2457727e-28,3e-10,0.9999911,8.999999599999999e-10,16.032919,27.02911829948425,,6.348541599999999e-29,0.038,0.55959815,0.004,20.547197,3.0,,16.703794,16.703794,9,17.571666296659025,9.894967e-28,15.367576000000001,0.11,16.373857,-65.06737,4.2457727e-28,1.4859250999999999e-31,180,15.875882999999998
9,0.00015507721000000002,0.00015507732,0.9999911,0.00015507822,15.382095000000001,28.35899662971497,,1.5507720999999998e-05,0.001,1.6789323,8.52e-05,3.0502152000000002,1.0000058,,16.703794,16.703794,10,10.437624394756037,0.00014770591,14.041016,0.11,16.268497,-30.742634000000002,6.7026822e-15,0.00015507721000000002,200,9.524669
10,3.4931834000000004,3.5008166,0.9999911,3.724239,14.933895999999999,29.807916164398193,,0.3385672,0.012,5.0972815,0.001,15.006657999999998,1.0638201,,16.703794,16.703794,11,11.521501094483868,3.5192,14.042156,0.11,16.173187,-33.174409999999995,1.5994323000000002e-18,3.4931834000000004,220,10.45192
11,20.153,20.153278,0.9999911,20.261192,14.481198000000001,31.04791641235352,,1.6884327000000001,0.03,17.75157,0.003,12.258247,1.0053546,,16.703794,16.703794,12,10.449649404743447,16.081717,13.838451000000001,0.11,16.086176000000002,-40.887268,1.1690239e-24,0.10612604,240,9.501513000000001
12,,3.6055514e-10,0.9999911,1.3e-09,14.094382000000001,31.898893117904663,,,-0.738,0.46561384,-0.094,9.746334,3.6055512000000003,,16.703794,16.703794,13,10.381029463242246,,13.526295000000001,0.11,16.006132,-451.3162,,,260,9.452592999999998
13,3.562625e-20,3.7416575e-10,0.9999928,1.4000000000000001e-09,14.278904999999998,33.225242137908936,,2.544732e-21,-0.738,0.4486767,-0.094,-11.849397999999999,3.7416572999999995,,16.703794,16.703794,14,18.44761530032918,4.244023e-20,11.64493,0.11,15.932025,-423.12435999999997,,3.562625e-20,280,16.677681
14,5.7551615e-06,5.7552616e-06,0.9999995999999999,5.7566617e-06,14.471576,33.999752283096306,,3.8367745e-07,-0.933,1.7251359,-0.167,11.073229,1.0002433000000002,,17.168997,17.168997,15,18.949781310204067,6.5873564e-06,11.542423,0.11,15.863032,-460.47835999999995,,5.7551615e-06,300,17.168997
15,15.486730999999999,15.486730999999999,0.9999995999999999,15.486732,14.635376999999998,35.34694457054138,,0.9679207000000001,-0.941,18.269625,-0.173,10.31927,1.0000001,,17.168997,17.168997,16,18.867680757711007,16.544075,11.405471,0.11,15.798492999999999,-434.1444,,15.486730999999999,320,17.092385999999998
