,ReturnMin,target_sum_log_mean,URet,IWNorm1,LQGsigma,ReturnAbsMax,IWMax,SqrtESSClassic,IWNorm2,TimeElapsed,IWFirstEpisode,ReturnMax,ReturnStepMax,MISE,TimestepsSoFar,ReturnMean,Iteration,LQGmu01,IWMin,DenMISELogLast,IWLastEpisode,IWMean,Bound,DenMISELogFirst,DenMISEMeanLog,LQGmu1,ReturnLastEpisode
10,,-97.35991999999999,18.98697675959548,5.1051598,0.11,17.205042000000002,2.4074008,1.6491182,3.0956907000000005,46.34761714935303,,17.205042000000002,0.9999804,7.9543567,220,16.532111999999998,11,-0.069,,19.610579,1.6216161,0.46410543,9.0029,11.118198,14.417085,-0.599,17.205042000000002
11,,-45.10199,18.91486293062563,1.8437525000000001,0.11,17.205042000000002,1.8289126,1.0081018,1.8289348,48.40437626838684,,17.205042000000002,0.9999892,2.6328244,240,16.5824,12,-0.048,,13.701868,1.8289126,0.15364604,4.3480989999999995,11.031187,14.313454,-0.443,17.135536
12,,-50.204838,18.983281732725338,15.755222,0.11,17.205042000000002,10.224425,1.3629129999999998,11.559961999999999,50.27264881134033,,17.205042000000002,0.9999892,20.818876,260,16.629986,13,-0.053,,17.36424,10.224425,1.2119402,22.087608,10.951144000000001,14.48525,-0.485,17.201021
13,,-73.12975,18.893927407979373,15.528873999999998,0.11,17.205042000000002,6.3065752999999996,2.0163467,7.701490400000001,52.629962682724,,17.205042000000002,0.9999892,19.019869,280,16.664627,14,-0.069,,14.671892999999999,0.886234,1.1092053999999998,19.877445,10.877036,14.496757,-0.599,17.114971
14,,-52.567226,19.020132803546034,16.024303,0.11,17.237034,5.5344114,1.8416905,8.700867,54.29695534706116,,17.237034,0.9999892,18.324223,300,16.702787,15,-0.059,,6.898462299999999,0.15470786,1.0682869,19.264874,10.8080435,13.991520000000001,-0.532,17.237034
15,,-36.577126,18.97761488058689,14.870416,0.11,17.237034,5.879770300000001,1.8656987,7.970427000000001,56.91157197952271,,17.237034,0.9999892,15.945979999999999,320,16.733562,16,-0.052,,14.749548,2.8397484,0.929401,16.874527,10.743505,14.036542,-0.475,17.1952
16,,-42.367805,18.923166763991368,20.865177,0.11,17.237034,5.0612693,2.2952511,9.090586,59.15441417694092,,17.237034,0.9999892,21.06018,340,16.757627,17,-0.058,,14.504145999999999,5.0612693,1.2273633,21.81495,10.68288,14.055542,-0.522,17.142664
17,,-9.260503,18.83231765127633,17.158821,0.11,17.237034,3.9790285000000005,2.2998796,7.4607477,61.47770380973816,4.190578e-07,17.237034,0.9999892,15.705275,360,16.774132,18,-0.018,,16.51693,2.9822828e-16,0.9532678,16.458527,10.625722,14.19965,-0.175,17.054707
18,,-4.7914033,18.565746770629342,5.613232599999999,0.11,17.237034,5.6003300000000005,1.0023016,5.6003428,63.957364797592156,9.0985156e-29,17.237034,0.9999892,4.964832299999999,380,16.775787,19,-0.028,,5.2913604,5.6003300000000005,0.29543328,6.693241,10.571653999999999,13.72574,-0.269,16.80558
19,,-3.2997806000000005,18.55640831729819,32.220909999999996,0.11,17.237034,26.40495,1.2001741000000001,26.846863,67.20774579048157,1.0902855e-18,17.237034,0.9999892,27.061707000000002,400,16.776554,20,-0.023,,14.0069065,4.7820206,1.6110455,28.505153999999997,10.520361,13.704020000000002,-0.23,16.791126000000002
20,,-12.596532,18.534637955098823,24.18432,0.11,17.237034,8.1437435,2.0404346,11.852533,70.7554256916046,0.02525946,17.237034,0.9999892,18.677391,420,16.776267999999998,21,-0.014,,15.556757999999999,0.0046394016,1.1516343,19.526419,10.471571,13.798491,-0.143,16.770554
21,,-86.22488,18.333537529785715,2.2008209e-09,0.11,17.237034,8.210239e-13,4.6904087,4.692173e-10,74.43466424942018,8.210239e-13,17.237034,0.9999892,5.8990725e-13,440,16.767332,22,0.001,,13.965276999999999,1.4243181e-26,3.7319272000000004e-14,0.36934670000000003,10.426252999999999,13.807998000000001,0.006,16.57966
22,,-80.588135,13.274928224417176,34.567383,0.11,17.237034,34.567383,1.0,34.567383,77.8275284767151,5.4973764000000005e-12,17.237034,0.9999892,18.096594,460,16.561834,23,0.0,,-11.012326,34.567383,1.5029297,19.828981,10.381802,12.686333,0.004,12.040878999999999
23,,-72.240425,10.811189189446836,41.360794,0.11,17.237034,37.971687,1.0849407,38.12263,80.63405132293701,2.0371704e-10,17.237034,0.9999892,20.440975,480,16.28203,24,-0.0,,17.136534,3.3891047999999997,1.7233664,22.037733,10.339242,12.869199,-0.002,9.846525
24,,-196.9257,11.81776321757292,2.5e-09,0.11,17.237034,,4.9999995,5.0000004e-10,82.90045404434206,,17.237034,0.9999892,,500,16.059877,25,0.013,,12.495207,,,0.34647745,10.29842,12.858279,0.13,10.728239
25,,-182.87458999999998,9.876675894763324,52.004234000000004,0.11,17.237034,52.004234000000004,1.0,52.004234000000004,86.64385199546814,,17.237034,0.9999892,17.98795,520,15.788085,26,0.013,,3.2878830000000003,52.004234000000004,2.0001628,19.720337,10.259199,12.452475,0.125,8.993242
26,,-319.71652,9.857043383005218,2.7e-09,0.11,17.237034,4.4591885999999995e-33,5.1961527,5.1961524e-10,89.98539924621582,,17.237034,0.9999892,1.4821822e-33,540,15.535687,27,0.026,,13.585373,4.4591885999999995e-33,1.6517605e-34,0.333398,10.221458,12.498783,0.251,8.973346000000001
27,,-289.6866,9.60269056488748,4.9431434,0.11,17.237034,4.9431434,1.0,4.9431434,94.73849892616272,,17.237034,0.9999892,1.543511,560,15.293092999999999,28,0.024,,14.051954,4.9431434,0.17654084,3.2758979999999998,10.185091,12.519185,0.234,8.743082000000001
28,,-294.2033,9.608310481706416,41.793648,0.11,17.237034,21.199467000000002,1.4140652,29.555671999999998,98.5880208015442,,17.237034,0.9999892,12.604223,580,15.067426999999999,29,0.025,,7.372338,20.594182999999997,1.4411603000000002,13.829334,10.15,12.313433,0.248,8.748772
29,,-285.69876,9.630239779489333,38.2921,0.11,17.237034,14.264297000000001,1.7211595000000002,22.24785,102.04040908813477,,17.237034,0.9999892,11.170789,600,14.857409,30,0.026,,14.325126999999998,10.824552,1.2764033000000001,12.177311999999999,10.116098,12.383892999999999,0.25,8.766878
30,,-183.61098,9.574628399245857,0.10633524,0.11,17.237034,0.09602275,1.1010647,0.096574925,105.27652215957642,,17.237034,0.9999892,0.030786712,620,14.659360000000001,31,0.015,,3.3529940000000003,1.690415e-24,0.0034301688,1.6041613000000001,10.083308,12.095092999999999,0.152,8.717898
31,,-153.73326,9.819334080617057,39.984756,0.11,17.237034,26.032469,1.3576476999999998,29.451497999999997,108.84719228744508,,17.237034,0.9999892,11.228413,640,14.480670000000002,32,0.012,,14.239726000000001,0.18025845,1.2495236,12.504434,10.051559,12.131463,0.12,8.941285
32,,-165.50041000000002,9.838976583884788,40.47895,0.11,17.237034,32.458687,1.2190876,33.2043,112.43202757835388,,17.237034,0.9999892,10.972703,660,14.313367999999999,33,0.014,,7.423170599999999,6.9331949999999996,1.2266348999999999,12.393755,10.020788,11.988004,0.144,8.959662
33,,-132.98508,9.8190524234005,0.3451532,0.11,17.237034,0.3184946,1.0801392,0.31954515,116.32554936408995,,17.237034,0.9999892,0.09127957,680,14.155342000000001,34,0.01,,14.440957999999998,1.9242816e-07,0.010151564,1.6951351000000003,9.990935,12.057884,0.1,8.940485
34,,-138.14618000000002,9.88666357748982,40.52827,0.11,17.237034,15.578542,1.7627781999999999,22.991135,120.57541632652284,,17.237034,0.9999892,10.410247,700,14.008059,35,0.012,,8.842041,15.578542,1.1579506000000002,11.393006,9.961947,11.938133,0.118,9.000446
35,,-128.66441,9.880748987821887,50.795722999999995,0.11,17.237034,29.31053,1.4762335,34.409003999999996,123.75033187866212,,17.237034,0.9999892,12.696197,720,13.868835,36,0.011,,11.596807,17.762653,1.4109923,13.869715,9.933777000000001,11.928678999999999,0.108,8.996016000000001
36,,-131.5719,9.854928677719876,44.237590000000004,0.11,17.237034,10.585586,2.3184097,19.081007,126.84986281394958,,17.237034,0.9999892,10.739069,740,13.736485,37,0.012,,7.5245357,9.564105,1.1956105,11.4862995,9.906378,11.812629,0.121,8.971876
37,,-126.95785500000001,9.880267423057132,44.581309999999995,0.11,17.237034,8.42988,2.5522245999999997,17.467628,131.2552592754364,,17.237034,0.9999892,10.542635,760,13.61173,38,0.012,,12.481326,7.675369,1.1731923999999998,11.221411,9.879709,11.832697999999999,0.119,8.995762
38,,-116.830025,9.878493346709776,34.48271,0.11,17.237034,13.853411,1.9392949000000002,17.781055,137.52862644195557,,17.237034,0.9999892,7.954903599999999,780,13.493337,39,0.011,,14.264091,4.8290915,0.8841720999999999,8.848211000000001,9.853734,11.897404,0.106,8.994361
39,,-112.51066000000002,9.905628047155158,36.691925,0.11,17.237034,15.410973,1.9199383999999997,19.11099,142.80767822265625,,17.237034,0.9999892,8.261612,800,13.381479,40,0.01,,14.190944,15.410973,0.91729814,9.163926,9.828416,11.949961,0.103,9.019119
40,,-108.40725,9.869594159031113,25.916710000000002,0.11,17.237034,13.910616000000001,1.6864312,15.367784,145.41848683357242,,17.237034,0.9999892,5.694748400000001,820,13.274273,41,0.01,,13.999401,0.31804356,0.6321149,6.721998700000001,9.803723,11.995911,0.1,8.98598
41,,-138.76984,9.903923275954764,18.635427,0.11,17.237034,9.227481,1.4304284,13.027864,149.52499389648438,,17.237034,0.9999892,3.967175,840,13.172891,42,0.016,,7.0200914999999995,4.4808473999999997e-13,0.44370064,5.178272,9.779625999999999,11.867561,0.157,9.016212
42,,-129.06398000000002,9.795009476741305,48.927593,0.11,17.237034,16.980824,1.7996491999999997,27.187294,154.11548042297363,,17.237034,0.9999892,10.1678095,860,13.073936999999999,43,0.015,,11.742137,12.568164999999999,1.137851,11.130434,9.756096000000001,11.851001,0.149,8.917910000000001
43,,-105.47712,9.815647411551128,49.740159999999996,0.11,17.237034,8.333783,2.7832036,17.87155,159.09308576583862,,17.237034,0.9999892,10.166474000000001,880,12.979932000000002,44,0.011,,12.097995,0.0012369631,1.1304582,10.788917999999999,9.733106,11.856342,0.113,8.937710000000001
44,,-103.522766,9.885194926384887,51.360465999999995,0.11,17.237034,7.0307107,3.040665,16.891195,162.53259229660034,,17.237034,0.9999892,10.263132,900,12.891502000000001,45,0.012,,11.763963,5.54704,1.1413437,10.832871,9.710633,11.855783,0.115,9.000622
45,,-120.29310600000001,9.89681736065426,51.81027,0.11,17.237034,13.06232,2.0776026,24.937527,167.9508752822876,,17.237034,0.9999892,10.065022,920,12.807147,46,0.015,,19.086907999999998,1.1266732e-06,1.1263101999999998,10.898862,9.688654,12.014885000000001,0.149,9.011151
46,,-94.04809,9.802984690164338,42.237965,0.11,17.237034,13.388781,2.1786907,19.386855999999998,172.53919315338138,,17.237034,0.9999892,8.098336999999999,940,12.724566000000001,47,0.01,,9.917713000000001,1.1857088e-09,0.8986801,8.893488,9.667149,11.970524000000001,0.1,8.925846
47,,-131.95439,9.887119385245283,50.728790000000004,0.11,17.237034,24.499443,1.5212173,33.347496,176.44351840019226,8.462850000000001e-13,17.237034,0.9999892,10.99623,960,12.647,48,0.001,,13.8532715,,1.0568498,12.135046,9.646094,12.006317999999998,0.008,9.001406
48,,-206.7812,10.711202499094924,55.33582,0.11,17.237034,14.191554,1.9994146000000002,27.676009999999998,181.2066164016724,,17.237034,0.9999892,9.874816000000001,980,12.587399000000001,49,0.025,,11.06005,,1.1293024,10.741263,9.625475999999999,11.98462,0.248,9.726507000000002
49,,-161.85411000000002,9.635126347710226,1.013464,0.11,17.237034,0.9528989999999999,1.0617823999999998,0.95449317,185.9705376625061,,17.237034,0.9999892,0.17779791,1000,12.511095,50,0.021,,-6.117415,0.9528989999999999,0.020269277,1.8093818,9.605272,11.622672999999999,0.205,8.772203
50,,-216.50502000000003,9.710824193410817,77.93849,0.11,17.237034,47.164543,1.5246028999999999,51.120518,190.07347989082336,,17.237034,0.9999892,13.34115,1020,12.439110000000001,51,0.027,,14.382439999999999,0.000103258586,1.5282058,14.477438000000001,9.585469999999999,11.657766,0.268,8.839828
51,,-108.22249,9.586838636045579,53.411280000000005,0.11,17.237034,11.637838,2.381267,22.429773,195.5376923084259,,17.237034,0.9999892,9.182236999999999,1040,12.367761999999999,52,0.014,,13.72599,1.4493978e-28,1.02714,9.909742999999999,9.566052,11.701482,0.143,8.729017
52,,-111.48378999999998,9.826649803820693,51.14679,0.11,17.237034,12.750256,2.368525,21.594364000000002,198.47811031341556,,17.237034,0.9999892,8.619954,1060,12.303203,53,0.015,,11.152428,4.297529,0.96503377,9.351375,9.547004,11.690259,0.153,8.946207000000001
53,,-103.524704,9.790213333286443,54.398247,0.11,17.237034,10.958898,2.6769412,20.321047,202.59973549842837,,17.237034,0.9999892,9.006696,1080,12.240421000000001,54,0.014,,12.27551,2.2785444,1.0073749,9.653848,9.528312,11.699254,0.143,8.912946
54,,-452.4555,9.852753402040854,5.505557e-09,0.11,17.237034,4.700541e-12,7.416049,7.423841e-10,206.53995227813718,,17.237034,0.9999892,8.809372499999999e-13,1100,12.180978999999999,55,0.139,,16.822626,,1.0102932e-13,0.23359974,9.509962,11.791539,0.884,8.971142
55,,-457.60422,9.326478073535704,55.57983,0.11,17.237034,55.57983,1.0,55.57983,210.86013674736026,,17.237034,0.9999892,8.431022,1120,12.115153,56,0.162,,-8.445894000000001,55.57983,0.99249697,10.163408,9.491944,11.412459,0.926,8.494759
56,,-452.4616,9.34990660838003,56.90485,0.11,17.237034,28.510465999999997,1.4142107,40.23789,216.83059453964236,,17.237034,0.9999892,8.489315,1140,12.051945,57,0.168,,15.578394,28.510465999999997,0.9983306999999999,9.7143,9.474244,11.480252,0.935,8.512225
57,,-446.6702,9.33126420436641,57.96657,0.11,17.237034,19.342026,1.7320493000000001,33.467045,221.97438406944275,,17.237034,0.9999892,8.496008999999999,1160,11.990631,58,0.173,,9.722684,19.342026,0.9994235999999999,9.496203999999999,9.456853,11.446819,0.941,8.495726
58,,-440.47668,9.338053599080908,58.985293999999996,0.11,17.237034,14.755249,1.999999,29.492659999999997,224.1741020679474,,17.237034,0.9999892,8.499023,1180,11.931499,59,0.176,,6.785353,14.753835,0.99975073,9.365217,9.439758,11.365627,0.945,8.501845
59,,-433.8159,9.36924472836928,59.990753000000005,0.11,17.237034,12.003589,2.2360678,26.828684000000003,228.36725330352783,,17.237034,0.9999892,8.505589,1200,11.874805,60,0.179,,13.369114000000001,11.999823,0.99984586,9.280335000000001,9.422951,11.397366,0.947,8.529931
60,,-426.74338,9.415596374741321,60.990047,0.11,17.237034,10.169152,2.4494894,24.899085999999997,232.55719423294067,,17.237034,0.9999892,8.516421000000001,1220,11.820667,61,0.179,,17.048285,10.163354,0.99983686,9.223664999999999,9.406422000000001,11.4886875,0.948,8.572375
61,,-419.66763,9.40009293337352,61.99097,0.11,17.237034,8.859075,2.6457509999999997,23.430387,237.0355131626129,,17.237034,0.9999892,8.522455,1240,11.768061,62,0.18,,17.978771,8.855459,0.9998544,9.177237,9.390161500000001,11.592283,0.949,8.559018
62,,-412.876,9.369670163563052,62.992805000000004,0.11,17.237034,7.8764710000000004,2.828427,22.271320000000003,240.99873328208923,,17.237034,0.9999892,8.523278,1260,11.716633,63,0.18,,12.251743,7.874855999999999,0.9998858,9.135769999999999,9.374161,11.601839,0.949,8.528138
63,,-406.4266,9.323513788059016,63.9958,0.11,17.237034,7.1126842,3.0,21.331934,247.0137042999268,,17.237034,0.9999892,8.520021,1280,11.666236999999999,64,0.181,,13.571526,7.1126842,0.9999344000000001,9.097484,9.358413,11.631834,0.949,8.491223
64,,-400.1867,9.36306144664816,64.99670400000001,0.11,17.237034,6.5013275,3.162277,20.553766,252.03106880187988,,17.237034,0.9999892,8.520485,1300,11.617892999999999,65,0.181,,10.722760000000001,6.500063,0.9999493,9.068313999999999,9.342908999999999,11.61717,0.95,8.523938000000001
65,,-393.9721,9.380979483543564,65.99699,0.11,17.237034,6.001116000000001,3.3166248999999994,19.89884,260.28366613388056,,17.237034,0.9999892,8.522212,1320,11.57125,66,0.181,,18.090307,5.9997370000000005,0.99995434,9.044546,9.327641,11.714651,0.95,8.539446
66,,-387.96518,9.351769204277108,66.997826,0.11,17.237034,5.5842849999999995,3.4641016000000002,19.340607000000002,264.6814041137696,,17.237034,0.9999892,8.521799,1340,11.525654,67,0.182,,18.109947000000002,5.583747,0.9999676,9.021896,9.312603,11.809576,0.951,8.516286000000001
67,,-382.20065,9.352666878053476,67.9984,0.11,17.237034,5.2315865,3.6055517,18.859360000000002,270.59411787986755,,17.237034,0.9999892,8.521334,1360,11.48138,68,0.182,,14.555670000000001,5.231047599999999,0.99997646,9.001811,9.297788,11.849487,0.951,8.515057
68,,-376.5998,9.377372943207508,68.99843,0.11,17.237034,4.9292940000000005,3.741657,18.440607,275.81480312347406,,17.237034,0.9999892,8.522692999999999,1380,11.438758,69,0.183,,12.421351,4.9283867,0.99997723,8.985693,9.283189,11.857349000000001,0.952,8.540446000000001
69,,-371.24374,9.303933719305904,69.99961,0.11,17.237034,4.6676207000000005,3.872983,18.073824,279.6904559135437,,17.237034,0.9999892,8.519256,1400,11.396335,70,0.183,,11.977002,4.6676207000000005,0.99999446,8.966557,9.268801,11.858674,0.952,8.469145
70,,-366.01117,9.354425145268726,70.99983,0.11,17.237034,4.4383516,4.0000005,17.749956,284.98603510856634,,17.237034,0.9999892,8.519260000000001,1420,11.355808,71,0.184,,13.566395000000002,4.4376745,0.9999976,8.952357000000001,9.254616,11.882377,0.953,8.5189495
71,,-360.79752,9.374941626471582,71.99982,0.11,17.237034,4.2360578,4.1231055,17.46252,287.88068318367004,,17.237034,0.9999892,8.520168,1440,11.316627,72,0.184,,20.612816,4.235254,0.99999744,8.940334,9.240629,12.003313,0.953,8.534744
72,,-355.7758,9.395247635734618,72.999504,0.11,17.237034,4.0562468,4.2426405,17.206148000000002,294.9113056659698,,17.237034,0.9999892,8.522102,1460,11.278805,73,0.185,,13.371469,4.055233,0.9999931999999999,8.930429,9.226836,12.02176,0.954,8.555655
73,,-350.87448,9.378148432626347,73.99943499999999,0.11,17.237034,3.8953633,4.358899,16.976635,298.8333694934845,,17.237034,0.9999892,8.522959,1480,11.241775500000001,74,0.185,,13.176803,3.8946167999999997,0.9999924000000001,8.920396,9.213231,12.0371,0.954,8.53858
74,,-346.0616,9.372372129631305,74.99943499999999,0.11,17.237034,3.750574,4.472136,16.770384,304.3831977844238,,17.237034,0.9999892,8.523374,1500,11.205636,75,0.185,,15.806195,3.7499626000000004,0.9999925,8.910748,9.199807,12.087105000000001,0.954,8.531284
75,,-341.4332,9.30653692087898,76.0,0.11,17.237034,3.6195762000000005,4.582575299999999,16.58456,310.4496493339538,,17.237034,0.9999892,8.520891,1520,11.16964,76,0.186,,14.208817000000002,3.6195657,1.0,8.898928999999999,9.186563,12.114789,0.954,8.469953
76,,-336.9294,9.375188910106868,76.99989000000001,0.11,17.237034,3.5004668,4.690416,16.416431,316.43667650222784,,17.237034,0.9999892,8.521519999999999,1540,11.135424,77,0.186,,13.228523000000001,3.4999328000000003,0.9999985999999998,8.890865,9.173491,12.129039,0.955,8.535009
77,,-332.4394,9.368688152210867,78.00007,0.11,17.237034,3.3917916,4.795831,16.26414,319.66646385192865,,17.237034,0.9999892,8.521897000000001,1560,11.102018,78,0.186,,20.123629,3.3913290000000003,1.0000008,8.883125,9.160587,12.231334,0.955,8.529753999999999
78,,-328.18018,9.351140746247513,79.00009,0.11,17.237034,3.2920995000000004,4.8989797,16.125826,324.9819836616516,,17.237034,0.9999892,8.521612,1580,11.069271,79,0.187,,11.098381,3.2917601999999997,1.0000011999999998,8.875235,9.147848,12.2168045,0.955,8.515007
79,,-323.95377,9.376979091697377,80.00009,0.11,17.237034,3.2004242,5.0000005,16.000017,331.4514031410218,,17.237034,0.9999892,8.52215,1600,11.037593,80,0.187,,15.771139999999999,3.1999419,1.0000011999999998,8.868628,9.135269000000001,12.261059,0.956,8.535047
80,,-319.81888,9.37264980824923,81.00005999999999,0.11,17.237034,3.1157825,5.099019999999999,15.885418,339.09341764450073,,17.237034,0.9999892,8.522502000000001,1620,11.006652,81,0.187,,16.39462,3.1153545,1.0000007,8.862250999999999,9.122847,12.311928,0.956,8.531392
81,,-315.80045,9.387189369733061,81.99991,0.11,17.237034,3.0374117000000003,5.196152,15.78089,346.19658637046814,,17.237034,0.9999892,8.523394999999999,1640,10.976656,82,0.188,,13.551598,3.0369136,0.99999887,8.856792,9.110577000000001,12.326891,0.956,8.546969
82,,-311.90295,9.29062461815866,83.00053,0.11,17.237034,2.9647759999999996,5.2915025,15.685625,352.8157284259796,,17.237034,0.9999892,8.521115,1660,10.946308,83,0.188,,14.953596,2.9647759999999996,1.0000063,8.848506,9.098455,12.358393,0.956,8.457825
83,,-308.09817999999996,9.320380468350404,84.000786,0.11,17.237034,2.8970141,5.385164700000001,15.598555,359.6202425956726,,17.237034,0.9999892,8.519953,1680,10.917027000000001,84,0.188,,15.108457999999999,2.896832,1.0000093,8.841649,9.086478999999999,12.390996000000001,0.957,8.486616
84,,-304.3384,9.410246524557623,85.00045,0.11,17.237034,2.8337507,5.4772253,15.518888,366.1265950202942,,17.237034,0.9999892,8.521552,1700,10.889401,85,0.188,,17.059353,2.8331075,1.0000052,8.837841000000001,9.074644000000001,12.445789,0.957,8.56888
85,,-300.7123,9.320303704266212,86.00046,0.11,17.237034,2.7745347000000002,5.5677642999999994,15.446138000000001,372.32830452919006,,17.237034,0.9999892,8.520367,1720,10.861441000000001,86,0.189,,14.083267999999999,2.774405,1.0000054,8.831512,9.062948,12.464707,0.957,8.484774
86,,-297.19934,9.31211524342116,87.000984,0.11,17.237034,2.7191477,5.656854,15.379745999999999,378.7722237110138,,17.237034,0.9999892,8.519177,1740,10.834076,87,0.189,,13.112714000000002,2.7190258999999997,1.0000113000000002,8.825422999999999,9.051388000000001,12.47204,0.957,8.480657
87,,-293.7164,9.334559690576556,88.00117,0.11,17.237034,2.6670556,5.744562,15.319038,382.6576316356659,,17.237034,0.9999892,8.518597,1760,10.807544,88,0.19,,16.624706,2.6668396,1.0000132,8.820167,9.039959,12.51912,0.958,8.499325
88,,-290.31894,9.345694438210996,89.00116,0.11,17.237034,2.6180057999999997,5.830952,15.263573000000001,388.835125207901,,17.237034,0.9999892,8.518314,1780,10.781717,89,0.19,,16.099407,2.6177485000000003,1.0000129999999998,8.815416,9.02866,12.559247000000001,0.958,8.508985000000001
89,,-286.99167,9.353661135035898,90.000984,0.11,17.237034,2.5717382,5.9160794999999995,15.212943,397.20053672790533,,17.237034,0.9999892,8.518241,1800,10.756546,90,0.19,,17.248686,2.5714930000000003,1.000011,8.811067999999999,9.017486,12.611252,0.958,8.5162525
90,,-283.76514,9.38998338792172,91.0011,0.11,17.237034,2.5281152999999996,6.0,15.16685,405.0616436004639,,17.237034,0.9999892,8.519123,1820,10.732292999999999,91,0.191,,13.572329000000002,2.527674,1.0000120000000001,8.807855,9.006436,12.62172,0.959,8.549551
91,,-280.57312,9.36172103236315,92.00083000000001,0.11,17.237034,2.4867685,6.0827627,15.124844,411.83776783943176,,17.237034,0.9999892,8.519217,1840,10.708283,92,0.191,,16.379103,2.4865169999999996,1.0000091,8.804019,8.995507,12.662473,0.959,8.523425999999999
92,,-277.43032999999997,9.369396689381409,93.000885,0.11,17.237034,2.447652,6.1644135,15.086737,421.3718385696411,,17.237034,0.9999892,8.519508,1860,10.684861999999999,93,0.191,,17.241974,2.4473696,1.0000095,8.800539,8.984696000000001,12.711628999999999,0.959,8.530058
93,,-274.40753,9.321457792176943,94.000916,0.11,17.237034,2.4105136000000003,6.244998000000001,15.052194,428.3142421245575,,17.237034,0.9999892,8.518682,1880,10.661482000000001,94,0.191,,13.780207999999998,2.4104056000000003,1.0000098,8.796085,8.974001,12.722918,0.959,8.487111
94,,-271.3805,9.381704227321508,95.00093000000001,0.11,17.237034,2.3752615,6.324555,15.0209675,434.9855625629425,,17.237034,0.9999892,8.519269,1900,10.639172,95,0.192,,19.449007,2.3749647,1.0000098,8.793183,8.963419,12.793641000000001,0.96,8.542088
95,,-268.4648,9.326558694911133,96.00113,0.11,17.237034,2.3417327,6.403124,14.992857999999998,440.6255207061768,,17.237034,0.9999892,8.518608,1920,10.616799,96,0.192,,14.482345,2.3416054,1.0000118,8.789162,8.952948,12.811158,0.96,8.491388
