,target_sum_log_mean,IWNorm1,TimestepsSoFar,IWNorm2,LQGmu01,IWMax,IWFirstEpisode,SqrtESSClassic,ReturnMean,DenMISELogLast,TimeElapsed,URet,ReturnMin,IWMin,LQGmu1,ReturnMax,IWLastEpisode,DenMISELogFirst,ReturnAbsMax,IWMean,ReturnLastEpisode,DenMISEMeanLog,Bound,ReturnStepMax,MISE,LQGsigma,Iteration
0,8.459872,0.00017650813000000002,20,0.00017650813000000002,-0.005,0.00017650802,0.00017650802,1.0,15.644507999999998,17.102016,0.7369735240936279,17.332240856619553,,,-0.048,15.644507999999998,0.00017650802,17.102016,15.644507999999998,0.00017650802,15.644507999999998,17.102016,1.5750936000000002,0.99262077,0.0027613812,0.11,1
1,-22.696854000000002,8.8036366e-05,40,8.8036264e-05,-0.016,8.803616e-05,8.803616e-05,1.0000011999999998,14.784998000000002,6.644715,19.52657532691956,15.444063611256414,,,-0.16,15.644507999999998,2.132949e-26,16.409046,15.644507999999998,4.401808e-05,13.925488,11.52688,1.573019,0.99262077,0.0006886412,0.11,2
2,-22.738692999999998,2.1215048,60,2.1215045,-0.018,2.1215045,2.9894036e-07,1.0000001,15.27423,0.42943072,20.343621015548703,17.996373348408554,,,-0.177,16.252693,2.1215045,16.003624,16.252693,0.7071683000000001,16.252693,7.557434599999999,13.126845999999999,0.9994365,11.493389,0.11,3
3,-6.7328076,3.2221856,80,2.4906490000000003,-0.016,2.3226156000000002,0.00024323612,1.2937132,15.579301000000001,15.711352,21.087400674819946,18.243912518472087,,,-0.159,16.494513,0.8993269,15.715942000000002,16.494513,0.8055464,16.494513,9.513862,14.428029,0.9999208,13.146631,0.11,4
4,-6.219479,5.507534,100,3.5005349999999997,-0.018,3.0262945,5.788355e-07,1.5733407,15.730504999999999,19.595568,21.956042766571045,18.07631346930336,,,-0.177,16.494513,1.1483812,15.49286,16.494513,1.1015068000000001,16.335321,11.483829,19.121449,0.9999208,18.067791,0.11,5
5,1.8435116000000003,5.098846400000001,120,2.769889,-0.016,1.8893744,0.00045369937999999995,1.8408124,15.868015,17.078117000000002,22.84482002258301,18.307270171287197,,,-0.158,16.555573000000003,0.83988047,15.310538000000001,16.555573000000003,0.84980774,16.555573000000003,12.417,14.809764999999999,0.9999208,13.905871,0.11,6
6,-59.978214,7.000000599999999e-10,140,2.6457514e-10,0.003,3.6879113000000004e-17,4.7197533e-25,2.6457515,15.884366,13.958048000000002,23.796142101287842,17.69387507678627,,,0.032,16.555573000000003,1.1343026e-31,15.156464000000001,16.555573000000003,5.268445e-18,15.982464000000002,12.613515,0.62889415,0.9999208,7.3365666e-17,0.11,7
7,-54.873436,0.00019083037,160,0.00019082967,0.003,0.00019082957,5.961640999999999e-25,1.0000037,15.152028,-11.289760000000001,24.806443214416504,10.957854427648304,,,0.032,16.555573000000003,0.00019082957,15.022932,16.555573000000003,2.3853696e-05,10.025661999999999,9.508766,1.6641306,0.9999208,0.0002391491,0.11,8
8,-36.12096,12.204139,180,8.591666,-0.011,6.232501,5.9136295,1.4204624,14.483649,18.994377,25.90778684616089,10.03596586953762,,,-0.111,16.555573000000003,,14.905149,16.555573000000003,1.3560153999999998,9.136617,10.45803,22.623832999999998,0.9999208,21.452456,0.11,9
9,-77.53097,9.575542,200,5.080253,-0.018,3.4695082000000004,5.797255e-07,1.8848554,14.563332,-10.636508000000001,26.914884328842163,16.925686835925465,,,-0.178,16.555573000000003,3.4569614e-09,15.304839999999999,16.555573000000003,0.9575541999999999,15.280474,8.35752,16.631193,0.9999208,15.748420999999999,0.11,10
10,-63.613246999999994,10.244314,220,4.4437537,-0.017,2.0734892,1.0062769e-05,2.305329,14.737997,16.961933,27.95495414733887,18.237047675860463,,,-0.17,16.555573000000003,2.0013633,15.209529999999999,16.555573000000003,0.9313013000000001,16.484655,9.130306,16.006573,0.9999208,15.284811,0.11,11
11,-57.50768000000001,11.461881,240,4.5632944,-0.017,1.9569771,8.758559e-06,2.5117557,14.858917000000002,13.853759,28.915900707244873,17.92662269293337,,,-0.171,16.555573000000003,1.9569771,15.122519500000001,16.555573000000003,0.95515674,16.189041,9.515692999999999,16.303291,0.9999208,15.640847,0.11,12
12,-55.582565,12.854536999999999,260,4.951912999999999,-0.018,2.3578517000000003,1.1042893e-06,2.595873,14.998276999999998,12.053295,29.909560918807983,18.42886137279721,,,-0.177,16.6706,2.345803,15.042478,16.6706,0.98881054,16.6706,9.705433,16.90855,0.9999208,16.263119,0.11,13
13,-31.798069,16.252409,280,10.914199,-0.014,10.484783,0.08507623,1.4891069,15.086946,15.514154999999999,30.927759647369385,17.974501420595875,,,-0.14,16.6706,2.6173916,14.968369500000001,16.6706,1.1608863999999999,16.239628,10.117453999999999,19.805239,0.9999208,18.680096,0.11,14
14,-29.159060999999998,16.283151999999998,300,8.067153999999999,-0.014,6.195971,0.075718895,2.0184505,15.164485999999998,11.331574,31.923495054244995,17.98255062851409,,,-0.14,16.6706,4.2568007,14.905435,16.6706,1.0855434,16.250048,10.197312,18.377342000000002,0.9999208,17.54727,0.11,15
15,-29.400454999999997,17.408545,320,6.444186,-0.015,3.2265592,0.014180898999999999,2.7014341,15.231292000000002,12.057151,32.73465204238892,17.950444603082506,,,-0.148,16.6706,3.0367255,14.845932000000001,16.6706,1.088034,16.233376,10.313467,18.284931,0.9999208,17.664720000000003,0.11,16
16,-29.66925,17.634995,340,5.512064,-0.016,2.3256462000000004,0.0022295935,3.199345,15.279658999999999,13.411542,33.77984285354614,17.769981185488362,,,-0.155,16.6706,1.5091948999999998,14.786192999999999,16.6706,1.0373526,16.053535,10.49836,17.398048,0.9999208,16.874360999999997,0.11,17
17,-28.646599,18.100680999999998,360,5.243568,-0.016,1.8709329,0.0007381994000000001,3.451978,15.32801,16.561632,35.02013349533081,17.884348199036367,,,-0.159,16.6706,1.7305,14.729166000000001,16.6706,1.0055934000000002,16.14996,10.836133,16.862497,0.9999208,16.377136,0.11,18
18,-22.266394000000002,22.118198,380,6.800802,-0.015,2.633722,0.016414667,3.2522926,15.384004999999998,15.368179999999999,36.24628281593323,18.133400091169648,,,-0.148,16.6706,2.0457258,14.675139000000001,16.6706,1.1641157,16.391920000000002,11.074258,19.39925,0.9999208,18.884089000000003,0.11,19
19,-22.179834,21.89197,400,6.0257835,-0.015,2.0489962,0.004265153,3.6330495000000003,15.433704999999998,14.641132,37.53920459747315,18.124655682009895,,,-0.153,16.6706,1.8212943,14.62471,16.6706,1.0945985,16.378027,11.259111,18.270489,0.9999462,17.809317,0.11,20
