,IWNorm1,DenMISELogLast,target_sum_log_mean,ReturnAbsMax,Bound,ReturnMin,IWMin,IWMean,IWNorm2,IWFirstEpisode,DenMISELogFirst,LQGsigma,ReturnMax,ReturnStepMax,LQGmu01,MISE,TimestepsSoFar,TimeElapsed,DenMISEMeanLog,SqrtESSClassic,ReturnMean,IWMax,LQGmu1,IWLastEpisode,URet,Iteration,ReturnLastEpisode
15,16.000065,16.527544,-16.379845,16.635742,16.987373,,,1.0000040000000001,4.1311994,,15.829592000000002,0.11,16.635742,0.9821515,-1.0,16.555676000000002,320,8.246757745742798,16.002879999999998,3.872983,16.462032,1.0668035,-1.0,1.0666082000000001,18.062626007780736,16,16.37031
16,17.000067,17.955887,-14.35653,16.635742,16.974804000000002,,,1.0000039,4.2500167,,15.768968,0.11,16.635742,0.9821515,-1.0,16.556816,340,8.586964845657349,16.117651000000002,4.0,16.468615,1.0626322,-1.0,1.0625004999999998,18.27855108075976,17,16.57394
17,18.000057,18.194876,-12.544944000000001,16.635742,16.96144,,,1.0000031999999999,4.365655,,15.711808999999999,0.11,16.635742,0.9821515,-1.0,16.555931,360,9.034377336502077,16.232958,4.123106,16.472687,1.0589518999999998,-1.0,1.0588245,18.256455372919948,18,16.5419
18,19.000063,17.907239999999998,-10.93935,16.635742,16.95209,,,1.0000033000000002,4.478358,,15.657742,0.11,16.635742,0.9821515,-1.0,16.558006,380,9.756814718246462,16.320997,4.2426405,16.479029,1.0556808000000002,-1.0,1.0555558999999999,18.30809704154295,19,16.593172
19,20.000051000000003,16.9118,-9.544228,16.635742,16.94383,,,1.0000026,4.5883265,,15.606448,0.11,16.635742,0.9821515,-1.0,16.560257,400,10.292743444442747,16.35047,4.358899,16.485126,1.0527531,-1.0,1.0526327,18.308523596245056,20,16.600954
20,21.000053,16.915928,-8.281898,16.635742,16.936478,,,1.0000025,4.6957545,,15.557657999999998,0.11,16.635742,0.9821515,-1.0,16.562616000000002,420,10.816486835479736,16.37734,4.472136,16.49095,1.0501200000000002,-1.0,1.0499998,18.32038752072073,21,16.607426
21,22.000057,13.443660999999999,-7.292258,16.635742,16.92772,,,1.0000026,4.800806,,15.511138,0.11,16.635742,0.9821515,-1.0,16.562867999999998,440,11.255410432815552,16.243938,4.582576,16.494446,1.0477371,-1.0,1.0476183000000001,18.27670795038554,22,16.567871
22,23.000053,7.9918356,-6.6257997,16.635742,16.91646,,,1.0000023,4.903628,,15.466686,0.11,16.635742,0.9821515,-1.0,16.559998,460,11.606374502182007,15.885107000000001,4.690416,16.494675,1.0455691999999999,-1.0,1.0454545,18.196485621731764,23,16.499748
23,24.00005,17.69342,-5.6107254,16.638832,16.912115,,,1.000002,5.004356400000001,,15.424126999999999,0.11,16.638832,0.9821515,-1.0,16.563423,480,11.84306287765503,15.960414000000002,4.795831,16.50068,1.0435888,-1.0,1.0434793,18.35053934712972,24,16.638832
24,25.00005,18.658825,-4.638310400000001,16.638832,16.9008,,,1.000002,5.103114,,15.383304999999998,0.11,16.638832,0.9821515,-1.0,16.55945,500,12.397104501724243,16.068317,4.898979,16.499376,1.041777,-1.0,1.0416657,18.17470748577613,25,16.468035
25,26.00018,16.882595000000002,-3.8090703,16.638832,16.894482,,,1.0000069,5.200036,,15.344084,0.11,16.638832,0.9995917999999999,-1.0,16.560028,520,13.23921823501587,16.099606,5.0,16.502164999999998,1.0401231,-1.0,1.0401231,18.28221111853756,26,16.571903
26,27.000183000000003,20.441048000000002,-2.90952,16.638832,16.888592000000003,,,1.0000068000000002,5.2951717,,15.306344000000001,0.11,16.638832,0.9995917999999999,-1.0,16.560633,540,13.732265710830688,16.260372,5.0990195,16.504887,1.0385906999999999,-1.0,1.0384619000000002,18.28527376198901,27,16.575645
27,28.000187,16.15387,-2.2273842999999998,16.6663,16.886908,,,1.0000067,5.3886385,,15.269976000000002,0.11,16.6663,0.9995917999999999,-1.0,16.564548000000002,560,14.341938972473145,16.256546,5.196152,16.510653,1.0371673000000001,-1.0,1.0370368,18.383082534288988,28,16.6663
28,29.000970000000002,19.025920000000003,-1.493275,16.6663,16.880844,,,1.0000335,5.4806685,,15.234884,0.11,16.6663,0.9995917999999999,-1.0,16.564295,580,15.227525472640991,16.352018,5.2915025,16.511833,1.0364514999999999,-1.0,1.0364514999999999,18.255183534368715,29,16.544912
29,30.001137,10.929914,-1.0780333999999998,16.6663,16.878653,,,1.0000379000000001,5.571071599999999,,15.200982999999999,0.11,16.6663,0.9995917999999999,-1.0,16.567608,600,15.7914559841156,16.171265,5.3851643,16.516697,1.0353549000000002,-1.0,1.0344824000000001,18.371446889965483,30,16.657751
30,31.000770000000003,10.559445,-0.7015814,16.6663,16.873829,,,1.0000248999999999,5.6599407,,15.168192999999999,0.11,16.6663,0.9995917999999999,-1.0,16.568012,620,16.303932666778564,15.990222,5.4772253,16.518919,1.0342693,-1.0,1.0328785,18.30027687669428,31,16.585596
31,32.00083,15.047613,-0.20842600000000003,16.6663,16.867565,,,1.000026,5.7475195,,15.136445000000002,0.11,16.6663,0.9995917999999999,-1.0,16.566720999999998,640,16.78600025177002,15.960749,5.567764,16.519169,1.0332578000000001,-1.0,1.0322582,18.23230077785864,32,16.526918
32,33.00097,17.410913,0.32643175,16.6663,16.862146,,,1.0000293,5.8338019999999995,,15.105673000000001,0.11,16.6663,0.9995917999999999,-1.0,16.56604,660,17.506483793258667,16.004679,5.656854,16.519882,1.0323162000000001,-1.0,1.0313362,18.253715586786406,33,16.542757
33,34.00104,18.575052,0.8640360999999999,16.6663,16.857157,,,1.0000306,5.918821299999999,,15.075820000000002,0.11,16.6663,0.9995917999999999,-1.0,16.565573,680,18.367566347122192,16.080265,5.744562999999999,16.520756,1.0314345,-1.0,1.030304,18.25457950850381,34,16.549501
34,35.001090000000005,18.764269,1.3763018,16.6663,16.852567999999998,,,1.0000311,6.0026383,,15.046832,0.11,16.6663,0.9995917999999999,-1.0,16.565304,700,19.134551286697388,16.15694,5.830951,16.521748000000002,1.0305988000000001,-1.0,1.0294121999999999,18.262480185460134,35,16.55551
35,36.001137,14.457519,1.7404540000000002,16.6663,16.850798,,,1.0000315999999998,6.0853033,,15.018661499999999,0.11,16.6663,0.9995917999999999,-1.0,16.567667,720,20.03069019317627,16.109724,5.916079,16.525234,1.0298147,-1.0,1.0285711,18.358266268698607,36,16.647272
36,37.001186,13.4545555,2.0577936,16.6663,16.849392,,,1.0000321,6.1668650000000005,,14.991261999999999,0.11,16.6663,0.9995917999999999,-1.0,16.570220000000003,740,20.692614316940308,16.037952,5.9999995,16.528845,1.0290744,-1.0,1.0277768,18.37626134128336,37,16.658777
37,38.001232,16.66964,2.4430192,16.6663,16.844479,,,1.0000324,6.2473645,,14.964594,0.11,16.6663,0.9995917999999999,-1.0,16.569105,760,21.305662393569946,16.054567000000002,6.0827622,16.528828,1.02837,-1.0,1.0270274,18.225258049310586,38,16.528217
38,39.001274,17.602,2.8323784,16.6663,16.840033,,,1.0000327,6.326842299999999,,14.938619000000001,0.11,16.6663,0.9995917999999999,-1.0,16.568308,780,22.0863356590271,16.094236,6.164414,16.529064,1.0277053,-1.0,1.0263165,18.240875346718745,39,16.538069
39,40.00132,20.199541,3.267194,16.6663,16.835165,,,1.000033,6.4053379999999995,,14.913301,0.11,16.6663,0.9995917999999999,-1.0,16.566945999999998,800,22.708245515823364,16.196863,6.2449975,16.528698000000002,1.0270764000000001,-1.0,1.0256413,18.22358075565079,40,16.51448
40,41.001354,8.725143,3.4009182,16.6663,16.82621,,,1.000033,6.4828835,,14.888608999999999,0.11,16.6663,0.9995917999999999,-1.0,16.561365,820,23.84867310523987,16.014618,6.3245554,16.524176,1.026477,-1.0,1.025,18.043902658057853,41,16.343235
41,42.00139,14.621518,3.6686506000000003,16.6663,16.822308,,,1.000033,6.559514500000001,,14.864510999999998,0.11,16.6663,0.9995917999999999,-1.0,16.560713,840,25.01983141899109,15.981442999999999,6.403124299999999,16.52441,1.0259036,-1.0,1.024391,18.2335360329244,42,16.533981
42,43.001434,16.715181,3.9726067000000005,16.6663,16.818120999999998,,,1.0000334000000002,6.635265400000001,,14.840981,0.11,16.6663,0.9995917999999999,-1.0,16.559658,860,25.852698802947998,15.998501000000001,6.4807405,16.524206,1.0253656,-1.0,1.02381,18.223742557457967,43,16.515728
43,44.00145,16.244642000000002,4.2520413,16.6663,16.812326000000002,,,1.0000329,6.7101583,,14.817991000000001,0.11,16.6663,0.9995917999999999,-1.0,16.556887,880,26.680320262908936,16.004091,6.5574384000000006,16.522297000000002,1.0248474,-1.0,1.0232556000000002,18.135243132150627,44,16.440170000000002
44,45.001472,16.173368,4.517459,16.6663,16.810766,,,1.0000327,6.7842270000000005,,14.795518,0.11,16.6663,0.9995917999999999,-1.0,16.558247,900,27.72221398353577,16.007847,6.633249799999999,16.52439,1.0243491,-1.0,1.0227268,18.328501268118586,45,16.616386
45,46.001503,17.285059,4.7954955,16.6663,16.81017,,,1.0000327,6.8574996,,14.773539999999999,0.11,16.6663,0.9995917999999999,-1.0,16.560470000000002,920,28.438679695129395,16.035608,6.708203299999999,16.527288000000002,1.0238783,-1.0,1.0222216999999998,18.37162577909736,46,16.657792999999998
46,47.001537,6.797244,4.8385453,16.682535,16.810347,,,1.0000327,6.9299990000000005,,14.752032999999999,0.11,16.682535,0.9995917999999999,-1.0,16.563137,940,29.21234917640686,15.839044,6.782329600000001,16.530592000000002,1.0234273999999999,-1.0,1.0217392,18.40419744035421,47,16.682535
47,48.001564,16.357845,5.0789704,16.682535,16.80568,,,1.0000325,7.0017476,,14.730979999999999,0.11,16.682535,0.9995917999999999,-1.0,16.561113,960,29.897377490997314,15.849846,6.8556547000000005,16.529278,1.0229960999999999,-1.0,1.0212765,18.167963063411303,48,16.46753
48,49.001595,17.209533999999998,5.326955,16.682535,16.80482,,,1.0000325,7.072770599999999,,14.710360999999999,0.11,16.682535,0.9995917999999999,-1.0,16.562815,980,30.72025489807129,15.877592000000002,6.928203599999999,16.531585999999997,1.0225786000000001,-1.0,1.0208324,18.357189484928163,49,16.642338
49,50.001616999999996,19.537294,5.611566000000001,16.682535,16.801842,,,1.0000323,7.1430883000000005,,14.690157999999998,0.11,16.682535,0.9995917999999999,-1.0,16.562319,1000,31.49024534225464,15.950783,7.0,16.53172,1.0221826999999999,-1.0,1.020408,18.24648721824435,50,16.538252
50,51.00077,9.900554,5.6960372999999995,16.682535,16.79799,,,1.0000151,7.212599000000001,,14.670354999999999,0.11,16.682535,0.9995917999999999,-1.0,16.560875,1020,32.26175355911255,15.832146,7.071067299999999,16.53117,1.0217694,-1.0,1.0191613000000002,18.211527602042054,51,16.5037
51,52.00077,12.385161,5.825048000000001,16.682535,16.795666,,,1.0000148000000002,7.2815647,,14.650936999999999,0.11,16.682535,0.9995917999999999,-1.0,16.560886,1040,33.56839799880981,15.765854999999998,7.141427999999999,16.531751999999997,1.021368,-1.0,1.0196075,18.270577377888014,52,16.561462
52,53.000780000000006,14.5545025,5.9901147,16.682535,16.792213,,,1.0000147,7.349886,,14.631888,0.11,16.682535,0.9995917999999999,-1.0,16.559701999999998,1060,35.52012276649475,15.742996,7.211102,16.531137,1.0209844000000001,-1.0,1.0192313,18.202499683612128,53,16.499166
53,54.000769999999996,20.205185,6.2537026,16.682535,16.791626,,,1.0000143,7.4175759999999995,,14.613195999999999,0.11,16.682535,0.9995917999999999,-1.0,16.561320000000002,1080,36.83382558822632,15.825626999999999,7.280110400000001,16.533257,1.0206144,-1.0,1.0188679,18.361023775900613,54,16.6456
54,55.000755000000005,13.810828,6.391439,16.682535,16.788317000000003,,,1.0000136999999998,7.4846554,,14.594848,0.11,16.682535,0.9995917999999999,-1.0,16.560152,1100,37.950003623962395,15.788992000000002,7.348469000000001,16.532623,1.0202639999999998,-1.0,1.018519,18.203804450892704,55,16.498428
55,56.000763,15.101845999999998,6.5473045999999995,16.682535,16.788320000000002,,,1.0000136,7.5511417000000005,,14.576829,0.11,16.682535,0.9995917999999999,-1.0,16.56224,1120,38.978937864303596,15.776717999999999,7.4161983,16.535162,1.0199216999999998,-1.0,1.018182,18.393569435009827,56,16.674835
56,57.00076,15.328288,6.701666400000001,16.682535,16.786343,,,1.0000134,7.617048,,14.559129,0.11,16.682535,0.9995917999999999,-1.0,16.56229,1140,40.04258489608765,15.768848,7.483314,16.535686,1.0195929,-1.0,1.0178568000000001,18.277752884525327,57,16.56503
57,58.000755000000005,15.022793,6.845434,16.682535,16.785826,,,1.0000129999999998,7.6823883,,14.541738,0.11,16.682535,0.9995917999999999,-1.0,16.563747,1160,41.17572379112244,15.755982999999999,7.549834,16.537582,1.019276,-1.0,1.0175443000000002,18.356897332217894,58,16.645617
58,59.00075,16.174454,7.003843300000001,16.682535,16.784576,,,1.0000128000000001,7.747178999999999,,14.524643,0.11,16.682535,0.9995917999999999,-1.0,16.564420000000002,1180,42.32503747940064,15.763073,7.615772200000001,16.538687,1.0189669,-1.0,1.0172405999999998,18.319110266461387,59,16.602762
59,60.000656000000006,16.37256,7.1602673999999995,16.682535,16.781147,,,1.000011,7.811420399999999,,14.507836,0.11,16.682535,0.9995917999999999,-1.0,16.562864,1200,43.15855383872986,15.773229999999998,7.681145,16.537613,1.0186677,-1.0,1.0168449000000002,18.184119394632692,60,16.474235999999998
60,61.00038000000001,16.38174,7.3117056,16.682535,16.779018,,,1.0000062,7.875115400000001,,14.491306,0.11,16.682535,0.9995917999999999,-1.0,16.562563,1220,44.22715926170349,15.783203,7.745967,16.537804,1.0183685,-1.0,1.0164085999999999,18.253609239511878,61,16.54918
61,62.000374,13.626657999999999,7.413822,16.682535,16.776447,,,1.0000061,7.9383345,,14.475045999999999,0.11,16.682535,0.9995917999999999,-1.0,16.561773000000002,1240,45.55824732780457,15.748418,7.81025,16.537428,1.0180771,-1.0,1.016394,18.22346654961666,62,16.514572
62,63.000384999999994,20.18466,7.616787400000001,16.682535,16.773344,,,1.0000061,8.001058,,14.459045000000001,0.11,16.682535,0.9995917999999999,-1.0,16.560408,1260,46.71944165229797,15.818832,7.874007000000001,16.536467000000002,1.0177976,-1.0,1.0161295,18.18972606565388,63,16.476837
63,64.000374,16.12075,7.7499080000000005,16.682535,16.77135,,,1.0000058,8.063289,,14.443297,0.11,16.682535,0.9995917999999999,-1.0,16.560112,1280,47.81418991088867,15.823548,7.9372544000000005,16.536552,1.0175258,-1.0,1.0158718,18.24626348337863,64,16.542034
64,65.00038,17.659798000000002,7.9026065,16.682535,16.770315,,,1.0000058,8.125047,,14.4277935,0.11,16.682535,0.9995917999999999,-1.0,16.560734,1300,48.900750637054436,15.851795000000001,8.000001,16.53753,1.0172639,-1.0,1.0156237,18.31554943388981,65,16.599987
65,66.00036999999999,13.954787,7.994537400000001,16.682535,16.767853,,,1.0000056,8.186337,,14.412526000000002,0.11,16.682535,0.9995917999999999,-1.0,16.559889000000002,1320,49.81030321121216,15.823053,8.062258,16.537046,1.0170097,-1.0,1.0153846,18.212994650696512,66,16.505722
66,67.00036,11.494797,8.047006,16.682535,16.767333999999998,,,1.0000054,8.247174000000001,,14.397488000000001,0.11,16.682535,0.9995917999999999,-1.0,16.560951,1340,50.98229050636292,15.7584505,8.124038,16.538435,1.0167634,-1.0,1.0151511,18.344252284740623,67,16.63016
67,68.00035,10.691375,8.086110000000001,16.682535,16.765978,,,1.0000050999999999,8.307566,,14.382673,0.11,16.682535,0.9995917999999999,-1.0,16.561142,1360,51.60865831375122,15.683932999999998,8.185352,16.538957999999997,1.0165190999999998,-1.0,1.0149256,18.28241502834469,68,16.573868
68,69.00035,20.378426,8.264471,16.682535,16.763754000000002,,,1.0000050999999999,8.367523,,14.368073999999998,0.11,16.682535,0.9995917999999999,-1.0,16.560429,1380,52.80615520477295,15.751967,8.246210000000001,16.538574,1.0162884,-1.0,1.0147059,18.22203231229023,69,16.5125
69,70.00036999999999,12.496363,8.325132,16.682535,16.761412,,,1.0000052,8.427052999999999,,14.353685,0.11,16.682535,0.9995917999999999,-1.0,16.559566,1400,53.858521223068244,15.705454999999999,8.306624000000001,16.538035999999998,1.0160636,-1.0,1.014492,18.211586170413927,70,16.500895
70,71.00036,14.053871,8.406019,16.682535,16.758564,,,1.000005,8.486166,,14.3395,0.11,16.682535,0.9995917999999999,-1.0,16.558165,1420,55.32141160964966,15.682195000000002,8.3666,16.53696,1.0158446,-1.0,1.014286,18.16673409417989,71,16.461582
71,72.00035,14.412935999999998,8.489643,16.682535,16.758715,,,1.0000049000000002,8.544869,,14.325515,0.11,16.682535,0.9995917999999999,-1.0,16.559732,1440,56.542433500289924,15.664564000000002,8.42615,16.538801,1.0156334999999999,-1.0,1.0140848,18.380692339268684,72,16.669594
72,73.000336,14.740563,8.575460000000001,16.682535,16.7581,,,1.0000046,8.603173,,14.311720999999999,0.11,16.682535,0.9995917999999999,-1.0,16.560505,1460,58.02139759063721,15.651906,8.48528,16.539852,1.0154280999999998,-1.0,1.0138896000000002,18.3292972049996,73,16.615423
73,74.000336,17.254362,8.692927000000001,16.682535,16.754782000000002,,,1.0000045,8.661085,,14.298116,0.11,16.682535,0.9995917999999999,-1.0,16.558544,1480,58.82655739784241,15.673559,8.544003,16.538198,1.0152267,-1.0,1.0136981,18.124055475470385,74,16.417423
74,75.00034000000001,18.051966,8.817894,16.682535,16.75374,,,1.0000045,8.718612,,14.284692999999999,0.11,16.682535,0.9995917999999999,-1.0,16.558832000000002,1500,60.62354636192322,15.70527,8.602326,16.538752,1.015033,-1.0,1.0135144,18.28996486056402,75,16.579815
75,76.00041,15.140107999999998,8.901257000000001,16.682535,16.751967999999998,,,1.0000054,8.775772,,14.271447,0.11,16.682535,0.9995917999999999,-1.0,16.558365,1520,61.642918825149536,15.697833,8.660254,16.538538,1.0148433000000001,-1.0,1.0134226,18.234071158199693,76,16.522602
76,77.00043000000001,19.075235,9.033555999999999,16.682535,16.750496,,,1.0000056,8.832556,,14.258375,0.11,16.682535,0.9995917999999999,-1.0,16.55817,1540,62.60804462432861,15.741694,8.717797000000001,16.5386,1.0146633,-1.0,1.0131588,18.256862562585926,77,16.543331
77,78.00041,16.74176,9.1325445,16.682535,16.749418,,,1.0000052,8.888972,,14.245472,0.11,16.682535,0.9995917999999999,-1.0,16.558346,1560,63.83845138549805,15.754514000000002,8.774964,16.53903,1.0144853999999999,-1.0,1.0129868,18.285613081128613,78,16.572052
78,79.00043000000001,21.283673999999998,9.286518,16.682535,16.747149,,,1.0000054,8.945037,,14.232732999999998,0.11,16.682535,0.9995917999999999,-1.0,16.557304000000002,1580,64.71713137626648,15.824501999999999,8.831761,16.538244,1.0143073,-1.0,1.0128207,18.182302247273725,79,16.476860000000002
79,80.00041,12.752326,9.329997,16.682535,16.745176,,,1.0000050999999999,9.00075,,14.220154,0.11,16.682535,0.9995917999999999,-1.0,16.556538,1600,65.15005683898926,15.786098,8.888194,16.537724,1.014137,-1.0,1.0126574000000002,18.209462053042373,80,16.496727
80,81.000404,12.396006,9.368002,16.682535,16.743713,,,1.000005,9.056122,,14.207730999999999,0.11,16.682535,0.9995917999999999,-1.0,16.556257000000002,1620,65.76414561271667,15.744245000000001,8.944271,16.537679999999998,1.0139707,-1.0,1.0125,18.24456786056859,81,16.534167999999998
81,82.00059,19.860819,9.496115,16.682535,16.742159,,,1.0000072,9.111177,,14.195460999999998,0.11,16.682535,0.9995917999999999,-1.0,16.555864,1640,66.88650584220886,15.794447,8.999999,16.537485,1.0138141,-1.0,1.0125271,18.224097687708863,82,16.521545
82,83.00059499999999,17.44285,9.592005,16.682535,16.7401,,,1.0000072,9.165883000000001,,14.18334,0.11,16.682535,0.9995917999999999,-1.0,16.554945,1660,68.00844383239746,15.814304000000002,9.055385000000001,16.536798,1.0136652,-1.0,1.0121950000000002,18.18850982887332,83,16.480482000000002
83,84.00059499999999,11.656824,9.61673,16.682535,16.738026,,,1.0000069999999999,9.220263000000001,,14.171364,0.11,16.682535,0.9995917999999999,-1.0,16.55399,1680,68.89685940742493,15.764811499999999,9.110435,16.536070000000002,1.0135144,-1.0,1.0120482,18.1810004916411,84,16.475723000000002
84,85.00058,16.27649,9.695219,16.682535,16.735489,,,1.0000068000000002,9.274322999999999,,14.159529999999998,0.11,16.682535,0.9995917999999999,-1.0,16.552551,1700,69.97369289398193,15.770831,9.165152,16.534863,1.0133713,-1.0,1.0119035,18.135613268812577,85,16.433449
85,86.00058,13.989595999999999,9.745289,16.682535,16.734375,,,1.0000068000000002,9.328073,,14.147832999999999,0.11,16.682535,0.9995917999999999,-1.0,16.552515,1720,71.16618275642395,15.750116,9.219544,16.535032,1.0132303,-1.0,1.0117645,18.253176894009922,86,16.549313
86,87.00058,15.482859,9.811371000000001,16.682535,16.733832999999997,,,1.0000067,9.381515,,14.136272,0.11,16.682535,0.9995917999999999,-1.0,16.553034,1740,72.36191320419313,15.747045499999999,9.273617999999999,16.535744,1.0130931,-1.0,1.0116304,18.30712116488849,87,16.597122
87,88.00061,18.40356,9.909139999999999,16.682535,16.733469,,,1.0000069,9.434654,,14.124844,0.11,16.682535,0.9995917999999999,-1.0,16.553713000000002,1760,73.81276488304137,15.777232999999999,9.32738,16.53661,1.0129578000000001,-1.0,1.0114944,18.323184894904557,88,16.611877
88,89.00059499999999,16.275448,9.980798,16.682535,16.732653,,,1.0000067,9.487496,,14.113544000000001,0.11,16.682535,0.9995917999999999,-1.0,16.55392,1780,75.18932795524597,15.782828,9.380831,16.537008,1.0128284,-1.0,1.0113633,18.28181009611379,89,16.57198
89,90.0006,18.309867999999998,10.073468,16.682535,16.73019,,,1.0000067,9.540045,,14.102371,0.11,16.682535,0.9995917999999999,-1.0,16.552464999999998,1800,76.29629063606262,15.810906,9.433981,16.535759,1.0127009,-1.0,1.011236,18.12911789117684,90,16.424541
90,91.00056500000001,-1.4476719999999998,9.946983,16.682535,16.728023999999998,,,1.0000062,9.592303,,14.091320999999999,0.11,16.682535,0.9995917999999999,-1.0,16.551289,1820,77.96940970420837,15.621251999999998,9.486832000000001,16.534779999999998,1.0125735,-1.0,1.0111077,18.14714479332199,91,16.446823000000002
91,92.00059,17.430485,10.028444,16.682535,16.727510000000002,,,1.0000064,9.644281,,14.080392000000002,0.11,16.682535,0.9995917999999999,-1.0,16.551748,1840,79.25341510772705,15.640917000000002,9.539392,16.535414000000003,1.012448,-1.0,1.0109891,18.30493469665864,92,16.593027
92,93.00059,19.87896,10.13448,16.682535,16.725262,,,1.0000063,9.695981,,14.069581,0.11,16.682535,0.9995917999999999,-1.0,16.550459,1860,81.11561131477356,15.686485000000001,9.591663,16.534313,1.0123281,-1.0,1.0108694999999999,18.132851914777454,93,16.433086
93,94.00058,15.102058999999999,10.187441,16.682535,16.725482999999997,,,1.0000062,9.747406,,14.058886,0.11,16.682535,0.9995917999999999,-1.0,16.551622000000002,1880,82.21937131881714,15.680269000000001,9.643651,16.535637,1.0122065999999998,-1.0,1.0107518,18.379607042255653,94,16.658794
