,URet,IWLastEpisode,ReturnMin,IWMean,target_sum_log_mean,Bound,IWNorm2,LQGmu1,SqrtESSClassic,MISE,TimestepsSoFar,Iteration,IWNorm1,ReturnStepMax,LQGsigma,ReturnLastEpisode,ReturnMax,ReturnAbsMax,DenMISEMeanLog,TimeElapsed,ReturnMean,DenMISELogLast,IWFirstEpisode,IWMax,DenMISELogFirst,LQGmu01,IWMin
15,9.347572604324338,1.0666671,,0.9333334999999999,-61.362465,20.511105999999998,3.9911017,1.0,3.7416577000000006,7.967594999999999,320,16,14.933335999999999,0.99262077,0.11,8.513098,15.644507999999998,15.644507999999998,13.168806,6.239841938018799,8.989179,13.008314,,1.0666671,14.329428,0.995,
16,9.364636960574991,1.0625004999999998,,0.93750024,-56.901814,20.120502,4.1150455,1.0,3.8729835,8.002319,340,17,15.937504,0.99262077,0.11,8.523164999999999,15.644507999999998,15.644507999999998,13.237786999999999,6.4875218868255615,8.961766,14.407951999999998,,1.0625004999999998,14.268804000000001,0.995,
17,9.354285692891224,1.0588226,,0.9411761999999999,-52.7651,19.76594,4.235293,1.0,4.0,8.032558,360,18,16.941172,0.99262077,0.11,8.516451,15.644507999999998,15.644507999999998,13.471217999999999,6.7823708057403564,8.937026,17.501844000000002,,1.0588236,14.211645,0.995,
18,9.350870392330243,1.0555558999999999,,0.94444466,-49.15278,19.442362,4.3521676,1.0,4.123106,8.059311,380,19,17.944448,0.99262077,0.11,8.514043,15.644507999999998,15.644507999999998,13.591482000000001,7.030079364776611,8.914764,15.814913,,1.0555558999999999,14.157577499999999,0.995,
19,9.370902328206594,1.0526316,,0.94736814,-45.924095,19.146542,4.465936,1.0,4.242641000000001,8.084204,400,20,18.947363,0.99262077,0.11,8.532336,15.644507999999998,15.644507999999998,13.677615,7.272854328155518,8.895643,15.369588,,1.0526316,14.106284,0.995,
20,9.400272217347553,1.0499998,,0.94999987,-43.328278000000005,18.875317000000003,4.5768433,1.0,4.3588986,8.1080265,420,21,19.949997,0.99262077,0.11,8.56066,15.644507999999998,15.644507999999998,13.430437,7.590240716934204,8.879691000000001,8.539377,,1.0499998,14.057494,0.995,
21,9.389018771829967,1.0476192,,0.95238113,-40.621340000000004,18.6237,4.6850953,1.0,4.4721364999999995,8.129046,440,22,20.952385,0.99262077,0.11,8.549387,15.644507999999998,15.644507999999998,13.553045000000001,7.9044954776763925,8.864677,16.177736,,1.0476192,14.010974,0.995,
22,9.400169405550967,1.0454555,,0.9545454,-38.144172999999995,18.390362,4.790874,1.0,4.582576,8.148626,460,23,21.954544,0.99262077,0.11,8.559844,15.644507999999998,15.644507999999998,13.670805999999999,8.180288314819336,8.851424,16.309067000000002,,1.0454555,13.966522,0.995,
23,9.399493943036985,1.0434783,,0.9565215,-35.899677000000004,18.172736999999998,4.8943458,1.0,4.690416,8.166477,480,24,22.956516,0.99262077,0.11,8.559237,15.644507999999998,15.644507999999998,13.752682,8.36498236656189,8.83925,15.681204000000001,,1.0434793,13.923963,0.995,
24,9.379596084069828,1.0416676999999999,,0.95833325,-33.77882,17.968288,4.9956574,1.0,4.7958317,8.181972,500,25,23.958332000000002,0.99262077,0.11,8.538298,15.644507999999998,15.644507999999998,13.884072,8.556890487670897,8.827211,17.080896,,1.0416676999999999,13.883141,0.995,
25,9.342287291211194,1.0400001,,0.9600001,-32.024586,17.775076000000002,5.094939,1.0,4.8989797,8.194811,520,26,24.960003,0.99262077,0.11,8.502951,15.644507999999998,15.644507999999998,13.802011499999999,8.698325872421265,8.814739,11.792084,,1.0400001,13.84392,0.995,
26,9.366514013103517,1.0384619000000002,,0.96153873,-30.252396,17.594412,5.192309,1.0,5.0000005,8.207707000000001,540,27,25.961546,0.99262077,0.11,8.530049,15.644507999999998,15.644507999999998,13.874042000000001,8.819338560104368,8.804195,15.786781,,1.0384619000000002,13.80618,0.995,
27,9.389942981617496,1.0370368,,0.9629628,-28.764979999999998,17.424763000000002,5.287871400000001,1.0,5.0990195,8.220342,560,28,26.96296,0.99262077,0.11,8.548941000000001,15.644507999999998,15.644507999999998,13.782844,9.075671911239622,8.795079,11.358913000000001,,1.0370378,13.769812,0.995,
28,9.298554221030132,1.0357144,,0.9642858,-27.327887,17.261485999999998,5.38173,1.0,5.196152,8.229124,580,29,27.964289,0.99262077,0.11,8.466183000000001,15.644507999999998,15.644507999999998,13.750282,9.19573450088501,8.783738,12.875562,,1.0357144,13.734720000000001,0.995,
29,9.407010375731627,1.0344824000000001,,0.96551704,-25.869104,17.110344,5.473967,1.0,5.2915025,8.240739999999999,600,30,28.965511,0.99262077,0.11,8.566061,15.644507999999998,15.644507999999998,13.837475,9.366535902023317,8.776483,16.401728,,1.0344834,13.700819000000001,0.995,
30,9.420514933092676,1.0333326999999999,,0.9666665999999999,-24.500536,16.967377,5.564669599999999,1.0,5.385164700000001,8.252039,620,31,29.966663,0.99262077,0.11,8.579703,15.644507999999998,15.644507999999998,13.923015,9.495826959609984,8.770133999999999,16.523670000000003,,1.0333347,13.668029,0.995,
31,9.41149832962167,1.0322582,,0.96774197,-23.26961,16.831064,5.65391,1.0,5.477226,8.262215,640,32,30.967743,0.99262077,0.11,8.567407000000001,15.644507999999998,15.644507999999998,13.951172,9.74716854095459,8.7638,14.857377,,1.0322591,13.636281,0.995,
32,9.416464103429817,1.0312496,,0.9687498999999999,-22.112339000000002,16.701466,5.741756400000001,1.0,5.5677642999999994,8.271956,660,33,31.968746000000003,0.99262077,0.11,8.573996000000001,15.644507999999998,15.644507999999998,13.978632000000001,10.130652904510498,8.758047,14.889564000000002,,1.0312506,13.605509,0.995,
33,9.357920914318159,1.0303019,,0.96969694,-20.875553,16.57624,5.8282739999999995,1.0,5.656854,8.279487,680,34,32.969696,0.99262077,0.11,8.520453,15.644507999999998,15.644507999999998,14.1521225,10.55282425880432,8.75106,19.90854,,1.030304,13.575656,0.995,
34,9.384941724160468,1.0294121999999999,,0.97058845,-19.879255,16.457323000000002,5.913521299999999,1.0,5.744562999999999,8.287246000000001,700,35,33.970596,0.99262077,0.11,8.543241,15.644507999999998,15.644507999999998,14.145937,11.034356117248537,8.745122,13.965882999999998,,1.0294121999999999,13.546667999999999,0.995,
35,9.330042537246682,1.0285720999999999,,0.9714286,-18.880644,16.342243,5.9975505,1.0,5.8309517,8.293209,720,36,34.971428,0.99262077,0.11,8.4959955,15.644507999999998,15.644507999999998,14.197803500000001,11.317675828933716,8.738201,16.04259,,1.0285720999999999,13.518497,0.995,
36,9.332697439616656,1.0277779,,0.9722223,-18.054807999999998,16.231998,6.0804157,1.0,5.91608,8.298785,740,37,35.972225,0.99262077,0.11,8.493946000000001,15.644507999999998,15.644507999999998,14.128117999999999,11.529786348342896,8.731601,11.647925,,1.0277779,13.491098000000001,0.995,
37,9.385134914605377,1.0270274,,0.97297305,-17.039814,16.127695000000003,6.162163,1.0,6.0,8.305441,760,38,36.972977,0.99262077,0.11,8.545019,15.644507999999998,15.644507999999998,14.29476,11.798425912857056,8.726689,20.4883,,1.0270274,13.464429999999998,0.995,
38,9.386715584375505,1.0263156,,0.97368425,-16.197860000000002,16.027620000000002,6.2428360000000005,1.0,6.0827622,8.311796000000001,780,39,37.973686,0.99262077,0.11,8.54696,15.644507999999998,15.644507999999998,14.3319025,12.22171664237976,8.722081,15.770413000000001,,1.0263165,13.438455,0.995,
39,9.367586511844381,1.0256413,,0.97435915,-15.338773000000002,15.930999,6.3224764,1.0,6.1644144,8.317376,800,40,38.974365,0.99262077,0.11,8.529395,15.644507999999998,15.644507999999998,14.426457999999998,12.480449676513672,8.717264,18.140304999999998,,1.0256413,13.413136999999999,0.995,
40,9.38411125574194,1.025,,0.97499996,-14.522434,15.838485,6.4011226,1.0,6.244998000000001,8.323106,820,41,39.975,0.99262077,0.11,8.546608,15.644507999999998,15.644507999999998,14.51559,12.736970901489258,8.713102000000001,18.106453,,1.0250009,13.388444,0.995,
41,9.333537650710463,1.0243901,,0.9756097,-13.768407,15.748197,6.4788120000000005,1.0,6.324555999999999,8.327355,840,42,40.975609999999996,0.99262077,0.11,8.4973755,15.644507999999998,15.644507999999998,14.577067000000001,13.210623025894165,8.707966,17.122648,,1.024391,13.3643465,0.995,
42,9.401563533616564,1.0238093000000001,,0.9761905999999999,-13.372057999999999,15.662691,6.5555806,1.0,6.403124299999999,8.332906,860,43,41.976196,0.99262077,0.11,8.560396,15.644507999999998,15.644507999999998,14.313104999999998,14.095930099487305,8.704535,3.2510955000000004,,1.02381,13.3408165,0.995,
43,9.384054868593424,1.0232556000000002,,0.97674406,-12.7752905,15.579788,6.631455,1.0,6.4807405,8.337788,880,44,42.976738,0.99262077,0.11,8.5429325,15.644507999999998,15.644507999999998,14.279599,14.71300482749939,8.700861,12.862646,,1.0232565,13.317827,0.995,
44,9.374814844568274,1.0227277,,0.9772726999999999,-12.227346,15.499632,6.7064705,1.0,6.5574392999999995,8.342338,900,45,43.977272,0.99262077,0.11,8.537974,15.644507999999998,15.644507999999998,14.225306,15.364697456359865,8.697241,11.859652,,1.0227287,13.295354000000001,0.995,
45,9.436309482662956,1.0222226,,0.9777777,-11.708305000000001,15.423348999999998,6.780655,1.0,6.6332493,8.347854,920,46,44.977776,0.99262077,0.11,8.590516000000001,15.644507999999998,15.644507999999998,14.168319,16.1982204914093,8.6949215,11.626614,,1.0222235999999998,13.2733755,0.995,
46,9.39048233941642,1.0217392,,0.9782609,-11.120049,15.3486595,6.8540344,1.0,6.708203999999999,8.352223,940,47,45.97826,0.99262077,0.11,8.548866,15.644507999999998,15.644507999999998,14.205078,16.988463401794437,8.691813,15.9182625,,1.0217402,13.251869000000001,0.995,
47,9.333862912526774,1.0212765,,0.97872335,-10.5903845,15.275335,6.926634299999999,1.0,6.7823305,8.355364999999999,960,48,46.97872,0.99262077,0.11,8.499830000000001,15.644507999999998,15.644507999999998,14.206245000000001,17.406704425811768,8.687814,14.282820000000001,,1.0212774,13.230816,0.995,
48,9.36713083874749,1.0208335,,0.97916675,-10.06363,15.204937,6.9984813,1.0,6.8556547000000005,8.358979,980,49,47.97917,0.99262077,0.11,8.528855,15.644507999999998,15.644507999999998,14.226091,18.081951618194577,8.684569999999999,15.199959,,1.0208344,13.2101965,0.995,
49,9.379809226594322,1.020408,,0.97959185,-9.648567,15.136978,7.069595,1.0,6.928203599999999,8.362707,1000,50,48.97959,0.99262077,0.11,8.541707,15.644507999999998,15.644507999999998,14.154539999999999,18.706786155700684,8.681713,10.669338,,1.0204091,13.189994,0.995,
50,9.383412381175358,1.0199995000000002,,0.98,-9.115909,15.071062,7.1400003,1.0,6.9999994999999995,8.366272,1020,51,49.98,0.99262077,0.11,8.540914,15.644507999999998,15.644507999999998,14.219682999999998,19.308149099349976,8.678951,17.497206,,1.0200014000000002,13.170191,0.995,
51,9.384827436190339,1.0196085,,0.98039216,-8.557310000000001,15.007176999999999,7.2097163,1.0,7.0710679999999995,8.369775,1040,52,50.980391999999995,0.99262077,0.11,8.544851,15.644507999999998,15.644507999999998,14.32876,19.88046598434448,8.676373,19.911776,,1.0196085,13.150773000000001,0.995,
52,9.366079990328231,1.0192302,,0.98076934,-8.11287,14.944760999999998,7.278764,1.0,7.141429,8.372753,1060,53,51.980774,0.99262077,0.11,8.524704,15.644507999999998,15.644507999999998,14.340659,20.380503177642826,8.6735115,14.978944,,1.0192313,13.131723999999998,0.995,
53,9.329923537566,1.0188679,,0.9811321,-7.662876600000001,14.883589,7.347161,1.0,7.211103,8.37508,1080,54,52.98113299999999,0.99262077,0.11,8.496108999999999,15.644507999999998,15.644507999999998,14.374144,21.116500854492188,8.670226,16.16808,,1.0188688,13.113032,0.995,
54,9.336618877302008,1.018519,,0.9814813,-7.2378993000000005,14.824235999999999,7.4149265,1.0,7.2801089999999995,8.377419,1100,55,53.981472,0.99262077,0.11,8.501425999999999,15.644507999999998,15.644507999999998,14.397772,21.629741191864014,8.667157000000001,15.692533,,1.01852,13.094683999999999,0.995,
55,9.324225003115602,1.018182,,0.9818181999999999,-6.81763,14.76631,7.482078,1.0,7.3484693,8.379466,1120,56,54.98181999999999,0.99262077,0.11,8.489903,15.644507999999998,15.644507999999998,14.431039000000002,22.029083490371704,8.663992,16.27921,,1.018183,13.076665,0.995,
56,9.421009687921641,1.0178578,,0.9821429,-6.391584,14.711535999999999,7.5486320000000005,1.0,7.416198,8.38302,1140,57,55.982147,0.99262077,0.11,8.578444500000002,15.644507999999998,15.644507999999998,14.483670000000002,22.27803373336792,8.662491000000001,17.449251,,1.0178578,13.058966,0.995,
57,9.388208931962184,1.0175433,,0.9824560999999999,-6.017251,14.657648000000002,7.6146006999999996,1.0,7.4833145000000005,8.385892,1160,58,56.982452,0.99262077,0.11,8.5468445,15.644507999999998,15.644507999999998,14.497478,22.78490138053894,8.660498,15.302344,,1.0175452,13.041574,0.995,
58,9.397404396967199,1.0172425999999999,,0.9827585999999999,-5.6094193,14.605343,7.680003999999999,1.0,7.5498343,8.388845,1180,59,57.982758,0.99262077,0.11,8.557134,15.644507999999998,15.644507999999998,14.557015,23.37376832962036,8.658745,18.02768,,1.0172425999999999,13.024479,0.995,
59,9.37703084448774,1.0169476,,0.983051,-5.235773,14.554079000000002,7.744855,1.0,7.615773,8.391406,1200,60,58.983059999999995,0.99262077,0.11,8.539889,15.644507999999998,15.644507999999998,14.593986,24.082340717315674,8.656764,16.79254,,1.0169496999999998,13.007672,0.995,
60,9.390521301309187,1.0166664,,0.9833333000000001,-4.9733863,14.504284,7.809164,1.0,7.681146000000001,8.394059,1220,61,59.98333,0.99262077,0.11,8.550642,15.644507999999998,15.644507999999998,14.530745499999998,24.81921911239624,8.655025,10.753288000000001,,1.0166684000000001,12.991142,0.995,
61,9.392933666387963,1.0163931000000002,,0.9836065,-4.7070723,14.455722,7.872949,1.0,7.745967,8.39663,1240,62,60.98360400000001,0.99262077,0.11,8.550971,15.644507999999998,15.644507999999998,14.481945000000001,25.91285061836243,8.653346,11.521833,,1.0163950000000002,12.974882000000001,0.995,
62,9.325830949569248,1.0161295,,0.9838710999999999,-4.3378468,14.407373000000002,7.936222,1.0,7.8102503,8.398152,1260,63,61.983880000000006,0.99262077,0.11,8.490867,15.644507999999998,15.644507999999998,14.54607,27.136576652526852,8.650766,18.538162,,1.0161295,12.958881,0.995,
63,9.312396454947985,1.0158726999999999,,0.9841273000000001,-4.0330580000000005,14.359982999999998,7.998994000000001,1.0,7.8740087,8.39942,1280,64,62.984145999999996,0.99262077,0.11,8.4779415,15.644507999999998,15.644507999999998,14.555299,28.03908348083496,8.648066499999999,15.152859,,1.0158737,12.943133,0.995,
64,9.401882881150154,1.0156257,,0.98437524,-3.8363318,14.315045999999999,8.0612755,1.0,7.937253999999999,8.401978,1300,65,63.984390000000005,0.99262077,0.11,8.563143,15.644507999999998,15.644507999999998,14.465568,29.416656017303467,8.64676,8.738650999999999,,1.0156257,12.927629,0.995,
65,9.422033055016806,1.0153846,,0.98461545,-3.5919754999999998,14.271398000000001,8.123077,1.0,8.0,8.404707,1320,66,64.98461999999999,0.99262077,0.11,8.5793915,15.644507999999998,15.644507999999998,14.432154999999998,30.427920818328857,8.645739,12.275932000000001,,1.0153855,12.912362,0.995,
66,9.347591350839783,1.0151511,,0.9848485,-3.2749042999999998,14.227704999999998,8.184412,1.0,8.062259,8.406319,1340,67,65.98485,0.99262077,0.11,8.5112095,15.644507999999998,15.644507999999998,14.479754999999999,31.00128960609436,8.643730999999999,17.636744,,1.015153,12.897324000000001,0.995,
67,9.31401508154816,1.0149266,,0.9850745000000001,-2.9788162999999996,14.184569,8.245292999999998,1.0,8.124038,8.407452000000001,1360,68,66.98507,0.99262077,0.11,8.482249000000001,15.644507999999998,15.644507999999998,14.514304999999998,31.978061199188232,8.641356,16.844257,,1.0149266,12.882508999999999,0.995,
68,9.382459837362012,1.0147059,,0.985294,-2.6884465,14.143297,8.305725,1.0,8.185352,8.409453,1380,69,67.98528,0.99262077,0.11,8.543502,15.644507999999998,15.644507999999998,14.550723000000001,32.740609169006355,8.639938,17.0421,,1.0147069,12.86791,0.995,
69,9.322872533715078,1.0144931000000001,,0.9855072,-2.4127765,14.102135,8.365722,1.0,8.246211,8.410609,1400,70,68.985504,0.99262077,0.11,8.489258,15.644507999999998,15.644507999999998,14.579703,33.38157606124878,8.637786,16.594065,,1.0144940999999998,12.853521,0.995,
70,9.386227418682306,1.014286,,0.9857143,-2.2376854,14.062706,8.425289999999999,1.0,8.306624000000001,8.412574000000001,1420,71,69.98572,0.99262077,0.11,8.54802,15.644507999999998,15.644507999999998,14.515061,34.36673879623413,8.636522,10.004474,,1.0142870000000002,12.839336,0.995,
71,9.388498491383864,1.0140848,,0.9859154,-1.955911,14.02413,8.48444,1.0,8.366599,8.414499000000001,1440,72,70.98591,0.99262077,0.11,8.549341,15.644507999999998,15.644507999999998,14.563765,35.34919428825378,8.635311,18.03611,,1.0140858,12.825351,0.995,
72,9.380860199001544,1.0138886,,0.98611104,-1.7226216,13.986265,8.54318,1.0,8.426148,8.41628,1460,73,71.98611,0.99262077,0.11,8.542653999999999,15.644507999999998,15.644507999999998,14.570376000000001,36.08950018882752,8.634041999999999,15.060414000000002,,1.0138896000000002,12.811557,0.995,
73,9.321391145417808,1.0136981,,0.9863013,-1.4843688,13.94839,8.601519,1.0,8.48528,8.41722,1480,74,72.9863,0.99262077,0.11,8.484997,15.644507999999998,15.644507999999998,14.58808,36.87170147895814,8.632028,15.894479,,1.0137,12.797952,0.995,
74,9.336416197452387,1.0135144,,0.9864866,-1.2222203999999999,13.911494,8.659463,1.0,8.544005,8.418341999999999,1500,75,73.986496,0.99262077,0.11,8.500132,15.644507999999998,15.644507999999998,14.635568,37.76669502258301,8.630268,18.163334,,1.0135144,12.784529,0.995,
75,9.36334710512686,1.0133326999999999,,0.9866666,-1.0398571,13.875673,8.717023,1.0,8.602325,8.419762,1520,76,74.986664,0.99262077,0.11,8.524883,15.644507999999998,15.644507999999998,14.608923999999998,38.44004368782044,8.628882,12.624141999999999,,1.0133345999999999,12.771283,0.995,
76,9.361543894868095,1.0131588,,0.98684216,-0.76461315,13.840511,8.774205,1.0,8.6602545,8.421095,1540,77,75.98685,0.99262077,0.11,8.521085000000001,15.644507999999998,15.644507999999998,14.680594000000001,39.39699411392212,8.627481,20.14084,,1.0131588,12.758211,0.995,
77,9.366875711909666,1.0129858,,0.9870129000000001,-0.5946264,13.806114,8.831014999999999,1.0,8.717798,8.42247,1560,78,76.98701,0.99262077,0.11,8.527047999999999,15.644507999999998,15.644507999999998,14.652231,40.38222670555115,8.626194,12.481434,,1.0129888,12.745308,0.995,
78,9.358767467812973,1.0128207,,0.98717946,-0.42229685,13.772316,8.887464,1.0,8.774964,8.423745,1580,79,77.987175,0.99262077,0.11,8.521949000000001,15.644507999999998,15.644507999999998,14.631236,41.11018419265747,8.624875,13.006652,,1.0128226,12.732569,0.995,
79,9.35267204570478,1.0126584,,0.9873415999999999,-0.20984039,13.739103,8.943553999999999,1.0,8.831760000000001,8.424928999999999,1600,80,78.98733,0.99262077,0.11,8.5172205,15.644507999999998,15.644507999999998,14.655207,41.80767822265625,8.623529,16.561647,,1.0126604,12.71999,0.995,
80,9.388533853821064,1.0125,,0.98749983,0.04263719999999999,13.706895999999999,8.999296000000001,1.0,8.888194,8.426461999999999,1620,81,79.98749000000001,0.99262077,0.11,8.547608,15.644507999999998,15.644507999999998,14.723856,42.80867743492127,8.622592,20.228405,,1.012502,12.707567,0.995,
81,9.346866026959963,1.0123475,,0.98765415,0.25698182,13.674814000000001,9.054694,1.0,8.944271,8.427485,1640,82,80.98764,0.99262077,0.11,8.509411,15.644507999999998,15.644507999999998,14.758860999999998,43.80569267272949,8.621211,17.60667,,1.0123475,12.695297,0.995,
82,9.362334918804127,1.0121959999999999,,0.9878046999999999,0.43965092,13.643517999999998,9.109755999999999,1.0,8.999998,8.428681,1660,83,81.98779,0.99262077,0.11,8.52554,15.644507999999998,15.644507999999998,14.766511999999999,44.53287553787232,8.620058,15.406413,,1.0121969000000002,12.683176,0.995,
83,9.373217707193456,1.0120482,,0.9879518,0.6606307,13.612873,9.164485,1.0,9.055387,8.429934,1680,84,82.98795,0.99262077,0.11,8.532536,15.644507999999998,15.644507999999998,14.816645999999999,45.040438652038574,8.619017,18.989893,,1.0120502,12.6712,0.995,
84,9.33873266962569,1.0119054,,0.98809546,0.8583639999999999,13.582436999999999,9.218891000000001,1.0,9.1104355,8.430814,1700,85,83.98810999999999,0.99262077,0.11,8.503725,15.644507999999998,15.644507999999998,14.847557,45.95544123649597,8.61766,17.456152,,1.0119064,12.659366,0.995,
85,9.328050442484995,1.0117645,,0.9882353000000001,1.0555605,13.552418,9.272977000000001,1.0,9.165152,8.43155,1720,86,84.988235,0.99262077,0.11,8.493508,15.644507999999998,15.644507999999998,14.881813000000001,46.806192874908454,8.616217,17.805595,,1.0117664000000002,12.647669,0.995,
86,9.342062479059637,1.0116276,,0.9883721,1.2190328000000001,13.523079000000001,9.326749000000001,1.0,9.219544,8.432424000000001,1740,87,85.98836999999999,0.99262077,0.11,8.506594,15.644507999999998,15.644507999999998,14.886095999999998,48.01777124404907,8.614957,15.266108,,1.0116295,12.636108,0.995,
87,9.383614053191893,1.0114925,,0.9885059000000002,1.4371976,13.494678500000001,9.380211,1.0,9.273621,8.433707,1760,88,86.98852,0.99262077,0.11,8.544209,15.644507999999998,15.644507999999998,14.948691,48.979892015457146,8.614153,20.406132,,1.0114963,12.62468,0.995,
88,9.338393543343157,1.0113652,,0.9886363000000001,1.621534,13.466291,9.4333725,1.0,9.327378,8.434488,1780,89,87.98863,0.99262077,0.11,8.502321,15.644507999999998,15.644507999999998,14.980957,49.79618573188782,8.612897,17.831846,,1.0113652,12.613380000000001,0.995,
89,9.364693088189052,1.011236,,0.98876417,1.8033371999999999,13.43865,9.486235,1.0,9.380833,8.43552,1800,90,88.98878,0.99262077,0.11,8.526437,15.644507999999998,15.644507999999998,15.014073000000002,50.247679948806756,8.611936,17.972668,,1.0112379,12.602207,0.995,
90,9.389451909921776,1.0111125,,0.98888874,1.9724698,13.411715,9.538803999999999,1.0,9.433978999999999,8.43677,1820,91,89.98888000000001,0.99262077,0.11,8.547937,15.644507999999998,15.644507999999998,15.0377865,50.84774661064148,8.611233,17.183342,,1.0111125,12.591157,0.995,
91,9.382782840434556,1.0109891,,0.9890110000000001,2.1546824,13.385167000000001,9.591084,1.0,9.486834,8.43794,1840,92,90.98901,0.99262077,0.11,8.543307,15.644507999999998,15.644507999999998,15.077745000000002,51.84663224220276,8.610495,18.725057999999997,,1.010991,12.580228,0.995,
92,9.400747725317618,1.0108694999999999,,0.9891305,2.3453736000000003,13.359219,9.643081,1.0,9.539392,8.439248,1860,93,91.989136,0.99262077,0.11,8.558261,15.644507999999998,15.644507999999998,15.129245000000001,52.73624849319458,8.609933,19.878172,,1.0108714,12.569417,0.995,
