,IWNorm1,Iteration,Bound,SqrtESSClassic,LQGsigma,IWMean,DenMISELogFirst,target_sum_log_mean,ReturnLastEpisode,MISE,IWMax,ReturnMin,DenMISEMeanLog,ReturnStepMax,TimestepsSoFar,LQGmu1,TimeElapsed,ReturnAbsMax,IWMin,LQGmu01,DenMISELogLast,IWLastEpisode,IWNorm2,ReturnMean,URet,IWFirstEpisode,ReturnMax
18,17.94445,19,19.55503,4.123106,0.11,0.9444448000000001,10.567062,-46.147403999999995,8.529069999999999,8.05372,1.0555558999999999,,13.422364000000002,0.99233466,380,1.0,6.9303133487701425,15.807039999999999,,0.587,14.027704,1.0555558999999999,4.352168,8.914859,9.364743809008043,,15.807039999999999
19,18.947364999999998,20,19.256685,4.242641000000001,0.11,0.94736826,10.515769,-43.03605,8.542089,8.079421,1.0526327,,13.549895999999999,0.99233466,400,1.0,7.08771562576294,15.807039999999999,,0.587,16.028444,1.0526307,4.465936699999999,8.89622,9.381070278028718,,15.807039999999999
20,19.949997,21,18.980097,4.3588986,0.11,0.94999987,10.466978999999998,-40.157814,8.509901,8.1009445,1.0500003,,13.728735,0.99233466,420,1.0,7.28345775604248,15.807039999999999,,0.587,17.358027,1.0499998,4.5768433,8.877824,9.348091654525565,,15.807039999999999
21,20.952385,22,18.725445,4.472136,0.11,0.95238113,10.420459,-37.635784,8.538034,8.121761,1.0476192,,13.796992999999999,0.99233466,440,1.0,7.3846657276153564,15.807039999999999,,0.587,15.280323000000001,1.0476192,4.685096,8.862378999999999,9.375719891836804,,15.807039999999999
22,21.954546,23,18.489128,4.582575299999999,0.11,0.9545455,10.376007000000001,-35.37319,8.544834,8.140991,1.0454555,,13.819376,0.99233466,460,1.0,7.488444805145264,15.807039999999999,,0.587,14.359319000000001,1.0454545,4.790875,8.848573,9.382886654201428,,15.807039999999999
23,22.956522,24,18.26736,4.690416,0.11,0.95652175,10.333447,-33.090595,8.512551,8.1571455,1.0434793,,14.048617000000002,0.99233466,480,1.0,7.607414722442628,15.807039999999999,,0.587,19.366575,1.0434793,4.894346700000001,8.834572,9.34760561356085,,15.807039999999999
24,23.958336,25,18.059006,4.795832,0.11,0.95833343,10.292625,-31.223467,8.490112,8.17102,1.0416676999999999,,14.026812,0.99233466,500,1.0,7.749263525009155,15.807039999999999,,0.587,13.546857999999999,1.0416667,4.995658000000001,8.820793,9.320376335336157,,15.807039999999999
25,24.960003,26,17.865541,4.8989797,0.11,0.9600001,10.253405,-29.265635999999997,8.539197,8.185746,1.0400001,,14.241135,0.99233466,520,1.0,7.92846417427063,15.807039999999999,,0.587,19.640852,1.0400001,5.094939,8.809963,9.380775458959569,,15.807039999999999
26,25.961544,27,17.683006,5.0,0.11,0.9615386999999999,10.215665,-27.583862,8.524643,8.198783,1.0384619000000002,,14.308672,0.99233466,540,1.0,8.256694793701174,15.807039999999999,,0.587,16.10458,1.0384619000000002,5.192309,8.799396,9.365661980522473,,15.807039999999999
27,26.96296,28,17.509504,5.0990195,0.11,0.9629628,10.1792965,-26.053827,8.487088,8.209457,1.0370378,,14.339875,0.99233466,560,1.0,8.636117458343506,15.807039999999999,,0.587,15.220777499999999,1.0370368,5.287871400000001,8.788241000000001,9.323470184373562,,15.807039999999999
28,27.964289,29,17.345432000000002,5.196152,0.11,0.9642858,10.144205,-24.843845,8.483118,8.219233000000001,1.0357144,,14.154487,0.99233466,580,1.0,8.888326168060303,15.807039999999999,,0.587,9.000592999999999,1.0357144,5.38173,8.7777195,9.31608755556689,,15.807039999999999
29,28.965511,30,17.191776,5.2915025,0.11,0.96551704,10.110304,-23.465605,8.532307000000001,8.230025,1.0344834,,14.230463,0.99233466,600,1.0,9.245149612426758,15.807039999999999,,0.587,16.469463,1.0344824000000001,5.473967,8.76954,9.373132889874997,,15.807039999999999
30,29.966663,31,17.044117,5.385164700000001,0.11,0.9666665999999999,10.077514,-22.52668,8.476275999999999,8.2382345,1.0333347,,13.951215,0.99233466,620,1.0,9.591505527496338,15.807039999999999,,0.587,5.608235,1.0333332,5.564669599999999,8.760079,9.30904521639176,,15.807039999999999
31,30.967740000000003,32,16.906651999999998,5.4772253,0.11,0.96774185,10.045766,-21.275856,8.565071000000001,8.248778999999999,1.0322591,,14.060070999999999,0.99233466,640,1.0,9.92663598060608,15.807039999999999,,0.587,17.467922,1.0322591,5.65391,8.753985,9.403708882854401,,15.807039999999999
32,31.968742,33,16.77338,5.5677642999999994,0.11,0.96874976,10.014994,-20.333166000000002,8.48932,8.256294,1.0312506,,13.930067999999999,0.99233466,660,1.0,10.31585454940796,15.807039999999999,,0.587,9.802175,1.0312496,5.7417555,8.745965,9.319472940863065,,15.807039999999999
33,32.9697,34,16.647223,5.656854599999999,0.11,0.96969706,9.985141,-19.212626,8.519513,8.264274,1.030304,,14.041070999999999,0.99233466,680,1.0,10.630538225173948,15.807039999999999,,0.587,17.735428,1.030304,5.8282742999999995,8.739305,9.356596991702737,,15.807039999999999
34,33.970596,35,16.526267999999998,5.744562999999999,0.11,0.97058845,9.956153,-18.258871,8.503587,8.271312,1.0294121999999999,,14.043026000000001,0.99233466,700,1.0,11.001991033554077,15.807039999999999,,0.587,14.139793,1.0294121999999999,5.913521299999999,8.732569999999999,9.341300393167133,,15.807039999999999
35,34.97143,36,16.411807999999997,5.830952,0.11,0.97142863,9.927982,-17.373146,8.545694000000001,8.279152,1.0285720999999999,,14.029879000000001,0.99233466,720,1.0,11.400302410125732,15.807039999999999,,0.587,13.599097,1.0285711,5.9975510000000005,8.72738,9.386840195184648,,15.807039999999999
36,35.972225,37,16.299887,5.9160794999999995,0.11,0.9722223,9.900583000000001,-16.685314,8.462833,8.284253999999999,1.0277779,,13.867466,0.99233466,740,1.0,11.849018573760985,15.807039999999999,,0.587,8.049182,1.0277779,6.0804160000000005,8.72023,9.296898599416485,,15.807039999999999
37,36.972977,38,16.195118,6.0,0.11,0.97297305,9.873916,-15.885047,8.555984500000001,8.291598,1.0270274,,13.862282,0.99233466,760,1.0,12.456937313079836,15.807039999999999,,0.587,13.698181,1.0270274,6.162163,8.715907000000001,9.397553280039904,,15.807039999999999
38,37.973686,39,16.094376,6.0827622,0.11,0.97368425,9.8479395,-15.062764000000001,8.549733,8.29839,1.0263165,,13.920454000000001,0.99233466,780,1.0,12.869225263595581,15.807039999999999,,0.587,16.157989999999998,1.0263145,6.2428360000000005,8.711646,9.389780464187712,,15.807039999999999
39,38.97436,40,15.9978695,6.164414,0.11,0.97435904,9.822622,-14.275431,8.561886,8.305147,1.0256413,,13.981914999999999,0.99233466,800,1.0,13.13677716255188,15.807039999999999,,0.587,16.405262,1.0256413,6.3224764,8.707902,9.40263232620272,,15.807039999999999
40,39.975,41,15.902707999999999,6.244998000000001,0.11,0.97499996,9.797930000000001,-13.5902815,8.469389,8.309252,1.0250009,,13.976633999999999,0.99233466,820,1.0,13.655364990234375,15.807039999999999,,0.587,13.790989000000001,1.025,6.4011226,8.702085,9.302032869204423,,15.807039999999999
41,40.975609999999996,42,15.81282,6.324555999999999,0.11,0.9756097,9.773831,-13.043327,8.540152,8.314883,1.024391,,13.866063,0.99233466,840,1.0,14.130230188369751,15.807039999999999,,0.587,9.357688000000001,1.0243901,6.4788120000000005,8.698229,9.382904138090698,,15.807039999999999
42,41.9762,43,15.725597,6.403124,0.11,0.9761907,9.750301,-12.414666,8.515492,8.319662,1.02381,,13.867811999999999,0.99233466,860,1.0,14.569483041763306,15.807039999999999,,0.587,13.965587,1.0238091,6.555581599999999,8.693978999999999,9.354299643133466,,15.807039999999999
43,42.976738,44,15.641975,6.4807405,0.11,0.97674406,9.727312,-11.802605999999999,8.538002,8.324738,1.0232565,,13.881479,0.99233466,880,1.0,15.022963047027588,15.807039999999999,,0.587,14.493016,1.0232556000000002,6.631455,8.690434,9.375690697683655,,15.807039999999999
44,43.977264,45,15.561532000000001,6.5574384000000006,0.11,0.97727257,9.704839,-11.230967,8.550980000000001,8.329879,1.0227287,,13.881345000000001,0.99233466,900,1.0,15.74977421760559,15.807039999999999,,0.587,13.898646,1.0227268,6.7064699999999995,8.687335000000001,9.38984497337242,,15.807039999999999
45,44.977776,46,15.484169,6.633249799999999,0.11,0.9777777,9.68286,-10.5451145,8.56782,8.335167,1.0222235999999998,,14.020304999999999,0.99233466,920,1.0,16.452356576919556,15.807039999999999,,0.587,20.296229999999998,1.0222216999999998,6.780654400000001,8.684737,9.409329969481332,,15.807039999999999
46,45.97826,47,15.408129999999998,6.708203999999999,0.11,0.9782609,9.661354,-10.01673,8.511736,8.339006,1.0217402,,14.025092,0.99233466,940,1.0,16.967611074447632,15.807039999999999,,0.587,14.267467499999999,1.0217392,6.8540344,8.681056,9.34769104568057,,15.807039999999999
47,46.97872,48,15.33436,6.7823305,0.11,0.97872335,9.640301,-9.476892999999999,8.503142,8.342497999999999,1.0212774,,14.063165,0.99233466,960,1.0,17.47912287712097,15.807039999999999,,0.587,15.874376000000002,1.0212765,6.926634299999999,8.67735,9.339450443722802,,15.807039999999999
48,47.979168,49,15.264319,6.8556550000000005,0.11,0.9791667,9.619681,-8.901983,8.570041999999999,8.347239,1.0208344,,14.156811,0.99233466,980,1.0,17.988701820373535,15.807039999999999,,0.587,18.673060999999997,1.0208324,6.9984803,8.675158999999999,9.41429933385783,,15.807039999999999
49,48.979584,50,15.195329999999998,6.9282026,0.11,0.97959167,9.599478999999999,-8.379916999999999,8.515929,8.35068,1.0204091,,14.216879999999998,0.99233466,1000,1.0,18.528196096420288,15.807039999999999,,0.587,17.181116,1.020408,7.069594400000001,8.671975,9.356211584451136,,15.807039999999999
50,49.979996,51,15.128987,6.9999994999999995,0.11,0.9799999,9.579676,-7.8414545,8.543688000000001,8.354541000000001,1.0200014000000002,,14.3114805,0.99233466,1020,1.0,19.07175326347351,15.807039999999999,,0.587,19.061922,1.0199995000000002,7.14,8.66946,9.385754874010336,,15.807039999999999
51,50.98039,52,15.064060999999999,7.0710683,0.11,0.9803921,9.560258000000001,-7.3504333,8.515779,8.357702,1.0196085,,14.375727,0.99233466,1040,1.0,20.0126268863678,15.807039999999999,,0.587,17.672237,1.0196085,7.209715400000001,8.666505,9.353142193709877,,15.807039999999999
52,51.980774,53,15.001814000000001,7.141429,0.11,0.98076934,9.541209,-6.8778744000000005,8.556675,8.361528999999999,1.0192313,,14.437628,0.99233466,1060,1.0,20.868924856185913,15.807039999999999,,0.587,17.676119,1.0192313,7.278764,8.664433,9.397103616511508,,15.807039999999999
53,52.98113299999999,54,14.940311999999999,7.211103,0.11,0.9811321,9.522517,-6.47829,8.502367,8.364186,1.0188688,,14.441779,0.99233466,1080,1.0,21.547412395477295,15.807039999999999,,0.587,14.681004000000001,1.0188679,7.347161,8.661431,9.340043875000587,,15.807039999999999
54,53.981472,55,14.882005,7.2801089999999995,0.11,0.9814813,9.5041685,-6.0445720000000005,8.5815735,8.368212,1.01852,,14.494457,0.99233466,1100,1.0,22.10700511932373,15.807039999999999,,0.587,17.357935,1.0185181,7.4149265,8.659979,9.424049457526603,,15.807039999999999
55,54.98181999999999,56,14.823393,7.3484693,0.11,0.9818181999999999,9.48615,-5.719535400000001,8.47728,8.370196,1.018182,,14.452072,0.99233466,1120,1.0,22.87710285186768,15.807039999999999,,0.587,12.139434,1.018182,7.482078,8.656716000000001,9.308995940800846,,15.807039999999999
56,55.98214300000001,57,14.766995999999999,7.416197299999999,0.11,0.98214287,9.468451,-5.287114,8.512217999999999,8.372732000000001,1.0178578,,14.529976000000001,0.99233466,1140,1.0,23.57126474380493,15.807039999999999,,0.587,18.910719,1.0178578,7.5486317,8.6541815,9.349899504317376,,15.807039999999999
57,56.98245,58,14.711803,7.483314,0.11,0.982456,9.451058,-4.977251,8.495722,8.374888,1.0175452,,14.497557,0.99233466,1160,1.0,24.03667759895325,15.807039999999999,,0.587,12.667529,1.0175433,7.6146006999999996,8.651449000000001,9.331260858837402,,15.807039999999999
58,57.982758,59,14.658159,7.549834,0.11,0.9827585999999999,9.433964,-4.7322674000000005,8.501843,8.377078,1.0172425999999999,,14.411874,0.99233466,1180,1.0,25.241004467010498,15.807039999999999,,0.587,9.459738,1.0172416,7.6800046,8.648914,9.338051412462363,,15.807039999999999
59,58.98305500000001,60,14.606368,7.615773,0.11,0.98305094,9.417157000000001,-4.3891625,8.52993,8.379669999999999,1.0169496999999998,,14.435342000000002,0.99233466,1200,1.0,25.86196637153625,15.807039999999999,,0.587,15.837198,1.0169496999999998,7.7448545,8.646931,9.3692431481624,,15.807039999999999
60,59.98333,61,14.556582999999998,7.681146000000001,0.11,0.9833333000000001,9.400627,-3.9997163000000002,8.572375,8.38288,1.0166684000000001,,14.51564,0.99233466,1220,1.0,26.54762387275696,15.807039999999999,,0.587,19.350538,1.0166664,7.809164,8.645708,9.415595207956292,,15.807039999999999
61,60.98360400000001,62,14.507807999999999,7.7459674,0.11,0.9836065,9.384367,-3.6100464,8.559016999999999,8.385767999999999,1.0163950000000002,,14.606144,0.99233466,1240,1.0,27.39563012123108,15.807039999999999,,0.587,20.143555,1.0163931000000002,7.872948599999999,8.644311,9.400091639252539,,15.807039999999999
62,61.983880000000006,63,14.459717000000001,7.8102503,0.11,0.9838710999999999,9.368366,-3.325515,8.528138,8.388065,1.0161295,,14.601015,0.99233466,1260,1.0,27.975531101226807,15.807039999999999,,0.587,14.299414,1.0161295,7.936222,8.642466,9.369669113815856,,15.807039999999999
63,62.984142000000006,64,14.412189499999998,7.8740087,0.11,0.9841271999999999,9.352618,-3.0308447,8.491222,8.389702,1.0158737,,14.615085999999998,0.99233466,1280,1.0,28.38507962226868,15.807039999999999,,0.587,15.517648999999999,1.0158737,7.998993400000001,8.640102,9.323512561027526,,15.807039999999999
64,63.98438,65,14.366299,7.9372544000000005,0.11,0.98437506,9.337114,-2.790455,8.523937,8.391799,1.0156257,,14.583518,0.99233466,1300,1.0,29.025899410247803,15.807039999999999,,0.587,12.579066000000001,1.0156246,8.061274000000001,8.638316,9.363060386034242,,15.807039999999999
65,64.984634,66,14.3217125,8.000001,0.11,0.9846156999999999,9.321847,-2.4469328,8.539446,8.394072999999999,1.0153855,,14.663329999999998,0.99233466,1320,1.0,29.609148263931274,15.807039999999999,,0.587,19.866754999999998,1.0153855,8.123078,8.636819000000001,9.380978589390264,,15.807039999999999
66,65.98484,67,14.277788000000001,8.062257,0.11,0.9848484000000001,9.306808,-2.1144435,8.516285,8.395922,1.015153,,14.739988,0.99233466,1340,1.0,30.134713411331177,15.807039999999999,,0.587,19.814768,1.015153,8.184413000000001,8.635019,9.3517682968025,,15.807039999999999
67,66.98508000000001,68,14.234836999999999,8.124039,0.11,0.98507464,9.291994,-1.8449620999999998,8.515055,8.3977,1.0149266,,14.761169,0.99233466,1360,1.0,30.724244117736816,15.807039999999999,,0.587,16.195467,1.0149266,8.245292999999998,8.633255,9.352665973178784,,15.807039999999999
68,67.98528,69,14.1932125,8.185352,0.11,0.985294,9.277395,-1.6150871999999998,8.540445,8.399799,1.0147069,,14.749947,0.99233466,1380,1.0,31.6393141746521,15.807039999999999,,0.587,14.001766,1.0147059,8.305725,8.631910000000001,9.377371991741194,,15.807039999999999
69,68.985504,70,14.151461,8.246211,0.11,0.9855072,9.263005999999999,-1.3989053,8.469144,8.4008045,1.0144940999999998,,14.731926999999999,0.99233466,1400,1.0,32.52509593963623,15.807039999999999,,0.587,13.503252999999999,1.014492,8.365722,8.629584,9.303932781030998,,15.807039999999999
70,69.98572,71,14.111325,8.306624000000001,0.11,0.9857143,9.248821000000001,-1.1671379,8.5189495,8.4024935,1.0142870000000002,,14.736094,0.99233466,1420,1.0,33.278849601745605,15.807039999999999,,0.587,15.042344,1.0142851000000002,8.425289999999999,8.628026,9.354424395561812,,15.807039999999999
71,70.985916,72,14.072265,8.366599,0.11,0.9859155000000001,9.234836,-0.8445908999999999,8.534744,8.404356,1.0140858,,14.837372,0.99233466,1440,1.0,34.619458198547356,15.807039999999999,,0.587,22.042273,1.0140848,8.484441,8.626731,9.374940890699936,,15.807039999999999
72,71.986115,73,14.034309,8.426149,0.11,0.98611116,9.221042,-0.6306721,8.555655,8.406457000000001,1.0138896000000002,,14.836085999999998,0.99233466,1460,1.0,35.61709022521973,15.807039999999999,,0.587,14.757684,1.0138896000000002,8.54318,8.625757,9.39524690753667,,15.807039999999999
73,72.98631,74,13.996901000000001,8.485281,0.11,0.98630154,9.207436999999999,-0.42571196,8.53858,8.408267,1.0137,,14.831665,0.99233466,1480,1.0,36.79489850997925,15.807039999999999,,0.587,14.522795,1.0136981,8.601519999999999,8.624578999999999,9.378147703587292,,15.807039999999999
74,73.986496,75,13.960151999999999,8.544004,0.11,0.9864866,9.194014,-0.19166341,8.531283,8.409930000000001,1.0135144,,14.861920000000001,0.99233466,1500,1.0,37.80872392654419,15.807039999999999,,0.587,17.114520000000002,1.0135144,8.659464,8.623335,9.372371388322724,,15.807039999999999
75,74.98668,76,13.923324,8.602325,0.11,0.98666686,9.180767999999999,0.014742400000000001,8.469952000000001,8.410730000000001,1.0133345999999999,,14.869901,0.99233466,1520,1.0,38.52260518074036,15.807039999999999,,0.587,15.481926000000001,1.0133326999999999,8.717024,8.621317,9.306536139643509,,15.807039999999999
76,75.986855,77,13.888085,8.6602545,0.11,0.9868423000000001,9.167696000000001,0.2026185,8.535009,8.412366,1.0131588,,14.864510000000001,0.99233466,1540,1.0,39.3699197769165,15.807039999999999,,0.587,14.468194,1.0131578,8.774206,8.620196,9.375188170248228,,15.807039999999999
77,76.987015,78,13.853464,8.717798,0.11,0.9870129999999999,9.154793,0.47367272,8.529753,8.413889,1.0129888,,14.947257999999998,0.99233466,1560,1.0,40.43795895576478,15.807039999999999,,0.587,21.33195,1.0129868,8.831016,8.619036999999999,9.368687347550829,,15.807039999999999
78,77.987175,79,13.819324499999999,8.774964,0.11,0.98717946,9.142054,0.62324387,8.515007,8.415186,1.0128217,,14.913295000000002,0.99233466,1580,1.0,41.5920672416687,15.807039999999999,,0.587,12.277068,1.0128196,8.887464,8.61772,9.351140130192297,,15.807039999999999
79,78.98733,80,13.786088000000001,8.831759,0.11,0.9873415999999999,9.129475,0.8271315999999999,8.535046000000001,8.416702,1.0126594,,14.938238,0.99233466,1600,1.0,42.44615483283997,15.807039999999999,,0.587,16.921694,1.0126584,8.943555,8.616686,9.376978448631638,,15.807039999999999
80,79.98749000000001,81,13.753429,8.888193,0.11,0.98749983,9.117052000000001,1.0333523999999998,8.531391000000001,8.418136,1.012501,,14.969937,0.99233466,1620,1.0,43.1948983669281,15.807039999999999,,0.587,17.518541,1.0125,8.999297,8.615633,9.37264921036266,,15.807039999999999
81,80.98764,82,13.721570999999999,8.94427,0.11,0.98765415,9.104782,1.1995611000000002,8.546969,8.419727,1.0123475,,14.965886,0.99233466,1640,1.0,44.268500804901116,15.807039999999999,,0.587,14.650170000000001,1.0123446,9.054694999999999,8.614796,9.387188783503117,,15.807039999999999
82,81.9878,83,13.689205,8.999999,0.11,0.98780483,9.092661,1.3783658,8.457825,8.420192,1.0121969000000002,,14.978537,0.99233466,1660,1.0,45.30907607078552,15.807039999999999,,0.587,16.028257,1.0121950000000002,9.109755999999999,8.612905,9.290623985386134,,15.807039999999999
83,82.98795,84,13.657778,9.055387,0.11,0.9879518,9.080685,1.5544811,8.486614999999999,8.420992,1.0120492,,14.992457,0.99233466,1680,1.0,46.598830223083496,15.807039999999999,,0.587,16.1601,1.0120482,9.164485,8.611400999999999,9.320380086601348,,15.807039999999999
84,83.98810999999999,85,13.627895,9.110435,0.11,0.98809546,9.0688505,1.7491425999999999,8.56888,8.422752000000001,1.0119064,,15.028746,0.99233466,1700,1.0,47.70442819595337,15.807039999999999,,0.587,18.088888,1.0119054,9.218892,8.610902000000001,9.410246160349212,,15.807039999999999
85,84.988235,86,13.597551000000001,9.165152,0.11,0.9882353000000001,9.057153999999999,1.9044281000000003,8.484772999999999,8.423483000000001,1.0117664000000002,,15.029342999999999,0.99233466,1720,1.0,48.73344779014587,15.807039999999999,,0.587,15.092020000000002,1.0117645,9.272977000000001,8.609435000000001,9.320303244227828,,15.807039999999999
86,85.98836999999999,87,13.567689999999999,9.219544,0.11,0.9883721,9.045592999999998,2.0447564,8.480656,8.424147999999999,1.0116295,,15.01854,0.99233466,1740,1.0,49.6344244480133,15.807039999999999,,0.587,14.101408,1.0116285,9.326749000000001,8.607954,9.312114551528893,,15.807039999999999
87,86.98852,88,13.53856,9.27362,0.11,0.9885059000000002,9.034164,2.221584,8.499325,8.42501,1.0114954,,15.047676999999998,0.99233466,1760,1.0,50.55743455886841,15.807039999999999,,0.587,17.594172,1.0114925,9.380212,8.60672,9.334559286177189,,15.807039999999999
88,87.98863,89,13.510044,9.327378,0.11,0.9886363000000001,9.022865,2.388327,8.508984,8.425966,1.0113652,,15.070051999999999,0.99233466,1780,1.0,51.89656257629394,15.807039999999999,,0.587,17.050426,1.0113633,9.4333725,8.605621000000001,9.345694131190614,,15.807039999999999
89,88.98877,90,13.482088000000001,9.380832,0.11,0.9887640999999999,9.011692,2.5639369999999997,8.5162525,8.42698,1.0112379,,15.104501999999998,0.99233466,1800,1.0,52.937621116638184,15.807039999999999,,0.587,18.182001,1.0112339,9.486235,8.6046295,9.353660763833764,,15.807039999999999
90,89.988884,91,13.454970999999999,9.43398,0.11,0.98888886,9.000642,2.6950986,8.549551,8.428342,1.0111125,,15.0976095,0.99233466,1820,1.0,53.45042634010315,15.807039999999999,,0.587,14.488581,1.0111105,9.538803999999999,8.604024,9.389982877291354,,15.807039999999999
91,90.98901,92,13.428010999999998,9.486834,0.11,0.9890110000000001,8.989713,2.8537377999999998,8.523425999999999,8.429386000000001,1.010991,,15.1212,0.99233466,1840,1.0,53.85647583007813,15.807039999999999,,0.587,17.279057,1.0109891,9.591084,8.6031475,9.361720717295764,,15.807039999999999
92,91.989136,93,13.401564000000002,9.539392,0.11,0.9891305,8.978902,3.0180736,8.530058,8.430480000000001,1.0108714,,15.153394,0.99233466,1860,1.0,54.328492641448975,15.807039999999999,,0.587,18.126175,1.0108694999999999,9.643081,8.602362,9.369396168352038,,15.807039999999999
