,LQGsigma,IWNorm1,Iteration,ReturnMean,ReturnStepMax,Bound,IWMax,URet,ReturnMin,MISE,DenMISELogLast,IWLastEpisode,ReturnLastEpisode,TimestepsSoFar,IWNorm2,DenMISELogFirst,target_sum_log_mean,IWFirstEpisode,TimeElapsed,LQGmu1,LQGmu01,IWMin,ReturnAbsMax,SqrtESSClassic,DenMISEMeanLog,IWMean,ReturnMax
13,0.11,15.349699,14,15.103705999999999,0.9995620999999999,16.71296,2.1421425,16.717927015360512,,16.160704,11.636274,2.0945542,15.099945000000002,280,5.129594,12.468683,13.490236,0.19285111,32.20627975463867,-0.062,-0.006,,16.442747,2.9923808999999997,14.863829,1.096407,16.442747
14,0.11,1.5e-09,15,15.136472,0.9995620999999999,0.4266887,,17.244276080213293,,,6.7520240000000005,,15.595181,300,3.8729833e-10,12.413371000000001,-457.09085,,33.476063966751106,0.32,0.033,,16.442747,3.8729835,14.327622,,16.442747
15,0.11,1.6e-09,16,14.7397175,0.9995620999999999,0.41313955,2.7363853000000004e-22,9.640267682084774,,1.5030296e-22,-11.982928999999999,2.7363853000000004e-22,8.788409,320,4e-10,12.348832000000002,-432.37476,,34.57518982887268,0.32,0.033,,16.442747,4.0,12.622708,1.7102408e-23,16.442747
16,0.11,8.789545,17,14.383128,0.9995620999999999,6.1392145,8.789545,9.529672765085085,,4.486656,13.6397705,8.789545,8.677713,340,8.789545,12.288208000000001,-401.5927,,35.42804288864136,0.316,0.033,,16.442747,1.0,12.625477,0.5170321,16.442747
17,0.11,8.44869,18,14.066548000000001,0.9995620999999999,5.2759023,5.2239585,9.540342914988077,,4.075097,15.920513,5.2239585,8.684687,360,6.139107,12.23105,-344.54974,,36.7824649810791,0.29,0.03,,16.442747,1.3762083,12.777705000000001,0.46937168,16.442747
18,0.11,6.626526e-07,19,13.784212,0.9995620999999999,1.4565172,5.7827606e-07,9.55543858105685,,3.018117e-07,12.167485000000001,1.4310673e-09,8.702133,380,5.8404277e-07,12.176982,-831.4434,,38.272910594940186,0.975,0.214,,16.442747,1.134596,12.716452,3.4776455e-08,16.442747
19,0.11,19.998226000000003,20,13.522504999999999,0.9995620999999999,10.201878,19.998226000000003,9.389058696507348,,8.549319,9.793447,19.998226000000003,8.550077,400,19.998226000000003,12.125689,-789.2318,,39.42641425132752,0.975,0.214,,16.442747,1.0,12.521572,0.9999113000000002,16.442747
20,0.11,20.999538,21,13.283809,0.9995620999999999,9.698336999999999,10.500003999999999,9.348091654525565,,8.529800999999999,15.055441,10.500003999999999,8.509901,420,14.848914,12.076899000000001,-750.82043,,40.19343614578247,0.975,0.214,,16.442747,1.4142138000000002,12.62877,0.999978,16.442747
21,0.11,21.999760000000002,22,13.068091,0.9995620999999999,9.486683,7.33333,9.375719891836804,,8.532577499999999,13.334415,7.3333163,8.538034,440,12.701566999999999,12.030378,-715.99554,,41.07381463050842,0.975,0.214,,16.442747,1.7320508999999997,12.653300999999999,0.9999891,16.442747
22,0.11,22.99983,23,12.8714285,0.9995620999999999,9.361928,5.75,9.382886654201428,,8.535649000000001,12.654575999999999,5.749967,8.544834,460,11.499915,11.985927,-684.23914,,41.8887677192688,0.975,0.214,,16.442747,2.0,12.64836,0.9999925999999999,16.442747
23,0.11,23.999891,24,12.689809,0.9995620999999999,9.270087,4.8000045,9.34760561356085,,8.531041,17.840519,4.8000045,8.512551,480,10.733077,11.943367,-654.9204,,42.90403604507446,0.975,0.214,,16.442747,2.236068,12.861104,0.99999547,16.442747
24,0.11,24.99992,25,12.521821000000001,0.9995620999999999,9.198878,4.1666669999999995,9.320376335336157,,8.524224,12.160563,4.1666669999999995,8.490112,500,10.206174,11.902545,-628.18005,,44.43300271034241,0.975,0.214,,16.442747,2.4494898,12.830357000000001,0.9999968000000001,16.442747
25,0.11,25.999935,26,12.368642999999999,0.9995620999999999,9.150974,3.7142887000000004,9.380775458959569,,8.526366000000001,18.367887,3.7142816,8.539197,520,9.827052,11.863325,-603.2624,,45.73044967651367,0.975,0.214,,16.442747,2.6457512000000003,13.0412,0.9999975,16.442747
26,0.11,26.999940000000002,27,12.226274,0.9995620999999999,9.110417,3.3750002,9.365661980522473,,8.52615,14.925925,3.3750002,8.524643,540,9.545919999999999,11.825584,-580.3215,,46.89755630493164,0.975,0.214,,16.442747,2.8284272999999995,13.109279999999998,0.9999978,16.442747
27,0.11,27.999954,28,12.0927305,0.9995620999999999,9.072664999999999,3.1111119,9.323470184373562,,8.521811999999999,14.122164999999999,3.1111119,8.487088,560,9.333317999999998,11.789216999999999,-559.0508,,48.227133512496955,0.975,0.214,,16.442747,3.0,13.144039999999999,0.9999984000000001,16.442747
28,0.11,28.999965999999997,29,11.968262,0.9995620999999999,9.04053,2.8999996,9.31608755556689,,8.517945,7.970974000000001,2.8999996,8.483118,580,9.170594,11.754126,-539.46155,,49.293721675872796,0.975,0.214,,16.442747,3.1622777,12.964476,0.9999988000000001,16.442747
29,0.11,29.999962,30,11.853729,0.9995620999999999,9.017515,2.727274,9.373132889874997,,8.51925,15.500063,2.7272713,8.532307000000001,600,9.045328999999999,11.720222999999999,-520.92944,,50.3710367679596,0.975,0.214,,16.442747,3.3166246,13.047992,0.99999875,16.442747
30,0.11,30.999971000000002,31,11.744779,0.9995620999999999,8.992722500000001,2.5833356,9.30904521639176,,8.51567,4.691944,2.583333,8.476275999999999,620,8.94892,11.687434,-503.9433,,51.91868901252746,0.975,0.214,,16.442747,3.4641017999999995,12.777585,0.9999991,16.442747
31,0.11,31.999855,32,11.645412,0.9995620999999999,8.977777,2.4615405,9.403708882854401,,8.51944,16.598932,2.4614232000000005,8.565071000000001,640,8.875163,11.655685,-487.6482,,52.90479612350464,0.975,0.214,,16.442747,3.6055512000000003,12.896261,0.99999547,16.442747
32,0.11,32.99988,33,11.549773,0.9995620999999999,8.958957,2.3571433999999996,9.319472940863065,,8.517292,8.975495,2.3571433999999996,8.48932,660,8.819589,11.624914,-472.57302999999996,,54.17495894432068,0.975,0.214,,16.442747,3.7416577000000006,12.776806,0.9999964,16.442747
33,0.11,33.999886,34,11.460649,0.9995620999999999,8.944129,2.2666676,9.356596991702737,,8.517441,16.946972,2.2666654999999998,8.519513,680,8.778731,11.59506,-458.1513,,55.359456062316895,0.975,0.214,,16.442747,3.8729839999999998,12.898891,0.99999666,16.442747
34,0.11,34.999893,35,11.376161999999999,0.9995620999999999,8.929715,2.1875007,9.341300393167133,,8.516575999999999,13.386022,2.1875007,8.503587,700,8.749972999999999,11.566073,-444.6564,,56.439361333847046,0.975,0.214,,16.442747,4.0,12.91231,0.99999696,16.442747
35,0.11,35.999897,36,11.297537,0.9995620999999999,8.919093,2.1176481,9.386840195184648,,8.518289,12.8769655,2.11764,8.545694000000001,720,8.7312565,11.537902,-431.92633,,57.623244762420654,0.975,0.214,,16.442747,4.123106,12.910884,0.99999714,16.442747
36,0.11,36.999916,37,11.220922999999999,0.9995620999999999,8.904722999999999,2.0555567999999997,9.296898599416485,,8.515211,7.3560348,2.0555558,8.462833,740,8.7209635,11.510504,-420.03435999999994,,58.96723461151123,0.975,0.214,,16.442747,4.242641000000001,12.760356,0.99999774,16.442747
37,0.11,37.999886,38,11.150794,0.9995620999999999,8.896473,2.0000009999999997,9.397553280039904,,8.51735,13.031721000000001,1.9999628,8.555984500000001,760,8.717771,11.483835000000001,-408.61966,,60.460423707962036,0.975,0.214,,16.442747,4.3588996,12.76714,0.99999696,16.442747
38,0.11,38.999886,39,11.0841,0.9995620999999999,8.888492999999999,1.9500003000000001,9.389780464187712,,8.51897,15.516138,1.9499929,8.549733,780,8.720639,11.45786,-397.72726,,62.03926539421082,0.975,0.214,,16.442747,4.472136,12.837308,0.9999971,16.442747
39,0.11,39.999844,40,11.021044,0.9995620999999999,8.881619,1.9047631999999999,9.40263232620272,,8.521002000000001,15.786251000000002,1.9047086,8.561886,800,8.728681,11.432542,-387.37332000000004,,63.640702962875366,0.975,0.214,,16.442747,4.5825762999999995,12.910741999999999,0.99999607,16.442747
40,0.11,40.99985,41,10.958809,0.9995620999999999,8.870984,1.8636370999999998,9.302032869204423,,8.518658,13.193151,1.8636370999999998,8.469389,820,8.741197999999999,11.407849,-377.5882,,64.97998189926146,0.975,0.214,,16.442747,4.690416,12.917367,0.99999636,16.442747
41,0.11,41.999855,42,10.901222,0.9995620999999999,8.864175,1.8260875,9.382904138090698,,8.519592,8.779612,1.826084,8.540152,840,8.757574,11.383752000000001,-368.37462999999997,,66.50528335571289,0.975,0.214,,16.442747,4.795832,12.818609,0.99999654,16.442747
42,0.11,42.99987,43,10.845739,0.9995620999999999,8.8567505,1.791668,9.354299643133466,,8.5194235,13.405971,1.7916663000000002,8.515492,860,8.777311,11.360221000000001,-359.48245,,67.74821186065674,0.975,0.214,,16.442747,4.8989797,12.832049000000001,0.99999696,16.442747
43,0.11,43.999866,44,10.793289999999999,0.9995620999999999,8.8506775,1.7600008000000003,9.375690697683655,,8.520164999999999,13.950691,1.7600008000000003,8.538002,880,8.7999735,11.337232,-350.9825,,69.24439978599547,0.975,0.214,,16.442747,5.0,12.857273,0.99999696,16.442747
44,0.11,44.999874,45,10.743462,0.9995620999999999,8.845446,1.7307706999999999,9.38984497337242,,8.521353,13.372556,1.7307642,8.550980000000001,900,8.825201,11.314759,-342.87354,,70.96637129783629,0.975,0.214,,16.442747,5.0990195,12.868539,0.9999972,16.442747
45,0.11,45.99981,46,10.696166,0.9995620999999999,8.841095,1.7037036,9.409329969481332,,8.523060000000001,19.785446,1.7036321,8.56782,920,8.852667,11.29278,-334.97806,,72.25156092643738,0.975,0.214,,16.442747,5.1961527,13.018738,0.9999958000000001,16.442747
46,0.11,46.999817,47,10.649688000000001,0.9995620999999999,8.834961999999999,1.6785735000000002,9.34769104568057,,8.522657,13.77103,1.6785718999999997,8.511736,940,8.882132,11.271274,-327.54684,,73.67114973068237,0.975,0.214,,16.442747,5.2915019999999995,13.034588000000001,0.9999960999999999,16.442747
47,0.11,47.999832,48,10.604968,0.9995620999999999,8.828859,1.6551743000000003,9.339450443722802,,8.521987,15.391523999999999,1.6551726000000002,8.503142,960,8.913344,11.25022,-320.3918,,75.21375346183777,0.975,0.214,,16.442747,5.385165,13.083544999999999,0.9999965000000001,16.442747
48,0.11,48.999657,49,10.563439,0.9995620999999999,8.825272,1.6333343,9.41429933385783,,8.523557,18.20317,1.6331474,8.570041999999999,980,8.946073,11.229600999999999,-313.4717,,76.95425772666931,0.975,0.214,,16.442747,5.4772253,13.187891,0.99999297,16.442747
49,0.11,49.999664,50,10.522489,0.9995620999999999,8.82012,1.612905,9.356211584451136,,8.523311999999999,16.723284,1.6129018999999998,8.515929,1000,8.980205,11.209398,-306.85822,,78.70855379104614,0.975,0.214,,16.442747,5.5677642999999994,13.258474,0.99999326,16.442747
50,0.11,50.999672,51,10.483688,0.9995620999999999,8.816082000000002,1.5937507,9.385754874010336,,8.523949,18.615635,1.5937493,8.543688000000001,1020,9.015553,11.189594999999999,-300.46722,,80.64688539505005,0.975,0.214,,16.442747,5.656854,13.363401999999999,0.99999356,16.442747
51,0.11,51.999695,52,10.445845,0.9995620999999999,8.811377,1.5757584999999998,9.353142193709877,,8.523703999999999,17.23692,1.5757584999999998,8.515779,1040,9.051985,11.170177,-294.3488,,82.37491607666016,0.975,0.214,,16.442747,5.7445626,13.437783999999999,0.99999416,16.442747
52,0.11,52.999694999999996,53,10.4102,0.9995620999999999,8.8080845,1.5588238,9.397103616511508,,8.524673,17.251242,1.5588149,8.556675,1060,9.089372000000001,11.15113,-288.46115,,83.94142055511475,0.975,0.214,,16.442747,5.8309526,13.509634,0.9999941999999999,16.442747
53,0.11,53.999706,54,10.37487,0.9995620999999999,8.80337,1.5428581000000001,9.340043875000587,,8.524037,14.266060000000001,1.5428567,8.502367,1080,9.127616,11.132437,-282.84708,,85.78206086158751,0.975,0.214,,16.442747,5.91608,13.523548000000002,0.9999946,16.442747
54,0.11,54.998764,55,10.342264,0.9995620999999999,8.800915,1.5277786,9.424049457526603,,8.525488000000001,16.953096,1.5268202,8.5815735,1100,9.166461,11.114088,-277.3885,,87.50367331504822,0.975,0.214,,16.442747,6.0,13.585814000000001,0.9999775,16.442747
55,0.11,55.998802000000005,56,10.30896,0.9995620999999999,8.795869,1.5135145,9.308995940800846,,8.524189999999999,11.743018,1.5135145,8.47728,1120,9.206146,11.096069,-272.21802,,89.14568829536438,0.975,0.214,,16.442747,6.0827627,13.552824,0.9999786,16.442747
56,0.11,56.998847999999995,57,10.277438,0.9995620999999999,8.791961,1.5000014,9.349899504317376,,8.52388,18.522953,1.5000014,8.512217999999999,1140,9.246433,11.07837,-267.1102,,90.82988977432251,0.975,0.214,,16.442747,6.1644144,13.639941,0.9999798000000001,16.442747
57,0.11,57.998881999999995,58,10.246718,0.9995620999999999,8.787783000000001,1.4871805,9.331260858837402,,8.523162,12.288039,1.487179,8.495722,1160,9.287253,11.060978,-262.28612999999996,,92.55856108665466,0.975,0.214,,16.442747,6.2449985,13.616558,0.99998075,16.442747
58,0.11,58.99893,59,10.217146000000001,0.9995620999999999,8.783927,1.4750008999999997,9.338051412462363,,8.5226345,9.088175,1.4749994,8.501843,1180,9.328549,11.043884,-257.68,,94.64980101585388,0.975,0.214,,16.442747,6.324555999999999,13.539736999999999,0.9999819,16.442747
59,0.11,59.998962,60,10.189026,0.9995620999999999,8.780902000000001,1.4634161,9.3692431481624,,8.522816,15.473232999999999,1.4634148,8.52993,1200,9.370263000000001,11.027077,-253.12107999999998,,96.73615741729736,0.975,0.214,,16.442747,6.403125,13.571895999999999,0.9999826999999999,16.442747
60,0.11,60.998847999999995,61,10.162523,0.9995620999999999,8.778974,1.4523823,9.415595207956292,,8.523978,18.993958,1.4522438,8.572375,1220,9.412327000000001,11.010548,-248.65407000000002,,98.85323786735536,0.975,0.214,,16.442747,6.4807405,13.660720999999999,0.9999811,16.442747
61,0.11,61.998881999999995,62,10.136660000000001,0.9995620999999999,8.776810000000001,1.4418607,9.400091639252539,,8.524796499999999,19.793885999999997,1.4418523,8.559016999999999,1240,9.454741,10.994287,-244.31836,,101.11357498168944,0.975,0.214,,16.442747,6.557439,13.759583,0.9999819999999999,16.442747
62,0.11,62.998924,63,10.111129,0.9995620999999999,8.77401,1.4318191999999998,9.369669113815856,,8.524878,13.956470000000001,1.4318178999999998,8.528138,1260,9.497444,10.978287,-240.21303999999998,,102.7162013053894,0.975,0.214,,16.442747,6.63325,13.762653,0.99998295,16.442747
63,0.11,63.998940000000005,64,10.085817,0.9995620999999999,8.770478,1.4222221000000002,9.323512561027526,,8.52413,15.181176999999998,1.4222221000000002,8.491222,1280,9.540398,10.962538,-236.21701000000002,,104.70409655570984,0.975,0.214,,16.442747,6.7082047000000005,13.784765,0.99998343,16.442747
64,0.11,64.99898,65,10.061789,0.9995620999999999,8.767787,1.413045,9.363060386034242,,8.524131,12.248825,1.4130423,8.523937,1300,9.583575999999999,10.947034,-232.38916,,106.7012779712677,0.975,0.214,,16.442747,6.78233,13.761085500000002,0.99998426,16.442747
65,0.11,65.999,66,10.038722,0.9995620999999999,8.76551,1.4042566,9.380978589390264,,8.524459,19.542517,1.4042540000000001,8.539446,1320,9.626944,10.9317665,-228.56685,,109.13668823242188,0.975,0.214,,16.442747,6.8556547000000005,13.848637,0.99998486,16.442747
66,0.11,66.99904000000001,67,10.016,0.9995620999999999,8.762818,1.3958342,9.3517682968025,,8.524291999999999,19.496315,1.3958342,8.516285,1340,9.670477,10.916729,-224.85945,,110.98023056983948,0.975,0.214,,16.442747,6.928203999999999,13.932885,0.99998564,16.442747
67,0.11,67.999054,68,9.993927000000001,0.9995620999999999,8.760185,1.3877561999999999,9.352665973178784,,8.524105,15.882596,1.3877549,8.515055,1360,9.71415,10.901914,-221.31432,,113.31984782218932,0.975,0.214,,16.442747,7.0,13.961514000000001,0.9999860999999999,16.442747
68,0.11,68.999084,69,9.972861,0.9995620999999999,8.758141499999999,1.3800013,9.377371991741194,,8.524434,13.694282000000001,1.38,8.540445,1380,9.757943,10.887315,-217.9037,,115.40423893928528,0.975,0.214,,16.442747,7.0710683,13.957601,0.9999867,16.442747
69,0.11,69.9991,70,9.95138,0.9995620999999999,8.754756,1.3725501,9.303932781030998,,8.523352000000001,13.200972,1.3725488000000001,8.469144,1400,9.801834,10.872926,-214.59769,,117.65930795669556,0.975,0.214,,16.442747,7.141429,13.9467535,0.9999870999999999,16.442747
70,0.11,70.99911999999999,71,9.931205,0.9995620999999999,8.752439,1.3653866000000001,9.354424395561812,,8.52327,14.745091,1.3653853,8.5189495,1420,9.845807,10.858742,-211.36311,,119.56007647514343,0.975,0.214,,16.442747,7.211102499999999,13.957961,0.99998766,16.442747
71,0.11,71.999146,72,9.911809,0.9995620999999999,8.750484,1.3584923999999998,9.374940890699936,,8.523488,21.749886,1.3584898,8.534744,1440,9.889842999999999,10.844755000000001,-208.12118999999998,,121.66211199760436,0.975,0.214,,16.442747,7.2801100000000005,14.066148000000002,0.99998814,16.442747
72,0.11,72.99916,73,9.893232000000001,0.9995620999999999,8.74897,1.351852,9.39524690753667,,8.524085000000001,14.470006,1.3518469,8.555655,1460,9.933928,10.830962,-205.06787,,124.24737286567688,0.975,0.214,,16.442747,7.3484693,14.071645000000002,0.9999885000000001,16.442747
73,0.11,73.999176,74,9.874926,0.9995620999999999,8.747181,1.3454559,9.378147703587292,,8.52435,14.239669000000001,1.3454533000000002,8.53858,1480,9.978046,10.817356,-202.10023,,126.64132022857666,0.975,0.214,,16.442747,7.416198700000001,14.073884,0.99998885,16.442747
74,0.11,74.99920999999999,75,9.85701,0.9995620999999999,8.74531,1.3392867,9.372371388322724,,8.524477000000001,16.835805999999998,1.3392867,8.531283,1500,10.02219,10.803933,-199.17719,,128.65160489082336,0.975,0.214,,16.442747,7.483314999999999,14.110679000000001,0.99998945,16.442747
75,0.11,75.99920999999999,76,9.838759,0.9995620999999999,8.742405999999999,1.3333351999999998,9.306536139643509,,8.5235195,15.207488,1.333334,8.469952000000001,1520,10.06634,10.790688000000001,-196.35255,,130.79221510887146,0.975,0.214,,16.442747,7.549834700000001,14.125082,0.99998957,16.442747
76,0.11,76.99924,77,9.821828,0.9995620999999999,8.740713000000001,1.3275874,9.375188170248228,,8.523722,14.197904000000001,1.3275861999999998,8.535009,1540,10.110495,10.777616,-193.61444,,133.00256037712094,0.975,0.214,,16.442747,7.615773700000001,14.125998499999998,0.9999901,16.442747
77,0.11,77.99925,78,9.805263499999999,0.9995620999999999,8.73897,1.3220359,9.368687347550829,,8.523825,21.06568,1.3220359,8.529753,1560,10.154637,10.764712,-190.85857,,136.06277322769162,0.975,0.214,,16.442747,7.681146000000001,14.214942,0.9999904000000001,16.442747
78,0.11,78.99927,79,9.788931,0.9995620999999999,8.737022999999999,1.3166683000000001,9.351140130192297,,8.523679,12.014704,1.3166658000000002,8.515007,1580,10.19876,10.751973,-188.28706,,138.75476789474487,0.975,0.214,,16.442747,7.7459679999999995,14.187066,0.9999906999999999,16.442747
79,0.11,79.999275,80,9.773257000000001,0.9995620999999999,8.735455,1.3114775,9.376978448631638,,8.523866,16.663120000000003,1.311475,8.535046000000001,1600,10.242858,10.739394,-185.7218,,141.7152788639069,0.975,0.214,,16.442747,7.810249300000001,14.217992,0.99999094,16.442747
80,0.11,80.9993,81,9.757926,0.9995620999999999,8.733864,1.306453,9.37264921036266,,8.523989,17.263648999999997,1.3064518,8.531391000000001,1620,10.286921000000001,10.726973,-183.21251,,144.27401542663574,0.975,0.214,,16.442747,7.874008,14.25557,0.99999136,16.442747
81,0.11,81.999306,82,9.743158,0.9995620999999999,8.732556,1.3015893,9.387188783503117,,8.524353999999999,14.398856,1.3015856000000001,8.546969,1640,10.33094,10.714702,-180.7994,,146.8790895938873,0.975,0.214,,16.442747,7.937255,14.257295000000001,0.99999154,16.442747
82,0.11,82.99933,83,9.727672,0.9995620999999999,8.729887,1.296876,9.290623985386134,,8.523317,15.780420999999999,1.2968747999999999,8.457825,1660,10.374915,10.702580000000001,-178.42783,,149.3685722351074,0.975,0.214,,16.442747,8.000001,14.275623000000001,0.9999918999999999,16.442747
83,0.11,83.99933,84,9.712897,0.9995620999999999,8.727727,1.292309,9.320380086601348,,8.522753,15.9156475,1.2923079,8.486614999999999,1680,10.418834,10.690603999999999,-176.11116,,151.52947807312012,0.975,0.214,,16.442747,8.062259,14.295125,0.999992,16.442747
84,0.11,84.99933,85,9.699438,0.9995620999999999,8.726867,1.28788,9.410246160349212,,8.523451,17.847754000000002,1.2878443000000002,8.56888,1700,10.462692,10.67877,-173.82631999999998,,153.97608566284183,0.975,0.214,,16.442747,8.124039999999999,14.336901000000001,0.9999921,16.442747
85,0.11,85.99933,86,9.685314,0.9995620999999999,8.724765,1.2835834,9.320303244227828,,8.522872999999999,14.854060999999998,1.2835822000000001,8.484772999999999,1720,10.506489,10.667074000000001,-171.62946000000002,,156.66610336303708,0.975,0.214,,16.442747,8.185354,14.3428955,0.9999921999999999,16.442747
86,0.11,86.999344,87,9.671467999999999,0.9995620999999999,8.722655,1.2794123,9.312114551528893,,8.522253,13.866569,1.2794123,8.480656,1740,10.550219,10.655513000000001,-169.4945,,158.36442041397098,0.975,0.214,,16.442747,8.246212,14.337401999999999,0.99999243,16.442747
87,0.11,87.99936,88,9.658149,0.9995620999999999,8.720868,1.275363,9.334559286177189,,8.521923,17.362370000000002,1.2753606000000002,8.499325,1760,10.593877,10.644084,-167.36835,,160.96736311912537,0.975,0.214,,16.442747,8.306624000000001,14.371757,0.9999927,16.442747
88,0.11,88.99936,89,9.645236,0.9995620999999999,8.719256,1.2714306999999998,9.345694131190614,,8.521738000000001,16.821585,1.2714283000000002,8.508984,1780,10.637459,10.632785,-165.29611,,163.444411277771,0.975,0.214,,16.442747,8.3666,14.399266,0.9999928,16.442747
89,0.11,89.99937,90,9.632691000000001,0.9995620999999999,8.717783,1.2676073,9.353660763833764,,8.521661,17.956042999999998,1.2676048,8.5162525,1800,10.680959,10.621611999999999,-163.25734,,167.27931356430054,0.975,0.214,,16.442747,8.42615,14.438769,0.99999297,16.442747
90,0.11,90.999374,91,9.62079,0.9995620999999999,8.716805,1.2638893999999998,9.389982877291354,,8.52205,14.265437,1.2638882,8.549551,1820,10.72438,10.610561,-161.30396000000002,,170.99485230445862,0.975,0.214,,16.442747,8.485281,14.436848000000001,0.99999315,16.442747
91,0.11,91.99939,92,9.608862,0.9995620999999999,8.715487,1.2602749,9.361720717295764,,8.522069,17.058657,1.2602737,8.523425999999999,1840,10.767714,10.599632000000001,-159.36273,,176.3600697517395,0.975,0.214,,16.442747,8.544004,14.465330999999999,0.9999934000000001,16.442747
92,0.11,92.99939,93,9.597261,0.9995620999999999,8.714284,1.2567583,9.369396168352038,,8.522178,17.908451,1.2567571000000002,8.530058,1860,10.810960000000001,10.588821000000001,-157.45412,,177.92124557495117,0.975,0.214,,16.442747,8.602325,14.502339000000001,0.99999344,16.442747
93,0.11,93.99942,94,9.58545,0.9995620999999999,8.712532000000001,1.253334,9.321457342415359,,8.521711,14.434203,1.2533329,8.487111,1880,10.854117,10.578127,-155.62312,,180.5409862995148,0.975,0.214,,16.442747,8.6602545,14.5016,0.99999386,16.442747
