,IWNorm2,LQGmu1,URet,LQGmu01,ReturnAbsMax,DenMISEMeanLog,ReturnMax,IWLastEpisode,ReturnStepMax,ReturnMin,LQGsigma,Bound,DenMISELogFirst,MISE,SqrtESSClassic,ReturnLastEpisode,IWMean,ReturnMean,IWFirstEpisode,IWNorm1,Iteration,DenMISELogLast,IWMin,target_sum_log_mean,TimestepsSoFar,IWMax,TimeElapsed
0,1.0009885,-0.099,17.332240856619553,-0.01,15.644507999999998,17.102016,15.644507999999998,1.0009885,0.99262077,,0.11,62.5935,17.102016,15.659973,1.0,15.644507999999998,1.0009885,15.644507999999998,1.0009885,1.0009885,1,17.102016,,17.103004000000002,20,1.0009885,0.6066904067993164
1,1.4142136e-10,1.0,17.090341186850054,1.0,15.644507999999998,13.7958355,15.644507999999998,,0.9973267,,0.11,33.187016,17.102510000000002,,1.4142135,15.415267000000002,,15.529888,,2e-10,2,10.48916,,-1118.9371,40,,17.854588270187378
2,1.7320508999999999e-10,1.0,9.52942341209628,1.0,15.644507999999998,5.4905963,15.644507999999998,8.645512399999999e-21,0.9973267,,0.11,27.097085999999997,16.697046,2.5028372e-20,1.7320506999999998,8.684866,2.8818375e-21,13.248214,,3e-10,3,-10.308952,,-764.79346,60,8.645512399999999e-21,18.786964893341068
3,2.0000009999999997,1.0,9.39539435135737,1.0,15.644507999999998,7.874807400000001,15.644507999999998,2.0000009999999997,0.9973267,,0.11,51.210865000000005,16.409363,4.277339,1.0,8.554674,0.50000024,12.074829,,2.0000009999999997,4,15.89049,,-569.4492,80,2.0000009999999997,19.314524412155148
4,2.3570237,1.0,9.38565713922478,1.0,15.644507999999998,10.137911,15.644507999999998,1.6666675,0.9973267,,0.11,38.886555,16.186220000000002,5.699538700000001,1.4142135,8.543934,0.666667,11.3686495,,3.333335,5,19.677432999999997,,-451.52173,100,1.6666675,19.830580472946167
5,2.5980787,1.0,9.368423600919428,1.0,15.644507999999998,11.242293,15.644507999999998,1.5000014,0.9973267,,0.11,33.504326,16.003899,6.4072413,1.7320508000000001,8.530333,0.7500007,10.8955965,,4.5000043,6,17.100448999999998,,-373.35046,120,1.5000014,20.314461708068848
6,2.7999987999999996,1.0,9.292158092186963,1.0,15.644507999999998,11.557858999999999,15.644507999999998,1.4000003,0.9973267,,0.11,30.284613,15.849748000000002,6.817850599999999,2.0,8.460329,0.79999965,10.547701,,5.5999975,7,13.706719,,-318.0085,140,1.4000003,20.812872886657715
7,2.9814230999999998,1.0,9.416776407126124,1.0,15.644507999999998,11.969803,15.644507999999998,1.3333327,0.9973267,,0.11,28.100163000000002,15.716216000000001,7.110853,2.236068,8.575863,0.8333331,10.301222000000001,,6.666664599999999,8,15.05884,,-276.3391,160,1.333334,21.280211925506595
8,3.149343,1.0,9.41093806981763,1.0,15.644507999999998,12.871825999999999,15.644507999999998,1.2857139,0.9973267,,0.11,26.4796,15.598433499999999,7.3190713,2.4494898,8.568379,0.8571426,10.108684,,7.7142835000000005,9,20.259536999999998,,-243.35578999999998,180,1.2857139,22.056558847427368
9,3.3071883,1.0,9.365008787086587,1.0,15.644507999999998,12.491953,15.644507999999998,1.25,0.9973267,,0.11,25.209170999999998,15.4930725,7.469966,2.6457515,8.526228999999999,0.8749998,9.950438,,8.749998,10,9.220153999999999,,-218.07587999999998,200,1.2500011999999998,22.95232701301575
10,3.4569647000000003,1.0,9.369556973885944,1.0,15.644507999999998,12.787844999999999,15.644507999999998,1.2222216000000001,0.9973267,,0.11,24.18123,15.397762,7.5877229999999996,2.828427,8.529800999999999,0.8888884,9.821289,,9.777773,11,15.875372,,-196.78935,220,1.2222216000000001,23.606150150299072
11,3.6000001000000004,1.0,9.372613162150424,1.0,15.644507999999998,12.906788,15.644507999999998,1.2,0.9973267,,0.11,23.326795999999998,15.310751000000002,7.6822867,3.0,8.533317,0.90000004,9.713958,,10.8,12,14.329414000000002,,-179.18092,240,1.2,24.11891913414001
12,3.7372367,1.0,9.399888412199688,1.0,15.644507999999998,12.862603,15.644507999999998,1.1818182,0.9973267,,0.11,22.603601,15.230707999999998,7.761918,3.1622777,8.558255,0.90909076,9.625058000000001,,11.81818,13,12.435093,,-164.42838,260,1.1818194,24.73775815963745
13,3.8693953000000003,1.0,9.32272670762826,1.0,15.644507999999998,13.043761,15.644507999999998,1.166667,0.9973267,,0.11,21.97335,15.1566,7.822360499999999,3.3166248999999994,8.487219,0.9166665999999999,9.543784,,12.833333,14,15.49211,,-151.5659,280,1.166667,25.480956077575684
14,3.9970398,1.0,9.39803445243334,1.0,15.644507999999998,13.031483999999999,15.644507999999998,1.153846,0.9973267,,0.11,21.427174,15.087607,7.878633,3.4641017999999995,8.553907,0.9230768,9.477791999999999,,13.846151999999998,15,12.945033,,-140.58896000000001,300,1.153846,26.508192539215088
15,4.1206303,1.0,9.347572604324338,1.0,15.644507999999998,13.0208,15.644507999999998,1.1428573,0.9973267,,0.11,20.940970999999998,15.023069,7.923953999999999,3.6055517,8.513098,0.9285716,9.417498,,14.857145000000001,16,12.9393215,,-130.9851,320,1.1428573,27.416249513626102
16,4.2405453,1.0,9.364636960574991,1.0,15.644507999999998,13.094302,15.644507999999998,1.1333332,0.9973267,,0.11,20.507412,14.962444,7.9638995999999995,3.7416572999999995,8.523164999999999,0.93333334,9.364891,,15.866667000000001,17,14.343414000000001,,-122.429,340,1.1333343999999999,28.33638119697571
17,4.3571053,1.0,9.354285692891224,1.0,15.644507999999998,13.332010999999998,15.644507999999998,1.1249995000000002,0.9973267,,0.11,20.116615,14.905285999999998,7.9984326,3.8729835,8.516451,0.93749976,9.317756,,16.874996,18,17.44122,,-114.651886,360,1.1250006000000001,29.53169560432434
18,4.4705873,1.0,9.350870392330243,1.0,15.644507999999998,13.456322,15.644507999999998,1.1176465,0.9973267,,0.11,19.762145999999998,14.851219,8.028763,3.9999995000000004,8.514043,0.9411761999999999,9.2754545,,17.882347,19,15.757755,,-107.78237,380,1.1176475000000001,30.39456677436829
19,4.581228,1.0,9.370902328206594,1.0,15.644507999999998,13.54628,15.644507999999998,1.1111116,0.9973267,,0.11,19.439792999999998,14.799926000000001,8.05674,4.1231055,8.532336,0.9444443000000001,9.238298,,18.888885000000002,20,15.315520000000001,,-101.62221,400,1.1111116,31.454228162765503
20,4.6892343,1.0,9.400272217347553,1.0,15.644507999999998,13.302714000000002,15.644507999999998,1.1052629999999999,0.9973267,,0.11,19.145603,14.751135000000001,8.083262,4.24264,8.56066,0.94736826,9.20603,,19.894733,21,8.488083999999999,,-96.37409,420,1.1052641,32.447797775268555
21,4.794789,1.0,9.389018771829967,1.0,15.644507999999998,13.428741,15.644507999999998,1.1,0.9973267,,0.11,18.87386,14.704616,8.106569,4.3588986,8.549387,0.95,9.176183,,20.9,22,16.128946,,-91.25599,440,1.1,33.350704431533806
22,4.898053599999999,1.0,9.400169405550967,1.0,15.644507999999998,13.549736,15.644507999999998,1.0952373,0.9973267,,0.11,18.62281,14.660164000000002,8.128153,4.4721355,8.559844,0.9523809000000001,9.149385,,21.90476,23,16.262548000000002,,-86.57732,460,1.0952393,34.24286985397339
23,4.9991727,1.0,9.399493943036985,1.0,15.644507999999998,13.634673999999999,15.644507999999998,1.090909,0.9973267,,0.11,18.389482,14.617604,8.147748,4.582576,8.559237,0.9545453000000002,9.124796,,22.909088,24,15.636752,,-82.314766,480,1.090909,35.06116509437561
24,5.0982785,1.0,9.379596084069828,1.0,15.644507999999998,13.768972,15.644507999999998,1.0869566000000002,0.9973267,,0.11,18.17099,14.576782000000001,8.16473,4.690416,8.538298,0.9565218000000001,9.1013365,,23.913045999999998,25,17.038338,,-78.33731,500,1.0869566000000002,35.93433833122253
25,5.195483,1.0,9.342287291211194,1.0,15.644507999999998,13.689669,15.644507999999998,1.0833335,0.9973267,,0.11,17.965137,14.537560999999998,8.17882,4.7958317,8.502951,0.95833325,9.078321,,24.916664,26,11.751261999999999,,-74.86929,520,1.0833343999999998,36.97974920272827
26,5.290899,1.0,9.366514013103517,1.0,15.644507999999998,13.764318,15.644507999999998,1.0800005,0.9973267,,0.11,17.773135999999997,14.499820999999999,8.192872,4.8989797,8.530049,0.9600002000000001,9.058015,,25.920006,27,15.7475605,,-71.51026,540,1.0800005,37.85734152793884
27,5.384616,1.0,9.389942981617496,1.0,15.644507999999998,13.675611499999999,15.644507999999998,1.0769233,0.9973267,,0.11,17.593273,14.463453,8.206567,5.0,8.548941000000001,0.9615386,9.039833999999999,,26.92308,28,11.321173,,-68.54935,560,1.0769233,38.76719594001771
28,5.4767237,1.0,9.298554221030132,1.0,15.644507999999998,13.645423999999998,15.644507999999998,1.0740739,0.9973267,,0.11,17.420599,14.428362,8.216178999999999,5.099019999999999,8.466183000000001,0.96296287,9.020053,,27.925921999999996,29,12.839194,,-65.74038,580,1.0740739,39.69415664672852
29,5.567305,1.0,9.407010375731627,1.0,15.644507999999998,13.734878,15.644507999999998,1.0714283000000002,0.9973267,,0.11,17.261035999999997,14.394460999999998,8.228675,5.1961527,8.566061,0.96428555,9.004919000000001,,28.928565999999996,30,16.366636,,-63.001180000000005,600,1.0714294,40.54839730262756
30,5.656433,1.0,9.420514933092676,1.0,15.644507999999998,13.822576500000002,15.644507999999998,1.0689645,0.9973267,,0.11,17.110382,14.361670499999999,8.24078,5.2915025,8.579703,0.9655171,8.991203,,29.93103,31,16.489769,,-60.43480699999999,620,1.0689665000000002,41.9547233581543
31,5.744177,1.0,9.41149832962167,1.0,15.644507999999998,13.852797,15.644507999999998,1.0666671,0.9973267,,0.11,16.967007000000002,14.329922,8.251669999999999,5.385164700000001,8.567407000000001,0.9666667999999999,8.977959,,30.933338,32,14.824587,,-58.080932999999995,640,1.0666671,43.44551944732666
32,5.8305955,1.0,9.416464103429817,1.0,15.644507999999998,13.882228,15.644507999999998,1.0645158000000001,0.9973267,,0.11,16.830917000000003,14.29915,8.262067,5.4772253,8.573996000000001,0.96774197,8.965717999999999,,31.935485999999997,33,14.857814999999999,,-55.868774,660,1.0645168,44.78823351860047
33,5.915751,1.0,9.357920914318159,1.0,15.644507999999998,14.057606,15.644507999999998,1.0625004999999998,0.9973267,,0.11,16.699654000000002,14.269298000000001,8.270143,5.5677642999999994,8.520453,0.96875024,8.952622,,32.937508,34,19.877768,,-53.639153,680,1.0625004999999998,46.581482887268066
34,5.9996934,1.0,9.384941724160468,1.0,15.644507999999998,14.053227,15.644507999999998,1.0606064,0.9973267,,0.11,16.575169,14.240310000000001,8.278417,5.656854599999999,8.543241,0.96969694,8.940925,,33.939392,35,13.936029999999999,,-51.706753000000006,700,1.0606073,48.19455671310425
35,6.0824776,1.0,9.330042537246682,1.0,15.644507999999998,14.106831,15.644507999999998,1.0588245,0.9973267,,0.11,16.454891,14.212139,8.284815,5.7445626,8.4959955,0.97058815,8.928566,,34.941174,36,16.013601,,-49.824042999999996,720,1.0588245,49.69377851486206
36,6.164149,1.0,9.332697439616656,1.0,15.644507999999998,14.038809,15.644507999999998,1.0571426000000002,0.9973267,,0.11,16.339825,14.18474,8.290791,5.830952,8.493946000000001,0.9714285,8.916819,,35.942856,37,11.619755,,-48.1619,740,1.0571437,51.00793433189392
