,ReturnLastEpisode,TimestepsSoFar,TimeElapsed,DenMISEMeanLog,ReturnMean,ReturnStepMax,IWMean,ReturnAbsMax,DenMISELogLast,target_sum_log_mean,IWMax,ReturnMax,DenMISELogFirst,SqrtESSClassic,LQGmu1,IWFirstEpisode,MISE,URet,Iteration,IWLastEpisode,IWNorm1,IWMin,LQGsigma,ReturnMin,IWNorm2,Bound,LQGmu01
10,16.919508,220,10.27403688430786,14.390548,16.812085999999997,0.9999894,0.7152717,17.044477,15.122926000000001,8.345341000000001,4.9110510000000005,17.044477,14.704122,1.5085714,-0.238,2.4720181e-19,12.004236,18.691145314483204,11,1.5679783999999999,7.867988599999999,,0.11,,5.215523,34.601079999999996,-0.024
11,16.583597,240,10.523185014724733,14.283624,16.793047,0.9999894,0.8171859,17.044477,13.438442000000002,8.895485,3.6516300000000004,17.044477,14.61711,1.9484223999999999,-0.24,9.9739215e-20,13.673532000000002,18.34245393176162,12,2.9470308,9.806231,,0.11,,5.032908,31.1692,-0.025
12,16.930398999999998,260,10.98328709602356,14.138456,16.803612,0.9999894,1.1543802,17.044477,12.615086,6.301292,2.5581036,17.044477,14.537067,2.740374,-0.323,,19.607153,18.700865547033665,13,0.37793863,15.006943,,0.11,,5.476238700000001,32.046677,-0.033
13,16.806885,280,11.53702974319458,14.131661,16.803846,0.9999894,1.0544863000000002,17.044477,13.932196,4.727378,4.773582,17.044477,14.462959,2.1899287999999997,-0.346,,17.93759,18.57567672618244,14,0.08360186,14.762807999999998,,0.11,,6.7412276,33.50383,-0.036
14,17.003391,300,12.37407112121582,14.057670000000002,16.817148,0.9999894,0.78196055,17.044477,13.031991,2.0970678,6.498637,17.044477,14.393967000000002,1.6431,-0.377,,13.315139000000002,18.776456244197718,15,0.24778897,11.729408,,0.11,,7.138584599999999,34.06187,-0.04
15,17.061098,320,13.137085676193236,13.894611,16.832397,0.9999894,0.8693835999999999,17.061098,11.72592,0.021535397,6.772429499999999,17.061098,14.329428,1.6302774,-0.403,,14.820670999999999,18.836920921937583,16,6.772429499999999,13.910136999999999,,0.11,,8.532374,35.75097,-0.043
16,17.013514,340,13.751322746276855,13.903714,16.84305,0.9999894,0.4614219,17.061098,14.264481,-2.3845517999999997,3.7989163,17.061098,14.268804000000001,1.6085883,-0.43,,7.866405,18.786257762020877,17,0.4360389,7.844172500000001,,0.11,,4.8764324,29.078915000000002,-0.046
17,16.99485,360,14.181177377700806,13.974870999999998,16.851482,0.9999894,0.95488083,17.061098,15.731117999999999,2.8781955000000004,4.358716,17.061098,14.211645,2.284121,-0.392,,16.258741,18.771513441695877,18,4.1274695,17.187855,,0.11,,7.5249314,31.197616999999997,-0.041
18,17.101053,380,14.861795663833618,14.022442000000002,16.864618,0.9999894,1.1037264,17.101053,14.973863,9.909589,2.6942976,17.101053,14.157577499999999,3.3688480000000003,-0.285,4.4254706e-31,18.647586999999998,18.878749690139845,19,0.24067774,20.9708,,0.11,,6.224917400000001,28.800048999999998,-0.029
19,16.972113,400,15.60917043685913,14.003036499999999,16.869993,0.9999894,0.92886,17.101053,13.555232,4.1524453,3.8434181000000005,17.101053,14.106284,2.5759208,-0.389,,15.823087,18.74638579718435,20,0.043116957000000004,18.5772,,0.11,,7.211867999999999,29.10071,-0.041
20,17.070895999999998,420,16.423005104064938,13.662273,16.87956,0.9999894,0.859247,17.101053,6.952833,0.010157994,7.8819337,17.101053,14.057494,1.9010744,-0.433,,14.647720999999999,18.845430481736948,21,7.8819337,18.044188000000002,,0.11,,9.491572999999999,32.638657,-0.046
21,17.104149,440,16.9274742603302,13.718243,16.889769,0.9999894,0.78064674,17.104149,15.096606,-1.0359691,6.850679400000001,17.104149,14.010974,1.9978325000000001,-0.45,,13.316764000000001,18.881551134636787,22,3.3435597,17.174229,,0.11,,8.596430999999999,30.439467999999998,-0.048
22,17.188387,460,17.659309148788452,13.723039000000002,16.902752,0.9999916999999999,1.1872723,17.188387,14.091704,-1.3154442,13.775576000000001,17.188387,13.966522,1.7713,-0.46,,20.330465,18.970104889403736,23,13.775576000000001,27.307261999999998,,0.11,,15.41651,39.73812,-0.05
23,17.125486,480,18.399420261383053,13.728944,16.912032999999997,0.9999916999999999,1.2752403,17.188387,13.826172,-1.9283396000000002,12.696236,17.188387,13.923963,1.9355636999999999,-0.473,,21.843054000000002,18.90460978770486,24,7.6767080000000005,30.605766,,0.11,,15.812327,39.603653,-0.051
24,17.093039,500,18.811503171920773,13.823321,16.919273,0.9999996999999999,1.1602918,17.188387,15.963176999999998,-3.1266293999999997,12.886288,17.188387,13.883141,1.8986801,-0.492,,19.88038,18.871051667321712,25,2.6051915,29.007296000000004,,0.11,,15.277610999999998,37.985996,-0.054
25,17.078903,520,19.687739610672,13.747772,16.925413,0.9999996999999999,0.89863783,17.188387,11.826255,-5.449294999999999,12.728083999999999,17.188387,13.84392,1.6660229,-0.518,,15.407762,18.85697804050205,26,0.43432695,23.364584,,0.11,,14.024167000000002,36.041794,-0.057
26,17.079025,540,20.225535154342648,13.721546,16.931103,0.9999996999999999,1.325258,17.188387,13.236455,-5.917080400000001,18.054543,17.188387,13.80618,1.7042077000000002,-0.53,,22.67821,18.857508539571267,27,18.054543,35.781967,,0.11,,20.996248,42.849915,-0.059
27,17.205254,560,20.928199529647827,13.564733499999999,16.940893,0.9999996999999999,1.4053556999999999,17.205254,9.209541,-6.9893293000000005,15.023157000000001,17.205254,13.769812,1.9232776000000003,-0.545,,24.085749,18.98703802685741,28,10.988745,39.349959999999996,,0.11,,20.459845,41.977345,-0.061
28,16.993063,580,21.404342889785767,13.52846,16.942692,0.9999996999999999,1.1366949,17.205254,12.297985,-9.9427805,14.555458999999999,17.205254,13.734720000000001,1.7865473000000003,-0.577,,19.476742,18.768379089127254,29,0.7388531,32.964153,,0.11,,18.451319,38.73764,-0.066
29,17.164207,600,22.188205003738407,13.568627,16.950077,0.9999996999999999,1.007048,17.205254,14.739443,-9.959483,10.426561,17.205254,13.700819000000001,2.0563724,-0.585,,17.26246,18.944295061409964,30,5.306547599999999,30.211440999999997,,0.11,,14.69162,33.996056,-0.067
30,17.213886,620,22.94619679450989,13.582773000000001,16.958585999999997,0.9999996999999999,1.2400471000000002,17.213886,14.085507999999999,-12.2693,18.22454,17.213886,13.668029,1.827832,-0.613,,21.298820000000003,18.99610171599345,31,18.22454,38.44146,,0.11,,21.031178,40.134125,-0.071
31,17.115982000000002,640,23.833532333374023,13.565463000000001,16.963504999999998,0.9999996999999999,1.0431146999999998,17.213886,12.949000000000002,-4.644384400000001,5.037202400000001,17.213886,13.636281,2.9050830000000003,-0.549,,17.879545,18.89508458888233,32,4.346292500000001,33.379670000000004,,0.11,,11.490091,29.730420000000002,-0.062
32,17.157228,660,24.51604175567627,13.55683,16.969376,0.9999996999999999,1.172447,17.213886,13.281289000000001,-8.521768,8.4294615,17.213886,13.605509,2.6454425,-0.594,,20.11486,18.93820665297417,33,4.8748264,38.69075,,0.11,,14.625435999999999,33.128853,-0.068
33,17.179370000000002,680,25.195481061935425,13.705213,16.975552,0.9999996999999999,,17.213886,18.50199,-1262.6737,,17.213886,13.575656,5.830951,1.0,,,18.961299546943504,34,,3.3999998e-09,,0.11,,5.830952400000001e-10,5.904315,1.0
34,8.816831,700,25.886949300765988,12.920741,16.742445,0.9999996999999999,,17.213886,-12.765689,-1231.0066,,17.213886,13.546667999999999,5.9160794999999995,1.0,,,9.661974882962404,35,,3.4999998e-09,,0.11,,5.916080000000001e-10,5.819356,1.0
35,8.4959955,720,26.57185363769531,12.900565,16.513376,0.9999996999999999,0.49999979999999994,17.213886,13.180389000000002,-1196.3656,17.999992000000002,17.213886,13.518497,1.0,1.0,,4.247996,9.330042537246682,36,17.999992000000002,17.999992000000002,,0.11,,17.999992000000002,38.67577,1.0
36,8.493946000000001,740,27.13270235061645,12.783853,16.296637,0.9999996999999999,0.6666664000000001,17.213886,9.163019,-1163.7158,12.333328,17.213886,13.491098000000001,1.4142133999999997,1.0,,5.663312,9.332697439616656,37,12.333328,24.666656,,0.11,,17.441961,30.007423,1.0
37,8.545019,760,27.827567100524906,12.917232499999999,16.092646,0.9999996999999999,0.7500001000000001,17.213886,18.263678,-1132.5518,9.500003999999999,17.213886,13.464429999999998,1.7320508000000001,1.0,,6.3837410000000006,9.385134914605377,38,9.499995,28.500003999999997,,0.11,,16.454485000000002,26.260624,1.0
38,8.54696,780,28.514219284057614,12.930242,15.899167000000002,0.9999996999999999,0.7999999,17.213886,13.742265,-1103.1069,7.800000999999999,17.213886,13.438455,2.0,1.0,,6.8163834,9.386715584375505,39,7.800000999999999,31.199996999999996,,0.11,,15.599998000000001,24.03027,1.0
39,8.529395,800,29.094458818435672,13.007245,15.714923,0.9999996999999999,0.8333332,17.213886,16.268503,-1075.0752,6.66667,17.213886,13.413136999999999,2.2360678,1.0,,7.101886,9.367586511844381,40,6.6666636,33.33333,,0.11,,14.907119,22.498455,1.0
40,8.546608,820,29.681711673736572,13.083815,15.540087,0.9999996999999999,0.8571429,17.213886,16.363483,-1048.4116,5.8571434,17.213886,13.388444,2.4494898,1.0,,7.308275,9.38411125574194,41,5.8571434,35.14286,,0.11,,14.3470125,21.363354,1.0
41,8.4973755,840,30.32726216316223,13.13662,15.372403,0.9999996999999999,0.8749998,17.213886,15.488518,-1023.04114,5.249999,17.213886,13.3643465,2.6457512000000003,1.0,,7.4569106,9.333537650710463,42,5.249999,36.749992,,0.11,,13.890192,20.469387,1.0
42,8.560396,860,31.045680046081547,12.867091,15.213984,0.9999996999999999,0.8888891,17.213886,1.7106506999999997,-999.17334,4.777781500000001,17.213886,13.3408165,2.828427,1.0,,7.5795226,9.401563533616564,43,4.777776,38.222229999999996,,0.11,,13.513598000000002,19.751576999999997,1.0
43,8.5429325,880,31.461676120758057,12.83053,15.062368,0.9999996999999999,0.9,17.213886,11.404031,-976.17206,4.4000044,17.213886,13.317827,3.0000002,1.0,,7.6758619999999995,9.384054868593424,44,4.4,39.6,,0.11,,13.199998999999998,19.151785,1.0
44,8.537974,900,32.02774429321289,12.775236,14.917380999999999,0.9999996999999999,0.909091,17.213886,10.473358000000001,-954.2153,4.090911,17.213886,13.295354000000001,3.1622777,1.0,,7.754237,9.374814844568274,45,4.090907,40.909096000000005,,0.11,,12.936592,18.641254,1.0
45,8.590516000000001,920,32.532164573669434,12.718946,14.77984,0.9999996999999999,0.9166665999999999,17.213886,10.304858,-933.21826,3.8333333,17.213886,13.2733755,3.3166246,1.0,,7.823925999999999,9.436309482662956,46,3.8333333,42.166664000000004,,0.11,,12.713728,18.20429,1.0
46,8.548866,940,33.12463092803955,12.757814999999999,14.647267000000001,0.9999996999999999,0.92307687,17.213886,14.654570999999999,-913.0234,3.6153845999999996,17.213886,13.251869000000001,3.4641016000000002,1.0,,7.879691,9.39048233941642,47,3.6153845999999996,43.384613,,0.11,,12.524059,17.818132000000002,1.0
47,8.499830000000001,960,33.66986799240112,12.762267999999999,14.519195999999999,0.9999996999999999,0.92857116,17.213886,13.07173,-893.7041,3.4285712,17.213886,13.230816,3.605551,1.0,,7.9239845,9.333862912526774,48,3.4285705,44.571415,,0.11,,12.361887,17.47253,1.0
48,8.528855,980,34.25102972984314,12.786385000000001,14.396945,0.9999996999999999,0.9333334000000001,17.213886,14.036807999999999,-875.1546,3.26667,17.213886,13.2101965,3.741657,1.0,,7.964312599999999,9.36713083874749,49,3.266667,45.733337,,0.11,,12.22275,17.165523999999998,1.0
49,8.541707,1000,34.84210896492005,12.719930999999999,14.27984,0.9999996999999999,0.93749994,17.213886,9.550107,-857.4377,3.1250017000000003,17.213886,13.189994,3.8729832,1.0,,8.000397999999999,9.379809226594322,50,3.1249986,46.874996,,0.11,,12.103072000000001,16.88961,1.0
50,8.540914,1020,35.387908220291145,12.790867,14.167311999999999,0.9999996999999999,0.94117624,17.213886,16.418395999999998,-840.28174,3.0000014,17.213886,13.170191,4.0,1.0,,8.032191000000001,9.383412381175358,51,2.9999986,47.999990000000004,,0.11,,11.999997,16.639132999999998,1.0
51,8.544851,1040,36.00734496116638,12.906322,14.059188,0.9999996999999999,0.94444454,17.213886,18.870321,-823.7392,2.888892,17.213886,13.150773000000001,4.1231055,1.0,,8.060675,9.384827436190339,52,2.888892,49.111115000000005,,0.11,,11.911195,16.410637,1.0
52,8.524704,1060,36.743716478347785,12.925086,13.954763,0.9999996999999999,0.9473684000000001,17.213886,13.972138000000001,-807.91394,2.7894769,17.213886,13.131723999999998,4.2426405,1.0,,8.085096,9.366079990328231,53,2.7894742000000003,50.210526,,0.11,,11.834735,16.1998,1.0
53,8.496108999999999,1080,37.7013258934021,12.965845,13.853677,0.9999996999999999,0.95,17.213886,15.193520000000001,-792.6528,2.7,17.213886,13.113032,4.3588986,1.0,,8.105648,9.329923537566,54,2.7,51.3,,0.11,,11.769028,16.003922,1.0
54,8.501425999999999,1100,38.425946950912476,12.997088,13.756363,0.9999996999999999,0.9523806999999999,17.213886,14.748072,-777.95526,2.6190495,17.213886,13.094683999999999,4.4721355,1.0,,8.124493,9.336618877302008,55,2.619047,52.38094,,0.11,,11.712735,15.822778,1.0
55,8.489903,1120,39.208042860031135,13.038252,13.662317999999999,0.9999996999999999,0.9545453000000002,17.213886,15.362919,-763.77216,2.5454564,17.213886,13.076665,4.582576,1.0,,8.141103,9.324225003115602,56,2.545454,53.454536,,0.11,,11.664736,15.653858,1.0
56,8.578444500000002,1140,40.12347054481506,13.099015,13.573129000000002,0.9999996999999999,0.95652163,17.213886,16.559395000000002,-750.0663,2.478262,17.213886,13.058966,4.690416,1.0,,8.160117999999999,9.421009687921641,57,2.4782596000000003,54.52173199999999,,0.11,,11.624072,15.500144,1.0
57,8.5468445,1160,41.0420753955841,13.1211405,13.486467999999999,0.9999996999999999,0.9583333,17.213886,14.437346,-736.86993,2.4166687000000002,17.213886,13.041574,4.7958317,1.0,,8.176231,9.388208931962184,58,2.4166665000000003,55.58333199999999,,0.11,,11.589926,15.354918,1.0
58,8.557134,1180,41.95828247070313,13.189147,13.402921,0.9999996999999999,0.96000004,17.213886,17.186113,-724.0748,2.3600001,17.213886,13.024479,4.8989797,1.0,,8.191469,9.397404396967199,59,2.3600001,56.640003,,0.11,,11.561592,15.219007999999999,1.0
59,8.539889,1200,42.890217304229736,13.234709,13.32187,0.9999996999999999,0.9615386999999999,17.213886,15.973097000000001,-711.7267,2.3076932,17.213886,13.007672,5.0,1.0,,8.204871,9.37703084448774,60,2.3076932,57.692319999999995,,0.11,,11.538464999999999,15.0904255,1.0
60,8.550642,1220,43.662227392196655,13.180148,13.243651999999999,0.9999996999999999,0.9629628,17.213886,9.954781,-699.8825,2.259261,17.213886,12.991142,5.0990195,1.0,,8.217674,9.390521301309187,61,2.2592587,58.740730000000006,,0.11,,11.520005000000001,14.969516,1.0
61,8.550971,1240,44.351834535598755,13.140095,13.167964999999999,0.9999996999999999,0.9642854999999999,17.213886,10.743164,-688.408,2.214287,17.213886,12.974882000000001,5.196152,1.0,,8.229577,9.392933666387963,62,2.214285,59.7857,,0.11,,11.505764,14.855205999999999,1.0
62,8.490867,1260,45.16184949874878,13.21301,13.093725,0.9999996999999999,0.9655171999999999,17.213886,17.778323999999998,-677.1864,2.1724157,17.213886,12.958881,5.2915025,1.0,,8.238588,9.325830949569248,63,2.1724136,60.827583,,0.11,,11.495333,14.744826000000002,1.0
63,8.4779415,1280,46.06884622573853,13.231056,13.021603,0.9999996999999999,0.9666667,17.213886,14.410920999999998,-666.3683,2.1333354,17.213886,12.943133,5.3851643,1.0,,8.246568,9.312396454947985,64,2.1333332,61.86666999999999,,0.11,,11.488353,14.639645000000002,1.0
64,8.563143,1300,47.42649698257446,13.150154,12.9530115,0.9999996999999999,0.9677421,17.213886,8.013755999999999,-655.9818,2.0967748,17.213886,12.927629,5.4772253,1.0,,8.256782000000001,9.401882881150154,65,2.0967748,62.903236,,0.11,,11.484508,14.542404000000001,1.0
65,8.5793915,1320,48.496990442276,13.125566000000001,12.8867445,0.9999996999999999,0.9687501000000001,17.213886,11.567281,-645.85645,2.0625002,17.213886,12.912362,5.5677642999999994,1.0,,8.266862,9.422033055016806,66,2.0625002,63.937507999999994,,0.11,,11.483516,14.450273000000001,1.0
66,8.5112095,1340,49.486058712005615,13.181976,12.821439,0.9999996999999999,0.96969694,17.213886,16.943596,-635.9533,2.0303032,17.213886,12.897324000000001,5.6568537,1.0,,8.274266,9.347591350839783,67,2.0303032,64.969696,,0.11,,11.485128999999999,14.360294,1.0
67,8.482249000000001,1360,50.317275524139404,13.225307999999998,12.757627000000001,0.9999996999999999,0.97058845,17.213886,16.165926000000002,-626.3531,2.0000009999999997,17.213886,12.882508999999999,5.7445626,1.0,,8.280385,9.31401508154816,68,2.0000009999999997,66.000015,,0.11,,11.489128,14.273491,1.0
68,8.543502,1380,50.9428141117096,13.270475,12.696552,0.9999996999999999,0.9714287,17.213886,16.377941,-617.0284,1.9714289,17.213886,12.86791,5.830952,1.0,,8.287901,9.382459837362012,69,1.9714289,67.02858,,0.11,,11.495306,14.192215,1.0
69,8.489258,1400,52.13992428779602,13.308162,12.636449,0.9999996999999999,0.97222215,17.213886,15.943478,-607.97644,1.944446,17.213886,12.853521,5.9160794999999995,1.0,,8.293493,9.322872533715078,70,1.9444441000000003,68.05555,,0.11,,11.503488,14.112848999999999,1.0
70,8.54802,1420,53.0524275302887,13.252172,12.578864,0.9999996999999999,0.97297305,17.213886,9.366897,-599.2722,1.9189208999999998,17.213886,12.839336,6.0000005,1.0,,8.300373,9.386227418682306,71,1.9189189999999998,69.081085,,0.11,,11.513514,14.038335,1.0
71,8.549341,1440,53.84883165359497,13.309476,12.522899,0.9999996999999999,0.9736841999999999,17.213886,17.411016,-590.69836,1.894737,17.213886,12.825351,6.0827622,1.0,,8.306925,9.388498491383864,72,1.894737,70.10526,,0.11,,11.525235,13.966816,1.0
72,8.542653999999999,1460,55.07868027687073,13.324623999999998,12.468375,0.9999996999999999,0.974359,17.213886,14.4473095,-582.4001,1.8717967,17.213886,12.811557,6.164414,1.0,,8.312969,9.380860199001544,73,1.8717949,71.128204,,0.11,,11.538519,13.897891,1.0
73,8.484997,1480,55.71892786026001,13.350802,12.414546000000001,0.9999996999999999,0.97500014,17.213886,15.292898000000001,-574.3148,1.8500019,17.213886,12.797952,6.244998000000001,1.0,,8.317269999999999,9.321391145417808,74,1.8500001,72.15001,,0.11,,11.553247,13.830126000000002,1.0
74,8.500132,1500,56.190383195877075,13.406692000000001,12.362353,0.9999996999999999,0.9756097,17.213886,17.572842,-566.415,1.8292685000000002,17.213886,12.784529,6.324555,1.0,,8.32173,9.336416197452387,75,1.8292685000000002,73.17073,,0.11,,11.569309,13.765239000000001,1.0
75,8.524883,1520,57.004273414611816,13.388376999999998,12.311860000000001,0.9999996999999999,0.97619027,17.213886,12.044323,-558.79584,1.8095249,17.213886,12.771283,6.403124,1.0,,8.326566,9.36334710512686,76,1.8095231,74.19046,,0.11,,11.586604,13.70328,1.0
76,8.521085000000001,1540,57.96439743041992,13.468303,12.262628999999999,0.9999996999999999,0.97674423,17.213886,19.571308,-551.2769999999999,1.7906978,17.213886,12.758211,6.480741,1.0,,8.33109,9.361543894868095,77,1.7906978,75.209305,,0.11,,11.605047,13.643410000000001,1.0
77,8.527047999999999,1560,58.96972608566284,13.448117000000002,12.214737,0.9999996999999999,0.9772728,17.213886,11.921818,-544.0492,1.7727292000000001,17.213886,12.745308,6.557439,1.0,,8.335545,9.366875711909666,78,1.7727258000000001,76.22728000000001,,0.11,,11.624551,13.585729999999998,1.0
78,8.521949000000001,1580,59.611544609069824,13.435220000000001,12.167994,0.9999996999999999,0.977778,17.213886,12.456605999999999,-536.9977,1.7555568,17.213886,12.732569,6.63325,1.0,,8.339687,9.358767467812973,79,1.7555551999999999,77.24446,,0.11,,11.64504,13.529869,1.0
79,8.5172205,1600,60.23835825920105,13.467207,12.122358,0.9999996999999999,0.9782608,17.213886,16.020842000000002,-530.078,1.7391328999999998,17.213886,12.71999,6.7082043,1.0,,8.343544,9.35267204570478,80,1.7391297,78.260864,,0.11,,11.66644,13.475732999999998,1.0
80,8.547608,1620,61.26949501037598,13.54379,12.078225999999999,0.9999996999999999,0.9787234,17.213886,19.696527,-523.28394,1.7234049999999999,17.213886,12.707567,6.782329600000001,1.0,,8.347888000000001,9.388533853821064,81,1.7234018,79.276596,,0.11,,11.688697,13.423986,1.0
81,8.509411,1640,62.504090785980225,13.586648,12.034703,0.9999996999999999,0.97916675,17.213886,17.083424,-516.6876,1.708334,17.213886,12.695297,6.8556550000000005,1.0,,8.351253,9.346866026959963,82,1.708334,80.29167,,0.11,,11.711742999999998,13.373057999999999,1.0
82,8.52554,1660,63.80835771560669,13.602070000000001,11.992424,0.9999996999999999,0.97959185,17.213886,14.891515,-510.27667,1.6938793999999997,17.213886,12.683176,6.928203,1.0,,8.354809,9.362334918804127,83,1.6938778,81.30611999999999,,0.11,,11.735528,13.324029999999999,1.0
83,8.532536,1680,64.8767650127411,13.659885999999998,11.951236,0.9999996999999999,0.98,17.213886,18.483074,-503.97574000000003,1.680002,17.213886,12.6712,7.0,1.0,,8.358363,9.373217707193456,84,1.680002,82.32,,0.11,,11.76,13.276617000000002,1.0
84,8.503725,1700,65.74651789665222,13.6984005,11.910675999999999,0.9999996999999999,0.9803923000000001,17.213886,16.957160000000002,-497.8411,1.6666675,17.213886,12.659366,7.0710683,1.0,,8.361215,9.33873266962569,85,1.6666675,83.33334,,0.11,,11.785113,13.230037,1.0
85,8.493508,1720,66.7209005355835,13.740172,11.870942,0.9999996999999999,0.98076916,17.213886,17.314188,-491.84506,1.6538488000000002,17.213886,12.647669,7.141427999999999,1.0,,8.363757000000001,9.328050442484995,86,1.6538455,84.34614599999999,,0.11,,11.810823,13.184610000000001,1.0
86,8.506594,1740,67.46645474433899,13.751885000000001,11.832272,0.9999996999999999,0.98113215,17.213886,14.782051999999998,-486.01608,1.6415106,17.213886,12.636108,7.211103,1.0,,8.366454,9.342062479059637,87,1.641509,85.3585,,0.11,,11.837093,13.140726,1.0
87,8.544209,1760,67.95634531974792,13.821829999999999,11.794907,0.9999996999999999,0.9814815,17.213886,19.929207,-480.2612,1.6296312,17.213886,12.62468,7.2801094,1.0,,8.369745,9.383614053191893,88,1.6296281000000001,86.37037,,0.11,,11.863883,13.098764,1.0
88,8.502321,1780,68.83035445213318,13.861360000000001,11.757912,0.9999996999999999,0.9818180000000001,17.213886,17.361843,-474.6645,1.6181834,17.213886,12.613380000000001,7.3484683,1.0,,8.372155000000001,9.338393543343157,89,1.6181834,87.381805,,0.11,,11.891159,13.057182000000001,1.0
89,8.526437,1800,70.31786251068115,13.901654999999998,11.722005000000001,0.9999996999999999,0.98214287,17.213886,17.509382000000002,-469.1906,1.6071440000000001,17.213886,12.602207,7.4161983,1.0,,8.37491,9.364693088189052,90,1.6071440000000001,88.39286,,0.11,,11.918891,13.017151,1.0
90,8.547937,1820,71.81928563117981,13.932468,11.687127,0.9999996999999999,0.9824560999999999,17.213886,16.726585,-463.84573,1.5964935,17.213886,12.591157,7.483314999999999,1.0,,8.377946000000001,9.389451909921776,91,1.5964905,89.4035,,0.11,,11.947045,12.97855,1.0
91,8.543307,1840,73.28458428382874,13.979442,11.652954,0.9999996999999999,0.98275864,17.213886,18.274641,-458.60028,1.5862086000000002,17.213886,12.580228,7.549834700000001,1.0,,8.380797,9.382782840434556,92,1.586207,90.413795,,0.11,,11.975599,12.940866,1.0
92,8.558261,1860,74.83297204971312,14.037873999999999,11.619678500000001,0.9999996999999999,0.9830508,17.213886,19.433922,-453.45523,1.5762725,17.213886,12.569417,7.615773,1.0,,8.383805,9.400747725317618,93,1.5762694,91.42373,,0.11,,12.004522999999999,12.904392999999999,1.0
93,8.512880000000001,1880,76.18851089477539,14.058688,11.586628,0.9999996999999999,0.98333335,17.213886,16.014257,-448.45612,1.566669,17.213886,12.558722,7.6811466,1.0,,8.385955000000001,9.350817821470956,94,1.566669,92.433334,,0.11,,12.033793,12.868069,1.0
94,8.476192,1900,76.78664660453795,14.056988,11.553885000000001,0.9999996999999999,0.9836065,17.213886,13.916525,-443.58437999999995,1.5573795,17.213886,12.54814,7.745967,1.0,,8.387435,9.310123791594226,95,1.5573780000000002,93.44261999999999,,0.11,,12.06339,12.832041,1.0
