,IWNorm2,IWMean,TimestepsSoFar,ReturnMin,IWNorm1,URet,IWMax,IWMin,Bound,ReturnStepMax,Iteration,ReturnLastEpisode,SqrtESSClassic,IWLastEpisode,LQGsigma,ReturnAbsMax,ReturnMean,ReturnMax,LQGmu1,target_sum_log_mean,DenMISELogLast,IWFirstEpisode,TimeElapsed,MISE,DenMISELogFirst,DenMISEMeanLog,LQGmu01
17,0.014759764,0.001709759,360,,0.030775662999999998,18.86362547310187,0.009229702,,0.86039925,0.9999905000000001,18,17.084908,2.0851054,7.576301999999999e-06,0.11,17.240845,16.458275,17.240845,-0.944,-218.84633,17.166610000000002,,58.88992381095886,0.029376443,12.531747,14.525885999999998,-0.175
18,15.228987,0.80805606,380,,15.3530655,18.91100138883193,15.228873000000002,,15.562551500000001,0.9999905000000001,19,17.131832,1.0081476,15.228873000000002,0.11,17.240845,16.493727,17.240845,-0.932,-201.74321,12.09733,,61.28407406806946,13.843785,12.477679,14.346932999999998,-0.166
19,37.279379999999996,1.9341452000000001,400,,38.682903,18.86206265954821,37.252167,,34.72742,0.9999905000000001,20,17.089983,1.0376488000000001,37.252167,0.11,17.240845,16.523539000000003,17.240845,-0.955,-200.233,14.505829,,64.16213536262511,33.057520000000004,12.426387,14.335909,-0.186
20,13.322367999999999,0.8484519,420,,17.81749,18.854710015307948,12.765854,,15.79669,0.9999905000000001,21,17.077114,1.3374116000000003,3.4703486000000003,0.11,17.240845,16.5499,17.240845,-0.954,-189.4352,16.248972,,69.10885262489319,14.501076000000001,12.377596,14.433913,-0.185
21,16.265142,1.3129496999999999,440,,28.884891999999997,18.889000160182167,10.3335495,,23.43655,0.9999905000000001,22,17.111912,1.7758770000000001,7.777472500000001,0.11,17.240845,16.575445000000002,17.240845,-0.927,-170.4271,13.953823000000002,,72.95823955535889,22.460823,12.331077,14.399526999999999,-0.162
22,15.457532,1.2912152,460,,29.697947999999997,18.935340369655712,11.988945,,23.010048,0.9999905000000001,23,17.155405,1.9212607,5.3590374,0.11,17.240845,16.600662,17.240845,-0.905,-156.0697,12.629497,,76.31040120124817,22.108156,12.286625,14.327851,-0.149
23,2.8687742000000003,0.2761425,480,,6.62742,18.96827809472179,1.7800866000000002,,5.489166,0.9999905000000001,24,17.189329999999998,2.3101922999999998,4.8846255e-10,0.11,17.240845,16.625189000000002,17.240845,-0.584,-86.16450999999999,18.080915,,79.27631735801697,4.7391114000000005,12.244064999999999,14.489797,-0.067
24,33.275158000000005,1.5254742000000001,500,,38.136856,18.97512961376679,33.203712,,27.735167999999998,0.9999905000000001,25,17.194295999999998,1.1461059,33.203712,0.11,17.240845,16.647953,17.240845,-0.571,-79.82366999999999,10.403615,,80.67254090309144,26.223292999999998,12.203242999999999,14.297932000000001,-0.065
25,28.330849,1.5603473,520,,40.56903,18.91466070327649,25.678795,,28.008916999999997,0.9999905000000001,26,17.135563,1.4319737,11.8889885,0.11,17.240845,16.666706,17.240845,-0.551,-72.53209,17.337566,,83.35204291343689,26.798859999999998,12.164022000000001,14.417079999999999,-0.062
26,27.864742,1.7471256999999998,540,,47.172394,18.923438029657273,21.404037,,31.01463,0.9999985999999998,27,17.143810000000002,1.6929061,15.549894,0.11,17.240845,16.684378,17.240845,-0.526,-65.23173,13.68065,,86.62060213088989,29.991081,12.126282000000002,14.397077,-0.058
27,5.291505e-10,4.4345917e-17,560,,2.8000013e-09,18.87018449910752,1.1815692e-15,,0.32746273,0.9999985999999998,28,17.091253,5.291503,,0.11,17.240845,16.69891,17.240845,0.018,-127.71291000000001,13.7528305,5.867916999999999e-17,90.90201187133788,6.983664e-16,12.089914,14.388057,0.002
28,5.385169e-10,7.164431999999999e-17,580,,2.9000019999999997e-09,11.738925702076807,1.2237682e-15,,0.32176736,0.9999985999999998,29,10.747378,5.3851643,7.916538e-16,0.11,17.240845,16.493685,17.240845,0.018,-124.94179,-12.577637,6.077486e-17,94.42332911491394,9.917526999999999e-16,12.054822999999999,13.424323999999999,0.002
29,15.268267999999999,0.50894225,600,,15.268267999999999,10.16776038108323,15.268267999999999,,6.441412000000001,0.9999985999999998,30,9.25182,1.0,15.268267999999999,0.11,17.240845,16.252289,17.240845,0.017,-119.436295,13.795317,1.2622915e-16,97.14435839653015,4.708642,12.020922,13.403917999999999,0.002
30,35.117416,1.2691885,620,,39.344845,11.015257166041069,34.825386,,14.174934,0.9999985999999998,31,10.040531,1.1203798,34.825386,0.11,17.240845,16.051907999999997,17.240845,0.025,-121.62894399999999,3.3961694,4.0856781999999997e-19,98.86910915374756,12.628343,11.9881315,13.062627,0.003
31,15.824082999999998,1.2208350000000001,640,,39.066720000000004,10.323108191148078,10.07933,,19.591042,0.9999985999999998,32,9.408436,2.4688141,,0.11,17.240845,15.844301000000002,17.240845,-0.09,-67.6601,15.678870000000002,5.476145,101.26986789703369,18.889177,11.956383,13.141413,-0.009
32,35.835663000000004,1.8325405,660,,60.473835,16.967006915607673,33.68553,,29.195875,0.9999985999999998,33,15.324198,1.6875322,33.68553,0.11,17.240845,15.828541,17.240845,-0.082,-66.36899,-2.9810681,3.6463265,103.69236874580385,28.169067,12.08358,12.656796,-0.008
33,3.2380812000000003,0.20401178,680,,6.9364004,16.538664146113888,1.7858391,,4.020505,0.9999985999999998,34,14.913904,2.1421330000000003,0.0066571427,0.11,17.240845,15.801639999999999,17.240845,-0.124,-63.473544999999994,15.374281,0.28095445,105.648432970047,3.2116057999999996,12.158532000000001,12.750537,-0.012
34,9.28058,0.711292,700,,24.895222,17.56616335412156,4.248956,,11.823119,0.9999985999999998,35,15.860968,2.6825072999999997,4.178306,0.11,17.240845,15.803334,17.240845,-0.111,-60.561969999999995,11.296382000000001,1.7779981,109.53561568260193,11.177168,12.137774,12.686534,-0.011
35,14.531004000000001,1.2589219999999999,720,,45.32119,17.81980372441842,6.428275599999999,,19.976793,0.9999985999999998,36,16.086073000000003,3.1189303,0.79733795,0.11,17.240845,15.811188000000001,17.240845,-0.091,-58.91369,12.5019045,4.536023,114.12092542648315,19.421228,12.159155,12.672865,-0.009
36,25.974287,1.7121235000000001,740,,63.34856800000001,16.872234405629133,15.937714000000001,,26.892870000000002,0.9999985999999998,37,15.220248000000002,2.4388955,15.847382000000001,0.11,17.240845,15.795216,17.240845,-0.083,-57.823130000000006,7.3724039999999995,3.124212,117.77624487876892,26.182396,12.250428,12.534965,-0.008
37,10.125981,0.8002231,760,,30.408478000000002,17.052842117766506,4.771306500000001,,13.176526,0.9999985999999998,38,15.37033,3.0030153,1.8499313999999998,0.11,17.240845,15.784035000000001,17.240845,-0.109,-54.88731800000001,13.192336,1.7759409,121.0097029209137,12.599516,12.304822,12.566098,-0.011
38,17.991503,1.3372196,780,,52.151565999999995,17.85468928346444,9.51746,,21.093483,0.9999985999999998,39,16.135607,2.8986776,0.36533976,0.11,17.240845,15.79305,17.240845,-0.084,-53.960964000000004,14.9941635,3.1782935,124.18174886703493,20.495703,12.324523,12.622710000000001,-0.008
39,30.16478,1.4269834,800,,57.079333999999996,17.831909911403773,21.042397,,22.704594,0.9999985999999998,40,16.117134,1.892251,0.15531796,0.11,17.240845,15.801151999999998,17.240845,-0.073,-53.695152,15.745807000000001,1.2216401000000001,128.5114996433258,21.788876000000002,12.377549,12.707173,-0.007
40,54.735226000000004,2.2388496,820,,91.79283000000001,16.096991065242488,49.74054,,34.34113,0.9999985999999998,41,14.548256,1.6770339,49.74054,0.11,17.240845,15.770595000000002,17.240845,-0.07,-52.59279300000001,10.537469,0.80340683,132.63895773887634,33.307896,12.38294,12.659699,-0.007
41,55.628809999999994,2.0106633,840,,84.44785,16.314267913261475,52.976463,,30.860409000000004,0.9999985999999998,42,14.723317999999999,1.5180596000000002,5.4795403,0.11,17.240845,15.745657999999999,17.240845,-0.062,-52.626006999999994,7.106737,0.235585,136.07603669166565,29.718971000000003,12.378248,12.544314,-0.006
42,34.81993,1.6661240000000002,860,,71.64333,15.41235883778699,23.99103,,25.13833,0.9999985999999998,43,13.88657,2.057538,21.055023000000002,0.11,17.240845,15.702423999999999,17.240845,-0.062,-51.070595000000004,11.243107,0.23968731,140.06413316726685,24.296173,12.3603115,12.525841999999999,-0.006
43,24.994664999999998,1.383192,880,,60.860443000000004,16.238841650943662,14.873671,,20.978964,0.9999985999999998,44,14.643841,2.4349372000000002,7.463974,0.11,17.240845,15.678364000000002,17.240845,-0.063,-49.421017,12.546508,0.28039902,144.25411868095395,20.267336,12.342880000000001,12.535981,-0.006
44,16.329329,1.1780375,900,,53.01169,16.853674682632896,6.9398729999999995,,18.148582,0.9999985999999998,45,15.204619000000001,3.2464097,5.1976457,0.11,17.240845,15.667838,17.240845,-0.072,-46.39335,12.913519,1.1607795,146.99230837821958,17.614832,12.32676,12.550089999999999,-0.007
45,19.841976000000003,0.9896796,920,,45.525259999999996,17.12705689590708,13.772515,,15.225922,0.9999985999999998,46,15.455504999999999,2.2943914,0.23153281,0.11,17.240845,15.663221,17.240845,-0.059,-47.458126,19.727102,0.12665421,151.95997166633606,14.470702,12.330249,12.7088995,-0.006
46,29.764803000000004,1.2641605,940,,59.415546,16.435481986710187,20.02082,,22.55218,0.9999985999999998,47,14.855357999999999,1.996168,,0.11,17.240845,15.646032,17.240845,-0.529,-206.51218,11.318552,,156.96369242668155,21.684132,12.311492999999999,12.677612,-0.059
47,42.052986,1.7177702000000001,960,,82.45297,18.444571678219578,33.09553,,30.021373999999998,0.9999985999999998,48,16.674823999999997,1.9606924,33.09553,0.11,17.240845,15.667466000000001,17.240845,-0.505,-194.14891,-9.583567,,162.299560546875,29.137619,12.29044,12.21616,-0.056
48,49.412009999999995,1.9034069,980,,93.26694,18.89966042003913,42.82935,,33.141197,0.9999985999999998,49,17.119223,1.8875358,15.667475,0.11,17.240845,15.697094,17.240845,-0.477,-179.44511,16.090588,,167.3826749324799,32.22319,12.26982,12.304252,-0.052
49,58.427067,2.2739827999999997,1000,,113.69913999999999,18.852915364849576,44.078309999999995,,39.494675,0.9999985999999998,50,17.074778,1.9460012,44.078309999999995,0.11,17.240845,15.724648,17.240845,-0.459,-169.11977,13.871073999999998,,171.55984687805176,38.604248,12.249618,12.346789999999999,-0.05
50,29.035007,0.7602633000000001,1020,,38.77343,18.852660916107972,26.808186,,14.069021,0.9999985999999998,51,17.073261,1.3354027,0.45901465,0.11,17.240845,15.751091,17.240845,-0.34,-118.66778000000001,16.673265,,176.3019232749939,12.771458,12.229814999999999,12.447659,-0.035
51,52.548607,1.8858979,1040,,98.06669000000001,18.790304557128426,31.378984000000003,,32.874621999999995,0.9999985999999998,52,17.014162,1.8662091,31.378984000000003,0.11,17.240845,15.775381,17.240845,-0.383,-133.29831000000001,13.350954000000002,,180.5198471546173,31.946127,12.210397,12.458217,-0.04
52,30.202796999999997,1.4391798999999998,1060,,76.276535,18.70565203677633,20.533321,,25.145988,0.9999985999999998,53,16.930588,2.5254790000000003,9.526414,0.11,17.240845,15.797176,17.240845,-0.431,-148.4702,16.32871,,185.536851644516,24.459873,12.191348,12.541112,-0.046
53,32.782726000000004,1.3583848,1080,,73.35278000000001,18.74587772085547,19.764826,,23.80096,0.9999985999999998,54,16.971054000000002,2.2375437999999996,15.410120000000001,0.11,17.240845,15.818914999999999,17.240845,-0.382,-127.28896999999999,12.091494,,190.28416776657104,23.026554,12.172656,12.538551,-0.04
54,15.644328,0.884753,1100,,48.661415000000005,18.8960540536636,7.5320907,,15.695583,0.9999985999999998,55,17.11634,3.1104830000000003,6.109267,0.11,17.240845,15.8425045,17.240845,-0.544,-179.1045,17.643856,,194.40402626991272,15.138508999999999,12.154307000000001,12.63526,-0.061
55,21.712917,1.2689302,1120,,71.06009,18.93658699869152,8.451614,,22.219355,0.9999985999999998,56,17.157146,3.2727103,7.467398599999999,0.11,17.240845,15.865981,17.240845,-0.502,-162.98691000000002,11.971439,,199.1777780056,21.689894,12.136289,12.620832,-0.055
56,16.046095,0.9653347,1140,,55.024080000000005,18.889504411193407,6.28815,,17.019838,0.9999985999999998,57,17.109566,3.4291258,5.904737,0.11,17.240845,15.887798000000002,17.240845,-0.533,-169.16173,17.120932,,203.85510420799253,16.514528,12.118589,12.703438,-0.059
57,22.098593,1.3814051999999999,1160,,80.12150600000001,18.83810334838355,8.402334,,24.069001999999998,0.9999985999999998,58,17.061432,3.6256385,6.0205145,0.11,17.240845,15.908032999999998,17.240845,-0.483,-151.01314,11.0052,,209.1995937824249,23.591082,12.101197,12.673066,-0.053
58,15.089832000000001,0.73384255,1180,,43.29671,18.890916483467194,8.617764999999999,,12.281838,0.9999985999999998,59,17.112791,2.869264,3.312817e-24,0.11,17.240845,15.928453,17.240845,-0.116,-41.60994,7.819013000000001,0.9769804,213.43653750419617,11.677931,12.084103,12.596257000000001,-0.012
59,262.17285,4.383397,1200,,263.0038,18.527650731907446,262.17212,,75.21418,0.9999985999999998,60,16.76696,1.0031695,262.17212,0.11,17.240845,15.942429,17.240845,-0.158,-44.128544,1.2848241000000002,5.1108764e-05,217.279203414917,73.486885,12.083719,12.402928,-0.016
60,78.03684,1.811964,1220,,110.52981000000001,18.228754712421587,59.109885999999996,,31.317125,0.9999985999999998,61,16.47577,1.4163798,59.109885999999996,0.11,17.240845,15.951172,17.240845,-0.162,-43.675117,15.037958999999999,1.4779864e-05,223.17386794090268,30.093746000000003,12.06719,12.457646,-0.016
61,36.271877,1.0341927,1240,,64.11995,18.077690617423528,23.747185,,18.081741,0.9999985999999998,62,16.337967000000003,1.7677593,16.062223,0.11,17.240845,15.957410000000001,17.240845,-0.151,-41.174170000000004,16.621696,0.00042828528,229.99398469924927,17.101534,12.050930000000001,12.529655,-0.015
62,51.006927000000005,1.3400244,1260,,84.42153,18.01473777625563,42.156634999999994,,23.107122,0.9999985999999998,63,16.281952,1.6550993999999999,2.0172987,0.11,17.240845,15.962562,17.240845,-0.173,-43.76198,11.997693,2.1805923999999998e-07,236.3895947933197,22.060194,12.034937,12.519665,-0.018
63,34.52619,1.013752,1280,,64.88013000000001,18.240167872819352,26.926061999999998,,17.6152,0.9999985999999998,64,16.492126000000003,1.8791567999999998,12.471596,0.11,17.240845,15.970837,17.240845,-0.18,-44.219223,13.065374,1.3039768999999999e-08,241.17514657974243,16.6931,12.019189,12.529838999999999,-0.018
64,34.485523,1.2190446000000001,1300,,79.2379,18.039170686112932,17.278229,,20.80935,0.9999985999999998,65,16.301792000000003,2.297715,17.246456,0.11,17.240845,15.975926999999999,17.240845,-0.171,-41.48621,9.767723,6.3799615e-07,245.6608638763428,20.055222,12.003684,12.485828,-0.017
65,13.223324,0.43741786,1320,,28.86958,18.13077009509485,9.1052475,,7.968119000000001,0.9999985999999998,66,16.395937,2.1832316,4.3520703,0.11,17.240845,15.982292000000001,17.240845,-0.198,-46.351166,17.305502,4.7519055e-12,251.8485305309296,7.174447,11.988417,12.560445,-0.02
66,8.185353e-10,,1340,,6.7000000000000004e-09,18.326295736270765,,,0.21169157,0.9999985999999998,67,16.571704999999998,8.185352,,0.11,17.240845,15.991087,17.240845,0.316,-427.48795,16.559238,,255.4402811527252,,11.973379,12.611564,0.033
67,8.2462115e-10,6.198171e-23,1360,,6.8000000000000005e-09,9.655246187958914,4.2147562e-21,,0.21012925,0.9999985999999998,68,8.80211,8.246211,4.2147562e-21,0.11,17.240845,15.885368,17.240845,0.316,-422.0888,-13.429848000000002,,260.9506371021271,5.455698e-22,11.958563999999999,12.2140045,0.033
68,8.3074325e-10,9.698564499999999e-15,1380,,6.9006694e-09,9.53444792349761,6.692009699999999e-13,,0.20860109,0.9999985999999998,69,8.6831,8.306621,6.692009699999999e-13,0.11,17.240845,15.780988,17.240845,0.195,-278.84912,10.475406,,264.99739575386053,8.421360000000001e-14,11.943964999999999,12.17442,0.02
69,127.01218999999999,1.8144599,1400,,127.01218999999999,9.667255857884827,127.01218999999999,,17.699165,0.9999985999999998,70,8.799531,1.0,127.01218999999999,0.11,17.240845,15.681253,17.240845,0.198,-277.94318,5.6422663,,269.72284603118896,15.966395,11.929577,12.06692,0.02
70,107.712746,1.9798659,1420,,140.57048,9.706924015063002,99.6281,,18.772517999999998,0.9999985999999998,71,8.839216,1.3050496999999999,40.942383,0.11,17.240845,15.584886,17.240845,0.202,-278.7339,11.304466,,276.11075615882874,17.444777,11.915392,12.056771000000001,0.021
71,113.083,2.0764532,1440,,149.50462,9.714436980629712,109.472404,,19.605824,0.9999985999999998,72,8.844168,1.3220787,18.950994,0.11,17.240845,15.491265,17.240845,0.21,-282.9678,18.779264,,282.64714288711554,18.295182999999998,11.901405,12.15485,0.021
72,75.47095,1.0960641000000002,1460,,80.01268,9.713285765039117,75.42114000000001,,11.281944000000001,0.9999985999999998,73,8.84475,1.0601785,1.0178053,0.11,17.240845,15.400217000000001,17.240845,0.227,-298.7837,12.337149,,288.71851158142084,9.647530999999999,11.887611999999999,12.163122999999999,0.023
73,36.199207,0.98717415,1480,,73.05089,9.66974498128816,20.639473000000002,,9.581273,0.9999985999999998,74,8.804152,2.0180244,6.366867500000001,0.11,17.240845,15.311079999999999,17.240845,0.2,-264.34872,10.501421,,296.03445267677307,8.722627000000001,11.874006,12.137675,0.02
74,52.973693999999995,1.1314319,1500,,84.8574,9.71196465259742,38.08455,,11.045866,0.9999985999999998,75,8.840758000000001,1.6018780000000001,2.2790508,0.11,17.240845,15.224808,17.240845,0.223,-285.27005,13.207329999999999,,301.54210042953486,9.964153999999999,11.860583,12.150495,0.023
75,121.828926,1.8880223999999999,1520,,143.4897,9.62829599706289,120.80585,,18.029411,0.9999985999999998,76,8.764069000000001,1.1777966,120.80585,0.11,17.240845,15.139798999999998,17.240845,0.238,-298.31354,12.920304,,307.2465097904205,16.558214000000003,11.847339,12.159947,0.024
76,0.00021934656000000002,2.8486554e-06,1540,,0.00021935417000000003,9.648088181726788,0.00021934646000000002,,1.7327346999999997,0.9999985999999998,77,8.78369,1.0000347,4.3095128e-19,0.11,17.240845,15.057253,17.240845,0.502,-519.4734,10.889588999999999,,313.271639585495,2.4735158000000002e-05,11.834267,12.146525,0.055
77,35.37832,0.4535682,1560,,35.37832,9.41132665244993,35.37832,,5.619731400000001,0.9999985999999998,78,8.569739,1.0,35.37832,0.11,17.240845,14.974079999999999,17.240845,0.759,-641.2924,15.891941000000001,,319.0349297523498,3.8869612,11.8213625,12.181806,0.099
78,28.912525,0.37502888,1580,,29.627281,9.35333245729442,28.907978000000004,,5.4500794,0.9999985999999998,79,8.517118,1.0247214,,0.11,17.240845,14.892346,17.240845,0.035,-136.75615,8.080705,1.4538488000000002e-22,325.0946915149689,3.7591124,11.808624,12.122049,0.004
79,9.727915,0.21698432,1600,,17.358746,10.05736523676686,8.521671000000001,,4.1361723,0.9999985999999998,80,9.153267,1.7844261000000001,,0.11,17.240845,14.820607,17.240845,-0.042,-153.60535,-13.592366,0.0024912248,330.95824933052063,3.1651203999999997,11.796045,11.79221,-0.004
80,123.83493999999999,1.551018,1620,,125.63245400000001,14.702523581347444,123.82941000000001,,22.275593,0.9999985999999998,81,13.241064000000001,1.0145154,123.82941000000001,0.11,17.240845,14.801105999999999,17.240845,-0.031,-145.93683000000001,9.527365,5.8970573999999996e-05,336.3660802841186,20.567616,11.783653,11.754572,-0.003
81,5.6791425,0.08452202,1640,,6.930805,14.802734661361015,5.6013474,,2.8536189999999997,0.9999985999999998,82,13.388287,1.2203964,,0.11,17.240845,14.783876999999999,17.240845,-0.282,-380.18793,10.611028999999998,7.3520155e-33,341.3664319515228,1.4337771000000001,11.771384,11.740089999999999,-0.029
82,30.066912,0.5242121,1660,,43.509605,17.99078284892761,28.746738,,10.087039,0.9999985999999998,83,16.238685999999998,1.4470927,1.6797989999999998e-07,0.11,17.240845,14.801404999999999,17.240845,-0.327,-412.9054,-3.3654413,,347.9391014575958,8.889625,11.759263,11.547111,-0.034
83,30.633265,1.2160066,1680,,102.14456,18.70655539425824,15.936649,,21.223860000000002,0.9999985999999998,84,16.935392,3.3344328,0.05485678,0.11,17.240845,14.82681,17.240845,-0.431,-470.58203,12.436843,,354.7977867126465,20.7042,11.747287,11.551463,-0.046
84,27.735502,1.200674,1700,,102.0573,18.90026586237559,12.009382,,20.936378,0.9999985999999998,85,17.121370000000002,3.6796629999999997,3.9224646,0.11,17.240845,14.853805,17.240845,-0.44,-469.35938,16.926453,,361.8157548904419,20.465473,11.735453,11.6165905,-0.047
85,27.467783,1.2563254,1720,,108.04398,18.782108578951174,8.528671000000001,,21.90757,0.9999985999999998,86,17.007187,3.9334803,1.0451603999999999,0.11,17.240845,14.878844,17.240845,-0.485,-482.63977,13.266264000000001,,367.4828085899353,21.467052,11.723757,11.637594,-0.053
86,26.501783000000003,1.2526004,1740,,108.97623999999999,18.853338406225493,8.601524000000001,,21.814144,0.9999985999999998,87,17.076889,4.1120343,6.919901400000001,0.11,17.240845,14.904109,17.240845,-0.475,-472.7897,12.530198,,373.83599257469183,21.392754,11.712195,11.650311,-0.052
87,28.141140000000004,1.2811815,1760,,112.74396999999999,18.888660872188165,11.513931,,22.279425,0.9999985999999998,88,17.1101,4.006375299999999,11.513931,0.11,17.240845,14.929177,17.240845,-0.441,-453.265,15.744888000000001,,381.64797735214233,21.846922,11.700766999999999,11.699274,-0.047
88,22.122343,1.0208882,1780,,90.859055,18.852457170960808,6.638551700000001,,17.876926,0.9999985999999998,89,17.074993,4.107117,2.2297647,0.11,17.240845,14.953287,17.240845,-0.508,-474.13333,14.810482,,388.46655201911926,17.455032,11.689467,11.736914,-0.056
89,31.399379999999997,1.0141549,1800,,91.27394,18.88222641497153,17.344265,,17.827023999999998,0.9999985999999998,90,17.103254,2.9068708,0.47495943,0.11,17.240845,14.977176,17.240845,-0.377,-410.87307999999996,16.425504999999998,,395.06273341178894,17.230929999999997,11.678294000000001,11.788975,-0.04
90,29.333541999999998,1.3130882,1820,,119.49103000000001,18.826696701945586,11.605532,,22.806257000000002,0.9999985999999998,91,17.049057,4.073529,11.605532,0.11,17.240845,14.999944000000001,17.240845,-0.427,-431.2767,11.844205,,403.76205348968506,22.380884,11.667244,11.789188000000001,-0.046
91,18.926268,0.8479869000000001,1840,,78.01479,18.802683724521998,6.605189,,14.925957999999998,0.9999985999999998,92,17.025489999999998,4.122038,0.2572404,0.11,17.240845,15.021962,17.240845,-0.527,-464.3969,15.252863,,409.4194951057434,14.50559,11.656315,11.829769,-0.059
