,IWNorm2,DenMISELogLast,MISE,ReturnMin,ReturnMean,ReturnLastEpisode,TimeElapsed,Iteration,Bound,IWLastEpisode,LQGmu1,DenMISEMeanLog,LQGmu01,DenMISELogFirst,IWNorm1,target_sum_log_mean,SqrtESSClassic,IWMax,ReturnStepMax,LQGsigma,IWMean,IWMin,ReturnAbsMax,URet,IWFirstEpisode,ReturnMax,TimestepsSoFar
13,4.015154,17.37968,17.118862,,16.478216,16.654835000000002,7.476726770401001,14,26.393515,1.0297813,-1.0,15.816014000000001,-0.999,15.963123000000001,14.448512,-21.17519,3.5984952000000003,1.2484168,0.99995995,0.11,1.0320365,,16.687397,18.37341208278935,,16.687397,280
14,4.1480174,18.221806,17.129611999999998,,16.48584,16.592577,7.965487003326416,15,26.066992000000003,1.1009004999999998,-1.0,15.978207000000001,-0.999,15.894131,15.489911,-18.539621,3.7342927,1.2470364999999999,0.99995995,0.11,1.0326607,,16.687397,18.30690783055124,,16.687397,300
15,4.253645,16.57369,17.043648,,16.492754,16.59646,8.283048868179321,16,25.679428,1.0120502,-1.0,16.017181,-0.999,15.829592000000002,16.43911,-16.342121,3.8647112999999997,1.2430469,0.99995995,0.11,1.0274444,,16.687397,18.310487689068086,,16.687397,320
16,4.3474092,18.031617999999998,16.9285,,16.498070000000002,16.583141,8.705089092254639,17,25.291815,0.97909206,-1.0,16.13707,-0.999,15.768968,17.348845999999998,-14.320162,3.9906172999999994,1.2365438999999998,0.99995995,0.11,1.0205203,,16.687397,18.28919918905438,,16.687397,340
17,4.458323,18.194860000000002,16.899829999999998,,16.500505,16.5419,9.171226501464844,18,25.012478,1.0588387,-1.0,16.252360999999997,-0.999,15.711808999999999,18.34119,-12.509867999999999,4.1139209999999995,1.2304808999999999,0.99995995,0.11,1.0189549999999998,,16.687397,18.25645549348593,,16.687397,360
18,4.566878,17.906387,16.878027,,16.505402,16.593538,9.564727544784548,19,24.761215,1.0565188,-1.0,16.340270999999998,-0.999,15.657742,19.334642000000002,-10.905499,4.233667400000001,1.224833,0.99995995,0.11,1.0176128,,16.687397,18.30850375302943,,16.687397,380
19,4.6768684,16.896437,16.873417,,16.5107,16.611342999999998,10.166672706604004,20,24.545532,1.0697518999999998,-1.0,16.36884,-0.999,15.606448,20.345045000000002,-9.511477000000001,4.3501425000000005,1.2198973999999998,0.99995995,0.11,1.0172522,,16.687397,18.320098206809217,,16.687397,400
20,4.7805467,16.915913,16.855423000000002,,16.515304999999998,16.607429999999997,10.860937356948853,21,24.332601999999998,1.0500158000000002,-1.0,16.395609,-0.999,15.557657999999998,21.33823,-8.250200999999999,4.4635544000000005,1.2152249,0.99995995,0.11,1.0161062,,16.687397,18.320389025010076,,16.687397,420
21,4.8954597,13.39112,16.885633,,16.520414000000002,16.627697,11.427476167678833,22,24.18229,1.1062248,-1.0,16.259682,-0.999,15.511138,22.39176,-7.261425999999999,4.5739849999999995,1.2116582,0.99995995,0.11,1.0178072,,16.687397,18.34022000666353,,16.687397,440
22,5.0277724,7.873564699999999,16.976515,,16.525576,16.639147,11.912655115127563,23,24.107254,1.1859121000000001,-1.0,15.895760000000001,-0.999,15.466686,23.532047,-6.595288,4.6804122999999995,1.2110506,0.99995995,0.11,1.0231324,,16.687397,18.350549193131272,,16.687397,460
23,5.138637,17.644854000000002,17.006378,,16.533085,16.705795000000002,12.483174800872805,24,23.988243,1.0991108,-1.0,15.969516,-0.999,15.424126999999999,24.590857999999997,-5.580362999999999,4.7854824,1.2111823999999998,0.99999946,0.11,1.0246190999999998,,16.705795000000002,18.428799605725867,,16.705795000000002,480
24,5.2237306,18.70934,16.947664000000003,,16.531433,16.491792999999998,13.379264116287231,25,23.783173,0.9860638,-1.0,16.080015,-0.999,15.383304999999998,25.533314,-4.6084843,4.887946,1.2096493000000001,0.99999946,0.11,1.0213325,,16.705795000000002,18.20017899013513,,16.705795000000002,500
25,5.315937,16.889732000000002,16.925183999999998,,16.53319,16.577074,14.2796790599823,26,23.622432999999997,1.0323536,-1.0,16.111912,-0.999,15.344084,26.520432,-3.7798262,4.9888535,1.2078303,0.99999946,0.11,1.0200166,,16.705795000000002,18.28815414330632,,16.705795000000002,520
26,5.4078817,20.441048000000002,16.908558,,16.534761,16.575645,15.10884165763855,27,23.475504,1.0384619000000002,-1.0,16.272932,-0.999,15.306344000000001,27.514453999999997,-2.8808696,5.087843,1.2058852,0.99999946,0.11,1.0190538,,16.705795000000002,18.28527387415195,,16.705795000000002,540
27,5.499675,16.14684,16.901135999999997,,16.539762,16.674788,16.060946226119995,28,23.34504,1.0446283,-1.0,16.269056,-0.999,15.269976000000002,28.515774,-2.199318,5.184993,1.2039341000000001,0.99999946,0.11,1.0184205,,16.705795000000002,18.39240359770573,,16.705795000000002,560
28,5.617107,18.906927,16.970072000000002,,16.542486,16.618761,16.862071514129642,29,23.299167999999998,1.1745497,-1.0,16.360607,-0.999,15.234884,29.652965999999996,-1.4654688999999999,5.279046,1.203833,0.99999946,0.11,1.022516,,16.705795000000002,18.33763193434329,,16.705795000000002,580
29,5.736545,10.799069,17.046885,,16.545834,16.642889999999998,17.196797132492065,30,23.267633,1.1875781,-1.0,16.175924,-0.999,15.200982999999999,30.810935999999998,-1.0501505,5.3709917,1.2052827,0.99999946,0.11,1.0270312,,16.705795000000002,18.352619790191945,,16.705795000000002,600
30,5.816285,10.598692999999999,17.011112,,16.548073000000002,16.615195999999997,17.59501576423645,31,23.127914,0.9904226,-1.0,15.996834,-0.999,15.168192999999999,31.770088,-0.6738649999999999,5.4622645,1.2056782,0.99999946,0.11,1.0248415000000002,,16.705795000000002,18.331002478820547,,16.705795000000002,620
31,5.901066,15.050672,16.99355,,16.547477999999998,16.529041,18.189707040786747,32,23.011004999999997,1.0288831,-1.0,15.967998499999998,-0.999,15.136445000000002,32.765343,-0.18094063,5.552445,1.2056874,0.99999946,0.11,1.023917,,16.705795000000002,18.23472080055049,,16.705795000000002,640
32,6.017788400000001,17.267973,17.067593,,16.548489,16.580906,18.752596616744995,33,22.992119,1.1994714,-1.0,16.008078,-0.999,15.105673000000001,33.937546000000005,0.35401869999999996,5.639538,1.2084363999999999,0.99999946,0.11,1.0284103999999998,,16.705795000000002,18.29963915295884,,16.705795000000002,660
33,6.09969,18.583057,17.051031,,16.550516000000002,16.617432,19.576566219329838,34,22.885456,1.0202991,-1.0,16.084606,-0.999,15.075820000000002,34.930659999999996,0.8915513,5.726629,1.2110726,0.99999946,0.11,1.0273724,,16.705795000000002,18.330499517639176,,16.705795000000002,680
34,6.1777644,18.782839000000003,17.027386,,16.551855,16.597324,20.567669391632077,35,22.775644,1.0089337,-1.0,16.162441,-0.999,15.046832,35.908085,1.4036063,5.8124723,1.2129185,0.99999946,0.11,1.0259453,,16.705795000000002,18.309277136494256,,16.705795000000002,700
35,6.251666999999999,14.487778,16.999535,,16.556084,16.704096,21.453115940093998,36,22.665233999999998,0.99509305,-1.0,16.116608,-0.999,15.018661499999999,36.86715,1.7673773000000002,5.897171,1.2136035,0.99999946,0.11,1.0240874,,16.705795000000002,18.42200370411808,,16.705795000000002,720
36,6.3295903,13.454232999999999,16.985844,,16.558858999999998,16.658834,22.35891628265381,37,22.572166,1.028124,-1.0,16.045270000000002,-0.999,14.991261999999999,37.857040000000005,2.084311,5.9809623,1.2140063,0.99999946,0.11,1.0231632,,16.705795000000002,18.37632467564717,,16.705795000000002,740
37,6.396018,16.73088,16.940533,,16.558142,16.53153,22.931284427642822,38,22.451060000000002,0.9638391,-1.0,16.063898000000002,-0.999,14.964594,38.780525,2.4690293999999997,6.0632296,1.2134298000000001,0.99999946,0.11,1.0205401,,16.705795000000002,18.229219906161767,,16.705795000000002,760
38,6.483149,17.538712,16.954672,,16.557941,16.550337,23.36380267143249,39,22.392067,1.0957533000000002,-1.0,16.102213,-0.999,14.938619000000001,39.837524,2.857956,6.14478,1.2134333000000002,0.99999946,0.11,1.021475,,16.705795000000002,18.25454328463788,,16.705795000000002,780
39,6.5862419999999995,20.057081,17.008072,,16.557491,16.539959,24.25414299964905,40,22.376379999999997,1.1885287,-1.0,16.2016,-0.999,14.913301,40.991825,3.2924995000000004,6.223856400000001,1.2148077,0.99999946,0.11,1.0247957,,16.705795000000002,18.253832418863052,,16.705795000000002,800
40,6.630062,8.945827,16.902279,,16.55274,16.362663,25.107274293899536,41,22.206039999999998,0.8158251999999999,-1.0,16.025208,-0.999,14.888608999999999,41.766766,3.4256518,6.299604,1.2137203,0.99999946,0.11,1.0187016,,16.705795000000002,18.066180646139095,,16.705795000000002,820
41,6.7011080000000005,14.627562,16.883974,,16.552395,16.53825,25.86152982711792,42,22.122207999999997,1.0180004999999999,-1.0,15.992356,-0.999,14.864510999999998,42.742405,3.6928182,6.3784084000000005,1.212405,0.99999946,0.11,1.0176764,,16.705795000000002,18.23857211425026,,16.705795000000002,840
42,6.7597766,16.798595000000002,16.836134,,16.551920000000003,16.532,27.01957726478577,43,22.011614,0.9402197,-1.0,16.011497,-0.999,14.840981,43.639416,3.9961803,6.455748000000001,1.2101558000000001,0.99999946,0.11,1.0148701999999998,,16.705795000000002,18.242129622479283,,16.705795000000002,860
43,6.8587419999999995,16.090513,16.8876,,16.55122,16.52113,28.319384574890137,44,22.003304,1.1966858,-1.0,16.013617,-0.999,14.817991000000001,44.795696,4.275085,6.531182299999999,1.2090448999999999,0.99999946,0.11,1.018084,,16.705795000000002,18.228270878059465,,16.705795000000002,880
44,6.9485807,16.057789,16.923479999999998,,16.553798999999998,16.667242,29.46775054931641,45,21.980888,1.1502028999999998,-1.0,16.014982,-0.999,14.795518,45.905556,4.5400305,6.606464999999999,1.2085631000000001,0.99999946,0.11,1.0201235,,16.705795000000002,18.387813561679746,,16.705795000000002,900
45,7.017254400000001,17.285181,16.910833,,16.556059,16.6578,30.582932233810425,46,21.911379999999998,1.022093,-1.0,16.043015,-0.999,14.773539999999999,46.886387,4.817595,6.681586,1.207881,0.99999946,0.11,1.0192691999999999,,16.705795000000002,18.37163656594675,,16.705795000000002,920
46,7.087172,6.7850575,16.903965,,16.55876,16.682962,31.43210029602051,47,21.849487,1.0346304,-1.0,15.846432,-0.999,14.752032999999999,47.880432,4.86019,6.755928999999999,1.2071716000000001,0.99999946,0.11,1.0187325,,16.705795000000002,18.404697896116254,,16.705795000000002,940
47,7.150359,16.385384,16.878397,,16.556877,16.468404999999997,32.207449674606316,48,21.770714,0.9928654,-1.0,15.858035000000001,-0.999,14.730979999999999,48.832657,5.100156,6.829399,1.2060163000000002,0.99999946,0.11,1.017347,,16.705795000000002,18.169008241585196,,16.705795000000002,960
48,7.254437400000001,17.010277,16.94734,,16.558857,16.65392,33.066248178482056,49,21.790264,1.2528058000000002,-1.0,15.88189,-0.999,14.710360999999999,50.048763,5.347792,6.899055000000001,1.2528058000000002,0.99999946,0.11,1.0214033000000002,,16.705795000000002,18.36987466711584,,16.705795000000002,980
49,7.3366103,19.442885999999998,16.969337,,16.559044,16.56812,34.08184742927551,50,21.762794,1.1237727,-1.0,15.953525,-0.999,14.690157999999998,51.138000000000005,5.632096,6.970249000000001,1.2537212,0.99999946,0.11,1.0227600000000001,,16.705795000000002,18.279813177680023,,16.705795000000002,1000
50,7.3466697,10.62733,16.781343,,16.559338,16.574118,35.035924911499016,51,21.539927,0.48690116,-1.0,15.849520000000002,-0.999,14.670354999999999,51.583405,5.715985,7.021332000000001,1.2518073,0.99999946,0.11,1.0114393,,16.705795000000002,18.28711592898905,,16.705795000000002,1020
51,7.4250317,12.2957,16.802816,,16.56116,16.653976,36.01376700401306,52,21.514017000000003,1.1155317,-1.0,15.781386999999999,-0.999,14.650936999999999,52.657936,5.8444376,7.091947599999999,1.2500131,0.99999946,0.11,1.0126526,,16.705795000000002,18.376921487703157,,16.705795000000002,1040
52,7.472691,14.678642000000002,16.753107,,16.561125,16.559402,37.07086873054504,53,21.41873,0.8987679000000001,-1.0,15.760809,-0.999,14.631888,53.51365,6.008986,7.1612287,1.2470912,0.99999946,0.11,1.0096915000000002,,16.705795000000002,18.274454586607927,,16.705795000000002,1060
53,7.535539999999999,20.20518,16.744215,,16.56269,16.6456,37.621150732040405,54,21.364677,1.0188736999999999,-1.0,15.843282,-0.999,14.613195999999999,54.491165,6.2720814,7.231222,1.2440906,0.99999946,0.11,1.0090957,,16.705795000000002,18.361024081712273,,16.705795000000002,1080
54,7.685005,13.422019,16.888689000000003,,16.563129999999997,16.586866,38.50145530700684,55,21.47551,1.526037,-1.0,15.799417000000002,-0.999,14.594848,55.979572,6.409305000000001,7.2842592999999995,1.526037,0.99999946,0.11,1.0178105,,16.705795000000002,18.305104228397703,,16.705795000000002,1100
55,7.757313000000001,15.055909,16.896906,,16.56522,16.680164,39.27641892433167,56,21.442453,1.0680821000000003,-1.0,15.786446,-0.999,14.576829,57.01935600000001,6.56467,7.3504004,1.5355905,0.99999946,0.11,1.0182028,,16.705795000000002,18.39954995202768,,16.705795000000002,1120
56,7.822000999999999,15.328285000000001,16.88788,,16.565216,16.565033,40.04991126060486,57,21.393196,1.0178616,-1.0,15.778715,-0.999,14.559129,58.00824,6.7185326000000005,7.4160357,1.5440505,0.99999946,0.11,1.0176884,,16.705795000000002,18.27775619594316,,16.705795000000002,1140
57,7.885756,15.022663,16.880067999999998,,16.566603,16.64563,40.86900258064271,58,21.34611,1.017686,-1.0,15.765974,-0.999,14.541738,58.99534,6.861794500000001,7.481253,1.5514662000000001,0.99999946,0.11,1.017161,,16.705795000000002,18.356911683631,,16.705795000000002,1160
58,7.9486027,16.174454,16.871267,,16.567215,16.60276,41.67989373207092,59,21.298954000000002,1.0172405999999998,-1.0,15.773179,-0.999,14.524643,59.980630000000005,7.0197034,7.546059599999999,1.5578995,0.99999946,0.11,1.0166209000000002,,16.705795000000002,18.319110293570517,,16.705795000000002,1180
59,7.9916368,16.53331,16.81796,,16.5667,16.53623,42.41976094245911,60,21.209084,0.8625440000000001,-1.0,15.786114999999999,-0.999,14.507836,60.807514000000005,7.175598599999999,7.608894,1.5608393999999999,0.99999946,0.11,1.0134585999999999,,16.705795000000002,18.24957320785116,,16.705795000000002,1200
60,8.079986,16.211508,16.863068,,16.56788,16.638775,43.29871392250061,61,21.218510000000002,1.210314,-1.0,15.793301000000001,-0.999,14.491306,61.983430000000006,7.326531,7.6712303,1.5667870000000002,0.99999946,0.11,1.0161216999999998,,16.705795000000002,18.359708152540755,,16.705795000000002,1220
61,8.140808,13.626657999999999,16.852729999999998,,16.56702,16.514572,44.1965012550354,62,21.172495,1.016394,-1.0,15.758605,-0.999,14.475045999999999,62.965775,7.4281507,7.7345853,1.5718411,0.99999946,0.11,1.015577,,16.705795000000002,18.22346654961666,,16.705795000000002,1240
62,8.200866,20.184673,16.841785,,16.565588,16.476837,45.284083127975464,63,21.126656,1.0161159,-1.0,15.829099,-0.999,14.459045000000001,63.94687,7.6306275999999995,7.797575500000001,1.5760424,0.99999946,0.11,1.0150297,,16.705795000000002,18.189726968805164,,16.705795000000002,1260
63,8.254906,16.159060999999998,16.822435000000002,,16.566431,16.619545000000002,46.426069021224976,64,21.07314,0.9758741,-1.0,15.83448,-0.999,14.443297,64.8856,7.7632637,7.860247,1.577954,0.99999946,0.11,1.0138375,,16.705795000000002,18.335389756515642,,16.705795000000002,1280
64,8.319347,17.61474,16.825644,,16.566979999999997,16.60213,47.02016973495483,65,21.042864,1.0636827,-1.0,15.862076,-0.999,14.4277935,65.91133,7.9154925,7.9226565,1.5801873,0.99999946,0.11,1.0140204,,16.705795000000002,18.31805768799645,,16.705795000000002,1300
65,8.377094999999999,13.955329,16.81498,,16.566053,16.505735,47.740949392318726,66,20.999456,1.0148153,-1.0,15.833389000000002,-0.999,14.412526000000002,66.88819000000001,8.006969,7.9846520000000005,1.581701,0.99999946,0.11,1.0134574,,16.705795000000002,18.21300580231273,,16.705795000000002,1320
66,8.434356,11.4945135,16.806593,,16.56701,16.630164999999998,48.35801935195923,67,20.95901,1.0154523000000002,-1.0,15.768825,-0.999,14.397488000000001,67.86536,8.058995,8.0463,1.5825761999999999,0.99999946,0.11,1.0129157,,16.705795000000002,18.344258956684673,,16.705795000000002,1340
67,8.492811,10.67787,16.800955,,16.567127,16.574947,49.20523262023926,68,20.921984,1.0290617,-1.0,15.694139999999999,-0.999,14.382673,68.85619,8.097676,8.107586,1.5831362,0.99999946,0.11,1.0125911,,16.705795000000002,18.283553277710247,,16.705795000000002,1360
68,8.540855,20.446592000000003,16.774616,,16.566353,16.513776999999997,50.164217710495,69,20.865047,0.9465661,-1.0,15.763194,-0.999,14.368073999999998,69.76366999999999,8.275631,8.16823,1.58187,0.99999946,0.11,1.0110677,,16.705795000000002,18.2233213737016,,16.705795000000002,1380
69,8.596182,12.496986999999999,16.764666000000002,,16.56542,16.500896,51.36509418487549,70,20.824875,1.0138383,-1.0,15.716685,-0.999,14.353685,70.738235,8.335902,8.22903,1.580115,0.99999946,0.11,1.0105462,,16.705795000000002,18.21158799909812,,16.705795000000002,1400
70,8.646028999999999,14.094122,16.745323000000003,,16.564410000000002,16.493727,52.87916207313538,71,20.775894,0.9730935,-1.0,15.6939745,-0.999,14.3395,71.67163000000001,8.416432,8.289543,1.5764499,0.99999946,0.11,1.0094596,,16.705795000000002,18.205133209235807,,16.705795000000002,1420
71,8.700031,14.414179,16.73806,,16.56587,16.669619,54.2418360710144,72,20.739483,1.0128014,-1.0,15.676326999999999,-0.999,14.325515,72.64461999999999,8.499718,8.349927000000001,1.5724124,0.99999946,0.11,1.0089530999999998,,16.705795000000002,18.380722975042726,,16.705795000000002,1440
72,8.753828,14.740563,16.730629,,16.56655,16.615423,55.52422142028809,73,20.703491,1.0138896000000002,-1.0,15.663626,-0.999,14.311720999999999,73.6193,8.585216,8.409955,1.5680726,0.99999946,0.11,1.0084834999999999,,16.705795000000002,18.329297214932748,,16.705795000000002,1460
73,8.8072815,17.254362,16.720782999999997,,16.564532999999997,16.417423,56.558409452438354,74,20.665653,1.0136981,-1.0,15.685232999999998,-0.999,14.298116,74.594406,8.70238,8.469629,1.5634481000000002,0.99999946,0.11,1.0080326,,16.705795000000002,18.124055475470385,,16.705795000000002,1480
74,8.861325,18.044548000000002,16.715199,,16.56474,16.579954,57.62627720832825,75,20.632637,1.0211556999999998,-1.0,15.716794,-0.999,14.284692999999999,75.57769,8.827058000000001,8.528936999999999,1.5587256999999999,0.99999946,0.11,1.0077026,,16.705795000000002,18.29009149855817,,16.705795000000002,1500
75,8.929378999999999,15.025678,16.73453,,16.564285,16.530273,58.69587063789368,76,20.625414000000003,1.1372136,-1.0,15.707795999999998,-0.999,14.271447,76.67789,8.9101305,8.587146,1.5550540000000002,0.99999946,0.11,1.0089196,,16.705795000000002,18.240875711167547,,16.705795000000002,1520
76,8.981966,19.075232,16.72682,,16.564013,16.543331,59.436866760253906,77,20.591438,1.0131626,-1.0,15.751641000000001,-0.999,14.258375,77.65366999999999,9.042154,8.64551,1.5511021999999999,0.99999946,0.11,1.0084893,,16.705795000000002,18.25686261758625,,16.705795000000002,1540
77,9.050985,16.61571,16.749233,,16.564314000000003,16.587464999999998,59.8472740650177,78,20.588482,1.1502556000000002,-1.0,15.762823999999998,-0.999,14.245472,78.76745600000001,9.140862,8.702639,1.5483798999999998,0.99999946,0.11,1.0098392,,16.705795000000002,18.30180828941531,,16.705795000000002,1560
78,9.128186999999999,21.105167,16.783293,,16.563637,16.510845,60.25103712081909,79,20.598257,1.2135155,-1.0,15.830569,-0.999,14.232732999999998,79.94498399999999,9.294539,8.758035000000001,1.5480403,0.99999946,0.11,1.0119618000000001,,16.705795000000002,18.22319551235211,,16.705795000000002,1580
79,9.174257,12.804673,16.763895,,16.562954,16.509106,60.680781126022346,80,20.554361,0.95983154,-1.0,15.79289,-0.999,14.220154,80.86775,9.337744,8.814637,1.5459511000000001,0.99999946,0.11,1.0108469,,16.705795000000002,18.22124000069884,,16.705795000000002,1600
80,9.225882,12.393933,16.756426,,16.562603,16.534370000000003,61.65658068656922,81,20.522701,1.0146333,-1.0,15.751057999999999,-0.999,14.207730999999999,81.84514,9.375488,8.871253999999999,1.5435573,0.99999946,0.11,1.0104338,,16.705795000000002,18.244797386067614,,16.705795000000002,1620
81,9.300419999999999,19.690859,16.788404,,16.56304,16.598425,63.4408745765686,82,20.531715,1.2032545000000001,-1.0,15.799229,-0.999,14.195460999999998,83.012566,9.503322,8.925678999999999,1.5437678,0.99999946,0.11,1.0123484,,16.705795000000002,18.313206997890067,,16.705795000000002,1640
82,9.355309,17.410301,16.786572,,16.562012,16.477732,64.05069327354431,83,20.50672,1.0454595,-1.0,15.818782999999998,-0.999,14.18334,84.02237,9.598942,8.981251,1.5433335,0.99999946,0.11,1.0123176999999999,,16.705795000000002,18.184288323591755,,16.705795000000002,1660
83,9.412801,11.601173,16.789791,,16.561064000000002,16.482264999999998,64.48458623886107,84,20.487253,1.0708643999999998,-1.0,15.768718,-0.999,14.171364,85.057434,9.623403,9.036358,1.5433085,0.99999946,0.11,1.0125885000000001,,16.705795000000002,18.188062682262846,,16.705795000000002,1680
84,9.443982,16.485844,16.74334,,16.559632999999998,16.439493,65.3999719619751,85,20.41928,0.818688,-1.0,15.777298000000002,-0.999,14.159529999999998,85.83887,9.701657,9.089266,1.5403206,0.99999946,0.11,1.0098690000000001,,16.705795000000002,18.139759142104236,,16.705795000000002,1700
85,9.528497,13.750326000000001,16.790495,,16.559803,16.574207,66.38691711425781,86,20.445894,1.2905552,-1.0,15.753841,-0.999,14.147832999999999,87.093704,9.751448,9.140341000000001,1.541533,0.99999946,0.11,1.0127175,,16.705795000000002,18.28095955208881,,16.705795000000002,1720
86,9.612435000000001,15.249294,16.837782,,16.561453,16.70337,67.69122004508972,87,20.473157999999998,1.2834108,-1.0,15.748181,-0.999,14.136272,88.34485,9.817238,9.190683,1.5459571,0.99999946,0.11,1.015458,,16.705795000000002,18.429326685049304,,16.705795000000002,1740
87,9.663401,18.40356,16.831453,,16.562025,16.611877,68.99952673912047,88,20.446012,1.0114944,-1.0,15.778528,-0.999,14.124844,89.324745,9.914717999999999,9.243613999999999,1.5497863,0.99999946,0.11,1.0150539,,16.705795000000002,18.323184894904557,,16.705795000000002,1760
88,9.713983,16.274628,16.824816000000002,,16.56214,16.572193,70.21231627464293,89,20.418869,1.0122123,-1.0,15.784267999999999,-0.999,14.113544000000001,90.30464,9.986094999999999,9.296356,1.5530620000000002,0.99999946,0.11,1.0146589,,16.705795000000002,18.282061053013564,,16.705795000000002,1780
89,9.727687,18.858454000000002,16.737469,,16.561247,16.481867,71.91623067855834,90,20.315039000000002,0.5802622,-1.0,15.818584,-0.999,14.102371,90.84868,10.078472999999999,9.339186,1.5524445,0.99999946,0.11,1.0094298000000002,,16.705795000000002,18.189472910535148,,16.705795000000002,1800
90,9.745127,-1.0200221999999999,16.665434,,16.56031,16.476076000000003,73.40584349632262,91,20.225191,0.657076,-1.0,15.633647,-0.999,14.091320999999999,91.46695,9.951758,9.385917,1.5483016,0.99999946,0.11,1.0051314,,16.705795000000002,18.179885591913045,,16.705795000000002,1820
91,9.792758000000001,17.430485,16.659824,,16.560667000000002,16.593027,74.98879098892213,92,20.199317999999998,1.0109891,-1.0,15.653229999999999,-0.999,14.080392000000002,92.44024,10.033004,9.439653,1.5439415,0.99999946,0.11,1.0047852,,16.705795000000002,18.30493469665864,,16.705795000000002,1840
92,9.882972,19.587946,16.714985000000002,,16.560091,16.507114,76.29668664932252,93,20.236792,1.3572491000000002,-1.0,15.695588,-0.999,14.069581,93.76035999999999,10.138724,9.487061500000001,1.5439533,0.99999946,0.11,1.008176,,16.705795000000002,18.219699724377886,,16.705795000000002,1860
