,URet,LQGsigma,target_sum_log_mean,LQGmu01,IWMax,DenMISELogFirst,Iteration,IWFirstEpisode,ReturnMin,IWMin,LQGmu1,IWNorm2,ReturnLastEpisode,Bound,ReturnStepMax,IWMean,TimeElapsed,TimestepsSoFar,IWNorm1,IWLastEpisode,SqrtESSClassic,DenMISEMeanLog,DenMISELogLast,ReturnMean,MISE,ReturnAbsMax,ReturnMax
10,17.99683797390223,0.11,13.173248999999998,-0.018,5.0950050000000005,17.79694,11,2.0051131999999997e-06,,,-0.174,5.6322074,16.260270000000002,43.597527,0.99995077,0.9004114,13.64731216430664,220,9.904525999999999,0.8668536,1.7585514,17.09127,16.674603,16.077710999999997,14.887096,16.829588,16.829588
11,18.36091157986049,0.11,12.141903999999998,-0.018,4.902707,17.709929000000002,12,5.064517700000001e-08,,,-0.183,5.4659767,16.602638,42.486835,0.99997073,0.778291,14.525771379470825,240,9.339492,2.0439336,1.7086593,17.094624,17.292745999999998,16.121454,12.938075,16.829588,16.829588
12,18.47006216990427,0.11,10.694726,-0.019,6.0175695,17.629887,13,1.3244377e-09,,,-0.191,7.430989299999999,16.709606,45.95413,0.99997073,0.9693638000000001,15.447980880737305,260,12.601728999999999,6.0175695,1.6958346000000002,16.512747,9.797007,16.166698,16.181906,16.829588,16.829588
13,18.51669388780903,0.11,11.696187,-0.019,4.1217976,17.555779,14,6.5982837e-09,,,-0.187,6.7125273000000005,16.752653,40.71792,0.99997073,1.0245796,15.951913118362427,280,14.344114000000001,3.7360091,2.136917,16.456356,15.847244,16.208551,17.090999999999998,16.829588,16.829588
14,18.34563929476705,0.11,10.853196,-0.02,5.9343069999999996,17.486786,15,1.3828821e-10,,,-0.196,8.457042,16.595013,43.77163,0.99997073,1.1874102,16.579405069351196,300,17.811153,5.9343069999999996,2.1060736,16.483099,16.897284,16.234316,19.798698,16.829588,16.829588
15,18.34776816204807,0.11,10.808710000000001,-0.01,3.3367715,17.422247,16,2.9053922,,,-0.098,5.8728337,16.589663,36.386925,0.99997073,0.7550806,17.45992660522461,320,12.081289,2.2219134e-05,2.0571482,16.425688,15.477735999999998,16.256523,11.843838,16.829588,16.829588
16,18.005416775980446,0.11,13.535260000000001,-0.011,3.3844602,17.52848,17,3.2806002999999997,,,-0.114,6.901372,16.27502,36.18743,0.99997073,1.0338974,18.136796236038208,340,17.576256,1.8645971000000001,2.546777,16.377726000000003,15.885207999999999,16.257611999999998,16.362862,16.829588,16.829588
17,17.73137304835109,0.11,15.387338,-0.015,2.9113388,17.647774,18,0.0051741109999999995,,,-0.151,6.5555744,16.006426,34.62358,0.99997073,1.0883260000000001,18.509406328201294,360,19.589869,0.21444368,2.9882765,16.395847,16.715670000000003,16.243658,17.727966000000002,16.829588,16.829588
18,18.101476958101703,0.11,9.306201,-0.021,6.7355413,17.593994,19,5.771459700000001e-13,,,-0.206,8.906036,16.357565,40.329193,0.99997073,1.0004193000000001,18.98339056968689,380,19.007965,0.27001068,2.1342787999999997,16.487482,18.082575,16.249653,16.673067,16.829588,16.829588
19,18.6097668612299,0.11,10.217685000000001,-0.021,5.007625599999999,17.542702,20,3.5771017e-12,,,-0.202,8.29064,16.838936,37.488659999999996,0.9999981,1.0431248,19.489305973052982,400,20.862495000000003,3.4314132000000006,2.5163915,16.384201,14.489552,16.279118,17.413559,16.838936,16.838936
20,18.572692419686526,0.11,11.255721000000001,-0.02,3.8667123,17.493911999999998,21,3.9079483e-11,,,-0.198,8.318452,16.806679000000003,36.579365,0.9999981,1.1257596,20.19456624984741,420,23.640951,3.8667123,2.8419893,16.33981,15.461246,16.30424,18.804207,16.838936,16.838936
21,18.34673720319396,0.11,8.740305000000001,-0.022,5.164033,17.447392,22,9.040663999999999e-15,,,-0.214,7.8170443,16.596254000000002,35.108047,0.9999981,0.88150173,20.8278648853302,440,19.393038,0.46315992,2.4808657000000003,16.19065,12.980828,16.317513,14.745474,16.838936,16.838936
22,18.456961159444358,0.11,-115.88029499999999,-0.066,2.4413282e-18,17.402939,23,,,,-0.582,4.7958315e-10,16.698057000000002,10.533483,0.9999981,1.0614471000000001e-19,21.49909329414368,460,2.3e-09,3.1253665000000004e-33,4.7958317,15.800978,7.381208,16.334057,1.787364e-18,16.838936,16.838936
23,18.856303426228603,0.11,-137.76941000000002,-0.078,6.8642955,17.36038,24,,,,-0.656,6.8642955,17.078653,56.120667000000005,0.9999981,0.28601232,21.937049865722656,480,6.8642955,6.8642955,1.0,15.559372,10.981318,16.365082,4.884705,17.078653,17.078653
24,18.866203594775207,0.11,-139.7407,-0.083,21.141201000000002,17.319557,25,,,,-0.679,21.30871,17.087185,62.152077,0.9999985,0.9523121999999999,22.66886687278748,500,23.807804,21.141201000000002,1.1172803999999998,15.537803,15.748322,16.393967,16.271425,17.087185,17.087185
25,18.87799678646848,0.11,5.295718,-0.022,4.9895635,17.280336,26,6.2445131999999996e-15,,,-0.215,8.127305999999999,17.099964,33.112843,0.9999985,0.84438014,23.47584939002991,520,21.953884,1.5116694e-17,2.7012498,15.497757,14.762932000000001,16.421120000000002,14.121673000000001,17.099964,17.099964
26,18.735671702868654,0.11,2.5483234,-0.024,8.571423,17.242596,27,1.0528488999999999e-20,,,-0.237,9.520344,16.963798999999998,38.941696,0.9999985,0.6440018,24.53522276878357,540,17.388048,8.571423,1.8264096999999997,15.505303,15.883173000000001,16.44122,10.853862,17.099964,17.099964
27,18.66613691682424,0.11,0.8978318000000001,-0.025,13.347965,17.206228,28,2.7304702e-24,,,-0.249,14.731429,16.896267,46.556335,0.9999985,0.82910985,25.358590364456177,560,23.215076,13.347965,1.5758876,15.4503565,14.357525,16.457472,14.00332,17.099964,17.099964
28,18.588853423803442,0.11,7.4524029999999994,-0.021,3.4745739999999996,17.171136999999998,29,1.3452566000000001e-12,,,-0.205,8.715542999999998,16.818953,32.23089,0.9999985,1.0384641,25.974436283111572,580,30.115458,0.94559526,3.4553738,15.481762,16.623484,16.469935999999997,17.384478,17.099964,17.099964
29,18.591543346313983,0.11,-29.687138,-0.04,0.09357779,17.137235999999998,30,,,,-0.38,0.09766696400000001,16.828976,40.97619,0.9999985,0.004082708,26.96831822395325,600,0.12248125,1.509752e-11,1.2540704,15.271222,9.152724000000001,16.481904999999998,0.06948053,17.099964,17.099964
30,18.718177679984073,0.11,-26.002888000000002,-0.039,24.990616,17.104446,31,,,,-0.37,24.990763,16.945005,64.777336,0.9999985,0.8100941999999999,27.599806070327762,620,25.112919,24.990616,1.004888,14.769148999999999,0.68658704,16.496843,13.726979,17.099964,17.099964
31,18.848496237865575,0.11,-20.54509,-0.037,22.714401000000002,17.072697,32,,,,-0.354,25.824026,17.071189999999998,56.262054000000006,0.9999985,1.1035149,28.414848566055298,640,35.312477,12.282328999999999,1.3674271999999998,14.679522,12.2901,16.514793,18.746426,17.099964,17.099964
32,18.75560128355314,0.11,-14.267851,-0.035,20.09115,17.041925,33,,,,-0.333,25.317982,16.981573,52.70916999999999,0.9999985,1.2485925,29.179441213607788,660,41.203552,14.474826,1.6274422,14.680382999999999,14.82156,16.528938,21.187379999999997,17.099964,17.099964
33,18.823353947656287,0.11,-3.730573,-0.03,15.110894,17.012074,34,4.445849e-36,,,-0.288,22.515173,17.047417000000003,48.04322,0.9999985,1.3472548999999998,29.833712577819824,680,45.806667,15.110894,2.0344799,14.721897,16.048391,16.544186,22.827984,17.099964,17.099964
34,18.757208555437145,0.11,-5.3334103,-0.031,15.712784,16.983086,35,,,,-0.299,24.042085999999998,16.983604,48.955765,0.9999985,1.5060958999999998,30.982492208480835,700,52.713356000000005,15.712784,2.192545,14.756053,15.732601,16.556742,25.558346,17.099964,17.099964
35,18.85327942929563,0.11,4.645360500000001,-0.024,8.308928,16.954914000000002,36,4.4066091999999996e-21,,,-0.238,13.062819500000002,17.077623000000003,35.826096,0.9999985,0.90500957,32.247100114822395,720,32.580345,0.09853977,2.494128,14.708601000000002,12.719049,16.571209,15.257828,17.099964,17.099964
36,18.837841536989394,0.11,0.6705599,-0.028,9.413901,16.927515,37,1.2885003999999997e-30,,,-0.271,14.506210000000001,17.061018,37.00281,0.9999985,1.0159676,33.62220668792725,740,37.5908,1.9300613000000002,2.5913591,14.696345,14.395064999999999,16.584448000000002,17.206291,17.099964,17.099964
37,18.757655948229306,0.11,-1.0948978999999999,-0.029,8.240117,16.900845999999998,38,5.2082263e-35,,,-0.285,17.130346,16.983948,39.82846,0.9999985,1.2917063,34.671504974365234,760,49.08484,8.1373005,2.8653734,14.695376000000001,14.698811,16.594960999999998,21.925074,17.099964,17.099964
38,18.651962697879355,0.11,-4.0218763,-0.031,8.363481,16.874872,39,,,,-0.304,19.409016,16.88515,42.45323,0.9999985,1.4898189,35.677466630935676,780,58.102940000000004,3.65225,2.9936056,14.728967,15.791853,16.602401999999998,25.316742,17.099964,17.099964
39,18.61532010299888,0.11,-4.14466,-0.032,6.943388499999999,16.849554,40,,,,-0.309,18.219973,16.844358,40.687614,0.9999985,1.4412371000000002,36.67144680023194,800,57.649483,5.802126400000001,3.1640818,14.832547,18.480518,16.60845,24.474413000000002,17.099964,17.099964
40,18.407159546554674,0.11,-23.955189999999998,-0.043,10.776686999999999,16.824862,41,,,,-0.404,11.028253999999999,16.644768,42.236736,0.9999985,0.38725729999999997,37.50006151199341,820,15.87755,1.0676205e-06,1.4397156999999998,14.736894,10.55143,16.609337,6.6047735,17.099964,17.099964
41,18.877719811308857,0.11,-49.089214,-0.056,21.106731,16.800764,42,,,,-0.512,21.160128,17.09982,55.883354000000004,0.9999985,0.55747795,38.277440786361694,840,23.414074,0.18087217,1.1065185,14.679891,12.97463,16.621014000000002,9.521818,17.099964,17.099964
42,18.82844339341696,0.11,-63.304806000000006,-0.065,20.478037,16.777233,43,,,,-0.574,25.341484,17.053406,46.768153999999996,0.9999985,1.0458548,39.452329874038696,860,44.971756,10.937692,1.77463,14.629426,13.036664,16.63107,17.86078,17.099964,17.099964
43,18.866235318567472,0.11,-54.864273,-0.061,17.18143,16.754244,44,,,,-0.548,22.764020000000002,17.087416,44.867798,0.9999985,0.8990847,40.23876404762268,880,39.559727,2.4363337000000005,1.737818,14.629004,14.692806,16.641441,15.3480835,17.099964,17.099964
44,18.975307865484137,0.11,-48.578846,-0.059,16.776173,16.731771,45,,,,-0.528,24.0985,17.19286,44.767662,0.9999985,0.9963004000000001,40.53755021095276,900,44.83352,14.259373000000002,1.8604279,14.605595000000001,13.774683999999999,16.653696,17.043623,17.19286,17.19286
45,18.989318180286244,0.11,-38.277015999999996,-0.053,14.847523,16.709791,46,,,,-0.489,20.38399,17.207222,42.551155,0.9999985,0.78651506,41.12206077575684,920,36.17969,1.5466015,1.7749074,14.629885999999999,15.834284,16.66573,13.46701,17.207222,17.207222
46,18.860697245577672,0.11,-35.234833,-0.052,11.390344,16.688285999999998,47,,,,-0.48,16.021103,17.085773,37.145590000000006,0.9999985,0.6986288,42.0982654094696,940,32.835552,4.705003,2.0495188,14.420202,5.0599694,16.674665,11.958378999999999,17.207222,17.207222
47,18.79039601897536,0.11,-176.94545,0.012,,16.667233,48,,,,0.118,6.928203599999999e-10,17.014671,7.450947,0.9999985,,42.93903231620789,960,4.8e-09,,6.9282026,14.419866,14.746267999999999,16.68175,,17.207222,17.207222
48,10.347311417909935,0.11,-174.96141,0.012,1.1605742e-29,16.646612,49,,,,0.118,7.000000599999999e-10,9.454179,7.374524000000001,0.9999985,2.3685188e-31,44.181058168411255,980,4.9e-09,1.1605742e-29,6.9999994999999995,13.837995999999999,-13.102160000000001,16.534246,2.23924e-30,17.207222,17.207222
49,9.874260863505304,0.11,-170.88942,0.012,25.047396,16.62641,50,,,,0.118,25.047396,8.990143,56.12526,0.9999985,0.5009479,44.91170001029968,1000,25.047396,25.047396,1.0,13.868209,16.338623000000002,16.383368,4.5035934,17.207222,17.207222
50,9.882646516536171,0.11,-162.6235,0.011,30.646158000000003,16.606607,51,,,,0.113,33.951363,8.997247,46.707394,0.9999985,0.8874132,45.77351689338684,1020,45.258070000000004,30.646158000000003,1.3330266000000002,13.723314000000002,7.0625979999999995,16.23854,7.982239999999999,17.207222,17.207222
51,9.883661610343244,0.11,-149.7368,0.01,17.714185999999998,16.587189000000002,52,,,,0.104,24.335829999999998,8.99819,40.74217,0.9999985,0.70170283,46.345974445343025,1040,36.48855,16.535673000000003,1.4993755,13.638041000000001,9.556886,16.099301999999998,6.313388,17.207222,17.207222
52,9.887060830785122,0.11,-153.2178,0.011,17.741339,16.568142,53,,,,0.111,31.303413,9.002247,36.9369,0.9999985,1.1445811000000001,47.65878367424011,1060,60.66279599999999,17.741339,1.9378971999999999,13.607726000000001,12.41052,15.965395000000001,10.298921,17.207222,17.207222
53,9.889346911171028,0.11,-87.12666,0.003,1.4114711000000002e-20,16.54945,54,4.5227115999999995e-33,,,0.028,7.3484696e-10,9.004736,7.0248194,0.9999985,2.6142876e-22,48.43156433105469,1080,5.4e-09,7.58971e-32,7.348469000000001,13.675011999999999,17.23191,15.8364935,4.215755e-21,17.207222,17.207222
54,10.095233877412912,0.11,-86.64865,0.003,78.924835,16.5311,55,3.2104229999999996e-34,,,0.031,78.924835,9.188281,64.80682,0.9999985,1.4349969999999999,49.40430903434754,1100,78.924835,78.924835,1.0,13.4708185,3.4352663,15.715618,13.185156,17.207222,17.207222
55,10.005192754763259,0.11,-86.9976,0.003,44.6867,16.51308,56,3.1650626999999996e-36,,,0.034,47.207542,9.11077,50.486954,0.9999985,1.069764,50.27910947799682,1120,59.906788,15.220089000000002,1.2690089,13.439109,11.796219,15.597673,9.808227,17.207222,17.207222
56,10.135911252012416,0.11,-87.36977399999999,0.004,23.418018,16.495382,57,3.2878032e-38,,,0.038,24.23714,9.226867,44.078728000000005,0.9999985,0.5643012,50.95728468894959,1140,32.16517,3.7494297,1.3271024,13.425344,12.818517,15.485907000000001,5.1807003,17.207222,17.207222
57,9.993224644562915,0.11,-92.050095,0.005,2.1338296000000003,16.477991,58,,,,0.049,2.2502904,9.099102,39.9672,0.9999985,0.050701175,51.84165573120117,1160,2.940668,0.7110456,1.3067950000000002,13.401093,12.518199000000001,15.375788,0.4647028,17.207222,17.207222
58,10.004111904549235,0.11,-95.68220500000001,0.006,1.1385082,16.460895999999998,59,,,,0.057,1.1406383999999998,9.107575,48.434387,0.9999985,0.020685573999999998,52.69117379188538,1180,1.2204489,1.1385082,1.06997,13.388371,13.592054000000001,15.269547,0.18848756,17.207222,17.207222
59,10.015057623055695,0.11,-91.691666,0.005,27.796078,16.444088,60,,,,0.054,28.002534999999998,9.120700999999999,50.59367,0.9999985,0.5260800999999999,53.76857924461365,1200,31.564806,27.796078,1.1272124,13.369905,13.251535999999998,15.167067999999999,4.797806,17.207222,17.207222
60,9.95212092468741,0.11,-91.14369,0.006,29.736748,16.427559,61,,,,0.056,33.59322,9.060960000000001,43.78076,0.9999985,0.77344275,54.34490847587586,1220,47.180008,29.736748,1.4044503000000002,13.362186999999999,13.448929000000001,15.066967000000002,7.0249777,17.207222,17.207222
61,9.977180031621648,0.11,-90.53678000000001,0.006,30.460548,16.411299,62,,,,0.057,41.068222,9.082985,41.479656,0.9999985,1.0793263000000002,55.05284190177918,1240,66.91823000000001,25.770966,1.6294405,13.314001999999999,10.711737,14.970451,9.7990465,17.207222,17.207222
62,10.004601644464381,0.11,-89.96503,0.006,29.898293,16.395298,63,,,,0.059,38.816986,9.106419,39.514595,0.9999985,1.0660708,56.112675905227654,1260,67.16246,8.283799,1.7302338,13.384269,17.824358,14.877372,9.679513,17.207222,17.207222
63,9.960591004948581,0.11,-89.8613,0.006,29.491915000000002,16.37955,64,,,,0.061,37.316353,9.068914999999999,38.094086,0.9999985,1.0555268999999998,57.46455001831055,1280,67.55372,10.539692,1.810298,13.38674,13.618851000000001,14.786614000000002,9.578521,17.207222,17.207222
64,9.958413684683103,0.11,-91.10526999999999,0.007,28.396227000000003,16.364046,65,,,,0.066,38.119659999999996,9.067789,37.779495000000004,0.9999985,1.082794,58.66048073768616,1300,70.38161,20.386570000000003,1.8463336,13.406360999999999,14.735312,14.698633,9.820481,17.207222,17.207222
65,9.946376775685376,0.11,-88.63964,0.006,21.996624,16.348778,66,,,,0.064,36.015316,9.055346,34.412613,0.9999985,1.1945428999999999,60.11624336242676,1320,78.83983,21.996624,2.189064,13.368253,10.940244999999999,14.613128,10.830996,17.207222,17.207222
66,9.95098683175996,0.11,-117.89351,0.01,11.674833999999999,16.33374,67,,,,0.102,21.341362,9.060591,30.944540000000003,0.9999985,0.65686095,61.40272355079651,1340,44.009679999999996,9.14447e-07,2.0621777,13.30546,9.085367,14.530253,5.911941000000001,17.207222,17.207222
67,9.88028415790459,0.11,-123.35776499999999,0.011,14.907994,16.318926,68,,,,0.11,33.619377,8.996512,32.136435999999996,0.9999985,1.1921309,62.450941801071174,1360,81.0649,13.930609,2.4112554,13.23146,8.655056,14.448875,10.727812,17.207222,17.207222
68,9.882890745807838,0.11,-115.64326000000001,0.01,10.140215,16.304327,69,,,,0.104,21.21375,8.99805,27.610445000000002,0.9999985,0.76612204,63.42280650138855,1380,52.862423,5.0531809999999995,2.4918942000000004,13.303169,18.087538000000002,14.369878,6.8946119999999995,17.207222,17.207222
69,9.906743834567658,0.11,-111.30268000000001,0.01,25.546039999999998,16.289938,70,,,,0.101,28.680985999999997,9.020821,33.162422,0.9999985,0.8208338,64.15937948226929,1400,57.458366000000005,25.546039999999998,2.003361,13.246772,9.625658999999999,14.293462,7.394890299999999,17.207222,17.207222
70,9.896434731120292,0.11,-107.06531000000001,0.01,23.596794,16.275752999999998,71,,,,0.098,26.772888000000002,9.010458,33.502537,0.9999985,0.72075313,65.31911563873291,1420,51.173473,10.446926,1.9113916000000002,13.218295999999999,11.467321,14.219054000000002,6.4951644,17.207222,17.207222
71,9.893770675477583,0.11,-102.86734,0.01,19.017637,16.261766,72,,,,0.095,20.863506,9.009748,33.233128,0.9999985,0.52480614,66.3500430583954,1440,37.78604,4.4569764,1.8111069,13.204542000000002,12.560477,14.146703,4.730303299999999,17.207222,17.207222
72,9.923498794331994,0.11,-100.27616,0.009,40.919823,16.247974,73,,,,0.094,44.00356,9.036044,41.261036,0.9999985,0.9527290999999999,67.24657988548279,1460,69.549225,40.919823,1.5805364,13.1713295,11.284921,14.076694,8.600181,17.207222,17.207222
73,9.910366905880633,0.11,-97.33575400000001,0.009,34.07375,16.234367000000002,74,,,,0.092,38.118266999999996,9.022872999999999,37.78236,0.9999985,0.8953107,68.3914065361023,1480,66.25299,11.967812,1.7380903000000003,13.189023,14.658578,14.0084,8.082137,17.207222,17.207222
74,9.910656605925373,0.11,-94.06869499999999,0.009,29.985870000000002,16.220945,75,,,,0.09,33.31895,9.023837,36.06241,0.9999985,0.7935988,69.72482132911682,1500,59.519909999999996,8.164311999999999,1.786368,13.220754000000001,15.77275,13.941938,7.164855,17.207222,17.207222
75,9.90783326945892,0.11,-90.645,0.009,25.103235,16.2077,76,,,,0.087,27.021772,9.020711,34.99476,0.9999985,0.62540054,71.21143937110902,1520,47.530440000000006,4.5632405,1.7589683999999997,13.21505,13.068004,13.877185,5.6470633,17.207222,17.207222
76,9.914959921090054,0.11,-86.23804,0.008,17.430243,16.194628,77,,,,0.083,18.281141,9.027264,33.050734999999996,0.9999985,0.41875556,72.59236907958984,1540,32.24418,3.2240830000000003,1.7637947,13.260760000000001,17.15611,13.814198999999999,3.7833455000000002,17.207222,17.207222
77,9.922933394893796,0.11,-76.26984,0.007,23.080553,16.181725,78,,,,0.068,35.017365000000005,9.034701,32.1874,0.9999985,1.0036664,73.75412058830261,1560,78.28598000000001,0.27246052,2.2356331000000003,13.265773999999999,14.251423999999998,13.752923000000001,9.096997,17.207222,17.207222
78,9.953876423164793,0.11,-73.20416999999999,0.006,14.55775,16.168985,79,,,,0.064,32.909138,9.0618515,29.313109999999998,0.9999985,1.1252176999999999,74.77846360206605,1580,88.8922,13.921923999999999,2.7011402,13.323448999999998,17.899752,13.693543,10.202046000000001,17.207222,17.207222
79,9.96923175736659,0.11,-75.72343000000001,0.007,14.036522,16.156406,80,,,,0.072,22.456722,9.077110000000001,26.436014,0.9999985,0.7316606999999999,75.78282737731935,1600,58.532856,5.3977838,2.6064737,13.286651999999998,10.326314,13.6358385,6.630840299999999,17.207222,17.207222
80,9.999868314270005,0.11,-73.23564,0.007,15.042684,16.143984,81,,,,0.069,29.558668,9.103850999999999,27.561999999999998,0.9999985,1.0383649,77.57249736785889,1620,84.10755999999999,15.042684,2.8454450000000002,13.240817999999999,9.872648,13.579888,9.420138,17.207222,17.207222
81,9.948658886904548,0.11,-79.80951999999999,0.008,14.143522,16.131714000000002,82,,,,0.082,19.463604,9.05752,27.545004,0.9999985,0.5408294,79.00956320762634,1640,44.348015000000004,2.3803341000000002,2.2785099,13.288670000000002,17.181036,13.524737,4.889114,17.207222,17.207222
82,9.925758315314424,0.11,-82.939514,0.009,12.874974,16.119593,83,,,,0.089,27.100890999999997,9.037825999999999,26.559788,0.9999985,0.9263724,80.6222653388977,1660,76.88891,12.803797,2.8371357999999995,13.305345,15.151610999999999,13.470676000000001,8.364796,17.207222,17.207222
83,9.913745731456935,0.11,-94.76003,0.011,10.275599,16.107616,84,,,,0.106,28.263509999999997,9.026574,25.398893,0.9999985,1.1654447000000001,81.77773857116698,1680,97.897354,1.0104599,3.4637365,13.259794,9.595879,13.417770999999998,10.495431,17.207222,17.207222
84,9.887036049724433,0.11,-96.70895,0.011,10.367337,16.095781,85,,,,0.11,29.358463,9.001080499999999,25.862698,0.9999985,1.1485597,83.04982209205626,1700,97.62756999999999,10.019345,3.3253638999999997,13.277641000000001,14.658092499999999,13.3658085,10.339084,17.207222,17.207222
85,9.866135026104594,0.11,-107.61788999999999,0.012,15.328757000000001,16.084085,86,,,,0.123,19.161203,8.982515,29.15287,0.9999985,0.45969543,84.92223048210144,1720,39.533806,15.328757000000001,2.0632215,13.267341,12.293011,13.31484,4.132937399999999,17.207222,17.207222
86,9.850337954224145,0.11,-108.07938999999999,0.013,35.822803,16.072525,87,,,,0.125,38.458904,8.968110000000001,37.958656,0.9999985,0.72574115,86.32408142089844,1740,63.139480000000006,35.822803,1.6417389,13.244438,11.832035000000001,13.264878,6.515371,17.207222,17.207222
87,9.870693414290157,0.11,-109.09426,0.013,28.3449,16.061096,88,,,,0.128,30.468369,8.986114,35.912643,0.9999985,0.58249617,87.95498514175415,1760,51.259663,6.3900986,1.6823895,13.27471,16.255796,13.216257,5.229103,17.207222,17.207222
88,9.858242334977472,0.11,-112.87487,0.013,18.792168,16.049797,89,,,,0.133,21.138218,8.976332000000001,34.839123,0.9999985,0.39137477,89.35918259620667,1780,34.832355,8.860164,1.6478379,13.27246,13.536871,13.168619,3.5122132000000006,17.207222,17.207222
89,9.841245057195664,0.11,-115.42653,0.014,30.869644,16.038624,90,,,,0.137,32.87448,8.959579,40.232838,0.9999985,0.5316472,90.8004686832428,1800,47.848248,30.869644,1.455483,13.284934,15.023279,13.121851000000001,4.7658014,17.207222,17.207222
90,9.83882470942802,0.11,-120.418945,0.014,13.852129000000001,16.027575,91,,,,0.144,14.493367999999998,8.9567175,37.79658,0.9999985,0.23007494,92.61374354362488,1820,20.93682,2.7076242,1.4445792,13.091494,-3.799732,13.076080000000001,2.0618396,17.207222,17.207222
91,9.832473220218723,0.11,-128.3251,0.015,7.252478599999999,16.016645,92,,,,0.153,7.574935400000001,8.953134,40.459590000000006,0.9999985,0.10761459999999999,94.36546277999878,1840,9.900542999999999,7.252478599999999,1.3070135,13.095246000000001,14.212825,13.031266,0.9636991,17.207222,17.207222
92,9.813523140268536,0.11,-137.2529,0.016,14.753110999999999,16.005835,93,,,,0.162,14.765048,8.934389999999999,50.819294,0.9999985,0.16612284,96.1243133544922,1860,15.449423999999999,14.753110999999999,1.0463511,13.118934,16.188345,12.987213,1.4843545,17.207222,17.207222
93,9.785037962667595,0.11,-136.54019,0.016,56.717569999999995,15.995138,94,,,,0.163,57.81139399999999,8.909444,50.097614,0.9999985,0.72803324,97.71424341201781,1880,68.43513,56.717569999999995,1.1837654,13.085396000000001,10.806355,12.943832,6.489594,17.207222,17.207222
