,MISE,DenMISELogFirst,IWNorm1,DenMISELogLast,LQGmu01,SqrtESSClassic,DenMISEMeanLog,LQGsigma,IWMin,IWMax,ReturnMin,IWFirstEpisode,IWMean,IWNorm2,ReturnStepMax,Iteration,ReturnLastEpisode,target_sum_log_mean,IWLastEpisode,ReturnMax,ReturnMean,URet,TimestepsSoFar,Bound,LQGmu1,TimeElapsed,ReturnAbsMax
10,11.637191,15.9153,7.666964500000001,15.3192835,-0.02,1.9268445,13.812738000000001,0.11,,2.376646,,9.408441e-12,0.69699675,3.979026,0.99998754,11,16.388563,4.872032,0.058043952999999995,16.761278,16.199755,18.13326754182223,220,37.733658,-0.202,47.92226767539978,16.761278
11,5.8922564e-05,15.828289000000002,4.221447e-05,12.385683,-0.041,1.0569518,13.667313,0.11,,3.9877329999999994e-05,,,3.5177730000000003e-06,3.9939827e-05,0.99998754,12,16.302385,-53.926030000000004,1.0785556e-11,16.761278,16.208307,18.04910638139313,240,47.574448,-0.385,49.870037317276,16.761278
12,12.769121,15.748246,9.74527,10.309102000000001,-0.052,1.0,13.335104000000001,0.11,,9.74527,,,0.7496361,9.74527,0.99998754,13,17.03376,-82.99951999999999,9.74527,17.03376,16.271803,18.80951090323815,260,63.8704,-0.475,51.87248229980469,17.03376
13,22.040737,15.674138000000001,18.128517000000002,13.269397,-0.047,1.4127706,13.301553,0.11,,9.47402,,,1.2948941,12.83189,0.9999879,14,17.007587,-63.22069499999999,8.654498,17.03376,16.324360000000002,18.7842229658358,280,58.211704000000005,-0.44,53.78130650520325,17.03376
14,3.1639904999999997,15.605145000000002,2.8288276000000003,11.583416,-0.029,1.3210332,13.189160000000001,0.11,,2.1190138,,1.6320317000000002e-31,0.18858851,2.141375,0.9999879,15,17.105576,-10.82441,0.14296204,17.105576,16.37644,18.883056915967256,300,42.009890000000006,-0.284,55.75965690612793,17.105576
15,22.733032,15.5406065,21.402145,7.276900299999999,-0.031,1.0936475,12.770342,0.11,,19.542776,,4.1118811999999994e-35,1.3376341,19.56951,0.9999879,16,17.004541,-12.641582000000001,19.542776,17.105576,16.415697,18.77557175456591,320,69.65558,-0.297,57.561740398406975,17.105576
16,14.632559,15.479982000000001,14.652377,13.251916,-0.031,1.3847439,12.79528,0.11,,10.263699,,5.2048045000000005e-37,0.86190456,10.58129,0.9999879,17,16.86184,-12.666625999999999,2.3519362999999998,17.105576,16.44194,18.62750151893424,340,51.6912,-0.304,60.0462052822113,17.105576
17,14.045967999999998,15.422823999999999,14.836966,15.840320000000002,-0.049,1.6827574,12.950459500000001,0.11,,6.198034,,,0.82427585,8.817056,0.9999879,18,16.848476,-51.825222,0.0013023323,17.105576,16.464525,18.619555537562587,360,44.541584,-0.454,61.99734258651733,17.105576
18,23.84818,15.368756,26.55684,14.788228,-0.044,1.9993154999999998,13.034072,0.11,,7.368157000000001,,,1.3977283999999999,13.282967000000001,0.9999879,19,17.092472,-37.810944,6.7625036,17.105576,16.497576000000002,18.870464746132647,380,49.515327,-0.416,64.23082590103151,17.105576
19,14.907008,15.317463,17.603899,13.63451,-0.032,1.8220581000000002,13.07531,0.11,,7.60695,,2.3336004999999998e-37,0.88019496,9.661547,0.9999879,20,17.080954000000002,-8.877307,0.34509343,17.105576,16.526745000000002,18.859647779452718,400,43.071163,-0.305,67.00308847427368,17.105576
20,19.694385999999998,15.268673000000001,24.723644,8.351949000000001,-0.024,2.380563,12.841248,0.11,,6.330872,,1.8273129999999997e-18,1.1773163999999998,10.385629,0.9999879,21,17.070598999999998,2.2111002999999996,0.00065645576,17.105576,16.55264,18.844393045889095,420,41.25094,-0.234,70.54410672187804,17.105576
21,4.4005787000000005e-08,15.222153,5.9042120000000005e-08,13.057231,-0.101,1.3803743,12.855338,0.11,,4.0803120000000003e-08,,,2.583733e-09,4.277254e-08,0.9999879,22,16.846878,-131.6338,,17.105576,16.566017000000002,18.61101360525333,440,37.175953,-0.769,73.7317271232605,17.105576
22,10.369148,15.177701,13.920919,12.313219,-0.092,1.0000004,12.789247999999999,0.11,,13.920914999999999,,,0.6052574000000001,13.920914999999999,0.9999879,23,17.131802,-112.84583,13.920914999999999,17.131802,16.590616,18.91252142280236,460,61.764538,-0.729,75.98129439353944,17.131802
23,16.433564999999998,15.135141,22.995604999999998,13.275011,-0.095,1.4112812,12.788422,0.11,,12.239392,,,0.9581502000000001,16.294134,0.9999879,24,17.168522,-110.62052,12.239392,17.168522,16.614695,18.949159798090868,480,52.92916999999999,-0.74,78.73603224754332,17.168522
24,0.02319748,15.094319,0.033833344,14.986614999999999,-0.167,1.3297241000000002,12.868457000000001,0.11,,0.024113184,,,0.0013533337,0.025443884,0.9999879,25,17.142955999999998,-179.11386000000002,0.0018019072,17.168522,16.635826,18.92264601114519,500,38.757220000000004,-0.934,81.8550364971161,17.168522
25,23.111382,15.055099499999999,35.132668,8.764161999999999,-0.157,1.0057327,12.672939,0.11,,34.932087,,,1.3512565,34.93241,0.9999879,26,17.103413,-163.76859,34.932087,17.168522,16.65381,18.880381533221463,520,74.323364,-0.92,86.13908696174622,17.168522
26,15.401667000000002,15.017358999999999,24.302258,13.431801,-0.132,1.3359020000000001,12.696531,0.11,,17.72414,,,0.9000836,18.191647,0.9999879,27,17.067932,-136.11993,0.7427366,17.168522,16.66915,18.842813829243287,540,53.956566,-0.87,90.50811457633972,17.168522
27,18.44369,14.980991,30.136184999999998,8.470576,-0.147,1.6833977999999998,12.53688,0.11,,12.613542,,,1.0762923,17.901999,0.9999879,28,17.199167000000003,-142.72208999999998,11.744652,17.199167000000003,16.688078,18.980598525993045,560,49.094498,-0.901,94.58659052848816,17.199167000000003
28,25.109869,14.9459,42.57161,11.256258,-0.132,1.9554228999999999,12.490393,0.11,,14.573807999999998,,,1.4679866000000001,21.77105,0.9999879,29,17.003942000000002,-125.12808999999999,14.573807999999998,17.199167000000003,16.698969,18.779788601424386,580,51.496742,-0.868,99.100270986557,17.199167000000003
29,27.153913,14.911998,47.543205,14.900095,-0.109,2.366362,12.579563,0.11,,10.826141,,,1.5847735,20.091265,0.99999005,30,17.175688,-100.13514,10.826141,17.199167000000003,16.71486,18.956491512360614,600,48.95848,-0.797,101.61910700798036,17.199167000000003
30,0.5855306,14.879209,1.0595665,14.402362,-0.067,1.8942605,12.651721,0.11,,0.43639836,,,0.034179565,0.5593563,0.99999005,31,17.211733,-52.154137,0.017937023,17.211733,16.730888,18.99354835950305,620,27.844294,-0.583,105.59732818603516,17.211733
31,10.227859,14.84746,19.123014,11.955613,-0.064,1.0530030000000001,12.600273,0.11,,18.155376,,,0.5975942,18.160458,0.99999005,32,17.116022,-47.287265999999995,18.155376,17.211733,16.742924,18.895093089194187,640,59.263999999999996,-0.568,109.96002078056335,17.211733
32,25.382797,14.816688000000001,49.08081,12.407275,-0.045,2.4749357999999995,12.579117,0.11,,8.445805,,,1.4872973,19.831144000000002,0.99999005,33,17.158373,-22.87085,0.12868308,17.211733,16.755514,18.939398633616808,660,46.246047999999995,-0.42,113.58119654655457,17.211733
33,,14.786835,3.3999998e-09,18.234303,0.043,5.830951,12.755639,0.11,,,,,,5.830952400000001e-10,0.99999005,34,17.151301999999998,-479.76305999999994,,17.211733,16.767155,18.93198318231121,680,8.855364,0.404,117.10284304618835,17.211733
34,,14.757848000000001,3.4999998e-09,-12.765689,0.043,5.9160794999999995,11.9983,0.11,,,,,,5.916080000000001e-10,0.99999005,35,8.900466999999999,-469.96082,,17.211733,16.54239,9.752629668274825,700,8.727942,0.404,120.35993695259094,17.211733
35,6.1155,14.729676000000001,25.69685,13.180389000000002,0.065,1.0,12.003747,0.11,,25.69685,,,0.7138014,25.69685,0.99999005,36,8.56751,-558.3249,25.69685,17.211733,16.320868,9.408669348550283,720,57.7507,0.571,123.38438487052916,17.211733
36,13.472774,14.702276999999999,58.512737,8.340183999999999,0.156,1.1690222,11.892633,0.11,,49.17375,,,1.5814253,50.052715,0.99999005,37,8.510247,-721.2091,49.17375,17.211733,16.10977,9.350226467992584,740,57.642338,0.918,128.10533332824707,17.211733
37,10.172075,14.67561,45.302372,17.732979,0.164,1.6183522,12.048531,0.11,,21.685274,,,1.1921676,27.9929,0.99999005,38,8.545711,-709.9302,15.95992,17.211733,15.910715,9.38582664837567,760,42.078109999999995,0.929,133.694082736969,17.211733
38,9.448702,14.649633999999999,43.16149,13.406168,0.164,1.9384401999999998,12.083308,0.11,,14.169754000000001,,,1.1067049999999998,22.266094,0.99999005,39,8.546964,-691.7093,10.915871000000001,17.211733,15.7219,9.386720221340182,780,36.0862,0.929,138.7582609653473,17.211733
39,9.479075,14.624316,44.416453999999995,15.849758,0.163,2.1956797000000003,12.177057000000001,0.11,,10.660016,,,1.1104114,20.229023,0.99999005,40,8.5294,-673.4465299999999,10.13368,17.211733,15.542086999999999,9.367591070636463,800,32.995804,0.929,144.42762994766238,17.211733
40,9.300107,14.599623999999999,44.65599,16.101027,0.161,2.422508,12.273055000000001,0.11,,8.627196000000001,,,1.0891705,18.433784,0.99999005,41,8.546613,-654.4830000000001,7.615137,17.211733,15.371466,9.384115758164137,820,30.614876000000002,0.926,149.10277104377747,17.211733
41,9.38026,14.575526000000002,46.17463,15.122048000000001,0.162,2.622769,12.341154,0.11,,7.5739045,,,1.0993959999999998,17.605297,0.99999005,42,8.49738,-639.4348,7.5739045,17.211733,15.207799,9.333543350514356,840,29.067543,0.927,154.83379459381104,17.211733
42,8.901562,14.551995000000002,44.84649,1.8696078999999999,0.162,2.795506,12.098369,0.11,,6.5695186,,,1.0429416,16.04235,0.99999005,43,8.560402,-624.3114,4.0756364000000005,17.211733,15.053207999999998,9.401568533607056,860,27.37235,0.927,158.59807991981506,17.211733
43,8.855036,14.529005999999999,45.643326,11.247451,0.161,2.9747748,12.078813,0.11,,5.831294000000001,,,1.0373483000000001,15.343456,0.99999005,44,8.542937,-608.41235,5.145873,17.211733,14.905246,9.384060002088367,880,26.212719,0.925,162.6439723968506,17.211733
44,8.852648,14.506533,46.66597,10.297794999999999,0.158,3.1422630000000003,12.039062,0.11,,5.265669,,,1.0370215,14.851070000000002,0.99999005,45,8.537980000000001,-592.3094,4.8761005,17.211733,14.763751999999998,9.374820438936721,900,25.285137,0.921,167.6922698020935,17.211733
45,8.217566999999999,14.484554000000001,44.27304,11.554272000000001,0.156,3.2151767999999996,12.02846,0.11,,4.8185153,,,0.9624574,13.770017999999999,0.99999005,46,8.590522,-576.73987,1.0990626000000001,17.211733,14.629551000000001,9.436316024289765,920,24.2774,0.917,172.76983428001404,17.211733
46,8.245861,14.463048,45.38511,14.555318,0.151,3.3733837999999996,12.080753,0.11,,4.4557314,,,0.9656405999999998,13.453882,0.99999005,47,8.548874,-559.2704,3.9931089999999996,17.211733,14.500175,9.390490750665576,940,23.55251,0.909,176.73466777801514,17.211733
47,8.337058,14.441995,46.881603000000005,12.881027,0.147,3.5222776,12.096122,0.11,,4.155797,,,0.97670007,13.310025,0.99999005,48,8.499842,-543.7818599999999,4.148365,17.211733,14.375167999999999,9.333876071896816,960,22.996662,0.902,182.6327691078186,17.211733
48,8.387314,14.421375,48.148987,13.8922825,0.142,3.665797,12.131767,0.11,,3.9028226999999998,,,0.9826324000000001,13.134657,0.99999005,49,8.528871,-526.8756,3.7747202000000004,17.211733,14.2558565,9.367148149553753,980,22.472982000000002,0.891,187.0909912586212,17.211733
49,8.414628,14.401173000000002,49.288063,9.447076,0.125,3.804453,12.077244,0.11,,3.6775300000000004,,,0.9857613000000002,12.955361,0.99999005,50,8.541732000000001,-498.29803,3.4692202000000005,17.211733,14.141573999999999,9.37983640262819,1000,21.986935,0.849,189.60416293144226,17.211733
50,7.031993400000001,14.38137,41.865406,16.316156,0.047,2.293136,12.159644,0.11,,15.220887,,,0.8208903000000001,18.256836,0.99999005,51,8.541007,-333.93015,1.3798223,17.211733,14.031757,9.383516313073642,1020,29.549282,0.436,194.96000695228577,17.211733
51,0.002171198,14.361951999999999,0.013141472,17.475051999999998,0.031,1.402918,12.257538,0.11,,0.007734058,,,0.00025272055,0.0093672415,0.99999005,52,8.593112,-261.41522000000003,0.005284138000000001,17.211733,13.927169000000001,9.438119940306693,1040,36.807743,0.302,199.74271774291992,17.211733
52,1.08545e-19,14.342904,5.3e-09,10.395516,0.002,7.2801094,12.20372,0.11,,1.8994298e-19,,1.8994298e-19,6.987994e-21,7.2801104e-10,0.99999005,53,8.679482,-307.80492999999996,,17.211733,13.828156,9.536199882656524,1060,7.0926404000000005,0.018,204.4136424064636,17.211733
53,17.46642,14.324210999999998,102.47204599999999,-11.017737,0.002,1.0,11.755346000000001,0.11,,102.47204599999999,,4.6238178e-20,1.8976305,102.47204599999999,0.99999005,54,9.204331,-299.4797,102.47204599999999,17.211733,13.742529000000001,10.115768981259329,1080,69.10162,0.019,207.5233669281006,17.211733
54,19.231537,14.305862,115.08656,12.175545,0.002,1.3603246999999998,11.764316,0.11,,73.90004,,1.0031380999999999e-20,2.092483,84.60226999999999,0.99999005,55,9.166447999999999,-290.9092,41.18652,17.211733,13.659328,10.070256453526461,1100,57.189530000000005,0.021,211.9165725708008,17.211733
55,21.806568,14.287844,132.57175,12.942486,0.002,1.6527159,11.792848,0.11,,62.119372999999996,,1.9336203e-21,2.3673527,80.21448000000001,0.99999005,56,9.252075,-282.51114,42.07374,17.211733,13.580627,10.16316610749374,1120,53.049202,0.023,215.88139081001282,17.211733
56,18.810719,14.270144,116.333786,15.585434,0.003,1.6461648000000002,11.872112,0.11,,58.01687,,2.5290537000000003e-22,2.0409436000000003,70.669586,0.99999005,57,9.376961,-273.86578,3.2303,17.211733,13.506879000000001,10.295786185867703,1140,50.177690000000005,0.026,219.69924640655518,17.211733
57,16.411279999999998,14.252752,103.30442,12.908737,0.003,1.6201392,11.89942,0.11,,55.63233,,1.5846885999999998e-23,1.7811105999999999,63.76268,0.99999005,58,9.209684,-264.59612999999996,5.996785,17.211733,13.432789999999999,10.112288583219962,1160,48.28212,0.029,224.4439702033997,17.211733
58,11.171621,14.235657999999999,71.455505,15.742113,0.003,1.4483944,11.971142,0.11,,46.316162,,1.7442799e-25,1.2111101999999998,49.334286,0.99999005,59,9.52463,-253.48538,2.6030607000000003,17.211733,13.3665495,10.447601744757515,1180,46.82158,0.034,227.70868372917172,17.211733
59,0.0024299507,14.218851,0.015841734,13.760619,0.006,1.099577,12.000602,0.11,,0.014353903000000001,,1.3494983999999999e-36,0.00026402881,0.014407116999999999,0.99999005,60,9.180484,-223.01811,0.0012058442,17.211733,13.296782,10.083247392266417,1200,46.96158,0.06,232.7019248008728,17.211733
60,15.819282999999999,14.202322,106.30588,5.794467,0.005,1.0092915999999998,11.882608,0.11,,105.32401999999999,,5.3978833000000004e-33,1.7427192999999999,105.32722,0.99999005,61,9.076181,-226.01358,105.32401999999999,17.211733,13.2275915,9.968611790991467,1220,66.97912600000001,0.052,238.81967282295227,17.211733
61,13.657385000000001,14.186060999999999,93.15605,8.363471,0.005,1.4148377,11.826286,0.11,,55.473971999999996,,4.337240599999999e-32,1.502517,65.84222,0.99999005,62,9.093643,-224.03583999999998,55.473971999999996,17.211733,13.160914000000002,9.98709286947195,1240,50.152878,0.05,244.1269338130951,17.211733
62,9.103686,14.170060999999999,63.044376,16.022703,0.005,1.6147996,11.895039,0.11,,34.44106,,7.0919817e-31,1.0007044,39.04161,0.99999005,63,9.069600999999999,-222.7948,5.749446,17.211733,13.095972,9.961412525338844,1260,41.079914,0.047,251.77932167053225,17.211733
63,7.266661,14.154312,51.097621999999994,13.170932,0.005,1.8868686999999997,11.912804,0.11,,22.771358,,1.5142103999999998e-30,0.79840034,27.080645,0.99999005,64,9.073788,-219.79698,4.7218347000000005,17.211733,13.033126,9.966780229541627,1280,34.63221,0.046,258.45498037338257,17.211733
64,8.850002,14.138808,63.33766,6.3490415,0.005,2.112206,11.823068,0.11,,17.155127,,9.183929999999999e-33,0.97442555,29.9865,0.99999005,65,9.131122999999999,-211.66405,2.9968487999999995,17.211733,12.973096,10.027194079607057,1300,33.2961,0.052,264.562264919281,17.211733
65,7.686391,14.123541000000001,55.91359,10.812925,0.006,1.6480553,11.806089,0.11,,24.249048000000002,,1.1165053e-36,0.8471755999999999,33.927009999999996,0.99999005,66,9.097685,-201.50671,0.12664660000000003,17.211733,12.914378,9.991825635917722,1320,39.017376,0.06,270.31107997894287,17.211733
66,0.77458954,14.108503,5.72561,13.974638,0.008,1.1545374,11.834671,0.11,,4.9276915,,,0.08545686,4.9592237,0.99999005,67,9.062897999999999,-188.45702,4.9276915,17.211733,12.856893,9.95397804917315,1340,45.498302,0.077,274.9698295593262,17.211733
67,15.953666,14.093688,120.07083,12.703992999999999,0.008,1.0196379999999998,11.834077,0.11,,117.73995,,,1.7657474999999998,117.7583,0.99999005,68,9.034506,-184.32273999999998,117.73995,17.211733,12.800680999999999,9.922008784044554,1360,66.59438,0.08,280.2141187191009,17.211733
68,12.787502,14.079089000000002,97.63075,13.637137,0.008,1.2191604,11.860873,0.11,,77.66617600000001,,,1.4149383999999998,80.080315,0.99999005,69,9.048798,-179.8489,19.510113,17.211733,12.746306,9.938173382732428,1380,55.14058299999999,0.084,285.2506594657898,17.211733
69,17.747122,14.0647,137.57254,12.720655,0.009,1.4344987,11.873398,0.11,,84.126175,,,1.965322,95.90287,0.99999005,70,9.025965,-175.93396,84.126175,17.211733,12.693159,9.913060113994119,1400,53.742416000000006,0.087,290.5083644390106,17.211733
70,10.970491,14.050516,86.26595999999999,7.2606716,0.009,1.3475184,11.814138999999999,0.11,,60.5491,,,1.2150135,64.01839,0.99999005,71,9.04296,-171.61201,4.4523625,17.211733,12.6417465,9.931715338697103,1420,49.289223,0.094,297.54148650169367,17.211733
71,0.0030259895,14.036529999999999,0.024136921000000002,15.030563,0.012,1.0714175,11.85811,0.11,,0.022495108,,,0.00033523497000000004,0.022528026,0.99999005,72,9.032883,-168.15956,0.0010845816,17.211733,12.591624000000001,9.920508790296124,1440,48.196377000000005,0.122,302.5662388801575,17.211733
72,9.245277,14.022737,75.076515,10.899883,0.012,1.0004097,11.831385000000001,0.11,,75.04576,,,1.0284454,75.04576999999999,0.99999005,73,8.98955,-165.59001,75.04576,17.211733,12.54228,9.872461548447117,1460,60.85933000000001,0.121,307.5068209171295,17.211733
73,12.491736999999999,14.0091305,103.09614599999999,12.317572,0.013,1.1725464,11.834093,0.11,,86.30748,,,1.3931911,87.925,0.99999005,74,8.96175,-164.10343999999998,86.30748,17.211733,12.493895,9.843955426170004,1480,56.528544999999994,0.127,313.53068113327026,17.211733
74,14.955483,13.995707500000002,125.17856,14.627120000000001,0.014,1.3939607,11.871122999999999,0.11,,76.41265,,,1.6690474999999998,89.80064,0.99999005,75,8.959097,-163.64786,76.41265,17.211733,12.446764,9.840338874423868,1500,51.99756,0.136,317.649270772934,17.211733
75,5.839894,13.982462,49.421997,8.530522,0.012,1.3847337,11.830039999999999,0.11,,34.586773,,,0.6502894,35.690616999999996,0.99999005,76,8.953472999999999,-158.28258,3.7837989999999997,17.211733,12.4008,9.834083651427978,1520,43.128796,0.119,322.5698659420013,17.211733
76,2.757391,13.969389999999999,23.603994,17.245325,0.011,1.5102788999999999,11.894788,0.11,,14.630053,,,0.30654538,15.628897,0.99999005,77,8.9815445,-155.68776,4.024193299999999,17.211733,12.356395,9.866072755170036,1540,36.94657,0.109,327.83008027076716,17.211733
77,7.0126696,13.956487,60.807526,8.5153,0.011,1.5085175,11.842416,0.11,,36.975840000000005,,,0.77958363,40.309459999999994,0.99999005,78,8.998004,-153.50043,36.975840000000005,17.211733,12.313338,9.8836290404573,1560,41.241768,0.11,333.7824108600616,17.211733
78,6.368769,13.9437475,55.882065000000004,9.944360000000001,0.011,1.9613526999999997,11.814351,0.11,,22.069305,,,0.7073679,28.491594,0.99999005,79,8.9952135,-151.67175,13.964075,17.211733,12.271336,9.879311983426676,1580,32.69509,0.105,337.52748775482183,17.211733
79,12.508116000000001,13.931169,111.66911999999999,13.694327,0.013,1.9147322,11.833561999999999,0.11,,34.947646999999996,,,1.395864,58.32101,0.99999005,80,9.023439999999999,-151.66031,0.21285625,17.211733,12.230738,9.908520640145456,1600,39.475437,0.132,342.19319748878485,17.211733
80,14.099554000000001,13.918745999999999,73.177246,17.195601999999997,-0.01,1.8761134999999998,11.902130999999999,0.11,,23.482471,,23.070847,0.9034228000000001,39.0047,0.99999005,81,8.976522000000001,-502.9715,,17.211733,12.190562,9.859175382350367,1620,41.621983,-0.103,348.03467226028437,17.211733
81,11.276002,14.157098999999999,59.250144999999996,-13.616825,-0.01,1.8760846999999998,11.588623,0.11,,19.496136,,18.589482999999998,0.72256273,31.581808000000002,0.99999005,82,15.200266000000001,-493.82135,0.0035492265999999997,17.211733,12.227265,16.852633716241655,1640,38.798854999999996,-0.102,355.7912712097168,17.211733
82,23.073065,14.349306,118.41736599999999,12.812626,-0.014,2.0121138,11.599319,0.11,,33.655266,,0.16702260000000002,1.4267153000000001,58.852222,0.99999005,83,15.643741,-596.5158700000001,0.6997002,17.211733,12.268428,17.34882298120466,1660,48.73523,-0.139,362.8081922531128,17.211733
83,11.891338000000001,14.33934,60.426795999999996,14.991228,-0.02,1.9515596999999998,11.642430000000001,0.11,,25.531694,,2.866571e-10,0.7193666,30.963334999999997,0.99999005,84,15.977688,-751.8514,0.0011234143,17.211733,12.312586,17.693242854875315,1680,38.349765999999995,-0.198,369.30518436431885,17.211733
84,13.601424,14.327506,70.21838000000001,12.225758,-0.019,1.7967113999999997,11.64537,0.11,,33.20026,,5.5806794e-08,0.8260985999999999,39.081615,0.99999005,85,16.475523000000003,-711.0378400000001,33.20026,17.211733,12.361562,18.225130278565643,1700,42.34015,-0.186,376.09980487823486,17.211733
85,19.33682,14.315809,99.01501999999999,14.501018,-0.025,2.3994433999999996,11.675609,0.11,,24.168035999999997,,2.50946e-21,1.1513375,41.26583,0.99999005,86,16.659328,-849.3064,0.06683316,17.211733,12.411536,18.410022343929104,1720,40.856476,-0.247,381.9812581539154,17.211733
86,16.390701,14.304248999999999,84.69379,12.291082000000001,-0.027,2.3901380000000003,11.683341,0.11,,21.21429,,1.1748746999999998e-26,0.9734918,35.434684999999995,0.99999005,87,16.753956,-881.1197,4.1180763,17.211733,12.461449,18.516379079143512,1740,37.99414,-0.268,385.7607355117798,17.211733
87,20.35035,14.29282,104.38127,17.635723000000002,-0.097,2.4681450000000003,11.749911,0.11,,22.173628,,,1.1861508,42.291385999999996,0.99999005,88,16.823141,-1169.3964,2.6602077999999997e-24,17.211733,12.511013,18.592429356845134,1760,41.271004,-0.749,392.8564643859863,17.211733
88,25.585739999999998,14.281521,132.96346,12.88151,-0.114,2.8446052,11.763644000000001,0.11,,21.528914999999998,,,1.4939713,46.74232,0.99999005,89,17.008291,-1165.0953,13.385798999999999,17.211733,12.561544,18.786517761820463,1780,43.737713,-0.815,400.4895808696747,17.211733
89,10.660232,14.270348,56.155235,15.229652,-0.16,1.506767,11.806351,0.11,,34.404457,,,0.6239471,37.268692,0.99999005,90,17.039358,-1170.6941,1.6431943,17.211733,12.611299,18.81703268404951,1800,44.9291,-0.924,405.5259366035461,17.211733
90,6.5359707,14.259297,34.78454,14.290669,-0.188,1.3535451,11.828808,0.11,,23.840454,,,0.3822477,25.698841,0.99999005,91,17.175376999999997,-1166.7506,9.503013000000001,17.211733,12.661452,18.956112887756888,1820,44.684090000000005,-0.957,412.5530889034271,17.211733
91,12.820030000000001,14.248368,68.89725,14.965059,-0.157,2.2955723,11.855866,0.11,,17.282612,,,0.7488831,30.013103000000005,0.99999523,92,17.126764,-1143.8412,10.048819,17.211733,12.709989,18.903503550375863,1840,35.31342,-0.919,420.26025366783136,17.211733
92,15.308294,14.237557,83.153046,17.205372,-0.182,1.8483542000000002,11.91023,0.11,,35.960884,,,0.8941188,44.987614,0.99999523,93,17.14872,-1139.3972,14.862753,17.211733,12.757717,18.92781055890723,1860,43.244064,-0.951,426.90493416786194,17.211733
93,22.02125,14.226861999999999,121.67745,12.994935,-0.189,1.7336577000000002,11.919661999999999,0.11,,61.30053,,,1.294441,70.18539399999999,0.99999523,94,16.903114000000002,-1129.1669,61.30053,17.211733,12.801816,18.66310663681082,1880,51.805214,-0.957,430.86143589019775,17.211733
