,DenMISEMeanLog,DenMISELogFirst,ReturnAbsMax,IWNorm2,LQGsigma,IWLastEpisode,Bound,ReturnMean,MISE,TimestepsSoFar,DenMISELogLast,Iteration,target_sum_log_mean,LQGmu01,IWMean,IWFirstEpisode,ReturnMax,ReturnMin,TimeElapsed,ReturnLastEpisode,IWNorm1,ReturnStepMax,IWMax,SqrtESSClassic,URet,LQGmu1,IWMin
15,14.837373999999999,16.644066,15.906216,4.1206303,0.11,1.1428573,16.754787,9.417135,7.9316070000000005,320,16.458498000000002,16,-137.21303999999998,1.0,0.9285716,,15.906216,,28.93161630630493,8.520557,14.857145000000001,0.99716264,1.1428573,3.6055517,9.359467800704905,1.0,
16,15.012720000000002,16.58344,15.906216,4.240545,0.11,1.1333321,16.475422000000002,9.3664465,7.973192999999999,340,17.891348,17,-128.08191000000002,1.0,0.9333333,,15.906216,,29.763668775558468,8.555416000000001,15.866666,0.99716264,1.1333343999999999,3.7416574999999996,9.395780401423506,1.0,
17,15.182352999999999,16.526283,15.906216,4.357105000000001,0.11,1.1249995000000002,16.221767,9.319836,8.007833,360,18.134254000000002,18,-119.95223,1.0,0.9374996999999999,,15.906216,,30.2853786945343,8.527467,16.874994,0.99716264,1.1250006000000001,3.8729835,9.364274089170967,1.0,
18,15.3194,16.472216,15.906216,4.4705863,0.11,1.1176465,15.993301999999998,9.279739999999999,8.0401945,380,17.850082,19,-112.69363,1.0,0.94117606,,15.906216,,31.17430830001831,8.558013,17.882345,0.99716264,1.1176475000000001,4.0,9.39828050466212,1.0,
19,15.393315,16.420921,15.906216,4.5812263,0.11,1.1111106000000002,15.783342000000001,9.242514,8.067696,400,16.857737,20,-106.21078999999999,1.0,0.94444406,,15.906216,,31.892281770706177,8.535217,18.888882000000002,0.99716264,1.1111116,4.123106,9.372566289516161,1.0,
20,15.460679,16.372131,15.906216,4.6892357,0.11,1.1052620000000002,15.591651999999998,9.209813,8.0933895,420,16.864637,21,-100.3453,1.0,0.9473686,,15.906216,,32.78620004653931,8.555786999999999,19.894741,0.99716264,1.1052641,4.2426405,9.397205152591248,1.0,
21,15.364341,16.325611,15.906216,4.794789,0.11,1.1,15.410801000000001,9.176466,8.112528,440,13.394870000000001,22,-95.17095,1.0,0.95,,15.906216,,33.793596267700195,8.476177,20.9,0.99716264,1.1,4.3588986,9.30972694226515,1.0,
22,15.039560999999999,16.28116,15.906216,4.898052,0.11,1.0952382999999999,15.244716,9.147294,8.131239,460,7.9453163,23,-90.68368000000001,1.0,0.95238054,,15.906216,,34.83240842819214,8.505519999999999,21.904753,0.99716264,1.0952393,4.4721355,9.341639795315883,1.0,
23,15.146266,16.2386,15.906216,4.9991727,0.11,1.090909,15.091985999999999,9.122104,8.149944,480,17.648970000000002,24,-86.1662,1.0,0.9545453000000002,,15.906216,,35.91265344619751,8.542710000000001,22.909088,0.99716264,1.090909,4.582576,9.380548487618457,1.0,
24,15.2832155,16.197779,15.906216,5.0982785,0.11,1.0869566000000002,14.949157999999999,9.098654,8.166724,500,18.616264,25,-81.971565,1.0,0.9565218000000001,,15.906216,,37.00439715385436,8.535862,23.913045999999998,0.99716264,1.0869566000000002,4.690416,9.375194388018881,1.0,
25,15.341465,16.158558,15.906216,5.1954827,0.11,1.0833324,14.814974,9.076564999999999,8.181623,520,16.841883,26,-78.16797,1.0,0.9583331,,15.906216,,38.25822854042053,8.524358,24.91666,0.99716264,1.0833343999999998,4.7958317,9.35995700231125,1.0,
26,15.527317000000002,16.120817000000002,15.906216,5.2908998,0.11,1.0800005,14.689135,9.056217,8.19545,540,20.401826999999997,27,-74.51439,1.0,0.96000034,,15.906216,,39.421438932418816,8.527177,25.92001,0.99716264,1.0800005,4.8989797,9.366397552698642,1.0,
27,15.546895000000001,16.08445,15.906216,5.384616,0.11,1.0769233,14.571363,9.037946,8.208878,560,16.11613,28,-71.27494,1.0,0.9615386,,15.906216,,40.299545764923096,8.544607000000001,26.92308,0.99716264,1.0769233,5.0,9.384100289601736,1.0,
28,15.664282,16.049357999999998,15.906216,5.476724,0.11,1.0740739,14.459736,9.020464,8.220804,580,18.990108,29,-68.15989,1.0,0.96296287,,15.906216,,41.190879344940186,8.530968,27.925921999999996,0.99716264,1.0740744,5.0990195,9.366947474180204,1.0,
29,15.504045499999998,16.015457,15.906216,5.567305,0.11,1.0714283000000002,14.354764999999999,9.004686999999999,8.232460000000001,600,10.894822999999999,30,-65.52243,1.0,0.96428555,,15.906216,,42.130197525024414,8.547193,28.928565999999996,0.99716264,1.0714294,5.1961527,9.389765488989338,1.0,
30,15.342267000000001,15.982667000000001,15.906216,5.656432,0.11,1.0689656,14.254638,8.989313000000001,8.242654,620,10.5251465,31,-63.067130000000006,1.0,0.965517,,15.906216,,43.41592168807984,8.528096000000001,29.931026,0.99716264,1.0689665000000002,5.291503,9.368068690281968,1.0,
31,15.330941000000001,15.950918,15.906216,5.744177,0.11,1.0666661,14.159735000000001,8.975033,8.2523155,640,15.014825,32,-60.625053,1.0,0.9666669,,15.906216,,44.81561326980591,8.532341,30.93334,0.99716264,1.0666671,5.385165,9.371305244419872,1.0,
32,15.391986,15.920147,15.906216,5.830596,0.11,1.0645168,14.068848000000001,8.961028,8.260717999999999,660,17.37924,33,-58.259388,1.0,0.9677421,,15.906216,,46.29222869873047,8.512837,31.93549,0.99716264,1.0645168,5.477226,9.349889390082307,1.0,
33,15.48374,15.890294,15.906216,5.9157515,0.11,1.0625004999999998,13.982195,8.947764,8.268514,680,18.544280999999998,34,-55.99868000000001,1.0,0.96875024,,15.906216,,47.69408869743347,8.5101,32.937508,0.99716264,1.0625004999999998,5.567764,9.349219994042015,1.0,
34,15.575710999999998,15.861305999999999,15.906216,5.9996915,0.11,1.0606053,13.899667,8.935394,8.27597,700,18.734417,35,-53.861763,1.0,0.9696966,,15.906216,,48.81951451301575,8.514786,33.93938,0.99716264,1.0606073,5.656854,9.349946727080123,1.0,
35,15.5429945,15.833135999999998,15.906216,6.082477,0.11,1.0588236,13.822033,8.924847,8.284199000000001,720,14.428529999999999,36,-51.963223,1.0,0.9705879999999999,,15.906216,,50.129329204559326,8.555683,34.94117,0.99716264,1.0588245,5.7445626,9.396139817080776,1.0,
36,15.484982500000001,15.805736999999999,15.906216,6.1641498,0.11,1.0571437,13.748622,8.9157,8.292835,740,13.426382,37,-50.194435,1.0,0.97142875,,15.906216,,51.47241902351379,8.586405000000001,35.942863,0.99716264,1.0571437,5.830952,9.427524550830592,1.0,
37,15.514676000000001,15.779067999999999,15.906216,6.2447524,0.11,1.0555558999999999,13.676727,8.905569999999999,8.299445,760,16.64224,38,-48.434155,1.0,0.9722224,,15.906216,,52.85834264755249,8.530761,36.94445,0.99716264,1.0555558999999999,5.9160794999999995,9.368299598144556,1.0,
38,15.566794,15.753093,15.906216,6.324323000000001,0.11,1.0540551,13.608298999999999,8.896465,8.306227999999999,780,17.575329999999997,39,-46.740253,1.0,0.97297275,,15.906216,,54.23767304420471,8.550511,37.94594,0.99716264,1.0540551,6.0,9.392955005513297,1.0,
39,15.68128,15.727775,15.906216,6.402907,0.11,1.0526327,13.541938,8.887198,8.312006,800,20.173567000000002,40,-45.066124,1.0,0.973684,,15.906216,,55.84807181358338,8.525787,38.947359999999996,0.99716264,1.0526327,6.0827622,9.364835918232679,1.0,
40,15.51035,15.703082,15.906216,6.480539,0.11,1.0512823,13.476854999999999,8.877155,8.316197,820,8.699824000000001,41,-43.75354,1.0,0.9743591,,15.906216,,57.04206323623657,8.475416000000001,39.948723,0.99716264,1.0512823,6.164414,9.311443717593116,1.0,
41,15.487983999999999,15.678985,15.906216,6.557247,0.11,1.0500008,13.416153,8.86941,8.322087,840,14.596826,42,-42.363083,1.0,0.9749999,,15.906216,,58.705904960632324,8.551833,40.949996999999996,0.99716264,1.0500008,6.2449985,9.394034100931892,1.0,
42,15.515375,15.655454999999998,15.906216,6.633072,0.11,1.0487809,13.358254999999998,8.862573,8.328269,860,16.691082,43,-40.988620000000004,1.0,0.9756101,,15.906216,,60.03618049621582,8.57543,41.951233,0.99716264,1.0487809,6.324555999999999,9.41970300187578,1.0,
43,15.530853,15.632464,15.906216,6.708035499999999,0.11,1.0476192,13.301179999999999,8.854861999999999,8.332912,880,16.221110999999997,44,-39.687344,1.0,0.97619057,,15.906216,,61.65436792373657,8.52335,42.952385,0.99716264,1.0476192,6.403124299999999,9.359840909346012,1.0,
44,15.544085999999998,15.609992000000002,15.906216,6.78217,0.11,1.0465109000000001,13.245673000000002,8.847083999999999,8.336908,900,16.15038,45,-38.445496,1.0,0.97674406,,15.906216,,63.27074122428894,8.504817,43.953484,0.99716264,1.0465128000000001,6.4807405,9.339597242009246,1.0,
45,15.5809355,15.588013,15.906216,6.8555036,0.11,1.0454555,13.193122,8.840645,8.341772,920,17.262583,46,-37.233482,1.0,0.9772726999999999,,15.906216,,65.0605628490448,8.550871,44.954544,0.99716264,1.0454555,6.557439,9.390539191091165,1.0,
46,15.393091,15.566506,15.906216,6.928063000000001,0.11,1.0444446,13.141853,8.834027,8.345948,940,6.7752666,47,-36.296203999999996,1.0,0.977778,,15.906216,,66.69085144996643,8.529611000000001,45.955566,0.99716264,1.044445,6.633249,9.366417702745132,1.0,
47,15.412273999999998,15.545453,15.906216,6.999864,0.11,1.0434793,13.092239,8.82767,8.349922,960,16.336338,48,-35.198803000000005,1.0,0.97826076,,15.906216,,68.46332955360414,8.528875,46.956516,0.99716264,1.0434793,6.708203999999999,9.36618496576876,1.0,
48,15.448076,15.524834,15.906216,7.070939,0.11,1.0425521999999998,13.044315,8.821667,8.353827,980,17.188478,49,-34.128826000000004,1.0,0.97872317,,15.906216,,70.17724227905272,8.533499,47.957436,0.99716264,1.0425540999999998,6.782328999999999,9.373932220134167,1.0,
49,15.529019,15.504631,15.906216,7.141305,0.11,1.0416657,12.997898,8.81591,8.357578,1000,19.516676,50,-33.055103,1.0,0.9791664000000001,,15.906216,,71.96469354629518,8.533902000000001,48.95832,0.99716264,1.0416676999999999,6.8556547000000005,9.373153867260676,1.0,
50,15.417832,15.484829000000001,15.906216,7.210985000000001,0.11,1.0408167,12.953403,8.810861000000001,8.361675,1020,9.879544000000001,51,-32.21246,1.0,0.97959167,,15.906216,,73.8320004940033,8.558327,49.959175,0.99716264,1.0408177,6.928203999999999,9.400672478756,1.0,
51,15.358734,15.46541,15.906216,7.28,0.11,1.0400001,12.909912,8.805684,8.365278,1040,12.365361,52,-31.354440000000004,1.0,0.97999996,,15.906216,,75.57774019241333,8.541701,50.96,0.99716264,1.0400011999999998,6.9999994999999995,9.38301209277501,1.0,
52,15.342814,15.4463625,15.906216,7.348364,0.11,1.0392148,12.867111,8.800144,8.368155,1060,14.535088,53,-30.487875,1.0,0.9803921,,15.906216,,77.77630186080933,8.512075999999999,51.96078,0.99716264,1.0392169,7.0710683,9.347935476105203,1.0,
53,15.4321375,15.427670499999998,15.906216,7.4160995,0.11,1.0384619000000002,12.826055,8.795289,8.371423,1080,20.186134,54,-29.548769,1.0,0.98076934,,15.906216,,79.85164642333984,8.53797,52.961543999999996,0.99716264,1.0384619000000002,7.1414285,9.375280395805742,1.0,
54,15.401966,15.409320999999998,15.906216,7.4832177,0.11,1.0377363000000002,12.785642999999999,8.790121000000001,8.374053,1100,13.792136,55,-28.760078000000004,1.0,0.9811319,,15.906216,,81.53738403320312,8.511022,53.962254,0.99716264,1.0377372999999999,7.211103,9.349351546915354,1.0,
55,15.395941,15.391303,15.906216,7.5497426999999995,0.11,1.0370368,12.746927000000001,8.785681,8.377153999999999,1120,15.083498,56,-27.976507,1.0,0.9814814000000001,,15.906216,,83.72529482841493,8.54147,54.96295500000001,0.99716264,1.0370388000000001,7.2801100000000005,9.383057165000203,1.0,
56,15.394110000000001,15.373603,15.906216,7.6156864,0.11,1.0363646,12.709742,8.781855,8.380618,1140,15.310270000000001,57,-27.216465000000003,1.0,0.9818181999999999,,15.906216,,85.6131908893585,8.567617,55.963640000000005,0.99716264,1.0363646,7.3484693,9.409009293020166,1.0,
57,15.387087,15.356212,15.906216,7.681063000000001,0.11,1.0357144,12.673248,8.777873,8.38366,1160,15.005094,58,-26.487902000000002,1.0,0.98214287,,15.906216,,87.34041237831116,8.550915,56.964287,0.99716264,1.0357153000000001,7.4161983,9.392597997620557,1.0,
58,15.399833,15.339117000000002,15.906216,7.745887799999999,0.11,1.0350883,12.637856,8.774168,8.386742,1180,16.157063,59,-25.76452,1.0,0.9824563000000001,,15.906216,,89.30811977386475,8.559266000000001,57.964923999999996,0.99716264,1.0350883,7.483316,9.402781029534225,1.0,
59,15.415463,15.3223095,15.906216,7.8101726,0.11,1.0344824000000001,12.603391,8.770603,8.389731,1200,16.355362,60,-25.061957999999997,1.0,0.98275846,,15.906216,,90.94065976142885,8.560321,58.96550799999999,0.99716264,1.0344844000000002,7.5498343,9.399661575471935,1.0,
60,15.43074,15.305779999999999,15.906216,7.8739357000000005,0.11,1.0338986,12.568322,8.765724,8.391145,1220,16.364683,61,-24.382285999999997,1.0,0.9830509,,15.906216,,92.71560382843019,8.472928999999999,59.966103000000004,0.99716264,1.0338986,7.615772200000001,9.307072407458461,1.0,
61,15.401098999999999,15.289520000000001,15.906216,7.937182400000001,0.11,1.0333326999999999,12.534507000000001,8.761364,8.392881,1240,13.610132,62,-23.768976000000002,1.0,0.98333323,,15.906216,,94.72514414787292,8.495455,60.96666,0.99716264,1.0333347,7.681146000000001,9.331091068983081,1.0,
62,15.476504,15.2735195,15.906216,7.999933,0.11,1.0327870000000001,12.502463,8.758047,8.395496000000001,1260,20.168402,63,-23.071045,1.0,0.9836065,,15.906216,,96.01440739631651,8.552377,61.967209999999994,0.99716264,1.0327879,7.7459664,9.394542488097015,1.0,
63,15.486063,15.2577715,15.906216,8.062194,0.11,1.0322572,12.470917,8.754567999999999,8.397752,1280,16.104746,64,-22.458427,1.0,0.98387086,,15.906216,,97.63789224624634,8.535332,62.967735,0.99716264,1.0322591,7.8102484,9.373976782081217,1.0,
64,15.519012,15.242267000000002,15.906216,8.123977,0.11,1.0317454,12.439836,8.750919999999999,8.3996525,1300,17.644045000000002,65,-21.840985999999997,1.0,0.9841269,,15.906216,,99.55083203315736,8.517519,63.96825,0.99716264,1.0317473,7.874007000000001,9.352005507937355,1.0,
65,15.494833999999999,15.226999,15.906216,8.185292,0.11,1.0312496,12.409395,8.747299,8.401406,1320,13.939285,66,-21.298395000000003,1.0,0.9843748999999999,,15.906216,,101.51084971427916,8.511859,64.96874,0.99716264,1.0312515,7.937253999999999,9.350996009536527,1.0,
66,15.43467,15.211962,15.906216,8.246153999999999,0.11,1.0307688,12.379992,8.744107000000001,8.403439,1340,11.479529,67,-20.808722,1.0,0.9846155000000001,,15.906216,,103.84055042266846,8.533461,65.96924,0.99716264,1.0307697,8.000001,9.370390665230447,1.0,
67,15.364466,15.197146,15.906216,8.306569,0.11,1.030304,12.350531,8.740306,8.404685,1360,10.676338000000001,68,-20.345264,1.0,0.9848486999999999,,15.906216,,106.45437383651732,8.485689,66.96970999999999,0.99716264,1.030304,8.062259,9.318467837473902,1.0,
68,15.436697,15.182548,15.906216,8.366546000000001,0.11,1.029852,12.322206,8.737077000000001,8.406366,1380,20.36361,69,-19.754854,1.0,0.98507446,,15.906216,,108.91423892974855,8.517441,67.97014,0.99716264,1.029852,8.124039,9.354959235427362,1.0,
69,15.39427,15.1681595,15.906216,8.4261,0.11,1.0294121999999999,12.295163,8.734575,8.408656,1400,12.481765,70,-19.293917,1.0,0.9852941999999999,,15.906216,,110.19091844558716,8.561958,68.9706,0.99716264,1.0294131,8.185352,9.401045843698789,1.0,
70,15.374979000000002,15.153975,15.906216,8.485232,0.11,1.0289860999999998,12.268138,8.731597,8.410314999999999,1420,14.039481,71,-18.82403,1.0,0.98550737,,15.906216,,110.7153012752533,8.523095,69.97102,0.99716264,1.0289860999999998,8.246212,9.360662714214264,1.0,
71,15.361217499999999,15.139988,15.906216,8.543957,0.11,1.0285711,12.241486,8.7285,8.411719,1440,14.398751,72,-18.362211,1.0,0.9857144,,15.906216,,112.64167666435242,8.508646,70.971436,0.99716264,1.0285720999999999,8.306623,9.340173443922305,1.0,
72,15.352326000000001,15.126195000000001,15.906216,8.60228,0.11,1.028169,12.216232000000002,8.726301,8.413919,1460,14.726579999999998,73,-17.90856,1.0,0.9859155000000001,,15.906216,,114.78687977790831,8.567953,71.97183000000001,0.99716264,1.02817,8.3666,9.407547048295724,1.0,
73,15.377652,15.112589000000002,15.906216,8.660210000000001,0.11,1.0277779,12.190883,8.72356,8.4154415,1480,17.240566,74,-17.4332,1.0,0.9861110999999999,,15.906216,,117.83626985549928,8.523513000000001,72.97222,0.99716264,1.0277789000000002,8.426149,9.362614656408878,1.0,
74,15.412941,15.099166,15.906216,8.717756,0.11,1.0273976,12.165986,8.720825999999999,8.416855,1500,18.038363,75,-16.959887,1.0,0.9863014999999999,,15.906216,,119.87201309204102,8.518523,73.97261,0.99716264,1.0273986,8.485281,9.354603485214398,1.0,
75,15.408995,15.085920999999999,15.906216,8.774923,0.11,1.0270274,12.141401,8.717979,8.418037,1520,15.126766,76,-16.537344,1.0,0.98648643,,15.906216,,122.06846761703493,8.504499000000001,74.97296999999999,0.99716264,1.0270283000000002,8.544003,9.340602401279527,1.0,
76,15.456260999999998,15.072849,15.906216,8.831721,0.11,1.026667,12.117333,8.715228999999999,8.419213000000001,1540,19.061989999999998,77,-16.074673,1.0,0.9866666999999999,,15.906216,,124.65155386924744,8.506158000000001,75.97333499999999,0.99716264,1.0266680000000001,8.6023245,9.342590465561056,1.0,
77,15.472401999999999,15.059946,15.906216,8.888156,0.11,1.0263145,12.093843,8.712648,8.420461,1560,16.728687,78,-15.653784,1.0,0.9868421999999999,,15.906216,,127.29284477233887,8.513977,76.973694,0.99716264,1.0263165,8.6602545,9.350297804553826,1.0,
78,15.5456295,15.047207,15.906216,8.944235,0.11,1.025974,12.071154,8.710467,8.422018,1580,21.270771,79,-15.186060000000001,1.0,0.9870131999999999,,15.906216,,129.68286156654358,8.54036,77.97404499999999,0.99716264,1.025976,8.717799000000001,9.382854803310792,1.0,
79,15.510391,15.034628,15.906216,8.999964,0.11,1.0256404000000001,12.048741,8.708188999999999,8.423378,1600,12.739587,80,-14.836673000000001,1.0,0.9871796,,15.906216,,131.51308155059814,8.528198,78.974365,0.99716264,1.0256424000000002,8.774964,9.368350348824402,1.0,
80,15.471627999999999,15.022205,15.906216,9.05535,0.11,1.0253166999999999,12.026753999999999,8.705967,8.4247055,1620,12.383428,81,-14.500314000000001,1.0,0.9873417999999999,,15.906216,,133.94110441207886,8.528208,79.974686,0.99716264,1.0253177,8.831760000000001,9.368296507226523,1.0,
81,15.52485,15.009935,15.906216,9.110399000000001,0.11,1.025,12.005144,8.703768,8.425966,1640,19.848572,82,-14.081123000000002,1.0,0.98749995,,15.906216,,136.34815979003906,8.525534,80.975,0.99716264,1.0250019000000001,8.888194,9.365181642242263,1.0,
82,15.547660999999998,14.997814000000002,15.906216,9.165117,0.11,1.0246911,11.983811,8.701500999999999,8.4270735,1660,17.43058,83,-13.701169,1.0,0.98765427,,15.906216,,138.6581175327301,8.515735000000001,81.9753,0.99716264,1.024693,8.944272,9.351126829631736,1.0,
83,15.501045999999999,14.985838000000001,15.906216,9.219512,0.11,1.024391,11.962909,8.699328999999999,8.428194,1680,11.644703,84,-13.399147,1.0,0.9878049000000001,,15.906216,,141.09675741195682,8.518981,82.97561,0.99716264,1.0243921,9.0,9.355350764027962,1.0,
84,15.509885999999998,14.974003,15.906216,9.273587,0.11,1.0240951999999999,11.942283999999999,8.697109,8.429189,1700,16.264513,85,-13.049882,1.0,0.98795193,,15.906216,,143.35130596160892,8.510660000000001,83.975914,0.99716264,1.0240970999999999,9.055387,9.350099968642676,1.0,
85,15.491929,14.962307000000001,15.906216,9.32735,0.11,1.02381,11.9217415,8.694662,8.429872999999999,1720,13.977762,86,-12.735333,1.0,0.9880953000000001,,15.906216,,145.75301098823547,8.486696,84.9762,0.99716264,1.023811,9.110434,9.322269670858237,1.0,
86,15.491553,14.950747,15.906216,9.380802000000001,0.11,1.0235298000000002,11.901777000000001,8.692482,8.430757,1740,15.471165,87,-12.410852,1.0,0.9882354,,15.906216,,148.269113779068,8.504976,85.97648000000001,0.99716264,1.0235308,9.165153,9.342231644840592,1.0,
87,15.524378,14.939318,15.906216,9.433953,0.11,1.0232556000000002,11.882695,8.690872,8.432152,1760,18.392,88,-12.060559,1.0,0.9883719000000001,,15.906216,,150.6518425941467,8.550768,86.97673,0.99716264,1.0232575000000002,9.219542500000001,9.393612464682096,1.0,
88,15.532557500000001,14.928018,15.906216,9.486805,0.11,1.0229882,11.863821000000002,8.689184,8.433398,1780,16.264019,89,-11.74205,1.0,0.9885058000000001,,15.906216,,153.0763516426086,8.540649,87.97700999999999,0.99716264,1.0229901,9.273619,9.378854670137526,1.0,
89,15.563163000000001,14.916844000000001,15.906216,9.539365,0.11,1.0227268,11.845063,8.687333,8.434413000000001,1800,18.298569,90,-11.408016,1.0,0.98863643,,15.906216,,155.7858657836914,8.522662,88.97728000000001,0.99716264,1.0227287,9.32738,9.361905319541806,1.0,
90,15.375982,14.905795000000001,15.906216,9.591638,0.11,1.022468,11.826878,8.685774,8.435661,1820,-1.4588454,91,-11.298439,1.0,0.98876417,,15.906216,,158.5632057189941,8.545417,89.97754,0.99716264,1.0224732,9.380832,9.38832152291559,1.0,
91,15.39807,14.894866,15.906216,9.643624,0.11,1.0222216999999998,11.808994,8.684252,8.436883,1840,17.419437,92,-10.986051,1.0,0.9888888000000001,,15.906216,,161.10841989517212,8.545767999999999,90.97776999999999,0.99716264,1.0222235999999998,9.433981,9.384156777641762,1.0,
92,15.446013,14.884054999999998,15.906216,9.695335,0.11,1.021978,11.791323,8.682683,8.437998,1860,19.868026999999998,93,-10.654052,1.0,0.98901105,,15.906216,,163.64407658576962,8.538287,91.97803,0.99716264,1.0219799,9.486833,9.378997698053595,1.0,
93,15.442123,14.87336,15.906216,9.746771,0.11,1.0217383,11.773824000000001,8.681035000000001,8.438974,1880,15.091248499999999,94,-10.379937,1.0,0.9891304,,15.906216,,166.2091989517212,8.527797,92.97825999999999,0.99716264,1.0217402,9.539391,9.365684473672284,1.0,
94,15.493984,14.862778,15.906216,9.797936,0.11,1.0215044,11.756902,8.679712,8.440227,1900,20.379920000000002,95,-10.055925,1.0,0.9892474,,15.906216,,169.07276535034183,8.555365,93.9785,0.99716264,1.0215064,9.591662,9.398974068116651,1.0,
95,15.504589999999999,14.852306,15.906216,9.848835000000001,0.11,1.0212785,11.740077000000001,8.678252,8.441281,1920,16.522876999999998,96,-9.778844,1.0,0.98936176,,15.906216,,171.8957941532135,8.539553999999999,94.97873,0.99716264,1.0212785,9.643651,9.380031111156594,1.0,
96,15.509935,14.841944,15.906216,9.899472,0.11,1.0210525,11.723152,8.676464999999999,8.441951,1940,16.033820000000002,97,-9.51252,1.0,0.98947364,,15.906216,,173.74438238143918,8.504854,95.97894000000001,0.99716264,1.0210545,9.695359,9.343311924945509,1.0,
