,ReturnAbsMax,ReturnMin,DenMISELogLast,LQGmu1,DenMISEMeanLog,ReturnMean,target_sum_log_mean,TimeElapsed,IWNorm1,TimestepsSoFar,DenMISELogFirst,IWFirstEpisode,ReturnLastEpisode,Bound,IWMin,ReturnStepMax,MISE,LQGmu01,LQGsigma,IWMax,IWLastEpisode,IWMean,URet,SqrtESSClassic,Iteration,ReturnMax,IWNorm2
10,16.59504,,17.04615,-0.129,17.391588,15.738892000000002,16.434515,10.707486152648926,10.336521000000001,220,18.432935999999998,0.31539040000000007,15.783428,38.876144000000004,,0.99951464,15.097579000000001,-0.013,0.11,3.9662042,0.8741074000000001,0.93968374,17.484830557588772,2.0936973,11,16.59504,4.93697
11,16.59504,,17.565132000000002,-0.132,17.39754,15.782737,16.200048000000002,11.00855565071106,10.622702,240,18.374192999999998,0.18767202,16.265041,37.4516,,0.9995459999999999,14.293571,-0.013,0.11,3.880447,1.8422025000000002,0.8852251,18.004133672166517,2.1497995999999997,12,16.59504,4.9412519999999995
12,16.59504,,10.043844,-0.135,16.820484,15.830078,15.519815,11.70531129837036,13.2777195,260,18.309668,0.12025564,16.398182000000002,39.422134,,0.99977374,16.593045999999998,-0.014,0.11,4.1581125,4.1581125,1.021363,18.142658498801058,2.180776,13,16.59504,6.08853
13,16.59504,,16.365688000000002,-0.14,16.785463,15.871979000000001,15.162484,12.253994703292847,14.322144,280,18.244768,0.054187648,16.416676000000002,38.80365,,0.99989283,16.693699,-0.014,0.11,4.0569663,2.767331,1.0230103000000002,18.162103636482872,2.2517063999999998,14,16.59504,6.3605733
14,16.59504,,16.895441,-0.143,16.790646,15.892776000000001,14.906154,12.623368263244627,17.30059,300,18.179638,0.02396728,16.18394,40.63219,,0.99989283,18.80066,-0.014,0.11,4.9632005999999995,4.9632005999999995,1.1533726,17.903875121596727,2.2804224,15,16.59504,7.586572599999999
15,16.59504,,15.816078,-0.155,16.734476,15.913283999999999,13.377054000000001,13.334089040756226,14.351266,320,18.116695,0.0012399264,16.220896,37.700485,,0.9999476999999999,14.644834,-0.016,0.11,4.713291000000001,1.0947287,0.8969541,17.95739789571962,2.1593454,16,16.59504,6.6461186
16,16.59504,,16.134218,-0.163,16.690454000000003,15.950188,12.173569,13.826811075210571,16.656372,340,18.056148999999998,8.153996999999999e-05,16.540638,42.391335,,0.9999476999999999,16.100273,-0.016,0.11,7.6125812999999996,7.6125812999999996,0.9797866,18.292211955565342,1.8936138999999999,17,16.59504,8.796076
17,16.59504,,16.225246,-0.154,16.659039,15.980438000000001,14.034317000000001,14.601945400238035,21.443369,360,17.998995,0.0019462574,16.494713,38.769946999999995,,0.9999476999999999,19.541935000000002,-0.015,0.11,4.4656982,4.4656982,1.1912982,18.249478031044763,2.5891973999999998,18,16.59504,8.281858999999999
18,16.59504,,16.308502,-0.157,16.64715,16.006872,13.776907000000001,15.052924156188965,24.145323,380,17.945035999999998,0.000744025,16.482672,39.747955,,0.9999476999999999,20.878521,-0.016,0.11,5.0607432999999995,5.0607432999999995,1.2708064,18.231676866789336,2.6384006,19,16.59504,9.1515
19,16.718632,,15.740210999999999,-0.161,16.611515,16.042460000000002,13.370847,15.29000473022461,25.720325,400,17.893782,0.00021198522999999999,16.718632,39.866467,,0.99998534,21.193233,-0.016,0.11,5.5230646,3.5324392,1.2860162,18.483169449709877,2.6859782,20,16.718632,9.575776
20,16.718632,,15.556342,-0.166,16.571238,16.068247,12.82448,15.863082885742188,27.69787,420,17.845003,4.0942963e-05,16.583998,40.322716,,0.99998534,21.771622,-0.017,0.11,5.8841743,4.551775,1.3189461999999998,18.33845562806433,2.7036622,21,16.718632,10.2445755
21,16.718632,,13.562764999999999,-0.158,16.445276,16.081184,13.909908999999999,16.12808108329773,25.602053,440,17.798485,0.0005654821,16.352854,34.610256,,0.99998534,19.162323,-0.016,0.11,3.1166146,1.7003875,1.1637296999999998,18.087028975553363,3.2467704,22,16.718632,7.8853908
22,16.718632,,7.2510977,-0.169,16.05102,16.094887,12.19869,16.52722430229187,24.963427,460,17.754058999999998,1.5591277e-05,16.396347,35.31776,,0.99998534,17.907185000000002,-0.017,0.11,4.9572306,1.2932312,1.0853663999999998,18.136492036603943,2.8807718999999996,23,16.718632,8.665534
23,16.718632,,16.210217,-0.199,16.05941,16.117811,6.340393,17.1240873336792,12.897705,480,17.7115,1.5984164000000002e-11,16.645054000000002,34.332996,,0.99998534,8.909052,-0.02,0.11,5.2502093,5.2502093,0.53740436,18.40367397665627,1.9727818,24,16.718632,6.5378264999999995
24,16.718632,,15.911444,-0.209,16.034470000000002,16.135496,4.575198,17.580077409744266,19.903053,500,17.670676999999998,1.2134033e-13,16.559988,47.410553,,0.99998534,13.190394,-0.021,0.11,13.073374000000001,13.073374000000001,0.79612213,18.31381057761188,1.4656827,25,16.718632,13.579373
25,16.718632,,14.335716,-0.217,15.957719,16.156446,3.0070490000000003,17.991467237472534,25.611233,520,17.631456,1.3557924999999998e-15,16.680164,48.53781,,0.99998534,16.38312,-0.022,0.11,14.405666,14.405666,0.9850474,18.443339864553653,1.5598313999999998,26,16.718632,16.419231
26,16.813132999999997,,18.571177,-0.217,16.049020000000002,16.180769,3.4603555,18.863404035568237,25.270746,540,17.593716,9.112296e-16,16.813132999999997,41.780964000000004,,0.99998534,15.604854000000001,-0.022,0.11,9.659708,6.2694917000000006,0.93595356,18.5806831316545,1.9269247999999999,27,16.813132999999997,13.114547
27,16.855988,,14.015206,-0.229,15.971201,16.204884,0.93143696,19.71768569946289,26.528444,560,17.557348,9.250767e-19,16.855988,43.269490000000005,,0.99998534,15.877610999999998,-0.023,0.11,11.619041000000001,11.619041000000001,0.94744444,18.623604805789864,1.8460933000000002,28,16.855988,14.370045999999999
28,16.855988,,16.90421,-0.245,15.998434,16.223942,-2.738773,20.467601776123047,26.48814,580,17.522257,4.3197742e-23,16.757597,43.958843,,0.9999956,15.319098,-0.025,0.11,11.925371,11.925371,0.91338414,18.52478317632062,1.765657,29,16.855988,15.001860999999998
29,16.897865,,10.152646,-0.097,15.797606,16.246407,10.155247,21.020190477371216,27.521465000000003,600,17.488356,2.5618243,16.897865,32.66877,,0.9999956,14.332056,-0.01,0.11,5.7204537,4.0064034999999997e-07,0.9173822,18.664301173508772,2.7645957,30,16.897865,9.954969
30,16.897865,,11.731633,-0.09,15.662685,16.24663,8.719542,21.71842384338379,20.845554,620,17.53751,1.1225132,16.253320000000002,32.823822,,0.9999956,10.473662,-0.009,0.11,7.0047436,0.52622724,0.67243725,17.985124576291927,2.2681537,31,16.897865,9.190538
31,16.897865,,13.526085,-0.086,15.584942999999999,16.224724,7.94469,22.29271149635315,18.500156,640,17.54133,0.58522385,15.54566,31.195491999999998,,0.9999956,8.988914999999999,-0.009,0.11,5.974448000000001,3.2024667,0.5781299,17.216326071579527,2.282819,32,16.897865,8.104084
32,16.897865,,15.509089000000001,-0.076,15.569435999999998,16.188997,5.798957,23.239649295806885,14.545876999999999,660,17.528682999999997,0.081044,15.045798999999999,34.360126,,0.9999956,6.7377114,-0.008,0.11,6.8878765,6.8878765,0.44078416,16.683645731659166,1.8352342000000001,33,16.897865,7.925897
33,16.897865,,16.077948000000003,-0.075,15.567619,16.15965,5.8406199999999995,23.833637714385986,28.976175,680,17.501282,0.06070286,15.191122,44.752520000000004,,0.9999956,12.98245,-0.008,0.11,16.968973000000002,16.968973000000002,0.85224044,16.837144303258356,1.59564,34,16.897865,18.159595
34,16.897865,,16.622524,-0.073,15.590784,16.126755,5.560723,24.520548582077023,31.034484999999997,700,17.474076999999998,0.03307882,15.008314000000002,40.76769,,0.9999956,13.449635999999998,-0.007,0.11,13.489216,8.568562,0.88669956,16.627646220135063,1.8556811999999998,35,16.897865,16.72404
35,16.897865,,13.871779,-0.07,15.537652,16.103828,4.9602485,24.98434853553772,25.345154,720,17.446852,0.014311134,15.301351,37.985226000000004,,0.9999956,10.678997,-0.007,0.11,11.325591000000001,1.217134,0.70403206,16.941802988817027,1.8564848000000003,36,16.897865,13.652228
36,16.897865,,16.167935999999997,-0.066,15.545395000000001,16.101210000000002,4.2175593000000005,25.732330322265625,18.984886,740,17.41985,0.0052686995,16.007006,36.811638,,0.9999956,7.7801795,-0.007,0.11,9.360921000000001,0.031035256,0.51310503,17.72488471086073,1.7461609,37,16.897865,10.872358
37,16.897865,,14.984874,-0.053,15.517184,16.073683,-0.013468467,26.32802677154541,6.844939,760,17.393324,2.9802579e-05,15.055143,35.34578,,0.9999956,2.7265644,-0.005,0.11,3.9969685,1.5846391000000002,0.18012998,16.663096743850318,1.5541023,38,16.897865,4.404433
38,16.897865,,14.993738,-0.058,15.48291,16.025328,2.3392537,26.97054672241211,24.910610000000002,780,17.36735,0.00029647897,14.187916,38.955870000000004,,0.9999956,9.354225999999999,-0.006,0.11,12.813007,12.813007,0.63873357,15.74312674249068,1.7125263,39,16.897865,14.546118
39,16.897865,,17.804081,-0.018,15.530752,15.973942999999998,-15.633522,27.357996225357056,0.005245891999999999,800,17.34204,2.0378349e-14,13.969883,37.178284000000005,,0.9999956,0.0018551534,-0.002,0.11,0.0036792853,0.0036792853,0.00013114719,15.513124687349265,1.3635951000000002,40,16.897865,0.0038471036
40,16.897865,,6.1135209999999995,-0.017,15.276975,15.843673999999998,-15.511792999999999,28.08267617225647,48.735443,820,17.317347,1.064158e-14,10.632925,63.329163,,0.9999956,12.639342999999998,-0.002,0.11,48.731809999999996,48.731809999999996,1.1886693000000002,11.762049784083592,1.0000745,41,16.897865,48.731809999999996
41,16.897865,,11.623007000000001,-0.015,15.185101999999999,15.737048999999999,-15.641507999999998,28.38294744491577,45.127056,840,17.29325,3.4031350000000004e-15,11.365466,49.169129999999996,,0.9999956,11.698381,-0.002,0.11,29.436221999999997,15.688960999999999,1.0744537,12.551432138631228,1.3528845,42,16.897865,33.35618
42,16.897865,,14.366520999999999,-0.014,15.162816000000001,15.6548815,-15.776974,28.70900678634644,38.5121,860,17.269718,1.0095477e-15,12.203776,42.713337,,0.9999956,9.957927999999999,-0.001,0.11,21.94511,7.820558999999999,0.89563024,13.570023187440016,1.5476404,43,16.897865,24.884398
43,16.897865,,13.766842,-0.012,15.126001,15.554785,-16.183086,29.02114963531494,38.87815,880,17.246729000000002,2.0593622e-16,11.250625,39.182602,,0.9999956,9.789005,-0.001,0.11,18.060285999999998,11.927055000000001,0.88359433,12.431168052911982,1.7246474999999999,44,16.897865,22.542665
44,16.897865,,13.316042000000001,-0.01,15.081056,15.450586,-16.446602,29.80191969871521,45.967940000000006,900,17.224257,5.0735924e-17,10.865896000000001,38.349594,,0.9999956,11.202389,-0.001,0.11,17.472797,17.472797,1.0215098,11.960243605067433,1.8673595,45,16.897865,24.616547
45,16.897865,,15.496227,-0.007,15.088107999999998,15.381059,-17.495829,30.70664715766907,37.629765,920,17.202278,3.785403e-18,12.252281,35.981773,,0.9999956,9.029701,-0.001,0.11,14.994329,3.8083076,0.81803834,13.545891701350493,1.8808793999999998,46,16.897865,20.006474
46,16.897865,,4.7376375,-0.001,14.862534,15.276142000000002,-20.702461,31.527064561843872,19.479715,940,17.180770000000003,1.6130455e-20,10.450042999999999,31.88707,,0.9999956,4.4920964,-5.466e-05,0.11,8.432791,3.3766775,0.41446203,11.550495697908339,1.8504706999999998,47,16.897865,10.526897
47,16.897865,,13.354393,0.002,14.818655999999999,15.1508255,-21.569082,32.549261808395386,28.900467,960,17.159717999999998,1.462516e-21,9.260898,39.549557,,0.9999956,5.9244347,0.0,0.11,18.203037,18.203037,0.60209304,10.171450408585509,1.5076108,48,16.897865,19.169714000000003
48,16.897865,,14.307307999999999,0.002,14.798979999999998,15.033881,-20.829348,33.576777458190925,39.98948,980,17.1391,1.3856757999999999e-21,9.420491,35.83937,,0.9999956,7.932449,0.0,0.11,16.560907,16.560907,0.8161118,10.356024368490127,1.8165240000000002,49,16.897865,22.014286
49,16.897865,,16.96947,0.004,14.83722,14.922678,-20.866787,34.5856351852417,40.984543,1000,17.118896,3.9056459999999997e-22,9.473815,32.84264,,0.9999956,7.9009023,0.0,0.11,12.726761,12.726761,0.8196909,10.40041378347848,2.0324805,50,16.897865,20.164791
50,16.897865,,8.607994,0.021,14.710346,14.832942999999998,-32.392952,35.67643785476685,0.18582961,1020,17.099092000000002,7.696486e-30,10.34613,30.936901000000002,,0.9999956,0.034551043,0.002,0.11,0.09093627,0.0041704173,0.0036437178,11.40979869039133,1.6404446,51,16.897865,0.11328003
51,16.897865,,8.031449,0.027,14.562932,14.725245999999999,-36.4526,36.71591234207153,11.139565,1040,17.079676,7.7563944e-33,9.232762,52.64853299999999,,0.9999956,1.9778879,0.003,0.11,11.134522,11.134522,0.21422242,10.142835289129467,1.0004529,52,16.897865,11.134522
52,16.897865,,10.450700999999999,0.028,14.470317000000001,14.619242000000002,-36.248222,37.9717161655426,49.287929999999996,1060,17.060627,2.7299265999999997e-33,9.106953,52.444935,,0.9999956,8.486094,0.003,0.11,42.138107,42.138107,0.9299609000000001,10.004456949268953,1.153206,53,16.897865,42.739917999999996
53,16.897865,,17.141895,0.032,14.514623,14.517282999999999,-37.960377,39.18582344055176,43.859814,1080,17.041935000000002,5.424423e-35,9.113505,42.539536,,0.9999956,7.4034796,0.003,0.11,25.628056,16.226997,0.8122188,10.008217455598881,1.4427799,54,16.897865,30.399519
54,16.897865,,10.761565,0.035,14.440871,14.420035,-39.511936,40.21503448486328,50.55397,1100,17.023585999999998,1.5458269999999998e-36,9.168659,40.488853000000006,,0.9999956,8.403569000000001,0.003,0.11,27.252421999999996,27.252421999999996,0.9191630999999999,10.072413122279855,1.5799638999999999,55,16.897865,31.996914
55,16.897865,,12.51074,-0.106,14.402741,14.325094,-24.950178,40.860348463058465,62.19419,1120,17.005568,6.118071,9.10334,30.744602,,0.9999956,17.47171,-0.011,0.11,6.118071,,1.1106106000000002,9.997375265610707,3.8193328,56,16.897865,16.284046
56,16.897865,,7.7177887,-0.102,14.286855,14.345041,-22.16133,42.0123302936554,62.072357,1140,17.091553,4.9573727,15.462072000000001,29.821762,,0.9999956,17.055666,-0.01,0.11,5.235784,5.235784,1.0889888,17.156472211370655,3.9709551,57,16.897865,15.631594
57,16.897865,,13.745965,-0.12,14.278595000000001,14.373460000000001,-32.024296,42.833106279373176,61.207375,1160,17.157557,3.0903797,15.993284,28.839111,,0.9999956,16.815070000000002,-0.012,0.11,4.624703,4.1686062999999995,1.0552995,17.696043618355418,4.216019,58,16.897865,14.517812
58,16.897865,,14.470569,-0.103,14.282422,14.393149,-21.679073000000002,43.56124782562256,63.460476,1180,17.192373,4.7657037,15.535207999999999,28.937439,,0.9999956,16.88036,-0.01,0.11,4.765872,1.5623481000000001,1.0756013,17.219563700530127,4.204468,59,16.897865,15.093581
59,16.897865,,15.712779999999999,-0.159,14.307139000000001,14.419081,-57.74514,44.182101488113396,64.70389,1200,17.253244,0.0007361764,15.949008,31.175575,,0.9999956,17.7614,-0.016,0.11,5.958488,0.59720016,1.0783981000000002,17.667950573189103,3.7791066,60,16.897865,17.121477
60,16.897865,,15.673155,-0.171,14.33032,14.446114999999999,-66.35622,45.33567547798157,63.41341,1220,17.236727,8.958629e-06,16.068203,31.86457,,0.9999956,17.204382,-0.017,0.11,8.436587,0.017047876,1.0395641,17.781706292835224,3.4579089999999995,61,16.897865,18.338657
61,16.897865,,12.447583,-0.187,14.300041,14.473335999999998,-78.31565,46.22454380989075,62.917533999999996,1240,17.220467000000003,8.935023000000001e-09,16.133808,32.462933,,0.9999956,16.876785,-0.019,0.11,8.666606,0.46970853,1.0147989,17.86659941371296,3.2524776,62,16.897865,19.344494
62,16.897865,,17.947145000000003,-0.206,14.357573,14.502949,-92.32621999999999,46.84523105621338,68.4422,1260,17.204466,7.852006999999999e-13,16.338951,34.756073,,0.9999956,18.126185999999997,-0.021,0.11,10.001416,5.825202,1.0863842,18.08417179761538,3.0483425,63,16.897865,22.452267000000003
63,16.897865,,14.024069,-0.223,14.352922,14.536998,-105.179924,47.94322991371155,67.63334,1280,17.188719,4.3004194000000004e-17,16.682029999999997,36.102973999999996,,0.9999956,17.692623,-0.023,0.11,11.838211,8.857858,1.0567708999999998,18.44126225658348,2.7535380000000003,64,16.897865,24.562342
64,16.897865,,15.550907999999998,-0.205,14.371316,14.571772,-88.34567,49.64460587501526,70.47235,1300,17.173214,1.2205252000000001e-12,16.797272,32.865738,,0.9999956,18.086245,-0.021,0.11,8.195725999999999,4.979666,1.08419,18.561571006711688,3.429996,65,16.897865,20.545898
65,16.897865,,13.066877,-0.221,14.352232999999998,14.603906,-100.03276,50.96305274963379,67.17445,1320,17.157948,1.302515e-16,16.692695999999998,33.624046,,0.9999956,17.039904,-0.023,0.11,9.1123705,1.2890632,1.0177947,18.455137522753493,3.0567515,66,16.897865,21.975765
66,16.897865,,9.216933000000001,-0.206,14.275197,14.636937,-86.34144599999999,52.40573835372925,69.33068,1340,17.142908,6.375812e-13,16.81702,30.904064,,0.9999956,17.272005,-0.021,0.11,6.9033766000000005,4.492811,1.0347861999999999,18.583546860005413,3.7187047,67,16.897865,18.643772
67,16.897865,,9.036833,-0.229,14.198243,14.665809,-102.817696,53.70090579986572,65.2091,1360,17.128094,1.4051976000000001e-18,16.600154999999997,32.686985,,0.9999956,16.073519,-0.023,0.11,9.920481,1.7831688,0.9589573,18.34237846208089,3.0513556,68,16.897865,21.370535
68,16.897865,,18.46185,-0.25,14.258881,14.694548000000001,-117.92103999999999,54.10117149353027,42.771484,1380,17.113495,1.5154112e-24,16.648858999999998,29.997446000000004,,0.9999956,10.400274000000001,-0.026,0.11,10.2652645,2.5233145,0.61987656,18.4094277967878,2.5867812999999997,69,16.897865,16.534636
69,16.897865,,9.275015,-0.253,14.181973000000001,14.723567000000001,-118.50041999999999,54.65845799446106,63.593937,1400,17.099106,1.8445348e-25,16.72587,39.971153,,0.99999803,15.222572,-0.026,0.11,27.697665999999998,27.697665999999998,0.9084848,18.49087524082413,2.0483436999999998,70,16.897865,31.046515999999997
70,16.897865,,11.323491,-0.258,14.13938,14.752542499999999,-120.17183999999999,55.55254244804382,68.10852,1420,17.08492,7.91598e-27,16.780884,38.988696999999995,,0.99999803,16.07924,-0.026,0.11,23.769123,15.884528,0.95927495,18.547120256977344,2.2127805,71,16.897865,30.779609999999998
71,17.018839,,11.524519,-0.262,14.101481,14.784020000000002,-121.36225,56.94995927810669,79.68355,1440,17.070934,4.778095999999999e-28,17.018839,40.897696999999994,,0.99999803,18.631876000000002,-0.027,0.11,22.732864000000003,22.732864000000003,1.1067159,18.791467330506496,2.2930443,72,17.018839,34.75011
72,17.018839,,11.605522,-0.264,14.067487,14.813673999999999,-121.18246,58.23947620391846,95.41696,1460,17.057142000000002,9.8305633e-29,16.948818,43.635433,,0.99999803,22.047345999999997,-0.027,0.11,27.823605999999998,27.823605999999998,1.3070817,18.721661801098822,2.3650322,73,17.018839,40.34489
73,17.018839,,15.218539000000002,-0.267,14.085548000000001,14.838978,-121.37761,59.60187721252442,90.2605,1480,17.043537,1.3497863e-29,16.686106,40.991825,,0.99999803,20.557535,-0.027,0.11,24.553379999999997,7.161507,1.2197365,18.451271664856773,2.4985707,74,17.018839,36.12485
74,17.018839,,15.706195000000001,-0.271,14.108807,14.866779000000001,-122.01417,60.33783268928528,91.35367,1500,17.030113,1.1508261e-30,16.924032,39.987324,,0.99999803,20.542944,-0.028,0.11,23.110771,10.957173,1.2180488999999999,18.694417564469177,2.6257725,75,17.018839,34.79116
75,17.018839,,13.195257000000002,-0.275,14.098504,14.892494000000001,-123.17107,61.14517331123352,88.12758000000001,1520,17.016869,5.729626e-32,16.821146,38.70012,,0.99999803,19.558335999999997,-0.028,0.11,22.682796,6.022254,1.1595733999999998,18.59131915494129,2.6672814,76,17.018839,33.040226000000004
76,17.018839,,17.235746,-0.28,14.140326500000002,14.916525,-124.85694,61.70986366271973,84.70659,1540,17.003795999999998,1.4373634499999997e-33,16.742867999999998,37.72467,,0.99999803,18.552155,-0.029,0.11,22.942165,5.7235365,1.1000856,18.506425661680538,2.6630056,77,17.018839,31.808640999999998
77,17.018839,,14.898113,-0.286,14.150447,14.9414,-127.173676,63.0704300403595,80.1978,1560,16.990892000000002,1.6855182999999997e-35,16.856804,36.887833,,0.99999803,17.346757999999998,-0.029,0.11,23.470684,5.6496525,1.0281769,18.626010079297497,2.6127794,78,17.018839,30.694439000000003
78,17.018839,,19.745842,-0.293,14.220853,14.964976,-129.69398,64.13428640365599,72.13984,1580,16.978153,1.2718384e-37,16.803928,35.799490000000006,,0.99999803,15.4104,-0.03,0.11,23.428776,3.419571,0.9131625,18.57346091188178,2.5041094,79,17.018839,28.808582
79,17.018839,,10.740664500000001,-0.3,14.175616,14.98824,-132.87561000000002,65.45199894905089,66.1667,1600,16.965574,,16.826078,35.051556,,0.99999803,13.960744,-0.031,0.11,23.051868,6.5282297,0.82708377,18.594775303606788,2.4207945,80,17.018839,27.33264
80,17.018839,,11.116261999999999,-0.307,14.135159,15.011681,-135.71571,66.2730939388275,56.13519300000001,1620,16.953152,,16.886967000000002,33.881084,,0.99999803,11.702999,-0.032,0.11,21.430467999999998,2.556221,0.6930271,18.658299019629126,2.3021157000000003,81,17.018839,24.384176
81,17.018839,,17.796602,-0.316,14.175657000000001,15.035236,-139.08733,68.34072995185852,49.662116999999995,1640,16.940882000000002,,16.943282999999997,33.054268,,0.99999803,10.236046,-0.033,0.11,19.623455,6.1869903,0.6056355999999999,18.717518590698926,2.2375326,82,17.018839,22.195035999999998
82,17.018839,,14.758102,-0.328,14.177604999999998,15.05732,-144.28896,69.34860134124756,49.377254,1660,16.92876,,16.8681,34.230804,,0.99999803,10.053846,-0.034,0.11,17.442729999999997,14.056588,0.5949066999999999,18.638946201702467,2.1117845,83,17.018839,23.38177
83,17.018839,,9.219835,-0.193,14.113408999999999,15.079467999999999,-58.08367,70.2711842060089,85.61629,1680,16.916784,8.710211400000001e-10,16.917702,29.882563,,0.99999803,16.930538000000002,-0.02,0.11,8.655406,0.0036668779999999997,1.0192416,18.690710178567915,3.9419718,84,17.018839,21.719151999999998
84,17.018839,,14.853141,-0.196,14.122034,15.0951805,-59.249545999999995,71.48554229736328,88.27989000000001,1700,16.90495,1.590683e-10,16.415028,29.610065000000002,,0.99999803,17.25017,-0.02,0.11,7.6109990000000005,7.4466186,1.0385870000000001,18.156846166580483,4.130821,85,17.018839,21.371026999999998
85,17.018839,,12.680138000000001,-0.183,14.105433999999999,15.1129055,-50.909634000000004,73.71620821952821,92.72371,1720,16.893253,7.646938000000001e-08,16.61952,30.142189000000002,,0.99999803,17.85823,-0.019,0.11,7.8649416,6.020738,1.0781827,18.373239733898057,4.156357,86,17.018839,22.308889999999998
86,17.018839,,13.897449,-0.323,14.103639000000001,15.128723999999998,-134.96722,75.50647068023682,60.50173,1740,16.881693,,16.489069,31.623915000000004,,0.99999803,11.751469,-0.033,0.11,14.784717,1.0351438e-11,0.69542223,18.23033039361004,2.5692115,87,17.018839,23.548756
87,17.018839,,13.726656,-0.475,14.095575,15.149801,-209.57005,76.8584475517273,0.14303446,1760,16.870264000000002,,16.983598999999998,33.96734,,0.99999803,0.027498197000000002,-0.052,0.11,0.08646528,0.0006910825599999999,0.0016253914999999999,18.759728136653614,1.504324,88,17.018839,0.095082216
88,17.115942,,12.319148,-0.486,14.064463,15.171891,-211.57202,78.072678565979,98.75041999999999,1780,16.858964999999998,,17.115942,70.29946,,0.99999803,18.990915,-0.053,0.11,98.67486600000001,98.67486600000001,1.1095552,18.89522331385801,1.0007655999999998,89,17.115942,98.67488
89,17.115942,,14.491462,-0.649,14.066457000000002,15.192825,-267.0767,79.61619138717651,7.216562700000001,1800,16.847792000000002,,17.055756,48.0921,,0.99999803,1.3719662000000001,-0.077,0.11,6.530204,0.68635786,0.08018403,18.83481354938468,1.0990514,90,17.115942,6.5661745
90,17.115942,,-5.5469084,-0.664,13.84085,15.21367,-269.08762,80.70449638366698,98.74984,1820,16.836742,,17.089773,67.862015,,0.99999803,18.546125,-0.08,0.11,94.77087399999999,94.77087399999999,1.0851631000000002,18.86631401324525,1.0412024,91,17.115942,94.84210999999999
