,IWMean,LQGsigma,URet,MISE,DenMISELogLast,TimeElapsed,IWFirstEpisode,ReturnLastEpisode,Iteration,target_sum_log_mean,ReturnAbsMax,IWMax,ReturnMin,DenMISELogFirst,IWNorm1,ReturnMean,IWMin,SqrtESSClassic,TimestepsSoFar,IWLastEpisode,ReturnMax,Bound,ReturnStepMax,LQGmu01,DenMISEMeanLog,IWNorm2,LQGmu1
0,1.2002747,0.11,16.687925283112616,18.074266,18.60218,0.3292043209075928,1.2002747,15.058442000000001,1,18.78473,15.058442000000001,1.2002747,,18.60218,1.2002747,15.058442000000001,,1.0,20,1.2002747,15.058442000000001,63.249596,0.9625284,-0.011,18.60218,1.2002747,-0.111
1,0.6127424,0.11,17.662259126015382,9.45613,20.929247,8.13685417175293,0.7133536,15.953459,2,19.309956,15.953459,0.7133536,,18.697615,1.2254848,15.505951000000001,,1.3955263,40,0.51213133,15.953459,43.751705,0.9978268,-0.01,19.81343,0.8781525,-0.097
2,0.62225574,0.11,17.5206779163727,9.827254,20.54004,8.754335165023804,0.08059981,15.821418,3,18.384726,15.953459,1.7229120999999998,,18.597189,1.8667672999999998,15.611107,,1.0815846000000002,60,1.7229120999999998,15.953459,54.077490000000004,0.9978268,-0.008,19.963,1.7259558000000002,-0.081
3,,0.11,17.583528741612408,,18.699270000000002,9.36807918548584,,15.880206,4,-190.53157,15.953459,,,18.336018,4e-10,15.678381,,2.0,80,,15.953459,23.930187,0.9978268,-0.055,19.556601999999998,2e-10,-0.5
4,1.5253798e-11,0.11,18.57340278832658,2.4138494e-10,-10.314312,9.865290403366087,2.2668489e-21,16.801416,5,-34.254883,16.801416,7.2167744e-11,,18.112875,5.76269e-10,15.9029875,,2.1706805,100,,16.801416,23.220482,0.99995655,5.856e-05,13.403903,2.6547847e-10,0.001
5,4.821851e-27,0.11,14.379374283741427,7.627376e-26,-11.0021,10.542337417602539,,13.067587,6,-76.74408000000001,16.801416,2.8222832999999996e-26,,17.930553,6e-10,15.430423000000001,,2.4494896,120,4.6297623e-29,16.801416,20.57745,0.99995655,0.005,9.184302,2.4494897999999997e-10,0.05
6,0.9886073000000001,0.11,9.973490944043157,8.977403,17.586693,11.115234375,,9.080858000000001,7,-57.43395600000001,16.801416,6.9202509999999995,,17.776403,6.9202509999999995,14.523341,,1.0,140,6.9202509999999995,16.801416,59.381653,0.99995655,0.004,10.252514999999999,6.9202509999999995,0.044
7,1.3178133,0.11,10.032822476717426,12.027113,12.192689999999999,11.743334770202635,8.787883500000001e-38,9.131594999999999,8,-43.083267,16.801416,9.497983999999999,,17.642872,10.542506,13.849373000000002,,1.1033212,160,9.497983999999999,16.801416,57.71122,0.99995655,0.004,10.464127000000001,9.555246,0.036
8,1.041447,0.11,9.990949775963252,9.489818,18.472172,12.748028755187988,3.328782e-37,9.095713,9,-35.495213,16.801416,4.6152782,,17.525087,9.373023,13.321188000000001,,1.5258431000000001,180,3.9782052000000006,16.801416,42.52352,0.99995655,0.004,11.349809,6.1428485,0.035
9,0.5578206,0.11,10.125577988869647,5.137013,12.356303,13.61161494255066,4.6527542e-32,9.2239685,10,-25.931904,16.801416,4.804062,,17.419726999999998,5.578206,12.911466,,1.1535993,200,4.804062,16.801416,48.830044,0.99995655,0.003,11.441942,4.8354797,0.025
10,1.0544788,0.11,10.038841896400829,16.564375,14.596708999999999,14.629958629608154,2.3059244,9.139465,11,-89.72179,16.801416,3.7971017,,17.324417,11.599266,12.568557,,1.9103225,220,,16.801416,42.949577000000005,0.99995655,-0.009,11.684662,6.071889,-0.094
11,1.0540973999999999,0.11,17.00035144845108,16.354897,6.7812686,15.501381397247314,0.16553533,15.317872,12,-63.486713,16.801416,7.667332000000001,,17.42772,12.649169,12.797667500000001,,1.505454,240,7.667332000000001,16.801416,49.835995000000004,0.99995655,-0.008,11.273575,8.402229,-0.079
12,0.008322645,0.11,17.451164757968105,0.12747428,10.745588,16.625627756118774,1.03740305e-07,15.752692999999999,13,-28.550905,16.801416,0.09983967,,17.361378,0.10819438,13.024977,,1.0818067,260,0.00016430626,16.801416,46.720135,0.99995655,-0.004,11.226258,0.100012675,-0.041
13,1.6005436000000002,0.11,16.223407291086012,23.467682,15.401361999999999,17.56534171104431,5.181777e-06,14.643375,14,-29.343706,16.801416,21.81606,,17.28727,22.407610000000002,13.140576000000001,,1.0268023000000002,280,21.81606,16.801416,72.55624399999999,0.99995655,-0.005,11.456258,21.822712,-0.049
14,1.2170593,0.11,15.124732146790086,17.539234,16.056358,18.508105039596558,0.00044669842000000004,13.670292000000002,15,-32.383984000000005,16.801416,8.587655999999999,,17.218277,18.255888,13.175891,,1.6343763,300,6.682972,16.801416,48.379288,0.99995655,-0.006,11.76393,11.169942,-0.059
15,1.3114784,0.11,15.948155525443644,18.692045,14.164654999999998,19.300497531890873,1.2005693000000002e-05,14.372426999999998,16,-24.319931,16.801416,7.170124499999999,,17.153769,20.983654,13.250673999999998,,1.7916523000000002,320,6.534521,16.801416,46.824875,0.99995655,-0.005,11.916433,11.711901,-0.05
16,1.646467e-05,0.11,16.527088625080154,0.00023656242000000003,16.790585999999998,20.230356931686398,7.6068365e-18,14.905423999999998,17,-12.325667,16.801416,0.00017769232,,17.093145,0.0002799011,13.348011999999999,,1.4794066000000001,340,7.907938e-06,16.801416,34.070824,0.99995655,-0.001,12.210855,0.00018919822,-0.007
17,0.7927373000000001,0.11,13.252253364653123,9.498539,15.629676000000002,21.776051759719852,1.630221e-16,11.981689,18,-10.482642,16.801416,14.267752,,17.035985999999998,14.269272,13.272104999999998,,1.0001065999999998,360,14.267752,16.801416,59.897415,0.99995655,-0.001,12.346805999999999,14.267752,-0.011
18,1.1722738000000001,0.11,12.734067311450438,13.587463,15.615677,23.0243558883667,3.6997765e-13,11.515396,19,-9.465231,16.801416,19.080257,,16.981918,22.273201,13.179647000000001,,1.1521033999999999,380,19.080257,16.801416,57.337223,0.99995655,-0.002,12.498356,19.332639999999998,-0.021
19,1.051028,0.11,15.3671168300277,15.085235999999998,14.398710000000001,24.44157290458679,7.216407500000001e-06,13.874228,20,-16.505121,16.801416,6.005564700000001,,16.930626,21.020560999999997,13.214376000000001,,2.0394056000000003,400,0.19333985,16.801416,39.800404,0.99995655,-0.005,12.587204,10.3072,-0.049
20,1.1176177999999999,0.11,15.939657280771225,17.476763000000002,14.677295999999998,25.93992567062378,6.0891647,14.37543,21,-54.89784,16.801416,6.0891647,,16.881836,23.469975,13.269665,,2.2140627,420,0.00013474716999999997,16.801416,40.242264,0.99995655,-0.01,12.684935000000001,10.60041,-0.102
21,0.17383772,0.11,16.861554070835368,2.75618,14.646562,27.14380979537964,0.39561009999999996,15.218183499999999,22,-89.242065,16.801416,3.2864873,,17.089928,3.8244297999999994,13.358232999999998,,1.1547912,440,4.6323275e-05,16.801416,46.404114,0.99995655,-0.014,12.7755,3.3117932999999997,-0.135
22,1.1193206,0.11,17.778534573366485,17.163628,6.166761,28.845767259597782,0.16509578,16.05884,23,-29.060982,16.801416,7.149913000000001,,17.063297,25.744375,13.475651000000001,,2.2779734,460,0.075599805,16.801416,39.290420000000005,0.99995655,-0.008,12.452753,11.301438000000001,-0.077
23,0.6738774000000001,0.11,17.620097637983907,9.623059,16.216236,30.504333972930908,3.9620807e-07,15.915791,24,-10.477844000000001,16.801416,3.8855906000000004,,17.027891,16.173057999999997,13.577323999999999,,2.3130937,480,0.0003510077,16.801416,31.413895,0.99995655,-0.004,12.611125,6.991959599999999,-0.043
24,0.22508253,0.11,15.10448149001853,2.7358727000000003,16.567035999999998,31.87277865409851,2.879736e-20,13.650595000000001,25,-8.7536,16.801416,4.248166,,16.987068,5.6270633000000005,13.580254,,1.2910882,500,1.910794e-06,16.801416,41.776,0.99995655,-9.738e-05,12.755571,4.358388,-0.001
25,0.19426712,0.11,12.25854848108138,2.188006,13.730946,33.540082931518555,6.169218599999999e-23,11.102446,26,-9.777888,16.801416,3.9965949999999997,,16.947847,5.0509453,13.484955,,1.2371258,520,3.9965949999999997,16.801416,42.931038,0.99995655,0.001,12.763502,4.0828066,0.006
26,0.5933978,0.11,10.675508561194187,6.0176663,18.07475,34.76187562942505,5.0931232999999996e-23,9.707364,27,-8.734414,16.801416,11.558202,,16.910109,16.021739999999998,13.345042999999999,,1.3254237,540,11.558202,16.801416,44.046444,0.99995655,0.001,12.930651,12.088014,0.006
27,0.4814709,0.11,10.541494822298011,6.5442443,14.3812895,35.49665975570679,1.3229757e-09,9.601157,28,-6.032333,16.801416,7.4786944,,16.873739999999998,13.481186,13.211333999999999,,1.7010374,560,1.254185e-06,16.801416,36.17572,0.99995655,-0.003,12.965736999999999,7.925273,-0.033
28,1.0852685,0.11,14.636653916382727,13.367455,16.78033,36.835945844650276,7.758093000000001e-15,13.197638000000001,29,-3.4531437999999994,16.801416,12.965601,,16.838648000000003,31.472786,13.210861999999999,,1.8443171000000003,580,1.7803991000000001,16.801416,40.696945,0.99995655,-0.002,13.078803,17.064737,-0.016
29,1.159473,0.11,14.440051816440835,14.643692999999999,8.303803,38.36684274673462,4.9284314000000005e-14,13.017792,30,-2.9753592,16.801416,9.979046,,16.804747,34.784187,13.204426000000002,,2.118345,600,8.843761,16.801416,38.43786,0.99995655,-0.002,12.918369,16.420454,-0.018
30,0.98093,0.11,14.196362493581542,12.850289,8.4343195,39.47956776618958,6.727223e-11,12.801752,31,-3.3470774,16.801416,8.91003,,16.771957,30.408828999999997,13.191435999999998,,2.2244625,620,3.6829772000000003,16.801416,35.509357,0.99995655,-0.003,12.775313,13.670192000000002,-0.028
31,1.0388584,0.11,13.967174892871444,13.517793,13.167487,41.28967022895814,1.4284514e-10,12.61989,32,-2.9323072,16.801416,8.299083999999999,,16.74021,33.24347,13.173573999999999,,2.4099379,640,8.299083999999999,16.801416,34.432957,0.99995655,-0.003,12.784822,13.794326000000002,-0.029
32,0.57868505,0.11,13.31370313004951,5.7391915000000004,15.638782500000001,43.050028324127204,1.4507676999999998e-23,12.011762,33,-6.164582299999999,16.801416,9.724260000000001,,16.709436,19.096607000000002,13.138369,,1.6282485,660,0.00053726335,16.801416,36.69531,0.99995655,0.001,12.87047,11.7283125,0.007
33,0.7423158000000001,0.11,10.994016308908401,6.86154,16.544135999999998,45.269104957580566,9.250644999999998e-30,9.985006,34,-11.760914999999999,16.801416,16.812756,,16.679585,25.238739000000002,13.045622999999999,,1.4233898,680,2.1729069,16.801416,42.272957,0.99995655,0.002,12.96497,17.731432,0.021
34,1.1172298999999999,0.11,10.109889455560344,10.286331,15.756632000000002,46.66578817367554,8.05794e-31,9.205316,35,-12.148596000000001,16.801416,15.045926000000001,,16.650597,39.103046,12.9359,,1.7836802999999999,700,15.045926000000001,16.801416,38.5449,0.99995655,0.002,13.034773,21.922676,0.024
35,0.53289634,0.11,10.22326272516315,4.8432508,12.330765,48.554119348526,,9.319087,36,-31.843319,16.801416,14.559304999999998,,16.622425,19.184269,12.835433,,1.2859528,720,1.2709522999999999e-05,16.801416,44.039284,0.99995655,0.005,13.014510000000001,14.91833,0.051
36,0.033923313,0.11,10.10323501593798,0.30811778,12.34273,50.398722887039185,,9.203825,37,-41.251144000000004,16.801416,1.1924456,,16.595026,1.2551626,12.737282,,1.0519565,740,0.006868381,16.801416,48.222879999999996,0.99995655,0.006,12.982242,1.1931696000000003,0.061
37,,0.11,9.9577489940484,,13.537162,51.70826363563538,,9.066523,38,-215.99655,16.801416,,,16.568360000000002,3.8e-09,12.640683000000001,,6.164414,760,,16.801416,8.176649000000001,0.99995655,0.017,12.971758,6.164414e-10,0.173
38,2.1371539,0.11,9.789584406751985,19.048579999999998,7.3862896,53.196602582931526,,8.91306,39,-199.44754,16.801416,83.34899999999999,,16.542382999999997,83.34899999999999,12.545103,,1.0,780,83.34899999999999,16.801416,69.452835,0.99995655,0.017,12.803231,83.34899999999999,0.167
39,0.2844457,0.11,9.775746042925958,2.5351226000000002,17.251993,54.44848322868347,,8.9000635,40,-155.58614,16.801416,10.887561,,16.517065,11.377829,12.453977,,1.0439721,800,0.4902681,16.801416,50.816340000000004,0.99995655,0.015,12.918347,10.898594000000001,0.145
40,1.8238002,0.11,9.784771075840313,16.245886,5.9310184,56.29767632484436,,8.9070835,41,-182.9812,16.801416,28.706411,,16.492373,74.77580999999999,12.367467,,1.6973194999999999,820,28.307796000000003,16.801416,45.94227,0.99995655,0.017,12.730004,44.055237,0.164
41,0.15758488,0.11,9.79967613268258,1.402959,11.241904,57.82091164588928,,8.921759,42,-212.61617,16.801416,4.92406,,16.468275,6.618564999999999,12.285426,,1.3125343,840,0.20188046,16.801416,39.80519,0.99995655,0.019,12.704756,5.042584400000001,0.183
42,1.4050856e-07,0.11,9.779388473456834,1.2506257e-06,15.796643,59.37932753562927,,8.903439500000001,43,-282.35364,16.801416,4.936401e-06,,16.444744,6.0461684e-06,12.206776,,1.1966741,860,1.0759929e-06,16.801416,42.12028,0.99995655,0.023,12.757185,5.0524773e-06,0.227
43,3.6738337e-17,0.11,9.660240973088264,3.2318213999999997e-16,11.994889,61.07709980010986,,8.7968645,44,-532.1946,16.801416,1.6164867999999998e-15,,16.421754999999997,4.4000013e-09,12.129278,,6.633249,880,1.6164867999999998e-15,16.801416,7.5987277,0.99995655,0.044,12.717392,6.6332523e-10,0.415
44,0.8385504,0.11,9.417724991347995,7.1918397,5.331582,62.69520878791809,,8.576514,45,-584.0228,16.801416,37.734768,,16.399282,37.734768,12.050327000000001,,1.0,900,37.734768,16.801416,57.596092000000006,0.99995655,0.054,12.531291,37.734768,0.492
45,1.0673293,0.11,9.424284073659411,9.156751,14.066026,64.25886607170105,,8.581713,46,-506.49447999999995,16.801416,24.649597,,16.377304000000002,49.097145000000005,11.974922,,1.4142016000000002,920,24.649597,16.801416,44.79824,0.99995655,0.044,12.556391,34.717216,0.413
46,1.1645089,0.11,9.434724160780688,9.995403999999999,3.8383705999999997,65.82913827896118,,8.59155,47,-506.10202000000004,16.801416,18.698908,,16.355797,54.731919999999995,11.902936,,1.7317808999999997,940,18.698908,16.801416,39.100845,0.99995655,0.045,12.368052,31.604412,0.424
