,ReturnMean,IWNorm1,DenMISELogFirst,TimestepsSoFar,Iteration,IWMean,LQGmu01,DenMISEMeanLog,IWFirstEpisode,ReturnMax,IWNorm2,IWLastEpisode,ReturnMin,ReturnAbsMax,TimeElapsed,ReturnLastEpisode,target_sum_log_mean,IWMin,IWMax,MISE,DenMISELogLast,ReturnStepMax,URet,LQGmu1,LQGsigma,SqrtESSClassic,Bound
0,15.807039999999999,1.1758598999999998,13.511501,20,1,1.1758598999999998,-0.009,13.511501,1.1758598999999998,15.807039999999999,1.1758598999999998,1.1758598999999998,,15.807039999999999,0.3236105442047119,15.807039999999999,13.673501000000002,,1.1758598999999998,18.586864000000002,13.511501,0.99233466,17.497854397219367,-0.094,0.11,1.0,50.200943
1,15.606457,2.9159512999999997,13.595778,40,2,1.4579756000000001,-0.009,16.563692,1.0839732,15.807039999999999,2.1286478,1.8319781000000002,,15.807039999999999,6.196094751358032,15.405872,16.906706,,1.8319781000000002,22.678814000000003,19.531605,0.99233466,17.065959785496393,-0.092,0.11,1.3698609,45.75713
2,15.472203,4.0913315,13.623384,60,3,1.3637772,-0.009,15.845347,1.0349225,15.807039999999999,2.457274,1.1432934,,15.807039999999999,6.585126161575317,15.203698999999999,16.11767,,1.9131156000000002,21.07152,14.136282000000001,0.99233466,16.84047170517265,-0.09,0.11,1.6649879,40.059093
3,15.535156,5.2491426,13.632076999999999,80,4,1.3122856999999999,-0.009,15.976493,0.94507146,15.807039999999999,2.8446462,0.9843331,,15.807039999999999,6.9962613582611075,15.724016,16.176804999999998,,2.259707,20.3364,16.120432,0.99233466,17.41745838950005,-0.087,0.11,1.8452708999999998,37.468887
4,15.433975,6.865926700000001,13.621031,100,5,1.3731854,-0.008,14.753572,0.78010684,15.807039999999999,3.4662241999999996,1.7679327,,15.807039999999999,7.44921875,15.029244,14.94599,,2.6124065,21.101414000000002,9.6394415,0.99233466,16.623941279790508,-0.082,0.11,1.9808086,37.061603999999996
5,15.245251000000001,9.370565,13.583693499999999,120,6,1.5617609,-0.008,15.310042999999999,0.6388943,15.807039999999999,4.5483623,3.2304602000000004,,15.807039999999999,7.877180099487305,14.301628,15.541341000000001,,3.2304602000000004,23.420992000000002,17.821005,0.99233466,15.896716243392158,-0.079,0.11,2.0602063999999998,38.766094
6,15.243068,9.635462,13.530729000000001,140,7,1.3764945,-0.008,14.952714000000002,0.6201129,15.807039999999999,4.120166,1.4575704,,15.807039999999999,8.357954025268555,15.229973999999999,15.124001000000002,,2.6063842999999998,20.726484,12.396564999999999,0.99233466,16.86258517350143,-0.078,0.11,2.3386102,34.244803999999995
7,15.255583999999999,0.10532451400000001,13.482079,160,8,0.013165564,-0.004,15.00811,0.00041772635,15.807039999999999,0.07447819,0.0010987706,,15.807039999999999,8.785346269607544,15.343197,8.910677,,0.06923809,0.19892274,15.099901000000001,0.99233466,16.99099162106566,-0.042,0.11,1.414166,22.554205
8,15.09239,9.622281,13.364347,180,9,1.0691423,-0.004,13.920921,0.0010976499000000001,15.807039999999999,9.393226,9.391941000000001,,15.807039999999999,9.33423376083374,13.786836,9.5905695,,9.391941000000001,14.772862,6.1525517,0.99233466,15.22691658068795,-0.044,0.11,1.0243852,45.634377
9,15.023302,5.3020252999999995,13.259109500000001,200,10,0.5302024999999999,-0.004,14.210234,0.0008470236,15.807039999999999,5.066438,0.04760257,,15.807039999999999,9.853701353073118,14.401507999999998,9.744508999999999,,5.064538,7.3373612999999995,17.02216,0.99233466,15.99467528105056,-0.043,0.11,1.0464996,37.54672
10,14.943337,8.684026,13.163882999999998,220,11,0.7894569,-0.005,14.652534,0.0056555634,15.807039999999999,5.4700627,4.409800499999999,,15.807039999999999,10.610252857208252,14.143684,12.165277,,4.409800499999999,11.133277,19.595219,0.99233466,15.6882692521978,-0.049,0.11,1.5875549999999998,31.04697
11,14.822154000000001,9.340082,13.077386,240,12,0.77834016,-0.004,14.656692999999999,0.001248706,15.807039999999999,5.2116203,2.8865154,,15.807039999999999,11.091353178024292,13.489157,11.3517885,,3.1499815,10.778827,14.970506,0.99233466,14.950510926979439,-0.044,0.11,1.7921647,28.418991
12,14.797588000000001,8.493377,12.997448,260,13,0.65333664,-0.004,14.920084,0.00037795573,15.807039999999999,4.2522445,2.5033102,,15.807039999999999,11.53508472442627,14.502804999999999,11.025747,,2.5033102,9.172151,18.343948,0.99233466,16.055162426110652,-0.04,0.11,1.9973866999999998,24.99987
13,14.717374,13.040701,12.923368,280,14,0.9314786,-0.004,14.887675,0.00020127345,15.807039999999999,7.318117,6.528803,,15.807039999999999,12.003458976745605,13.674576,10.92247,,6.528803,12.913014,14.824551999999999,0.99233466,15.146488273568034,-0.038,0.11,1.7819749,30.654049
14,14.718892000000002,12.703294999999999,12.854389999999999,300,15,0.84688634,-0.004,14.277472,9.927601999999999e-05,15.807039999999999,7.187833,1.2110344,,15.807039999999999,12.71124529838562,14.740155999999999,10.080455,,6.62333,11.794291000000001,5.8783593000000005,0.99233466,16.290669548756565,-0.036,0.11,1.7673330000000003,29.682306
15,14.684648499999998,11.9965,12.789858,320,16,0.74978125,-0.003,14.370542000000002,4.4109840000000005e-05,15.807039999999999,6.9310054999999995,1.1258012,,15.807039999999999,13.323164224624634,14.170982,9.8649,,6.5307207,10.435376,15.979945,0.99233466,15.705651913272385,-0.033,0.11,1.7308456,28.700484999999997
