,DenMISELogFirst,SqrtESSClassic,TimeElapsed,IWMax,IWMin,ReturnLastEpisode,target_sum_log_mean,ReturnAbsMax,ReturnStepMax,URet,Iteration,IWMean,ReturnMax,DenMISEMeanLog,LQGmu1,IWFirstEpisode,IWNorm2,ReturnMin,DenMISELogLast,Bound,ReturnMean,LQGmu01,IWLastEpisode,IWNorm1,MISE,LQGsigma,TimestepsSoFar
0,13.511501,1.0,0.6609559059143066,1.1235435,,15.807039999999999,13.627989000000001,15.807039999999999,0.99233466,17.497854397219367,1,1.1235435,15.807039999999999,13.511501,-0.097,1.1235435,1.1235435,,13.511501,65.181015,15.807039999999999,-0.01,1.1235435,1.1235435,17.759897,0.11,20
1,13.571441,1.3979161,13.53525972366333,1.4720919,,15.464203,16.852615,15.807039999999999,0.99233466,17.130192872932227,2,1.2765918,15.807039999999999,16.620287,-0.096,1.0810918,1.8264211,,19.669134,53.84952,15.635622,-0.01,1.4720919,2.5531836,19.926796,0.11,40
2,13.598112,1.7031845,14.554516792297365,1.5562749,,15.291028,16.069005999999998,15.807039999999999,0.99233466,16.93629979901684,3,1.2336994,15.807039999999999,15.874967000000002,-0.094,1.0738997,2.173046,,14.21151,46.981705,15.520757000000001,-0.009,1.0709236999999998,3.7010984,19.139084,0.11,60
3,13.616419,1.934564,15.919861078262329,1.7585093,,15.799803,16.146963,15.807039999999999,0.99233466,17.49989919137939,4,1.2112205,15.807039999999999,15.985079,-0.092,1.0616385,2.5043792999999996,,16.149319000000002,43.370540000000005,15.590519,-0.009,0.97556144,4.844882,18.857979,0.11,80
4,13.628670999999999,2.1373186,16.852640628814694,1.9653243000000002,,15.180782,14.986785999999999,15.807039999999999,0.99233466,16.792229130930323,5,1.2575288999999998,15.807039999999999,14.799211499999998,-0.09,1.027189,2.9418375,,9.897364,41.65354,15.508571,-0.009,1.3744258999999999,6.2876444000000005,19.466337,0.11,100
5,13.633192000000001,2.3037937000000004,17.862764596939087,2.036501,,14.523967,15.624195,15.807039999999999,0.99233466,16.14024079483605,6,1.3686603000000002,15.807039999999999,15.373820000000002,-0.088,0.98281914,3.5645387000000004,,18.04593,41.443535,15.344470000000001,-0.009,2.036501,8.211962,20.859606,0.11,120
6,13.630734,2.42235,19.03603196144104,2.2241516,,15.460598999999998,15.228004,15.807039999999999,0.99233466,17.116416803622318,7,1.3216954,15.807039999999999,15.0380335,-0.085,0.8939671,3.8193773999999996,,12.728631,39.728912,15.36106,-0.009,1.0510207,9.251868,20.152418,0.11,140
7,13.617392,2.2528064,20.163105249404907,2.7070594,,15.532463,14.958028,15.807039999999999,0.99233466,17.198312468141573,8,1.1141758,15.807039999999999,15.093110000000001,-0.078,0.5915849,3.9565787000000006,,15.219219,38.001957,15.382485,-0.008,0.53129154,8.913406,16.95216,0.11,160
8,13.5709505,1.4542921999999998,21.023829698562626,0.5732471,,15.199982,11.098363,15.807039999999999,0.99233466,16.81269373395714,9,0.096933484,15.807039999999999,14.7304945,-0.054,0.013206396,0.5998804,,11.761211999999999,34.087982000000004,15.362206,-0.005,0.06849934,0.87240136,1.4802813999999997,0.11,180
9,13.467056,1.3775084999999998,22.244086265563965,0.34405437,,14.960573000000002,10.412874,15.807039999999999,0.99233466,16.602692477316403,10,0.048771746,15.807039999999999,14.927979999999998,-0.051,0.006105780600000001,0.35405767,,17.558805,35.171307,15.322042000000001,-0.005,0.004872351,0.48771745,0.7460207,0.11,200
10,13.372356,1.0480058,23.70961689949036,2.3409153999999996,,14.520017000000001,9.423384,15.807039999999999,0.99233466,16.104338530724252,11,0.22320837,15.807039999999999,15.244584,-0.044,0.0009425399,2.3428228,,19.315569,48.498634,15.249131,-0.004,2.3409153999999996,2.455292,3.2497237,0.11,220
11,13.285430999999999,1.1288531000000002,24.842668056488037,0.06194204,,13.251944,1.3907143,15.807039999999999,0.99233466,14.68131334571232,12,0.0058820113,15.807039999999999,15.078104999999999,-0.022,2.0940314999999997e-07,0.06252730000000001,,14.000643,42.0871,15.0827,-0.002,0.06194204,0.07058413,0.07886972,0.11,240
12,13.205388000000001,1.483323,26.296990871429443,3.632104,,13.3019085,8.012116,15.807039999999999,0.99233466,14.70294029875,13,0.48528720000000003,15.807039999999999,15.123911999999999,-0.035,6.4501946e-05,4.2531085,,16.628256,38.466465,14.945716000000001,-0.004,3.632104,6.3087335,6.4969472999999995,0.11,260
13,13.131285,1.722711,27.61381769180298,3.7754870000000005,,13.223988,8.301366999999999,15.807039999999999,0.99233466,14.64805429679774,14,0.5933465,15.807039999999999,15.161133999999999,-0.034,4.4802632999999994e-05,4.821964299999999,,16.169266,35.436676,14.822737,-0.003,2.4810263999999997,8.30685,7.909644,0.11,280
