,URet,MISE,DenMISELogLast,LQGmu1,IWFirstEpisode,IWMin,TimeElapsed,ReturnLastEpisode,IWNorm2,DenMISEMeanLog,Iteration,LQGmu01,IWNorm1,DenMISELogFirst,Bound,ReturnAbsMax,target_sum_log_mean,TimestepsSoFar,IWMax,LQGsigma,SqrtESSClassic,ReturnMin,ReturnMean,IWMean,IWLastEpisode,ReturnMax,ReturnStepMax
12,9.40355792486515,8.285902,10.57915,0.97,,,11.552186012268065,8.561674,5.1425285,14.159343,13,0.206,12.611439,17.643456,8.954365,16.311075,-394.69037000000003,260,2.1656494,0.11,2.452381,,11.366528,0.97011065,1.9503276000000003,16.311075,0.9999735999999999
13,9.396797524370827,8.323833,16.749191,0.97,,,11.88069224357605,8.554188,5.148261499999999,14.339761,14,0.206,13.640629,17.569347,8.94255,16.311075,-365.25433,280,1.9991961999999999,0.11,2.6495602000000003,,11.1656475,0.9743306,1.9447148,16.311075,0.9999735999999999
14,9.3673657816727,8.375103999999999,17.687014,0.97,,,12.327674388885498,8.531523,5.1918106,14.559344,15,0.206,14.70742,17.500355,8.953795,16.311075,-339.68307000000004,300,1.8743421999999998,0.11,2.8328113999999998,,10.990039,0.9804947,1.8730663,16.311075,0.9999735999999999
15,9.359467800704905,8.409817,16.017122,0.97,,,12.906534671783447,8.520557,5.2438993,14.647768,16,0.206,15.757251,17.435817999999998,8.955372,16.311075,-317.41586,320,1.7772233,0.11,3.0048728,,10.835695,0.9848281999999999,1.7769659,16.311075,0.9999735999999999
16,9.395780401423506,8.424203,17.50277,0.97,,,13.227445125579836,8.555416000000001,5.2934117,14.813635000000001,17,0.206,16.767498,17.375193,8.94173,16.311075,-297.68453999999997,340,1.6995233,0.11,3.1676164,,10.701561,0.9863234000000001,1.6715319,16.311075,0.9999735999999999
17,9.364274089170967,8.445203999999999,17.760105,0.97,,,13.453836917877195,8.527467,5.357871,14.975612,18,0.206,17.800601999999998,17.318033,8.93863,16.311075,-280.1325,360,1.6359438999999998,0.11,3.3223274,,10.580778,0.98892236,1.6354728,16.311075,0.9999735999999999
18,9.39828050466212,8.451099000000001,17.520172,0.97,,,13.96746563911438,8.558013,5.417413,15.108164000000002,19,0.206,18.799265,17.263966,8.923506,16.311075,-264.44336,380,1.5829611000000001,0.11,3.4701552,,10.474317,0.9894350000000001,1.5544711000000002,16.311075,0.9999735999999999
19,9.372566289516161,8.465308,16.533539,0.97,,,14.385361194610596,8.535217,5.488246,15.178247,20,0.206,19.823013,17.212673000000002,8.919175,16.311075,-250.37305,400,1.5381291000000001,0.11,3.6119032,,10.377362,0.9911506999999999,1.5365779,16.311075,0.9999735999999999
20,9.397205152591248,8.469546000000001,16.57452,0.97,,,14.815366506576538,8.555786999999999,5.5550413,15.24376,21,0.206,20.821957,17.163883,8.906898,16.311075,-237.64267,420,1.4996982,0.11,3.7482991,,10.290621,0.9915216999999998,1.4772756999999999,16.311075,0.9999735999999999
21,9.30972694226515,8.476402,13.107189,0.97,,,15.164016723632812,8.476177,5.629658,15.145788,22,0.206,21.84238,17.117363,8.898922,16.311075,-226.22754,440,1.4666646,0.11,3.8798769,,10.208146000000001,0.99283546,1.4666646,16.311075,0.9999735999999999
22,9.341639795315883,8.483574,7.67346,0.97,,,15.390248775482178,8.505519999999999,5.7047977,14.820188,23,0.206,22.859882,17.072912,8.892675,16.311075,-216.04216,460,1.4374973,0.11,4.0071330000000005,,10.134119,0.9939079,1.4373889,16.311075,0.9999735999999999
23,9.380548487618457,8.4906225,17.393187,0.97,,,15.646823406219482,8.542710000000001,5.7795806,14.926792,24,0.206,23.872375,17.030352,8.887508,16.311075,-206.3014,480,1.4117627000000001,0.11,4.1304684,,10.06781,0.9946823,1.408879,16.311075,0.9999735999999999
24,9.375194388018881,8.496666000000001,18.372158,0.97,,,16.061088562011722,8.535862,5.854928500000001,15.064086999999999,25,0.206,24.884737,16.98953,8.882369,16.311075,-197.30136000000002,500,1.3888869,0.11,4.2502203000000005,,10.006532,0.99538946,1.3874784,16.311075,0.9999735999999999
25,9.35995700231125,8.501536999999999,16.60849,0.97,,,16.45692491531372,8.524358,5.9305387000000005,15.123043,26,0.206,25.89679,16.95031,8.876954,16.311075,-189.06201000000001,520,1.3684187,0.11,4.3666844000000005,,9.949525,0.9960304,1.3681159999999999,16.311075,0.9999735999999999
26,9.366397552698642,8.505774,20.178997,0.97,,,16.854952096939087,8.527177,6.0059752,15.3099165,27,0.206,26.907482,16.912569,8.871685000000001,16.311075,-181.30123999999998,540,1.3499981,0.11,4.4801188,,9.896846,0.9965734,1.3495772,16.311075,0.9999735999999999
27,9.384100289601736,8.5092535,15.905285000000001,0.97,,,17.428050518035892,8.544607000000001,6.080474400000001,15.330848000000001,28,0.206,27.913937,16.876202,8.866346,16.311075,-174.24797,560,1.3333313,0.11,4.5907497,,9.848550999999999,0.9969263,1.329701,16.311075,0.9999735999999999
28,9.366947474180204,8.512596,18.785652,0.97,,,17.686765670776367,8.530968,6.1554127,15.449685999999998,29,0.206,28.922882,16.84111,8.86148,16.311075,-167.58213999999998,580,1.3181797,0.11,4.6987724,,9.803118,0.99734074,1.317736,16.311075,0.9999735999999999
29,9.389765488989338,8.513792,10.70498,0.97,,,17.846596717834473,8.547193,6.2282066,15.291273,30,0.206,29.922584999999998,16.807209,8.855007,16.311075,-161.6306,600,1.3043453999999999,0.11,4.804366,,9.761254,0.9974195,1.2954211000000002,16.311075,0.9999735999999999
30,9.368068690281968,8.516261,10.336591,0.97,,,18.11387276649475,8.528096000000001,6.3023844,15.131210999999999,31,0.206,30.930103000000003,16.774418,8.850292999999999,16.311075,-156.07504,620,1.2916646999999999,0.11,4.9076830000000005,,9.721475,0.9977453000000002,1.2907805,16.311075,0.9999735999999999
31,9.371305244419872,8.518609,14.833151,0.97,,,18.716068506240845,8.532341,6.3761114999999995,15.121692999999999,32,0.206,31.937092,16.74267,8.845894,16.311075,-150.72646,640,1.2799981000000002,0.11,5.0088669999999995,,9.684314,0.9980341,1.2791708000000002,16.311075,0.9999735999999999
32,9.349889390082307,8.52013,17.203403,0.97,,,19.18428683280945,8.512837,6.4495015,15.184592000000002,33,0.206,32.944332,16.711899,8.841061,16.311075,-145.63045,660,1.2692294,0.11,5.108043,,9.648814999999999,0.99831307,1.2691629,16.311075,0.9999735999999999
33,9.349219994042015,8.521355,18.374426,0.97,,,19.817487478256226,8.5101,6.5223727,15.278251000000001,34,0.206,33.951096,16.682045000000002,8.836286999999999,16.311075,-140.8,680,1.2592573,0.11,5.205329,,9.615322,0.9985616,1.2592045,16.311075,0.9999735999999999
34,9.349946727080123,8.522588,18.570158,0.97,,,20.232426404953003,8.514786,6.594713700000001,15.372163,35,0.206,34.957440000000005,16.653057,8.831846,16.311075,-136.24018999999998,700,1.2499988000000002,0.11,5.3008275000000005,,9.5838785,0.998784,1.249944,16.311075,0.9999735999999999
35,9.396139817080776,8.522727,14.277522,0.97,,,20.629095792770386,8.555683,6.664678599999999,15.341631,36,0.206,35.953506,16.624887,8.826608,16.311075,-132.05336,720,1.2413777,0.11,5.3946347,,9.555318,0.9987084999999999,1.2314177,16.311075,0.9999735999999999
36,9.427524550830592,8.4719925,13.482161999999999,0.97,,,21.454546689987183,8.586405000000001,6.697223700000001,15.291257,37,0.206,36.726036,16.597488000000002,8.770934,16.311075,-128.11998,740,1.2333323,0.11,5.483770400000001,,9.529131,0.99259555,0.9997902,16.311075,0.9999735999999999
37,9.368299598144556,8.476419,16.493044,0.97,,,22.352294445037842,8.530761,6.769737700000001,15.322614000000002,38,0.206,37.738914,16.57082,8.770487,16.311075,-124.30903,760,1.2258053,0.11,5.5746493,,9.502858,0.9931293,1.2253962,16.311075,0.9999735999999999
38,9.392955005513297,8.480075999999999,17.434214,0.97,,,22.991169691085812,8.550511,6.840760700000001,15.376515,39,0.206,38.74649,16.544844,8.769502000000001,16.311075,-120.669624,780,1.2187485,0.11,5.6640615,,9.478439,0.99349976,1.2138071000000001,16.311075,0.9999735999999999
39,9.364835918232679,8.483701,20.032654,0.97,,,23.90502548217773,8.525787,6.9120016,15.492693,40,0.206,39.758305,16.519526000000003,8.768697999999999,16.311075,-117.147255,800,1.2121205,0.11,5.752068,,9.454622,0.99395764,1.2119218,16.311075,0.9999735999999999
40,9.311443717593116,8.485577000000001,8.562625,0.97,,,24.50216484069824,8.475416000000001,6.9826179999999995,15.3234625,41,0.206,40.76967,16.494833,8.766344,16.311075,-114.07659,820,1.2058817,0.11,5.838737,,9.43074,0.99438214,1.2058806,16.311075,0.9999735999999999
41,9.394034100931892,8.488157000000001,14.468577,0.97,,,25.33053469657898,8.551833,7.0515175,15.302923000000002,42,0.206,41.774136,16.470736,8.764877,16.311075,-111.011765,840,1.1999989,0.11,5.9241343,,9.409813,0.9946223,1.1936778000000001,16.311075,0.9999735999999999
42,9.41970300187578,8.477783,16.624619,0.97,,,26.005775928497314,8.57543,7.1089363,15.333485000000001,43,0.206,42.711000000000006,16.447205,8.750637,16.311075,-108.04083,860,1.1944431,0.11,6.0080714,,9.390409,0.99327904,1.1208551000000002,16.311075,0.9999735999999999
43,9.359840909346012,8.481106,16.094479,0.97,,,26.84082937240601,8.52335,7.1781955,15.350582999999999,44,0.206,43.72299,16.424215,8.750241,16.311075,-105.215645,880,1.1891885,0.11,6.0910835,,9.370704,0.99370426,1.1890479,16.311075,0.9999735999999999
44,9.339597242009246,8.48371,16.02678,0.97,,,27.576266050338745,8.504817,7.246839,15.365426999999999,45,0.206,44.734528000000005,16.401743,8.749275,16.311075,-102.5176,900,1.1842101,0.11,6.1729712,,9.351461,0.99410063,1.1841931,16.311075,0.9999735999999999
45,9.390539191091165,8.486709,17.144607999999998,0.97,,,28.07116198539734,8.550871,7.314359,15.403938,46,0.206,45.742413,16.379765,8.748842,16.311075,-99.91273000000001,920,1.1794864,0.11,6.2537827,,9.334058,0.99440026,1.1763635000000001,16.311075,0.9999735999999999
46,9.366417702745132,8.489438,6.657951400000001,0.97,,,28.55522584915161,8.529611000000001,7.381711,15.217697,47,0.206,46.752464,16.358257000000002,8.74827,16.311075,-97.64183,940,1.174999,0.11,6.333554,,9.316941,0.9947333,1.1744506000000001,16.311075,0.9999735999999999
47,9.36618496576876,8.492011999999999,16.221478,0.97,,,29.316946506500244,8.528875,7.4485254,15.238465,48,0.206,47.762375,16.337204,8.747664,16.311075,-95.266396,960,1.1707306999999998,0.11,6.4123263,,9.300523,0.9950495,1.1704883999999998,16.311075,0.9999735999999999
48,9.373932220134167,8.494473,17.07643,0.97,,,30.212589740753174,8.533499,7.514726,15.275842,49,0.206,48.771606,16.316585999999997,8.747061,16.311075,-92.970566,980,1.1666659,0.11,6.4901376,,9.28487,0.9953389000000001,1.1661654,16.311075,0.9999735999999999
49,9.373153867260676,8.4967985,19.406996,0.97,,,31.25255799293518,8.533902000000001,7.580388,15.358342000000002,50,0.206,49.780570000000004,16.296383,8.7464285,16.311075,-90.72,1000,1.1627903999999998,0.11,6.567021400000001,,9.269851,0.9956113999999999,1.1624166999999999,16.311075,0.9999735999999999
50,9.400672478756,8.497208,9.784236,0.97,,,32.27082991600037,8.558327,7.6434216,15.248930999999999,51,0.206,50.77534,16.27658,8.743982,16.311075,-88.74668,1020,1.1590903000000001,0.11,6.643012,,9.255898,0.9955949000000001,1.1448962999999999,16.311075,0.9999735999999999
51,9.38301209277501,8.499272999999999,12.261538,0.97,,,33.313883066177375,8.541701,7.707872,15.191369,52,0.206,51.782540000000004,16.257162,8.743288,16.311075,-86.80145999999999,1040,1.1555551000000002,0.11,6.718137,,9.242165,0.9958181,1.1537812,16.311075,0.9999735999999999
52,9.347935476105203,8.500849,14.431934,0.97,,,33.90568041801453,8.512075999999999,7.7720656,15.176935,53,0.206,52.79119,16.238113000000002,8.742194999999999,16.311075,-84.88871999999999,1060,1.1521735,0.11,6.7924275,,9.228389,0.9960601999999998,1.1521373,16.311075,0.9999735999999999
53,9.375280395805742,8.502811999999999,20.085386,0.97,,,34.637194871902466,8.53797,7.8356924,15.267737,54,0.206,53.79915,16.219421,8.741575,16.311075,-82.94219,1080,1.1489356000000002,0.11,6.865908599999999,,9.215603999999999,0.99628055,1.1485368,16.311075,0.9999735999999999
54,9.349351546915354,8.504151,13.693082,0.97,,,35.64535665512085,8.511022,7.898871000000001,15.239017,55,0.206,54.807175,16.201073,8.740413,16.311075,-81.18271999999999,1100,1.1458334,0.11,6.938608599999999,,9.202793,0.9964940999999999,1.1457919,16.311075,0.9999735999999999
55,9.383057165000203,8.505831,14.987475,0.97,,,36.487762212753296,8.54147,7.961378599999999,15.234441,56,0.206,55.813663,16.183054000000002,8.739668,16.311075,-79.46302,1120,1.1428562,0.11,7.010552400000001,,9.190984,0.9966726,1.1415534,16.311075,0.9999735999999999
56,9.409009293020166,8.5052595,15.231882999999998,0.97,,,37.38078355789185,8.567617,8.020905,15.234317,57,0.206,56.80209,16.165354,8.736744999999999,16.311075,-77.799706,1140,1.1399999,0.11,7.0817559999999995,,9.180047,0.9965279,1.1208711,16.311075,0.9999735999999999
57,9.392597997620557,8.50672,14.914589000000001,0.97,,,38.340508937835686,8.550915,8.082259,15.228726000000002,58,0.206,57.806369999999994,16.147963,8.735924,16.311075,-76.19901999999999,1160,1.1372548,0.11,7.152253999999999,,9.1692,0.99666154,1.1338241000000002,16.311075,0.9999735999999999
58,9.402781029534225,8.507463000000001,16.073166,0.97,,,39.07361030578613,8.559266000000001,8.142405499999999,15.242965,59,0.206,58.804961999999996,16.130869,8.734452000000001,16.311075,-74.63308,1180,1.1346147,0.11,7.222062599999999,,9.158862,0.99669427,1.1256757,16.311075,0.9999735999999999
59,9.399661575471935,8.508582,16.27071,0.97,,,39.93657875061035,8.560321,8.202524,15.260021,60,0.206,59.806231999999994,16.114061,8.733417999999999,16.311075,-73.11604,1200,1.1320748,0.11,7.291198700000001,,9.148887,0.99677056,1.1258668,16.311075,0.9999735999999999
60,9.307072407458461,8.508902,16.27613,0.97,,,40.75289726257324,8.472928999999999,8.263076,15.276608999999999,61,0.206,60.8136,16.097532,8.731646000000001,16.311075,-71.64859,1220,1.1296298999999999,0.11,7.3596807,,9.137805,0.99694425,1.1296289,16.311075,0.9999735999999999
61,9.331091068983081,8.50959,13.523126000000001,0.97,,,41.12100505828858,8.495455,8.323191,15.248263,62,0.206,61.82074,16.081272,8.730299,16.311075,-70.27292,1240,1.1272719999999998,0.11,7.427528999999999,,9.127444,0.9971087,1.1272666,16.311075,0.9999735999999999
62,9.394542488097015,8.510907000000001,20.08512,0.97,,,41.79760050773621,8.552377,8.382541,15.324978,63,0.206,62.825140000000005,16.065271,8.729636,16.311075,-68.83684000000001,1260,1.1249995000000002,0.11,7.494761500000001,,9.118317999999999,0.99722445,1.1224833,16.311075,0.9999735999999999
63,9.373976782081217,8.512147,16.02101,0.97,,,42.69932746887207,8.535332,8.441769,15.335795999999998,64,0.206,63.831534999999995,16.049522,8.728949,16.311075,-67.509125,1280,1.1228065,0.11,7.561393700000001,,9.109207000000001,0.99736774,1.1224169,16.311075,0.9999735999999999
64,9.352005507937355,8.513065,17.561382000000002,0.97,,,43.77168297767639,8.517519,8.500635,15.369982,65,0.206,64.83809000000001,16.034018,8.72799,16.311075,-66.19859,1300,1.1206905,0.11,7.6274405,,9.100105000000001,0.99750906,1.1206563,16.311075,0.9999735999999999
65,9.350996009536527,8.513833,13.857973999999999,0.97,,,44.34824848175049,8.511859,8.559097999999999,15.347024,66,0.206,65.84445,16.018751,8.726929,16.311075,-64.98392,1320,1.1186446,0.11,7.6929193,,9.091192,0.99764323,1.1186051000000001,16.311075,0.9999735999999999
66,9.370390665230447,8.514877,11.399813,0.97,,,45.189670085906975,8.533461,8.617127,15.28806,67,0.206,66.85032,16.003714000000002,8.726189999999999,16.311075,-63.84222,1340,1.1166663000000001,0.11,7.757842500000001,,9.082868,0.99776596,1.1163021,16.311075,0.9999735999999999
67,9.318467837473902,8.515133,10.597559,0.97,,,46.28326964378357,8.485689,8.674818,15.219041,68,0.206,67.85639,15.988898,8.724706,16.311075,-62.745922,1360,1.1147543,0.11,7.8222265,,9.074086,0.9978881,1.1147532,16.311075,0.9999735999999999
68,9.354959235427362,8.515873,20.286081,0.97,,,47.60185647010803,8.517441,8.732128,15.292432999999999,69,0.206,68.862274,15.974298999999998,8.723747999999999,16.311075,-61.541016000000006,1380,1.1129028,0.11,7.886081699999999,,9.066019,0.99800396,1.1128708999999999,16.311075,0.9999735999999999
69,9.401045843698789,8.5162945,12.412688000000001,0.97,,,48.55957341194153,8.561958,8.788053,15.251256,70,0.206,69.859955,15.95991,8.722514,16.311075,-60.483135,1400,1.1111106000000002,0.11,7.9494240000000005,,9.058817,0.99799937,1.1030338,16.311075,0.9999735999999999
70,9.360662714214264,8.517058,13.964347,0.97,,,49.62327075004578,8.523095,8.844644,15.233089999999999,71,0.206,70.8656,15.945725,8.721661,16.311075,-59.433113,1420,1.1093761999999998,0.11,8.012261,,9.051272,0.9981071,1.1092768,16.311075,0.9999735999999999
71,9.340173443922305,8.517572999999999,14.324654,0.97,,,49.95467162132263,8.508646,8.900889,15.220436999999999,72,0.206,71.87120999999999,15.93174,8.720595,16.311075,-58.40728000000001,1440,1.1076932,0.11,8.07461,,9.0437355,0.9982112,1.1076806000000001,16.311075,0.9999735999999999
72,9.407547048295724,8.5174675,14.665102,0.97,,,50.679708003997796,8.567953,8.955225,15.212797,73,0.206,72.86398,15.917945999999999,8.7189455,16.311075,-57.405067,1460,1.1060611999999999,0.11,8.136477000000001,,9.037218,0.99813676,1.0933618999999999,16.311075,0.9999735999999999
73,9.362614656408878,8.51817,17.168674,0.97,,,51.76775240898132,8.523513000000001,9.010802,15.239192000000001,74,0.206,73.869446,15.904341,8.71814,16.311075,-56.39597,1480,1.104478,0.11,8.197877,,9.030275999999999,0.99823576,1.1043875,16.311075,0.9999735999999999
74,9.354603485214398,8.518771000000001,17.967443,0.97,,,53.00239562988281,8.518523,9.066046,15.2755375,75,0.206,74.87484,15.890918,8.717265,16.311075,-55.403152,1500,1.1029413000000001,0.11,8.25882,,9.023453,0.9983312,1.1029055,16.311075,0.9999735999999999
75,9.340602401279527,8.519144,15.056817,0.97,,,53.75732374191284,8.504499000000001,9.120961,15.27263,76,0.206,75.88014,15.877672,8.716194,16.311075,-54.474777,1520,1.1014496999999999,0.11,8.319314,,9.016624,0.9984228999999999,1.1014392,16.311075,0.9999735999999999
76,9.342590465561056,8.519519,18.993006,0.97,,,54.67782950401306,8.506158000000001,9.175548,15.320917999999999,77,0.206,76.885315,15.8646,8.715157000000001,16.311075,-53.51941,1540,1.1,0.11,8.379371,,9.009994500000001,0.9985106,1.0999917,16.311075,0.9999735999999999
77,9.350297804553826,8.519979,16.660654,0.97,,,55.572718381881714,8.513977,9.229811,15.338067,78,0.206,77.89035,15.851697,8.714234,16.311075,-52.618458,1560,1.098591,0.11,8.438997,,9.003635000000001,0.9985941999999999,1.098568,16.311075,0.9999735999999999
78,9.382854803310792,8.520732,21.204096,0.97,,,55.93072271347046,8.54036,9.283700999999999,15.412294000000001,79,0.206,78.894806,15.838957999999998,8.7136345,16.311075,-51.682827,1580,1.0972235000000001,0.11,8.498206,,8.997772,0.99866843,1.0967131,16.311075,0.9999735999999999
79,9.368350348824402,8.521319,12.673533,0.97,,,56.422980785369866,8.528198,9.3373165,15.378036499999999,80,0.206,79.89945999999999,15.826379000000001,8.712896,16.311075,-50.877235,1600,1.0958912,0.11,8.557005,,8.991902,0.99874324,1.095675,16.311075,0.9999735999999999
80,9.368296507226523,8.521882000000002,12.318242999999999,0.97,,,57.16614770889282,8.528208,9.390628,15.340239000000002,81,0.206,80.904,15.813956,8.71216,16.311075,-50.095924,1620,1.0945951,0.11,8.615397999999999,,8.986177,0.9988148000000001,1.094378,16.311075,0.9999735999999999
81,9.365181642242263,8.522401,19.784110000000002,0.97,,,58.38064408302307,8.525534,9.443655999999999,15.394411999999999,82,0.206,81.9086,15.801685999999998,8.711407000000001,16.311075,-49.242645,1640,1.0933336999999999,0.11,8.673399,,8.980559,0.9988853999999999,1.0932503,16.311075,0.9999735999999999
82,9.351126829631736,8.522774,17.366884,0.97,,,59.25631713867188,8.515735000000001,9.496395,15.418157,83,0.206,82.91315,15.789565,8.710532,16.311075,-48.43906,1660,1.0921061,0.11,8.731012,,8.974959,0.9989536,1.0920832,16.311075,0.9999735999999999
83,9.355350764027962,8.523169000000001,11.5818405,0.97,,,60.01736998558045,8.518981,9.5488405,15.372469,84,0.206,83.91759,15.777589,8.709703999999999,16.311075,-47.723490000000005,1680,1.090909,0.11,8.788249,,8.969531,0.9990189,1.0908539,16.311075,0.9999735999999999
84,9.350099968642676,8.523442,16.2024,0.97,,,60.43848729133606,8.510660000000001,9.601005,15.3822155,85,0.206,84.92197,15.765754999999999,8.708779,16.311075,-46.97041,1700,1.0897444,0.11,8.845113000000001,,8.964133,0.99908197,1.0897216,16.311075,0.9999735999999999
85,9.322269670858237,8.523399000000001,13.916395000000001,0.97,,,61.381333827972405,8.486696,9.652891,15.365153,86,0.206,85.926285,15.754057999999999,8.70756,16.311075,-46.261435999999996,1720,1.0886081,0.11,8.901611,,8.958581,0.9991428,1.088606,16.311075,0.9999735999999999
86,9.342231644840592,8.523581,15.410549,0.97,,,62.69525694847107,8.504976,9.7045,15.36566,87,0.206,86.93053,15.742497,8.706586999999999,16.311075,-45.551598,1740,1.0874999,0.11,8.957754,,8.953367,0.9992015,1.0874906000000002,16.311075,0.9999735999999999
87,9.393612464682096,8.524144999999999,18.33372,0.97,,,63.146906614303596,8.550768,9.755642,15.399374,88,0.206,87.93292,15.731069,8.706017999999998,16.311075,-44.824703,1760,1.0864197,0.11,9.013545,,8.948791499999999,0.9992378000000001,1.0846639999999999,16.311075,0.9999735999999999
88,9.378854670137526,8.524695,16.205229,0.97,,,63.8511962890625,8.540649,9.806668,15.408414000000002,89,0.206,88.936615,15.7197695,8.705457000000001,16.311075,-44.138059999999996,1780,1.0853655,0.11,9.068994,,8.944205,0.9992878000000001,1.0849328999999999,16.311075,0.9999735999999999
89,9.361905319541806,8.525046000000001,18.240129999999997,0.97,,,65.09151411056519,8.522662,9.857472,15.439865,90,0.206,89.9406,15.708596,8.704716000000001,16.311075,-43.44407,1800,1.0843371000000002,0.11,9.124103999999999,,8.939523,0.99934,1.0842751,16.311075,0.9999735999999999
90,9.38832152291559,8.525216,-1.5123103999999998,0.97,,,66.23091220855713,8.545417,9.907511,15.253566000000001,91,0.206,90.939865,15.697545999999999,8.703814,16.311075,-42.98245,1820,1.0833343999999998,0.11,9.178882000000002,,8.935191,0.99933916,1.078622,16.311075,0.9999735999999999
91,9.384156777641762,8.525763000000001,17.362892000000002,0.97,,,67.74863982200623,8.545767999999999,9.957745,15.276482000000001,92,0.206,91.94318,15.686617000000002,8.703307,16.311075,-42.32567,1840,1.0823535,0.11,9.233334,,8.930959,0.9993824,1.0816888999999998,16.311075,0.9999735999999999
92,9.378997698053595,8.526236,19.811804000000002,0.97,,,68.8657295703888,8.538287,10.007765,15.325235999999999,93,0.206,92.94676,15.675806,8.702745,16.311075,-41.656684999999996,1860,1.0813959999999998,0.11,9.287465,,8.926736,0.99942756,1.0810826,16.311075,0.9999735999999999
93,9.365684473672284,8.526591,15.035470000000002,0.97,,,70.14856243133545,8.527797,10.057561,15.322144,94,0.206,93.95051,15.665110999999998,8.702084,16.311075,-41.052753,1880,1.08046,0.11,9.341282000000001,,8.922492,0.9994735,1.0803486999999998,16.311075,0.9999735999999999
94,9.398974068116651,8.52704,20.326895,0.97,,,71.2076952457428,8.555365,10.106866,15.374815,95,0.206,94.95189,15.654529,8.701532,16.311075,-40.405871999999995,1900,1.0795454,0.11,9.394791,,8.918628,0.99949354,1.0771306999999999,16.311075,0.9999735999999999
