,IWFirstEpisode,DenMISEMeanLog,LQGmu1,IWMean,ReturnStepMax,ReturnMin,TimestepsSoFar,Iteration,IWMax,ReturnMax,LQGsigma,TimeElapsed,Bound,ReturnMean,IWMin,DenMISELogFirst,URet,ReturnLastEpisode,IWNorm1,IWNorm2,SqrtESSClassic,LQGmu01,IWLastEpisode,DenMISELogLast,ReturnAbsMax,target_sum_log_mean,MISE
0,0.38999259999999997,17.102016,-0.082,0.38999259999999997,0.99262077,,20,1,0.38999259999999997,15.644507999999998,0.11,0.939567804336548,37.39026,15.644507999999998,,17.102016,17.332240856619553,15.644507999999998,0.38999259999999997,0.38999259999999997,1.0,-0.008,0.38999259999999997,17.102016,15.644507999999998,16.160389000000002,6.101242500000001
1,0.109749615,13.036287,-0.071,0.6105838,0.99262077,,40,2,1.1114178999999997,15.644507999999998,0.11,26.20377421379089,37.845591999999996,15.354626999999999,,16.738167,16.706675541527947,15.064745000000002,1.2211676,1.1168236,1.0934293,-0.007,1.1114178999999997,9.334407,15.644507999999998,11.984328,9.230103
2,1.0719516000000002,12.657969,-0.085,1.2993294,0.99262077,,60,3,1.4576178,15.644507999999998,0.11,28.27624273300171,38.116209999999995,15.349673000000001,,16.386126,16.996714960294636,15.339766000000001,3.897988,2.2685456000000004,1.7182762999999999,-0.009,1.3684187,12.2169075,15.644507999999998,12.911282,19.906672
3,0.0024903293,13.696454999999998,-0.054,0.02184537,0.99262077,,80,4,0.076487266,15.644507999999998,0.11,30.071287870407104,27.816582,15.315671,,16.403954000000002,16.86500630272896,15.213664999999999,0.08738148,0.07676257,1.1383345,-0.005,0.0036204094,16.59766,15.644507999999998,8.814024,0.32991958
4,0.011257775,14.580366,-0.058,0.7358874,0.99262077,,100,5,3.397849,15.644507999999998,0.11,31.487987279891968,39.42315,15.080445999999998,,16.181433,15.681597253691766,14.139545000000002,3.679437,3.4059043,1.0803113000000002,-0.006,3.397849,18.986921,15.644507999999998,12.048741999999999,10.460188
5,1.0320524,14.890507999999999,-0.081,1.0375886,0.99262077,,120,6,1.9777881999999998,15.644507999999998,0.11,33.042697191238396,30.626568,14.977688,,16.001360000000002,16.030537082058327,14.463898,6.2255316,2.9576921,2.1048612999999996,-0.008,0.28474241,16.77903,15.644507999999998,14.658057999999999,15.761447
6,2.4045784,14.841219,-0.091,1.1799520000000001,0.99262077,,140,7,2.4045784,15.644507999999998,0.11,34.487664461135864,34.155632000000004,14.836644,,16.005928,15.520830442952757,13.990376999999999,8.259665,4.2357554,1.9499862000000001,-0.009,0.0059948205,14.536664000000002,15.644507999999998,13.39895,18.109867
7,2.5404823,14.956520000000001,-0.098,1.42892,0.99262077,,160,8,4.48289,15.781695000000001,0.11,36.7702066898346,38.40634,14.954775,,16.167683,17.47248436439088,15.781695000000001,11.43136,5.864162,1.9493595000000001,-0.01,4.48289,15.669715,15.781695000000001,12.796682,22.214672
8,2.0390508,15.474418,-0.104,1.6830616999999999,0.99262077,,180,9,5.809634,15.807175,0.11,38.688284873962395,42.66086,15.049485999999998,,16.325682,17.50187264424151,15.807175,15.147554999999999,7.803177400000001,1.9412035,-0.01,4.399366400000001,19.341175,15.807175,12.801182,26.374903000000003
9,1.9611678,14.781270999999998,-0.098,1.2526795,0.99262077,,200,10,2.2249386,15.807175,0.11,40.18449568748474,31.913857,15.099487,,16.424536,17.202112695614954,15.549498999999999,12.526794,4.9274044,2.5422703999999996,-0.01,2.2249386,8.089192,15.807175,13.201723999999999,19.478378
